,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,DEG
Celf4,2.66947664687587e-112,-0.303484759460374,0.68,0.69,6.93369864259539e-108,1
Dpp10,4.14805505920034e-112,-1.00026524876335,0.088,0.197,1.0774158210767e-107,1
Gria1,6.54333948650111e-112,0.254838275916061,0.995,0.989,1.6995669982238e-107,0
Cdh18,3.1586375012821604e-110,-0.963879780326409,0.204,0.318,8.20424504583029e-106,1
Dnah9,7.62253183345837e-110,0.734695851738365,0.427,0.272,1.97987641842248e-105,-1
D10Wsu102e,2.07404043721882e-109,0.789073722869312,0.347,0.203,5.387112631632151e-105,-1
Dpf3,3.45192690696998e-109,0.558894752597915,0.534,0.373,8.966034948163821e-105,-1
Rras2,1.11226589790627e-108,0.47474074266885,0.607,0.447,2.88899944322175e-104,-1
Aagab,1.4904902557213e-108,0.737112688499562,0.36,0.215,3.87139939021049e-104,-1
Ppm1e,2.1065648107333298e-108,0.295859368293258,0.928,0.841,5.47159143939876e-104,0
Map3k4,4.0367293068964e-108,0.742284644766776,0.367,0.221,1.04850007017327e-103,-1
C1ql3,1.01292018406678e-107,0.448299539324004,0.582,0.428,2.63095888609506e-103,-1
Eml6,1.07028218377657e-107,0.39035185885303,0.707,0.555,2.77995094414125e-103,-1
Shisa6,1.27555097908803e-107,0.305716706478555,0.902,0.801,3.31311611308325e-103,-1
Sipa1l2,3.2010670544977003e-107,0.699690374175352,0.426,0.271,8.31445156735232e-103,-1
Kbtbd11,3.49261671369682e-107,1.00784532683016,0.253,0.129,9.07172265215612e-103,-1
Spon1,1.27629160482624e-106,0.587993281222328,0.413,0.266,3.31503981437567e-102,-1
Kif1b,1.37008646772315e-106,-0.261432770397651,0.629,0.614,3.5586625912641098e-102,0
Tmem108,4.30489391263271e-106,0.273448642453725,0.95,0.879,1.11815314486722e-101,0
Itm2b,5.23143875526518e-106,0.596614577714511,0.357,0.22,1.35881390229258e-101,-1
Galnt18,5.34057468048987e-106,0.35990930369102,0.735,0.584,1.38716086751044e-101,-1
St6galnac3,8.76924665221187e-106,0.243368595684151,0.822,0.686,2.27772412544551e-101,0
Rian,1.02477616844722e-105,-0.595024370952897,0.424,0.516,2.6617536199248e-101,1
Arsb,1.40540155687526e-105,0.503781388093834,0.565,0.407,3.6503900038278e-101,-1
Prnp,1.96652986093159e-105,0.849995835947827,0.223,0.112,5.10786466078372e-101,-1
Slit3,4.87409942136482e-105,0.277853798813054,0.98,0.955,1.2659985837052999e-100,0
Sacs,6.13364812588278e-105,0.628215605120483,0.409,0.261,1.59315376421679e-100,-1
Lrrc4c,6.28048871930216e-105,-0.451438722710099,0.774,0.858,1.63129413995154e-100,1
Tnik,9.50851530018434e-105,0.279097207777347,0.948,0.878,2.46974176406988e-100,0
Dgkh,2.44672097688934e-104,0.337959091230436,0.939,0.889,6.35511306537238e-100,-1
Syne1,5.56244985393077e-103,-0.278855031755938,0.899,0.917,1.4447907250599802e-98,0
Arid1b,1.64669465964916e-102,0.339614971638088,0.821,0.689,4.2771247089727305e-98,-1
Ryr2,4.59875605989535e-102,0.210268715846569,0.991,0.978,1.19448089899722e-97,0
Elavl3,7.44879292611934e-102,-0.447185174856298,0.38,0.417,1.93474947463024e-97,1
Rbm6,2.32186733171963e-101,-0.230145171914836,0.628,0.609,6.03081820740857e-97,0
Snca,2.9459211883286e-101,0.417777044656451,0.615,0.464,7.6517356945647e-97,-1
Cnih3,4.84663085517454e-101,0.787693212348562,0.345,0.203,1.25886389832303e-96,-1
Tmem131,1.17535945132248e-100,0.482722402515932,0.483,0.336,3.05287863886502e-96,-1
Pcsk2,1.22218853677742e-100,-0.330396829126462,0.74,0.746,3.17451250542568e-96,1
Rps3a1,1.64127553599206e-100,1.19910741749777,0.151,0.06,4.26304907718577e-96,-1
Epha6,6.01546312222461e-100,0.212442059844676,0.989,0.966,1.5624563913666202e-95,0
Galnt11,7.15440949779516e-100,0.826201092267012,0.288,0.162,1.85828632295731e-95,-1
Calb1,8.93825438610639e-100,0.779359030511859,0.319,0.185,2.32162219424727e-95,-1
Pcdh20,6.2278360041769195e-99,1.35966538832564,0.159,0.063,1.6176181237249098e-94,-1
Erc1,6.44543956603424e-99,0.377838908491742,0.63,0.481,1.6741384728817298e-94,-1
Add2,8.77868113271452e-99,0.399671035528114,0.675,0.525,2.28017463741127e-94,-1
Rbm39,1.13132454152061e-98,-0.264576597841997,0.816,0.807,2.93850236414563e-94,0
Rpsa,1.8577850213685902e-98,1.28623439942409,0.134,0.05,4.82541081450277e-94,-1
Dyrk1a,2.06449772438275e-98,0.450708126365436,0.549,0.399,5.36232638931176e-94,-1
Sorl1,1.0130341272611e-97,0.54930366136138,0.551,0.395,2.6312548421479703e-93,-1
Cntn3,1.5623609911983702e-97,-0.642527860622985,0.319,0.403,4.05807643853865e-93,1
Clstn2,3.49419669043595e-97,0.258922263550089,0.975,0.937,9.07582648373834e-93,0
Ppfia2,1.57503424535777e-96,0.158681988536591,0.999,0.997,4.090993948892279e-92,0
Serinc1,3.14003033476993e-96,0.694068676513197,0.312,0.185,8.155914791531419e-92,-1
A830018L16Rik,5.74659669389339e-96,0.31613924377892,0.745,0.607,1.49262102527187e-91,-1
Adcy1,6.42239448460384e-96,0.469909835265111,0.746,0.608,1.668152743431e-91,-1
Napepld,6.9068120691224e-96,0.818328631613771,0.292,0.17,1.7939753668338502e-91,-1
Arhgef4,7.3015677382920195e-96,0.687485492751184,0.365,0.226,1.89650920434397e-91,-1
Pi4ka,3.01820160914614e-95,-0.258060728769762,0.521,0.512,7.8394768595962e-91,0
Gm13269,3.71407815152864e-95,1.88995624652309,0.071,0.019,9.64694659078048e-91,-1
Cacna1d,4.0498207297315504e-95,0.24385996955401,0.855,0.739,1.05190043634047e-90,0
Wipf3,1.71951983765535e-94,0.36689928456529,0.732,0.589,4.46628082632601e-90,-1
Grb14,2.46935158139486e-94,0.69324607209588,0.324,0.194,6.413893797515e-90,-1
Slc15a2,2.907693907818e-94,1.10581017381815,0.2,0.096,7.55244415616648e-90,-1
Rpl19,3.33034737034945e-94,1.33689780394572,0.128,0.047,8.65024425974566e-90,-1
Nipbl,3.43093274579309e-94,-0.285135601832059,0.598,0.598,8.91150471392296e-90,0
Sorbs2os,1.9782608418806e-93,1.49859558191784,0.1,0.038,5.13833471070066e-89,-1
Cdh11,2.8764928960757102e-93,0.46489999141925,0.497,0.353,7.47140264826706e-89,-1
Cadm2,6.572595047940989e-92,0.186671092176135,1.0,0.999,1.70716583775219e-87,0
Kcng2,1.20222202457202e-91,1.05719312692631,0.224,0.113,3.12265148662335e-87,-1
Cdk9,5.11605058011149e-91,-0.963118370699872,0.14,0.224,1.32884297767816e-86,1
Pkp4,9.532625332015839e-91,0.282072940620272,0.638,0.502,2.47600410373779e-86,0
Cacnb2,1.2254843118409e-90,0.232124765472923,0.967,0.916,3.18307295157555e-86,0
Cox4i1,1.36121265202174e-90,1.12944405332437,0.153,0.065,3.53561374236127e-86,-1
Ywhag,3.73976036999566e-90,0.797937625216298,0.234,0.127,9.713653585026728e-86,-1
Clasp2,3.87606621136636e-90,-0.14281632237861,0.623,0.577,1.0067694377403e-85,0
Eif1,4.66522640726623e-90,1.19242672670242,0.128,0.051,1.21174590702333e-85,-1
Fus,1.17068772185893e-89,-0.369187581149941,0.446,0.476,3.04074428875637e-85,1
Tia1,1.74303576470993e-89,-0.258660782059158,0.578,0.568,4.52736109525758e-85,0
Tspan5,1.80924819906981e-89,0.341863245101395,0.755,0.619,4.69934127226393e-85,-1
Golm1,3.31091006931258e-89,1.03363756564483,0.21,0.104,8.5997578140325e-85,-1
Kcnab2,4.21706809945164e-89,0.635731681755013,0.346,0.217,1.09534126815157e-84,-1
Actb,1.71905053090964e-88,0.744132436859561,0.28,0.162,4.4650618489847e-84,-1
Fam155a,2.61590151059584e-88,0.17695490661345,0.999,0.999,6.79454258362163e-84,0
Sh3kbp1,3.3945564113219603e-88,0.502484993584786,0.433,0.296,8.81702082276765e-84,-1
Gm20319,4.7742768664916e-88,1.92071096956791,0.071,0.019,1.2400706733025298e-83,-1
Hspa8,1.01312077977827e-87,1.13525005635912,0.146,0.061,2.63147991339607e-83,-1
Abi1,1.25411681306976e-87,0.372811280529238,0.608,0.467,3.25744301026739e-83,-1
Tmtc1,1.33628890021557e-87,0.477488912723092,0.489,0.347,3.47087678941992e-83,-1
Nr3c2,1.79585239653769e-87,0.325643266617061,0.944,0.896,4.6645470147670094e-83,-1
Rps10,1.89166077383962e-87,1.30496251479927,0.127,0.048,4.91339969397102e-83,-1
Btbd3,3.38329766970545e-87,0.539273215740206,0.45,0.313,8.787777367292949e-83,-1
Pafah1b1,4.32859369456596e-87,-0.239812158346178,0.567,0.555,1.12430892622656e-82,0
Trank1,6.08015323295845e-87,0.28755891378317,0.693,0.558,1.5792590007286298e-82,0
Ppp1r13b,7.5783684054619105e-87,0.325536068602512,0.581,0.444,1.96840540963468e-82,-1
Gfra2,1.12636611021033e-86,1.32796467917571,0.148,0.06,2.9256233346603e-82,-1
Rerg,1.20509933394586e-86,0.888811704582144,0.232,0.124,3.13012500999099e-82,-1
Srgap3,1.66444557339022e-86,0.281143822422716,0.756,0.626,4.32323093232376e-82,0
Atrnl1,4.15432744579297e-86,0.251820297104507,0.916,0.83,1.07904501077027e-81,0
Grm1,4.31577228457079e-86,0.218607242472527,0.946,0.886,1.12097869319442e-81,0
Gm15594,7.01624628162e-86,1.70855035109558,0.078,0.025,1.82239980918798e-81,-1
AI593442,7.21471979747454e-86,1.12284182172337,0.183,0.086,1.8739513201960399e-81,-1
Syt7,1.03585191894151e-85,-0.247878994940107,0.717,0.711,2.69052177425867e-81,0
Sparcl1,3.45645730604374e-85,0.648808722684811,0.319,0.196,8.977802206717999e-81,-1
Adam22,4.18060947424956e-85,0.186965931807187,0.672,0.551,1.0858715048415799e-80,0
Gpm6a,5.57055155262448e-85,0.172962406185659,0.923,0.837,1.4468950602786799e-80,0
Car10,6.93213014039798e-85,-0.548625711035491,0.435,0.547,1.80055148266697e-80,1
Kansl1,7.14039362526782e-85,-0.186423816060719,0.767,0.739,1.8546458402270598e-80,0
Ankhd1,8.9997409718242e-85,-0.320971684811735,0.455,0.468,2.33759272002162e-80,1
Nfix,1.18247042456384e-84,0.431223001363571,0.447,0.316,3.07134868076211e-80,-1
Rnf19a,1.3406143458761998e-84,0.54662021259843,0.395,0.264,3.4821117019788496e-80,-1
Ntm,1.44913130018992e-84,-0.967026781937335,0.092,0.19,3.76397363911331e-80,1
Adamts3,2.25304685591642e-84,0.582122926452104,0.375,0.247,5.85206390355732e-80,-1
Sfpq,4.05771128492208e-84,-0.166654524989405,0.632,0.602,1.05394992914566e-79,0
Lyst,5.55841463884938e-84,0.31368589505708,0.858,0.757,1.44374261829474e-79,-1
Cnot2,6.21370048151394e-84,0.284535530200162,0.595,0.465,1.6139465630684298e-79,0
Wdfy3,1.48793319945865e-83,-0.227509222553571,0.43,0.415,3.8647576922739096e-79,0
Klf9,1.54676835978469e-83,0.593377919301998,0.323,0.203,4.0175761377047597e-79,-1
Il1rapl2,1.8521811618823098e-83,1.53838440581422,0.134,0.054,4.8108553498731196e-79,-1
Dpp6,2.0854016320323e-83,0.262165408183626,0.966,0.928,5.4166221990407e-79,0
Slc2a13,2.71786887250134e-83,0.282677393492851,0.849,0.742,7.05939260943498e-79,0
Gabrb1,3.58797975502384e-83,0.216479307835534,0.982,0.957,9.31941861569892e-79,0
Acvr2a,5.93049747559961e-83,0.493001768415158,0.456,0.323,1.54038741431224e-78,-1
Itm2c,8.054542178113509e-83,0.820394106158696,0.186,0.095,2.0920867853431999e-78,-1
Dst,9.15996878219698e-83,-0.125926688016752,0.623,0.579,2.37921029148784e-78,0
Ubn2,9.58257641417487e-83,-0.196715343784527,0.645,0.622,2.48897839781778e-78,0
Hivep2,1.05890548033449e-82,0.222152690980788,0.923,0.841,2.75040109462081e-78,0
Stxbp5l,1.22532446573122e-82,0.247073210864793,0.935,0.87,3.18265776729028e-78,0
Prmt8,2.03425494972643e-82,0.57052516543747,0.359,0.233,5.28377380641943e-78,-1
Arhgap20,2.92282413449743e-82,0.439662882211486,0.535,0.397,7.591743406943638e-78,-1
Prickle1,3.2101355325949696e-82,-0.211161301455568,0.837,0.818,8.338006032362158e-78,0
Ppp1r14c,1.41228924656836e-81,0.902431936541045,0.218,0.115,3.6682800890366486e-77,-1
Braf,4.0684287790698092e-81,-0.158182681960026,0.585,0.552,1.05673369107559e-76,0
Pnisr,6.2913767687317e-81,-0.298452152965235,0.533,0.544,1.63412220191037e-76,0
Csrnp3,6.60613020464939e-81,0.253580094269823,0.619,0.493,1.71587625935563e-76,0
Slc4a7,1.18656901672731e-80,0.396153308180826,0.581,0.445,3.0819943640475e-76,-1
Klf13,1.4271071615470999e-80,0.43274965377585,0.393,0.272,3.70676814140244e-76,-1
Kcnk1,1.53534403851293e-80,0.705796727784486,0.283,0.169,3.98790260563348e-76,-1
Zfr,3.0527510636527e-80,-0.226883736175618,0.636,0.625,7.92921561273151e-76,0
Med12l,3.84050164501836e-80,0.290885242208356,0.691,0.561,9.9753189727707e-76,0
Herc2,4.4529420866481096e-80,0.22373294189225,0.634,0.511,1.15660717758598e-75,0
Ube3a,4.46540871595279e-80,0.383340595472246,0.564,0.444,1.15984525988158e-75,-1
Cntnap2,4.7552996728642296e-80,-0.420338527395825,0.535,0.664,1.23514153702975e-75,1
Mbd5,6.8967116508727e-80,0.173345987765581,0.927,0.847,1.79135188419768e-75,0
Zcchc7,7.38766366861458e-80,0.190291409080806,0.845,0.737,1.91887176128595e-75,0
Gls,7.46344361192375e-80,0.133967332996121,0.892,0.797,1.93855484376107e-75,0
Rpl14,8.88752864832595e-80,1.62408310923058,0.1,0.033,2.30844669111618e-75,-1
Kansl1l,1.26749924580847e-79,0.493632033354403,0.43,0.302,3.29220254106291e-75,-1
Ash1l,1.54390145964583e-79,-0.122403082913783,0.626,0.583,4.01012965128407e-75,0
Gtdc1,1.8261576888631e-79,0.265644799384877,0.641,0.512,4.743261981053e-75,0
Cacna1a,2.3278061222428e-79,-0.151483954201694,0.66,0.62,6.04624362191345e-75,0
