gene,stats,fdr,log2(old/young),DEG,-log10(fdr)
Zfp85,3.6048716609395544,0.2400765593970529,-0.39702585,0,0.6196502415318103
Zfp493,0.4567495182664958,0.8368051002092387,0.17818993,0,0.0773756815050289
4930525G20Rik,1.2737704627353519,0.6083705834703778,0.105021134,0,0.21583179354302326
Zfp273,1.4619374407630177,0.5660108610371283,-0.110551186,0,0.24717523516643405
Gm10037,7.945738548471148,0.040076002555802535,-0.6834971,0,1.3971156043697832
Mtrr,2.3364046136557355,0.40095524253982656,-0.030127654,0,0.39690410369611673
Fastkd3,0.10361729680369414,0.9613964289320307,0.21431838,0,0.01709749537358155
1700001L19Rik,3.3997030041435727,0.2608105701392362,-1.1995049,0,0.5836748114826062
Adcy2,30.926927019655665,2.4334836174732947e-06,0.20838158,0,5.613771573137301
Nsun2,16.863986336352514,0.0008972134474953059,0.31863934,0,3.0471042258054766
Srd5a1,1.5588879993276628,0.5454336749169516,0.85486495,0,0.26325805235123717
Gm17108,1.1911379215705216,0.6282345024899442,0.044780143,0,0.20187821593254482
Ube2ql1,11.599835008303538,0.008488525797206405,0.3826057,0,2.071167727156559
Med10,3.6078774744190714,0.239877800604935,-0.42393032,0,0.6200099417815619
Ice1,20.871095977292857,0.00016150113175182027,0.48354334,0,3.791824429915861
Adamts16,4.957193130929974,0.1387670933399095,-0.6694898,0,0.8577135084866199
Ndufs6,9.295731732159677,0.02252902554226297,-1.0792674,0,1.6472575925979789
Mrpl36,11.174915992314165,0.010176917137009099,-1.0219699,0,1.9923837616019058
Lpcat1,16.198776197512633,0.001195827887107343,-0.5383198,0,2.9223313229048173
Clptm1l,3.8142456025603835,0.22059275881411206,-0.34294644,0,0.6564087478282343
Tert,2.6989395676610983,0.3460583778347808,-2.126772,0,0.4608506323259183
Slc12a7,0.4585297827591043,0.8362933369050993,0.18851838,0,0.07764136340518434
Brd9,31.99877525408268,1.5440659672979935e-06,-1.0211076,-1,5.811334149193609
Tppp,3.1957642773949564,0.28368993458392,-0.66303,0,0.547156072847818
Exoc3,2.8370548654276218,0.32803543028652377,0.0027688416,0,0.48407924669400904
