gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,count
0610040J01Rik,-0.3453449503218241,-0.21549299098945274,-0.5608379413112768,4
1110002J07Rik,-0.16278580359312178,-0.15250241435780332,-0.3152882179509251,1
1110002L01Rik,-0.5180376424343618,0.026257931214133556,-0.49177971122022823,1
1110004F10Rik,-0.10265326571785138,-0.17806525886814528,-0.28071852458599666,1
1110007C09Rik,-0.44284047896915846,0.07434082820042409,-0.36849965076873437,1
1110034G24Rik,-0.25973494437769773,-0.07861185534800175,-0.3383467997256995,1
1110051M20Rik,-0.20723157694182692,-0.04450401935361459,-0.2517355962954415,1
1190002F15Rik,-0.3688711303935694,-0.06679521247061304,-0.43566634286418243,3
1190005I06Rik,0.07057695564444044,0.20333871140042348,0.2739156670448639,1
1200007C13Rik,0.16934360413954286,0.3575927610934686,0.5269363652330115,1
1500009L16Rik,-0.5188498209352552,-0.19530591057334767,-0.7141557315086029,1
1500017E21Rik,-0.2818675076842614,-0.021660569557531595,-0.303528077241793,1
1600002K03Rik,-0.29150377236304026,-0.14846871387257687,-0.43997248623561713,1
1700001J04Rik,-0.2086946637356366,-0.2527223160631329,-0.4614169797987695,1
1700003D09Rik,0.08362614093375864,0.19878701065411786,0.2824131515878765,1
1700003G18Rik,-0.10265326571785138,-0.17806525886814528,-0.28071852458599666,1
1700003P14Rik,0.41901836484117627,0.1501061736812399,0.5691245385224162,1
1700007B14Rik,0.30380374233465046,-0.005220175795241033,0.29858356653940943,1
1700010I14Rik,-0.027994677737873452,-0.22847791644193682,-0.2564725941798103,1
1700012A03Rik,-0.15248120871038529,-0.15929399213046747,-0.31177520084085275,1
1700012C14Rik,0.21899995575964537,0.19722749713204601,0.4162274528916914,1
1700017B05Rik,-0.1438372691380021,-0.12509559675625548,-0.2689328658942576,1
1700019D03Rik,0.14872505028334526,0.39980227561721193,0.5485273259005572,1
1700023C21Rik,0.2668686444441333,0.10446293241233429,0.37133157685646756,1
1700025G04Rik,-0.117086547876466,-0.30535610213509773,-0.4224426500115637,3
1700027A07Rik,-0.30071201841523854,-0.13432952988942093,-0.43504154830465946,1
1700028E10Rik,-0.2841540980141619,-0.05321132043422905,-0.33736541844839096,1
1700028P14Rik,0.4536097686314482,-0.12261328971934438,0.3309964789121038,1
1700037F24Rik,-0.3670393956651199,-0.1237466531878435,-0.4907860488529634,1
1700042G07Rik,-0.32528402229535613,-0.010011958292197587,-0.3352959805875537,1
1700042O10Rik,-0.5215970129646119,-0.06178560801523458,-0.5833826209798465,1
1700064J06Rik,-0.2773987267311202,-0.10601079893795307,-0.38340952566907327,1
1700084C01Rik,-0.259052776026919,-0.036865099588573313,-0.2959178756154923,2
1700086L19Rik,-0.23875071886153387,-0.120334680669544,-0.3590853995310779,1
1700086O06Rik,0.40977909197828377,0.03633845545465886,0.44611754743294263,1
1700108J01Rik,-0.2671214688420571,-0.198041823916558,-0.4651632927586151,1
1700109K24Rik,-0.3332597589522317,-0.10291776186286894,-0.43617752081510064,1
1700110C19Rik,-0.1692655186309211,-0.08590322549162988,-0.255168744122551,1
1700112E06Rik,0.2207728391415804,0.18575532542833662,0.406528164569917,1
1700123L14Rik,-0.12925779971984408,-0.21322206238973118,-0.34247986210957526,2
1700123O21Rik,0.24026203485223863,0.18280518655822253,0.42306722141046116,1
1700128A07Rik,-0.048902879942220645,0.42380399442897,0.37490111448674934,1
1810013D15Rik,-0.21815556583291618,-0.12210961357986738,-0.34026517941278356,2
1810062G17Rik,-0.30888058685871966,-0.06847397654104759,-0.37735456339976725,1
2010002M12Rik,0.16044612783544254,0.14213489144363933,0.3025810192790819,1
2010107G23Rik,0.49397421940145536,0.16697268581596347,0.6609469052174188,1
2010111I01Rik,0.3285397759335029,0.04893897203166997,0.3774787479651729,2
2010308F09Rik,-0.2698020212437884,0.023442228850055535,-0.24635979239373285,1
2010315B03Rik,-0.1211571572243475,-0.1343450405801505,-0.255502197804498,1
2210008F06Rik,0.6531962957986623,-0.2244522562334863,0.42874403956517604,1
2210013O21Rik,-0.12955947508922838,-0.20659326278002865,-0.33615273786925703,1
2210408I21Rik,-0.13431686612449356,0.006757486132114021,-0.12755937999237954,4
2310010J17Rik,-0.12709234623320842,-0.14502903888123897,-0.2721213851144474,2
2310014F06Rik,-0.41147901439604473,-0.019486906659635483,-0.4309659210556802,1
2310022B05Rik,0.2399018421429462,0.027522453135919278,0.26742429527886546,1
2310067B10Rik,0.2005751856483361,-0.1233244885023389,0.0772506971459972,2
2410080I02Rik,-0.37485773390887545,0.04940692965106497,-0.3254508042578105,4
2410089E03Rik,-0.36196566020823195,0.10020126785543892,-0.26176439235279303,1
2600014E21Rik,0.15918494365842628,0.12609174733896023,0.2852766909973865,1
2610015P09Rik,0.10698630044029978,0.17673619727864942,0.2837224977189492,1
2610020H08Rik,-0.06392470331323707,-0.1930669704919561,-0.25699167380519317,1
2610027K06Rik,0.3417908003454879,0.15204019937482394,0.49383099972031186,1
2610035D17Rik,0.1711732421381007,0.19776990327110405,0.36894314540920475,4
2610035F20Rik,-0.32389088161574175,0.027986657148831195,-0.29590422446691056,2
2610203C20Rik,0.24527353864238188,0.08557443942189913,0.330847978064281,1
2610307P16Rik,-0.24833876135126054,-0.24685248822267836,-0.4951912495739389,2
2610316D01Rik,-0.5585338917519498,0.2916787503388454,-0.2668551414131044,1
2700033N17Rik,-0.470209547000088,-0.13715741163213346,-0.6073669586322215,1
2700046A07Rik,-0.4609955423548979,-0.10384945764892883,-0.5648450000038268,1
