gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,count
0610012D04Rik,0.5655971756670646,-1.5090136467680098,-0.9434164711009452,1
0610025J13Rik,0.2756344425474002,-1.2016338607619323,-0.9259994182145321,1
0610040J01Rik,2.256339751992302,-1.0339473315718504,1.2223924204204515,1
1110002E22Rik,0.148098638951093,-1.1096244907670618,-0.9615258518159688,1
1110008F13Rik,-0.9682911399660021,-0.35363695444046206,-1.3219280944064642,1
1110008L16Rik,0.5061853872751668,-0.29278174919472266,0.2134036380804441,1
1110051M20Rik,-0.9620440115076788,0.8322612861881226,-0.12978272531955615,3
1110059E24Rik,0.20759541938534948,-0.3519853287024453,-0.14438990931709583,1
1190005I06Rik,3.087462838067924,-0.1332665308224008,2.9541963072455233,1
1500004A13Rik,1.6850476865320643,-1.4512952282277318,0.23375245830433267,2
1500015O10Rik,1.1277555469085656,-1.0752881270335133,0.052467419875052324,1
1500017E21Rik,15.33911778273341,-1.6201571633539265,13.718960619379486,2
1600002D24Rik,0.47206844418534777,-1.3388019129386248,-0.8667334687532771,1
1600010M07Rik,1.8981203850211221,-0.22826898761279546,1.6698513974083267,1
1700007G11Rik,1.519374158467293,0.15869774598410902,1.678071904451402,1
1700010H22Rik,1.519374158467293,0.15869774598410902,1.678071904451402,1
1700012B07Rik,0.42884329873253213,-0.6698513981858832,-0.2410080994533511,1
1700013N06Rik,0.7717310121811053,-0.7030182621134572,0.0687127500676481,1
1700014D04Rik,-1.7500217460700291,-0.4594316181454694,-2.2094533642154985,1
1700016D06Rik,0.7369655935250088,1.093109403880527,1.8300749974055357,1
1700020N01Rik,0.9602984620490548,-0.6854889836686916,0.2748094783803632,3
1700021F07Rik,0.5208321632380811,-0.18641312421078107,0.3344190390273001,1
1700023E05Rik,1.155278225116568,-0.0601209924250421,1.095157232691526,1
1700025G04Rik,0.9493323017658671,0.017019283068654262,0.9663515848345213,3
1700026J12Rik,-0.03394733191934354,-0.5343364275741971,-0.5682837594935406,1
1700028D13Rik,0.7369655940459818,-0.1926450779166336,0.5443205161293482,1
1700029H14Rik,0.823122237755085,-0.3806040021518493,0.44251823560323567,1
1700029I15Rik,-0.4091126652633417,-0.09784732338154767,-0.5069599886448894,1
1700029J03Rik,1.4732803698315615,-0.7789977262707515,0.6942826435608102,2
1700029M20Rik,-0.3318435637013341,-0.33441903900567027,-0.6662626027070044,1
1700030N03Rik,0.9560566522725953,-0.9274875000814821,0.028569152191113223,1
1700034P13Rik,0.7188182473380051,-0.5758602935243167,0.14295795381368837,1
1700036A12Rik,0.282933963228679,0.2531189369369087,0.5360529001655876,1
1700036G14Rik,-0.0759488532133028,-1.0395283637750579,-1.1154772169883607,1
1700037C06Rik,-0.4780472967319809,0.2801079191472722,-0.1979393775847087,1
1700047F07Rik,0.05623736462189538,-0.13440837919912543,-0.07817101457723005,2
1700060J05Rik,1.4854268265519437,-0.9328858038291914,0.5525410227227523,1
1700081H04Rik,0.2396704127416786,-0.3479233033801576,-0.10825289063847898,1
1700085C21Rik,1.0544477837346595,-0.9475325798577818,0.1069152038768777,1
1700108F19Rik,-0.6553518284808795,0.906890595440204,0.25153876695932453,1
1700111N16Rik,0.7655347462441668,-0.03435150478668719,0.7311832414574796,1
1700112D23Rik,0.3276759140764971,-0.5193402336809418,-0.19166431960444472,2
1700112E06Rik,1.0931094041360043,-0.9125371585507596,0.18057224558524476,1
1700121C08Rik,0.9510903992868958,-0.6485276293574451,0.30256276992945064,1
1700121N20Rik,-0.24392558285656038,-0.3171901758340202,-0.5611157586905806,1
1700123I01Rik,0.5796701253097636,-0.26300736422152166,0.31666276108824193,2
1700123O12Rik,-0.32312814090791586,-0.661685034418637,-0.9848131753265529,2
1700124L16Rik,0.8744691176429034,-0.9999999996721147,-0.12553088202921137,1
1700129L04Rik,-0.7693870717230578,0.3219280948217855,-0.44745897690127223,1
1810007D17Rik,-0.09310940437945908,0.35614381018319663,0.26303440580373755,1
1810019N24Rik,0.9696263506623146,-0.6476982558951769,0.3219280947671377,1
2010109A12Rik,0.2523871616002347,-0.6119295482273295,-0.3595423866270947,1
2010109I03Rik,-0.36040224265890186,0.31410859038991906,-0.0462936522689828,1
2010111I01Rik,2.535584789593019,-0.9880163801883357,1.5475684094046833,4
2010300C02Rik,0.7853068486360171,-0.5102320511753567,0.2750747974606603,2
2010320O07Rik,3.115477213165835,-0.9999999994451172,2.115477213720718,1
2210408I21Rik,-0.42084312090117537,0.45519462568786256,0.03435150478668719,1
2210420H20Rik,1.7589918997143248,-0.5525410228757657,1.2064508768385591,1
2310002F09Rik,0.9999999997225587,0.13245029599931235,1.132450295721871,1
2310007B03Rik,-0.4854268271068266,0.2255597003830062,-0.2598671267238204,1
2310007L24Rik,0.17833724123643938,-0.5436217052634873,-0.36528446402704795,1
2310014F06Rik,-0.4918530962645531,-0.045803689605853126,-0.5376567858704062,1
2310020H05Rik,0.7806869714409299,-0.6398244356354916,0.14086253580543828,1
2310022A10Rik,0.8155754286133796,-1.0671141954994243,-0.2515387668860447,1
2310040G07Rik,0.9037846845240518,-1.610053481173414,-0.7062687966493622,1
2310067B10Rik,-0.8300749983239173,1.1277555469085656,0.2976805485846483,1
2410003L11Rik,1.5272470023106521,-0.5272470027349743,0.9999999995756779,1
2410124H12Rik,1.0197641814867804,-1.3360096168550957,-0.3162454353683154,2
2410152P15Rik,0.27314101624245596,-1.6393374463378838,-1.366196430095428,2
2510003E04Rik,0.01630181232725844,-0.43133931155145455,-0.41503749922419614,1
2510009E07Rik,16.307720218989466,-0.8013051829238457,15.506415036065622,2
2600014E21Rik,0.40335569417445405,-0.10962449116060824,0.2937312030138458,1
2610034M16Rik,31.09898671578317,-0.823122237433414,30.275864478349757,1
2610035D17Rik,0.49737833786707086,-0.813594743491295,-0.3162164056242241,3
2610037D02Rik,0.9485569252893913,-0.16060812911099703,0.7879487961783942,2
2610203C20Rik,-0.787082629821864,0.7784244316398243,-0.00865819818203968,2
2610301B20Rik,0.7004397179098911,-1.1979393771331865,-0.4974996592232954,1
2610507B11Rik,-1.0264031789933832,0.3684827966865729,-0.6579203823068103,2
2700029M09Rik,30.967742182564656,-2.0703893256930055,28.897352856871652,1
2700099C18Rik,1.8744691167503271,-0.8744691175518242,0.9999999991985029,1
2810403D21Rik,-31.529621069951162,28.897352856871652,-2.632268213079508,1
2810404M03Rik,30.89735285470761,-0.8624964756598716,30.03485637904774,1
2810407A14Rik,0.2195663772297839,-0.38702312305702297,-0.16745674582723907,1
2810468N07Rik,1.5579954525915962,-0.9205655322625533,0.637429920329043,1
2900026A02Rik,1.7049921349357913,-0.8637526321372472,0.841239502798544,2
3100002H09Rik,0.9182506336905101,-0.5162107387649739,0.4020398949255361,2
3110002H16Rik,0.8259706000820268,-0.3785116231982416,0.4474589768837852,1
3110062M04Rik,0.6687940913873978,-0.824913293262403,-0.15611920187500528,1
3110082I17Rik,0.32159884619181095,-0.6127926034310168,-0.2911937572392059,3
3830403N18Rik,-0.33880191340735255,0.49749965940893626,0.1586977460015837,1
4632404H12Rik,1.1429579535131267,-0.17333160285081217,0.9696263506623146,1
4833412C05Rik,1.1375035233564725,-0.13750352371714625,0.9999999996393263,1
4921507G05Rik,-0.18057224560410323,0.637429920500792,0.4568576748966887,1
4921507L20Rik,-1.4694852825922033,0.10691520383724296,-1.3625700787549604,1
4921514A10Rik,2.2370391956770366,-0.40053792944383093,1.8365012662332056,1
4921534H16Rik,0.8961641888300391,-0.5742360940228264,0.32192809480721274,1
4930402H24Rik,1.5360528992949958,-1.6880559925797465,-0.1520030932847507,1
4930404A10Rik,-0.6449050410828852,0.757799097476192,0.1128940563933068,1
4930405D11Rik,0.5405683811577746,-1.8300749974055357,-1.289506616247761,1
4930405H06Rik,0.6214883766685866,-0.0439433475831351,0.5775450290854515,1
4930412L05Rik,-0.404841732123237,0.11703942117438587,-0.2878023109488511,1
4930419G24Rik,-0.5167909980127524,0.5322210385807079,0.015430040567955522,1
4930435H24Rik,1.9259994174931847,-0.662965012500963,1.2630344049922217,1
4930448N21Rik,1.289506616721373,-0.28950661712212145,0.9999999995992515,1
4930455D15Rik,0.5488932459290883,0.1719526827687757,0.7208459286978639,1
4930469K13Rik,0.5849625006382427,-0.2141248053263151,0.3708376953119277,1
4930470P17Rik,0.31410859038991906,0.09114788804859436,0.4052564784385134,1
4930473A02Rik,-0.48186900768642277,-0.07662128158934456,-0.5584902892757673,1
4930486F22Rik,1.6674246603316507,-0.29545588346545193,1.3719687768661988,1
4930486I03Rik,0.7752937127099647,-0.32598631142061985,0.44930740128934493,1
4930512B01Rik,0.108934371532591,-0.9740047912141154,-0.8650704196815244,1
4930519A11Rik,3.1230139857468386,-1.2563368190792048,1.8666771666676338,2
4930519F16Rik,-2.0703893256930055,2.378511620923222,0.3081222952302167,1
4930519G04Rik,0.8744691168231902,1.7104933818942227,2.584962498717413,1
4930523C07Rik,-0.43211101257851486,0.3446481713387836,-0.08746284123973125,1
4930533K18Rik,0.4052564784385134,-0.15527822546118208,0.24997825297733134,1
4930538K18Rik,1.6166713598003268,-0.16600995140068187,1.450661408399645,1
4930544I03Rik,-0.5188733101983367,0.5037664178097103,-0.015106892388626454,1
4930554G24Rik,0.23446525361156365,-0.3400754415592716,-0.10561018794770793,1
4930556M19Rik,-0.19452114524257624,0.2092731424033258,0.014751997160749597,2
4930568A12Rik,1.0874628409320979,-0.21299372328919453,0.8744691176429034,1
4930579D09Rik,0.5545888515337514,-1.3846638497407842,-0.8300749982070328,1
4930579M01Rik,1.5501970818818598,-0.8339900482856888,0.716207033596171,1
4930589P08Rik,0.24575641436967766,-0.4923963819143775,-0.24663996754469986,1
4932431P20Rik,0.49552741707045955,-1.033947331747594,-0.5384199146771345,1
4933400C23Rik,0.8981203856768927,-1.2700891628709767,-0.37196877719408405,1
4933407L21Rik,0.5849625006209691,-0.8845227824105164,-0.2995602817895473,1
4933411O13Rik,0.47643804388418165,-0.20992306935069352,0.26651497453348816,1
4933413J09Rik,0.15024263556321218,-0.6009040445082665,-0.45066140894505435,1
4933417D19Rik,0.9668331357445408,-0.8413022537153294,0.12553088202921137,1
4933423P22Rik,1.4946763773003575,-0.9534452973710692,0.5412310799292883,2
