,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.6750811395600432,0.4499065829708572,0.050514323548441,0.8100139650946112,0.654556892150219
1,0.6382978723404256,0.4441099044096475,0.04036101750624378,0.7896707652705388,0.6216517646900421
2,0.6563288856833754,0.4283162807687965,0.03307022977269793,0.8156548746353646,0.679312342760333
3,0.642084385142445,0.44848421277614237,0.0427995951748987,0.8004748974221958,0.6505285830669729
4,0.6366750811395601,0.4384749491041826,0.04055737229355814,0.7920017923074352,0.6235144768169029
5,0.5914172376487559,0.4135689028436981,0.027335667474767365,0.7742687816119816,0.6118868299446579
6,0.6007933645870898,0.42772457809500325,0.03203814469102573,0.7757735795651464,0.6091760230422723
7,0.4574468085106383,0.41929508759548995,0.026727393612041423,0.6699039694108703,0.43149810758936263
8,0.4543815362423368,0.42029784194672287,0.02165066628855955,0.6706166187161787,0.43215686160188
9,0.4264334655607645,0.4152430431103539,0.023751171245108112,0.6428698688827365,0.4013891851667808
