,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.6370106761565836,0.42207622809016954,0.01946826016277511,0.7944182200695383,0.6245936707047122
1,0.6691618603509633,0.43857170748771734,0.024748422600148628,0.820316430238194,0.6823658547621667
2,0.6486685482881335,0.43245116428348007,0.022526321137105208,0.806471111786684,0.6438663436295737
3,0.6398331083568536,0.4308789099861586,0.022121784293417098,0.7951516116695185,0.6211293467069674
4,0.6467051171922935,0.43186721432655184,0.024616635794504887,0.8051124924312415,0.6536470551481959
5,0.6727205792121733,0.42754949539654996,0.021010817122556147,0.8261816392719108,0.6896584230250198
6,0.6427782550006136,0.42516968640254443,0.020438239898657798,0.8036536000606329,0.643606606143026
7,0.6532089826972635,0.437808542994998,0.023096957146523517,0.8102127051357749,0.6606562581966196
8,0.6440053994355136,0.4372376893932546,0.023778908610298546,0.8089879550555827,0.6564114287296905
9,0.6217940851638237,0.42894266856235513,0.02259987799701909,0.7819366522713744,0.6063090182005028
