,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,DEG
Cox5b,6.724358590394591e-14,0.931654580981432,0.113,0.062,1.7465849002690902e-09,-1
Lrrc4c,7.12879279739782e-14,-0.214531122614211,0.981,0.985,1.8516326411961101e-09,0
Ndufa4,1.19506700934465e-13,0.559202110723206,0.172,0.129,3.1040670500718e-09,-1
Calm1,1.25088223533024e-13,0.365262563780828,0.332,0.283,3.24904151804676e-09,-1
Calm2,1.25974149800829e-13,0.281134334625648,0.357,0.323,3.2720525669267405e-09,0
Slc9a9,1.99298227898824e-13,-0.329582400801328,0.468,0.548,5.17657217144406e-09,1
Psap,2.00641385517442e-13,0.632464110533275,0.238,0.164,5.21145934743003e-09,-1
Rpsa,5.54152823063307e-13,0.574612632950202,0.135,0.098,1.43935654262463e-08,-1
Ano4,6.23105864870534e-13,-0.24667042836654,0.623,0.683,1.61845517341472e-08,0
Nrg1,9.53439146803001e-13,0.378264518319385,0.586,0.466,2.47646283990611e-08,-1
Rps21,9.58834591229465e-13,0.833602207950221,0.101,0.058,2.49047696725941e-08,-1
Rpl13,1.0655924174223399e-12,0.501351283778358,0.167,0.13,2.76776974501278e-08,-1
Tbc1d5,1.87610657128992e-12,-0.316638568426682,0.565,0.655,4.87299920826843e-08,1
Kcnq5,2.177300320508e-12,0.529097973697834,0.621,0.486,5.65531985248747e-08,-1
Rplp1,2.95978592680867e-12,0.458527906842956,0.151,0.114,7.68774796629283e-08,-1
Ckb,4.49901392550307e-12,0.223431330061814,0.257,0.209,1.16857387701017e-07,0
Cdh18,4.65419170235475e-12,-0.427717735659713,0.565,0.617,1.20887975276962e-07,1
Stmn3,4.74887584882473e-12,0.335809782901705,0.364,0.316,1.23347301297374e-07,-1
Sv2a,5.0286414419025e-12,0.723776925121045,0.33,0.222,1.30613932811976e-07,-1
Rpl28,7.13264752161776e-12,0.6450019608416,0.091,0.061,1.852633867265e-07,-1
Cmss1,7.27687577806974e-12,0.563896185972074,0.44,0.35,1.89009571459583e-07,-1
Hsp90ab1,8.02459960623002e-12,0.460771145933395,0.21,0.164,2.08430950172218e-07,-1
Sntg1,8.62309698164761e-12,-0.16656937834746,0.916,0.941,2.23976321001315e-07,0
Kctd8,1.2171898453251299e-11,-0.373659828725235,0.628,0.723,3.1615289042475e-07,1
Zmat4,1.59374260130081e-11,-0.240367820310694,0.726,0.793,4.13958703261873e-07,0
Dalrd3,1.8899615354266397e-11,0.397676008979081,0.202,0.174,4.90898609211714e-07,-1
Pgam1,2.1168700911971897e-11,0.62082677379967,0.122,0.085,5.49835837487558e-07,-1
Ubc,2.1610676168996097e-11,0.464954961880096,0.113,0.081,5.61315702813504e-07,-1
Rims2,2.5473031499468897e-11,-0.213416634524165,0.971,0.982,6.61636520167204e-07,0
Cpt1c,4.18418266182928e-11,0.49982136800113,0.23,0.173,1.08679960458354e-06,-1
Slc25a5,4.368218977527369e-11,0.580871623421884,0.084,0.056,1.13460119722296e-06,-1
Rab3a,4.61074698941949e-11,0.645326928753975,0.128,0.085,1.19759542303182e-06,-1
Matk,5.1341384035204094e-11,0.758409808974072,0.119,0.073,1.33354110893039e-06,-1
Gm20629,5.51143806170225e-11,-1.90455520374836,0.013,0.05,1.43154092214654e-06,1
Aldoa,6.448542511505629e-11,0.268811649497992,0.164,0.136,1.67494443193847e-06,0
Rps29,7.83881418500897e-11,0.784405017507017,0.087,0.051,2.03605359641423e-06,-1
Map1lc3a,8.2961473348365e-11,0.673665719093744,0.102,0.068,2.15484130875043e-06,-1
Gapdh,1.11568127324409e-10,0.159575133671359,0.191,0.178,2.89787053912421e-06,0
Ptprd,1.3928403670987801e-10,0.517744484580959,0.829,0.756,3.61776356950238e-06,-1
Tmem132a,1.54749536486842e-10,0.825615663833124,0.13,0.077,4.01946446070922e-06,-1
Rpl23,1.577982702954e-10,0.819931451136158,0.084,0.049,4.09865227265273e-06,-1
Ly6h,1.5809798960457002e-10,0.270383298480579,0.229,0.207,4.10643718198911e-06,0
Brd9,1.72277024164911e-10,0.755027859105485,0.184,0.121,4.4747234256594e-06,-1
Rpl13a,2.1956584175194501e-10,0.480842805090612,0.114,0.081,5.70300317366501e-06,-1
Gm11867,2.29829438385522e-10,1.39274202660198,0.098,0.039,5.96958983262554e-06,-1
Cox8a,2.30256849491184e-10,0.242255600324834,0.184,0.163,5.980691408684e-06,0
Bex2,2.59474700677455e-10,0.749176529196035,0.097,0.063,6.73959587539621e-06,-1
Snd1,3.81754129265644e-10,-0.36623751713369,0.354,0.432,9.91568175354584e-06,1
Snrpn,4.1562582614099004e-10,0.432096987336929,0.335,0.269,1.07954652081861e-05,-1
Cntn5,4.22061661484186e-10,0.291808366722365,0.785,0.705,1.09626295953903e-05,0
Rnf112,4.22809245042981e-10,1.00832063966161,0.098,0.051,1.09820473307464e-05,-1
Cd81,4.4030588826848003e-10,0.759975862626048,0.109,0.069,1.14365051418855e-05,-1
Ndrg4,4.73440412996778e-10,0.104204355893283,0.308,0.312,1.22971412871783e-05,0
Ndufa13,4.80594474188253e-10,0.997680387552922,0.093,0.047,1.24829608725657e-05,-1
Tmem59l,4.867336922514801e-10,0.600607841483147,0.11,0.07,1.26424209225399e-05,-1
Btbd11,5.22440590528487e-10,-0.13705462708873,0.763,0.789,1.35698718983869e-05,0
Ube3a,6.16976700156842e-10,-0.716732109168614,0.621,0.791,1.60253528098738e-05,1
Rps2,6.38413348754323e-10,0.488930677052394,0.106,0.081,1.65821483205448e-05,-1
Enox1,6.58461283269274e-10,-0.109584723215891,0.965,0.968,1.71028733716361e-05,0
Cadm1,6.86575091594236e-10,-0.216620873386013,0.896,0.913,1.78331014290687e-05,0
Fth1,8.86048479808401e-10,0.309441296467035,0.136,0.112,2.30142232145434e-05,-1
Fam173a,9.15607681636678e-10,0.361456901885332,0.162,0.132,2.37819939228311e-05,-1
Idh3b,1.0015406081139e-09,0.202586500685283,0.239,0.228,2.60140157551504e-05,0
Bbx,1.07752685447033e-09,-0.536126244893409,0.254,0.328,2.79876825180124e-05,1
Fer,1.1982634055358901e-09,-0.237013966127889,0.522,0.585,3.11236936953893e-05,0
Rps5,1.31018694121462e-09,0.590925288085807,0.082,0.055,3.40307956111084e-05,-1
Kcnmb2,1.4136854815432e-09,-0.156157946932926,0.882,0.901,3.67190666976031e-05,0
Atp5g3,1.5861642915763801e-09,0.541548493610853,0.136,0.089,4.11990313094049e-05,-1
H2afz,1.8509064383359302e-09,0.594646038519732,0.122,0.087,4.80754438293375e-05,-1
Chchd2,1.9367846433934803e-09,0.556025900441412,0.122,0.083,5.03060443275023e-05,-1
Celf3,1.93939342083059e-09,0.89317101711147,0.13,0.072,5.03738047126539e-05,-1
Atp5k,1.95287117216195e-09,0.851452838309026,0.08,0.045,5.07238758257344e-05,-1
Rpl34,2.08546046357933e-09,0.801261691847185,0.076,0.046,5.41677500810096e-05,-1
Tpt1,2.57741925553535e-09,0.479893975697064,0.091,0.064,6.69458877432752e-05,-1
Nat8l,2.69191005532567e-09,1.09391894202068,0.082,0.038,6.9919671777029e-05,-1
Rps16,2.8126690793402904e-09,0.731937597612881,0.097,0.062,7.30562666667846e-05,-1
Slc38a2,2.9988889572842905e-09,0.347508084264433,0.306,0.264,7.78931417765023e-05,-1
Ntm,3.26603176766215e-09,-0.143934458743815,0.946,0.956,8.48319091332568e-05,0
Oxr1,3.4344626359559304e-09,-0.177895840389099,0.964,0.97,8.92067325063193e-05,0
Plcb1,3.86556199606475e-09,-0.139503092587064,0.952,0.96,0.0001004041072857,0
Actr1b,3.8851019887262305e-09,0.241144460593606,0.171,0.149,0.0001009116390551,0
Chrm3,4.50974522253583e-09,0.411675071902087,0.582,0.487,0.0001171361224101,-1
Rpl37a,4.81895540671259e-09,0.712554732487339,0.082,0.049,0.0001251675477339,-1
Myl6,5.58119189914141e-09,0.502481193340174,0.157,0.115,0.0001449658783882,-1
Fgf12,5.757641624785541e-09,-0.109483645665374,0.999,0.998,0.0001495489835621,0
Polb,6.02356203184546e-09,0.263854567128791,0.532,0.469,0.0001564560002151,0
Nisch,7.53267960726323e-09,0.397310078627423,0.342,0.281,0.000195653820119,-1
Thrb,8.12260374684366e-09,-0.121220260999767,0.917,0.93,0.0002109765097205,0
Clstn3,8.86841538011928e-09,0.562081874906729,0.294,0.224,0.0002303482210832,-1
Exoc4,9.169049409758061e-09,-0.147131618401324,0.86,0.889,0.000238156889369,0
Ube2b,9.3690800104698e-09,0.2589822851341,0.6,0.518,0.0002433524841919,0
Trio,1.00793205866517e-08,-0.10610862426647,0.774,0.816,0.0002618002729176,0
Baz2b,1.09659905797297e-08,-0.352795298019846,0.333,0.42,0.0002848306393178,1
Rps26,1.21140210277476e-08,0.696752335472024,0.086,0.054,0.0003146495821747,-1
Gpr162,1.42738832716986e-08,0.723476018864685,0.123,0.081,0.000370749844099,-1
Cnot3,1.47106274771486e-08,0.395112931064729,0.163,0.128,0.0003820938380914,-1
Ttc17,1.63891174451436e-08,-0.318573093246723,0.347,0.429,0.0004256909365201,1
Lrrc4,1.80727210180667e-08,-0.408134750384536,0.327,0.387,0.0004694208557232,1
Ndufb7,1.87098606625741e-08,0.931306145998241,0.067,0.035,0.0004859699208496,-1
Atp5g1,1.88860836085861e-08,0.38313299253858,0.144,0.11,0.0004905471356494,-1
Slit2,1.98112856144271e-08,-0.161908952582542,0.783,0.825,0.0005145783325491,0
Grip1,2.05843309099709e-08,-0.108176930883105,0.996,0.998,0.0005346574110555,0
Gaa,2.19208598816262e-08,0.649440267322031,0.161,0.109,0.0005693724145653,-1
Tcerg1l,2.37767667615394e-08,-0.372452915205496,0.117,0.166,0.0006175777398642,1
Hsp90aa1,2.74699735242604e-08,0.410946621979572,0.207,0.162,0.0007135050923191,-1
Dgkg,2.87328261745321e-08,-0.271667836347259,0.486,0.554,0.0007463064270572,0
Gnb2,3.15526804753369e-08,0.96239633020833,0.084,0.043,0.0008195493226664,-1
Sst,3.57772224447498e-08,0.464861160739589,0.155,0.143,0.0009292775757799,-1
Grin1,3.62462045521347e-08,0.240310469650947,0.502,0.467,0.0009414589170371,0
Pacrg,3.64151010799444e-08,-0.351296734708334,0.442,0.52,0.0009458458354504,1
Cox6b1,3.74531039934743e-08,0.512909032925027,0.141,0.103,0.0009728069231265,-1
Kirrel3,3.78230945793395e-08,0.29510650805643,0.648,0.561,0.0009824170586037,0
Nrg3os,3.86297008981711e-08,-0.802247278481795,0.209,0.372,0.0010033678511291,1
Tmtc2,4.18687190265207e-08,-0.361958190636977,0.363,0.383,0.0010874981079948,1
Dtna,4.22754811748512e-08,-0.121445017635798,0.677,0.723,0.0010980633480355,0
Rpl17,4.51009041991841e-08,0.352855806766507,0.151,0.124,0.0011714508856696,-1
Eif1,4.53501442614121e-08,0.259367913017915,0.142,0.13,0.0011779246470459,0
Myo16,5.16395142575452e-08,-0.185397295554953,0.61,0.644,0.0013412847433254,0
Stxbp6,5.77158384017348e-08,-0.395755820717011,0.445,0.546,0.0014991111866466,1
3222401L13Rik,5.79768746980851e-08,-2.03467919713269,0.012,0.05,0.001505891343408,1
Lars2,6.00604963327623e-08,0.67832398247231,0.269,0.174,0.0015600113317471,-1
Thsd4,6.31106579399481e-08,-0.54227660735098,0.155,0.219,0.0016392362293322,1
Rnf144b,6.45207031923449e-08,-0.244648566912192,0.512,0.588,0.0016758607447179,0
Tmem63b,6.46224652026206e-08,0.533475015901908,0.269,0.198,0.0016785039111728,-1
Tenm3,6.91915393707163e-08,-0.426227666466133,0.679,0.74,0.0017971810436149,1
Rps3a1,7.35689970176524e-08,0.351869745186454,0.091,0.076,0.0019108811285365,-1
Rpl27a,7.95040092465152e-08,0.390661049341105,0.114,0.092,0.0020650371361689,-1
Rps10,8.30478439392408e-08,0.515069565026138,0.091,0.069,0.0021570846984778,-1
Sbf1,8.66274026082963e-08,0.438518700010554,0.159,0.123,0.0022500601553478,-1
Kcnab1,9.11238290144701e-08,-0.14577566259411,0.734,0.768,0.0023668503348218,0
Rps4x,9.2733720835264e-08,0.74822268120037,0.072,0.045,0.0024086656649751,-1
Rundc3a,9.49059985121325e-08,0.809162079930945,0.112,0.068,0.0024650884053541,-1
Itm2b,9.61051173024839e-08,0.269205147937454,0.241,0.214,0.0024962343168147,0
Cacna1a,9.7376082262184e-08,0.207015736490661,0.853,0.801,0.0025292463606779,0
Rpl41,1.02900623851199e-07,0.125778940508924,0.172,0.168,0.002672740803911,0
Syt14,1.03301103375789e-07,-0.34929891030432,0.377,0.45,0.0026831428590827,1
Klhl32,1.04954627973056e-07,-0.181834118260901,0.67,0.718,0.0027260915069721,0
Rps19,1.05732114814827e-07,0.731613068303024,0.072,0.046,0.0027462859502003,-1
Pbx3,1.09985530929144e-07,0.268084182390991,0.065,0.084,0.0028567641803535,0
Phkb,1.13268579374752e-07,-0.392785069348612,0.377,0.468,0.0029420380806798,1
Thy1,1.15862756664518e-07,0.621366401649944,0.126,0.085,0.0030094192416041,-1
Rplp2,1.42806181763925e-07,0.836379292620794,0.075,0.044,0.0037092477651361,-1
Cntn6,1.56558934279962e-07,0.497436875406086,0.465,0.356,0.0040664617589877,-1
Hps4,1.57428775736607e-07,0.447381162178573,0.196,0.146,0.0040890550209826,-1
Chpf,1.58468820891635e-07,1.38196755500781,0.042,0.016,0.0041160691538393,-1
Slc6a1,1.62604105282157e-07,0.204458059155721,0.593,0.575,0.0042234790305987,0
Rpl9,1.63905181429117e-07,0.329197079752639,0.089,0.078,0.0042572731824398,-1
Rpl19,1.64278812842997e-07,0.364197886238342,0.113,0.086,0.004266977884784,-1
Fgf13,1.67547600376777e-07,-0.193669943977497,0.701,0.717,0.0043518813721864,0
Npy,1.71095212942414e-07,1.50514429725864,0.071,0.033,0.0044440270609662,-1
Slitrk4,1.83068782746382e-07,0.646395196141467,0.143,0.095,0.0047550285630545,-1
Smdt1,1.86699615012043e-07,0.71544764510875,0.075,0.046,0.0048493358003228,-1
Mitf,2.02527184336482e-07,-0.194223585258238,0.508,0.546,0.0052604410859557,0
4930445B16Rik,2.15674725226042e-07,-1.06706642239945,0.101,0.198,0.0056019353130212,1
Efr3a,2.24615498881341e-07,-0.330896035917232,0.35,0.434,0.0058341629679439,1
Slc25a4,2.27001612403441e-07,0.354930135004366,0.191,0.15,0.0058961398805669,-1
Ctsb,2.33288163274005e-07,0.689219493832387,0.129,0.078,0.0060594267528789,-1
Supt3,2.37854126162641e-07,-0.330575352767846,0.485,0.549,0.0061780230729484,1
Gabbr1,2.48161350796199e-07,0.541281856198874,0.21,0.146,0.0064457429255804,-1
Ywhab,2.70596788161167e-07,0.506299355398406,0.177,0.132,0.0070284809756981,-1
Kcnc2,2.83427595523756e-07,-0.10671446492282,0.995,0.994,0.007361748366134,0
Rpl7a,2.88712752696213e-07,0.529341322781803,0.07,0.051,0.0074990250385314,-1
Ptprs,2.90961856358574e-07,0.354363093613205,0.415,0.372,0.0075574432570575,-1
Pkp4,2.95812599543266e-07,-0.151630580937784,0.63,0.677,0.0076834364605367,0
Kcnj3,2.97091630902752e-07,-0.166634741765731,0.871,0.873,0.007716658021068,0
Chchd10,2.99158796275962e-07,0.46734696260639,0.101,0.076,0.0077703505744718,-1
Rpl23a,3.12228202148074e-07,0.537695482220103,0.087,0.064,0.008109815322594,-1
Mafg,3.32094663384988e-07,0.369155994873071,0.187,0.154,0.0086258267867616,-1
Tbc1d19,3.47286054908183e-07,-0.376940869235192,0.257,0.325,0.0090204079901851,1
Ddx5,3.52258046065524e-07,0.25423579444358,0.355,0.313,0.0091495504885059,0
Cox7a2,3.65644935807647e-07,0.402396318615644,0.145,0.11,0.0094972615626678,-1
Ggact,3.76182682759263e-07,-1.02070689291545,0.079,0.157,0.009770969001989,1
Tmsb10,3.79479214675651e-07,1.02833060039311,0.037,0.019,0.0098565931219853,-1
Dapk1,3.86711097589488e-07,0.584982705090885,0.242,0.162,0.0100444340487894,0
Nbea,3.87097921127596e-07,-0.109656009299594,0.967,0.969,0.0100544814033682,0
Tubb2a,4.07275419882495e-07,0.297411746055968,0.149,0.124,0.0105785717560279,0
Rps11,4.27263979741403e-07,0.406609549661832,0.091,0.067,0.0110977546098032,0
Gabarapl2,4.31201481792844e-07,0.47785647605724,0.072,0.056,0.0112000272880873,0
Ndufb8,4.34309063396924e-07,0.564787900086808,0.128,0.09,0.0112807436126717,0
Mdga2,4.3770839802418e-07,-0.108065134682278,0.999,0.998,0.01136903793028,0
Rit2,4.48322166651412e-07,-0.385201515237751,0.357,0.435,0.0116447199566038,0
Uqcr10,4.7714763569241e-07,0.490162311150891,0.107,0.077,0.0123934326894747,0
Mapt,4.99474421715857e-07,0.293049298262801,0.563,0.509,0.0129733486296477,0
Mt3,5.26585110149061e-07,0.571123646870322,0.102,0.071,0.0136775216510117,0
Wwox,5.27447713664565e-07,-0.132706819848827,0.777,0.805,0.0136999269147234,0
Gng13,5.40289949183167e-07,1.78217001312371,0.026,0.007,0.0140334911400836,0
Sema3a,5.48797954705766e-07,0.534075013848127,0.2,0.142,0.0142544780755276,0
Rpl24,5.55090530681829e-07,0.584614025107701,0.103,0.073,0.0144179214439298,0
Uchl1,5.57087410787768e-07,0.454551838164626,0.146,0.112,0.0144697884078015,0
Nfia,5.79542348192374e-07,-0.670802920247361,0.071,0.107,0.0150530329519487,0
Lmtk3,5.86266225166326e-07,0.675241574019283,0.132,0.083,0.0152276789324701,0
Actb,6.14894587529556e-07,0.341488485652736,0.172,0.145,0.0159712720164927,0
Kifc2,6.71919282897405e-07,0.570812116953135,0.191,0.134,0.0174524314539772,0
Slc22a17,6.89397279230037e-07,0.301349094799522,0.203,0.169,0.017906404930721,0
Adam22,6.89830803012564e-07,-0.158124505971692,0.733,0.791,0.0179176652774483,0
Atp5b,7.05022408678312e-07,0.224682819666662,0.252,0.225,0.0183122520430105,0
Vgf,7.06585756018567e-07,0.805938179056658,0.099,0.061,0.0183528584268263,0
Ppp2r2b,7.33853950356335e-07,-0.11349931927281,0.934,0.935,0.0190611225065554,0
Rtn1,7.4280204104082e-07,0.190733764217965,0.519,0.488,0.0192935402139943,0
Slmap,7.53245516562918e-07,-0.229424573947842,0.422,0.481,0.0195647990472052,0
Cyc1,7.75610286808901e-07,0.381307131539698,0.107,0.082,0.0201457015895744,0
Sptbn4,8.04225903533282e-07,0.387495375248794,0.409,0.355,0.0208889636183735,0
Igsf21,8.0813525940579e-07,1.43042904396445,0.064,0.024,0.020990505227806,0
Glis3,8.1286121723966e-07,-1.11922658802075,0.026,0.056,0.0211132572565829,0
Nf1,8.68036265767469e-07,-0.163785533440381,0.745,0.783,0.0225463739670442,0
Man2a2,8.77124642780172e-07,0.47458683028267,0.319,0.253,0.0227824354715722,0
Lrba,9.0702465291945e-07,-0.210392021883919,0.608,0.679,0.0235590583349298,0
Rps27a,9.4586383213523e-07,0.433782050842752,0.087,0.065,0.0245678671758805,0
Cntnap4,1.01144645396021e-06,-0.114536571827633,0.89,0.917,0.0262713101951626,0
Ndufs7,1.02846051808437e-06,0.591213567643344,0.089,0.06,0.0267132334967235,0
Rabac1,1.03036080824289e-06,0.395473409567638,0.128,0.102,0.0267625916333007,0
Tmem91,1.05761956058795e-06,0.582642888274078,0.096,0.064,0.0274706104667114,0
Bsg,1.06202649554527e-06,0.473425333528129,0.109,0.081,0.0275850761952929,0
Tmx2,1.06877796686801e-06,0.546053763646514,0.147,0.104,0.0277604389114296,0
Flna,1.10147254353059e-06,1.02833060039311,0.071,0.034,0.0286096478456636,0
Rufy3,1.1082168917369e-06,0.300324817127183,0.524,0.473,0.0287848255459744,0
Epha5,1.12186509368515e-06,0.101957184416541,0.84,0.805,0.029139323943378,0
Ndufa11,1.1375441794596e-06,0.565046656260201,0.076,0.053,0.0295465725172836,0
Prmt2,1.14055332111481e-06,0.595945857550365,0.155,0.108,0.029624731962636,0
Rpl37,1.14268643472796e-06,0.408035026559669,0.071,0.052,0.029680137455624,0
Eif4a2,1.16614175789873e-06,0.380081854937974,0.239,0.192,0.0302893660196615,0
Cntnap5b,1.17720163787136e-06,0.557495111058949,0.351,0.282,0.0305766353420706,0
Unc80,1.18121887902027e-06,-0.203467872262501,0.746,0.793,0.0306809791636725,0
Rps27,1.18341265705685e-06,0.682154959259066,0.069,0.043,0.0307379603543947,0
Dynll2,1.43536174415245e-06,0.559621168167798,0.088,0.065,0.0372820859426157,0
Psmb6,1.47504684089657e-06,0.942939109162461,0.049,0.026,0.0383128666454476,0
Ndufaf4,1.57355636219635e-06,0.215262027141108,0.223,0.2,0.040871552951688,0
Ap3b1,1.57532205203219e-06,-0.343535064744164,0.255,0.311,0.0409174149794841,0
Elavl3,1.63655872187869e-06,0.318823001733647,0.586,0.523,0.042507976242077,0
Mbnl1,1.64442393146547e-06,-0.252429974337061,0.421,0.472,0.0427122671958841,0
Pabpc1,1.64844957203557e-06,0.370959604143899,0.152,0.122,0.0428168291840518,0
Fau,1.72566432797552e-06,0.245201794015391,0.091,0.08,0.0448224052548362,0
Igf2bp3,1.7340251957318e-06,-0.851252649219678,0.07,0.132,0.0450395704339377,0
Ndufa2,1.76618476054122e-06,0.750796624864197,0.057,0.034,0.0458748829702977,0
Wdr7,1.96467524134932e-06,-0.193980162811672,0.529,0.587,0.0510304747188073,0
Slc38a1,1.96975862276566e-06,0.43539738856337,0.351,0.277,0.0511625104677153,0
Atp6ap2,1.97856127060363e-06,0.421607580933139,0.182,0.139,0.0513911504426587,0
Dgkb,1.98503471464724e-06,-0.122749450725495,0.291,0.345,0.0515592916782474,0
Gm21860,1.9960944252647e-06,1.53451598773015,0.03,0.01,0.0518465566018254,0
Osbpl9,2.10502587065609e-06,-0.214009820909651,0.571,0.63,0.0546759419644212,0
Fmn1,2.14581378027798e-06,-0.175266493055831,0.481,0.535,0.0557353671289403,0
Serinc1,2.28217507455297e-06,0.435673707881949,0.207,0.155,0.0592772153864389,0
Ndst4,2.3115997922915e-06,0.476129394829304,0.121,0.084,0.0600414930049794,0
Resp18,2.45616921954604e-06,0.312971462416275,0.081,0.069,0.0637965393084888,0
Atf4,2.52822753512551e-06,0.704234668823033,0.081,0.05,0.06566818199735,0
Atp1a3,2.55958900205813e-06,0.327184198406931,0.418,0.365,0.066482764739458,0
Tuba1b,2.79452047117973e-06,0.497815883694326,0.08,0.056,0.0725848747184223,0
Gnas,2.86698790700684e-06,0.25729891442196,0.443,0.396,0.0744671438965956,0
Zcchc7,2.90260615917971e-06,-0.1815832868297,0.746,0.775,0.0753922923785337,0
Rpl36al,2.90686698888682e-06,0.540392554066814,0.069,0.049,0.0755029631693463,0
Lin28b,3.08069042576263e-06,-0.470560950204383,0.257,0.337,0.0800178531187587,0
Nlgn1,3.25306560388904e-06,0.299043646884545,0.757,0.691,0.0844951259954139,0
Scfd2,3.44978019095294e-06,-0.279345831843465,0.28,0.316,0.0896045906798116,0
Fbxl17,3.45142191186698e-06,-0.121045093916482,0.829,0.819,0.0896472327388328,0
Slc4a3,3.53544521560254e-06,0.266361000097005,0.229,0.193,0.0918296540300603,0
Chd3,3.56974490307665e-06,0.933693726255031,0.099,0.055,0.092720554112513,0
Acbd6,3.60828099637076e-06,-0.346604744157418,0.327,0.402,0.0937214905997342,0
Zfp804a,3.68609356939364e-06,0.190134648929555,0.831,0.802,0.0957425943714303,0
Tmem130,4.00832198486269e-06,0.211918584066738,0.222,0.204,0.104112155234823,0
Oaz1,4.08647573162941e-06,0.342674100052477,0.095,0.08,0.106142120653342,0
Focad,4.21424474411596e-06,-0.163565715096484,0.518,0.575,0.109460792983668,0
Atp5g2,4.25680696587808e-06,0.341830073209887,0.111,0.089,0.110566304131717,0
Rps24,4.35290676276016e-06,0.361940500328104,0.087,0.068,0.113062400255932,0
Rps15,4.50498672834284e-06,0.190387358502079,0.13,0.116,0.117012525281977,0
Adam15,4.56040612374431e-06,0.94972076569674,0.074,0.04,0.118451988658135,0
Tma7,4.75373444467977e-06,0.667583256615216,0.079,0.05,0.123473498466112,0
Kcna2,4.84920020959482e-06,0.553490913894092,0.214,0.151,0.125953126244016,0
Stag1,5.69947900484851e-06,-0.197229100022025,0.743,0.784,0.148038267671935,0
Filip1l,5.82851241871423e-06,-0.784802042806316,0.099,0.162,0.151389781563683,0
Nop56,5.85184494863461e-06,0.44336809967195,0.122,0.092,0.151995820695835,0
Rnasek,6.47830785754706e-06,0.424989570357095,0.089,0.067,0.168267568291927,0
Kidins220,6.6361427230419e-06,0.17185481778083,0.646,0.634,0.17236717108829,0
Pde11a,6.85466230559978e-06,-0.766085265957,0.024,0.054,0.178042998725649,0
Exoc6b,7.15606701806909e-06,-0.112950171701709,0.718,0.765,0.185871684727327,0
Rpl38,7.21837276110454e-06,0.510039139317238,0.087,0.065,0.187490014096929,0
