,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.5884748830894554,0.6255894573008831,0.09309317633652436,0.7602081664102436,0.4991560416586949
1,0.5948106803439432,0.652662905770426,0.1074767357944796,0.7697903776339334,0.5145220414859933
2,0.5448785638859557,0.6271281201361997,0.08987042782087751,0.7394893040383249,0.47358723486080756
3,0.5723336853220697,0.6622825889124014,0.10881202188534322,0.7514883837231422,0.49011763224758637
4,0.5910393724543672,0.6411627978063489,0.09957334263972505,0.774907272704144,0.5211444370542224
5,0.5742947654246493,0.6540108258566929,0.11010485358215207,0.7598639186497995,0.5007158747582479
6,0.5178759993965908,0.65757172994424,0.10742829693863232,0.7258494636345677,0.4538642397663536
7,0.5638859556494192,0.6504371776279794,0.1063674218990895,0.7510968936324598,0.4898028516824548
8,0.552873736611857,0.6326703071575663,0.09671103446769952,0.7373758753854739,0.47055772176675104
9,0.5813848242570523,0.6297331903380119,0.09514138164135193,0.7635080238344383,0.5041657951610132
