,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.47382712324634185,0.6690069289918821,0.1063019792095758,0.6902178178635676,0.42084102388684264
1,0.4884597978578971,0.641171045385824,0.09125167725347705,0.6920269192077189,0.4234322065539857
2,0.4760899079800875,0.651186868623328,0.09662979160077845,0.6871592069487369,0.4170913293642375
3,0.4804646251319958,0.6654146421654845,0.10725565720860401,0.690154515189126,0.4190417850266326
4,0.5371850957912204,0.6693654191200885,0.11206445116554302,0.7200673642404825,0.45324138299718836
5,0.4979634937396289,0.670162265767578,0.11006504865553902,0.6933290814477573,0.4258509163940684
6,0.5011313923668729,0.6809017791566613,0.11414054646501694,0.7061300632780976,0.4391643671433714
7,0.44456177402323127,0.650567647811768,0.09909487877466643,0.6654743572568327,0.39910182819976575
8,0.549404133353447,0.6648922255706463,0.10921567712534701,0.7365863698003541,0.47682469666653476
9,0.45135012822446824,0.6386355204516206,0.09129652124470157,0.6636469085481561,0.39563682686234336
