,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.577704147071398,0.6386647212751181,0.09227019216624255,0.7856801955740178,0.5659253386159366
1,0.5796280461735784,0.6439207263651738,0.08997672962360047,0.7828876498810713,0.5617165841244194
2,0.5635955536554083,0.6464201176272305,0.09173693875746418,0.77257017145742,0.5478354982305106
3,0.5876442924326636,0.6598606231035163,0.10425725447300602,0.7921677972502253,0.5842580652449385
4,0.581124412141941,0.6434408888152193,0.09170481925045484,0.7857843913529368,0.5671666652924953
5,0.5889268918341172,0.6433118813439648,0.09616541307368806,0.7979038058674215,0.5944764230980935
6,0.5773834972210347,0.6332393403400837,0.09264198442210986,0.7846848935490022,0.5689151934401269
7,0.595981188542112,0.6440483846547069,0.09561954877596428,0.7997219069695943,0.5962308941726764
8,0.6301838392475417,0.6426923499469,0.10539849244287282,0.8260728318184452,0.6467835203955064
9,0.5828345446772125,0.6478975358587874,0.09657914169107315,0.786851102172742,0.5718325168744307
