,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.4644462371787484,0.5050238519245988,0.029732466745563166,0.6800266372856467,0.431833486328024
1,0.520917367753832,0.5236210124887324,0.033150475862566205,0.7224381965444726,0.48670231939661623
2,0.4910683415927164,0.5143351793141004,0.030748588011542996,0.6970524627405997,0.45760856682316586
3,0.5240290422957243,0.5260812672874248,0.03412974651712104,0.7184478832600134,0.48801562323627146
4,0.4248011985709347,0.5228994587571054,0.03394931456601048,0.6565315745930663,0.4085681233582377
5,0.44566094272213896,0.5236682719302782,0.033147199345558355,0.6528722201492837,0.41306774332568
6,0.46421574276823785,0.5237178510218327,0.03385974560620669,0.6755148891698959,0.4298475578850674
7,0.45545695516883716,0.5226430633997746,0.034068640066890796,0.6639033148600002,0.4178775011891272
8,0.429180592370635,0.5151749913257154,0.031947048548784655,0.6387225343377103,0.39566491271176085
9,0.4389766048173332,0.5140606380421636,0.032977934647375175,0.6582389917568299,0.40915308873583567
