,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.3916355721393035,0.5672086244758676,0.07858220034129978,0.6422733435202718,0.38738098746872596
1,0.3976990049751244,0.5724266570820626,0.10442337116203917,0.6163878565138394,0.3628107434799972
2,0.36909203980099503,0.6014722888657644,0.09845998745855518,0.5924126077962953,0.3504389392656425
3,0.3676927860696517,0.5704528569054846,0.10312942717207055,0.5840895643730198,0.344223400608546
4,0.3986318407960199,0.5949865878242647,0.10681451782477,0.6075036600849917,0.3644549811572636
5,0.39210199004975127,0.5752649715493392,0.09893608536695965,0.6134982638888888,0.3636502228076
6,0.3681592039800995,0.5623127424647945,0.10468481090167253,0.5772918061376111,0.33990517767584083
7,0.4008084577114428,0.5787290538347948,0.10561587344675104,0.6097970808948882,0.3632638836136852
8,0.41324626865671643,0.6104658623262157,0.11106680974987858,0.6347166409672719,0.3803940584613125
9,0.30674751243781095,0.5548240282776141,0.08559774243750434,0.546951678804748,0.3263387396238667
