,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.6256761630003607,0.5661850408288623,0.1076949708516541,0.8006695289789532,0.631224463462481
1,0.6146772448611612,0.5566148526416262,0.10070287542295998,0.7979927801819852,0.6260326362615397
2,0.6224305805986297,0.5554636584041788,0.10017928759753104,0.8029886892292102,0.6380498892759887
3,0.6110710421925712,0.5661689253713874,0.10313561303359217,0.7918281552095062,0.6140115871001106
4,0.6004327443202307,0.5671039189770931,0.10538958255830505,0.7819017913841017,0.6035875032802789
5,0.6186440677966102,0.5547914718085478,0.10209786287718241,0.8002520375435218,0.638009264546775
6,0.6206274792643347,0.574054216450444,0.11390290745572555,0.798524054594241,0.6253649778026743
7,0.6148575549945907,0.5768643238842996,0.11313211042470572,0.7923381263013638,0.6187539225671966
8,0.6222502704652001,0.5855909035213848,0.12259166566758133,0.795091196417882,0.6148459545723127
9,0.5952037504507753,0.5766160422883184,0.11147018255993717,0.7834235360839397,0.6018545077879729
