,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.4301025700126772,0.5297174639967287,0.035751260489524275,0.6546719765296816,0.40257131052745065
1,0.5334793131266566,0.5167135225000786,0.03251267150879251,0.736455438387047,0.4960123334315711
2,0.4447389650800968,0.5240733168213736,0.033166171035547545,0.6696659274792118,0.4192925900681687
3,0.4791978794514233,0.5402109903196782,0.04050361774334207,0.6779034927580141,0.43083715503163283
4,0.5009796012446698,0.5410035867601967,0.040631817455220584,0.7130917106232861,0.4703421288760381
5,0.4544197303215397,0.5421021521657942,0.038311728471705594,0.6786941122278798,0.4243192924485744
6,0.462141293073643,0.5355698916141066,0.035698606758855576,0.6847496177098655,0.4359432366487286
7,0.46433098997349315,0.5469894682844509,0.03923523705870626,0.6753921775265452,0.43059690167621145
8,0.45453497752679495,0.5378565181419442,0.03666739575867706,0.6780171892993057,0.43025336416537835
9,0.45257577503745533,0.5472896682854423,0.03844077365859443,0.6729417565700901,0.425386052517117
