,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.6002524341868013,0.5327152529149598,0.08705417754699604,0.789233457927007,0.6186235184184311
1,0.5970068517850703,0.5418986757813159,0.09115567407482454,0.7843538677726556,0.6099625799436145
2,0.5396682293544898,0.5038597482600314,0.07358572363767739,0.7387408578600849,0.5493786718314977
3,0.6132347637937252,0.5430607485184106,0.09344245105485635,0.7885735914384353,0.6091883679334974
4,0.5903353768481788,0.5387866440067943,0.08638379160067648,0.7880206967162748,0.6100203371357702
5,0.5878110349801658,0.5336427348388543,0.0818968064545284,0.7837716880968914,0.6210699325115832
6,0.5955643707176344,0.5255608131103865,0.08425359248133395,0.7851386199987022,0.6306193741865721
7,0.6132347637937252,0.5408588213609348,0.09137698520945553,0.799244116577231,0.6303642850094165
8,0.6105301117922828,0.5399319392398816,0.08963698455369566,0.787214982543144,0.6031535285078191
9,0.6098088712585648,0.5585501759238709,0.10142652327331679,0.8005184143918308,0.6398256476912783
