,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.6591527823151475,0.5725478455633596,0.06970637602464541,0.8420831402912994,0.6673353675742695
1,0.6167918980725253,0.5676237031701242,0.06344900219315522,0.8132157563709741,0.601871734514818
2,0.6174452793204835,0.5570772309581423,0.06224188622760176,0.8080085042019928,0.5888316734386165
3,0.6689535010345203,0.5667742584291603,0.06515249847379626,0.8511383547777641,0.6892003831433868
4,0.6355221605139932,0.5615423943381855,0.05937733814845591,0.826152027365596,0.6426248182359654
5,0.6579549166938908,0.548672020340884,0.05424190103175728,0.8385790367836045,0.659738612517931
6,0.6346509855167156,0.5708520250842434,0.06557341395830467,0.8221959715888136,0.6254688623918137
7,0.6566481541979745,0.5689821857172315,0.0664508477879835,0.8412733480063661,0.663389211573721
8,0.6410759011216378,0.5434825842018897,0.05540585268609204,0.834113849874031,0.6511345654890548
9,0.6716759229010127,0.5353752359025082,0.06273708749673201,0.8509683420076696,0.6908313346351331
