,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.5892747576389741,0.4593961473853496,0.03728011586236448,0.7823159918454001,0.5565010516419524
1,0.6670757148116333,0.4702395380313509,0.03961117311194142,0.8370815287265114,0.6951055221090156
2,0.5756534544115842,0.4661612107441074,0.040152441773107166,0.7648522650768713,0.5243511111631898
3,0.5816664621425942,0.4629036224405034,0.03790730524334594,0.7854593466354143,0.5885181198113666
4,0.599828199779114,0.458873020738026,0.03532553007828769,0.7823897462527635,0.5684806957602009
5,0.605104920849184,0.47573205554719517,0.0399045270916224,0.7968580750463349,0.6079484469367014
6,0.6467051171922935,0.47042869077472016,0.03969233258165922,0.8271225980838748,0.6671410979139828
7,0.6073137808320039,0.4655120945794781,0.03798870480868112,0.7969316675712258,0.603154422203105
8,0.5793348877162842,0.46706583033636656,0.03664112618217299,0.7621355383663644,0.5334513688416047
9,0.5895201865259541,0.48283078765105275,0.044918366794348435,0.7783408359710262,0.5620040660429328
