,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.5101037100395595,0.5181505547282569,0.059694905015487756,0.743719590351511,0.5028511049215995
1,0.5187640329306105,0.5023906135285906,0.05790596152635982,0.7457449169087724,0.5057977439557684
2,0.5159841762001497,0.5098627648441116,0.05735661264190729,0.7440597249322976,0.5014924853224306
3,0.4962044263872554,0.5247747115150679,0.058859658426639976,0.7260367817462667,0.47849368958942373
4,0.518443280230942,0.5102584309908405,0.05742134893418306,0.7460908929176047,0.5043463067668063
5,0.5036886560461884,0.5162246781443083,0.06031750960993969,0.732286503892626,0.48931910671259576
6,0.48604725756441786,0.5019402450577718,0.052230368299611966,0.7226337841060093,0.47274296904679924
7,0.49395915748957553,0.5155110389102743,0.05749808013991575,0.7238232691834412,0.47580912303190853
8,0.5317010584839089,0.5187635414567179,0.06232841199048537,0.7506111008235168,0.5123713671206158
9,0.506361595210093,0.5198511973548737,0.05918089583907652,0.7294730875293182,0.4863216403483481
