gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,rel_pos.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.mean.atac,DEG,pred
Mcm9,0.46794307954609393,0.009165927544236183,-0.04145309885032475,0.003175469236448407,8.309494704008103e-05,0.0017877658735960722,0.016300471341237424,-0.039087743335403505,-0.030830917274579407,0.056128361569717525,-0.027639147914014756,-0.00690251037478447,-0.03492256692901719,0.01090827353298664,-0.128548975342419,0.2314694899972528,-0.005228277544956654,-0.15655171820893884,-0.08522860349155963,-0.0791748293209821,0.04929581940174103,-0.06816747920587658,1.0,1.0
Atpaf1,0.055173903387039896,0.007348844837397337,0.012832109071314334,0.01501988248899579,0.0020088240411132575,0.0021353870211169123,0.03518842848017812,0.084547806866467,-0.08830737683689222,0.038310744324699046,0.07579880957724526,0.008575885286554695,-0.04648619029903785,0.009367439020425082,0.14399274321156555,0.055615852382034064,-0.06867873350856826,0.0071438247570768,-0.008277510260231793,-0.06203740421449765,-0.07186300137080252,-0.020647617653012276,1.0,1.0
Mtss1,0.621566784013994,0.02364227529615164,0.0007476668013259768,0.003175469236448407,8.309494704008103e-05,0.001340824398212135,-0.04201843525283039,0.04676237946841866,-0.026657525568734856,0.06928531565703451,-0.03479240973945707,-0.05050617107190192,-0.02221962224924937,0.012681350298225879,0.3413715354865417,0.2635320664010942,0.050597539097070696,0.014705441487021744,-0.01818479321198538,-0.0907749151904136,0.10662504223175347,0.005636967672035098,1.0,2.0
Sil1,0.3778729256754741,0.003418574910610914,-0.023424850199371575,0.002689617034047842,0.007190531510859728,-0.009783052108250558,-0.031057829684577883,-0.12617446502204985,0.04096059972420335,0.02218378834426403,-0.09229772427119315,0.00390931504778564,-0.026990926931030116,0.010266254618763924,-0.019805223187431692,-0.21521966008935123,0.018930073457304387,0.0052282907254993915,-0.04109682128764689,-0.22421233274973928,0.019397475328296422,-0.024000276196748018,1.0,0.0
Pcsk5,0.6951316258823499,0.02364227529615164,0.0381947169918567,0.005019384445622563,8.309494704008103e-05,0.005561938192695379,0.034520428813993934,-0.07614696915261447,-0.017004755078814923,-0.02732815524097532,-0.030976364044472574,0.17987134038005023,0.01627380763879046,-0.09311427399516106,0.31431647630641235,0.20070898405276238,0.018166728862561286,-0.12585940202698112,-0.016307084495201705,-0.06873176168650388,0.08640660882461816,0.0005172055866569281,1.0,2.0
Ppp2r2a,0.3943407377460971,0.0036227089166641236,0.008878513663075864,0.000930351410061121,0.0006145521067082882,0.005561938192695379,0.035506594297476116,0.06336990663781762,-0.02665399059187621,-0.08606703679077327,-0.0895485001988709,0.006365601839497685,0.02836100219283253,0.0067957697808742525,-0.09512168547837063,-0.22162315347697586,0.03069826648104936,-0.007283161785453558,-0.05470327436923981,-0.02165317486040294,0.01983840421773493,-0.0387480678409338,1.0,2.0
Idh2,-0.20906044883886352,-0.04686983793973923,0.03900698069948703,8.480239659547806e-05,-4.976935684680939e-05,0.0019864065293222666,0.02475091191008687,0.06983532403595745,0.034041954490821806,0.0357242254447192,-0.04984193870797753,0.15423115460202097,-0.08690116865793243,0.015944841280579568,0.11230023497366347,0.09952725236071273,0.026375892178621144,-0.027739162165671585,-0.00882713144645095,-0.06906031134771183,0.01221944489516318,-0.009031142568856012,1.0,1.0
Rnf40,0.03354039284866303,0.0015465997904539107,-5.763809196650982e-05,0.0002520244009792805,-4.976935684680939e-05,0.0019864065293222666,0.014911854257807135,-0.1082595388405025,0.2216258903313428,0.006368577443063259,0.10124132577562704,0.012437299129087477,-0.06535692359320819,-0.10687108710408211,0.024105558062437922,0.05781655854545534,0.002675997270271182,-0.05099105910398066,-0.022395125469192863,0.112785801703576,-0.039764291299507024,0.003114939806982875,1.0,2.0
Bbs7,0.13487972126342357,0.0012011195346713066,-0.052008103705011306,0.0011352308839559554,0.0006145521067082882,-0.029597456865012646,0.025425942954607306,-0.1281771083874628,-0.026453165584243835,-0.073726247693412,-0.07999793412163854,0.15653436456341296,-0.015433146871509961,0.00457518681883812,-0.04805445814039558,-0.057730285960715264,0.09824993130052462,-0.005169663652777672,-0.051740137953311206,-0.06551813795696944,0.015519170579500497,-0.04007600855082274,1.0,1.0
1700037C18Rik,-0.08906172063201666,-0.020007110862061382,-5.763809196650982e-05,-0.00018095437437295914,0.000481687830761075,0.0019864065293222666,0.018585489029064775,0.07957874149549753,0.10694158133585006,0.009954222701489926,0.055834246310405435,0.018464707953389736,-0.07219956792891026,-0.133710910230875,0.06931800891645253,0.024011430074460806,-0.0010620350460521877,0.009826866835355759,0.05195562893990427,0.12313433140749112,-0.05324402851052582,0.053946533091366294,1.0,1.0
Ell2,0.30248789773322643,0.0036227089166641236,0.00796929148491472,-0.0018936560908332468,0.0006145521067082882,0.005561938192695379,0.035970991658978164,-0.10066147697623819,-0.03238113723695278,-0.06445834080222994,-0.08356653717346489,-0.022834201203659178,0.006688543867203407,0.005032651692163199,-0.13328069639392198,-0.27557760787196456,-0.0777223743405193,-0.05794923271052539,-0.1004157917201519,-0.18971358730923385,0.03772111072205007,-0.11031769158318638,1.0,0.0
Cwc22,0.5412019570916891,0.009165927544236183,0.01374133124947548,0.00338034869171679,8.309494704008103e-05,0.005561938192695379,0.031806022729724645,0.06405523005872965,-0.028634965284727514,0.03538283416070044,-0.04324455164372921,0.004341079164296388,-0.02064564874395728,0.015944841280579568,-0.09082489363267086,0.1833311467152089,0.03284052980598062,-0.00241894300095737,-0.03708104527555406,-0.08899253089446574,0.06693427975289523,0.006011024964973331,1.0,2.0
Aagab,0.03733938738703728,0.007348844837397337,-0.01608109472785145,0.015130634810775518,8.309494704008103e-05,0.005561938192695379,0.033437932659871876,0.06599325953051448,-0.04898770755622536,-0.03348873399198055,-0.05908565108664334,0.008458162397146226,-0.08967750670388341,0.004799787849187851,0.16689694171189332,0.11003076996654272,-0.03312021291581914,0.012092306511476636,-0.011559016639366745,-0.043870919696055354,-0.07597532909363508,-0.016092253401875495,1.0,1.0
Kdm4d,0.12467064136639237,0.0019548678025603293,0.039887929419055584,0.0020959396101534367,8.309494704008103e-05,0.0017877658735960722,0.024158716024830936,-0.08957232086919248,-0.020810044140089305,0.04167122175917029,-0.02339317893143743,0.13450992891099303,-0.06369806555216201,0.014372634068131447,-0.07971037735696881,0.06966427515959367,-0.01854585258755833,-0.09021934092976153,-0.04554877623915672,0.057905981382355094,-0.05371375625953078,-0.0041402182914316655,1.0,1.0
Atat1,-0.24791686882264913,0.0015465997904539107,0.008221924104727805,-0.005098496114369482,0.000481687830761075,-0.0024073484120890496,-0.04674743190873414,0.07704668707214296,0.23215788286179304,0.0326545150205493,0.02996903098654002,0.01264352421509102,0.057968206303194166,0.006103948219679296,0.0002627211948856711,0.06628469681134447,-0.01539298936491832,-0.037962684161029756,0.08097821578383446,0.16394901732448489,-0.03379089504480362,0.052969117886386814,1.0,2.0
D330041H03Rik,-0.5199900723667815,-0.015120810829102993,0.0008869965048506856,-0.0011909756809473037,-0.009681189423426986,-0.0011658443417400122,0.01398654909338802,0.07464465967845171,-0.07626776901539416,-0.04934817845933139,-0.03343817474786192,-0.005555244751740247,-0.05452696994878352,0.0067957697808742525,-0.1039735036471393,0.057340710242278874,0.0012381811579689384,0.03250729626975954,0.10625469591468573,0.11056208251975477,0.0020300210639834404,0.058129665762826334,1.0,1.0
Nrg3,0.5625508541567251,0.009165927544236183,-0.10803444297518582,0.0025128760375082494,0.00665907435119152,0.0204103111801669,-0.029889718615449964,-0.05790901829022914,-0.014070911901071667,-0.03174091082531959,-0.03814201328670606,0.10211287633050233,0.056777529450482686,0.004305030256509781,-0.046339715644717214,0.1713523391354829,0.06037510501453653,0.1050453314371407,-0.029647455592639746,-0.09683269275585189,0.0515939855389297,0.003339473409578204,1.0,2.0
Ndel1,0.2703818120062351,0.008961793538182973,0.007946929703466594,0.004958507129922509,0.001146009285002947,0.001340824398212135,-0.04393758244346827,0.08495244638994336,0.09524561976082623,-0.01671913548372686,-0.04227934420108795,0.00836752451956272,-0.07638572679832578,0.00614739403128624,-0.005142574266064912,0.07833050729706884,0.015615544775500893,-0.007733967178501189,0.18874654394574464,0.08811139737255871,0.06823668591212481,0.048455069754272696,1.0,2.0
Akap9,0.5056780255679041,0.009165927544236183,0.008648261758498848,-0.0015542333573102952,8.309494704008103e-05,0.001340824398212135,-0.05277829858474434,0.07656031519640237,-0.01444430495146662,0.0587875300925225,0.09674680075841025,0.011125556812621652,-0.02676367082633078,0.012681350298225879,-0.1320286332478281,0.18932981538120658,0.008595063996035606,0.02553828733507544,-0.02811386339366436,-0.09866617708932608,0.06693427975289523,0.0071441911067813635,1.0,2.0
Pfdn6,-1.738322363300249,0.0029599638003855945,-0.025227786591276526,0.006296381677966565,-0.01021264661103487,-0.0053068435890600086,0.014194542735349387,0.03219423507340252,-0.03104702666401863,0.011965844810474665,0.06300392003031448,0.05103132327203639,0.03472062576562166,0.00375957724172622,0.07983978761243633,0.05693812632933259,-0.010815208856947721,-0.03596825217828155,0.006674640651326626,0.049489012407138946,-0.039643992616329345,-0.0018534621130675078,1.0,0.0
Mars2,-0.3604895377578214,0.000792851522564888,-0.0009314478794112802,0.0002204611338675022,-0.009946918012574316,-0.0011658443417400122,0.01404149084817618,-0.10074873700272292,-0.07109357594978065,-0.10852499088738114,-0.05470254931249656,-0.029094312260858714,0.011646934060263448,0.003911093845963478,0.001975453768391162,-0.02656661687826272,0.03495932158548385,-0.056170656913891434,-0.08407076093368232,-0.13638798151165246,-0.03441415368579328,-0.06375185948738363,1.0,1.0
Tbl1x,0.3941493210475892,0.0032434383779764175,0.013100441405549645,0.004201786704361439,0.0006145521067082882,0.005561938192695379,0.045832794699817894,-0.06489184707403182,-0.010431273919530214,0.09417297698557377,0.02894930454902351,-0.021688107242807744,0.03732282936514821,0.009142837990075349,-0.16703831181395798,-0.1317150590289384,0.05734641510527581,-0.044963682470843196,-0.06346856319345534,0.20381713627837597,0.018058918048627675,-0.04220941068604588,1.0,2.0
Mest,-0.30058898873161527,0.0031495990697294474,-0.02007368657272309,-0.0014434810355305671,0.001146009285002947,0.0019864065293222666,0.016286227349191905,-0.10602774459868669,-0.05998517491389066,0.040934664560481906,-0.027200268874876202,-0.008930249749682843,-0.1075187314581126,-0.08552871949970722,0.12602803102694451,0.03609616329427809,-0.014346336261369289,0.022666220860555766,-0.01523288231343031,0.08449683581013233,0.0074566838145256045,0.043457567673176524,1.0,1.0
Tfg,-0.022374902172014117,0.0019548678025603293,0.007811286165378988,0.01501988248899579,8.309494704008103e-05,0.0019864065293222666,0.016068838867358864,0.04908843032550067,0.07902637521037832,-0.09251578658819198,-0.05339710548752919,-0.00569564166944474,0.09779404812958091,0.004023394361138344,-0.024270835074130446,0.17853899889974856,-0.023233208804158495,0.02974109014496207,-0.07788353839889169,-0.16487121768761426,-0.037118760538287464,-0.11314483473077416,1.0,1.0
Hsbp1,-1.163694880530238,0.0015465997904539107,-0.01636461069341749,-0.0018615525588393212,-0.01021264661103487,-0.0044626208301633595,0.012227600491605699,-0.07883628240320832,0.02060842964798212,-0.0617087537702173,-0.024120341137750075,-0.0035752822062931956,-0.04377617699094117,0.0032627183943986894,-0.07513157634763047,0.05870438265614211,0.012392915859818459,-0.060305732069537044,-0.03519963782513514,0.01982616079505533,-0.03575265187770128,-0.0010328096151351928,1.0,0.0
Sprtn,-0.8376406483701431,-0.020007110862061382,-0.03313064591493457,-0.0007812167517840862,-0.009681189423426986,-0.0053068435890600086,0.014848872125148772,-0.07854600459802896,-0.03037187338806689,-0.04217007417231798,0.01297369398875162,0.10134055425878614,0.03843171861022711,0.004079544618725776,0.06856610111193731,0.05530655469046906,0.00131874886341393,-0.026811752156354486,0.01389164519496262,0.07480692502809688,-0.04315126834437251,0.027407558052800596,1.0,1.0
Nle1,-0.719355411385186,0.0015465997904539107,-0.03313064591493457,0.004153365297242999,-0.009681189423426986,-0.0044626208301633595,0.014239773261360824,-0.08696809188928455,-0.03721836017910391,-0.06107727954629809,-0.03244249694980681,0.08168723887996748,-0.039624079773202536,0.004079544618725776,-0.0610983440419659,0.051592595214024185,-0.029471933664754032,0.01836412215605378,0.08440222811186686,0.08854636516422033,-0.03725970510393381,0.029045259435370098,1.0,1.0
Unkl,0.2075354717532173,0.011994908936321736,-0.05226980488281697,0.004753627674654126,0.001146009285002947,0.005561938192695379,0.03032880248967558,0.09495734627358615,0.06829861391801387,-0.0082773601077497,0.05869962186552584,0.019713238668628036,-0.0807163130864501,0.00614739403128624,0.1852377023664303,0.029203541558235884,0.046051508740056306,0.04769699176307768,0.07923922798596322,0.048036927110515534,0.06366794712841511,0.06210111821070313,1.0,2.0
Ints4,0.5788484668033198,0.01996786328032613,0.03436592993326485,0.005019384445622563,0.001146009285002947,0.001340824398212135,-0.08736276681069284,-0.10911158981733024,-0.024960065260529518,-0.011511679892428218,0.07315104764187709,0.1268645231379196,-0.014089938993565738,-0.07053999245166778,0.23218160473043098,0.1545886597968638,0.03644204378593713,0.01680782363982871,-0.010341265429742634,-0.0359025986911729,0.08483364806044846,0.033129590060561896,1.0,2.0
Prr3,-0.8199606252834201,0.0029599638003855945,0.004385980814695358,0.003175469236448407,-0.009681189423426986,-0.0044626208301633595,0.027021524840965868,-0.07460219008848071,-0.03609967822209001,0.07144968184642493,-0.019377491907216608,-0.006532698106020689,0.04755710253491998,0.014372634068131447,0.11076001270092092,0.059907841833774,-0.021832484228070825,-0.06917071420699358,-0.019683266077190637,0.11202181721571833,-0.04996874754317105,0.030222454643517267,1.0,0.0
Slc35f3,0.3196496379422024,0.0036227089166641236,0.013717492115683854,0.006604125089943409,0.013568017557263374,0.005561938192695379,0.04540615143254399,0.055268468977883456,0.09398991693276912,0.04950698926113546,0.07416341245174408,-0.07028362962650135,-0.04270034205168485,0.014597235098481178,-0.20799092383589596,-0.2571990920230746,-0.11318275057012216,0.05463217491284013,0.0758240831689909,-0.23976569102611392,0.0008071769215166569,0.09824641231447458,1.0,0.0
Zfp955b,-0.025637679391074926,0.0015465997904539107,0.007878369255922734,0.003695980468764901,-4.976935684680939e-05,0.0011421837704256178,0.011685982644557953,0.0676690002484247,-0.07823437084909529,-0.04798117686063051,-0.062645293767564,0.00013884845189750196,-0.03034614320844412,0.005651751831173897,-0.00811953691765666,0.053632529620081186,0.05043346326798201,-0.06595821575727313,-0.024117590729147195,0.1339910905342549,-0.014225955456495284,-0.015886936834722292,1.0,1.0
Ankrd45,-0.022139504798687995,0.0012011195346713066,0.012674103751778602,0.000930351410061121,0.0006145521067082882,0.0019864065293222666,0.027469239179044962,-0.13068351054564117,0.0474148291349411,0.04728686208836734,-0.02022314860485494,0.004705839839298278,-0.020605557588278315,0.014372634068131447,-0.0639142031641677,-0.038416835796087984,0.03118286794517189,-0.04901243392378092,-0.031164830224588512,-0.04799131300766021,-0.028347640978172422,-0.04082412298768759,1.0,1.0
Npy1r,-0.4008681947970763,0.0015465997904539107,-0.008725006585009396,0.0029860902298241856,-0.01021264661103487,-0.00270530940964818,-0.008195996196009218,-0.09286440305877477,-0.07232288624625653,-0.07839438828174025,-0.065021485168254,-0.030642666216008366,-0.027958481600508095,-0.025527494507841766,-0.004707824501674622,0.08430270535871387,0.018041108143515883,-0.07227501546498388,-0.06934741724282503,-0.12792469546664506,-0.040346431629732254,-0.0654938140232116,1.0,1.0
Ndufab1,-0.07825240808539093,-0.01667817714624107,0.004385980814695358,0.0018301827646791935,0.0020760593470185995,0.0011421837704256178,0.02429678456392139,-0.13198474327102303,-0.06775951916351915,0.0369018289539963,0.029742158085573466,0.0022626401949673892,-0.04024337949696928,0.014372634068131447,-0.05717611900530756,0.005129523237701506,0.006196337128058076,-0.052896120506338774,-0.061849085604771974,0.13930218705907463,0.007008580071851611,0.04717610400577541,1.0,1.0
Dnajc12,-0.20976540050003678,0.0019548678025603293,0.008637417694553734,-0.0015542333573102952,8.309494704008103e-05,0.0019864065293222666,0.015607856493443251,-0.09513548037968576,-0.04473000110592693,0.05015526745468378,-0.048307601111009714,-0.00660476109944284,-0.02194070853292942,-0.07292644139379263,-0.02537962033879012,0.13484097300097347,0.03566681374330074,0.0043604467343539,-0.026440602177754045,-0.11847703441511839,0.0248948113899678,-0.010664200652390718,1.0,1.0
Rangap1,0.13327540535014124,0.0019548678025603293,0.013674248158931732,2.392508089542389e-05,0.001146009285002947,0.005561938192695379,0.03155279856175184,0.09665781335905194,0.07089107363484799,0.04053916936740279,0.0542374237254262,0.015574290922377259,-0.09097623719833792,0.015944841280579568,0.013097721950616687,0.03087813064455986,0.03204335287213325,-0.014787074020132423,-0.01667834275402129,0.0813961179042235,0.029094956927001477,0.07178211022168397,1.0,2.0
Rab5c,-0.20773448332678526,0.0015465997904539107,0.012741186842322349,0.016598040927201508,0.001146009285002947,0.0019864065293222666,0.02523034277372062,-0.11058409524150192,-0.04738948018755764,0.05324313728138805,-0.020289321905002,-0.014143579793162643,-0.11261900342069567,0.014260333552956582,-0.02456053320551291,0.02232860746793449,-0.008925911779515445,0.023929323172196745,0.10249793916009367,0.04687275744974613,-0.04380560128949582,0.04266792288050056,1.0,1.0
Rsu1,0.5169882789603435,0.008961793538182973,0.009557483936659991,0.00338034869171679,8.309494704008103e-05,0.001340824398212135,-0.06324837132357061,-0.08245040233246982,-0.033755736430175605,0.0003454616433009505,-0.054679470863193275,-0.017088077371008693,-0.024774458073079587,0.01110914308577776,-0.037609287509694694,0.2498677979130298,0.06482722106855363,0.009175013867206872,-0.03785289113409817,-0.03748150740284473,0.08293997800908982,0.006415009601041675,1.0,2.0
Tom1,0.13377234647516162,0.0019548678025603293,0.01374133124947548,-0.0065727770328521725,8.309494704008103e-05,0.005561938192695379,0.03155279856175184,-0.11193965958897024,-0.032838363959454,0.02817973184864968,0.11696359803667292,-0.00561143206898123,-0.0794350115582347,0.014372634068131447,-0.028808796673547476,0.07494476523716002,0.03172757373191416,-0.023592927837744356,-0.018876011846587062,-0.046557715246453885,0.05149614247493446,-0.0029648412205278874,1.0,1.0
2810455O05Rik,-1.2630210862122475,-0.015730000799521804,-0.0030875279614701865,-0.009706470109522343,-0.0012038545683026314,-0.00016326935030519963,0.011375428028404713,0.05472216154448688,0.022862988811684772,-0.003405533842742443,0.3372938105731737,-0.030839054634561762,0.011065874900668859,-0.03176827092655003,-0.022287358781322836,-0.004582563902949914,0.006057267484720796,-0.033757231859490276,-0.025495652445824815,0.0683773976447992,-0.030376923456788062,-0.010051855738274752,1.0,0.0
Bmpr1b,0.7008311803732067,0.02364227529615164,0.009146845997311175,0.00338034869171679,0.0020088240411132575,-0.029597456865012646,0.025250247032381594,-0.03061864066403359,-0.033011625488288704,-0.05835267804097384,-0.0339452120475471,-0.018689951063133776,0.03871819959022105,0.005055111795663834,0.3456546175875701,0.2523199304938316,0.02333097978960723,0.014357820339500903,-0.05831578880781308,-0.018617776492610573,0.10728624387644231,-0.09945961311168502,1.0,2.0
Bcan,-0.19666236921679228,0.000792851522564888,0.008364651026204229,-0.0023986669117584823,0.00036541330628097056,-0.0011658443417400122,0.01923422807827592,-0.04492962773889303,-0.044416028833948074,0.04293363485019654,-0.04143528232350945,-0.06430786739103496,0.01583736810309347,-0.06582209128886461,-0.10378163178451359,-0.33879473227076234,-0.09702742817811667,-0.052339183734729885,-0.030450214724987747,-0.14976081405300648,0.08201908530667425,-0.010371522819623351,1.0,0.0
Ift74,0.40695338099263606,0.008786657005548476,0.00796929148491472,0.00338034869171679,0.00665907435119152,-0.011322517190128565,0.012906182357110083,-0.058187995781190695,-0.039300394288729876,-0.06235308846924454,-0.07027495570015162,-0.023320739301852883,0.02553937447955832,0.005055111795663834,-0.11792953443713486,0.17873091009445488,-0.012933140161912889,-0.1346789663564414,-0.08634554961696267,-0.05233763163443655,-0.09946422946639359,-0.06921483973041177,1.0,1.0
Hyal1,-1.2748764092940836,-0.009999382896348835,0.0015460409596562386,-0.021376496758311988,-0.00808681790716946,-0.0053068435890600086,0.019866500743664802,-0.05705159824807197,-0.024882013290189207,-0.01804758215788752,-0.03127833942649886,-0.0056429442949593065,0.004343965435400605,-0.10188494423171505,0.11518737625796348,-0.010990476520382798,0.03732223922153935,0.004535753657110036,-0.008084227563813329,0.06818059097277,-0.03860944372136146,0.03932167260340066,1.0,1.0
Ubtd1,0.3319202032592148,0.0036227089166641236,0.0003884122474119067,-0.0008991352329030633,0.0006145521067082882,0.001340824398212135,-0.05272765374742448,0.06732171856332571,-0.017707094112411143,0.017623935351148246,0.23902934455312788,0.01375094348564744,0.01856734086817596,0.011333744116127491,-0.08497493170900271,-0.0327316905092448,-0.13084489792818205,0.009073166945017874,-0.02052904953248799,-0.08075045469217003,0.03731227462179959,-0.022501716632395984,1.0,2.0
C2cd2,0.3717747968481854,0.003418574910610914,-0.05130636234302074,-0.01852806130424142,0.007190531510859728,-0.009783052108250558,-0.029850947414524855,0.06875046966597438,0.041247258726507426,0.04513621254824102,0.11441408910788596,0.012888391185551882,-0.02446064593270421,0.011838461831212043,-0.0888021960039623,-0.09906103593762965,0.038320745495148,0.022716856719926,-0.033093767911195754,0.09952641196083277,0.0201599653204903,-0.015006222110241652,1.0,2.0
Dcaf12,-0.024897251746151598,0.0015465997904539107,-0.010335000646300614,0.004753627674654126,8.309494704008103e-05,0.000744902458973229,-0.015986488475464286,0.05120193256530911,-0.06600213955622167,-0.03662814048118889,0.03302193340379745,-0.06629396500065923,-0.10638496400788426,-0.057252390044741336,-0.07494924578117207,0.05914029758423567,0.030358169684186576,0.024036313178949057,-0.017799303475767372,0.13925471843220294,-0.029103458570316435,-0.017375372797250748,1.0,1.0
