,DEG,pred,score_0,score_1,score_2
5430405H02Rik,1,1,0.41782766580581665,0.5340496897697449,0.048122625797986984
Cntn4,1,2,0.11594211310148239,0.2005825638771057,0.6834753751754761
Pik3c3,1,2,0.21505683660507202,0.35407790541648865,0.43086522817611694
Rars2,1,1,0.3264103829860687,0.44474029541015625,0.22884932160377502
Rnps1,1,0,0.5366615056991577,0.38866737484931946,0.07467114180326462
Ccdc30,1,0,0.5490406155586243,0.28867781162261963,0.1622815728187561
Cux2,1,0,0.6400367617607117,0.25643470883369446,0.10352850705385208
Med17,1,1,0.358288049697876,0.4609542191028595,0.18075770139694214
Ptar1,1,1,0.14656728506088257,0.6167221069335938,0.23671060800552368
Ubr1,1,2,0.29851263761520386,0.3058989942073822,0.39558836817741394
Dis3l,1,1,0.1771446168422699,0.5806767344474792,0.24217866361141205
Orai1,1,1,0.24123398959636688,0.63421630859375,0.12454968690872192
Aplp1,1,0,0.7302501797676086,0.2133040577173233,0.056445762515068054
Tbk1,1,1,0.26153990626335144,0.5342486500740051,0.20421139895915985
Rasgef1c,1,0,0.6259164810180664,0.24374167621135712,0.13034185767173767
Rhbdd1,1,1,0.153739333152771,0.5060269236564636,0.3402337431907654
Shoc2,1,0,0.48079586029052734,0.24897414445877075,0.2702299952507019
Zfp1,1,1,0.44213467836380005,0.46363821625709534,0.09422709047794342
Robo2,1,2,0.11388854682445526,0.12222416698932648,0.7638872265815735
Ncl,1,1,0.38118043541908264,0.5334731936454773,0.08534634858369827
Vps39,1,1,0.4454946517944336,0.4757821261882782,0.07872326672077179
Gm26910,1,0,0.4578123390674591,0.4173298478126526,0.12485785782337189
Nupl2,1,1,0.22500646114349365,0.6620970964431763,0.11289642006158829
Fam214b,1,1,0.43702515959739685,0.4884680211544037,0.07450682669878006
Marf1,1,1,0.15553288161754608,0.5191606879234314,0.32530641555786133
Sgta,1,0,0.4804786145687103,0.439736008644104,0.07978535443544388
Cyp7b1,1,2,0.2259647399187088,0.30981168150901794,0.46422356367111206
Ripk1,1,1,0.2053624540567398,0.6829940676689148,0.11164352297782898
Dync1i2,1,2,0.2600339651107788,0.2840420603752136,0.45592400431632996
Puf60,1,0,0.4901922941207886,0.3921333849430084,0.1176743134856224
Igfbp4,1,0,0.4431110620498657,0.3327494263648987,0.22413957118988037
4930545L23Rik,1,2,0.18180128931999207,0.2710653245449066,0.5471333265304565
Cfap20,1,0,0.4496612548828125,0.4226750135421753,0.1276637315750122
Sypl,1,1,0.12822262942790985,0.501335859298706,0.3704414963722229
Hap1,1,0,0.6575174927711487,0.27962371706962585,0.06285878270864487
3110039M20Rik,1,1,0.3745743930339813,0.43716248869895935,0.1882631480693817
Zfp418,1,1,0.2583308219909668,0.5906091928482056,0.15106002986431122
Zfp438,1,1,0.37654122710227966,0.38662078976631165,0.23683801293373108
Cbx4,1,1,0.44320473074913025,0.4508103132247925,0.10598493367433548
Ubxn11,1,0,0.5054181814193726,0.4355016052722931,0.05908019840717316
Cxxc4,1,1,0.2317732721567154,0.39459308981895447,0.37363362312316895
Rnasek,1,1,0.3286682069301605,0.5327660441398621,0.13856574892997742
Nudt19,1,1,0.21919041872024536,0.5111386179924011,0.2696709632873535
Cstf1,1,0,0.5213105082511902,0.4015997350215912,0.07708974927663803
Vdac3,1,1,0.3611394464969635,0.5454288125038147,0.093431755900383
Slc38a10,1,1,0.32155734300613403,0.5554056167602539,0.12303707748651505
Srl,1,1,0.24771788716316223,0.521760880947113,0.2305212765932083
Mtfp1,1,1,0.452536940574646,0.4528506398200989,0.09461244940757751
Cops7a,1,0,0.5796961784362793,0.3603658080101013,0.05993800237774849
Bcr,1,0,0.5190305709838867,0.2924133539199829,0.18855607509613037
4933421O10Rik,1,1,0.3216603994369507,0.5623132586479187,0.11602634936571121
9030624G23Rik,1,1,0.355803906917572,0.3838648498058319,0.2603312134742737
Pxylp1,1,1,0.33986300230026245,0.34030628204345703,0.31983068585395813
Usp16,1,1,0.33184194564819336,0.4384767413139343,0.2296813577413559
Bcor,1,0,0.4099149703979492,0.2800337076187134,0.3100513219833374
Gm15787,1,0,0.5005370378494263,0.4091503620147705,0.09031257033348083
Wasf3,1,1,0.3184279799461365,0.5551903247833252,0.12638169527053833
Shc4,1,1,0.2365463227033615,0.38209372758865356,0.38135990500450134
Gtf3c6,1,1,0.309980571269989,0.5293377637863159,0.16068169474601746
Fam49a,1,0,0.5177351832389832,0.21771860122680664,0.2645462155342102
Cdkn2aipnl,1,1,0.2346937656402588,0.6563799977302551,0.10892624408006668
Slx1b,1,0,0.5075703859329224,0.41653111577033997,0.07589846849441528
Ptrh2,1,0,0.5648835897445679,0.30048972368240356,0.13462668657302856
Pdlim1,1,1,0.3116947114467621,0.5206718444824219,0.16763342916965485
Gm15328,1,1,0.23302173614501953,0.5573650002479553,0.20961327850818634
Ulk1,1,0,0.43842563033103943,0.436023473739624,0.12555094063282013
Xylt2,1,1,0.25712379813194275,0.48634958267211914,0.25652655959129333
Zfp790,1,0,0.47637784481048584,0.4190010726451874,0.1046210378408432
Abcc1,1,1,0.1772831678390503,0.5207245945930481,0.30199217796325684
Gm21860,1,2,0.16159361600875854,0.29409852623939514,0.5443078279495239
Trmt6,1,1,0.258856862783432,0.534808337688446,0.20633482933044434
Mrps11,1,1,0.41645386815071106,0.4407036006450653,0.14284247159957886
Katnbl1,1,1,0.21551838517189026,0.5749600529670715,0.20952154695987701
Atpaf2,1,1,0.37460801005363464,0.5476925373077393,0.07769950479269028
Gpr22,1,1,0.2722891569137573,0.5886014103889465,0.13910941779613495
Slc46a3,1,0,0.48709914088249207,0.3843162953853607,0.12858456373214722
Drg2,1,1,0.2818770408630371,0.4037870466709137,0.3143358826637268
Ndufb7,1,1,0.3764098584651947,0.46458423137664795,0.15900586545467377
Camk2d,1,2,0.1018364280462265,0.21924972534179688,0.6789138317108154
Stau1,1,1,0.30487915873527527,0.3816808760166168,0.3134399950504303
Nfil3,1,1,0.24246814846992493,0.40694189071655273,0.35058996081352234
Rasa1,1,2,0.19256769120693207,0.37246280908584595,0.4349695146083832
Hlf,1,2,0.22936975955963135,0.3693229556083679,0.40130728483200073
Ctnnbip1,1,0,0.6263622045516968,0.25882017612457275,0.11481761932373047
Sin3a,1,0,0.5053005218505859,0.2937411367893219,0.20095834136009216
Ttll7,1,2,0.31061527132987976,0.2095136195421219,0.47987112402915955
Rgsl1,1,0,0.4113309681415558,0.3733993470668793,0.21526966989040375
Nfia,1,2,0.20621730387210846,0.1279330998659134,0.6658496260643005
Pitpnm3,1,0,0.5479186773300171,0.32386404275894165,0.12821723520755768
Nab2,1,1,0.20284442603588104,0.6997133493423462,0.09744220972061157
Gm4221,1,0,0.3809182941913605,0.27702707052230835,0.3420546352863312
Prkar1b,1,0,0.7497615814208984,0.16407302021980286,0.08616535365581512
Pknox1,1,1,0.3728565275669098,0.5516849160194397,0.07545856386423111
Mrpl24,1,0,0.4747602939605713,0.3957682251930237,0.12947145104408264
Slc25a11,1,1,0.3816816806793213,0.4181242287158966,0.2001940906047821
Pola2,1,1,0.39591699838638306,0.4774492681026459,0.12663376331329346
Dmap1,1,0,0.43899399042129517,0.2975534498691559,0.2634526193141937
Atxn7l1os1,1,1,0.11248069256544113,0.5102294683456421,0.3772898316383362
Hrh3,1,1,0.3953888714313507,0.46501657366752625,0.13959452509880066
Cox10,1,1,0.14905469119548798,0.543037474155426,0.3079078197479248
Rasl10a,1,1,0.4134639501571655,0.43424007296562195,0.15229591727256775
Taz,1,1,0.1920585036277771,0.6382361054420471,0.16970543563365936
Tert,1,2,0.12451765686273575,0.37007012963294983,0.505412220954895
Tysnd1,1,1,0.43881505727767944,0.4908101558685303,0.07037479430437088
Cox6a1,1,1,0.38812676072120667,0.499127596616745,0.11274567246437073
Ipo4,1,1,0.2139578014612198,0.601332426071167,0.18470978736877441
Mipol1,1,2,0.16039888560771942,0.21990497410297394,0.6196961402893066
Iars,1,1,0.19711875915527344,0.604158878326416,0.19872236251831055
Tmem175,1,1,0.1641830950975418,0.617719292640686,0.21809765696525574
Prr12,1,0,0.8092556595802307,0.14116688072681427,0.04957752302289009
Gm17135,1,1,0.30435699224472046,0.5492214560508728,0.14642156660556793
E4f1,1,0,0.5989993810653687,0.32742154598236084,0.0735791027545929
Gm12258,1,2,0.16115699708461761,0.2982479929924011,0.5405949950218201
4732471J01Rik,1,2,0.16344209015369415,0.3393858075141907,0.49717211723327637
Jph1,1,1,0.2842947244644165,0.4769643247127533,0.23874101042747498
Natd1,1,1,0.2531125545501709,0.6388056874275208,0.10808172821998596
Dcaf7,1,0,0.6307439208030701,0.27585771679878235,0.09339830279350281
Ppp2r5e,1,0,0.5267245173454285,0.3023779094219208,0.17089755833148956
Supt3,1,2,0.2524458169937134,0.1730140745639801,0.5745401382446289
Elmo2,1,0,0.7057642340660095,0.17518727481365204,0.11904851347208023
Nudc,1,1,0.3526017665863037,0.5447819232940674,0.10261629521846771
D6Wsu163e,1,1,0.3306051790714264,0.5266935229301453,0.14270129799842834
Etohd2,1,1,0.2790660560131073,0.5955679416656494,0.12536606192588806
Mrps33,1,1,0.23462331295013428,0.5749751329421997,0.1904015839099884
D3Ertd751e,1,1,0.1760866641998291,0.5717320442199707,0.2521812617778778
Resp18,1,1,0.288258820772171,0.5596805810928345,0.15206055343151093
Adarb2,1,2,0.24496205151081085,0.16496850550174713,0.5900694727897644
Rplp2,1,0,0.5254303216934204,0.34930479526519775,0.12526482343673706
Zdhhc9,1,0,0.5846630334854126,0.32899340987205505,0.08634357899427414
Hira,1,1,0.180291086435318,0.4582328200340271,0.3614760637283325
1500026H17Rik,1,1,0.42191964387893677,0.4266999065876007,0.15138043463230133
Ndfip1,1,0,0.5635446310043335,0.30973508954048157,0.12672029435634613
Cuta,1,1,0.28724950551986694,0.6162557601928711,0.09649472683668137
Shroom2,1,2,0.13590998947620392,0.3771789073944092,0.4869111180305481
Pgam5,1,0,0.5796830058097839,0.3393365144729614,0.08098044991493225
Tfrc,1,0,0.5912376642227173,0.18164756894111633,0.2271147072315216
Atp5g3,1,1,0.23230911791324615,0.41041135787963867,0.35727953910827637
Tmc7,1,1,0.2887130081653595,0.4619792401790619,0.2493077665567398
Hs3st1,1,2,0.15935784578323364,0.4085603952407837,0.43208175897598267
Pcna,1,0,0.530692994594574,0.31644073128700256,0.15286631882190704
Srsf11,1,0,0.41570845246315,0.3957037329673767,0.18858787417411804
F8,1,2,0.28223705291748047,0.2183813601732254,0.4993816018104553
Micu3,1,2,0.11750605702400208,0.28627774119377136,0.5962162017822266
Xpa,1,0,0.4566819369792938,0.4037879407405853,0.13953018188476562
Jak2,1,1,0.33191078901290894,0.4002794325351715,0.26780980825424194
Kcnab3,1,1,0.23419904708862305,0.6874969005584717,0.07830406725406647
Blm,1,1,0.3875546455383301,0.514127790927887,0.09831757098436356
Rpia,1,0,0.35359540581703186,0.31626197695732117,0.3301425874233246
Stag2,1,1,0.18548865616321564,0.604305624961853,0.21020574867725372
