gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,min_distance.log.min.loops,9mo.2mo.T.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.Q.mean.loops,Qanova.mean.loops,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.max.loops,Tanova.max.loops,18mo.2mo.T.mean.loops,min_distance.log.median.loops,9mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,9mo.2mo.T.min.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,min_distance.log.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,Qanova.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac
Pea15a,10076.0,0.0806041806432058,0.2544464763957714,0.1705071875888843,3.0,12,0.0,0.1929737278188104,3.0,0.4897615207252979,1.4854268271516933,0.3422490871336878,17,-0.019773535574064,8.0,0.7495136227545774,-0.6918777046334399,0.0022343635324704,0.0,0.0,0.0,0,0.0,3,4.997587116985901,-0.3570581789759889,-0.2305103147815164,10.542011857700372,-0.1265478641944724,0.1604385715638912,13.846273911349906,-0.005528155,0.0012897150833333,0.0004941654333333,1.0324017616666663,-0.000250185,0.0014524349931421,0.07605128,1.1619744,0.0054282033333333,13.898601387403938,0.0106072258333333,0.0007702334452015,6,-0.06164032,0.00021472635,0.0004861489999999,15.859534786382651,0.5520027,0.6230316498272186,0.0270217924408442,0.00165197,16.44972925243191,13.898601387403938,16.191389840578253,-0.0009731754999999,0.088119105,-0.01730123,-0.0051790225,-0.0026977089999999,0.50467102,0.0163268236975422,0.5243669043333333,17.28279885868353,0.0247742099999999,0.001674705,0.00114497585,0.0572727444880346,0.002715616,0.5052266222677225,2.221494,0.5894926536227089,0.009470716,0.0571254686117528,0.001188556,-0.070047095,13.881158895385928,0.0007986844160775,0.00744952,0.8993754350000001,-0.0007955496499999,-0.0137133863106924,0.0180439442824276,0.0043305579717352,0.0,0.0,0.0,0.4044847384354877,0.2720419291984546,0.0221069663131641,4,0.0914538246733434,11.515695979799236,0.2930803508936479,0.0559019569021415,12.542306422582614,0.7640489620443249,-0.0158003898528586,-0.2712308872382767,-0.1658738788390581,-0.0717023467550001,10.761551232444562,-0.2491239209251126,0.217880149324439
Micall1,28002.0,0.1351454566986527,0.1619018977422988,0.0005956978708042,1.0,3,0.0,0.1619018977422988,2.0,0.1886583387859449,-0.099535673550227,-0.2107318842169914,13,0.0102343441675545,2.0,0.1572551892094339,-0.3219280948837557,0.0102343441675545,0.0,0.0,0.0,0,0.0,2,6.020144860517174,-0.8440279965303221,-0.9622962983099238,13.010959098100027,0.1182683017796016,0.2975254502740799,13.669328004395904,0.0220865349999999,-0.0001258996863636,-6.233664772727281e-05,0.7802205394318182,-0.0020168719999999,0.0010990776422685,0.138481209,5.0041914,-0.0440117147272727,14.205869596606494,0.0128144494545454,0.0010364093536806,44,-0.094635889,3.2404500000002105e-06,-0.0039524285,15.216556416262016,0.03169965,0.777620364126205,0.2839793150115686,-0.06387542,16.920152937764556,14.491101496916537,17.20400733707014,-0.0001220073,0.10708952,-0.14208105,-0.0568261641818181,-0.0022396825,1.00227098,0.0516416468099946,1.4148037602272727,17.79914879152668,0.04426868,0.0024179649999999,0.00010512415,0.0494934766348193,0.0023397089999999,1.209290838218129,3.182604,0.7796921577448659,0.08704987,0.0696958585674284,0.0019705104999999,-0.19858379,14.149816719491412,0.0013165806168169,-0.0476578799999999,0.4754756249999999,6.356303863636355e-05,-0.0201649787834937,0.0364249877987321,0.0162600090152383,0.0,0.0,0.0,0.409676629028842,0.3413770134469964,0.1031416183036624,5,0.1384904165388203,12.659701421745432,0.2246578934832442,0.1545962269849043,13.906608791712546,1.4700630520690885,0.115272891017693,-0.167813320891263,-0.1959457515219019,-0.0393233359672113,10.842350343413887,-0.1629554710958196,0.2261183316942472
Pphln1,93160.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0780025120008511,0.0,11,0.0314481390952079,3.0,0.6990627033857286,-1.1699250014222748,-0.0227974494737916,0.0,0.0,0.0,0,0.0,1,4.754887502168812,0.7145977809932509,0.4454111482408274,14.421999044238502,0.2691866327524235,0.7750069186064389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0285364287829584,0.0431048088378936,0.0145683800549352,0.0,0.0,0.0,0.065450739563314,0.3112042448308608,0.2457535052675468,5,0.1850707174450995,12.9924021875832,0.054815164206584,-0.0211013104418855,15.368847451615617,1.9808069420769343,0.0145314074409121,-0.0728889421032459,-0.1882219355484791,0.0356327178827976,10.741466986401232,-0.2138636419543518,0.2047886731959281
Uqcr11,3833.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,7.960001932068661,-0.5961030582127991,-0.4066252593802374,7.000000000001127,-0.1894777988325616,-0.0163411208987616,13.4248223873518,0.0522249199999999,-5.465823076923048e-05,0.000821917976923,1.139062485653846,-9.385309999999925e-05,0.0007196004750437,0.09544626,4.72986,0.0872649142561538,13.4248223873518,0.0539188554099999,0.0010021206538643,13,-0.050231092,0.0004280236999999,-0.0012064926,16.095067301607052,0.0070397495,1.096702846031545,0.0,0.0499629499999999,17.301049087207662,13.4248223873518,17.194602975157967,0.0007721075999999,0.163283663,0.0198522999999999,0.0333460588461538,-0.0001511349999999,1.7577405,0.0404247993652472,2.039873710769231,18.332862622674817,0.13772172023,0.002898144,-0.0003113889999999,0.0675021393975121,0.002290508,1.335735716814911,2.9116092,0.8168093362692505,0.4671453,0.0527972436875369,0.0023907049999999,-0.0539835339999999,13.4248223873518,0.0010458045418315,0.091937414,0.73218125,0.0008765762076923,-0.0353949568440519,-0.0221706681663284,-0.0575656250103803,0.0,0.0,0.0,0.3712092604029029,0.1177028710844831,0.0795482301357872,2,0.2471299755659194,10.877264357241572,0.2355051799215748,0.2046819506757994,11.121533517340096,0.3454487590808179,0.1094828992544592,0.0381546409486959,-0.2699463329784676,-0.0951990514213401,10.632995197143048,0.1012629274244353,0.0116247956443446
Elovl4,27585.0,0.0,0.0,0.0,0.0,3,0.1069152039157192,0.0,0.0,0.0,0.9999999999639329,0.8684827970602607,17,0.0300046983692019,4.0,0.4213607517500567,0.1069152039157192,0.0281356205049392,-0.5119819753856107,-0.4778550371310207,0.7886496754788666,2,-0.03412693825459,0,0.0,0.0,0.0,0.0,0.0,0.0,13.700006150882864,0.095349825,0.0003387044571428,0.0007276548085714,1.4124984071428572,0.0003408929999999,0.0002350665778354,0.1125773,4.7542653,0.1477381380714285,14.157741664370446,0.0749438009285714,0.0001887712654229,7,-0.0099077199999999,0.0007665883999999,-6.008870000000005e-05,20.519841620188352,0.45549345,0.557374379204708,0.2729903049092186,0.0769559599999999,20.534120262342192,14.508537595347322,20.53413471884979,0.0004677486999999,0.113944683,0.10003682,0.0727943371428571,-6.320500000000151e-06,2.9494362,0.0367241901451683,3.1330863,20.548345932600835,0.1953390915,0.0008958284,0.0003112634999999,0.0467906650289476,0.0007237808,1.0859958183119276,2.3342316,0.0102627499365941,1.9051751,0.0421538838283989,0.0006414052,0.0020392999999999,14.1925782855799,0.0002520533435841,0.1429588949999999,1.4729642,0.0003889503514285,-0.0251234388743521,0.0222650385578076,-0.0028584003165444,0.0,0.0,0.0,-0.1010538603907375,-0.0393241219470403,0.1501621558322861,4,0.1591888428842078,12.35409744072985,0.2210566514472295,-0.2926034905185387,13.41837971936497,1.19929226956473,-0.3075995863421064,-0.5458486237623625,-0.2184160323414661,-0.0149960958235676,11.143383213989884,-0.628277482841145,0.2596809478757619
Plxna3,15623.0,-0.6377342900342038,-0.2920875186607068,-0.1272450053269498,3.0,12,0.237039197300068,-0.1846716244153573,3.0,-0.0538566415325593,0.5849625007131416,0.237039197300068,21,-0.0562689550181936,7.0,0.5345574631312475,-0.9999999999879776,-0.000288984964091,0.0,0.0,0.0,0,0.0,2,6.453914772291826,-0.9942102402219716,-0.4936815869866714,11.591493865971843,-0.5005286532353002,0.1837894307700147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0328580530853909,-0.0497095233713041,-0.082567576456695,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timm17a,18565.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.8479969065506752,-0.5162107388404327,15,-0.0424622169887353,4.0,0.7558934324017577,-0.8479969065421264,-0.0500609581961271,0.0,0.0,0.0,0,0.0,1,7.400879436283038,-0.2360673581851321,0.584962500560857,11.57270022648734,-0.8210298587459891,0.8650121870152891,13.689670445963223,-0.0145108999999999,-0.0002063017857142,-0.0019474235571428,2.773148027142857,-0.004403794,0.0020862890422276,0.01573071,2.6877117,-0.0357574257142857,13.689670445963223,-0.0176670628571428,0.0020847326458936,7,-0.1005865299999999,-0.0017264,-0.000712861,15.53366432671482,0.03449856,3.076574279586934,0.1712964474278376,-0.02549754,16.919134409344235,14.035056809238624,15.834767301405412,-0.001013539,0.08090644,-0.12608407,-0.0180903628571428,-0.00438877,1.6152434,0.0826783088991769,1.29279115,18.576842289401498,0.09663715,0.0004140149999999,-0.0001477468,0.0707221267305373,1.0662499999999997e-05,0.9822784341504308,6.217944,1.518910488324931,0.27598146,0.0189288532928461,0.0004033524999999,-0.03845247,13.824917446365708,0.0002636645630609,-0.0421002,0.83767027,-0.0017411217714285,0.0427299882714294,-0.010503545210136,0.0322264430612934,0.0,0.0,0.0,0.0455903172082867,0.0386783900506932,-0.0069119271575934,2,0.0614195793281108,11.26549079363764,0.0015719984300363,0.0444787464583934,11.412040514551704,0.2072526028786629,-0.0058633817397323,0.0433671757085001,-0.093772329238658,-0.0503421281981257,11.118941072723572,-0.0504051535301579,0.0629915777581472
Serpine2,66983.0,-0.0860253235248087,-0.0860253235248087,-0.0894199963080848,1.0,2,0.4525122046954628,-0.0860253235248087,1.0,-0.0860253235248087,0.0,0.0,13,-0.0503425766918264,1.0,0.0,0.0,-0.0503425766918264,-0.3690677263517785,-0.4205727532965526,0.7714311877491794,2,0.0515050269447741,20,6.568190312348138,-0.7984253844856336,-0.3104589646302461,13.542107603775742,-0.4879664198553874,0.5251053069044701,13.574238722636666,0.02727537,0.0002694854742268,0.0001355940402061,1.4375088824639175,-0.0017457723999999,0.0009000867539263,0.15901902,5.416862,0.0290398382886597,13.686062749895417,0.0183191314226804,0.0007277545786438,97,-0.12935851,0.0001808891,-0.001706088,13.422984559025702,0.074720114,1.2835376124977032,0.4670323827029417,0.0154601999999999,17.730623905324773,15.206213109058822,17.92588471061975,-7.55615999999998e-05,0.18479645,-0.10958626,0.0107207068659793,-0.0020317456,1.3037941,0.0564105266142799,1.4868819880103092,19.40587065572489,0.1525515,0.0020216725999999,0.0001994741999999,0.0733337054414821,0.003011424,1.1207656745418133,6.8630447,1.5805824474975092,0.03552122,0.0859528012285384,0.0017177361999999,-0.17204748,13.970006933617544,0.0010247750636041,0.03425172,1.0184745,-0.0001338914340206,-0.1313088337391469,-0.0341807814204776,-0.1654896151596246,0.0,0.0,0.0,0.4188076407537821,0.6572492833539525,0.5629436811218109,15,0.2211567321149464,13.426985061034651,0.2479390195437283,-0.1190483769238899,15.003210437026798,1.5979702801726212,-0.0857518242531369,-0.5000340355545321,-0.3295031776529008,0.033296552670753,10.370687406807328,-0.4701347717375039,0.2977185579356542
Zcchc3,3072.0,0.0644850111144647,0.0989350671158586,0.0997723697186656,3.0,7,0.337034987275989,0.1051111001606187,3.0,0.1272090900724925,-0.0874628412500744,-0.0874628412500744,10,0.2055097608616574,1.0,0.0,-0.0874628412500744,0.2055097608616574,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119880213150372,0.0611224987426681,0.1810027118930401,0.0,0.0,0.0,0.1136087406336183,0.0441953950176357,0.0325914100093642,4,0.0793835737760529,10.8977477994452,0.1222305836035375,-0.0199970567771491,11.525520809095118,0.6959264244114052,-0.0568790638173669,-0.1647084050864098,-0.1338961971857672,-0.0368820070402177,9.93369065495238,-0.1415183004548952,0.0799023950853023
Syt1,513332.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.9999999999278651,12,0.0626554508641447,5.0,0.5477225574656563,-0.9999999999278651,0.0906575518249832,-0.5364644849029944,-0.64959172748575,0.9950544331299822,2,0.1131272425827556,27,5.711244385012706,0.276074965234576,-0.0183019917945682,16.176091772898662,0.2943769570291442,0.4463339109407784,17.03563679578789,0.04693856,6.384335897435921e-06,1.843082820512821e-05,0.8419651500128206,-0.0012616646999999,0.0004856762828298,0.173600215,4.6637006,0.0317519260435897,17.898589579021397,0.0503957705820512,0.0006136150807653,39,-0.112355985,-3.060589999999983e-05,-0.0008967309,17.62875878876804,0.0040294845,0.9180335459661926,0.2826231218072221,-0.03984739,18.30118813662932,18.012089801155668,18.299690982752963,5.788799999999986e-05,0.1684291,-0.163076431,-0.0186438445384615,-0.0009355396,1.4684306,0.0761763021970226,1.800988864051282,18.967665324030623,0.16241316,0.0012306344,-2.794559999999991e-05,0.0702025858238878,0.0010380655,1.3619720114496805,3.9275653,0.4165086893732223,0.026646128,0.0820468896758344,0.0011305811,-0.133445823,17.783630501722346,0.0004669134072714,0.0514096799999999,0.59464663,1.2046492307692284e-05,0.0164372665809734,0.0040541810162587,0.0204914475972321,0.0,0.0,0.0,-0.2425494642139538,0.2642380904239266,0.6560530854408037,8,0.2004124198743753,14.6165037136732,0.2060422561419363,-0.5497649940804327,17.927511783252363,3.16615114772424,-0.2737533902514757,-0.8033529291552239,0.0603817567516435,0.2760116038289569,10.63662462054374,-0.6718149924764787,0.3247697446464423
Tiprl,24710.0,-0.0856890483919288,0.0904205803855424,0.099004145073589,4.0,9,0.0,0.168074411307072,3.0,0.188876378241484,0.3625700793801285,-0.3219280948801484,19,0.0459365396083821,4.0,0.3604496924989394,-0.4150374992668215,0.021864872771816,0.0,0.0,0.0,0,0.0,1,2.000000000036068,-1.540568380502004,-1.6698513974083269,10.381542951184692,0.1292830169063226,0.9535353535353536,13.328394438352458,-0.00314257,0.00064727435,0.000666703375,0.94373761875,-0.0005370593999999,0.0005938504053621,0.094982278,1.2946205,0.0091053799999999,14.213408040858337,-0.004387682875,0.0007350581288961,8,-0.052493175,0.00067569375,0.0002157269,15.92016673723887,0.14836746,0.7249270599708744,0.3221007672399946,0.0184959025,18.00072005636731,14.266932910607355,18.12692220746592,-0.0001099825,0.0273793399999999,-0.07090172,0.0134930628749999,-0.0007527862999999,0.7791303,0.0665895292946384,0.7687816412499999,19.796413571744488,0.0985983699999999,0.0019753495,0.00079243715,0.0283980252271538,0.0010180965999999,0.4742287046904896,1.7487985,1.913380864640866,0.13311538,0.0723949496096515,0.0009572529,-0.0901934799999999,14.122853166700985,0.0003229265431665,-0.01340088,0.894327385,1.9429024999999988e-05,-0.0016668343024244,0.0037391030411557,0.0020722687387312,0.0,0.0,0.0,-0.0188415553847951,-0.061872908348429,-0.0337515577463491,3,0.093164586213367,11.122702555002874,0.0678452084535732,-0.0849603707715582,11.495355392236032,0.3796607505602714,-0.1770736760403704,-0.154409323653045,-0.1995570050964534,-0.0921133052688121,10.736401931318374,-0.2811872383732878,0.1100767388260028
Myo1b,166306.0,0.0,0.0,0.108336470827601,0.0,5,-0.1520030934442484,0.0,0.0,0.0,0.5849625006971113,-0.1609640474400742,15,-0.0174291045735296,6.0,0.4055973008147823,-0.5849625006971113,-0.0068754591876301,0.0,0.0,0.0,0,0.0,11,5.656280288556832,0.2507213852509091,-0.0858990066422706,15.167878034068265,0.3366203918931798,0.5653310671806792,13.578726480966752,0.08057925815,-0.000119213365,0.00025578883,0.75642266785,-0.0011187906,0.000698437835182,0.0149689559999999,4.9478774,0.0107919489299999,14.776792838816464,0.06654677233,0.0009191364123097,20,-0.0752979559999999,-0.0001062461999999,-0.0011803789999999,13.33119687715303,0.062410057,0.5891828179999034,0.9285349599603332,-0.05154367,15.403580797681178,16.24683336139566,15.733174246727806,0.0004398702999999,0.18127522,-0.109909825,-0.0557548234,-0.0011769495,1.3974835,0.0647627622884335,1.8407574485,16.86899130936485,0.1246090179999999,0.0021104394,-0.0002253814,0.0754841861551332,0.0011136764999999,1.5536266555984986,2.0810208,1.1644078125957964,0.26240474,0.0504553449956513,0.001246224,-0.15003451,15.019076369608808,0.0006726950276877,0.008415252,0.6610847,0.000375002195,0.016048155229546,0.0019124890115748,0.0179606442411209,0.0,0.0,0.0,-0.1570042053592408,-0.1516528220312312,0.3524908730902165,3,0.2265578612091883,11.28576941657758,0.1958848059812223,-0.3829965944449556,11.626621652358416,0.3931631548047981,-0.18758507681466,-0.5041436951214477,-0.0642994093140578,0.1954115176302956,10.855647166027344,-0.2213036146732987,0.0348781254640268
Nxpe3,55332.0,0.0,0.0,0.0,0.0,2,-0.8744691179106763,0.0,0.0,0.0,0.9999999999278651,0.0,18,0.0021485586388129,10.0,0.5535019237724464,-0.5849625007091332,0.035701649997442,-0.3252050212677158,-0.5048693360964465,0.9738563193203654,1,0.1796643148287307,3,6.474590828811923,-0.5535508203301717,-0.4063513785165658,13.371979216018111,-0.1471994418136058,0.2141275888031105,13.556386304097808,0.04766859,8.472623636363642e-05,6.373456818181836e-05,0.7104209804545455,-0.001934768,0.0009553412580147,0.1369206399999999,2.280528,0.0306288954545454,14.428294736938732,0.0378387409090909,0.0008651000484596,22,-0.1140169999999999,-1.3948150000000006e-05,-0.0011669044999999,18.12518137100399,0.06434237,0.5126555009766454,0.5646463785933863,-0.00256776,18.318649075716696,14.967901688415376,18.314096387085748,-0.0001240591999999,0.1359228399999999,-0.03923272,-0.0072098454545454,-0.0013070851,0.65471345,0.0434672952767251,0.9269014835909092,18.481113547121943,0.1092219699999999,0.0014782532,0.0001086520999999,0.0714478856719598,0.001462121,0.729900548098854,1.9023066,0.1026041597916742,0.003616009,0.0585698091189507,0.0016405763999999,-0.12319173,14.29803485871025,0.0007093556796588,0.03000769,0.595572515,-2.0991668181818048e-05,-0.0185327954535625,0.0173505241916589,-0.0011822712619036,0.0,0.0,0.0,0.3016382927045789,0.3281850072259218,0.8150897708015054,11,0.2868166204813099,12.1868191169892,0.2363943050181753,-0.2081232716572345,14.632597674446192,2.6608088713682325,-0.0810127812248739,-0.5048693360964465,-0.2258537488044911,0.1271104904323605,6.3923174227804775,-0.3252050212677158,0.1925703705572846
Ddx18,14154.0,-0.0014856847227276,0.1269835593576783,0.2165753865209206,2.0,5,0.0,0.1269835593576783,2.0,0.2554528034380843,0.9999999999759548,0.0,20,0.0416700359938976,7.0,0.3779644730001389,0.0,0.0160851052049277,0.0,0.0,0.0,0,0.0,2,5.96960594133555,-0.549767836685893,-0.5364657611395993,12.937256924173376,-0.0133020755462937,0.5268535859865594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031468671889403,0.0134874490436419,0.0103405818547016,0.0,0.0,0.0,-0.1592983564866443,-0.0604426563824613,0.1325381159411929,2,0.0238170646450948,11.29145837526017,0.0657849427059577,-0.2058153355739955,11.44656640906612,0.2193558850413975,-0.0901184275513076,-0.2523323146613467,0.0988557001041829,0.1156969080226879,11.13635034145422,-0.1197941987201538,0.0419678780608628
Socs7,36107.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.5849625007181505,0.5849625007181505,10,0.0363767764429878,1.0,0.0,0.5849625007181505,0.0363767764429878,0.0,0.0,0.0,0,0.0,6,6.1627877362484185,-0.7324372616697471,-0.5170462862593823,13.159500574692023,-0.2153909754103647,0.7181157427087762,13.363860976729532,0.023315475,0.0008586844812499,0.000541054153125,1.2818642021875,-0.00153045,0.0013356320611511,0.129502462,3.556348,0.06818555346875,14.326289031001773,0.020091473125,0.0009435833359553,32,-0.1262816199999999,0.0006314198999999,-0.0016012414999999,14.873107623874576,0.07052981,1.1079476097881795,0.600757706842784,0.0694636475,16.718884199315404,14.845931024826394,16.517035854069803,-7.292730000000008e-05,0.1437604,-0.02127313,0.04809408034375,-0.0033647696,1.67900965,0.0435835186681552,1.6643937271875,17.925299442316074,0.14816866,0.0024921649999999,0.0005066999,0.0647648210473489,0.00357007,0.8764925826810503,4.2630286,1.053847007759664,0.08476988,0.0617801319980277,0.0020568229999999,-0.1043710099999999,14.000271556553969,0.0013039465113323,0.07317899,0.805398615,-0.0003176303281249,-0.053072589794803,-0.0413967915432459,-0.094469381338049,0.0,0.0,0.0,0.1078290463411097,0.3606064849253145,0.5114133805119705,6,0.3075214172087568,11.24880395566231,0.0947692150968338,0.0006002170078699,13.29648608661548,1.9477794593498896,-0.0136234311683852,-0.1508068955866559,-0.3928030807446936,-0.0142236481762551,8.01680828768711,-0.4119830189237178,0.2620231040494449
Pias4,14657.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.6780719051072275,0.3625700793801285,13,-0.1484374313899984,3.0,0.2463246883977318,0.1926450779398196,-0.1804520603592969,0.0,0.0,0.0,0,0.0,5,6.73237547968616,-1.097801675296172,-0.3022689072966044,12.096069776873737,-0.7955327679995675,0.4121670150613711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015946289533991,-0.0202878358209477,-0.0186932068675485,0.0,0.0,0.0,0.4412624916020998,0.2801796343230015,-0.0264713107086551,5,0.0557534717160792,11.32150073000666,0.1657607862082152,0.206862364219212,11.93184554018371,0.6605444612817638,0.1123799429061226,0.0006695707088706,-0.1610828572790983,-0.0944824213130894,10.24317398347307,-0.069047089111498,0.1363831895924215
