gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,rel_pos.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.mean.atac
Sprtn,8275.0,0.2671028587236992,-0.1375035237486233,0.0905562147873438,0.0,0.0,0.0,0.00043027575,0.0002482281461538,17.382932918865297,0.001300852337757,-0.0268862228891778,0.0304779518763236,-0.0573641747655015,-0.0659918821697806,-0.012641818603452,-0.0644994706019267,0.2834090354170977,0.180152353035801,0.1301356317111333,-0.1154326418749112,0.2446518236377278
Uso1,64860.0,-0.0967733063647129,0.0,0.1275773421882715,0.0345067967933077,-0.3097017766051195,0.0,0.0025891681310344,-0.0001476118999999,15.055337384920415,0.0014938677048452,0.0049678925442883,0.0196317949729789,-0.0146639024286905,-0.0891559972851157,-0.0537436436187299,-0.0725158512714088,0.4665038314234302,-0.0486958730806742,-0.5617332540805826,-0.5261158808523725,0.0238199781907346
Akap7,138780.0,0.0,-0.4150374992764392,0.0,0.0,0.0,0.0,0.0004702305648717,-0.0001044488310622,18.510483474314043,0.0007775341440172,-0.0124680388555168,-0.0053769421626275,-0.0070910966928893,-0.0024959358628262,0.0165899020744435,-0.0321216706444071,0.6573578538126716,-0.1021067178458531,-0.6022557178801324,-0.7623258622846713,-0.069985047201446
9330159M07Rik,18634.0,-0.1983651170961229,0.0,0.0634217547466025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004299692542609,0.0279517994668851,-0.0322514920094941,-0.0339868994169448,0.0328678377287488,-0.215075573960568,0.260052953994548,0.1017692602748196,0.1911604293655306,-0.2476748628104395,0.3168448342353876
Nle1,7643.0,0.2082077720193544,-0.5849625007151449,0.0,0.0,0.0,0.0,0.0004476294301075,-0.0002617652845161,18.34523448800274,0.000902965605618,-0.0162490009280488,-0.0046005866620887,-0.0116484142659601,-0.0326706120340263,-0.0142256594846713,-0.0681251258054402,0.4779387265272097,0.2712705572423092,0.1911144452876136,-0.1265120573302049,0.3393956830477495
L2hgdh,34440.0,-0.1820164374140866,0.5145731728235754,0.0144978111081959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056309254076472,-0.0045631512899727,-0.0010677741176744,-0.0453543939413353,-0.0592285768702677,-0.0566238215183623,0.2484568803838404,-0.0487467682932753,-0.2089309357115771,-0.2229534786733475,0.007877053225087
Pprc1,28029.0,-0.0909684782725346,0.1375035237486233,0.0,0.0,0.0,0.0014587417557803,-0.0001491447339285,-0.0005898074660714,17.316323117594372,0.0010020829193149,0.0172197342134264,0.0383241314216417,-0.0211043972082152,-0.0165573009332926,0.0174603920246956,-0.0639032103361856,0.2821498095039692,0.0856006507014872,-0.0918405891071616,-0.1426151501579835,0.1495038610376729
Pcdhb19,7137.0,0.0742107149740229,-0.9999999999759548,0.1322110850404665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0336675737994325,-0.0121304181647613,-0.0215371556346711,-0.0312501448918995,-0.09170575798448,0.2688811490351189,0.7531250575042288,0.4080131423790396,-0.3792781433078827,0.0955829275085047,0.1391319933439206
Grb2,64552.0,0.3345586538544487,0.4656635723469167,0.1413824260765298,0.0,0.0,0.4329594072137676,0.0,0.0,0.0,0.0,0.0396363618157501,0.0341074748592558,0.0055288869564943,0.0143429104762805,-0.0079220524189699,-0.0303969885746281,0.4396676464834326,0.1525977413280151,-0.1774397113946981,-0.2629881404848715,0.1829947299026433
Unc13b,205918.0,-0.021909244462523,0.5849625007151449,0.0,0.0,0.0,0.0,0.0009401289732217,5.374828577405861e-05,16.172467359998247,0.0013700387909066,0.009385011026342,0.0071716357901765,0.0022133752361654,0.0172910988887209,0.0226418652257603,-0.0963907582694781,0.4259886717013488,-0.0052219098497341,-0.3448492978559307,-0.9548039520137188,0.091168848419744
Ndc1,48562.0,0.0,0.8073549220421463,0.0,0.0,0.0,0.0,0.0004910363913385,1.119730866141731e-05,17.681568904247985,0.0010629667269613,-0.0139013353577502,-0.0140271100872324,0.0001257747294822,-0.00920412167393,-0.0347473480789046,-0.0746825777169756,0.9202647622291008,0.3611992259532361,0.1104978850279908,-0.4918017834576202,0.4358818036702117
Car11,4839.0,0.2185530425978972,0.1520030934434468,0.0652547950533842,0.0,0.0,0.0,0.0005788568081081,-0.0007549725918918,17.274237655594323,0.00108875763606,0.0481337568336726,0.1451322553564848,-0.0969984985228122,0.0133296487822361,-0.0098102696491652,-0.0371374925541974,0.2803177877677218,0.1582054317990879,0.1375423006173504,-0.1720780769103043,0.1953429243532853
Caly,12668.0,0.2522402059733455,0.2630344058313891,0.0630294092588001,0.0,0.0,0.0,0.000754514154375,-0.0002833074125781,18.64410271612304,0.0010145350984133,0.0303899977697539,0.052236805961574,-0.0218468081918201,0.0103250622412768,-0.0033447983250664,-0.2233903549889036,0.0301154916556485,0.0240392490995457,0.1769953702411482,-0.2639171785446548,0.2474296040884493
Sypl,25969.0,-0.2547456934246668,0.0,0.0,0.0,0.0,0.6438561894501185,0.0019996069714285,-0.0007335462428571,15.718571319568344,0.0009487487181505,-0.0387409230708172,-0.019128410935671,-0.0196125121351461,-0.0269872183566063,-0.0302266625295847,-0.1388647438060642,0.159545469238203,-0.1941488069293476,-0.2742597735383496,-0.8266268722264929,-0.0552840631232833
Mgat1,18839.0,-0.0925209649112597,-0.2410080995017773,0.0,0.0,0.0,0.0,0.0011873496866666,0.0001128245866666,17.045303568737996,0.0013849939296688,0.028773348988092,0.0218892358820033,0.0068841131060886,-0.0596027115203746,-0.0139238167190856,-0.0290909227575731,0.4283323401803565,-0.0203023136920202,-0.2324367550871169,-0.2561909781289944,0.0087886090655529
Zfp236,99290.0,0.0,0.0,0.0,-0.0017620292380675,0.2307753382395618,-0.1805722456041032,0.0010434311636363,-0.0007165208636363,17.84955330118592,0.0011788798991444,-0.003380387673558,0.0252269661503996,-0.0286073538239576,0.0144730097287381,0.0372493753410217,0.0145052286389295,0.570457634996647,0.0674814363488578,-0.3588523080967818,-0.4490546296723154,0.0529762077099283
Emc6,1518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002525019999999,-0.000105897,20.47500902052051,0.0,0.0635473831950699,0.1134273044910718,-0.0498799212960019,-0.0711765013488745,-0.0541571478758035,0.0080115697256137,0.1949074121424754,0.1425239088089395,0.1047420349441106,-0.0132901247150902,0.1345123390833257
Rnf168,23975.0,0.2522242996559289,0.7776075786549645,0.1031464537762606,0.8339588918677391,0.3084130266183913,0.0,0.0018171314142857,0.0002364089999999,16.320224177468337,0.0013550899116954,0.021548661827409,0.0344437562352756,-0.0128950944078666,-0.1594425244831092,-0.0876352906013219,0.114498909527136,0.6923994720540079,0.2451707732406491,0.0239056573520906,-0.0841797528277235,0.130671863713513
Slc12a9,19039.0,0.3615335425064829,0.4694852832981371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326110130626569,0.0405870939649795,-0.0079760809023226,-0.0062261721120877,0.0252956101102365,-0.0395125303769395,0.4799460943648354,0.2073986247434257,0.0186408222835876,-0.2313703926313617,0.2469111551203653
Atad2b,130041.0,0.0785706307759444,0.5525410230257184,0.0,0.0147922200194422,-0.1841661293507261,0.0,0.0,0.0,0.0,0.0,-0.0070402247316733,0.0121479808974129,-0.0191882056290862,-0.030541249651154,-0.0468839535459247,-0.1325114466354741,0.4229764558796164,-0.063920621497979,-0.3220794164213352,-0.5076460615438607,0.0685908251374951
Unkl,46046.0,0.247447861651501,0.9068905956001028,0.0,0.0,0.0,-0.2410080994533511,0.0009583529840579,-0.0006068627115942,17.384001249830245,0.0015040177786453,0.0017089347069103,-0.0031694010432747,0.0048783357501851,-0.1082391797953857,-0.1396422907043693,-0.0540750459859962,0.6982859988685491,0.324277577570051,0.0374758284365275,-0.4557415247769859,0.3783526235560473
Col6a4,107329.0,0.0,0.0,0.0,0.0183510136622084,0.1802686037966907,0.0,0.0004421393204347,1.3546312028985466e-05,17.259408240638393,0.0009335175473807,0.0068956135154436,0.0031807900698879,0.0037148234455557,-0.0005462637661539,0.0118644709091221,0.071354313451904,0.5753439122572336,0.291904747756734,-0.1263438950478388,-0.145234608979037,0.22055043430483
Ints4,60439.0,0.0,0.2895066171920701,0.0,0.0,0.0,0.3923174227071981,0.0006770981820224,-9.53080438202247e-05,16.9090880250222,0.0016975358464927,-0.0106121248406231,-0.0183193004114512,0.0077071755708281,-0.127315743526616,-0.0772498440598951,-0.1749850249135023,0.4394645786301809,0.0822253114863491,-0.2437631727230711,-0.9688489449289304,0.2572103363998514
Prr3,7695.0,0.031301171141588,-0.2895066171920701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306389803959579,0.0983928289433268,-0.0677538485473688,-0.0869245999621779,-0.0687427733201802,-0.1963032800789803,0.1633057801180388,0.0920346314364768,0.1905898183552175,-0.2296132159685568,0.2883379115154572
A330032B11Rik,22698.0,-0.1096312211113046,0.2410080995017773,0.0083699513813742,0.0,0.0,0.0,0.001528790375,-0.0006067295,17.50546895423005,0.0007389670411771,-0.0157117380318698,0.0281426114864443,-0.0438543495183141,-0.0538531240604385,-0.0631714333089644,-0.0917523720693439,0.1839451628277979,-0.0602994948105658,-0.1308837802080851,-0.2335951905761666,0.0314528772587781
Zscan12,9469.0,-0.3657863167663007,0.3625700793824178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066381324733463,-0.001292060667582,-0.0053460718057642,-0.1184807137716364,-0.0727362473995228,-0.1005804205135612,-0.4401319610368834,-0.4401319610368834,-0.3395515405233222,-0.1005804205135612,-0.3395515405233222
Tmem160,2715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061505306,-0.00055528581,17.623673154378515,0.0012029565417046,0.0150670773793671,-0.0201366433700287,0.0352037207493959,0.0251303296788016,-0.0529113416316219,-0.1511363250465933,0.024356973908846,-0.0238956535642378,0.028754291795277,-0.2013700772605879,0.1272406714823555
Slc35f3,256983.0,0.0,0.3219280948849579,0.0,0.2979965122270223,0.1006932656020711,0.0,0.0018179754062499,-0.000904971284375,15.77200247377674,0.0013716023021131,0.0347768539445458,0.0473417156789233,-0.0125648617343775,0.0849060805448318,0.0950410693474859,0.0128038011552486,0.7400689046926464,0.2147825885093407,-0.4332856115235963,-0.3775461842576908,0.201978787354092
Cmas,19028.0,-0.2078021065888755,0.5849625006971113,0.0,0.0,0.0,0.0,0.0006053907199999,-0.0005716309866666,16.56422141144996,0.0010239609812559,0.0177634357919116,0.0015771247238368,0.0161863110680748,0.0119056113473043,-0.0422925612707659,-0.2439836957895283,0.0190055980412433,-0.0955279133026425,-0.1161207076681503,-0.659123228967375,0.1484557824868857
Polr2h,4602.0,0.2816923065828991,0.0489096004807807,0.1160153214853595,0.0,0.0,0.0,0.0007890290433333,4.3263105e-05,18.41104318764882,0.0011601762468778,0.0407349332596043,0.1011640403940413,-0.060429107134437,-0.0480689214624683,-0.0129735395588445,-0.0805828588864945,0.0863038580793884,-0.0103632200232247,0.0048163018992291,-0.2159846557361786,0.0702196388632698
Emb,65879.0,0.0,0.5849625007091332,0.0,0.0389574234858107,-0.3949768297822076,0.0,0.0006341350962962,0.0005241658148148,16.983488161568363,0.0008538952400149,-0.0036437934780983,0.0073983625915953,-0.0110421560696936,-0.0376870704388387,-0.0337304820910147,-0.0123610014149075,0.2693219729130548,-0.0645017856219418,-0.4488691525298447,-0.2385272243846052,-0.0521407842070343
Zfp955b,17697.0,0.1752418643528499,0.0,0.0425278491256216,0.0,0.0,0.0,0.0010280503499999,0.00101006895,17.729962609728283,0.000416476843152,-0.0060257920137234,-0.0042189227791591,-0.0018068692345642,-0.0414967952123896,-0.0400739864472705,0.0,0.0,0.0,0.0,0.0,0.0
Cdk16,11926.0,-0.1174869044426878,0.0,0.1419002117047046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0391545830218947,0.0023876822568559,-0.0415422652787506,-0.0807757791236669,-0.0517818456862919,0.0,0.0,0.0,0.0,0.0,0.0
Ankrd45,27807.0,-0.1463701619465367,0.222392421333013,0.1088527198520165,0.0,0.0,0.0,-0.0002192716230769,-0.0006397531307692,16.133092617887186,0.0011429757686405,0.0070009846148507,0.0161034507116979,-0.0091024660968472,0.0911024274782304,0.0446387481886699,-0.0149243951861148,0.0247983817408952,-0.1105636201598789,-0.2100075738075639,-0.2105464574893493,-0.0956392249737641
Ophn1,336748.0,-0.2195096827926574,0.3625700793824178,0.2202477146963997,0.9946617441628416,-0.528697060134318,-0.4059141991127885,0.0,0.0,0.0,0.0,-0.0107954277786755,-0.0162262612136851,0.0054308334350095,-0.0562792050645303,-0.0683984925250494,-0.1626226164488831,-0.6913196765832013,-0.6913196765832013,-0.528697060134318,-0.1626226164488831,-0.528697060134318
Npy1r,9600.0,-0.4626201940147516,0.6374299206095668,0.0,0.0,0.0,0.1854944565920368,0.0005335063625,-6.660439814815172e-07,18.65698599217413,0.0008068578399517,0.0248063734318361,0.0042518741380829,0.0205544992937531,-0.0468497285977047,-0.0474453061491698,0.0035544085933939,-0.1773249433881916,-0.249040705524139,-0.3809083074756398,-0.1077229775342374,-0.252595114117533
Pigc,4249.0,-0.1594447919473238,-0.4739311883301687,0.1257926859540481,0.0,0.0,0.0,0.0007368511892857,-0.0001589547107142,18.33821718157548,0.0008170993972217,0.0039932615585435,0.0221869512652294,-0.0181936897066858,-0.0427378958275898,-0.0389942399426579,-0.0041957160786517,-0.2272100234468452,-0.3562833261882405,-0.4595829401725997,-0.1230198751999065,-0.3520876101095886
Gtf2ird2,40336.0,0.3258431917646649,0.1699250014403088,0.0,0.0,0.0,0.0,0.0002699565333009,0.0003552074980582,17.969928141713723,0.0013260428111503,0.0131605208102952,0.0021456200908394,0.0110149007194558,-0.0630591988393825,-0.0334160951546541,-0.2555929292427738,0.5162292052161698,0.1939618526366186,0.0685689156006033,-0.5477318115934884,0.4495547818793924
Ppp2r3c,24007.0,-0.0301024330521726,-0.5305147166938475,0.162263909295851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061004465091779,0.014327954603156,-0.008227508093978,0.0213778549431596,0.0553573189568683,0.0328002972606943,0.7400689046473541,0.0792856398335055,-0.1628551773952917,-0.1340890822010685,0.0464853425728111
Rasgef1b,511639.0,-0.1935510368215864,0.7004397181376243,0.0,0.0,0.0,0.4020984434460148,0.0008419648560377,-7.489909811320766e-06,18.309083877985227,0.0011531482172402,-0.0014047659142391,-0.0006891530187385,-0.0007156128955005,-0.0872891584003245,-0.0683284432239074,-0.1394153537104053,0.3485197584051415,-0.0089331770289349,-0.1551692494915949,-0.5572664924644259,0.1304821766814703
Arl2bp,7825.0,0.1041158075387507,-0.7655347463570363,0.1485770412408359,0.0,0.0,0.0,0.0005815616185185,-0.0005416949037037,17.550019545314836,0.0007370271261037,0.0071388460072844,0.0331033959826491,-0.0259645499753647,-0.0662455812315258,-0.0322102333690771,-0.1351473665172612,0.1249864157034465,-0.0033505251815679,0.0350080695543804,-0.3040581912378401,0.1317968413356933
Gtpbp3,11480.0,0.3084511899928985,-0.4150374992764392,0.1192248213156121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333628990473615,0.0720994521203874,-0.0387365530730258,-0.0018533579040731,-0.0385707322711376,-0.0591264179595116,0.4117806451094959,0.2518351780502688,0.2095534713496558,-0.186178007532993,0.3109615960097804
Sdhaf1,2489.0,0.322280084277013,-0.1312445332776555,0.0492443499710058,0.0,0.0,0.0,0.0016576374814814,-0.0004226267259259,17.186397492388203,0.0010576040713821,0.0260751122551829,0.0369880345312279,-0.0109129222760449,0.0153843586865253,-0.0472212376538041,-0.0642331646172509,0.1184004638233542,0.0823294568735795,0.1425733654816725,-0.0963149155578677,0.1465626214908304
Smarca1,83606.0,-0.146633996925968,0.7369655941469699,0.0,0.0,0.0,-0.3043157032351484,0.0,0.0,0.0,0.0,0.0040474263648609,0.0030953775413835,0.0009520488234773,-0.048234533875169,-0.0465686472700237,0.0,0.0,0.0,0.0,0.0,0.0
Ndufab1,16483.0,0.3649703128234161,-0.2630344058321907,0.1157146188001409,0.0,0.0,0.0,0.0007186150285714,0.0002857744499999,16.206546068822156,0.0011926724201609,0.0171578233002541,0.0138517201516859,0.0033061031485682,0.0033179925019901,0.0981798710008635,-0.2592189668307319,0.1421479782746961,0.073316123468026,0.1263648668883599,-0.458704799690484,0.3325350902987579
Dnajc12,28133.0,-0.2708717400564264,0.0,0.0443350101008051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018712758753024,-0.0241184250901565,0.025989700965459,0.0645879041742414,-0.0130134954587838,-0.0210881089510414,0.5915663820155528,-0.0071433310061107,-0.2616967295426087,-0.4547715153125196,0.0139447779449307
Rangap1,41282.0,0.2093963190249557,0.2115041051926764,0.1067573545265045,0.0,0.0,0.0,0.0010317020812499,-0.0006227536458333,16.78386371686152,0.0012104108897262,-0.0043176564113526,0.0188210724745743,-0.0231387288859269,0.0347938857060798,-0.0086884452845636,-0.1262716107731887,0.3086803233210375,0.1212008047299671,-0.0277775202255465,-0.3233985190956328,0.2474724155031559
Dse,56322.0,-0.1654132597101565,0.5405683813586042,0.115563170180663,0.0,0.0,0.0,0.0011254227559999,-0.0004891350919999,14.826240475644408,0.0013314497749485,-0.013747249207888,-0.0048110992069945,-0.0089361500008934,0.0372828859426276,0.0318328920294447,0.0434671375877626,-0.0819327932048201,-0.363766621222652,-0.8462086269603135,-0.2348334164866971,-0.4072337588104146
Rbl2,53787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008472733805333,4.1958370666666686e-05,16.314590246515802,0.0011486198599208,-0.0004797897697432,-0.0121661620137639,0.0116863722440206,-0.1022506971425801,-0.090096769671265,0.001069462260068,0.6781164140239331,0.1748772092774399,-0.0566776201694256,-0.1565609120979845,0.1738077470173718
Ppp3cb,47209.0,-0.1183070723020245,-0.5145731728235754,0.0286921651775221,0.0,0.0,0.5250910446364054,0.0014499167857142,-4.412864571428571e-05,16.073471846960455,0.001176586768008,0.0466861740880899,0.0790423050926427,-0.0323561310045527,0.1601619657936744,0.1312797564555593,-0.0323141678999225,0.746955290234349,0.0679452216070211,-0.1723488394574385,-0.1647516070830279,0.1002593895069437
Rab5c,23206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064912628902946,0.0075028439027653,-0.0010115810124706,-0.0477257171440541,-0.0100152230725897,0.0114166459654534,0.5377951256439357,0.3165808513129617,-0.0973218847562007,-0.2315923969706286,0.3051642053475082
Sepsecs,29621.0,-0.2982306228896307,-0.4150374992668215,0.0,0.0,0.0,0.0,0.0007360528549549,-0.0001959181324324,17.63250259463207,0.0013229466375532,-0.004637998220261,0.0224355881666248,-0.0270735863868858,0.0248547139984947,-0.0269033260871585,-0.1494516301597275,0.0954480131450961,-0.1984271747961501,-0.2827293514060547,-0.4374361829384157,-0.0489755446364226
Olfm2,78659.0,0.4427951982198865,0.4474589769694725,0.1120219817023879,0.1191755016891629,-0.4355672742537374,0.1524272907237988,0.0013841741615384,-0.0004340336807692,16.00591802323001,0.001234300503304,0.0355714630308323,0.0498700848727201,-0.0142986218418877,0.0674862146034968,0.0350193693247444,-0.0772518968399086,0.6501834012398039,0.0345283809309854,-0.4355672742537374,-0.4450763465356845,0.1117802777708941
Rsu1,194594.0,0.0,0.0,0.0,0.0,0.0,0.3423921973926501,0.0006226502760456,-0.0001593641711026,16.800237241107734,0.0009795743692988,-0.0015495594088847,0.0003148561052184,-0.0018644155141031,0.0068831569001805,-0.0100131496505867,-0.142728696228092,0.4984569776370487,-0.0913680282593064,-0.68641476426866,-0.7109057710930753,0.0513606679687855
Bcl6,23800.0,0.0,0.0,0.0,0.0,0.0,0.4614467923383777,0.0001499519726099,-1.7771469530791793e-05,19.81979767495928,0.0005578631670824,0.1996516772643326,0.2521454170296114,-0.0524937397652788,0.2635053272554846,0.2491736003200411,0.108418083542073,0.4638591102129303,0.0183326431242644,-0.3483344361940324,-0.1652728307975466,-0.0900854404178085
Mfn2,31105.0,0.0926869460333623,-0.5639008851912974,0.1303287738513414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055474439602957,0.0052397547425486,0.000307689217747,0.0026887589684581,0.0324437564402533,0.0527931985584992,0.4023734940186973,0.2187426974000484,-0.1016042882796943,-0.2533225768542853,0.1659494988415492
Pcbp1,1829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021258585166666,-0.0010757645166666,16.976840163851715,0.0009502818073818,0.0768396762437839,0.1443948407971145,-0.0675551645533305,-0.0345399705073201,-0.033391242966184,-0.1134526031053672,0.1189332393701954,0.0216882744818009,0.0611955204589418,-0.1361272253096406,0.1351408775871682
Agbl1,894811.0,0.0,0.0,0.0,0.0,0.0,0.6113656801702839,3.997533627530363e-05,-6.598884060728744e-05,19.137723288431985,0.0005667977944832,-0.0152183822112988,-0.0209906798517333,0.0057722976404344,-0.0993351492517318,-0.0875663700941118,-0.0758383788315098,0.8371841045161068,0.0286055973647834,-0.6207241810401886,-0.5529820722562181,0.1044439761962932
Hnmt,46484.0,-0.2291020524078568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0194727161649055,-0.0366966222528028,0.0172239060878973,0.0107797152154391,-0.0409977128096771,0.0215355479746115,0.959668111018636,0.3094586334439745,-0.0740792432632819,-0.3440174080030369,0.2879230854693629
Hipk2,181775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000920600953719,-0.0001825183462809,16.63104442994127,0.0010961089172344,-0.0008913484623749,-0.0070519429949717,0.0061605945325968,-0.111443020863563,-0.10461525182018,-0.1421570926537546,0.7831376265512155,0.1420063993044298,-0.2514538963332899,-0.7146002545343686,0.2841634919581844
Commd2,7366.0,-0.1226380422614998,0.3625700793801285,0.1349567006961187,0.0,0.0,0.0,0.0007922541481481,4.089051111111104e-05,17.48573621113192,0.0008345036203877,0.0140131247362735,0.0124291750348509,0.0015839497014225,0.0589423629311169,-0.0744570136062419,-0.0722350620054009,-0.1391554369079384,-0.2507041588471721,-0.3367983090545525,-0.2753284433292491,-0.1784690968417711
Apba3,6286.0,0.0878283645707567,-0.7062687969403507,0.0776179195449811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271072120782945,0.0243088420924393,0.0027983699858551,-0.0373185186369586,-0.0174729764077787,-0.1122908943600513,0.223145791896091,0.1331418821723442,0.1927747735090612,-0.1496368010604638,0.2454327765323956
Tom1,36416.0,0.103458942278257,0.2294818461220362,0.1889080069205563,0.0,0.0,0.0,0.0006772976525,-0.0001568837424999,16.970828594855625,0.0013934378255668,-0.0012023332334375,0.0187566179698374,-0.019958951203275,-0.0418867206822615,-0.0453791636193858,-0.12617266435234,0.3103846295078698,-0.0097528332408286,-0.2248081976643794,-0.5289079373032141,0.1164198311115114
Hnrnpab,6747.0,0.2553144378835381,0.3625700793831816,0.1558997306514846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005435650731843,0.0405013619493738,-0.0350657112175307,0.0367668560377719,-0.0114095510084647,0.0013521990152437,0.1470828387969693,-0.0088923476165965,-0.0983746136830778,-0.0996285155304947,-0.0102445466318403
Esco1,43845.0,-0.078070103467311,-0.1520030934434468,0.1418996511602957,0.0,0.0,0.0,0.002263527776923,-0.0001724166653846,16.80476644293556,0.0009203771803781,0.0234761233270932,0.0256229196036443,-0.002146796276551,0.0692524042662287,-0.0090753909429263,-0.0685823093931878,-0.161986044743325,-0.2443776625993159,-0.5072942888924308,-0.3739023557119907,-0.175795353206128
Asxl2,79995.0,0.1001314362882523,0.0,0.1149050703918415,0.0,0.0,0.0,0.0017755569642857,-9.449017857142852e-05,15.198113426990217,0.001227481735129,-0.0009330010446211,-1.6390626856438092e-05,-0.0009166104177647,-0.0222018722280465,0.0123451652441367,-0.0376454481014123,0.5337919612214785,0.0179924246104338,-0.2849442101008015,-0.3769048438572312,0.0556378727118461
Zfp646,9775.0,0.295250859317917,-0.0780025120008511,0.1088485240587026,0.0,0.0,0.0,0.0021310331799999,-0.00151361799,16.280875477993355,0.0015791490792663,0.0572520809489642,0.0696671567431814,-0.0124150757942171,0.0182935940451491,0.0536980333063159,-0.0606047054092511,0.3328792673333915,0.164703325704295,-0.0380619420019985,-0.2191953111147735,0.2253080311135463
2810455O05Rik,2232.0,0.44325314893613,0.4150374992771271,0.2010574673946291,0.0,0.0,0.0,0.00481164372,-0.0003564956799999,16.583071593255237,0.0030035939229444,0.0948813141007253,0.0889133644876285,0.0059679496130968,-0.0285519503248276,0.0130565180788412,-0.0795940558172271,0.2177281195581137,0.0866758408548242,0.086385428917711,-0.1996274986736197,0.1662698966720514
Tmem69,4303.0,0.4255048252269604,0.0,0.1663160122252175,0.0,0.0,0.0,0.0025641008999999,0.00043282975,16.021268926688258,0.0003825388996356,0.0292655849580034,0.0316117050274309,-0.0023461200694274,-0.0415816890042317,-0.0601463369319664,-0.1314752864585049,0.1715265331477531,-0.0479127518004626,-0.0309263237960877,-0.1941673053658723,0.0835625346580422
Gm26638,10698.0,-0.2501307588143069,0.415037499274836,0.045685951809927,0.0,0.0,0.0,0.0010580379869565,-0.000348087973913,17.190725507984713,0.0014934495316285,-0.0008800882416711,-0.0036485237528596,0.0027684355111884,-0.0227038096075675,0.0764257944324531,-0.0676706338868585,0.0879922082287285,-0.0646318864091986,-0.188621618574627,-0.261427626501321,0.0030387474776598
Drc1,85307.0,-0.1510014962875434,-0.3625700793801285,0.0,0.0,0.0,0.618909832464756,0.0,0.0,0.0,0.0,-0.016019675793003,0.0143413825757982,-0.0303610583688013,-0.1388966073366563,-0.120820234272605,0.1677268221447649,0.5401995000633408,0.157100328083372,-0.2921261943043703,-0.0597937653502786,-0.0106264940613928
Dpy19l2,139246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011805270615384,-0.0002708615692307,18.44844511079157,0.0010064205019489,-0.0063161548505118,-0.026457330854168,0.0201411760036561,-0.0484688383507397,-0.0513999977467346,-0.1604456786999403,0.2562636907846463,-0.1361129023226905,-0.5246577252539137,-0.4389658120219586,0.0243327763772498
Bmpr1b,332289.0,0.0,0.0,0.0,0.6946207973895469,-0.5099860282571175,0.0,0.0003671637296975,-5.040161070564516e-05,18.885131159119936,0.000621075173301,-0.005211441005172,-0.0072817519044,0.0020703108992279,-0.078140792529421,-0.0584993760094014,-0.1585936880012268,0.5285647995181532,-0.5678579368654426,-0.9529888093716532,-0.9052838160415178,-0.4092642488642158
Evc2,86556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006776946620689,-0.000391643475862,17.147819406050225,0.0007977097159824,-0.0035512452417617,-0.0125535675115706,0.0090023222698089,-0.0936960003322482,-0.0463388929809772,-0.014794298244301,0.6410118163914535,0.2186571033338728,-0.0859301199371032,-0.5747425910395306,0.2334514015781738
