gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,Tanova.std.loops,18mo.9mo.T.min.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac
Epha5,362621.0,0.0,0.0,0.0,0.0,0.0588456467441945,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0588456467441945,0.0588456467441945,0.0,0.0,-0.2402291141582031,-0.3033414406041368,0.0,-0.0371384634959195,0.0,-0.3185997660350104,-0.3598319544158981,1.1207377321183083,0.0,-0.0371384634959195,0.0,0.0,-0.0371384634959195,-0.27178527738117,-0.0371384634959195,0.0,0.0,0.0,-0.3185997660350104,-0.27178527738117,-0.4478124610762602,-0.4081149253579733,0.8396219928436073,10,-0.0396975357182869,0,0.0,0.0,0.0,0.0,0.0,-0.0016145628,0.0006345996705186,-0.027753133615942,0.0006080006145007,69,-0.00026603004,-0.001737685,17.850925433844864,1.4587063877778883,1.1713751896438758,0.036789504,20.021639769154184,17.530939689378283,20.178170016435452,-0.228374694,0.025232051915942,-0.00197387646,2.14687,0.107191588487024,2.301585617246377,20.55113088937149,1.354066422591755,-0.19099618,0.0006069031390774,-0.0464298499999999,-0.0004037037227536,0.0042549147297779,0.0117501026793009,0.0160050174090788,0.0743974428515646,0.0449508736821937,0.1193483165337583,0.2330403925121298,0.3209780990826973,0.930241223262518,27,0.338202490253626,15.363345944804644,0.3388659099307516,-0.384636102834686,17.462502272597266,2.0857949036670425,-0.4339956717559848,-1.0757929385846643,-0.8262017448552421,-0.0493595689212988,11.092757140919918,-1.4951237122948384,0.4154660805966834
Sept10,80220.0,0.0,0.0,0.0,0.0,0.0,0.0916285168593351,0.0,0.0,6,0.0916285168593351,0.0,0.0,1.0,0.2801079191918258,0.0,0.0,0.0,0.0,-0.0161096908839679,-0.1170047742478286,0.0,0.0452648843992475,0.0,0.0291551935152796,0.0291551935152796,0.5498515919675605,0.0,0.0452648843992475,0.0,0.0,0.0452648843992475,-0.0665572325658983,0.0452648843992475,0.0,0.222392421333013,0.0,0.0291551935152796,-0.0665572325658983,0.4307627766135538,-0.2421960721490417,0.3218647746784592,1,0.6729588487625955,0,0.0,0.0,0.0,0.0,0.0,-0.0013172534999999,0.0013436835580477,0.0578584733095238,0.0014242062772947,42,0.00115089745,-0.0004914798999999,13.518407276671365,1.4935600403810705,0.5494213639045651,0.0761792999999999,16.785185954773706,15.209415287237896,16.118447524547413,-0.15818462,0.0655400128333333,-0.0022114325999999,2.7722328000000003,0.1053198624273689,3.066496149047619,18.960137721520944,1.85196822815735,-0.16072461,0.0007864537715453,0.074366855,0.0001161612523809,-0.0104875150522516,0.0430059525970654,0.0325184375448137,-0.0621147711191523,0.027096116831062,-0.0350186542880903,0.2451922764531815,0.4307627766135538,0.6729588487625955,6,0.293612259126585,11.936878109135868,0.1645470425283032,-0.0069821375507977,14.27830425213704,1.2497785804823112,0.1029605420049531,-0.2421960721490417,-0.1445034578329931,0.1099426795557509,10.739780609773344,-0.0325004580294616,0.1664082842546586
Acss2,67776.0,0.4482507290739286,0.0,1.0,0.4482507290739286,0.0,-0.1723387263387552,1.0,-0.1699250014418112,7,-0.1723387263387552,0.4482507290739286,-0.1699250014418112,1.0,-0.0406419844972312,0.0,0.0,1.0,1.0,0.1443659101304781,0.1443659101304781,0.0886119248246841,0.1201988652597334,0.2242811511429643,0.2645647753902116,0.2645647753902116,0.0,1.0,0.1201988652597334,1.0,1.0,0.1201988652597334,0.1443659101304781,0.1201988652597334,0.3997113447281282,-0.4739311883301687,0.2242811511429643,0.2645647753902116,0.1443659101304781,0.7975578872381468,0.5001849474905267,0.9492030762371824,1,0.2973729397476201,3,4.428371062843297,0.1521557206019666,0.1938506241652779,-0.0416949035633112,0.6078912171199287,-0.0030169901,0.0012563800266546,0.0308450760096153,0.0027629542648732,52,0.00110965025,-0.0020406216999999,13.523561956057012,3.4582758662408173,0.3592897884331079,0.0653886299999999,15.711482190370454,15.203195037381263,15.360893959973044,-0.155076585,0.0491352538865384,-0.0031816711999999,1.17350905,0.0916118922229704,1.7552994460576925,17.8504310435202,1.6951760743064943,-0.10902649,0.0024845418179215,0.0380927749999999,-0.0001097141480769,0.0026814194141092,0.0122989782229046,0.0149803976370139,-0.0256299924449121,0.0517245297487893,0.0260945373038771,0.7824337678568697,0.8261714819319314,0.2973729397476201,4,0.2086138177241084,12.95710727055303,0.2825756391097258,0.4500207907332478,14.63877527848984,1.9685564552798815,0.5096996725557966,0.0954081383259115,-0.208072380689541,0.0596788818225488,10.758223214726808,0.201085392482966,0.3491453054702655
Gnai1,95220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2348164597599176,-0.715578849721195,0.0,0.1118760885887898,0.0,-0.2654744415801227,-0.6074756212457242,0.2265415281839735,0.0,-0.0138287485309831,0.0,0.0,0.0825804246734027,-0.423999445876409,0.2961722535393369,0.0,0.7369655941597939,0.0,-0.3459079680308303,-0.3393612957406793,-0.312472277746599,-0.195357314465154,0.81324563347368,5,-0.1171149632814449,0,0.0,0.0,0.0,0.0,0.0,-0.001676281,0.001025239527863,-0.0344849885657894,0.0009607804272205,76,8.361154999999979e-05,-0.0018503648,13.388286419762649,1.0291589832913877,0.6297760187912335,-0.0024365749999999,17.438804913576952,15.67763706744639,17.577975484813848,-0.152338903,-0.0054727892236842,-0.0019576935999999,0.67102672,0.0637949070589449,0.9235141471394736,20.009049490757512,0.8414377661270981,-0.11003984,0.0008184198727215,-0.0372481499999999,2.5055507894736867e-05,0.0114341405984844,-0.0137554714211934,-0.0023213308227089,0.1166455009903854,-0.0858209538695888,0.0308245471207965,0.6099112469232142,0.2946372684181291,0.2882776717564133,13,0.3121913742023994,13.881669098987308,0.2849273752443301,-0.18924667748441,15.428327455192507,1.5603181907457448,-0.2865743132804118,-0.5496510757956823,-0.798187369035698,-0.0973276357960017,11.100662339005265,-0.9533817407421468,0.3460417611758099
Fam50a,7116.0,-0.115286239928842,3.0,2.0,-0.0450129218726292,0.1590592939960773,0.2569828569410841,2.0,0.1520030934445158,11,0.2569828569410841,-0.1855595579850548,0.1520030934445158,2.0,0.3325753390857713,-0.0235946001293824,-0.1133798456977706,3.0,3.0,0.0391660449950457,-0.1332676386821814,0.0799066897337268,0.1491673748547124,-0.2901488232130722,0.0447978234624355,0.0153143303512393,0.6450551575932583,3.0,0.1485819690334207,3.0,3.0,0.1491673748547124,-0.0624754496227707,0.1497527806760041,0.1020443404541495,0.0,-0.173130174742655,0.0521500717448425,-0.0779001024019736,0.0,0.0,0.0,0,0.0,1,2.321928094916216,-0.9668331357445408,-1.095157232691526,0.1283240969469852,0.1705649514213746,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0313696143525097,0.02398091744144,-0.0073886969110697,0.020140659219372,0.0683293014533418,0.0884699606727139,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnmt1,52679.0,0.0381763633748151,2.0,2.0,0.047875076510938,0.0682365823911779,0.0096640736460063,2.0,0.1069152039162473,7,0.0096640736460063,0.0284776502386921,0.1069152039162473,2.0,0.2995602818582137,0.0682365823911779,0.0682365823911779,0.0,0.0,0.1579891939946036,0.108712091927166,0.1509703251888887,0.1433770215489421,0.3095981657519184,0.2198403308934704,0.1604172545108158,0.7097703658560648,5.0,0.0517051625836497,0.0,5.0,0.1417959959556534,0.1327603470323688,0.2382109317008121,0.4853704148429756,0.0,0.3230771901209672,0.2445260651973543,0.1315797551753368,0.5453244424915692,0.4997350827137852,0.5825188478411724,3,0.0455893597777839,0,0.0,0.0,0.0,0.0,0.0,-0.001914363,0.0012366461961925,0.0142672609054054,0.0013799218694978,74,0.0007313175,-0.00205536,13.655754310144218,1.5662255720329512,0.4738196508112818,-0.00206037,16.4996593002199,15.086550923653547,17.17557289187969,-0.1315649599999999,-0.0010214968783783,-0.0027328909999999,0.97341605,0.0694654721060078,1.2795609824594596,18.585336686439756,0.9896096502653252,-0.1384662,0.001558930913623,0.02594933,5.65115472972973e-05,-0.001508742370795,0.0062819790958242,0.0047732367250292,0.0327100490115354,-0.0214762678031126,0.0112337812084227,0.9032713660350812,1.0136032018345214,0.1103318357994402,5,0.1260436540377433,12.80387325601728,0.3174632315767129,0.5554796407226756,13.412834440119289,0.6600088631782202,0.5553873925634849,0.2913589834456496,-0.2114919012144995,-9.22481591908164e-05,11.992230264965924,0.2980225027859728,0.2989955652622483
Gm26724,2039.0,0.3503542494576704,2.0,2.0,0.6810012902830069,0.477571036911059,0.0143711076468456,2.0,-0.3483039282740803,10,0.0143711076468456,0.0197072086323338,-0.6966078565481606,2.0,0.0,0.0263289869569067,0.1676423582448917,1.0,1.0,0.5850142037298212,0.2575694667493735,0.0,0.0665929013672879,0.0,0.5786337274301658,0.2739601648406151,0.4378320719180851,0.0,-0.0058037858219925,1.0,0.0,0.0585164679644829,0.4718434790624016,0.1551424553621783,0.0,0.3479233034174966,0.0,0.5243123589341749,0.522395122885206,0.0679060381139895,0.060968814056693,0.1260142407683391,1,0.0069372240572964,0,0.0,0.0,0.0,0.0,0.0,-0.0011763232999999,0.0007035904160412,0.048915418216279,0.0015301599521238,43,2.7775700000000087e-05,-0.002016921,15.48611223631338,1.1552028554065137,0.4021596111137664,0.02475792,18.042495815313,14.216139556425135,18.305460619357845,-0.06642949,0.0277709999069767,-0.0007848771999999,0.8513049,0.0677245634352687,1.461247258372093,19.84836772992553,1.565528564292885,-0.06157045,0.0013574052699988,0.04989135,0.0002825424116279,0.0068725401371649,0.0811365824172513,0.0880091225544162,0.0648859981405245,0.0859425027406038,0.1508285008811284,0.4628954285480282,0.3053780098142664,0.0069372240572964,4,0.0781817334620612,9.825558325413958,0.1899070464332124,0.2013824542784972,10.4757334309665,0.4366107101590392,0.1585588897268748,0.060968814056693,-0.1575174187337618,-0.0428235645516223,9.571752643503736,0.0679060381139895,0.1142818991950633
Alg5,15779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.0258184801963743,-0.0344506978841838,0.0,-0.0344784518998348,0.0,-0.064613040940114,-0.1168602036495283,0.2934758301839433,0.0,-0.0824095057653444,2.0,0.0,-0.0344784518998348,-0.0301345890402791,0.0134526019656746,0.0,0.1154772174190115,0.0,-0.064613040940114,-0.0301345890402791,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0009324131,0.0009325169405419,-0.0149475791583333,0.0006379853013827,36,0.0002722202499999,-0.0019872237999999,18.25734180006658,0.9431191631076618,0.1497622019566575,-0.0150688199999999,18.687790558856243,14.00676436119103,18.542722834803687,-0.1462469587,-0.0281386311583333,-0.0009697874,0.906311,0.0643948409253929,1.45205747925,19.932162837270223,1.489373355565148,-0.168491546,0.0009110883083322,-0.0090941599999999,0.0003007428916666,0.0117027785818858,0.0233428996602574,0.0350456782421433,0.0032078845376409,0.0625873756668684,0.0657952602045093,0.235996385575691,0.0086624605889289,0.0055267720549028,3,0.1730262789785966,11.161365546942742,0.1765064978795147,0.0490285166031573,12.852919585124017,1.51463749350544,-0.0564625167011925,-0.1147178244216933,-0.3048553439014072,-0.1054910333043498,9.930737337563034,-0.1091910523667905,0.0598967148741368
Arsa,4949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0021580753,0.0010773813542784,0.01393504875,0.0017623925245243,16,0.00094650635,-0.0009161574,16.095067301607052,1.4042672630365272,0.0,0.0077416249999999,17.23480531079895,13.354800344350595,17.416406300895776,-0.0957584199999999,0.0120909444999999,-0.0015113919999999,0.5483691500000001,0.050252136163068,0.55320236875,18.28771237954945,0.4836132554261616,-0.0396977,0.0013953389868943,0.0001175999999999,0.0003137374125,0.0247745490462622,0.0233836416894736,0.0481581907357358,0.1016408684590765,-0.025988853966413,0.0756520144926634,0.2789793523559732,0.3505972121899696,0.0903189273123419,3,0.17356183283132,11.746525641664633,0.0873776822972013,0.1784705395647507,12.015415052386722,0.2740424668229878,0.1593784891810134,0.1205778560659633,-0.2192129382975502,-0.0190920503837373,11.467605550083048,-0.0833585280252344,0.221517487106956
Wdr59,73295.0,0.0,0.0,0.0,0.0,0.0,-0.0619506468199045,0.0,0.0,5,-0.0619506468199045,0.0,0.0,1.0,0.9652345818359728,0.0,0.0,0.0,0.0,-0.1769027674908136,-0.4263403925226008,0.1373492833881435,0.2745629462538416,0.0172579094269762,0.0250711695324605,-0.1648788630155602,0.7931291581584555,2.0,0.2083969161673695,0.0,2.0,0.2955741295229601,-0.2621896355494411,0.3197177930711952,0.1571267277254833,0.5849625006971113,0.0516177970612174,-0.0100303721235357,-0.1833257466349089,0.0,0.0,0.0,0,0.0,1,6.894817763309156,0.2630344057994439,0.4381211123309416,-0.1750867065314977,0.3032086183929749,-0.0021413652999999,0.0010265962672246,-0.0036080818074626,0.0014917408008738,134,0.00057168485,-0.0010405669999999,13.41084880640551,1.5618386926156915,0.5602926281620096,0.0386544699999999,16.937014822244258,15.428720016372466,16.90450526625511,-0.209205403,0.0432639321164179,-0.0021654506,1.23795865,0.0844349316255945,1.743027514567164,18.30370941062222,1.6264632868835276,-0.073838113,0.001224844048755,0.0061262399999999,-0.0001711729462686,0.0030972474214674,-0.0026243871575617,0.0004728602639056,0.0282233662066406,-0.0783699278061866,-0.0501465615995459,0.657807113364842,0.320183332371727,0.5976059634657294,12,0.3642654209888015,13.391813435613775,0.341111624718854,0.0159076609444291,15.021457171243505,1.3066428664453358,-0.0891196089004217,-0.6978518386002787,-0.6615710435162699,-0.1050272698448509,11.070791809423127,-0.5484684588667754,0.3038653826799365
Zfp622,14115.0,0.0355745636918506,0.0,1.0,0.0355745636918506,0.0,0.0386651648764641,1.0,-0.6780719051099329,5,0.0386651648764641,0.0355745636918506,-0.6780719051099329,1.0,0.0,0.0,0.0,2.0,2.0,0.0064624462776143,-0.2052846995211679,0.0773684919593418,-0.0597967861561572,-0.59331375855265,-0.159207912777934,-0.1978272855499323,0.185865272230428,1.0,-0.2042897318275467,2.0,1.0,-0.0597967861561572,-0.0782861230974597,0.0846961595152322,-0.5834321311484139,-0.415037499274836,-0.59331375855265,-0.159207912777934,-0.0360361160488258,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0012532787999999,0.0006893942409867,0.0415980445555555,0.0013443911774573,108,0.0002190677999999,-0.0018584585999999,17.37517522079979,2.0140788505928224,0.3516501960447019,0.050224025,19.219444955894748,14.106072144372488,19.134328269179957,-0.147120202,0.0541209622314814,-0.0014393213,1.15484155,0.0771083701654193,1.6947497445,20.53472463034655,1.516324017544617,-0.128384422,0.0014293580040356,0.039169805,6.102749657407403e-05,0.0695960783980692,0.0283397292042079,0.0979358076022771,0.0081433844823154,0.1017812686741448,0.1099246531564602,-0.0538731842833004,-0.0712337655198882,0.1237734197541211,2,0.0997968091565192,10.916930305564332,0.1630617966928462,-0.1691752864772742,11.14911199070695,0.3283544880633313,-0.1159688672185075,-0.2844773886712479,-0.0173605812365877,0.0532064192587666,10.684748620421711,-0.1607039689171268,0.063264987536327
Snhg11,10507.0,0.0081962018984126,0.0,2.0,0.0200890305301258,0.0,-0.1097333419677973,2.0,-0.2199228964297042,10,-0.1097333419677973,-0.0036966267333005,-0.5069599887176333,2.0,0.3743955147802769,0.0,0.0,4.0,4.0,0.0884346349329878,0.0803806948081646,0.0298888432457808,0.1899514853747321,0.1103015495444643,0.2743591502453084,0.2151983262802126,0.7336053995059738,1.0,0.1348176314720479,4.0,1.0,0.1899514853747321,0.0844076648705762,0.2450853392774163,0.1103015495444643,0.5305147166938475,0.1103015495444643,0.2743591502453084,0.0844076648705762,0.3215880182439896,0.2536486112994889,0.2679051492382988,2,0.0679394069445007,0,0.0,0.0,0.0,0.0,0.0,-0.000603825,0.0008654305915675,-0.03913910786,0.0005916449160216,5,-0.0005227324,-0.0006141855,17.535639892993036,0.3119834158025908,0.0,0.0263148299999999,18.241728359398635,13.735344469539005,18.28771237954945,-0.1479905493,0.0016927061399999,-0.0012440195999999,0.4029676,0.0662591218585676,0.999564282,18.811274335606463,1.3905560904819776,-0.1092396293,0.0005964688943339,-0.02392824,-0.0001769901799999,0.0118134158501033,0.0275907214580476,0.039404137308151,0.1032142572928972,-0.0819097929491347,0.0213044643437625,0.3388743823347002,0.3668148336337649,0.4786528361630737,9,0.292263391710437,11.458460707158665,0.1719074174041484,0.1578483605763933,12.559855041513648,0.7578405585834118,0.1198665124857721,-0.1866726031959658,-0.5328428026419768,-0.0379818480906211,10.375039431347034,-0.2063624820728736,0.1858718827484457
Polh,31290.0,0.0,1.0,0.0,0.0,0.1598882595680764,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0773039645555673,0.0441861284920461,0.0,1.0,0.1904845484712796,0.0489817490464132,0.2650230146901666,0.1019028051797913,0.2318140988999923,0.2244456747788183,0.1778325976362955,0.8245238981514195,2.0,0.0159483647842835,0.0,2.0,0.1174835144908648,0.1328216949544677,0.1566958269531522,0.2372441693919516,0.8744691179106763,0.2318140988999923,0.234724500134259,0.145910241150089,0.4335280741202578,0.2071113083075264,0.9378411946506456,1,0.2264167658127314,0,0.0,0.0,0.0,0.0,0.0,-0.0011670756,0.0012842267473975,0.0413019639722222,0.0007759137053727,36,0.000226985,-0.0018989426,15.110279386675558,0.8812784179526646,0.5669568596061074,0.053384785,17.273911125771278,14.587836104118464,17.55859017095669,-0.149360475,0.0317520744055555,-0.0024716714,1.41335575,0.0676654208154439,1.6832496942777777,19.218449717112332,1.055843583543706,-0.134518522,0.001144271225703,0.0539658799999999,-0.0002490307222222,0.0031802312336117,0.0243219979992819,0.0275022292328937,0.0545186318339996,0.1217472354262908,0.1762658672602904,0.6891712842787201,0.6366936831059904,0.2264167658127314,4,0.4189375654595748,11.043338765326595,0.2090005771686527,0.4034933177326226,13.575775579874778,1.9116794105375376,0.2358954510772186,0.2071113083075264,-0.7601125548413805,-0.1675978666554039,8.965784284662375,-0.342619770730624,0.4222062571776751
Wtip,23725.0,0.2678347810325811,1.0,3.0,0.3879718719906249,0.2179722415089799,-0.1298922272141593,3.0,-0.3923174227766131,7,-0.1331191594166092,0.1879233144877684,-0.4694852832981371,3.0,0.0780025120008511,0.2179722415089799,0.2179722415089799,0.0,0.0,0.2244471042546143,0.2076557610465692,0.0,0.0810398746187655,0.0,0.2317198163587579,0.1382771222028667,0.0,0.0,0.0423205585307688,0.0,0.0,0.0864785308025317,0.2160514326505918,0.1143205345229958,0.0,0.1375035237486233,0.0,0.2362548591130782,0.2160514326505918,1.1518428163202648,0.6455326379855386,0.8083047790802524,4,0.506310178334726,2,7.361937109432826,-0.646446215899148,-0.364676204956926,-0.281770010942222,0.5285843101893598,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197775409382519,0.0579954562623047,0.0382179153240528,0.067813256950976,-0.0005325865322431,0.0672806704187328,0.8842548994126003,1.5967220024621214,0.9107638487511628,4,0.3866446551851809,12.054255747587874,0.2802412480535542,0.6455326379855386,13.53867395308268,1.056310505513269,1.1518428163202648,0.2770138274649035,0.0337084827425022,0.506310178334726,11.13506794577788,0.6130145169237939,0.4053436378519855
Gtf2h3,18540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3745456247414656,0.1031532527375436,0.0,0.0180494771711609,0.0,0.2735271168803734,0.2105086743248696,0.333012379617406,0.0,-0.0459397132454411,1.0,0.0,-0.003212407355642,0.2813743843615121,0.1703738641428298,0.0,0.3785116232504006,0.0,0.2813675161103225,0.3125851177681435,0.4492727784289519,0.1352466010871489,0.5704081632653061,3,0.314026177341803,2,5.554588851680707,-0.5320651686231345,-0.3561569091521883,-0.1759082594709461,0.6695208518189885,-0.0004112993,0.0011191892441641,0.0821591528666666,0.0013492455486473,15,0.0025687239999999,-0.000442178,17.095067301607052,1.835494459006428,0.0,0.12698345,17.752060199450963,14.065079488999862,17.68002980232821,0.0063645099999999,0.1117718760333333,-0.0014607868,2.4635413,0.0437989107804544,2.095432276666666,19.36063278965275,1.0543120632612124,0.0358172099999999,0.0016369592469216,0.08741693,8.576396666666677e-05,-0.0092568868970644,0.0026324588722579,-0.0066244280248065,0.030728333881462,0.0934669892715897,0.1241953231530517,0.4520934332598931,0.7519096218862584,0.63108936406663,6,0.2638728123572927,10.847942209103186,0.145439255536137,0.1697470639018033,12.770250927394883,1.1084504810484324,0.4076451971430241,0.0453235499833892,-0.1606207844187932,0.2378981332412208,9.426264754702308,0.2687885082732668,0.1867623550328171
Cat,31311.0,0.0,0.0,0.0,0.0,0.0561154204815075,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0561154204815075,0.0561154204815075,1.0,1.0,-0.013287576261197,-0.297748626294001,0.0,0.1037369653148972,0.0,-0.170469774531365,-0.94427132243637,0.1528769828995722,0.0,-0.1108255176212615,1.0,0.0,0.1239947822204818,-0.159030061306985,0.277783814439887,0.0,0.1520030934442484,0.0,-0.3055750356130007,-0.162542021336371,0.6501763123643348,0.5440324592970516,0.3011809351193679,3,0.1061438530672832,2,5.392317422782236,-0.6688477049773277,-0.5928461583154959,-0.0760015466618317,0.266135198663306,-0.0007698030999999,0.0006676602201673,0.0386756727213114,0.001008094739396,61,0.0007539596,-0.0013016711,14.919561687289471,1.2771178344103862,0.4435690046118414,0.026974624,17.489953617725245,14.729195859132094,17.783919045472935,-0.143185301,0.0244505507377049,-0.0012444571,0.85383785,0.0689144870964114,1.3581909409180326,20.73892349138178,1.2510749802262604,-0.134388443,0.000769496962186,0.038817495,0.0002942548393442,-0.0063547138629691,0.022834474058054,0.0164797601950849,-0.0506518696683669,-0.0009980347942343,-0.0516499044626012,0.6677055744597485,0.9654925463552212,0.2977869718954726,8,0.1810130912043917,11.788588741216302,0.268415011703698,0.3608943907425453,13.963979787815347,1.850570197155464,0.3363722223649222,-0.1116836592336141,-0.2834086988502825,-0.024522168377623,9.28540221886248,-0.1035483791770612,0.3527785381423485
