gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,Tanova.std.loops,18mo.9mo.T.min.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Ttll12,-0.7172574262134731,-0.005022502690553665,0.007289399020373821,-0.010290475375950337,0.014380272179841995,0.0014799387753009795,0.0,-0.17789205342531203,0.0063442099466919895,0.0,-0.011826709564775228,-0.06022524677217007,0.027104825973510743,-0.02049413027241826,0.0,0.024182181805372238,0.0,-0.14134742047637702,0.0,-0.031382531728595495,-0.07326651323586703,0.0,-0.132144120009616,-0.0039224732667207714,0.1317599630355835,-0.07171331148128957,-0.00490913026034832,0.0915763445943594,0.05250185117125511,-0.07707633927464486,0.0,-0.016889843363314866,-0.051102109095081685,-0.05840631161583588,0.0,-0.0006100301072001457,0.0,0.0,-0.06737390060909093,-0.007098794132471085,0.03675929669290781,0.010043773893266916,0.02566351881250739,-0.009597838455811143,0.011579617485404014,-0.011813153773546218,0.0,0.0008754287287592887,0.0,0.011523714642971755,7.109985686838627e-05,0.01766891833394766,-0.003983496129512787,0.0,-0.00714422196149826,0.0029233670979738236,-0.0012334566563367844,0.020038674073293804,-0.0017584031820297242,-0.007457964420318604,-0.018235466293990612,0.010506874639540911,-0.02593522731214762,0.0008144281059503555,-0.00483762077987194,-0.02362144935876131,0.0027314043417572976,-0.0003332635760307312,-0.001802322305738926,0.04274130664765835,0.02757460912922397,-0.0054056158661842345,0.00408830214291811,0.02136683864519,-0.026067530438303947,0.012365907169878483,-0.036312937680631874,0.0,-0.11987199338153004,-0.005015842504799366,-0.011254109311848878,0.005931774023920298,0.002650067396461964,-0.011915199048817158,0.010804340671747924,-0.004273974224925041,0.025638717524707318,-0.02335760273039341,-0.03314256989397109,-0.0032187558384612204,-0.007857502996921539,0.1590961701888591,0.008205808773636818,-0.007008834257721901,-0.007558125937357545,0.025609668095130475,-0.018030660413205623,-0.00411232627928257,0.0012816611770540475,1.0,1.0
Pdha1,-0.5275584284495562,0.010170567743480206,0.015257233940064906,0.009067363478243351,0.014380272179841995,0.019239204078912733,0.0,0.09411818329244852,0.001337277702987194,0.0,0.00205150225199759,0.01962509170174599,0.03257228419184685,0.009278588611632586,0.0,0.032850818186998365,0.0,-0.03850404346361756,0.0,0.054257825687527655,0.19487360881641508,0.0,0.09210558338090777,-0.0015689893066883087,-0.005463410541415215,0.10326365652494132,0.04408776575699449,0.058115131370723244,-0.10456164869479835,-0.0786024546250701,0.0,0.005908621153794229,0.04658113090321422,0.49861414773622525,0.0,0.0,0.0,0.0,0.17332016706466674,-0.002557731010019779,0.016648624148219823,0.05692412407137454,0.024939024280756714,-0.014568482311442494,0.010118229240179062,-0.015260487012565136,0.0,0.0008754287287592887,0.0,0.005782867940142751,0.0006128466129302979,0.00875397976487875,-0.003983496129512787,0.0,-0.005821217894554138,0.017540202587842942,0.009228500894969328,-0.03487793412990868,0.0026376047730445862,0.0,-0.006198617052286863,-0.019730708072893323,0.013255824819207191,0.06056163221597671,-0.008958556856960058,-0.024700851971283556,-0.06570544853806495,0.13135331600904465,0.01021315973252058,0.03798015514388681,-0.07227015441225376,-0.016763603743165732,0.0369141748175025,0.03646483832038939,-0.0010749497264623642,-0.04594416204839945,-0.10675711836665869,0.0,0.13757282936014234,8.477246388792992e-05,-0.01832836214452982,-0.006089291349053383,0.010525885410606861,-0.008875906318426132,0.015873358696699143,0.08859094874933363,0.055576010085642336,-0.03553261075168848,0.21095665729604662,0.011299504609778523,0.0,0.11371600324753672,0.012327145077288151,-0.028534387797117235,-0.002661357559263706,0.014925657415296882,-0.01857716739177704,-0.03475314386188984,0.06530748181976379,1.0,1.0
Kcnk10,0.840867447371129,-0.030888390243053437,-0.06059511814266443,-0.0838433139026165,0.014380272179841995,-0.006413068026304245,0.0,0.04193308506160975,0.0006686388701200485,0.0,0.05067495241761208,0.00585478812456131,0.03649500555358827,-0.042177764270454644,0.0,-0.041045297048985956,0.0,0.07960275247693062,0.0,0.03032170556485653,0.009178055003285408,0.0,-0.05244884558022022,-0.0015689893066883087,-0.0018284447491168977,0.07970998615026474,-0.0016993143036961556,0.06865586057305335,-0.24339283019304275,0.017537356279790403,0.0,-0.04662819864228368,-0.0009080678597092628,-0.08456328317523003,0.0,0.0,0.0,0.0,0.06150515904650092,-0.008372114077210425,0.023499516230076553,-0.023700709054246545,-0.07475668597966433,-0.0085706976801157,0.024428716972470284,0.023059116005897523,0.0,0.0034508515149354936,0.0,0.049589508455246685,-0.0005532252602279186,-0.11592343416064978,-0.006860465556383133,0.0,0.03148749679327011,-0.0027630408480763436,0.02188871182501316,-0.05566547139547765,-0.025716646537184716,0.0,0.014703696258366108,-0.09542046924121678,-0.02748768301680684,0.001184527724981308,-0.00483762077987194,0.055972392559051516,0.001213957518339157,-0.00471590792760253,-0.001802322305738926,0.050083892866969106,-0.10141343833878637,0.006246509589254856,-0.0019074217043817043,0.05283189630135894,0.006083910036832094,-0.001037316918373108,0.04893995402380824,0.0,-0.06572029422968625,0.026657520160079003,-0.10139000980183482,-0.023173078801482914,-0.04111651904881,-0.020718849124386908,-0.011137664634734392,-0.0013417369313538075,-0.046180990114808085,0.014261340238153935,-0.026610858626663684,0.13694123708177358,0.0,-0.07027718477882444,0.030337669290602207,-0.026636094599962235,-0.010341110192239284,-0.11869127224665135,-0.004381315112113953,-0.0032171609997749327,-0.0137903967872262,1.0,1.0
Ttc7b,0.7407072485703975,0.010170567743480206,0.03802262831479311,0.07439922019839287,0.014380272179841995,0.002959877550601959,0.0,0.10648834770545364,0.001337277702987194,0.0,0.0057512864749878646,0.010216522943228484,0.06547756802290677,0.06036545960232616,0.0,0.02090870052576065,0.0,0.04535365858115256,0.0,0.012674137875437736,0.07821979826316237,0.0,0.04559161402285099,-0.0015689893066883087,-0.0015548154525458812,0.09836662263609469,0.005664381012320518,0.10324341487139463,0.04188776337308809,0.0502175085246563,0.0,0.03220319948159158,0.07003954742103816,-0.06008917012950406,0.0,0.0,0.0,0.0,0.09922472244128584,-0.0024019796028733253,-0.021469098553061484,-0.02776394457556307,-0.07853241339325905,-0.006464726738631726,-0.12473832860589028,-0.07052722048014402,0.0,0.006485345587134361,0.0,-0.04415970390662551,-0.03414809178560972,-0.04630053939297795,-0.0022130534052848816,0.0,0.019712760597467422,0.0029233670979738236,-0.05431503458879888,0.03218632638454437,-0.0047257085517048835,0.0,0.007135617518797517,-0.0043353263661265375,0.2771194551326335,0.004139445833861828,0.005554305333644152,0.023330545350909233,0.004855829998850822,-0.002808332275599241,-0.001802322305738926,0.06618498139083386,0.04158444110304117,0.02750861883163452,0.00408830214291811,-0.17961993521079422,-0.0010749497264623642,0.004242916349321604,0.02323590012267232,0.0,-0.05722201969008893,0.0332715979218483,0.10397632437758147,0.07292518449947238,-0.014665658548474313,-0.028494537398219107,0.12655001800507307,-0.0009497720748186111,-0.030783553216606377,0.030425252579152583,-0.03588803505524993,0.10686668798327446,0.0,-0.02470812799409032,0.022819472225382924,-0.009962524771690368,-0.002950370749458671,-0.013754297718405724,-0.004838659726083279,-0.005337747968733311,-0.0068655281513929365,1.0,2.0
Smc1a,0.3802535445149988,0.010170567743480206,-0.03973578596487641,0.037953909300267694,0.014380272179841995,-0.04994793366640806,0.0,0.1110024481639266,0.0006686388701200485,0.0,-0.04910450614988804,0.025830578655004502,0.023768911054357886,0.007822633124887943,0.0,-0.08182644866406917,0.0,-0.09150650017894804,0.0,-6.560293026268482e-05,0.035713351275771854,0.0,-0.04932690220884979,-0.0015689893066883087,-0.0030814557522535323,0.1414681588858366,-0.0028321905992925167,0.08574836742132902,-0.2825697902031243,-0.04022173833101988,0.0,-0.049366301633417604,0.009262337647378445,-0.12871735855704172,0.0,0.0,0.0,0.0,0.012299885861575604,-0.0041001382935792205,0.03675929669290781,0.03657496594823897,0.07640253195539116,-0.007251219348981977,0.025322451032698156,0.04466773009859026,0.0,0.0006533926445990801,0.0,0.023039533905684948,0.006906865444034338,0.03063428120687604,-0.003983496129512787,0.0,-0.002116806507110596,0.0016220097988843918,-0.009966414868831635,-0.03172311710193753,0.0041762075573205945,0.0,-0.018235466293990612,-0.01279564437456429,-0.0024538449011743068,0.010353604089468718,-0.0032250804081559183,-0.010712573565542697,-0.0018209362775087356,0.0748964751046151,0.01021315973252058,0.0112955186329782,-0.07078567457327153,-0.016012823730707167,0.00408830214291811,0.09675332803279162,-0.0034935865737497807,-0.001037316918373108,-0.04843672184273601,0.0,-0.17242819759994746,0.0010837927460670472,0.03779127295129001,0.023578435834497213,0.04247495848685503,-0.011915199048817158,0.016038675550371407,0.060801087245345116,0.07957757227122783,-0.01952673677355051,0.12365794789046049,-0.006482972232624888,0.0,0.0741817172896117,0.013348900070413948,-0.012163617759943008,-0.001540032373741269,0.010098585465457291,-0.007672996297478676,-0.025787709318101405,0.0644309161696583,1.0,1.0
Ssbp2,0.6412413856596686,0.010170567743480206,0.03802262831479311,-0.10713829897344113,0.014380272179841995,0.002959877550601959,0.0,0.019960459619760514,0.0010806437022984029,0.0,-0.11376218676567078,-0.015302236508578062,0.06547756802290677,-0.04267552683129907,0.0,0.02090870052576065,0.0,0.015821561766788363,0.0,0.011974194049835206,0.041464293720200655,0.0,0.02281140840612352,-0.0015689893066883087,-0.0015548154525458812,0.1771581794694066,0.005664381012320518,0.09276101622730494,0.06323159085586667,0.024655752442777158,0.0,0.019812262607738374,0.05104521894827485,-0.05896178875816986,0.0,0.0,0.0,0.0,0.11146324357017874,-0.021132656808476896,0.013047329243272543,-0.030853747064247726,0.0017097682692110538,0.001429951936006546,-0.02269430834800005,-0.014709712108597159,0.0,0.006485345587134361,0.0,0.04022189103066921,-0.0331691947253421,-0.17137598909437657,0.02522880882024765,0.0,0.019712760597467422,0.0029233670979738236,-0.0662201770208776,-0.05816272292286158,-0.005934610739350319,0.02258049085736275,0.014703696258366108,0.023307657307013868,0.17316653415560723,0.0013636988773941994,0.005554305333644152,0.08209864791482686,0.004855829998850822,-0.002924072928726673,-0.001802322305738926,0.043564474545419216,0.06706550221890212,0.006246509589254856,0.00408830214291811,0.11106437258422375,-0.0010749497264623642,-0.010688059255480767,-0.09182784053497016,0.0,-0.05935342812910676,-0.024493561312556266,0.13048347240313887,-0.016312654111534357,0.0049495863169431685,-0.018012642599642276,-0.009862117413431406,-0.0009497720748186111,-0.04636446081101894,0.05426517874002457,-0.032933302288874984,0.21191544322296976,0.0,0.019697084315121172,0.014279520278796554,-0.010044019222259521,-0.0012060871068388223,-0.09154176029376686,-0.004838659726083279,0.03758419908583164,-0.0233502833917737,1.0,2.0
Zdhhc18,0.34414117969572544,0.0007533754035830498,0.007159743458032608,0.03573994196951389,0.014380272179841995,0.0014799387753009795,0.0,0.10329506261274218,0.024296195544302464,0.0,0.04157624155282974,0.025830578655004502,0.0333548785187304,0.05699763983488083,0.0,0.02090870052576065,0.0,0.03240171265788376,0.0,0.021243571825325488,-0.038038273630663755,0.0,0.11895790351554751,-0.0015689893066883087,0.0126231097150594,-0.08742321509867906,0.005664381012320518,0.11923903875052928,0.06396855467930436,0.019751740880310537,0.0,0.09392674497328699,-0.0009445256553590297,-0.056486258485820146,0.0,0.0,0.0,0.0,-0.07775613785721362,-0.0025218980386853217,-0.03533101338893175,0.010043773893266916,-0.17545632053166627,-0.011370340175926686,-0.05398828396573663,0.003512802282348275,0.0,0.0004377143830060959,0.0,0.031147178150713443,-0.004356685094535351,-0.023583075497299433,-0.003983496129512787,0.0,0.019845061004161835,0.0013492463529109955,-0.06051741655915976,0.022516047963872552,-0.0047257085517048835,-0.004285492189228535,-0.005261616772040725,0.025073619903996588,-0.05599025536328554,0.0008085494488477707,0.005554305333644152,-0.013897649124264716,0.001213957518339157,-0.003805640321224928,-0.011414707936346531,-0.15020505964756012,0.11888807225972414,0.026667725257575513,-0.00359397953376174,0.14276944544166326,0.009251530338078738,-0.001037316918373108,-0.011738345427438616,0.0,-0.08738401794806122,0.0028975784406065942,0.07268274473957717,0.004348834101110696,-0.011099250391125678,-0.028494537398219107,-0.010145609620958567,-0.0025089150480926037,-0.017364915926009417,0.014261340238153935,-0.04481102434918285,-0.03198242068756372,0.0,0.021489081061445175,-0.004743029158562422,0.016010180478915573,-0.001540032373741269,-0.057141907890327276,-0.017573315799236298,-0.00559461560100317,-0.010827528722584247,1.0,0.0
Tia1,-0.6910301860328764,0.0016323133185505868,0.009731796868145466,0.016276842467486858,0.014380272179841995,0.0014799387753009795,0.0,0.06968463011085987,0.0010806437022984029,0.0,-0.00953511867672205,0.008228120356798173,0.0432416519895196,0.03365687215700745,0.0,0.02090870052576065,0.0,-0.10564370103180408,0.0,-0.005521464794874191,-0.012811970561742783,0.0,0.040992119554430245,-0.0015689893066883087,-0.0063176780939102175,0.18324294360354543,-0.014821797106415034,0.10655476924031973,0.0774360547028482,-0.033250499852001666,0.0,0.0009458558587357402,-0.02508357172831893,-0.038943739731330425,0.0,-0.0006100301072001457,0.0,0.0,-0.041584268100559714,-0.0062840601056814195,0.05679668739438057,0.009271323196589947,0.032160269301384686,-0.012775627532973885,0.025819812156260013,0.007701140725985169,0.0,0.001966535737738013,0.0,0.028855185620486737,-0.003377788048237562,-0.020885015446692703,-0.019474869966506957,0.0,-0.019315859377384184,0.0013492463529109955,0.019093040116131305,0.012792647499591112,-0.0006594011932611466,0.0,0.03668716333806515,0.007603817516937852,-0.03380340680480003,0.000253400094807148,0.005554305333644152,0.018953023403882982,0.0027314043417572976,-0.0039212733320891854,-0.011414707936346531,-0.17995225217193364,0.06706550221890212,0.0064867791533470155,-0.00359397953376174,-0.09008853102102876,-0.0010749497264623642,0.0033471684530377386,-0.035119139133021234,0.0,-0.060394955072551965,0.03287184089422226,0.051551645193248986,0.005931774023920298,0.0005696626380085945,-0.01121357741765678,-0.009329977408051492,-0.004273974224925041,-0.023043010868132114,-0.02335760273039341,-0.03391580102033913,0.10119474899023771,0.0,-0.08500246500130743,0.021231932630762458,-0.01708990886807442,-0.0013705086056143045,0.05927809347398579,-0.008130340911448002,-0.006110194586217404,0.0012816611770540475,1.0,1.0
Sat2,-0.6491315987240523,0.0012556256167590618,0.010703397691249847,0.012846003882586957,0.014380272179841995,0.0014799387753009795,0.0,0.060929031502455475,0.0006686388701200485,0.0,0.00205150225199759,0.01962509170174599,0.03164534298703074,0.00840739019215107,0.0,0.02149100072681904,0.0,0.05892491599544883,0.0,0.009954679980874062,-0.005981699004769326,0.0,-0.0979775906726718,-0.0015689893066883087,-0.012892727553844453,-0.051828498244285585,-0.003681847667321563,0.09414515484124422,0.053329938258975744,0.021780461482703687,0.0,-0.020815898664295673,-0.017955420911312102,-0.07127723255660384,0.0,-0.0006100301072001457,0.0,0.0,-0.10260826223529876,-0.003498138040304184,-0.03502055238932371,0.010043773893266916,0.05591034783050418,-0.013152198884636163,0.023373875636607408,-0.0008855383843183517,0.0,-0.06549095340073109,0.0,0.03222364407032728,-0.0005532252602279186,0.017788397744297982,-0.003983496129512787,0.0,-0.019315859377384184,0.0029233670979738236,0.02196398438885808,0.0466154704708606,0.003956407159566879,0.0,-0.005261616772040725,0.014964884715154766,0.021311572333797813,0.003960274681448936,-0.00483762077987194,0.003668622290715575,0.0027314043417572976,-0.005881714103743434,-0.001802322305738926,0.056233869157731535,-0.08425055499188602,-0.008859204147011041,0.00408830214291811,0.04693061109632254,0.006083910036832094,0.0033471684530377386,0.05674810617230833,0.0,0.03672898704651743,0.0031398290395736692,-0.0368050491809845,-0.00731424362398684,-0.0072356415539979934,-0.010816028490662575,0.04527150373905897,-0.004273974224925041,-0.010208757147192955,-0.011888240613043308,0.038657027510926124,-0.030980555908754467,0.0,0.04740725748706609,-0.02802785150706768,0.09103936940431595,-0.002661357559263706,-0.009791520764119923,-0.008127984702587127,-0.028201870173215866,-0.005879340805113316,1.0,1.0
Rbm48,-0.6165501190442592,-0.008287129066884518,-0.03973578596487641,-0.015013775806874036,0.014380272179841995,-0.04994793366640806,0.0,-0.17883407248184086,-0.00992831975221634,0.0,0.00205150225199759,-0.06022524677217007,-0.06653458761051297,-0.013763919360935689,0.0,-0.08182644866406917,0.0,0.0003409401327371597,0.0,0.0071441538631916044,-0.005432939901947975,0.0,-0.06944372143596411,-0.0039224732667207714,-0.0063176780939102175,-0.048437394686043266,0.04408776575699449,0.08495997983962297,-0.12883407361805438,-0.03177090175449848,0.0,-0.01404274083673954,0.08607063986361027,-0.14069084288785233,0.0,0.0,0.0,0.0,0.23404969081282614,0.018869301378726958,0.03468955669552088,0.03880648986436427,0.008182302247732878,-0.025849874122068284,0.009031769298017025,0.008632226437330246,0.0,0.0006533926445990801,0.0,0.025668136263266205,0.0027815923001617195,0.023455629907548427,-0.003983496129512787,0.0,-0.019315859377384184,0.0016220097988843918,-0.013578509576618672,-0.0703397869039327,0.004615808352828026,0.0,-0.018235466293990612,-0.02949088781606406,0.026245113909244538,0.010353604089468718,-0.0032250804081559183,-0.03295338440686464,-0.06570544853806495,0.07906313835643232,0.01021315973252058,0.01784000389277935,-0.044675794289796615,-0.0054056158661842345,0.00408830214291811,0.026257920609787107,-0.0034935865737497807,-0.04594416204839945,-0.04659573799930513,0.0,0.028098992789164185,0.0020260991901159286,-0.06660386753268539,0.02742658802308142,0.010525885410606861,-0.008268047757446766,0.015860900804400443,-0.0014246580749750137,-0.006658861413598061,-0.016219553425908088,0.1782718208245933,0.04493033465463668,-0.007857502996921539,0.0244115335540846,0.01621505919843912,-0.028534387797117235,-0.008679451122879982,-0.11181726354639977,-0.028684446811676024,0.05059103786945343,-0.005983798420056701,1.0,1.0
