gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,rel_pos.DMR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,distance.log2.DMR,min_distance.log.mean.loops,Tanova.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,Tanova.mean.loops,loop_size.log.max.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Rnf149,0.2600688128173351,-0.04698379583656788,0.0,0.003216825798153877,-0.005333727579563856,0.0,0.00031465249136090277,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,0.10987920612096787,0.0,-0.004491560067981482,0.0,0.04382031034678221,0.0,0.025825377777218817,0.0,0.0,0.0,0.0,0.02288810908794403,0.19253360610455275,0.0,0.04485705964267254,0.007126958817243576,0.09865606628358364,0.056074545308947565,-0.01418744258582592,0.011523533537983894,-0.0015252668410539628,-0.02775892408564687,0.0,0.0,0.0,0.0,-0.0065460498631000515,0.0,0.0179329514503479,-0.06107557684183121,0.0,0.0,1.0,1.0
Myo9b,0.23296512112021447,-0.04342703055590391,0.0,0.003216825798153877,-0.005333727579563856,0.0,0.00031465249136090277,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,0.10085838213562966,0.0,-0.004491560067981482,0.0,0.04382031034678221,0.0,-0.04963838845491409,0.0,0.0,0.0,0.0,-0.07586110383272171,0.19253360610455275,0.0,0.04485705964267254,0.007126958817243576,0.06920763947069646,0.056074545308947565,-0.01759138822555542,0.08030602604150772,-0.0015252668410539628,-0.02775892408564687,0.0,0.0,0.0,0.0,-0.0065460498631000515,0.0,0.007196776568889618,-0.03738938920199871,0.0,0.0,1.0,1.0
Nsf,0.2646932851523161,-0.05981598868966102,0.0,0.003216825798153877,-0.005333727579563856,0.0,-0.0013409930281341076,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,0.10085838213562966,0.0,-0.004491560067981482,0.0,-0.02226015765219927,0.0,-0.018782092928886412,0.0,0.0,0.0,0.0,0.006724856793880463,0.11508403081446886,0.0,0.012017970252782107,0.00417647423222661,-0.22422053134068848,-0.12573568880558014,-0.025029858686029912,-0.04616701126098633,-0.003141492232680321,-0.018834578264504673,0.0,0.0,0.0,0.0,-0.003981133699417114,0.0,-0.028669126331806183,-0.0808712613210082,0.0,0.0,1.0,0.0
Ggt7,0.06717387247830629,-0.04573673628270626,0.0,0.006433651484549045,-0.005333727579563856,0.0,0.0031803270243108274,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,0.059741171300411226,0.0,-0.004491560067981482,0.0,0.00795205632224679,0.0,0.025825377777218817,0.0,0.0,0.0,0.0,0.010618194937705994,0.06695723973214626,0.0,0.00911722967401147,0.016335695199668408,0.13659714637324213,0.03437296533957124,-0.02724081598222256,-0.37293628722429273,-0.09570573968812823,0.09468952666036784,0.0,0.0,0.0,0.0,-0.0028040544409304855,0.0,0.0074327364563941956,-0.12653991516679525,0.0,0.0,1.0,0.0
Zfp407,-1.2139453838765621,-0.017359625659883023,0.0,0.0024126192927360537,-0.004631921416148543,0.0,0.00045297733508050444,0.0,0.005060332976281643,0.0,0.0,0.0,0.0,-0.025936592193320392,0.0,-0.0029475863557308912,0.0,-0.02346416617743671,0.0,0.011403413563966751,0.0,0.0,0.0,0.0,0.00696081668138504,-0.08656554939225317,0.0,0.013627009112387895,0.003931320458650589,0.009650977123528718,0.01906516233459115,-0.04310696646571159,0.12227669404819608,-0.00044641908258199694,-0.016085050739347934,0.0,0.0,0.0,0.0,-0.0033986437506973743,0.0,-0.03303438425064087,-0.02807311974465847,0.0,0.0,1.0,2.0
9330159M07Rik,0.23760009482502936,-0.051754136607050895,0.0,0.006969789117574692,-0.005333727579563856,0.0,0.08466484295204282,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,0.10987920612096787,0.0,-0.004491560067981482,0.0,0.016324115609750153,0.0,-0.04963838845491409,0.0,0.0,0.0,0.0,-0.07586110383272171,-0.06779564261436462,0.0,-0.037959251068532464,-0.009874837016686797,0.14780512630939482,-0.0227842702716589,-0.08254980292171239,0.07840550743043423,-0.003969315104186535,-0.03168355939909816,0.0,0.0,0.0,0.0,0.115732626542449,0.0,0.007196776568889618,-0.03858908556401729,0.0,0.0,1.0,1.0
Tmem259,0.1857901731133461,0.16778879944235087,0.0,0.006433651484549045,-0.0035090313758701086,0.0,-0.064166274741292,0.0,-0.0565070504322648,0.0,0.0,0.0,0.0,0.04057379888370633,0.0,0.021755994157865645,0.0,0.016324115609750153,0.0,-0.02087830865755677,0.0,0.0,0.0,0.0,0.02288810908794403,-0.02419460341334343,0.0,-0.12577618032693863,0.015547292549163103,0.1274347641132772,0.01874101795256138,0.04950584525242448,-0.10826365888118744,0.0018254446610808373,-0.052149386908859015,0.0,0.0,0.0,0.0,-0.024327854216098784,0.0,0.0179329514503479,-0.08784050537273287,0.0,0.0,1.0,0.0
Far2,0.19610010258853436,-0.028062771484255792,0.0,0.006969789117574692,-0.0033686701208353043,0.0,-0.014355797246098518,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,0.03985207999125123,0.0,-0.002807225100696087,0.0,0.00848406009376049,0.0,-0.04963838845491409,0.0,0.0,0.0,0.0,-0.07586110383272171,-0.08162626784294844,0.0,-0.03176237415522337,-0.012397726085036993,0.061982772275805474,0.024998206980526447,-0.12282080866396428,0.18824908643960953,-0.001102439444512129,0.1223958952119574,0.0,0.0,0.0,0.0,0.021898189205676318,0.0,0.007196776568889618,0.12565871823579072,0.0,0.0,1.0,1.0
Lrrc8b,0.010892710760235786,-0.03180279698222876,0.0,0.003216825798153877,-0.005333727579563856,0.0,0.00031465249136090277,0.0,-0.0075904992967844006,0.0,0.0,0.0,0.0,0.034608366712927816,0.0,-0.004491560067981482,0.0,0.04382031034678221,0.0,0.025825377777218817,0.0,0.0,0.0,0.0,0.02288810908794403,0.19253360610455275,0.0,0.04485705964267254,0.007126958817243576,0.09865606628358364,0.056074545308947565,-0.01759138822555542,-0.03265037313103676,-0.01706157088279724,-0.04660394724458456,0.0,0.0,0.0,0.0,-0.0065460498631000515,0.0,0.0179329514503479,-0.06107557684183121,0.0,0.0,1.0,0.0
Plekhg5,0.05533547099679709,-0.021043314971029757,0.0,0.006969789117574692,-0.01852768525481224,0.0,-0.014513477738946677,0.0,-0.0075904992967844006,0.0,0.0,0.0,0.0,-0.07869897827506066,0.0,-0.010667455159127712,0.0,-0.011900084279477596,0.0,-0.018782092928886412,0.0,0.0,0.0,0.0,0.010382235050201416,-0.05728525049984455,0.0,-0.031466171704232694,0.0016183719597756862,-0.26586602080613375,-0.023982422342523933,-0.1284636791795492,-0.052481882013380526,-0.009744574381038547,4.9833031371235845e-05,0.0,0.0,0.0,0.0,-0.00868619367480278,0.0,0.006370916962623596,0.16709389172494413,0.0,0.0,0.0,0.0
Gm15810,0.2587620969116688,-0.045836425349116326,0.0,0.023858124166727068,-0.005333727579563856,0.0,0.017393981087952853,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,0.10987920612096787,0.0,-0.004491560067981482,0.0,0.04382031034678221,0.0,0.025825377777218817,0.0,0.0,0.0,0.0,0.02288810908794403,-0.02419460341334343,0.0,0.014690955616533757,0.0038238360174000265,0.182084733620286,-0.028203963935375213,0.11755187377333641,0.03919395161792636,-0.01662317855283618,-0.025666233990341424,0.0,0.0,0.0,0.0,0.01553139753639698,0.0,0.0179329514503479,0.08743530608713627,0.0,0.0,2.0,1.0
Sdk2,-1.3883723831921815,-0.019875084441155197,0.0,0.0024126192927360537,-0.0035090313758701086,0.0,0.00045297733508050444,0.0,0.005060332976281643,0.0,0.0,0.0,0.0,0.033906268198043106,0.0,-0.0029475863557308912,0.0,0.015484109660610557,0.0,-0.020962157286703587,0.0,0.0,0.0,0.0,0.00696081668138504,0.06402030650526286,0.0,0.018275041710585357,0.003931320458650589,0.011029673796147109,0.029913148377090693,-0.015606100112199784,0.039643401326611635,-0.003141492232680321,-0.0163241177983582,0.0,0.0,0.0,0.0,-0.0033986437506973743,0.0,-0.03303438425064087,-0.02807311974465847,0.0,0.0,0.0,2.0
Ttbk1,0.11080751348286867,-0.00696406215429306,0.0,0.023858124166727068,-0.01852768525481224,0.0,0.016251290179789067,0.0,-0.0075904992967844006,0.0,0.0,0.0,0.0,-0.07869897827506066,0.0,-0.010667455159127712,0.0,-0.05712040454149246,0.0,0.025825377777218817,0.0,0.0,0.0,0.0,0.02288810908794403,0.04354675747454166,0.0,0.028196942824870348,0.004100810457020998,0.08017593584954738,-0.05264480724930763,0.10204752683639526,-0.026923023778945208,-0.0012692455761134625,-0.019094731425866485,0.0,0.0,0.0,0.0,-0.0065460498631000515,0.0,0.0179329514503479,0.25290254097431897,0.0,0.0,0.0,0.0
Dlg1,0.15081156134605408,-0.04698379583656788,0.0,0.003216825798153877,-0.01852768525481224,0.0,-0.01187232879921794,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,-0.1333006801456213,0.0,-0.010667455159127712,0.0,-0.05712040454149246,0.0,0.025825377777218817,0.0,0.0,0.0,0.0,0.010618194937705994,-0.10496593348681926,0.0,0.028196942824870348,0.007126958817243576,0.12670601598918438,0.019746406003832817,-0.10287454292178154,-0.0593505453877151,0.0011249560490250588,-0.029953054245561363,0.0,0.0,0.0,0.0,-0.0065460498631000515,0.0,-0.07739484310150146,-0.06107557684183121,0.0,0.0,2.0,0.0
Nav2,-1.053419903740287,-0.016070041824132204,0.0,0.0024126192927360537,-0.004631921416148543,0.0,0.00045297733508050444,0.0,-0.005060332976281643,0.0,0.0,0.0,0.0,-0.02803048398345709,0.0,-0.0029475863557308912,0.0,-0.009436066797934472,0.0,0.006959436219185591,0.0,0.0,0.0,0.0,0.005025945603847504,-0.07269021840766073,0.0,0.005516257314011455,0.003931320458650589,-0.18474596662446857,-0.005405875947326421,-0.0463865902274847,0.11697914743795991,2.271831035614014e-06,0.031563667273148896,0.0,0.0,0.0,0.0,-0.002001500688493252,0.0,-0.018098123376257717,-0.02807311974465847,0.0,0.0,0.0,2.0
Speg,0.08581085462123156,-0.0550332635641098,0.0,0.003216825798153877,-0.01852768525481224,0.0,0.09223350862972439,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,-0.07869897827506066,0.0,-0.010667455159127712,0.0,-0.022484159236773847,0.0,-0.04963838845491409,0.0,0.0,0.0,0.0,-0.07586110383272171,-0.06779564261436462,0.0,0.011603642394766212,0.0049194313492625956,0.07868376776576042,0.01678989608772099,-0.03552718363702297,-0.04623491434380412,-0.022280177120119333,0.1351204496342689,0.0,0.0,0.0,0.0,-0.003981133699417114,0.0,0.007196776568889618,-0.06631845381110907,0.0,0.0,0.0,0.0
Eno2,0.25483320698142053,-0.04698379583656788,0.0,-0.03458087669685483,0.021475271647796036,0.0,0.009422720726579428,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,0.07773647770285606,0.0,-0.0029475863557308912,0.0,0.04382031034678221,0.0,0.025825377777218817,0.0,0.0,0.0,0.0,0.02288810908794403,-0.03257315259426832,0.0,0.04485705964267254,0.03186722844839096,0.1801019986718893,0.030864575877785683,0.13458266392350196,0.013909675404429436,0.01581959202885628,-0.02775892408564687,0.0,0.0,0.0,0.0,-0.0065460498631000515,0.0,0.0179329514503479,-0.032498927973210814,0.0,0.0,0.0,1.0
Pou2f2,0.17207309551537037,-0.03413050312548876,0.0,0.006433651484549045,-0.0075795076601207255,0.0,0.001538693942129612,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,-0.05250491878017783,0.0,-0.004491560067981482,0.0,-0.022484159236773847,0.0,0.025825377777218817,0.0,0.0,0.0,0.0,0.02288810908794403,0.0018667779117822647,0.0,0.01229624149389565,0.013219614401459695,0.10803774908185006,-0.11006767209619284,0.08951966375112534,0.3644689429178834,0.0043779066950082775,0.12286083365790545,0.0,0.0,0.0,0.0,-0.0032885346468538045,0.0,0.0179329514503479,-0.11046352989971638,0.0,0.0,0.0,1.0
Zmym3,0.15713321313261985,-0.053885893076658246,0.0,0.006969789117574692,-0.005333727579563856,0.0,-0.014355797246098518,0.0,0.0075904992967844006,0.0,0.0,0.0,0.0,0.07243580300360918,0.0,-0.004491560067981482,0.0,0.008904063072986902,0.0,-0.04963838845491409,0.0,0.0,0.0,0.0,-0.02899947017431259,-0.10496593348681926,0.0,-0.02556516299955547,-0.012397726085036993,0.11209181966260076,-0.022390068992972374,-0.12168616026639939,-0.30161164455115796,-0.003653954081237316,-0.02065898643806577,0.0,0.0,0.0,0.0,0.02884279068559408,0.0,0.004388853921554982,-0.0008454527705907822,0.0,0.0,0.0,0.0
