gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,18mo.9mo.Q.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.T.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,loop_size.log.mean.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.mean.atac,DEG,pred
Golga1,0.004234710654127411,0.013063771361485123,-0.07302510267007165,0.0,-0.03313889718614518,-0.07485221026465297,0.004223688542842865,-0.014459593091160058,0.0036525216791778803,0.00269967682659626,0.010115554791409522,-0.03482346573844552,-0.027250304631888867,-0.12552702310495079,0.030703522013500333,0.05437785303685814,0.034311141818761826,0.007190880709094927,0.056986565687693655,-0.01947091086767614,-0.00017440199386328458,-0.11348485054448247,-0.07450361071387306,0.060362933799624444,-0.011540808486752213,0.0,0.03393961044028401,-0.029392125168815255,-0.03344292265363038,2.0,2.0
Dock7,-0.36119708253070715,0.03552102873363765,-0.038134627086110415,0.0,0.0039032011944800616,0.04888521081767976,-4.021793603897095e-05,-0.0037089510215446353,-0.011680432690773158,-0.024861170081421732,-0.0487867927714251,-0.03886675608344376,0.00937804295681417,-0.024402051381766796,-0.0015470110345631837,-0.023210452501662076,0.025966480216011403,0.010746181460563093,-0.0733384820120409,0.03929656019434333,0.009060334488749504,0.0288544899597764,0.004795888282824307,-0.02861655636690557,-0.04230402056127787,0.0,0.006190039010252803,-0.158869785182178,-0.0830923896189779,2.0,2.0
Chrm3,-0.27069677439983936,-0.01436108465990401,-0.03274113295366988,0.0,0.0041670825076289475,0.010244186886120587,-0.03057451699860394,-0.0040782174421474335,0.03217446093214676,-0.014534990636166185,0.012249487901572138,-0.03211980829015374,0.00572327729081735,-0.004222099632170284,-0.005904965625377372,0.05138220843859017,-0.09699938711593858,-0.035154600391397256,-0.030069399075000548,-0.09743186175823211,0.0021061688917689025,-0.08392571724019944,-0.0008377171331085265,-0.005686958574224263,-0.01979658879339695,0.0,-0.07593622385989875,-0.10933008421678096,-0.023824839117005468,0.0,0.0
Edc4,0.018333442765288054,-0.17683649034705012,-0.009371614132542163,0.0,0.009562154784798622,0.00032128890743479135,0.0013852819055318833,-0.004923122283071279,0.005918926987797022,0.007032005786895752,-0.029083069411572068,0.0036284261010587214,0.013443475905805826,-0.05485142476391047,0.03466523610055447,0.03851390138734132,0.0046189424209296705,0.03504521836061031,-0.07273258391302079,-0.03302247163839638,0.0009119636844843626,0.008534729008097201,-0.021821325363125654,-0.022485799910500644,-0.0015790610667318105,0.0,-0.035304261283017696,0.05030411930754781,0.02119026298634708,2.0,2.0
Carm1,-0.012937659289164002,0.012824152535758913,0.004566139010712504,0.0,0.02008635861799121,0.01650191413704306,0.0003700855374336243,0.005861480813473463,-0.006740269539877772,-0.011053735204041005,0.050023514707572755,-0.005258394689299166,-0.01616549475584179,-0.00808656377485022,0.019306006150072788,-0.064253168576397,0.012613055063411593,0.011335446378216147,-0.0787520525418222,0.04974740989971906,-0.008412459194660186,-0.06509366708807647,-0.006733282809145749,-0.005507591250352562,-0.00848178481683135,0.0,0.005888105500489473,0.005463594500906765,0.023599058552645148,2.0,2.0
Ei24,-0.014197622770443558,-0.10422328358748928,-0.07325223188847303,0.0,0.006191645944491029,-0.08657664141384885,0.0013852819055318833,-0.045436552688479424,0.0017624253407120705,0.003137344866991043,0.016657021979335697,-0.023579971790313722,-0.0723801196180284,0.02293319255579263,-0.00032090005930513144,0.12087972661014647,0.05622819860000163,0.0039569048117846254,-0.0987112245336175,-0.05350858577992767,0.004809464630670846,0.035033107346389446,0.017044683380518108,0.06463712034747005,-0.014106444455683232,0.0,0.01732799812220037,0.032485499184113,0.003396147768944502,2.0,1.0
Arf3,0.048646143922087506,0.011430968190543353,-0.0269312968919985,0.0,0.01923889435827732,0.05863687237491831,-0.028440938964486122,0.005611276812851429,0.003069858560338616,0.007032005786895752,0.04966858396073803,-0.004898904920555652,0.04078957666642964,0.007218522611074149,-0.035066057187505065,-0.04086956534069031,0.01711200858000666,-0.01788147218991071,-0.13664225278771483,-0.2630847071483731,0.010943889021873474,-0.12488643317483365,0.004354443303309381,-0.007731642215512693,-0.011830336498096585,0.0,0.03433463827241212,0.043775504934601486,0.010763046126812696,2.0,2.0
Gga1,0.06506977001205087,0.04562394163105637,-0.2501841494441032,0.0,-0.054962102137506005,0.08985539816319943,0.0018061476200819015,0.011637820843607188,0.025639760466292502,0.001338367722928524,0.05898968427442014,0.0015271095372736453,0.0193066545156762,0.03217999000102281,-0.002705810749903321,0.04907113200984895,0.008361099483445288,0.014733866937458515,-0.0760917047644034,0.07843597864732146,0.0005180907296016813,0.012414910914376378,-0.0035558178182691336,-0.02358821631409228,-0.03415015331469476,0.0,0.013985629994422197,-0.0013214502716436983,0.01280226961709559,2.0,2.0
Copb1,-0.01474497291550506,0.031181347249075772,-0.04601307967910543,0.0,-0.048299890886992214,-0.05826217215741053,-0.0030386829376220703,-0.005084141902625561,0.012653867406770587,0.0026501746801659465,0.02431541470810771,-0.02322943465784192,0.03435457518324256,0.08982883882243187,-0.011477504363283516,-0.04900995720177889,0.07885771392378955,-0.030253938157111405,0.08241673884913325,-0.042391283977776764,-0.004487687826622277,-0.11530524088069796,-0.00446931486018002,0.023375979168340565,0.04909259710460901,0.0,-0.06755824577063323,-0.01874279437121004,-0.018228585049510002,2.0,2.0
Angel2,0.0028254584525711835,0.03821994705125689,0.00812546414323151,0.0,0.01923889435827732,0.035552404574118554,0.0009855406731367111,0.05790106005966664,0.012405262077227235,0.007762176431715489,0.08525877305073663,-0.011609258754178882,-0.07538277830462903,-0.013279983692336827,0.03429841284174472,-0.04240493203513324,0.005625254856422544,0.010083997040055692,0.08826813052408397,0.07573680184781552,-0.03663457802496851,-0.13721369691193103,0.005212316527031362,0.047710121963173154,-0.011634866949170828,0.0,-0.0012389814644120634,0.005427139718085528,0.024282287899404766,2.0,1.0
Agap2,-0.02697153691202402,-0.14205804557306692,-0.003503374489955604,0.0,0.020185482054948807,-0.094663827996701,-0.021337404986843465,-0.031243117968551816,0.012452528923749923,0.002193184643983841,0.06781190904788673,0.005882036713883281,0.017504196213558317,0.003637547786347568,0.010127368063149334,-0.033495957851409915,0.06742286439985037,0.03377624037209898,-0.043099049638258294,0.03496480443049222,0.038510390259325504,0.022349388152360917,-0.02341967957559973,0.010143049471080303,-0.02729185899719596,0.0,0.01869425053242594,-0.03149285312741995,-0.0014926690515130758,2.0,2.0
Dnmt3a,-0.05482069596706424,0.04145161509979516,0.12344557739328593,0.0,0.016391116799786686,-0.05339791836682707,0.003157711923122406,-0.003205603512469679,-0.004531475995900109,0.0018059960287064314,-0.1993244673393201,-0.018060202491469682,0.017710902690887452,0.021155704166740178,-0.0014570135856047273,0.0015616006776690483,0.003160702995955944,-0.13978473861003293,0.0010335247649345548,-0.01014888116507791,0.037351608821190894,0.045782985854893925,0.005999770127236843,-0.02861655636690557,-0.05008356646168977,0.0,-0.0013577692257240414,-0.026771490522660316,0.01608632767572999,2.0,2.0
Setd1b,-0.0027633461900404654,0.040447240421781314,-0.14159782038535923,0.0,-0.03128408133052289,-0.11441165968542918,0.0029525601398199797,0.008870156183838844,0.005387756526470184,0.0026918255258351564,-0.07344011145876721,-0.016644566487520933,-0.0034861555811949076,-0.001048563488293439,0.006879050438292325,-0.030408307854086162,0.019021421880461277,0.065837583176326,0.006968408431857824,-0.07074662584811449,-0.015465583279728889,0.03240882085170597,0.005245322687551379,-0.035634369240142405,-0.0066576295346021655,0.0,-0.007176657689269632,0.05044233288383111,0.012077862308360636,2.0,2.0
Gpcpd1,-0.014620370805205311,0.015144051217939705,-0.01632070479914546,0.0,0.009074185127392411,-0.04521263492293656,0.003568015396595001,-0.05013444274663925,0.0014824298303574323,0.0009918526839464903,-0.04335481860442087,-0.03269461582414806,-0.05686718448996544,-0.013285169389564543,0.030436637038219486,-0.04374688111245632,-0.07532299511600286,-0.002171495025977492,-0.04809363204520196,-0.058523385948501525,0.0008747331798076629,-0.12443661917233839,0.0024919618060812356,0.01078989950940013,-0.0029763548821210863,0.0,0.001236226102337241,-0.06628259881399572,-0.009421560233458876,0.0,0.0
Traf7,-0.002233482504962012,-0.011273777983151377,-0.06829127111006528,0.0,-0.05318833006545901,-0.09200996106956154,0.004018536806106567,0.00969074834138155,0.008678739191964269,0.003830374958924949,0.035157445494551215,-0.010716275931335985,-0.022371090240776537,-0.07524585893843323,-0.0021652603009715676,-0.03060360698029399,0.008172088041901589,-0.14930305320071058,0.01859993891324848,0.0605012909884681,0.036904273722320795,0.04778059648349881,0.016324745540041475,-0.013765369639731944,-0.05062514828518033,0.0,-0.03128095517167821,0.047056657350622116,0.001037209862843156,2.0,2.0
Gpn1,0.0571478611859493,0.06633729084394872,0.029472105058375747,0.0,0.020305847227573396,0.07939816321944818,0.00012390345335006715,0.03238508455455303,0.010863036317750811,0.007725035878829658,0.017989817436318844,-0.028019013074226676,-0.05939622914418578,-0.04289224429056048,0.00876433685556549,-0.0013155787717550993,0.04049291152507067,-0.0034440360125154255,0.07965478753205389,0.09593080750200897,0.007897770702838898,0.050088058598339556,-0.002877614414319396,0.055029161870479584,0.03389740165323019,0.0,0.008765046335756779,0.03742302985861898,-0.005284041510894895,2.0,1.0
Gprasp2,0.11302041851216928,-0.054645145344547924,-0.1155203353217803,0.0,0.010329328989610077,0.012111663278192282,0.0009855406731367111,0.030479554682970048,0.009722869019024074,0.003830374958924949,-0.005447281645610928,0.07620076149702072,0.014287949611898512,0.021246503114234656,7.106731180101634e-05,0.023605086114257573,0.03412106145173311,-0.07212968923617154,0.038000001087784764,0.02934142096200958,-0.023452003211714326,0.00839723835233599,0.006016093839425593,0.01619473284110427,0.06433157343417406,0.0,0.03147041612304747,0.040726693298202006,-0.019795126551762222,2.0,1.0
Ank,0.016129803678195456,0.007539505116874352,-0.028679023439763113,0.0,0.00961171650327742,0.03534197706729174,-0.03057451699860394,-0.004920035349205137,0.0029541208688169717,0.0024521660804748533,-0.18204729437828063,-0.04261496500112116,0.009598006535088643,0.01778213222249178,-0.015329266265034676,0.03302087598480284,0.025058635994791984,0.00594166963826865,0.1032373167714104,-0.2346010922966525,0.0024587722215801476,-0.16358768559992312,0.004085474270395934,-0.02016320835798979,-0.0547308253403753,0.0,0.03127282202243805,0.007756511284969747,-0.024162472570315004,2.0,0.0
Pak3,-0.5286159642692655,0.034318919902434575,-0.009238059318158775,0.0,0.013260232624597848,-0.02822996746050194,0.004223688542842865,-0.005084141902625561,-0.0007639792189002037,0.0035353248892351983,0.012992856871569529,0.08932675888761878,0.04328422703198157,0.02392563996370882,-0.014498156500048936,0.06736294536851346,0.03247746367473155,-0.018190026407828554,0.07489926366135478,0.007828673673793673,0.007790540605783463,-0.015162994544953108,0.0036555260047316553,0.01936126018874347,0.0875105269998312,0.0,0.03016870263963938,0.015908577593509107,-0.020171286938712,2.0,2.0
Cherp,-0.023110154453897847,-0.22272318239323796,0.13820918813929894,0.0,0.04616270106285811,-0.12810810045339166,0.0013852819055318833,0.009772807545959949,0.010782949086278677,0.008701673783361912,0.0425968657550402,0.0009731748281046748,-0.010477528106421233,0.034684325095731765,0.006530513730831444,-0.052445487920194864,0.01719172766432166,0.02167486245976761,-0.09048961802269333,0.024863099181093275,-0.015644606230780483,0.022140458629000933,-0.01580389285227284,-0.007840418382547796,-0.0045704575814306736,0.0,0.01711739570600912,0.029496269216760993,0.02295338419266045,2.0,2.0
Sntb2,0.02640635485673556,0.05895577785558999,0.13556510765105487,0.0,0.03699447453953326,0.07267412341432646,0.0009030738472938538,-0.007808098313398659,0.014904342868831008,0.0038628526404500007,-0.013910258433315902,-0.010773482266813517,-0.010696829888038337,0.035850935773923995,-0.008646217193454504,-0.033368448177352544,0.07583712743129581,0.0845231406367384,-0.034317375116515905,0.060135023281909526,0.010192541209980845,0.06576215609908104,0.006905816923826933,-0.02861655636690557,0.003115924410521984,0.0,-0.005584089541807771,-0.022418131921440362,0.023599058552645148,2.0,2.0
Matk,0.029937582556158304,-0.03890216493746266,-0.08736358133726753,0.0,-0.05689430492930114,-0.12190494257025421,0.004428840279579163,-0.01269709479995072,0.004952362072654069,0.0025185680016875265,0.018047973189968616,0.053530351128429174,0.013253994025290013,0.01887941305991262,-0.003449275097809732,-0.02087139300070703,-0.005882208165712654,0.013510420970851556,-0.1632837776839733,-0.0037660328298807144,-0.022132154288701713,0.012408215837785974,-0.021936402631690725,-0.009474654011428356,0.004324653847143054,0.0,0.031509415516629814,0.1451340745203197,0.0056362677505239845,2.0,2.0
Cpne4,-0.2576148584811017,-0.010679914577049204,-0.02680665854830295,0.0,0.005282699458766729,0.009301978352013976,-0.0298770010471344,-0.011590608488768339,-0.022486905835103245,-0.007033509211614728,0.012726695006713272,-0.0320757601223886,-0.034333292779047044,-0.029088749440852553,-0.013394715610193089,-0.04613024797290564,-0.08716498915338888,-0.04241429588524625,-0.052762346877716484,-0.10008224863093346,0.0015227560722269118,-0.12673394011333586,0.003345544096082449,-0.005686958574224263,-0.015385451633483172,0.0,0.015645005844999105,-0.10901444737333804,-0.08087928405962884,0.0,0.0
Shkbp1,0.0016409831086639315,-0.01620778745505959,-0.07675219148397446,0.0,-0.02874429724179208,-0.07951673796633259,0.003813385032117367,-0.017819078639149666,0.017829590034671126,0.002741327676922083,-0.07892970461165533,-0.06433095680549741,-0.03319963960442692,0.08056083394214511,-0.022185659293827483,-0.0039710815530270335,0.020126534597948192,0.016323283216916024,0.11931074747350066,0.014541815752163529,-0.014944757148623467,-0.003577907541766763,-0.022968542061280458,-0.03436402843333781,0.027479320708662273,0.0,0.01067180496873334,0.05219620532356203,0.010018992871046066,2.0,2.0
Cntnap1,0.008416966756340117,0.035771376475531726,0.026598857692442836,0.0,0.008281703721731901,-0.03459420587867498,0.005249447152018547,-0.006929829716682434,-0.02417811531107873,-0.025107789910398425,0.02997859282651916,-0.022198229858186095,0.03364688381552696,0.0569233593903482,-0.01903296939563006,-0.06855619349516928,-0.17755757267586886,0.02286112623754889,-0.06784482571296394,0.09005791589152068,0.010393023760989308,-0.14546940185129642,0.001583303390070796,-0.007358052665367722,-0.01981178575195372,0.0,0.021233811327256262,0.06713644947856665,0.01397920560091734,2.0,2.0
Sars,-0.017249310491606593,0.034870160049758854,0.13554174684686587,0.0,0.02685191310942173,-0.10927059236913919,0.04777638934552669,0.011573592331260443,0.0045030227256938815,0.0038628526404500007,0.02032513969577849,-0.025211498932912947,0.011325901274103671,-0.03970047175884247,-0.012106480365619064,-0.03967170182615518,-0.24635029247030615,-0.262427437948063,-0.03120023010764271,-0.14400008685421198,-0.01665277056861669,0.06203936103731394,0.004788883607834578,0.022309608412906527,0.02425668476615101,0.0,0.004114620261825621,-0.022533217333257197,-0.017543200766667724,2.0,0.0
Usp24,0.059318540901876986,0.0539429338555783,-0.014245744009967894,0.0,0.007850493350997568,0.03045688123209402,-0.0004505214467644691,-0.006280078889103606,-0.0023941838718019425,-0.006587989870458841,-0.13506700664642268,-0.02931943719740957,-0.02438104658271186,0.002643812117166817,-0.0007181775663048029,-0.02913552924990654,0.026803110116161405,0.018467229218222202,0.024493831038707867,0.004925207495689392,-0.010856827911920846,-0.023593596704304217,-0.001821679174900055,-0.04770123717375099,-0.0111810399312526,0.0,0.011027204217389225,0.000668440603185445,0.028531051091849804,2.0,2.0
Tfcp2,0.05572636988654267,0.08232323732692748,0.06031429458409548,0.0,0.03608541622757912,0.007750443732365966,0.004223688542842865,-0.0002047183271497488,0.017989685120992364,0.006168321967124939,0.02609852936817333,0.03554353735409677,0.027022596457973124,0.02688443584833294,-0.0004575825622305274,-0.020055687818676234,0.031201919615268706,0.09354112709406763,0.10056289106141776,0.04054285932099447,0.0020875355415046217,0.07823681730311365,-0.0015912321396172047,-0.0064384259469807146,-0.03392382548190653,0.0,-0.03480358858127147,0.0029132621735334396,0.028531051091849804,2.0,1.0
B4galnt4,0.11846796275582165,-0.16062367332167923,-0.10043318727985025,0.0,-0.02955876611173153,-0.009562242263928055,0.004183470532298088,-0.004588070046156645,0.004348901994526386,0.003137344866991043,0.013151548774912954,-0.01842558684758842,0.013864660579711198,-0.0416722763562575,-0.006369297979399562,0.0005366765148937702,-0.08266132283955813,-0.2561853801785037,-0.05952392474282533,-0.03863401281647384,0.01219662475399673,-0.0012534082680940627,-0.022584040905348955,-0.006828181310556829,0.00872666294220835,0.0,0.01965438890270889,0.049429915552027526,0.009432283705100417,2.0,2.0
Nob1,0.09691994667053222,0.05943406566279009,0.16824466672493144,0.0,0.04361924324184656,0.03161161195021123,0.0060700540989637375,0.004008669098839164,0.007400359828025103,0.0035905908280983567,0.04533957261359319,0.09559369418770075,-0.17562344337813557,-0.012352985572069883,-0.012278533675707876,0.032303760554641486,-0.0018449831008911133,-0.020053050473798066,-0.058146006972528995,-0.019815721530467272,-0.0004163450701162219,0.012561036162078381,0.007335057342424988,-0.006461301408708095,0.0017114402446895838,0.0,0.03528626409824938,-0.023641614099033176,0.004882801473140717,2.0,2.0
4933413L06Rik,0.09238327173283324,0.06080390593502671,0.05154346018563956,0.0,-0.005854121902957559,-0.10249513882678002,0.005249447152018547,-0.026024366705678405,0.028813161549624055,0.0015116252470761538,0.048888846768531946,0.0010527335666120053,-0.019282159192953258,0.10898388738976791,0.006240282077342272,-0.011359212780371308,0.03288970536552369,0.04813844132935628,0.06440913936123252,0.08567865518853068,0.04803000692743808,-0.027332661040127278,0.007884091008454561,0.05411146009806544,0.03165053490549326,0.0,0.014319671373814345,-0.05868669801391661,-0.010666987113654613,0.0,1.0
Pus7,0.05368800195574295,0.029733119267039,-0.041011449706275016,0.0,0.011305987993255258,-0.14094352423213422,-0.0030386829376220703,-0.03152687508612871,0.011973132765851914,0.002688206136226654,-0.33327997649088503,-0.06548328714445234,-0.05149403688497842,0.042825153246521946,0.007274731202051044,0.02552678342908621,-0.027195192775689065,0.022667019066866488,0.11946654609404504,0.04882518427446485,-0.002312401235103607,-0.04863243904896081,0.0052472100220620635,-0.004963924353942275,-0.02223597453907132,0.0,0.00730845978949219,-0.08083353362977505,-0.022977508595213293,2.0,2.0
Plekhm2,0.018580970072071067,0.025682441259268673,-0.01273331796284765,0.0,-0.05121505353599787,-0.04736246842890978,0.004223688542842865,-0.004923122283071279,0.005730527099221945,0.007601280505768955,0.028281175731681287,-0.019380613495595753,0.041681023151613775,-0.17748964278027415,0.040008467296866,0.0016825230699032544,0.008256258424371481,0.020055271619930863,0.13203702667262404,-0.06503129096701742,-0.0053088261373341085,-0.04862196582369507,-0.012744527058675886,-0.007369536766782403,0.002781745186075568,0.0,0.00029426637571305036,0.0968751310929656,0.00960788750089705,2.0,2.0
Samd12,-0.6612867652252317,0.03741969117429107,-0.024075962838251145,0.0,0.0025311622489243746,0.03526665235869587,-4.021793603897095e-05,-0.0002047183271497488,0.007919491329230368,-0.02017632987815887,-0.015803761975839735,-0.021685716034844517,0.015455326470546425,0.020960504948161544,-0.0018233927758410573,-0.0171529112290591,-0.00865974701475352,0.01050666305469349,0.06596818826161326,0.03715444858185947,0.003672997420653701,0.04124247691594064,0.004725392863620072,-0.006461712163873017,-0.03614600036293268,0.0,0.005299382533412427,-0.08107620408991352,0.014924172656610607,2.0,0.0
Trpm2,0.05183822505816352,0.08159740787930786,0.0006485567381605506,0.0,0.020933165848255157,0.07266545224701985,-4.021793603897095e-05,0.013523425757884979,-0.0932968915067613,-0.05945046624634415,0.039839748193044214,0.043842833498492835,0.05040883225388825,-0.017702742598485203,0.001156170885078609,-0.015226747756823898,0.05309481006115675,0.06822712282650173,0.014652763088233768,0.0502857047948055,0.008370320089161396,0.05828341608401388,0.005246823523193598,-0.005771997235715389,-0.0002866613306105137,0.0,-0.030851645809598267,0.1147641289094463,-0.0010699122119694948,2.0,1.0
Dact3,0.05121953455847688,0.019847694511990994,-0.12020181380794384,0.0,-0.005817483223509044,-0.1274654282280244,-0.00024536967277526855,0.007288683233782649,-0.017063512224704026,-0.03573040348012,-0.05529155370895751,-0.016803754288703204,0.02061534509062767,0.05295377179223579,0.002704601137156715,-0.008822552748024464,-0.06562215965241194,0.0246395433077123,0.0817620790656656,0.0374833750538528,-0.016424461603164672,0.00043188987299799917,0.015758325905771926,-0.03212232493795455,0.04661976677365601,0.0,0.0043281531240791085,0.06834505915408955,0.0001608458999544382,2.0,1.0
Slc27a1,-0.026081459103152155,-0.0284464444546029,-0.04602086101192981,0.0,-0.036137581951916214,-0.055793541288003325,0.0033628636598587035,0.008269170159474015,0.012473098831251264,0.001338367722928524,0.0423838777677156,-0.01045692834071815,-0.08969737215200439,-0.002640774794854224,0.012225498074149072,0.03177963298745454,0.11022199238650501,0.03600764616858214,-0.03237878413405269,0.05328245951328427,0.08632767423056066,0.03956869008485228,0.015718265019822864,0.026314699007198215,0.012572079142555594,0.0,-0.0009016117965802551,-0.003759984355419874,0.0006097812298685312,2.0,2.0
Glb1,0.040676102551515214,-0.09225722839822993,-0.0030984022095799446,0.0,0.016044726632535457,0.031174313651863485,-4.021793603897095e-05,-0.01138546044472605,0.014703907556831836,0.002886214735917747,0.07040759794414043,9.324208833277225e-05,-0.07745975802885369,0.006677968250587582,-0.001087177279405296,-0.018279386702924966,0.03561771748121828,0.01834965551737696,0.05552478272467851,0.06756214281544089,0.0007570679346099496,0.061860241703689096,0.006803802754729986,-0.0032852016016840934,0.010301112178713084,0.0,-0.006149392016232014,-0.010997526170685888,0.028531051091849804,2.0,2.0
Pisd,-0.003474374616635032,0.005371514754369855,0.1675290768733248,0.0,0.0417698757071048,-0.028850528018083424,0.004223688542842865,-0.011590608488768339,0.010844807038083673,0.0040361101645976305,-0.06728327948250808,-0.041191837387159466,-0.03731838708510622,0.0672969521698542,-0.016605294006876648,-0.039609328377991915,-0.10341935885604471,-0.009679195592179895,0.05313346942421049,-0.024181258310563863,-0.0029863353352993726,-0.1087492883298546,0.0035998693108558657,-0.01181102184113115,-0.03573470046743751,0.0,-0.004613703703507781,-0.012494553774595261,-0.08148963800631463,2.0,2.0
Acap3,0.0479175133118406,0.09695289330789819,-0.038181540155783296,0.0,-0.02396131493151188,-0.03854201873997226,0.009927718862891198,0.008870156183838844,-0.013639990736264736,-0.023138311090879143,0.0029312968906015156,0.0038290741690434516,-0.022196202534250916,0.05577460973756388,-0.04195299064740539,-0.023317127764457837,0.015829481622204183,0.024732567123137414,0.07145750869065523,0.0628507560188882,0.008240406746044754,-0.10763375453650952,-0.0042886130092665556,-0.03530736818909645,-0.008350146301090718,0.0,-0.010594176007434725,0.1475246637570672,0.008549940567463636,2.0,2.0
Zgpat,0.07440070794895291,0.06834741567028686,-0.018668874455615877,0.0,0.009562154784798622,-0.004408182429615408,0.00672978900372982,0.03286620296537876,0.00920219335705042,0.006289473548531532,-0.05922860507387668,-0.027590505853295325,-0.02246286040637642,0.030372107615694404,-0.009890040596947074,-0.002210096623748541,0.0081790983537212,-0.001211291654035449,-0.00970421081641689,-0.07172263788059353,0.001560248644091189,-0.15398766102269293,0.0012058290326967835,-0.04168619338423014,-0.01120647526346147,0.0,0.018382298862561583,0.0678429839387536,0.006826884550973773,2.0,2.0
Zmiz2,-0.06359761762898415,-0.198794047026895,0.1648171986313537,0.0,0.03899282650090754,-0.09331446352181956,0.004183470532298088,0.005590762011706829,0.011444566817954183,-0.009803708125837148,-0.04713406378170475,-0.006807446675375104,0.014903604299761355,0.02329891762463376,-0.0012610083665276761,-0.041189606944099066,0.07433848988264799,0.05489843043498695,-0.04316428496385925,0.049235442182980475,-0.013332527624443173,0.0077046435885131355,0.01594531025737524,-0.03479279770981521,-0.009196415562182664,0.0,-0.0010701747960411012,-0.014638282265514136,0.023599058552645148,2.0,2.0
Ilf2,0.22062918770243414,-0.0706589525914751,0.061808222520630805,0.0,0.02248334907926619,0.006512327429372817,0.00015437155961990358,0.05342883240431547,0.02702983906958252,0.002512306496500969,0.0267641194537282,0.01583581369370222,-0.014347788938321173,0.11931765845045447,0.012657095633621794,-0.013334912788122892,0.029338603038340808,-0.14123788993107156,0.09307922734646126,0.03194627712015063,-0.005810131402686238,-0.014134966409765184,0.005625613615848124,0.09198637635447085,0.03644539350643754,0.0,0.08237238891189919,-0.04033105080714449,-0.01911010759882629,2.0,1.0
Senp1,0.05243750095076393,0.042999129942618314,0.03233785580145195,0.0,-0.058163557667285204,0.07425410132622347,0.0004927703738212586,0.013523425757884979,0.012501529180444776,0.012600997574627399,0.055913122582715004,-0.014142387378960848,0.04506908919662237,0.01409300982952118,0.004174778205342591,0.011844290711451322,0.04669478363357484,-0.06607624843716621,0.09967576531460509,-0.08231278374791146,0.011523902644403278,0.06191365152131766,0.00475485588889569,-0.011664214706979693,0.02497403836809099,0.0,0.00762104123365134,0.044753943867981434,0.012691614311188459,2.0,2.0
Actr3b,-0.06360833735336201,0.003022923826938495,-0.016642049821093678,0.0,0.007491043638437987,0.013789739590138198,-0.030328334933146836,-0.004588070046156645,-0.11382537527941167,-0.014865456435363739,0.01862115165917203,-0.024685428254306318,0.009343931484036148,0.035918883699923757,-0.02450694522005506,0.038759834850206974,-0.23595027815084904,-0.27917021745815873,0.007786979681695811,-0.08968440065626054,0.004377849451266229,-0.1844979587942362,0.0034844898898154495,-0.005571973575279117,0.00667709075845778,0.0,-0.03921172957983799,-0.0736976828193292,-0.0070316719729453326,0.0,0.0
Fstl5,-0.5436430252995342,0.033104622646933424,-0.06053028585854918,0.0,0.012649979600682855,0.018710468667559325,-4.021793603897095e-05,-0.028897993080317975,0.04087729014456272,-0.006563238794915378,0.005925142075866461,0.08807138558477164,-0.05445016066893004,0.01829709958285093,-0.017179272272624075,0.031642135987058284,0.01915235249325633,0.0033536962082143873,0.019533986700698735,-0.0011058416671585291,0.004518915293738246,-0.022193908728659152,-0.06859455410740338,0.01869582330342382,0.012656673407182097,0.0,-0.008949065813794732,-0.16875086093321442,-0.03127399226650596,0.0,0.0
Cacna2d3,-0.36722068501636385,-0.01266616619526758,-0.06053618203382939,0.0,0.010906146392226219,0.01996237376704812,-0.03057451699860394,-0.004923122283071279,-0.01913570067146793,-0.006810749545693397,0.021631286311894656,-0.035144603424705566,-0.005913238571956754,-0.048947135750204325,-0.020375744975171983,-0.0484972642082721,0.0007065927493385971,-0.01502592978766188,-0.08292500740848481,-0.07289053430780769,0.0032537369383499027,-0.0714701522141695,0.00029282755218446255,-0.0048490916285663845,-0.006932627195492386,0.0,0.01578119459329173,-0.1194833972491324,0.011398236220702528,0.0,0.0
