gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,min_distance.log.min.loops,9mo.2mo.T.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.Q.mean.loops,Qanova.mean.loops,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.max.loops,Tanova.max.loops,18mo.2mo.T.mean.loops,min_distance.log.median.loops,9mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,9mo.2mo.T.min.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,min_distance.log.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,Qanova.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Kcnmb4,-0.19065145900473,0.0,0.0,0.0,0.0,0.0450078459084034,0.0,0.0,0.0,0.0,0.0,0.0,-0.04296635739505291,0.030381797812879086,-0.09229580484330654,-0.03723968081176281,0.0,0.0,0.0,-0.031657245606184006,0.0,0.0,0.0,0.0,-0.01483610987663269,0.0,0.014255354516208171,-0.020340358167886735,0.0,0.0,0.0,0.04792518991976977,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,-0.10178041338920593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03823819220066071,0.06192758869379759,-0.025266209281980992,0.0,-0.021070397570729257,0.0,0.0,0.0,-0.02256652161478996,0.0,1.0,1.0
Pramef8,0.49349483544006945,0.0,0.0,0.0,0.0,0.054009415805339814,0.0,0.0,0.0,0.0,0.0,0.0,0.04071254301816225,0.10150985945016146,0.05100664436817169,0.0914095863327384,0.0,0.0,0.0,-0.008594827502965927,0.0,0.0,0.0,0.0,0.015271350964903832,0.0,0.056947445794939995,0.03051053747534752,0.0,0.0,0.0,0.05485096525400877,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06563258841633797,0.0,0.0,0.0,0.0,0.0,0.0,0.02443967379629612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04319637730717659,0.06192758869379759,0.02294215086847544,0.0,-0.026871403492987157,0.0,0.0,0.0,-0.015607481598854065,0.0,1.0,0.0
Sae1,-0.1914506583660841,0.0,0.0,0.0,0.0,-0.055373289361596106,0.0,0.0,0.0,0.0,0.0,0.0,0.09844934433698654,0.08390607468783856,0.05692235633730888,0.10447994366288185,0.0,0.0,0.0,-0.012245660126209259,0.0,0.0,0.0,0.0,0.003275139853358269,0.0,-0.057256808765232564,-0.007562440894544125,0.0,0.0,0.0,-0.014522666111588478,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010209513753652573,0.0,0.0,0.0,0.0,0.0,0.0,0.007734073977917433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10197898179292679,-0.02042466640472412,0.05243686452507973,0.0,-0.026871403492987157,0.0,0.0,0.0,-0.016509600058197973,0.0,1.0,2.0
Carm1,-0.18629402209073306,0.0,0.0,0.0,0.0,0.0450078459084034,0.0,0.0,0.0,0.0,0.0,0.0,-0.022560230772942304,0.120508889015764,-0.09229580484330654,-0.0658931379020214,0.0,0.0,0.0,-0.031657245606184006,0.0,0.0,0.0,0.0,-0.01243686743080616,0.0,-0.057256808765232564,-0.020340358167886735,0.0,0.0,0.0,-0.014522666111588478,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010209513753652573,0.0,0.0,0.0,0.0,0.0,0.0,0.007734073977917433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03823819220066071,-0.02042466640472412,-0.014737693313509225,0.0,-0.026871403492987157,0.0,0.0,0.0,0.2253615517169237,0.0,1.0,1.0
Slc4a4,0.7655500847846269,0.0,0.0,0.0,0.0,-0.0065465962886810305,0.0,0.0,0.0,0.0,0.0,0.0,-0.09444281660020351,0.19858284488320352,-0.014923074245452882,-0.09969803497195244,0.0,0.0,0.0,-0.031657245606184006,0.0,0.0,0.0,0.0,0.03808581188321113,0.0,0.056947445794939995,-0.020340358167886735,0.0,0.0,0.0,0.0751277108117938,0.0,0.0,0.0,0.0,0.0,0.01572884410619736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.02443967379629612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04319637730717659,-0.013888774067163467,0.018893455788493156,0.0,0.19931839793920517,0.0,0.0,0.0,-0.034142723828554156,0.0,1.0,2.0
Zc3h11a,-0.22867906194180251,0.0,0.0,0.0,0.0,-0.055373289361596106,0.0,0.0,0.0,0.0,0.0,0.0,-0.09444281660020351,0.07647845000028611,0.05692235633730888,0.13313340075314045,0.0,0.0,0.0,-0.012245660126209259,0.0,0.0,0.0,0.0,-0.01243686743080616,0.0,-0.057256808765232564,-0.007562440894544125,0.0,0.0,0.0,0.05485096525400877,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.007734073977917433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10197898179292679,0.06192758869379759,0.018893455788493156,0.0,-0.026871403492987157,0.0,0.0,0.0,-0.034142723828554156,0.0,1.0,1.0
Papss1,-0.24911567732691764,0.0,0.0,0.0,0.0,-0.055373289361596106,0.0,0.0,0.0,0.0,0.0,0.0,-0.04296635739505291,0.09127313010394573,0.05692235633730888,0.052295040227472785,0.0,0.0,0.0,0.037070731073617934,0.0,0.0,0.0,0.0,0.003275139853358269,0.0,-0.057256808765232564,-0.004693929143249989,0.0,0.0,0.0,-0.014522666111588478,0.0,0.0,0.0,0.0,0.0,0.003551674410700798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010209513753652573,0.0,0.0,0.0,0.0,0.0,0.0,0.007734073977917433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03879662424325943,-0.02042466640472412,-0.025266209281980992,0.0,0.007974323593080044,0.0,0.0,0.0,-0.03761245012283325,0.0,1.0,2.0
St6gal1,-0.24301514498889445,0.0,0.0,0.0,0.0,-0.055373289361596106,0.0,0.0,0.0,0.0,0.0,0.0,-0.09444281660020351,0.09341739267110824,0.05692235633730888,0.11401591386646032,0.0,0.0,0.0,-0.012245660126209259,0.0,0.0,0.0,0.0,-0.01243686743080616,0.0,-0.057256808765232564,-0.007562440894544125,0.0,0.0,0.0,0.019393743351101875,0.0,0.0,0.0,0.0,0.0,-0.010147641599178314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.007734073977917433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03879662424325943,-0.059149833545088765,0.018893455788493156,0.0,-0.020782819278538228,0.0,0.0,0.0,-0.034142723828554156,0.0,2.0,2.0
Sik2,-0.1748697455227375,0.0,0.0,0.0,0.0,-0.055373289361596106,0.0,0.0,0.0,0.0,0.0,0.0,0.048711156100034715,-0.21806527458131314,0.05692235633730888,-0.09631754517555237,0.0,0.0,0.0,-0.031657245606184006,0.0,0.0,0.0,0.0,0.0008758974075317383,0.0,-0.010734994634985924,-0.020340358167886735,0.0,0.0,0.0,0.014134788997471332,0.0,0.0,0.0,0.0,0.0,-0.010147641599178314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010209513753652573,0.0,0.0,0.0,0.0,0.0,0.0,-0.018561779335141183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014235161244869232,-0.012091403305530548,-0.09293745011091233,0.0,-0.014981813356280326,0.0,0.0,0.0,-0.016499149203300475,0.0,2.0,2.0
Ryr2,0.30760537762194873,0.0,0.0,0.0,0.0,-0.004909946769475937,0.0,0.0,0.0,0.0,0.0,0.0,-0.022560230772942304,-0.11483341271057725,-0.010494265705347061,-0.05079017672687769,0.0,0.0,0.0,0.10814567260444165,0.0,0.0,0.0,0.0,-0.11781298093497754,0.0,0.056947445794939995,-0.008605536259710788,0.0,0.0,0.0,-0.0824963915720582,0.0,0.0,0.0,0.0,0.0,0.01572884410619736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.02443967379629612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16047887578606607,-0.008823455795645713,-0.014737693313509225,0.0,0.13067316096276044,0.0,0.0,0.0,0.14010129183530806,0.0,0.0,0.0
2210408F21Rik,-0.18576503068208694,0.0,0.0,0.0,0.0,-0.055373289361596106,0.0,0.0,0.0,0.0,0.0,0.0,0.048711156100034715,0.07276538915932179,0.05692235633730888,0.10447994366288185,0.0,0.0,0.0,-0.012245660126209259,0.0,0.0,0.0,0.0,-0.01243686743080616,0.0,-0.057256808765232564,-0.007562440894544125,0.0,0.0,0.0,-0.014522666111588478,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010209513753652573,0.0,0.0,0.0,0.0,0.0,0.0,0.007734073977917433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10197898179292679,-0.02042466640472412,-0.09293745011091233,0.0,-0.026871403492987157,0.0,0.0,0.0,-0.03154507800936699,0.0,2.0,2.0
Klhl4,-0.2198215214163065,0.0,0.0,0.0,0.0,-0.010365443229675293,0.0,0.0,0.0,0.0,0.0,0.0,-0.09444281660020351,-0.23792256496846675,-0.030375919342041015,-0.18516368143260478,0.0,0.0,0.0,-0.031657245606184006,0.0,0.0,0.0,0.0,-0.01483610987663269,0.0,-0.022490787506103515,-0.020340358167886735,0.0,0.0,0.0,0.0051742343977093696,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.004949807822704315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013403954356908799,0.021405050680041313,0.018893455788493156,0.0,-0.021070397570729257,0.0,0.0,0.0,-0.01909679561853409,0.0,2.0,2.0
Robo2,0.4278249055147171,0.0,0.0,0.0,0.0,-0.0065465962886810305,0.0,0.0,0.0,0.0,0.0,0.0,-0.04296635739505291,-0.04859715286642313,-0.014923074245452882,-0.030318415202200414,0.0,0.0,0.0,0.10814567260444165,0.0,0.0,0.0,0.0,-0.11781298093497754,0.0,0.056947445794939995,-0.008605536259710788,0.0,0.0,0.0,-0.09077150389552116,0.0,0.0,0.0,0.0,0.0,0.01572884410619736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010209513753652573,0.0,0.0,0.0,0.0,0.0,0.0,0.02443967379629612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04319637730717659,-0.012744992673397064,-0.025266209281980992,0.0,0.13067316096276044,0.0,0.0,0.0,-0.02256652161478996,0.0,0.0,0.0
Itm2b,-0.23647930840030312,0.0,0.0,0.0,0.0,-0.010365443229675293,0.0,0.0,0.0,0.0,0.0,0.0,-0.09444281660020351,-0.2343237016350031,-0.030375919342041015,-0.03723968081176281,0.0,0.0,0.0,-0.031657245606184006,0.0,0.0,0.0,0.0,0.022469078153371812,0.0,-0.022490787506103515,-0.020340358167886735,0.0,0.0,0.0,0.04792518991976977,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.004949807822704315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013403954356908799,0.06192758869379759,0.018893455788493156,0.0,-0.021070397570729257,0.0,0.0,0.0,-0.01909679561853409,0.0,0.0,1.0
Pde8a,-0.1796764463186264,0.0,0.0,0.0,0.0,-0.055373289361596106,0.0,0.0,0.0,0.0,0.0,0.0,0.048711156100034715,0.068434307128191,0.05692235633730888,0.10447994366288185,0.0,0.0,0.0,-0.012245660126209259,0.0,0.0,0.0,0.0,-0.01243686743080616,0.0,-0.013327265605330468,-0.007562440894544125,0.0,0.0,0.0,-0.014522666111588478,0.0,0.0,0.0,0.0,0.0,-0.010147641599178314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010209513753652573,0.0,0.0,0.0,0.0,0.0,0.0,-0.0318643850646913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10197898179292679,-0.02042466640472412,-0.09293745011091233,0.0,-0.020782819278538228,0.0,0.0,0.0,-0.03154507800936699,0.0,2.0,2.0
Pbx3,-0.0719242624938488,0.0,0.0,0.0,0.0,-0.055373289361596106,0.0,0.0,0.0,0.0,0.0,0.0,0.09844934433698654,0.1299576772376895,0.05692235633730888,0.10470779340714216,0.0,0.0,0.0,-0.012245660126209259,0.0,0.0,0.0,0.0,-0.01243686743080616,0.0,0.056947445794939995,-0.007562440894544125,0.0,0.0,0.0,0.08041358076035976,0.0,0.0,0.0,0.0,0.0,0.003551674410700798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.02443967379629612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10197898179292679,-0.024346202611923218,0.05243686452507973,0.0,0.007974323593080044,0.0,0.0,0.0,-0.016509600058197973,0.0,2.0,2.0
Xist,-0.2417239523306489,0.0,0.0,0.0,0.0,0.0450078459084034,0.0,0.0,0.0,0.0,0.0,0.0,0.09844934433698654,0.09932829573750496,-0.09229580484330654,-0.03723968081176281,0.0,0.0,0.0,-0.031657245606184006,0.0,0.0,0.0,0.0,0.015271350964903832,0.0,-0.057256808765232564,-0.020340358167886735,0.0,0.0,0.0,0.05485096525400877,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.007734073977917433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03823819220066071,0.06192758869379759,0.05243686452507973,0.0,-0.026871403492987157,0.0,0.0,0.0,-0.016509600058197973,0.0,0.0,1.0
Ralyl,0.44817511416971684,0.0,0.0,0.0,0.0,-0.0065465962886810305,0.0,0.0,0.0,0.0,0.0,0.0,-0.04296635739505291,0.15741241972893477,-0.014923074245452882,-0.09969803497195244,0.0,0.0,0.0,-0.031657245606184006,0.0,0.0,0.0,0.0,-0.07582624092698097,0.0,0.056947445794939995,-0.020340358167886735,0.0,0.0,0.0,0.0751277108117938,0.0,0.0,0.0,0.0,0.0,0.0030442923307418823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.02443967379629612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04319637730717659,-0.013888774067163467,-0.025266209281980992,0.0,-0.11026629216969014,0.0,0.0,0.0,-0.03761245012283325,0.0,2.0,0.0
Gulp1,-0.04675756856799126,0.0,0.0,0.0,0.0,-0.010365443229675293,0.0,0.0,0.0,0.0,0.0,0.0,-0.04296635739505291,0.09720311637967825,-0.030375919342041015,-0.09969803497195244,0.0,0.0,0.0,-0.031657245606184006,0.0,0.0,0.0,0.0,0.003275139853358269,0.0,-0.057256808765232564,-0.020340358167886735,0.0,0.0,0.0,0.0751277108117938,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.007734073977917433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10281018868088722,-0.013888774067163467,-0.025266209281980992,0.0,-0.026871403492987157,0.0,0.0,0.0,-0.03761245012283325,0.0,2.0,2.0
A830018L16Rik,0.3361848880909383,0.0,0.0,0.0,0.0,-0.0065465962886810305,0.0,0.0,0.0,0.0,0.0,0.0,-0.04296635739505291,-0.4924032638594508,-0.014923074245452882,0.10470779340714216,0.0,0.0,0.0,-0.012245660126209259,0.0,0.0,0.0,0.0,-0.11781298093497754,0.0,0.02537927120923996,-0.007562440894544125,0.0,0.0,0.0,0.03763673443347216,0.0,0.0,0.0,0.0,0.0,-0.12177169606089593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007292509824037552,0.0,0.0,0.0,0.0,0.0,0.0,0.009899614900350571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01863491430878639,-0.024346202611923218,-0.025266209281980992,0.0,0.05862491015344858,0.0,0.0,0.0,-0.02256652161478996,0.0,0.0,2.0
Tuba1a,0.5971377547457815,0.0,0.0,0.0,0.0,0.026186385154724122,0.0,0.0,0.0,0.0,0.0,0.0,-0.03862479835748672,0.09395518276840448,-0.031289563179016114,0.045232719592750076,0.0,0.0,0.0,0.025596685484051706,0.0,0.0,0.0,0.0,0.015271350964903832,0.0,0.056947445794939995,0.018254168890416624,0.0,0.0,0.0,-0.06109090622514486,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09771963164210319,0.0,0.0,0.0,0.0,0.0,0.0,0.02443967379629612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04319637730717659,0.01862729586660862,0.012338847741484643,0.0,-0.026871403492987157,0.0,0.0,0.0,-0.021035409793257714,0.0,0.0,0.0
Gpr37l1,0.4102867589332163,0.0,0.0,0.0,0.0,0.054009415805339814,0.0,0.0,0.0,0.0,0.0,0.0,0.04071254301816225,0.08518116902559995,0.05100664436817169,0.10889167122542859,0.0,0.0,0.0,-0.012245660126209259,0.0,0.0,0.0,0.0,-0.01243686743080616,0.0,-0.013327265605330468,-0.007562440894544125,0.0,0.0,0.0,-0.06109090622514486,0.0,0.0,0.0,0.0,0.0,0.002029528319835663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09771963164210319,0.0,0.0,0.0,0.0,0.0,0.0,-0.0318643850646913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04319637730717659,0.01862729586660862,0.02294215086847544,0.0,-0.026871403492987157,0.0,0.0,0.0,-0.015607481598854065,0.0,0.0,0.0
