gene_name,gene_length.meta,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.T.mean.loops,18mo.9mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac
Supt3,342138.0,0.0,0.0,0.0,0.1926450779411075,0.0,0.0,0.0,0.0,0.2301456189779491,0.0,0.0,21,5,0.0,0.1594790725162127,0.0,0.9999999999278651,4,0.4470430266720617,1.0,0.0,0.0,0.0,0,0.0,1,7.71424551766681,-0.7369655938914068,-0.999999999656501,11.657765035265408,0.2630344057650942,0.009334427309339,-0.0036435497,-0.0108710082821768,-0.0023345512,17.43282180849706,0.2110664649999999,-0.297946954,0.0031213160962244,-0.0039951454,1.0485262,0.1160796535579897,1.449611003904762,20.056299014550337,0.26892544,0.0052816305,0.0003214335999999,0.0918283693364587,0.0046745043,1.2739438826546012,6.6550484,1.30567752710421,0.013751338,0.1066698104917352,0.0035781173,-0.246177702,0.0034531763290483,-0.0119013891303306,-0.0084482128012822,-0.0336417711327147,0.0043552930475703,-0.0292864780851443,1.0197354622295172,0.5496613829778743,9,0.2119263731704514,14.735614855582586,0.3002903150832755,0.3401319332469097,2.475360514983366,0.2656355204423712,0.0078546183014769,-0.4700740792516429,-0.0744964128045384,10.754887502163552,0.0220320574535497,0.1589961002108314
Elmo2,38448.0,0.0,0.0,0.0,-0.2995602818568268,0.0,0.0,0.0,0.4979962802183285,0.4348447500886903,1.1154772174069891,0.2630344058289848,19,3,0.5398197030550145,0.1437875195025939,-0.8073549220421463,1.1154772174069891,4,0.4663276618151761,3.0,0.0,0.0,0.0,0,0.0,1,6.8073549220588925,-0.3590810932357235,-0.5849625006166129,12.630949626832892,0.2258814073808893,0.1494298906897851,-0.0028213389999999,-0.0042410499999999,-0.0020944839,17.71358690025748,0.14820549,-0.193634613,0.0183592527812499,-0.0037437998,0.43387456,0.0963060871352604,0.834485934853125,18.848616828130595,0.1937798,0.006221467,0.001109983,0.0802327775311064,0.005327641,0.8791581383182405,4.3010354,1.664266710311699,0.0056606173,0.0516306146767363,0.005496802,-0.124784988,-0.000495377125361,-0.0110400364328612,-0.0115354135582222,0.1031483342954207,-0.1283922133574497,-0.025243879062029,0.4273196418485616,0.4610140256869937,8,0.2491871232493611,10.781845124619796,0.1771736994870504,0.110778384831466,0.5469737046644533,0.0497002272126649,-0.1510170096522669,-0.4092188739328204,-0.061078157618801,9.887220615468538,-0.1243963701351305,0.1836798635168821
Nudc,13454.0,0.0,-0.0222196600706852,-0.0098156975222103,-0.2895066171920701,0.1313834230739131,0.0,0.0,-1.1716245571877826,0.3917533236044015,-0.4150374992668215,-1.1111962106184166,27,6,0.4917138765257999,0.1033805973347288,0.0,0.0,7,0.4544387024251097,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027580297,-0.07570957,-0.0012632659999999,18.26044178964704,-0.07570957,-0.25486406,-0.17915449,-0.0014947637,4.705037,0.0,4.705037,18.26044178964704,-0.25486406,-0.0027580297,-0.0012632659999999,0.0,-0.0012632659999999,0.0,3.68776,0.0,4.705037,0.0,-0.0014947637,-0.17915449,0.0213893865996124,-0.0343822118649438,-0.0129928252653313,0.0226342461363709,0.0819429122015951,0.1045771583379661,0.309802826962235,0.3211392688294849,2,0.0138729069931646,11.255152705858372,0.0503890321987993,0.2741724005970367,0.2166250402125079,0.2756992158546496,0.2385419742318384,-0.0082828113520241,0.0015268152576128,11.101975670949296,0.2302591628798143,0.064261939191964
D6Wsu163e,36005.0,0.0,0.1318810083562974,0.1318810083562974,-0.5849625007151449,0.1318810083562974,0.0,0.0,-0.7739760315959923,0.2987748984665286,0.5849625006971113,-0.5849625007131416,30,3,1.4626338638392096,-0.0788027562464712,-0.5849625006971113,0.2630344058289848,7,0.3625081086763004,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038690925999999,-0.0636123908111111,-0.0034132334999999,17.06799890693501,0.173576953,-0.2153085,0.0307204972222222,-0.0043295074999999,1.03468695,0.0853926565680422,1.0887303580111112,18.87346213647796,0.13504358,0.003793531,0.0010603076,0.0839353625385258,0.0041620065,0.7769165003905423,3.5569172,1.1174123253217174,0.015843092,0.0805189973997454,0.0026612037,-0.231177946,0.0282449397533303,0.0057377704007169,0.0339827101540473,-0.0064941684227725,0.041666113160738,0.0351719447379655,0.0907008314808188,0.1366709860401971,1,0.0,10.46862404291812,0.0,0.0907008314808188,0.0,0.1366709860401971,0.0907008314808188,0.0459701545593782,0.0459701545593782,10.46862404291812,0.1366709860401971,0.0
Etohd2,5910.0,1.0,-0.0197735038486907,-0.0197735038486907,-0.6780719051018176,-0.0197735038486907,1.0,1.0,0.5212406251724744,0.1878132228588218,1.2630344058169625,0.4999999999927866,20,8,0.729449661133001,-0.0046694989577207,-1.5849625006249766,0.8073549220421463,8,0.2860730532726023,1.0,0.3061863608254738,0.2183881627062724,0.2162022034996759,1,0.0877981981192013,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007946805,-0.0315623346666666,-0.0009256766999999,19.421697095629938,0.04878513,-0.0197487199999999,0.0300610746666666,-0.0015979482,0.31043357,0.0294805876574518,0.4686397066666667,20.133202430493824,0.03250977,0.0001636007999999,0.0003631099999999,0.0806512340971796,0.0008032677,0.3380150877013623,2.1991591,0.4168890194610089,0.23874065,0.0845137897505154,0.0010892774999999,-0.06604996,0.0026221719212634,0.2233405546413539,0.2259627265626174,0.0191538393997967,0.0546408162960851,0.0737946556958819,0.5214641019235975,0.3364689277521588,4,0.16820612605236,10.985343424886366,0.2029967307453104,0.2305639490868449,0.6668296139503853,0.2906794477936131,0.0891728305195487,-0.1849951741714386,0.0601154987067681,10.188588845707471,0.2479735458680028,0.0387579722722171
Mrps33,9184.0,0.0,0.0530322297400358,0.0530322297400358,0.4150374992728327,0.0530322297400358,0.0,0.0,0.8813781190992215,0.2935040232691999,1.3219280948440812,0.999999999981966,24,10,0.3959624199158699,-0.1979054326039984,-0.9999999999639329,1.3219280948440812,9,0.3736565708504593,1.0,-0.3252193654525221,-0.3698917467389617,0.0854824029126213,1,0.0446723812864395,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031772869999999,-0.04255312676,-0.0026754224,17.633814375357375,0.25273371,-0.21535268,0.0223679598,-0.0047323094,1.0889561,0.0867943845112115,1.4850892256,19.15566813116117,0.26012836,0.0028717886,0.00098531255,0.1181346320381468,0.0046537674,1.298215889193934,4.9999948,0.986986398594374,0.09520786,0.1303569879101824,0.0033687096,-0.272374315,0.0272333352964704,0.019698108038086,0.0469314433345565,-0.0790141590676953,0.1164647206287664,0.0374505615610711,-0.0066854156809323,-0.0227278641168018,3,0.0979284621959756,10.924940988611263,0.1823638943655199,-0.1978955272734262,0.7024254259490729,-0.1298267669633793,-0.3698917467389617,-0.0160424484358694,0.0680687603100469,10.13827180017235,-0.3252193654525221,0.1694759853570735
D3Ertd751e,60709.0,0.0,0.0,0.0,-0.4150374992668215,0.0,0.0,0.0,0.3333333333092884,-0.0521442266786951,0.9999999999278651,0.0,21,6,0.516397779457072,-0.2533480686709008,-0.9999999999278651,0.9999999999278651,7,0.297820512657307,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032915160413642,-0.015342645768411,-0.0186341618097752,-0.0192949619627941,0.0011783368462838,-0.0181166251165103,-0.2046184752221909,-0.0100411652094356,3,0.0462808440730797,11.441710021137215,0.0461679938303824,-0.2575197120745922,1.8580044945358325,-0.1160908567010758,-0.2896780453619989,0.1100226662150274,0.1414288553735163,10.04439411935859,-0.1699914554692325,0.0918459021538804
Resp18,6216.0,1.0,0.0864680155432816,0.0864680155432816,-0.415037499274836,0.1751988016548706,1.0,1.0,0.6343739404654282,0.3473057038985918,1.087462841240792,0.7250164603104603,20,4,0.5437176777379251,-0.1397996272940451,-0.7776075786549645,0.7655347463570363,5,0.3688625480118785,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013775869999999,-0.078584636,-0.003947517,16.095067301607052,-0.00717633,-0.1529827599999999,0.06845642,-0.00125901,0.7971468,0.0912783185526898,0.8617320172799999,16.28771237954945,0.07690229,0.0015999939999999,-0.0001185769999999,0.0594308343677629,0.0014668064999999,0.7104033116785302,1.2801398,0.1732743458701499,0.0033612864,0.0589179972274249,0.002684369,0.0062993699999999,0.0701529097503193,-0.0047862235037219,0.0653666862465973,0.0767533334699029,0.0082940786907105,0.0850474121606135,0.4734534298680395,0.4298216130896717,2,0.0038274663259677,11.346124168482817,0.0836244855518186,0.414321989061112,0.3130455520294019,0.3733965996765992,0.3551905482541846,-0.0436318167783678,-0.0409253893845128,11.12476753582254,0.3169715862635267,0.0797970192258509
Adarb2,565881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3692803572218345,-0.0979727817461979,0.0,0.0,18,7,0.6528821042926906,-0.2574233966288144,0.0,0.9999999999278651,6,0.1479595203916623,0.0,-0.0170668208284278,-0.2736600587472969,0.4186505603801496,2,0.2565932379188691,2,5.207342617909209,15.427980611696723,0.1262873169690446,16.03197781180227,15.30169329472768,0.8811567678164389,-0.0035181346,-0.0572457982677358,-0.0042979174,18.094454025884357,0.309867626,-0.28053699,0.0598921023149056,-0.0030519604,2.5469606,0.1466374261895318,2.6628115826415093,20.554610396917784,0.37100611,0.0028200785,0.00024094617,0.1347195670779823,0.0035083786999999,1.5947251340439377,4.82994,2.09341663425268,0.18635868,0.1480195863176767,0.003809847,-0.33262698,-0.001259526348088,0.0043637868327058,0.0031042604846178,0.0016602535406848,0.0533441999305017,0.0550044534711866,0.1846423890941369,0.1166316308022463,6,0.3278764813446783,13.776139007211436,0.4399982539502244,-0.4039600988449623,3.544063004628053,-0.3138383908941703,-1.1381441972774446,-0.5381194666813759,0.090121707950792,10.182394353404652,-0.7526081859707634,0.289614896627041
Rplp2,4215.0,3.0,-0.0213040695264583,-0.0445481294209227,-0.3785116232504006,0.2442744087032977,3.0,3.0,-0.1027332752316142,0.2358959300576726,0.9999999999759548,-0.0445025030291652,18,4,0.988662819985392,0.0571973135358332,-0.7369655941469699,0.5849625006971113,7,0.2539831873785201,2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018635825,-0.136161904,0.0005465785,15.914969006476776,-0.136161904,-0.2084275203,-0.0722656163,-0.002410161,2.5012717,0.0,2.5012717,15.914969006476776,-0.2084275203,-0.0018635825,0.0005465785,0.0,0.0005465785,0.0,0.86480373,0.0,2.5012717,0.0,-0.002410161,-0.0722656163,0.0629595571821141,-0.0581286073346706,0.0048309498474435,0.061887164476284,0.1144957791380526,0.1763829436143367,-0.0574323980788653,0.2855052757471426,2,0.315275502167088,10.668418611169413,0.0251085929762032,-0.0751868544383915,0.4072334670544786,0.0803262865823267,-0.0929413107979177,-0.0674203045036236,0.1555131410207183,10.38046106508908,-0.124852702582489,0.2901669091908848
Zdhhc9,36909.0,0.0,0.0,0.0,0.1375035237486233,0.0,0.0,0.0,0.9449585491136792,0.1617295311320976,1.8073549220060792,0.9999999999278651,26,7,0.7396437217747908,-0.1037132848032857,-1.999999999891798,1.8073549220060792,6,0.2613640660981069,1.0,0.5882623452331426,0.4467345508429682,0.4985577745728324,2,0.1415277943901743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0274432838422127,0.1055782897527106,0.0781350059104978,0.1551698623051383,0.208000615550966,0.3631704778561043,1.0881973349796132,1.5441624665381468,2,0.4446815467399752,13.535743574152182,0.9071653690836484,0.4467345508429682,0.0101361944301303,0.5882623452331426,-0.1947282332936768,-0.1729095427781848,0.1415277943901743,13.528576202335213,-0.3676377760718616,1.3518469158236237
Hira,93272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999567192,0.1949547635507866,0.9999999999278651,0.9999999999278651,23,5,0.5477225574656563,0.073709504306628,-2.584962500600932,0.0,5,0.4414608484288544,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246876406696272,0.0345332839649413,0.0592209246345685,-0.0378289953817729,-0.0142148381575213,-0.0520438335392943,0.1536580522905328,0.2264708367304893,5,0.1919293228277789,12.222116570957883,0.2613523975648623,-0.104849093688545,2.045331968570362,0.0614586999877609,-0.4312216110435951,-0.0424585139719995,0.166307793676306,10.40514146313645,-0.20625112444441,0.1624320900620838
1500026H17Rik,14495.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8390359525148414,0.0021770910559855,0.9999999999278651,0.8390359525148414,25,2,0.2276375389059642,-0.0687089427625657,-0.9999999999278651,0.999999999981966,6,0.1466392599863528,3.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258836462858537,0.0544651935513428,0.0803488398371965,-0.0123382687333131,0.0936442815832858,0.0813060128499726,0.3658827037707381,0.3025685211265143,3,0.189260206165256,10.603296784043396,0.3012847077595293,0.133766577781038,0.6713631090986487,0.137439718420456,-0.2067108541893869,-0.2074741547570313,0.003673140639418,9.879583249612937,-0.048657914878853,0.1765496282340873
Ndfip1,54907.0,0.0,0.0454955201801958,0.0454955201801958,0.0,0.0454955201801958,0.0,0.0,0.2444784842617935,0.1990591618834014,0.7369655941469699,0.0,21,5,0.3463772672788445,-0.0415837304178707,0.3219280948801484,1.3219280948440812,5,0.2934002058691907,0.0,1.1474289938117437,0.4117825743197392,0.8643573972159275,1,0.7356464194920043,1,7.303780748178016,-0.1277555471757314,-0.5849625006321009,13.573765513926936,0.4572069534563694,0.2467020071220459,-0.0022512519999999,-0.0510158443111111,-0.0008613124999999,16.49322337475819,0.1415121952,-0.1390848999999999,0.1180830206296296,-0.0053068049999999,0.9889257,0.097515930476519,1.506887438074074,18.833686924562077,0.295457382,0.006784774,0.0021201,0.0689886737009494,0.006277755,1.583523377588293,4.0874424,1.3913612463502762,0.033552136,0.0762177358825138,0.002428648,-0.0256255499999999,-0.0112147017087695,0.0169324648213151,0.0057177631125456,-0.068799710658984,-0.0275279685807932,-0.0963276792397772,0.4117825743197392,1.1474289938117437,2,0.3610311016330859,13.65169013236864,0.2419167059743451,0.2407216310429675,1.3306104872738362,0.7210805103509671,0.0696606877661959,0.2250713391239948,0.4803588793079996,12.710806433699371,0.2947320268901907,0.6029478076074312
Cuta,5750.0,2.0,-0.0090905422814783,-0.0369716171987957,-0.3719687773850291,0.0040107932806641,1.0,1.0,1.2223924213272874,0.2729410056229042,1.2223924213272874,1.2223924213272874,14,2,0.0,0.1624292494896235,-0.8300749985506743,0.3923174227766131,3,0.1803339375448382,4.0,0.3558419501632173,0.061673021076074,0.6132606721162579,1,0.2941689290871432,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004484973,0.100514060090909,-0.00096655,16.409457234937875,0.17337297,-0.0543544599999999,-0.0084865081818181,-0.001885541,0.8663995,0.0754238126860744,1.2280398472727272,19.187477731291494,0.17832826,0.0019414809999999,-0.000110708,0.0561313621440586,0.002231258,1.0586737142200484,0.6072232,1.6239981536118742,0.15648694,0.0403056375972659,0.0020679189999999,-0.10448913,-0.0042602503866511,0.1203639083305237,0.1161036579438726,0.0231744577154844,-0.0284946295202974,-0.005320171804813,0.1106721677331501,0.4337735041419965,2,0.0204583014132276,11.208677883809152,0.0346476288735726,0.0861725944046121,0.2159753709341126,0.3948077271526069,0.061673021076074,0.2941689290871432,0.3086351327479948,11.055960234452362,0.3558419501632173,0.0551059302868002
Shroom2,159956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2152003093299177,0.2939597195894268,0.9999999999278651,0.0,23,10,0.4163322936697607,-0.3372935917338662,-0.9999999999278651,2.3219280948296546,11,0.4728646338496949,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032991014842024,-0.0023197644841632,0.0009793370000391,-0.04218832147984,0.0068477187120117,-0.0353406027678283,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pgam5,10783.0,0.0,-0.0122305785235671,-0.0122305785235671,-1.378511623235974,-0.0122305785235671,0.0,0.0,1.146240625102143,0.2959387444543808,1.5849625006249766,0.9999999999278651,28,4,0.2924812503485556,0.127520628534187,-0.9999999999278651,0.9999999999278651,9,0.3597721704559173,0.0,0.5270758926415433,0.4794974062109847,0.847256984373943,1,0.0475784864305586,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004267409999999,-0.0321597966666666,0.000341248,16.457637380991763,0.0627700099999999,-0.11480263,0.00390093,-0.001025042,0.5958627,0.1217356503158094,0.5272902199999999,16.609640474436812,0.11094112,0.0047127549999999,0.001927914,0.0838187589411161,0.003596069,0.1819735739012321,2.0622203,0.2643695497713957,0.3209931,0.0383439329270212,0.0011166859999999,-0.0188428999999999,0.0583362133609947,-0.0328821397316206,0.0254540736293741,0.1637254095950939,0.0520951753953137,0.2158205849904076,0.705411827876544,0.5270758926415433,2,0.3852582166950689,11.324559878456732,0.1597456195275541,0.5924546170437643,0.2598336101025092,0.3676144059414034,0.4794974062109847,-0.4972589086352805,-0.2248402111023609,11.140829770773063,0.2081529192412634,0.2255125971675148
Tfrc,23874.0,0.0,0.0,0.0,-0.1255308820827658,0.0,0.0,0.0,-0.6666666666305994,0.1591029969058732,-0.4150374992668215,-0.5849625006971113,19,3,0.3009185269189496,0.1861001013204388,-0.9999999999639329,1.5849625006249766,4,0.3265714347832831,1.0,0.8286373327819367,0.6459409453681288,0.087572648346129,1,0.1826963874138079,2,4.803665156882944,-0.5244548000999188,-0.2388764495944026,12.21592884312828,-0.2855783505055161,0.5760744780081797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014304170556216,0.0263288402685361,0.0406330108247522,0.1536303445903555,-0.0400142670793253,0.1136160775110302,0.6459409453681288,0.8286373327819367,2,0.0832499379781132,11.00072471468538,0.2890029284685067,0.441585014865277,0.3571339885499017,0.5654148066014015,0.2372290843624251,0.0649631960584411,0.1238297917361245,10.748192849589543,0.3021922804208663,0.37225286644662
Atp5g3,2879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1993424997608843,0.0,0.0,17,0,0.0,0.0,-0.999999999981966,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227204764212441,0.0889405712996616,0.1116610477209057,0.0182534983224696,0.0210864069182246,0.0393399052406943,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmc7,48895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999639326,-0.1763162169442655,1.5849625006249766,0.4999999999639326,22,2,1.5343686831010763,-0.1360640945454418,-0.9999999999759548,0.222392421333013,2,0.1062145228576798,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022493273,-0.0266366145555555,-0.0034693927,16.567287676237036,0.143598925,-0.1550432829999999,0.0741486498444444,-0.004923354,0.9713344,0.0841909287770987,1.3470940032606669,18.194602975157967,0.2218933999999999,0.006102058,0.0016716654,0.0911600358953212,0.00826964,1.4351700214930765,5.361072,0.8867045286840332,0.00038626973,0.1234858344253134,0.0036028805,-0.1162901549999999,-0.0002134882150479,-0.0158156563095195,-0.0160291445245675,0.0449227612443361,-0.0226140430747657,0.0223087181695703,0.0464034128982643,0.019616801517253,3,0.1111016161135904,12.298589535003652,0.1141896288286276,-0.0668797339269136,1.589359317219635,-0.1094792826729529,-0.1819547550904151,-0.1199920218818388,-0.0425995487460393,11.154818109052169,-0.3019467769722539,0.1698903630791212
Hs3st1,141540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666653308,0.1046243600262046,1.5849625006890964,0.0,26,6,1.082362747896448,-0.4810027901812159,-0.9999999999759548,0.5849625007131416,8,0.0052370422633503,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020092514,-0.0124076671674999,-0.0030746465,18.74334049357318,0.182943698,-0.22387643,0.0159499600008333,-0.0031661575,1.16219895,0.1149662851407621,1.4127393308875,20.890938126340988,0.25921149,0.0045262269999999,0.0005960238,0.0992634041021425,0.0042268904,1.171490314940281,7.265738,1.2225028262908346,0.0051873615,0.1006008046802599,0.002984564,-0.1975711699999999,0.0019732196555652,0.0113437690724341,0.0133169887279994,-0.0893253999766298,0.0785521281044048,-0.0107732718722249,-0.126615963222342,0.3073855374305105,7,0.3181106003932553,14.06756210533948,0.2200626413718107,-0.3621654845919583,1.7136327115175969,-0.3075725700907742,-0.6728360123303726,-0.5525362394269002,0.054592914501184,11.473705749619466,-0.7551931982961515,0.3254168656733379
Pcna,4152.0,1.0,0.1328736941818024,0.1360223342638904,0.0,0.1591526520512982,1.0,1.0,0.0,-0.372408364479448,0.0,0.0,16,0,0.0,0.0,-0.9999999999759548,0.0,0,0.0,1.0,0.3887251648917331,0.0494828058339553,0.046368989205103,1,0.3392423590577778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001449229,-0.01146096,-0.0018072545999999,17.011754834900408,0.1108034,-0.05714688,0.0641911138888888,-0.0038321222999999,0.50806933,0.0544908808681381,0.6662790220555556,17.942193748607266,0.13529429,0.004291435,0.0011121689999999,0.0774095421402542,0.0046538866,0.7329863751650303,3.4528034,0.5319678507101963,0.031153023,0.0631730902985883,0.0021671407,-0.0303151799999999,0.0541956914625121,0.2237349138922088,0.2779306053547209,0.0434862543120384,0.0606695669454707,0.1041558212575092,0.0494828058339553,0.3887251648917331,3,0.1013071168058511,10.396743846940195,0.0728283290265743,-0.0193998938150508,1.5954146162491214,0.2031167196733134,-0.0956185793085691,0.1574861207037798,0.2225166134883642,8.562242424221454,0.0618675413952107,0.1678832479196787
Srsf11,26166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333213109,0.3609375694860985,0.9999999999278651,0.0,23,3,1.5275252315614356,-0.3014267931947172,-0.9999999999278651,0.0,6,0.2147104905783434,1.0,0.0,0.0,0.0,0,0.0,1,8.455327220304971,-0.1356550993393308,-0.4352153811635583,13.310612781659543,0.2995602818242275,0.3368030232712325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390147889615096,0.0613737358228648,0.1003885247843745,0.1051602919542049,0.0497498717230902,0.1549101636772951,0.0996304524224105,0.203471046912413,2,0.0875340444819457,11.967577083172996,0.1362004500250353,0.0033221906090485,1.171909797894544,0.0452668686611823,-0.0929860712043133,-0.0199512383857349,0.0419446780521337,11.138911718142808,-0.1129373095900483,0.223734494506981
