gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.max.loops,18mo.2mo.T.mean.loops,min_distance.log.median.loops,18mo.2mo.Q.std.loops,18mo.9mo.Q.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,loop_size.log.median.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,9mo.2mo.T.std.loops,18mo.9mo.T.min.loops,min_distance.log.mean.loops,18mo.9mo.Q.std.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Tmem134,-0.3067539937980473,-0.0026558298151940106,-0.15814284898340703,0.0,-0.12985494712367654,0.04577038732357323,0.0,0.0,0.02497425666078925,-0.1429221680574119,0.0,-0.03410153097473085,-0.053545799404382706,-0.009054349064826965,0.0,0.0,-0.0004287243634462357,-0.035014256350696084,-0.023667183183133603,0.0,-0.01953667776659131,-0.021536502242088317,-0.029364520460367204,-0.36964400751516224,0.0,-0.056550513003021476,-0.021081853061914443,0.0,-0.0026690264604985713,0.0,-0.038740125074982645,-0.0035057954490184786,-0.006450783610343933,-0.0006598782539367676,-0.02923498526215553,0.003934041038155556,0.002403132086619735,0.0,0.03209311842918396,0.0,0.0,0.008673219839110971,-0.00034723833203315736,0.0,0.001635977402329445,0.0,-0.01660235784947872,-0.01670813910663128,-0.003519367827102542,0.14490986753255128,0.008742929557338358,0.0,0.0012009270489215852,-0.03237951574847102,-0.07552679456304759,-0.009882995719090104,-0.04009608136489987,-0.1340010542795062,-0.0007098556123673916,-0.04300950299948454,-0.0342815263569355,-0.012424533609300853,0.07599794669076801,0.06642161138355732,0.048742600493133066,-0.024610905551817268,0.023222692869603635,0.00027405960485339166,-0.03940615296363831,-0.0006446069106459618,-0.0056365285068750385,-0.1051630930043757,0.012538972049951554,0.015445833690464497,0.14334786541759967,0.0,0.0,0.0061792746186256405,0.09895995624363423,-0.005616236357018352,-0.06055834367871284,-0.004942665416747332,-0.0016013172827661038,0.11850847062654793,0.018055528691038488,-0.00010198238305747509,0.036855146661400794,-0.03500858120620251,0.0,0.02651572103612125,1.0,0.0
Pdha1,-0.26284641002304854,-0.0026558298151940106,0.010875385385006667,0.0,0.08283981755375862,-0.030925474017858504,0.0,0.0,0.017891595009714364,0.3680262821353972,0.0,0.03484709368087351,-0.11783849343657493,0.10542793072760105,0.0,0.0,-0.007147248014807701,-0.02626850051805377,0.02535769622772932,0.0,-0.01953667776659131,-0.021536502242088317,0.006372186467051506,-0.23291608622297644,0.0,-0.055204796101897956,-0.021081853061914443,0.0,-0.0026690264604985713,0.0,-0.0650296626240015,-0.0035057954490184786,-0.04805276647210121,-0.0006598782539367676,-0.02923498526215553,0.003934041038155556,0.004301373213529587,0.0,0.027792252488434314,0.0,0.0,0.00023881826549768448,0.0,0.0,0.0012930072098970413,0.0,-0.01660235784947872,-0.01670813910663128,-0.003519367827102542,0.18125659606157568,0.023482241090387105,0.0,0.0008006180822849274,-0.021593008022755385,-0.050499848993495106,-0.009882995719090104,-0.02308140428736806,-0.078206179109402,-0.0008426851406693459,-0.03815027614240535,-0.03385088473558426,-0.004774881601333618,0.08662608575075864,0.06642161138355732,0.07363802313804627,-0.02148110562702641,0.04232306696474552,0.00027405960485339166,-0.03886289622634649,0.07424238126724958,0.0019893629848957064,0.0466401475854218,0.002393803782761097,0.019709441773593427,0.15145180942490696,0.0,0.0,0.0061792746186256405,0.04500033214688301,-0.005616236357018352,0.00883630889467895,0.021919085485860704,-0.0016013172827661038,0.11403778610751032,-0.09290888290852309,-0.00010198238305747509,0.036855146661400794,0.08881724927574396,0.0,0.009013086659833788,1.0,1.0
D030068K23Rik,0.7714902071189136,-0.0034945129323750734,-0.003970412509515881,0.0,0.024142846539616583,-0.023460198426619172,0.0,0.0,0.03782631734386086,0.1181495731882751,0.0,0.002308999802917242,0.013934593535959721,-0.004024155139923095,0.0,0.0,0.008878826647996902,-0.018547246288508176,0.02535769622772932,0.0,0.007425705594941974,0.019143557548522948,0.019827913269400598,0.10476502081379295,0.0,0.08731192344799638,-0.009459805861115455,0.0,0.01632816154509783,0.0,0.17372835353016852,0.024540568739175796,-0.006450783610343933,-0.0006598782539367676,-0.013318159952759742,0.018546192683279516,0.00482165839523077,0.0,0.029490654496476053,0.0,0.0,0.017117041116580366,0.0,0.0,0.001939510777592659,0.0,0.03093790765851736,-0.01670813910663128,0.0715681940317154,-0.024806958502158524,0.010494134994223714,0.0,0.006805253624916077,0.06005912228487432,0.20877118350937962,0.09493940342217684,-0.02308140428736806,0.20251998560968787,0.010539850741624833,0.04873348996043205,0.04603599436581135,0.18515237351879477,0.020179415047168733,-0.012611824199557304,-0.011265614479780197,0.23813509291037918,0.07123619001358747,0.016190828830003737,0.1262833996489644,-0.10768901187926531,0.020225191712379454,0.03767098495736718,0.002393803782761097,0.0319487602263689,0.2237008909881115,0.0,0.0,0.019773678779602052,-0.010547232255339623,0.07792559973895549,0.3136600196361542,0.024377694390714168,0.00416342493146658,-0.02717196609824896,-0.019478506157174707,-0.00010198238305747509,0.015554289817810058,0.09314082488417626,0.0,0.1649289687955752,1.0,2.0
Tnip1,0.13532669022679328,-0.008386830985546111,0.07113203472457826,0.0,0.0326120314002037,0.04497463881969452,0.0,0.0,-0.11536943975836039,-0.05123380118981004,0.0,0.06539103190414608,0.01546411368995905,-0.009054349064826965,0.0,0.0,-0.016220718100667,-0.044956137351691725,0.02535769622772932,0.0,0.007425705594941974,-0.07418128550052643,0.03296248309314251,0.15184116235002876,0.0,-0.11384961476549506,-0.010000366196036338,0.0,-0.008321082331240176,0.0,-0.05869339093565941,-0.010517386421561241,-0.006450783610343933,-0.0006598782539367676,0.02696115307509899,0.018546192683279516,0.002462509348988533,0.0,0.042876887805759906,-0.0017249660566449165,0.0,0.0173808266595006,0.0,0.0,0.001635977402329445,0.0,-0.003712514266371727,-0.01670813910663128,-0.008874922543764114,-0.1750272716768086,-0.0966605132073164,0.0,-0.008006180375814438,-0.017506070770323276,-0.11125562673900276,-0.0207595588080585,-0.02308140428736806,0.34476569334976376,0.00026780616492033004,0.032546350918710235,-0.01593137174844742,-0.07160495875403285,-0.08295043274760246,-0.017562053203582763,-0.0164504973590374,-0.030083106881938874,-0.029792290776968003,-0.005172026082873344,-0.0011566809006035327,0.001195041351020336,0.0019893629848957064,0.031299366177991034,0.003761691711843014,0.03436015240848064,0.20440254859626295,0.0,0.0,0.0061792746186256405,-0.0059069828689098354,0.002691370025277138,-0.04392172540538013,-0.01309313714504242,-0.0016013172827661038,-0.029810781031847,0.007680253125727177,0.0,-0.11464446898549795,0.07942343886941672,0.0,0.1322792112454772,1.0,0.0
Mrps28,0.7538734117429704,-0.0026558298151940106,0.08272450180724263,0.0,0.06787459246814251,0.026733947680331768,0.0,0.0,0.04794672697782516,-0.06358716180548071,0.0,0.03773699015378952,-0.011339631378650666,0.04264279410243035,0.0,0.0,-0.0004287243634462357,-0.026390612833201887,0.02535769622772932,0.0,-0.01953667776659131,-0.021536502242088317,0.03296248309314251,0.1876298652589321,0.0,0.10806688539683819,0.017973631136119366,0.0,-0.0009420093148946763,0.0,0.040755513906478885,-0.0037754720449447634,-0.016441811360418796,-0.0006598782539367676,-0.02923498526215553,0.0068845715560019016,-0.04099044369533658,0.0,0.04588685117661953,0.0,0.0,0.008893665587529541,0.0,0.0,0.001939510777592659,0.0,-0.005775109715759754,-0.01670813910663128,-0.003519367827102542,0.20644917826401069,0.023482241090387105,0.0,-0.004803708493709564,0.027175223529338835,0.07236196535406635,-0.0673151420801878,-0.02308140428736806,-0.14716642756015064,-0.0007098556123673916,-0.029222605127142743,-0.0161432471126318,-0.007347805630415678,0.08815601605921984,0.07782167434692383,-0.03849158871918917,0.021060148056130858,0.028177803391590716,-0.005172026082873344,0.0069165310263633725,-0.00561609810218215,0.0019893629848957064,0.06660321990028023,-0.027699729204177858,0.03181515190750361,0.21095698822289705,0.0,0.0,0.019773678779602052,-0.0059069828689098354,0.002691370025277138,-0.03870744563639164,0.04789448264986276,0.0025621077418327334,-0.026244012489914894,-0.034444333761930464,0.0018356828577816486,0.10299898739904165,0.09314082488417626,0.0,0.04336784798651934,1.0,2.0
Ttpal,-0.3652461896557361,-0.0026558298151940106,0.09799857316538692,0.0,-0.12985494712367654,0.026603834936395288,0.0,0.0,-0.12858927853405475,-0.06420258758589625,0.0,0.05008500889874995,-0.053545799404382706,-0.009054349064826965,0.0,0.0,-0.0004287243634462357,-0.035014256350696084,0.02535769622772932,0.0,-0.007602508096024394,0.08614600896835327,0.006372186467051506,0.15354442348703742,0.0,0.10806688539683819,-0.010000366196036338,0.0,-0.0009420093148946763,0.0,-0.04915609933435917,-0.0035057954490184786,-0.006450783610343933,-0.0006598782539367676,0.012560215890407561,0.003934041038155556,-0.03922899467870593,0.0,-0.0414260321483016,0.0,0.0,-0.037788072414696214,0.0,0.0,0.001635977402329445,0.0,-0.006393809579312801,-0.01670813910663128,-0.003519367827102542,0.23027831003069876,0.008742929557338358,0.0,0.0012009270489215852,-0.015228117518126964,-0.06624399153050035,-0.009882995719090104,-0.02308140428736806,-0.1357802438735962,-0.0007098556123673916,-0.04300950299948454,-0.015497284680604935,0.011100446805357933,0.08662608575075864,0.06642161138355732,0.048742600493133066,-0.020604353786911816,0.023222692869603635,0.00027405960485339166,-0.016269833780825138,-0.0006446069106459618,0.0019893629848957064,0.04632959757000208,0.003761691711843014,-0.14320474784821272,0.16030291467905045,0.0,0.0,0.0061792746186256405,-0.024166328832507133,-0.005616236357018352,-0.04560123823583126,-0.020808738246560095,-0.0009607904031872749,0.07883728270418942,0.022118011210113763,-0.00010198238305747509,-0.018547145035117864,-0.04797964461147785,0.0,0.029394321767613293,1.0,1.0
Abcc4,0.9350654531549663,-0.0034945129323750734,-0.01949208469130099,0.0,0.0326120314002037,-0.03168870989233255,0.0,0.0,0.037161280063446614,-0.027794086430221795,0.0,0.002308999802917242,0.013934593535959721,-0.006761326789855957,0.0,0.0,-0.020431077256798744,0.03744924208149314,0.02535769622772932,0.0,0.007425705594941974,0.08614600896835327,0.03296248309314251,0.17553165003657342,0.0,0.05231343779247254,-0.021081853061914443,0.0,0.01632816154509783,0.0,0.16787586688995362,0.0817120023816824,-0.008580018915235996,-0.0006598782539367676,-0.02923498526215553,-0.005339055508375168,0.0072236343100667,0.0,-0.009399289218708872,-0.0005749887228012084,0.0,-0.020450107138603926,0.0,0.0,0.001635977402329445,0.0,0.03093790765851736,0.04959400020539761,0.0715681940317154,-0.1774634380172938,-0.045783914849162104,0.0,0.020015450865030288,-0.11355439212173224,-0.1453712609410286,0.040907083498314026,-0.02308140428736806,0.19054755193181336,0.010141362138092518,0.03519531942903995,-0.04060948636382818,0.032846160810440776,-0.0708257913403213,-0.012611824199557304,-0.0164504973590374,0.2596546488441527,-0.09733770567923784,-0.005172026082873344,0.00010600486770272255,0.016006474904716014,0.020225191712379454,0.033698546309024094,-0.007295401953160763,0.0319487602263689,0.22123352482914924,0.0,0.0,0.019773678779602052,-0.014438551142811775,0.002691370025277138,-0.056895638685673475,0.04631204571574926,0.046438201032578945,0.0656022940389812,-0.01336904569528997,-0.00010198238305747509,-0.03567729433067143,-0.021851315144449473,0.0,-0.08026431151665747,1.0,1.0
Tmem25,-0.3031415296532214,-0.008386830985546111,0.07113203472457826,0.0,-0.060875361589714884,0.026603834936395288,0.0,0.0,-0.12858927853405475,-0.06420258758589625,0.0,-0.03335229859687388,-0.053545799404382706,-0.004024155139923095,0.0,0.0,0.008435188680887223,-0.04409976691007614,-0.023667183183133603,0.0,-0.008221316915005446,-0.021536502242088317,-0.029364520460367204,0.20264549782499672,0.0,-0.055204796101897956,-0.010000366196036338,0.0,-0.0026690264604985713,0.0,-0.05687759652733803,-0.002157412767410278,0.04085496287792921,-0.0006598782539367676,-0.012451938167214394,0.018546192683279516,0.0020867585763335228,0.0,0.04192833725363016,0.0,0.0,0.0173808266595006,0.0,0.0,0.001635977402329445,0.0,-0.012994114756584168,-0.01670813910663128,-0.007431284040212632,-0.06028727504424751,-0.01849429849535227,0.0,0.0012009270489215852,0.03405019637197256,0.04513973873108625,-0.020574555676430465,-0.02308140428736806,-0.22451153660193085,-0.0009874784108251334,-0.006272632963955403,-0.001056290678679943,-0.07253181518986822,0.08815601605921984,-0.03155003249645233,-0.026323601249605418,-0.07613414492458105,0.010599947134032846,-0.002771276142448187,-0.03940615296363831,-0.0006446069106459618,-0.0056365285068750385,0.040124116912484166,0.003761691711843014,0.03340850092470646,0.13205901578068732,0.0,0.0,0.0061792746186256405,-0.009898159056901931,-0.004093568529933691,-0.053259185329079625,-0.01309313714504242,-0.0016013172827661038,0.11175064397975802,0.007680253125727177,-0.00010198238305747509,0.040567199774086474,0.2030471532791853,0.0,0.13128749195486308,1.0,0.0
4732471J01Rik,1.0134010831359774,-0.008386830985546111,-0.00901701600290835,0.0,0.0533540656697005,-0.019412417709827424,0.0,0.0,0.037161280063446614,0.15831828156486152,0.0,-0.0686652356479317,0.023381252344697713,-0.009054349064826965,0.0,0.0,0.0009008623659610748,-0.017928276490420104,0.01089441765099764,0.0,0.019625079054385423,0.019143557548522948,0.03296248309314251,0.08093373203650117,0.0,0.10806688539683819,0.04581248838454485,0.0,-0.0009420093148946763,0.0,-0.014339357130229474,-0.010517386421561241,-0.006450783610343933,-0.0006598782539367676,-0.02923498526215553,0.0068845715560019016,0.0020867585763335228,0.0,0.040622582491487265,0.0,0.0,0.0173808266595006,0.0,0.0,0.001635977402329445,0.0,-0.013922164607793093,-0.01670813910663128,-0.007431284040212632,-0.2648705816711299,0.023482241090387105,0.0,0.020015450865030288,0.02113482371903956,-0.0920716224750504,0.010667896131053567,-0.02308140428736806,-0.1251844543684274,-0.0011203079391270876,-0.013776722997426986,-0.0161432471126318,-0.06834819577634335,0.016160856541246174,-0.03598681390285492,-0.03849158871918917,-0.03424355709925294,0.017714068442583084,0.00027405960485339166,-0.014822031501680613,0.015600280109792948,0.0013262420892715455,0.04984912378713489,-0.007295401953160763,0.028398890793323518,0.20387282874435186,0.0,0.0,0.019773678779602052,0.036099707409739494,-0.005616236357018352,0.10962613224051893,-0.01309313714504242,-0.0016013172827661038,0.046843069726601246,0.018053371775895357,-0.00010198238305747509,0.004042799128219485,-0.015114799719303846,0.0,0.006805081507191062,1.0,1.0
Ak2,-0.2343215788435191,-0.008386830985546111,0.0897664416860789,0.0,0.0326120314002037,0.045104751233011484,0.0,0.0,0.04794672697782516,-0.05123380118981004,0.0,-0.0686652356479317,0.05762434139847755,-0.009054349064826965,0.0,0.0,-0.016220718100667,-0.044956137351691725,0.01089441765099764,0.0,0.007425705594941974,0.08614600896835327,0.006372186467051506,0.16357006769627333,0.0,0.14306537084281445,-0.010000366196036338,0.0,-0.0009420093148946763,0.0,-0.052935261465609076,-0.0035057954490184786,-0.006450783610343933,-0.0006598782539367676,0.02696115307509899,0.0068845715560019016,0.002462509348988533,0.0,0.030926650688052178,-0.0017249660566449165,0.0,0.017858929904177784,0.0,0.0,0.001635977402329445,0.0,-0.004331214129924774,-0.01670813910663128,-0.008874922543764114,-0.21874955531209708,-0.045783914849162104,0.0,0.0012009270489215852,-0.0030436064675450326,-0.11800089828670025,-0.0029401534516364336,-0.004851393159478903,0.23823355649597944,0.00026780616492033004,0.032546350918710235,0.03785380356013775,0.0963704528938979,-0.1679937382787466,-0.017562053203582763,-0.0164504973590374,-0.03161078406032175,-0.025886100828647614,-0.002771276142448187,0.10057727955281734,0.0013863670825958253,0.0019893629848957064,0.012758804606273771,-0.027699729204177858,0.02826528247445822,0.19998530048877,0.0,0.0,0.0061792746186256405,-0.009898159056901931,-0.004093568529933691,-0.04749418269842863,-0.01309313714504242,-0.0016013172827661038,0.07953842087648809,0.017068690359592437,0.0,-0.03567729433067143,0.2030471532791853,0.0,-0.05837661378085613,1.0,1.0
