gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,rel_pos.DAR,count.DAR,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.2mo.T.min.loops,18mo.9mo.Q.median.loops,18mo.9mo.Q.max.loops,Qanova.max.loops,9mo.2mo.Q.mean.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.std.atac,count.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,DEG,pred
Zcchc14,-0.27059370614588263,0.0,0.0,0.0,0.05216377131640911,0.0,0.06034214213490486,0.0,0.0,-0.30025914542376997,-0.03607461608946323,-0.0014256002008914948,0.0,0.008799589648842811,0.0,0.0,0.003712714910507202,-0.001598939374089241,0.0,-0.024107828736305237,0.04440298553556204,0.0,-0.012211275100708009,0.0,0.5658556433208287,-0.010809764033183455,0.0,-0.04586738545447588,-0.032876564897596834,-0.06463519796729088,-0.03392766866832972,0.0,0.0,-0.04939763236790896,0.0,0.0,0.016882378086447717,0.005489751398563385,-0.023488924242556095,0.0,-0.03244009114801884,0.007403245568275452,0.012982067316770554,-0.0007832570746541023,1.0,0.0
Nrg1,-0.25598601285368205,0.0,0.0,0.0,0.0130027433950454,0.0,-0.03640144249424338,0.0,0.0,-0.2481821982562542,-0.03607461608946323,-0.0009979201667010785,0.0,0.016039035022258757,0.0,0.0,0.003712714910507202,0.1057258880417794,0.0,-0.024107828736305237,-0.007896128557622433,0.0,0.014154158979654313,0.0,-0.07354523425921798,-0.025297104083001613,0.0,0.011096704658120871,-0.05287856267765165,-0.010381819345057011,0.023327056844718756,0.0,0.0,0.009900088757276534,0.0,0.0,0.016882378086447717,0.035683384090662004,0.26387710858136415,0.0,0.42184322632849214,0.007403245568275452,0.011240281686186791,0.12006022606045008,0.0,1.0
Utrn,-0.37386238381266595,0.0,0.0,0.0,-0.006611198410391808,0.0,0.06539588585495949,0.0,0.0,-0.18665716663002968,-0.03607461608946323,-0.0033264004811644553,0.0,0.008799589648842811,0.0,0.0,-0.029701719284057616,-0.030815087743103504,0.0,-0.024107828736305237,0.005954918032512069,0.0,-0.02381028339266777,0.0,-0.23650936368852854,-0.007381787961348891,0.0,0.017750080227851867,0.05728478647768497,0.00018605411052703856,-0.03392766866832972,0.0,0.0,-0.05237948454916477,0.0,0.0,-0.027072829306125642,0.005489751398563385,-0.02978287257254124,0.0,-0.0846994686126709,-0.01295567974448204,0.012982067316770554,-0.0005190495029091835,2.0,2.0
Dbi,0.9747086060419679,0.0,0.0,0.0,0.006561603173613548,0.0,0.11518010463565588,0.0,0.0,-0.14233166381716728,-0.02427810337394476,-0.0014256002008914948,0.0,-0.009323433190584183,0.0,0.0,0.003712714910507202,-0.019184519797563554,0.0,0.09107401967048645,-0.0036140169948339464,0.0,-0.01823990508913994,0.0,-0.09835824115201831,0.06060026296414435,0.0,-0.00033342222683131696,-0.014219716731458902,-0.0037955038528889417,-0.011044961884617805,0.0,0.0,0.1244441793486476,0.0,0.0,0.02018027029931545,-0.01097950279712677,0.08641836125403643,0.0,0.006818030457943678,0.007403245568275452,0.03346087470650673,-0.007379042394459248,0.0,0.0
Mfge8,0.2643280834145844,0.0,0.0,0.0,-0.005248560206964612,0.0,0.03890780976042151,0.0,0.0,0.5925423467531801,0.06842726651579141,-0.0009504001587629318,0.0,0.010899259299039841,0.0,0.0,-0.029701719284057616,-0.0100070271641016,0.0,-0.079823699593544,0.011385475173592568,0.0,0.04998280085623264,0.0,0.21096579378470778,-0.007244946360588074,0.0,-0.003244510916993022,-0.18823574777692556,0.00033489737659692765,-0.011044961884617805,0.0,0.0,0.02881183162331581,0.0,0.0,0.06493800155818462,0.005489751398563385,0.04454169195145369,0.0,0.00558896753937006,0.02683676518499851,0.019944134540855883,-0.010206836722791195,0.0,0.0
Prnp,-0.04798984203487635,0.0,0.0,0.0,0.0130027433950454,0.0,-0.0841429140791297,0.0,0.0,-0.28120645202696326,-0.02427810337394476,-0.0033264004811644553,0.0,-0.041090388149023056,0.0,0.0,0.003712714910507202,-0.016772330589592457,0.0,0.008571672439575195,-0.00899470567703247,0.0,-0.01823990508913994,0.0,-0.21205098040401935,-0.03259532246738672,0.0,0.016001007463783027,-0.05287856267765165,-0.010381819345057011,-0.011044961884617805,0.0,0.0,0.00676129698753357,0.0,0.0,0.02018027029931545,0.005489751398563385,-0.01435563227161765,0.0,-0.0666534312069416,0.007403245568275452,0.026695385426282883,-0.011145592518150806,0.0,1.0
Gfra1,-0.28757297514006497,0.0,0.0,0.0,-0.0045646031945943836,0.0,-0.03640144249424338,0.0,0.0,-0.24801218286156654,-0.03607461608946323,-0.0033264004811644553,0.0,0.016039035022258757,0.0,0.0,0.003712714910507202,-0.016772330589592457,0.0,-0.013661102950572967,0.12795975412242114,0.0,-0.018724285811185837,0.0,-0.14229926163330675,-0.025297104083001613,0.0,0.000556320184841752,-0.056822469253093005,-0.002976865768432617,0.08301929701119662,0.0,0.0,-0.04939763236790896,0.0,0.0,-0.027072829306125642,0.005489751398563385,-0.047273466847836974,0.0,-0.12977094246074558,0.007403245568275452,0.012982067316770554,0.0031533368676900865,2.0,2.0
Scel,-0.2622977631352842,0.0,0.0,0.0,-0.006611198410391808,0.0,-0.07164694625884295,0.0,0.0,-0.23538859494030476,-0.03607461608946323,-0.0009979201667010785,0.0,-0.00549684576690197,0.0,0.0,0.003712714910507202,0.1057258880417794,0.0,-0.024107828736305237,-0.0055955640226602555,0.0,0.02880667582154274,0.0,-0.057672325873281804,-0.009753708969801664,0.0,-0.01630069758743048,0.03881213488057256,0.00018605411052703856,-0.008116900492459535,0.0,0.0,0.00676129698753357,0.0,0.0,0.02018027029931545,-0.07228172674775124,0.2717332625761628,0.0,0.3684876222908497,-0.01295567974448204,0.011240281686186791,-0.011145592518150806,0.0,1.0
Pdzd2,-0.3072698231600225,0.0,0.0,0.0,0.0130027433950454,0.0,-0.034077343121171,0.0,0.0,-0.31857989795506003,-0.01601419396698475,-0.0015444002207368613,0.0,0.016039035022258757,0.0,0.0,0.003712714910507202,-0.008891539163887501,0.0,-0.024107828736305237,0.005954918032512069,0.0,-0.02381028339266777,0.0,-0.19041568001732231,-0.006198380254209042,0.0,0.0033892088010907175,0.019396890411153434,-0.010381819345057011,-0.03392766866832972,0.0,0.0,-0.04540920753031969,0.0,0.0,-0.027072829306125642,0.005489751398563385,-0.2296152260247618,0.0,-0.0846994686126709,-0.01295567974448204,0.012982067316770554,-0.0005190495029091835,2.0,2.0
Mt1,0.2689981168881059,0.0,0.0,0.0,0.010830297209322453,0.0,0.04544582000933588,0.0,0.0,0.6075937663018703,0.06842726651579141,-0.0007128001004457474,0.0,0.008504531122744083,0.0,0.0,0.025989004373550416,0.007461006566882133,0.0,0.02705434113740921,0.006204259097576142,0.0,-0.0041043442487716675,0.0,0.15640001530759037,0.06869672406930477,0.0,0.012611451894044876,-0.030153475347906352,-0.006995634511113167,-0.006056520827114582,0.0,0.0,0.06998659700155258,0.0,0.0,0.06493800155818462,-0.07228172674775124,0.17139600698836147,0.0,0.2020527368783951,0.02683676518499851,0.0154809807613492,-0.010206836722791195,0.0,0.0
