gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,Tanova.std.loops,18mo.9mo.T.min.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Srcap,0.013025450834538788,0.0,0.0,0.18561067558825017,0.029295035488903522,0.0,-0.02279442524537444,0.0,0.0,0.0,-0.04594065062701702,-0.00909179076552391,0.0,0.0,0.07257697442546487,0.0,0.0,0.0,-0.022645949153229594,0.04877150100655854,0.0,0.052322554625570776,0.0,0.0,0.009111621836200356,0.02984963845461607,0.0018883028626441956,0.0,0.009478000849485397,0.0,-0.0008576978743076324,0.0,0.0,0.006980316191911698,0.0,0.0,0.0,0.07364118553698062,0.003251715376973152,0.0,0.009374162293970584,0.005238685011863709,-0.10791513203177601,-0.0009284272044897079,-0.03674987381324172,0.002286100126802921,-0.04132458306849003,0.0,-0.012341626808047295,0.0009953420609235763,0.020941428961232304,0.0026228869333863257,0.0038603505911305545,0.0,0.00293281439691782,0.0,0.05809753889217973,0.013128841742873192,0.00505566818639636,0.0,0.0295699370931834,0.020794990388676524,0.0,-0.00019683046266436577,0.0,0.011181904636323452,0.004127731081098318,0.0,-0.017483403850346805,0.0,0.08927913691848516,0.0,-0.008028669767081737,0.0458713405020535,-0.02809866573661566,0.08446121911518276,-0.03581918477546424,-0.05997049134224653,0.017120573371648788,0.17047295198775828,-0.0026682537002488973,0.001289932057261467,0.018245799094438554,-0.012221052097156643,-0.0005601739883422851,0.013447626829147338,0.0029629556089639662,0.005278419964015484,-0.0004242691025137901,0.025921965781599283,0.0,0.0,0.006580948755145073,0.001360195279121399,0.029471531882882117,-0.0033717921329662203,-0.038183679208159446,-0.13986353628570214,-0.05441483167931437,0.0,0.0
Hip1,-0.14262851625680922,0.0,0.0,-0.05546118228696287,-0.021850886978209017,0.0,-0.005126418936997652,0.0,0.0,0.0,-0.059197849556803704,-0.001706451252102852,0.0,0.0,-0.06484367797151208,0.0,0.0,0.0,-0.006872180886566639,0.007225280618295074,0.0,-0.01438175822608173,0.0,0.0,0.006283406214788556,0.018620011061429978,-0.002714435365051031,0.0,0.0016341380774974822,0.0,-0.0008576978743076324,0.0,0.0,0.006204725503921509,0.0,0.0,0.0,0.06853632975369692,0.003251715376973152,0.0,0.004721428453922272,0.005238685011863709,-0.05782478984910995,-0.0009284272044897079,-0.037668113121762874,0.002286100126802921,-0.06072525642812252,0.0,-0.012341626808047295,-0.025713003240525723,0.0427072106860578,-0.0006994365155696869,-0.011467709192074835,0.0,-0.0054641558229923245,0.0,0.039884977377951145,0.007501412406563759,0.015369231179356575,0.0,-0.1212920057028532,0.0466519692633301,0.0,0.01902111968724057,0.0,-0.0353167649358511,0.0006604369729757309,0.0,0.01127961538732052,0.0,0.097450693231076,0.0,-0.0033569628652185203,0.02579053819179535,-0.10475526209920645,-0.0386117433058098,-0.051287888260558245,-0.049476916175335645,-0.00954261478036642,-0.02249203820247203,-0.0026682537002488973,-0.05972868510056287,0.020920710116624833,-0.06679983457550406,0.0022406959533691406,0.010885889288038015,-0.047213113736361265,0.003877985291182995,0.0012376200966536998,0.0248640304338187,0.0,0.0,0.006249235882423818,0.001360195279121399,0.019537783041596413,-0.002936001643538475,0.021303588142618537,0.039512200988829134,-0.04233395371586084,0.0,2.0
Pabpc4,0.030022140331566333,0.0,0.0,-0.06142071596346796,-0.003108137175440788,0.0,-0.007279181322082877,0.0,0.0,0.0,-0.06795989170670509,-0.001706451252102852,0.0,0.0,-0.06430924719199538,0.0,0.0,0.0,-0.020619524344801902,0.023239912819117307,0.0,-0.04169811789877713,0.0,0.0,0.027700410597026347,0.014891917780041695,0.0009441514313220978,0.0,0.0016341380774974822,0.0,-0.0008576978743076324,0.0,0.0,0.006204725503921509,0.0,0.0,0.0,0.0482542818877846,0.003251715376973152,0.0,-0.062168249590322376,0.005083721689879894,0.03395948801189661,-0.0016505371779203415,-0.018202075297012926,-0.005062078852206469,-0.07372151813120581,0.0,-0.0014010050892829895,0.0009953420609235763,0.030567298787645997,0.010841265730559825,-0.04181781662628055,0.0,0.0011985290702432394,0.0,0.016257640323601663,0.0072138611972332005,0.015369231179356575,0.0,-0.09000113388989121,0.0466519692633301,0.0,0.030908867383841424,0.0,-0.0353167649358511,0.0,0.0,0.01127961538732052,0.0,0.1065050053037703,0.0,-0.0033569628652185203,0.04054215950891375,-0.1014391961041838,-0.025941502726636825,-0.05210826236754656,-0.05903539629653096,0.0011226605623960496,-0.2729444001335651,-0.012980693653225898,0.0003089436050504446,0.020920710116624833,-0.06611733905039728,-0.0005601739883422851,0.001810296978801489,-0.024090259969234466,0.005278419964015484,0.0012376200966536998,0.020784761076793074,0.0,0.0,0.0031583402445539833,0.002720390558242798,0.016595810074359178,-0.02157467698212713,-0.014930462995544076,0.04130675956606865,-0.07712845232512336,0.0,1.0
Mgat3,0.035486184656620026,0.0,0.0,-0.06140815256163478,0.012659500502049923,0.0,-0.011106147598475218,0.0,0.0,0.0,-0.04594065062701702,-0.002215785011649132,0.0,0.0,-0.028275905083864926,0.0,0.0,0.0,0.0598800789937377,0.03483692812733352,0.0,0.07177811503410339,0.0,0.0,0.0011730239912867545,0.0090919235534966,-0.0009441514313220978,0.0,0.0024512071162462235,0.0,-0.0008576978743076324,0.0,0.0,0.020423888117074965,0.0,0.0,0.0,0.07935021197423339,0.003251715376973152,0.0,0.010783620048314332,0.003936530873179436,-0.1368602799810469,0.0021663300134241582,0.11034814964979887,0.0040823215432465075,-0.07991976071149111,0.0,0.0022773065604269503,0.0009953420609235763,-0.03218762923032045,-0.0020108799077570437,0.013998475540429354,0.0,0.007302152467891574,0.0,-0.04869014905765653,0.00948286235332489,0.00505566818639636,0.0,0.08433452502824366,0.03836613604798913,0.0,0.03263842287007719,0.0,0.011444598902016878,-0.0026417478919029238,0.0,0.004699839744716883,0.0,0.09098832549527287,0.0,-0.008028669767081737,-0.027958454135805368,-0.03525813974440098,0.002076467468868941,-0.04077730719931424,-0.0674625844694674,0.0016839908063411714,0.1399417344806716,-0.0026682537002488973,-0.00032708374317735433,-0.022442771941423415,0.02803354823961854,0.0022406959533691406,0.001810296978801489,0.014731766395270825,0.003877985291182995,0.002723364755511284,0.02634370118379593,0.0,0.0,0.006580948755145073,0.0009067969024181366,0.03573537528514862,-0.004635678306221962,0.08789590381085872,0.038954848961438984,0.020843414588598536,0.0,0.0
Necab3,0.05665322681888938,0.0,0.0,-0.05658149379305542,-0.00277791865170002,0.0,-0.04131399720907211,0.0,0.0,0.0,-0.018705712957307698,0.005349939242005348,0.0,0.0,0.16337360608391463,0.0,0.0,0.0,-0.024013303741812705,0.05374799698591232,0.0,-0.02452600128017366,0.0,0.0,0.02940799344331026,-0.011599810980260371,-0.005900946371257305,0.0,0.0024512071162462235,0.0,-0.0008576978743076324,0.0,0.0,0.006980316191911698,0.0,0.0,0.0,0.05521863149479032,0.0021678103134036065,0.0,0.005605863872915506,0.005238685011863709,-0.15043293798808008,-0.0009284272044897079,-0.04758988520596177,0.002286100126802921,-0.07282867696136236,0.0,-0.015544134490191937,-0.025713003240525723,-0.05273209553211927,0.0026228869333863257,0.0038603505911305545,0.0,-0.006795935612171888,0.0,-0.062033907612785696,0.0040582598652690646,0.00505566818639636,0.0,0.07573565686587244,0.04143356155604124,0.0,0.04158890917897225,0.0,0.012470422033220529,-0.0009906554222106933,0.0,0.004699839744716883,0.0,0.05753995336126536,0.0,-0.008028669767081737,0.07201319966465235,0.1636801026389003,-0.010971551237162203,0.02528735525906086,0.013384622978046537,0.0011226605623960496,0.14137071368284523,-0.0015144142834469677,-0.011589698670431971,-0.008653510212898254,0.02252243870869279,0.0016805219650268554,0.013447626829147338,0.00760333202779293,0.0032058978453278542,0.002723364755511284,0.02708242669701576,0.0,0.0,0.006249235882423818,0.001360195279121399,0.027444651424884794,-0.004415546758100391,-0.018268447406589984,0.05706609878689051,0.022467784731416033,0.0,0.0
Nkain3,-0.08261462762020529,0.0,0.0,-0.03566131573170424,0.00014761408790946008,0.0,-0.01556506311520934,0.0,0.0,0.0,-0.020965650528669357,-0.0012347422540187835,0.0,0.0,-0.020022870879620312,0.0,0.0,0.0,-0.026334200918208806,-0.08226367285475135,0.0,-0.017492791479453443,0.0003613288700580597,0.0,-0.06737628445029259,-0.03506255960091949,-0.002714435365051031,0.0,0.0016341380774974822,0.0,-0.009327464066445827,0.0,0.0,0.003360892981290817,0.0,0.0,0.0,-0.17187327528372406,0.00585308775305748,0.0,-0.0018250360898673535,0.005006240010261536,0.43290682303253564,0.047762419935315846,-0.018484133682213723,0.0014696357399225236,-0.026295088147744537,0.0,-0.014816575720906257,-0.015096021257340908,-0.03261863202787936,-0.003846900761127472,0.003709215340204537,0.0,-0.0006343939155340195,0.0,-0.025086981719359757,-0.05890572983771562,0.005460121650248766,0.0,-0.03892591945361346,0.04810763642191887,0.0,0.01714944340288639,0.0,-0.03438863021321595,-0.007264806628227234,0.0,0.004699839744716883,0.0,0.0008834110898897052,0.0,-0.004385209800675511,0.0006387994112446904,0.10634885255247355,-0.0018190760887227952,-0.04069402870722115,-0.030126189794391394,0.0011226605623960496,-0.07833476181607693,-0.0038220931543037294,-0.06768388488329947,-0.009322237968444825,0.01733617707155645,-0.04523404955863953,0.00634117892012,-0.029088137913495304,-0.0650385157763958,-0.025160824079066516,-0.1410956303589046,0.0,0.0,0.07920835964381695,-0.06347578056156636,0.013931220844388009,0.3096645256737247,-0.04768043752759695,0.1122749213501811,-0.020257172519341112,0.0,2.0
Rnf8,0.05448400976136327,0.0,0.0,-0.0040684639662504195,-0.00642880691215396,0.0,-0.017020966112613677,0.0,0.0,0.0,0.024027569908648728,-0.006139956042170524,0.0,0.0,-0.032223875485360626,0.0,0.0,0.0,-0.022645949153229594,-0.008201743960380554,0.0,0.03735959306359291,0.0,0.0,0.018084251638501882,-0.035416320413351056,0.0012982082180678844,0.0,0.0016341380774974822,0.0,-0.0015009712055325509,0.0,0.0,-0.024818902015686036,0.0,0.0,0.0,-0.17217800172045827,0.003251715376973152,0.0,-0.007448335327208042,0.006323428377509117,-0.0223347532749176,-0.0008252686262130737,0.08024790128692985,0.0040823215432465075,0.08171186487481463,0.0,-0.0023174127005040645,0.010782872326672077,0.02762211309745908,-0.0020108799077570437,0.0030291068367660047,0.0,0.0023923282977193596,0.0,0.030219600610435007,0.01588902860879898,0.005460121650248766,0.0,0.06372263165656478,-0.09169017726555467,0.0,-0.030330056585371495,0.0,0.0017445837333798409,0.00033021848648786547,0.0,0.01127961538732052,0.0,-0.07865950232371688,0.0,-0.0028591063152998684,-0.02391435019671917,0.049197075432166455,0.14207354752346874,-0.06449693406000734,-0.08159562525339424,-0.016278577838093042,0.06616269102320076,-0.0008653795719146728,-0.07377594615332782,0.004130347222089767,-0.017566801188513635,0.0022406959533691406,0.0002694794908165932,0.009357527531683445,0.003877985291182995,0.0008736019395291805,0.03698109860531986,0.0,0.0,0.014173434390686452,0.002720390558242798,-0.05811708612367511,-0.012994923568330706,-0.008753946889191866,-0.1242082984186709,0.017793481717817486,0.0,1.0
Osbpl7,0.023193323396844788,0.0,0.0,-0.08074864415451884,0.044047287963330746,0.0,-0.009669488789513707,0.0,0.0,0.0,-0.06795989170670509,0.009412033334374428,0.0,0.0,-0.05823942979797721,0.0,0.0,0.0,-0.03162867505569011,0.030166670922189952,0.0,0.027737592193298043,0.00018066443502902984,0.0,0.017018925487063824,0.014891917780041695,-0.002714435365051031,0.0,0.0024512071162462235,0.0,-0.001715395674109459,0.0,0.0,0.006204725503921509,0.0,0.0,0.0,0.02877095226198435,0.003251715376973152,0.0,0.009355963245034217,-0.06210443793796003,-0.12603006919845938,0.00856216173619032,-0.019122129660099744,0.0014696357399225236,-0.02892551938071847,0.0,-0.007932719681411982,-0.025713003240525723,-0.01848861200734973,0.005595492124557495,0.0120972203835845,0.0,0.0015275505091995002,0.0,0.029803885496221483,0.006285812212154269,-0.05824129723012447,0.0,-0.09000113388989121,0.029155137296766043,0.0,0.030908867383841424,0.0,-0.0353167649358511,0.0006604369729757309,0.0,-0.005263820514082909,0.0,0.08636419221758843,0.0,-0.0033569628652185203,0.041111241229809824,-0.03443808395415544,-0.011479290972929448,-0.05042000064626336,-0.03859097929671407,0.0016839908063411714,-0.19250402273377404,-0.012980693653225898,0.0004089333163574338,-0.0227771358191967,0.023976576030254364,0.0022406959533691406,0.001810296978801489,-0.04958995461463928,0.003877985291182995,0.0010614755563437938,0.0059218060225248335,0.0,0.0,-0.0073664535768330095,0.0009067969024181366,0.020860400423407553,0.059400767837651074,0.06291981743648649,-0.06719915479770862,-0.09326576862309593,0.0,1.0
Otub1,0.022790934182703493,0.0,0.0,-0.0791596849821508,-0.003108137175440788,0.0,0.03434187281876802,0.0,0.0,0.0,0.10260871957987547,-0.0005073989927768707,0.0,0.0,-0.06452602820470929,0.0,0.0,0.0,-0.023104039509780704,0.010336158405989409,0.0,0.031198487915098667,0.00018066443502902984,0.0,0.027063162149861455,0.039365725964307784,0.0018883028626441956,0.0,0.0016341380774974822,0.0,-0.0008576978743076324,0.0,0.0,0.006204725503921509,0.0,0.0,0.0,-0.02196745639666915,-0.007804116941988468,0.0,-0.06683707816526294,0.005083721689879894,0.0018326593516394497,-0.0008252686262130737,-0.04721097116358578,0.0014696357399225236,-0.05144273358688224,0.0,-0.007932719681411982,-0.025713003240525723,0.018642747467383744,0.005595492124557495,0.0120972203835845,0.0,-0.0014991717506200074,0.0,0.02276901753153652,0.006363293854519725,-0.05824129723012447,0.0,-0.0832945507345721,0.0436581699270755,0.0,0.04831998448818922,0.0,0.015048810932785272,0.0,0.0,-0.017483403850346805,0.0,0.06248233798891306,0.0,-0.008028669767081737,0.07704184148460627,-0.12450959336711094,-0.011008469585794956,-0.030594472265802322,-0.03778811426833272,0.0016839908063411714,-0.1279793364042416,0.009014370632357896,0.013577477224171162,0.018245799094438554,0.019620051849633457,0.0022406959533691406,0.001810296978801489,0.012615710031241179,-0.0024121162295341492,0.002723364755511284,0.026361428583040834,0.0,0.0,0.0031583402445539833,0.0009067969024181366,0.01992902170866728,0.0905739038484171,0.03387600755318999,0.04573256956413388,0.0388943425292382,0.0,0.0
Slc2a3,-0.06561092523857952,0.0,0.0,-0.07469364378601312,-0.020199794583022596,0.0,-0.0413329628109932,0.0,0.0,0.0,-0.06795989170670509,-0.005630622282624244,0.0,0.0,-0.05823942979797721,0.0,0.0,0.0,-0.020619524344801902,0.027335307421162726,0.0,-0.034648851230740546,0.0,0.0,0.01391301968600601,0.01237696684896946,0.0018883028626441956,0.0,0.0024512071162462235,0.0,-0.001715395674109459,0.0,0.0,0.006204725503921509,0.0,0.0,0.0,0.04243692418560386,0.003251715376973152,0.0,0.010589238759130239,0.005238685011863709,-0.18605213570408524,0.00856216173619032,-0.04399539751932025,-0.005225371718406677,-0.09558446472510695,0.0,-0.00809601254761219,0.0009953420609235763,-0.022654972290620207,0.0026228869333863257,-0.014840178983286023,0.0,0.0011985290702432394,0.0,-0.062033907612785696,0.009232283681631087,-0.05824129723012447,0.0,-0.0925160846253857,0.03836613604798913,0.0,0.01902111968724057,0.0,-0.0244322831556201,-0.0016510924324393272,0.0,-0.005263820514082909,0.0,-0.0689044112060219,0.0,-0.002240354474633932,0.03867994375526905,-0.11152597188949585,-0.003367258624639362,-0.04752311309799552,-0.0687825171276927,0.0011226605623960496,-0.1422105334326625,-0.012980693653225898,-0.011397401876747608,-0.022526362910866737,0.016905104843899607,0.0022406959533691406,0.010885889288038015,0.009620145373046398,0.003877985291182995,0.002723364755511284,-0.033215384697541595,0.0,0.0,0.0031583402445539833,0.001360195279121399,0.014262390621006489,-0.01228405548259616,-0.040236482098698616,0.046627210415899754,0.034753703624010084,0.0,1.0
Tmem132a,0.01996390789747238,0.0,0.0,-0.061134202778339385,0.012659500502049923,0.0,-0.043572661597281695,0.0,0.0,0.0,-0.04594065062701702,-0.0010167327523231506,0.0,0.0,-0.04166614939458668,0.0,0.0,0.0,-0.009875133829191328,0.016093486296012996,0.0,0.021645716493949294,0.0,0.0,0.006949677597731352,0.0090919235534966,-0.0009441514313220978,0.0,-0.00792556967586279,0.0,-0.0008576978743076324,0.0,0.0,-0.07122507818043232,0.0,0.011717153787612915,0.0,0.0948262146115303,-0.007804116941988468,0.0,0.010783620048314332,0.005238685011863709,-0.16543603817932306,-0.0009284272044897079,-0.0822431722516194,0.002286100126802921,-0.09539914179593324,0.0,-0.010949415229260922,0.0009953420609235763,-0.022223969493061303,-0.0020108799077570437,-0.009248175658285618,0.0,-0.007124957051128149,0.0,-0.07756693541072308,0.00893536638468504,0.002831174246966839,0.0,0.05369869254529476,0.031220852928236127,0.0,0.016666335731279104,0.0,0.012470422033220529,-0.0026417478919029238,0.0,-0.005263820514082909,0.0,0.05753995336126536,0.0,-0.008028669767081737,-0.023757258197292686,-0.08629943213192746,0.009129509881604462,0.19036729547660797,-0.05040413672104478,-0.016278577838093042,0.13011355955619364,-0.0026682537002488973,0.004790906561538577,0.017660662308335306,0.023679605228826405,0.0022406959533691406,0.0025133357942104338,0.004614938907325268,0.0027940800786018373,0.002723364755511284,0.02708242669701576,0.0,0.0,0.006580948755145073,0.001360195279121399,0.0024176001362502574,-0.004631255879066884,-0.024430995378643273,0.04534749781480059,0.020843414588598536,0.0,1.0
Lzts1,-0.011635173195973039,0.0,0.0,-0.036165131498128174,0.09113848216831684,0.0,-0.004851686339825392,0.0,0.0,0.0,-0.024932162696495654,-0.001706451252102852,0.0,0.0,-0.03104062550701201,0.0,0.0,0.0,0.061747039150213824,-0.04793801043182611,0.0,0.012180532552301884,0.00018066443502902984,0.0,-0.052471970510669055,-0.019172500520944595,0.010621703118085862,0.0,-0.004739000424742699,0.0,-0.009327464066445827,0.0,0.0,0.003360892981290817,0.0,0.0,0.0,-0.03014383800327778,0.003251715376973152,0.0,0.007673519607633353,0.002851787507534027,0.21772279345081189,-0.00505477013066411,-0.0822431722516194,0.002286100126802921,-0.05492775430902839,0.0,-0.03305490158498287,0.0006635613739490509,-0.02845227174460888,0.0026228869333863257,0.014829719294793904,0.0,0.008166930302977563,0.0,-0.07756693541072308,0.004257956193760038,0.005460121650248766,0.0,-0.06729075276758521,0.0250036530289799,0.0,0.011842070445418358,0.0,-0.04236609548330307,0.031866083368659016,0.0,0.004699839744716883,0.0,0.06339801876805723,0.0,-0.004385209800675511,0.13162433247081937,-0.010966643355786801,0.05103189133340493,-0.010463105938397348,-0.04901625279337168,-0.016278577838093042,-0.09093851463403553,-0.0038220931543037294,-0.033377472129650414,0.017075525522232057,0.0173302785679698,0.0022406959533691406,0.00634117892012,0.031844226103276016,0.003877985291182995,0.0009471875242888927,-0.14189837316051127,0.0,0.0,-0.033725032806396486,0.001360195279121399,0.0289643794298172,0.06449547816533595,0.05786025766283274,-0.1367587885877583,0.017942770735826345,0.0,0.0
Mdga1,-0.13736597368493675,0.0,0.0,-0.0304528490267694,-0.021850886978209017,0.0,-0.023033953346312044,0.0,0.0,0.0,-0.049144729860126975,-0.005630622282624244,0.0,0.0,-0.04599325509741902,0.0,0.0,0.0,-0.021874587803613395,0.038499128334224225,0.0,-0.044433155339211224,0.0,0.0,0.02551520419307053,0.00690626485273242,0.0,0.0,0.0016341380774974822,0.0,-0.0008576978743076324,0.0,0.0,0.020423888117074965,0.0,0.0,0.0,0.09299475848674774,0.0021678103134036065,0.0,0.006449756724759936,0.005316166682168841,0.011297908923588694,-0.0016505371779203415,0.015166118936613203,0.0021228072606027126,0.02288120411336422,0.0,0.008291615564376116,0.01277355644851923,0.027909448295831682,-0.002098309472203255,0.011439177505671978,0.0,-0.006571313748136163,0.0,0.012472754172049462,0.011723707411438227,0.015369231179356575,0.0,0.06732622634619474,0.0466519692633301,0.0,-0.021642939008306713,0.0,0.003965628445148468,0.0006604369729757309,0.0,0.01127961538732052,0.0,-0.14735981557518243,0.0,0.017844543838873506,0.07748875653371215,-0.017930939570069315,-0.0595102783665061,-0.09571662289090455,-0.05172889353707433,0.0011226605623960496,-0.48877441039308905,-0.012980693653225898,-0.04242926836945116,0.017660662308335306,-0.06996064537204802,-0.0026608264446258546,0.03504486009478569,-0.0002705702558159828,-0.006943157743662596,-0.04082038380205631,0.017919242111966015,0.0,0.0,0.0031583402445539833,0.002720390558242798,0.014185664765536786,-0.02321866193320602,-0.03034506202675402,0.03777032319456339,-0.06644759317860008,0.0,1.0
Prr14l,-0.03690067786723375,0.0,0.0,-0.044698044341057536,0.06349764227867126,0.0,-0.011092718672007323,0.0,0.0,0.0,0.07616392559371889,-0.001706451252102852,0.0,0.0,-0.028110871259123087,0.0,0.0,0.0,0.02916067646816373,-0.006546973148360848,0.0,-0.005555734420195222,0.0,0.0,-0.02549020366743207,0.03710346795618534,0.010621703118085862,0.0,0.0024512071162462235,0.0,-0.0024658813141286372,0.0,0.0,0.003360892981290817,0.0,-0.012642192244529725,0.0,0.006464474201202393,0.003251715376973152,0.0,0.009744725823402405,0.002851787507534027,-0.19529785914346576,-0.0008252686262130737,-0.048241011784411966,0.002286100126802921,-0.06214212329126895,0.0,-0.012341626808047295,0.0006635613739490509,0.03387151265516877,0.0026228869333863257,-0.051746110012754795,0.0,0.0032854849100112916,0.0,-0.05499903964810073,0.009232283681631087,0.0027300608810037373,0.0,-0.047991725127212705,0.03836613604798913,0.0,0.016701814774423836,0.0,-0.040167903089895846,0.031866083368659016,0.0,-0.017483403850346805,0.0,0.057680122884921727,0.0,-0.004385209800675511,0.09561355141922831,-0.03431779449805617,0.06561478761024774,-0.025815323269926013,-0.05393220290541649,0.0011226605623960496,0.055454846639186144,0.0034615183621644974,0.0529470944404602,-0.023027908727526664,0.01075572108849883,0.0022406959533691406,-0.010780551936477423,0.024853646084666253,0.003877985291182995,0.0026090767234563826,-0.057062941174954175,0.0,0.0,0.014505147263407707,0.001360195279121399,-0.09737808585166931,-0.0044501242600381375,-0.023815306145697834,0.038532131612300874,-0.024146507494151592,0.0,0.0
