gene_name,gene_length.meta,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.T.mean.loops,18mo.9mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Xylt2,0.06879868141375482,0.0,0.0,0.0,0.0,0.0,0.018590595088899136,0.0,0.0,-0.0017249344289302826,-0.05183522135019302,-0.054687616154551505,0.030067029222846032,0.0,0.0,-0.025472653955221178,0.0,0.0,0.0,0.0,-0.014287404641509056,0.0,0.0,0.020704273767769336,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06496919259428978,0.0,0.0,0.0,-0.022094593048095704,0.0,0.0,0.16367580672726034,0.021988112833350896,0.0019654001295566557,0.0011708654463291168,0.02511282343417406,0.0,0.0,0.08680804744362831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Zfp790,0.11290758999995887,0.0,0.0,0.0,0.0,0.0,0.018590595088899136,0.0,0.0,-0.007474716119468212,-0.05183522135019302,-0.054687616154551505,0.030067029222846032,0.0,0.0,-0.025472653955221178,0.0,0.0,0.0,0.0,0.032701175920665265,0.0,0.0,0.02127079889178276,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06496919259428978,0.0,0.0,0.0,0.0012553745880723,0.0,0.0,0.06538336268626153,0.011016358602792025,0.0019654001295566557,0.0011708654463291168,0.02511282343417406,0.0,0.0,0.08680804744362831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Abcc1,-0.03373435162007809,0.0,0.0,0.0,0.0,0.0,0.01490977531298995,0.0,0.0,0.007905949978157878,0.012790509164333344,-0.01808722668327391,-0.07361238189041615,0.0,0.0,0.015022335350513458,0.0,0.0,0.0,0.0,-0.04409972559660673,0.0,0.0,0.09629505947232246,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01316803895868361,0.0,0.0,0.0,0.02234566807746887,0.0,0.0,0.38037255620583893,-0.015561899691820145,0.0013102667033672332,0.0007805769890546799,-0.06186162069439888,0.0,0.0,-0.06067510411143303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Katnbl1,-0.10074134610593319,0.0,0.0,0.0,0.0,0.0,0.010295936800539494,0.0,0.0,0.05721032608300448,0.012790509164333344,-0.019895550291985274,0.030067029222846032,0.0,0.0,0.08948086142539978,0.0,0.0,0.0,0.0,0.10515195426531136,0.0,0.0,0.046878558434546,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016351785976439714,0.0,0.0,0.0,-0.011800521425902844,0.0,0.0,0.06175121511798352,0.04535754408687353,0.0013102667033672332,0.0011708654463291168,0.04895261436700821,0.0,0.0,0.08680804744362831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Ndufb7,0.16535108523443343,0.0,0.0,0.0,0.0,0.0,-0.02104887267574668,0.0,0.0,-0.007474716119468212,-0.05183522135019302,0.32267889637500047,-0.07361238189041615,0.0,0.0,0.015675480365753173,0.0,0.0,0.0,0.0,0.036358426176011566,0.0,0.0,0.02127079889178276,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0057550868764519696,0.0,0.0,0.0,0.0012553745880723,0.0,0.0,-0.14661034234799444,-0.020145932212471962,0.011137267351150512,0.005464038774371147,0.05190975017845631,0.0,0.0,0.05516531988978386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Stau1,-0.16071410287171603,0.0,0.0,0.0,0.0,0.0,0.01490977531298995,0.0,0.0,-0.005318547943606973,-0.01884917140007019,-0.03632588987238705,0.030067029222846032,0.0,0.0,-0.007511167228221894,0.0,0.0,0.0,0.0,-0.0442955382168293,0.0,0.0,0.024979867115616797,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01316803895868361,0.0,0.0,0.0,0.0022596743330359458,0.0,0.0,-0.013170466683804989,-0.020543925194069744,0.0013102667033672332,0.0011708654463291168,0.017452056407928466,0.0,0.0,-0.06067510411143303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Hlf,-0.02470595754683018,0.0,0.0,0.0,0.0,0.0,0.010295936800539494,0.0,0.0,0.017824323028326036,-0.01884917140007019,-0.01436002727597952,-0.07361238189041615,0.0,0.0,-0.025472653955221178,0.0,0.0,0.0,0.0,0.07637699946761131,0.0,0.0,-0.04295595778152347,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016351785976439714,0.0,0.0,0.0,-0.019081694036722184,0.0,0.0,0.22522392096929253,0.04561958296224475,0.0013102667033672332,-0.017562981732189654,0.023941958136856557,0.0,0.0,-0.06067510411143303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Sin3a,-0.1992345854267478,0.0,0.0,0.0,0.0,0.0,0.009300042577087879,0.0,0.0,-0.02903639681637287,-0.01884917140007019,0.08285732191056012,-0.07361238189041615,0.0,0.0,-0.002939152345061302,0.0,0.0,0.0,0.0,0.04362481847405433,0.0,0.0,-0.03974503174424172,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007813519113697112,0.0,0.0,0.0,-0.00426827359944582,0.0,0.0,-0.008809959599748254,-0.004486141037195921,0.003930800184607505,0.0019514424353837968,-0.11520490258932113,0.0,0.0,-0.06067510411143303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Gm4221,-0.19226053021848202,0.0,0.0,0.0,0.0,0.0,0.01490977531298995,0.0,0.0,0.014661943037062884,0.012790509164333344,-0.03632588987238705,0.030067029222846032,0.0,0.0,-0.007511167228221894,0.0,0.0,0.0,0.0,-0.04843693818897009,0.0,0.0,-0.014224360734224319,0.0,0.0,-0.09832593262195587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01316803895868361,0.0,0.0,0.0,0.00100429967045784,0.0,0.0,0.02018675521016121,-0.020543925194069744,0.0013102667033672332,0.0011708654463291168,0.017452056407928466,0.0,0.0,-0.06067510411143303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Prkar1b,-0.11343432415276766,0.0,0.0,0.0,0.0,0.0,0.00937242732848972,0.0,0.0,-0.02903639681637287,-0.01884917140007019,-0.024068716131150723,-0.07361238189041615,0.0,0.0,-0.004735301360487938,0.0,0.0,0.0,0.0,0.04362481847405433,0.0,0.0,-0.04250685587525368,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005323462965898216,0.0,0.0,0.0,0.00100429967045784,0.0,0.0,-0.16980212986469267,-0.008605544678866863,0.0013102667033672332,0.0007805769890546799,-0.051248016506433486,0.0,0.0,-0.031744283586740495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mrpl24,0.14686327423900367,0.0,0.0,0.0,0.0,0.0,-0.05020496506243944,0.0,0.0,0.006324759982526303,0.04712292850017548,-0.06580941833555698,0.030067029222846032,0.0,0.0,-0.025472653955221178,0.0,0.0,0.0,0.0,-0.019399401135742664,0.0,0.0,0.01506535653024912,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007811664994806051,0.0,0.0,0.0,0.0012553745880723,0.0,0.0,-0.14487835187464954,0.021425458770245313,0.0019654001295566557,0.0011708654463291168,0.02511282343417406,0.0,0.0,0.05516531988978386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hrh3,0.045043402938172224,0.0,0.0,0.0,0.0,0.0,0.018590595088899136,0.0,0.0,-0.003593613626435399,-0.05183522135019302,-0.04308028794825077,0.030067029222846032,0.0,0.0,-0.004735301360487938,0.0,0.0,0.0,0.0,0.0390711610019207,0.0,0.0,-0.014400192052125931,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06496919259428978,0.0,0.0,0.0,-0.00778332244604826,0.0,0.0,0.1561717440187931,-0.009449525773525237,0.0019654001295566557,0.0007805769890546799,-0.051248016506433486,0.0,0.0,0.08680804744362831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Tysnd1,0.20411045290529728,0.0,0.0,0.0,0.0,0.0,-0.023941112798638642,0.0,0.0,-0.007474716119468212,0.04712292850017548,0.33023697692900894,0.030067029222846032,0.0,0.0,-0.003918870091438293,0.0,0.0,0.0,0.0,0.036358426176011566,0.0,0.0,0.02127079889178276,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060239067813381555,0.0,0.0,0.0,0.0012553745880723,0.0,0.0,-0.1556854407954961,-0.009695611931383609,0.011137267351150512,0.005464038774371147,0.05060345955193043,0.0,0.0,0.05516531988978386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Mipol1,-0.2349171916022897,0.0,0.0,0.0,0.0,0.0,0.01490977531298995,0.0,0.0,0.007905949978157878,0.012790509164333344,-0.03632588987238705,0.030067029222846032,0.0,0.0,-0.007511167228221894,0.0,0.0,0.0,0.0,-0.10698011800646783,0.0,0.0,-0.08225709721446037,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01316803895868361,0.0,0.0,0.0,0.0045193485915660855,0.0,0.0,0.127141319680959,-0.015761365657672288,0.0013102667033672332,0.0011708654463291168,0.017452056407928466,0.0,0.0,-0.06067510411143303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Natd1,0.13078351011499761,0.0,0.0,0.0,0.0,0.0,0.03344161182641983,0.0,0.0,-0.0017249344289302826,-0.05183522135019302,-0.04059321463108063,0.030067029222846032,0.0,0.0,-0.025472653955221178,0.0,0.0,0.0,0.0,-0.006972901932895184,0.0,0.0,0.020704273767769336,0.0,0.0,0.021583741307258607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059685349315404895,0.0,0.0,0.0,-0.022094593048095704,0.0,0.0,0.17845141230151057,0.011297685634344816,0.0019654001295566557,0.0011708654463291168,0.02511282343417406,0.0,0.0,0.08680804744362831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
