gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.9mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,Tanova.std.loops,18mo.9mo.T.min.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Ryr1,-0.22480964580550789,-0.009405473805963993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012378085143864155,0.0006840205192565917,0.0,-0.01810899168252945,0.0013709882274270057,-0.014179934598505497,-0.003983577638864517,0.0,0.0,-0.0021602560207247736,-0.0014502787869423628,0.0,0.0027725709602236747,0.0020920007675886156,0.0,0.0,0.0,-0.006132364273071289,0.0,0.0,0.0,0.0,-0.11417426522821188,0.0,0.0,0.0,-0.0007094689458608627,0.0013337614014744758,0.0,0.0001320494618266821,0.014549502953886986,-0.002781262006610632,0.04971788447350264,-0.030052848532795905,-0.008720568567514419,0.0024414664506912233,0.0,-0.0025853404216468335,0.0,-0.005695928987115621,0.0027377364598214628,0.0032416635798290373,0.005375425890088081,0.0,0.0,0.004766029715538025,0.0047031126357615,0.0,0.0,0.0,0.003182383477687836,-0.02638652950525284,-0.029212338626384737,-0.002901829397305846,-0.02302226010710001,0.0,-0.007202572524547577,-0.03307211638428271,0.00013238359242677688,-0.0005596923362463712,0.0,0.0,-0.029799764044582844,0.0025839169044047593,0.0,0.0,0.0,0.09139341094996781,0.013808022569864988,0.0009165174514055252,-0.0006303260754793882,-0.1385492718219757,0.16208243085071444,0.0,-0.003487113248556852,-0.04246028919704258,-0.18661427905783057,0.0,0.002341694310307503,0.0,0.02173030444420874,-0.012986593265086412,-0.005666776280850172,0.0,0.0,-0.0012705214601010084,-0.01055454577319324,-0.052963220626115796,-0.0011549481749534606,0.009342370629310608,0.0,0.0
Vps37b,0.07824409632012248,0.004426105320453644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028736116364598274,0.0012540376186370849,0.0,-0.01888461535796523,-0.007344579789787531,-0.009434322994202375,-0.006567413732409477,0.0,0.0,-0.005317553281784058,-0.004746366925537586,0.0,0.004158856347203255,0.0035714611038565637,0.0,0.0,-0.005448261201381683,-0.006132364273071289,0.0,0.0,0.002916606366634369,0.0,0.03787485468201339,0.0,0.0,0.0,0.00036151396110653875,-0.004268036298453808,0.0,0.0001320494618266821,-0.012076087240129709,-0.004695818163454533,-0.0317017831094563,-0.043609953448176385,-0.04752220496535301,0.0013733248785138131,0.0,0.0003372183069586754,0.0,-0.0032241107150912285,0.0,-0.013874966455623507,-0.04234861586242914,0.0,0.0,-0.0007943382859230041,0.002137778513133526,0.0,0.0,0.0,0.00530447706580162,-0.02638652950525284,-0.033431912530213596,0.008461758857592941,0.009456144571304321,0.0,-0.015174623280763626,0.05436603158712387,0.00026476718485355375,-0.0002798461727797985,0.0,0.0,0.0054226896725595,-0.005699481889605522,0.0,-0.004738879967480898,0.0,0.14157926604151727,-0.005202000048011541,0.001222023293375969,-0.08930981794837863,-0.19357539718039335,0.025796079114079475,0.0,-0.004014356713742018,-0.08231064843013883,-0.23675657572224737,0.0,0.001460344661027193,0.0,-0.020897577181458474,-0.012825758988037705,0.0013084058463573457,0.0,0.0,0.005525011662393808,-0.02508777391165495,0.1070906264707446,-0.004186687134206295,0.03296107701957226,0.0,0.0
Shisa7,0.05033648622222245,0.004426105320453644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04766898393630981,-0.008208246231079101,0.0,0.012224646769464016,0.0013709882274270057,-0.008460864201188087,-0.010293510351330042,0.0,0.0,-0.005317553281784058,-0.004746366925537586,0.0,0.004158856347203255,-0.0068994490243494515,0.0,0.0,-0.0016174526326358319,-0.006132364273071289,0.0,0.0,0.0,0.0,0.01195161733776331,0.0,0.0,0.0,5.915356799960137e-05,-0.002800898943096399,0.0,0.0001320494618266821,0.053978654704988,-0.004695818163454533,-0.049403401389718056,-0.058964197244495156,-0.00800021454691887,0.0024414664506912233,0.0,0.0003372183069586754,0.0,0.006448221392929554,0.000631785336881876,0.0042541393171995874,0.024817439876496792,0.0,0.0,-0.0007943382859230041,0.002137778513133526,0.0,0.0,0.0,0.00530447706580162,-0.02638652950525284,-0.033431912530213596,0.006860057990998029,-0.023138792514801027,0.0,-0.002976257232949138,0.05436603158712387,0.00013238359242677688,0.003358154073357582,0.0,0.0,-0.005738421995192766,-0.0014776205364614725,0.0,-0.0007754531130194663,0.0,0.14650585579685868,-0.006586620192974806,0.0018330349028110504,-0.07479288688395172,-0.2256025467161089,0.1632571819331497,0.0,-0.0023989076260477306,-0.04716932147741318,-0.2762829159386456,0.0,0.002341694310307503,0.0,0.03772133941762149,-0.008160856468603015,0.0013084058463573457,0.0,0.0,0.0023079582024365664,-0.02508777391165495,0.09187226434471085,-0.0011549481749534606,0.03296107701957226,0.0,0.0
Tenm2,-0.27850408214144406,-0.0005532631650567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011321272200439126,0.0006840205192565917,0.0,-0.01810899168252945,0.0034274704568088054,-0.014179934598505497,-0.011234664134681225,0.0,0.0,-0.004902119431644678,0.013052509250119328,0.0,0.0020794281736016273,-0.017044673822820187,0.0,0.0,-0.0016174526326358319,-0.0067635270953178405,0.0,0.0,-0.02381895199418068,0.0,-0.017981177670881154,0.0,0.0,0.0,-0.002229646444320679,0.0020006420090794563,0.0,-0.0005036550760269165,-0.010912126991897822,-0.002781262006610632,-0.049403401389718056,-0.043292894884943964,-0.008720568567514419,-0.01586953192949295,0.0,-0.0025853404216468335,0.0,-0.005695928987115621,0.0027377364598214628,-0.011015983121469617,0.0029020105302333832,0.0,0.0,0.002053874619305134,0.0053444461897015575,0.0,0.0,0.0,-0.0574238901399076,-0.02005339816212654,0.03368794562295079,-0.027558517903089524,0.009641770999878644,0.0,-0.007202572524547577,-0.015900341160595417,0.00013238359242677688,-0.0005596923362463712,0.0,0.0,-0.01960718249902129,0.005944626801647246,0.0,0.0,0.0,-0.048152332971803845,0.040864041578024625,0.0009165174514055252,0.010075808647088706,-0.13959718476748095,0.09850214298814536,0.0,-0.007346986252814531,-0.2041798238363117,-0.16665448755025863,0.0,0.005262796692550182,0.0,-0.016583599895238877,-0.1340199710894376,0.001085711754858494,0.0,0.0,-0.021654530381783842,-0.008225384615361691,-0.07737185720354318,-0.0011549481749534606,0.0168874928727746,2.0,2.0
6530409C15Rik,-0.08204502725973725,-0.0005532631650567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01494980551302433,0.0012540376186370849,0.0,-0.010586133655160666,0.0013709882274270057,-0.008094410728663206,-0.0016943050920963287,0.0,0.0,0.0009970412403345107,-0.0005273741111159325,0.0,0.0027725709602236747,0.0020920007675886156,0.0,0.0,0.0033200343511998655,-0.005372871309518814,0.0,0.0,0.002916606366634369,0.0,0.020058549614623188,0.0,0.0,0.0,-0.0007094689458608627,0.0020006420090794563,0.0,-0.001378915784880519,-0.005383316148072481,0.001707618273794651,-0.01784329630434513,0.009872208125889301,-0.012567789070308208,0.009308090843260288,0.0,0.000899248830974102,0.0,0.0027942293509840965,0.0027377364598214628,0.01966063041239977,0.007744950018823147,0.0,0.0,-0.0007943382859230041,0.013254226446151733,0.0,0.0,0.0,0.010978693217039108,0.010521758834365756,0.04287454983219505,0.012653876831755041,0.018668653890490532,0.0,-0.015174623280763626,-0.03809925310313702,0.013900277204811573,-0.0002798461727797985,0.0,0.0,-0.01081087939441204,-5.2624568343162534e-05,0.0,0.0,0.0,0.11062263065483421,-0.020405385922640563,0.0018330349028110504,0.6036772511340678,0.03296604682691395,0.20092305765021592,0.0,-0.007346986252814531,-0.05668607823550701,-0.0641777777299285,0.0,0.0014844654314219953,0.0,-0.004632122777402401,-0.004431024249643087,0.017808188442140816,0.0,0.0,0.016390681825578214,-0.008302478101104498,-0.04619818442501128,-0.0011549481749534606,0.008645711988210679,2.0,1.0
Chrd,0.06683349368162453,0.004426105320453644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01052836563438177,-0.008208246231079101,0.0,0.012224646769464016,0.0012730604968965054,-0.0023753402754664423,-0.003983577638864517,0.0,0.0,0.0019109957106411457,-0.0014502787869423628,0.0,0.008872226886451244,0.015146051179617643,0.0,0.0,-0.0016174526326358319,-0.006132364273071289,0.0,0.0,0.002916606366634369,0.0,-0.02369598053395748,0.0,0.0,0.0,0.0018476521596312522,-0.004268036298453808,0.0,0.00171664297580719,-0.034336826130747795,-0.0007259032130241394,0.028802702585235238,-0.10915997967123986,-0.005043246503919363,0.0024414664506912233,0.0,0.000899248830974102,0.0,0.006448221392929554,0.000631785336881876,-0.06527287501841783,0.010413432009518147,0.0,0.0,-0.0007943382859230041,0.013254226446151733,0.0,0.0,0.0,0.002439877837896347,-0.014924475271254779,0.04431815510615707,0.009551325021311641,0.00920142412185669,0.0,-0.002976257232949138,-0.05432577837258577,0.0,-0.0002798461727797985,0.0,0.0,-0.024295297265052796,-0.024777456112205984,0.0,-0.0007754531130194663,0.0,0.17603495231829583,-0.020405385922640563,0.0018330349028110504,0.06970829559955746,-0.10770412901416421,0.1909823721740395,0.0,-0.0008115556929260493,-0.00817779965698719,0.1375526457093656,0.0,-0.015877352342940868,0.0,-0.016583599895238877,-0.005071983728557825,-0.001337028667330742,0.0,0.0,0.0023960401862859726,-0.00229151364415884,-0.06730996197089553,-0.0011549481749534606,0.0063764645904302595,0.0,0.0
Eif4g3,-0.19092773695476353,-0.0005532631650567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01494980551302433,0.0006840205192565917,0.0,-0.0275132991746068,0.0034274704568088054,-0.014179934598505497,-0.006567413732409477,0.0,0.0,0.0014955618605017663,-0.0007910611480474472,0.0,0.0027725709602236747,0.0020920007675886156,0.0,0.0,-8.512908592820168e-05,-0.0067635270953178405,0.0,0.0,-0.02381895199418068,0.0,0.007584423758089542,0.0,0.0,0.0,0.00036151396110653875,0.0020006420090794563,0.0,0.0,0.006838266458362341,-0.002660961551591754,-0.031058087926357985,-0.019985579326748847,-0.017740949988365173,-0.0013733248785138131,0.0,0.00831805169582367,0.0,0.004513754919171334,0.0,-0.00480015772394836,-0.02405725044198334,0.0,0.0,0.07149044573307037,0.00288600099273026,0.0,0.0,0.0,-0.0574238901399076,-0.02005339816212654,-0.012128237280994653,0.00033683349378407003,-0.0023097059316933154,0.0,-0.007202572524547577,-0.003415170665830374,0.00013238359242677688,-0.0005596923362463712,0.0,0.0,0.2615668729692697,-0.006170223369263112,0.0,0.0,0.0,-0.029341559964232145,-0.0005331284739077091,0.0009165174514055252,0.029108086824417113,0.03527330748969689,0.019828547593206167,0.0,-0.007346986252814531,-0.05358166719786823,-0.17972120344638826,0.0,0.005262796692550182,0.0,-0.004632122777402401,-0.1082605816423893,0.002627182174474001,0.0,0.0,0.000969064524397254,-0.008225384615361691,0.03221348438411951,-0.0046197926998138425,0.0168874928727746,0.0,0.0
Hook2,0.05751416328363121,-0.0005532631650567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007527376636862755,-0.008208246231079101,0.0,-0.013726038839668036,-0.05621051415801048,-0.0022536579146981237,-0.0010203146748244763,0.0,0.0,0.0014955618605017663,-0.0005273741111159325,0.0,0.008872226886451244,0.02283943587914109,0.0,0.0,-8.512908592820168e-05,-0.006094620078802109,0.0,0.0,0.002916606366634369,0.0,-0.016609144527465106,0.0,0.0,0.0,-0.0027795332297682763,0.0020006420090794563,0.0,0.0001320494618266821,-0.005819801241159439,-0.0009665041230618954,-0.005376105047762394,0.012075820434838534,-0.001500954097136855,0.0024414664506912233,0.0,0.000899248830974102,0.0,0.006448221392929554,0.00021059511229395866,-0.011015983121469617,-0.11253187764436007,0.0,0.0,-0.0007943382859230041,-0.01368178216740489,0.0,0.0,0.0,0.003076455444097519,-0.008591343928128482,-0.0065518852765671905,0.008537710383534432,-0.002750052809715271,0.0,-0.010308360806666314,-0.046400209106504914,0.0,0.003358154073357582,0.0,0.0,-0.015175852365791798,0.005944626801647246,0.0,-0.004738879967480898,0.0,-0.0622046756092459,-0.02005197575315833,0.0018330349028110504,0.04334667852148413,0.09817085353657604,0.030030034938827155,0.0,-0.007346986252814531,-0.016688940888270734,0.13884842783212661,0.0,-0.005459382236003876,0.0,-0.004632122777402401,-0.03761141473427415,0.0013685569912195205,0.0,0.0,0.0021165883541107177,-0.0032906730752438307,-0.03297585557214916,-0.004186687134206295,-0.05270409375429153,0.0,0.0
Tmem243,-0.2979663116671145,-0.009405473805963993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02010932581499219,0.0006840205192565917,0.0,-0.034122074991464614,0.0023502654209733007,-0.0019891680404543876,-0.0051102636568248275,0.0,0.0,0.0009970412403345107,-0.0005273741111159325,0.0,0.0027725709602236747,0.0020920007675886156,0.0,0.0,0.006044164802879095,-0.006036806106567383,0.0,0.0,0.0,0.0,-0.11149766134098173,0.0,0.0,0.0,-0.0007094689458608627,0.0020006420090794563,0.0,-0.0012468663230538368,-0.005383316148072481,-0.002540661096572876,0.02218914680182934,0.009872208125889301,0.016039380291476845,0.0024414664506912233,0.0,0.000899248830974102,0.0,0.004513754919171334,0.0,0.005204546069726348,0.007744950018823147,0.0,0.0,-0.0015886765718460083,0.013254226446151733,0.0,0.0,0.0,0.003182383477687836,0.0005383934173732996,0.04431815510615707,0.012721932372078299,0.008171714507043362,0.0,-0.00562651289626956,-0.05698900256305933,0.0,-0.0002798461727797985,0.0,0.0,-0.007960647698491813,-0.001341848112642765,0.0,0.0,0.0,0.06652149137109518,-0.020710891745984554,0.001222023293375969,0.10044614312704653,0.043287027291953564,0.03718751568347216,0.0,-0.007346986252814531,0.015931752063333988,0.02302754258736968,0.0,0.0021341305505484342,0.0,-0.016583599895238877,-0.015540452096611262,-0.0015304318629205226,0.0,0.0,0.0021165883541107177,-0.00229151364415884,-0.029040351286530496,-0.0011549481749534606,0.009342370629310608,2.0,2.0
Nptx1,0.06524889257736505,-0.0005532631650567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04734216757118702,-0.008208246231079101,0.0,0.007066070251166821,-0.016060147173702716,-0.0022536579146981237,-0.003166507575660944,0.0,0.0,-0.0021602560207247736,-0.0005273741111159325,0.0,0.004158856347203255,-0.0068994490243494515,0.0,0.0,-8.512908592820168e-05,-0.006036806106567383,0.0,0.0,0.0,0.0,0.0046413425263017415,0.0,0.0,0.0,-0.0027795332297682763,-0.002800898943096399,0.0,0.0002640989236533642,-0.010330146867781878,-0.0007259032130241394,0.012915572309866548,0.038199799917638305,-0.00477601557970047,0.0024414664506912233,0.0,-0.0013488733023405074,0.0,-0.0032241107150912285,0.00021059511229395866,0.005204546069726348,0.03190417632460594,0.0,0.0,-0.0007943382859230041,0.013254226446151733,0.0,0.0,0.0,0.00530447706580162,-0.01795052919536829,0.04431815510615707,0.010356710394844412,0.042882859110832214,0.0,-0.002976257232949138,0.060615342408418656,0.0,-0.0002798461727797985,0.0,0.0,-0.006260409066453576,-0.001341848112642765,0.0,-0.0007754531130194663,0.0,0.13615157428663224,-0.020204728664830328,-0.01115096234716475,0.06562075232155622,0.11553225367330015,-0.007307189898565412,0.0,-0.0013530950620770454,0.00906717206351459,-0.04779559090733528,0.0,0.000371431577950716,0.0,0.06623774122446775,-0.007927279146388173,-0.00014207059517502786,0.0,0.0,-0.0006412533670663834,0.009503763490356506,-0.035122048882767556,-0.0011549481749534606,0.03296107701957226,0.0,0.0
Sema6a,-0.176922373380512,-0.0005532631650567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02137608828023076,0.0006840205192565917,0.0,-0.034122074991464614,0.0013709882274270057,-0.00870422888547182,-0.005418898127973079,0.0,0.0,-0.001744822170585394,0.010679325750097633,0.0,0.0027725709602236747,0.0020920007675886156,0.0,0.0,0.006044164802879095,-0.006036806106567383,0.0,0.0,0.0,0.0,0.007446942757815123,0.0,0.0,0.0,-0.0027795332297682763,0.014938127174973488,0.0,-0.001510965246707201,-0.010912126991897822,0.0003465498238801956,-0.010711567662656307,-0.043292894884943964,0.015308055700734258,0.0024414664506912233,0.0,0.00831805169582367,0.0,0.004513754919171334,0.0,-0.0320823157671839,0.0029020105302333832,0.0,0.0,0.07149044573307037,0.003420445527881384,0.0,0.0,0.0,0.003182383477687836,-0.02638652950525284,0.002592227766290307,0.0004006214905530214,0.009572676979005337,0.0,-0.007202572524547577,0.011348405126482249,0.00013238359242677688,-0.0005596923362463712,0.0,0.0,0.22278226358816028,0.026614377051591875,0.0,0.0,0.0,0.03886443869676441,0.020834656506776808,0.001222023293375969,-0.0684141171677038,0.007202560594305396,-0.016648739138618113,0.0,0.029497729679569602,0.009016666002571583,-0.06310682009905577,0.0,0.0014844654314219953,0.0,-0.012200256623327733,-0.010835714256390929,-0.021673215609043835,0.0,0.0,-0.003430963149294257,0.05113669224083424,-0.026286845384165643,-0.0011549481749534606,0.009342370629310608,0.0,0.0
Galns,0.09061838435940445,0.004426105320453644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01052836563438177,0.0012540376186370849,0.0,0.012224646769464016,0.0012730604968965054,-0.0023753402754664423,-0.0051102636568248275,0.0,0.0,-0.004071251731365919,-0.0005273741111159325,0.0,0.008872226886451244,0.015146051179617643,0.0,0.0,-8.512908592820168e-05,-0.006132364273071289,0.0,0.0,0.002916606366634369,0.0,0.015792902475222945,0.0,0.0,0.0,-0.0027795332297682763,-0.004268036298453808,0.0,0.00171664297580719,0.005819801092147827,-0.0007259032130241394,0.017366373389959337,0.016230050548911093,-0.0015328884683549404,0.0024414664506912233,0.0,0.0005620305426418781,0.0,0.006448221392929554,0.0,0.01966063041239977,0.0337956116348505,0.0,0.0,0.0015886765718460083,0.013254226446151733,0.0,0.0,0.0,0.002439877837896347,-0.01795052919536829,0.04431815510615707,0.012653876831755041,0.009074063897132873,0.0,-0.02250672671943903,0.0291453717276454,0.0,-0.0002798461727797985,0.0,0.0,-0.00868838352151215,-5.2624568343162534e-05,0.0,-0.0007754531130194663,0.0,0.04586055484134704,0.021140162330120803,0.0018330349028110504,0.0923880622535944,0.09852441144641488,0.06937192762270569,0.0,-0.0008115556929260493,-0.004262193571776152,0.13767889147624374,0.0,-0.009686254956759512,0.0,-0.016583599895238877,-0.007565779127180577,-0.03674811845645309,0.0,0.0,0.0021165883541107177,-0.00229151364415884,-0.021146279396489262,-0.0011549481749534606,0.009342370629310608,0.0,1.0
Rad18,-0.220191944912076,-0.0005532631650567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02010932581499219,0.006498194932937622,0.0,-0.0275132991746068,0.0023502654209733007,-0.0026187049597501755,-0.012237266432493924,0.0,0.0,-0.0012463015504181386,-0.0007910611480474472,0.0,0.0027725709602236747,0.0020920007675886156,0.0,0.0,-8.512908592820168e-05,-0.006132364273071289,0.0,0.0,0.0,0.0,0.006385994432494044,0.0,0.0,0.0,0.00036151396110653875,0.0020006420090794563,0.0,0.00020567772909998894,-0.0039283656701445575,0.0017901551723480224,0.0070525928679853675,0.005438915621489286,0.01559421476908028,0.0024414664506912233,0.0,0.00831805169582367,0.0,0.004513754919171334,0.0,0.005204546069726348,-0.03153244651854038,0.0,0.0,0.07149044573307037,0.0047031126357615,0.0,0.0,0.0,0.006046982705593109,-0.014924475271254779,-0.02897173773497343,0.00033683349378407003,-0.0025061601772904396,0.0,0.02702106618322432,0.0034387088753283024,0.0,-0.0005596923362463712,0.0,0.0,0.21931143008172513,-0.001341848112642765,0.0,0.0,0.0,0.09593040706124156,0.006493505463004113,0.001222023293375969,0.09070167811121792,0.04491962966509164,0.16013953397981823,0.0,-0.007346986252814531,0.007266405522823333,0.058260943572968245,0.0,0.0021341305505484342,0.0,-0.004632122777402401,-0.01332021713256836,-0.005678001716732979,0.0,0.0,0.00867705762386322,0.009503763490356506,0.05856844459893182,-0.0046197926998138425,0.03296107701957226,0.0,1.0
Oprm1,-0.285494068544358,-0.0005532631650567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01494980551302433,0.0006840205192565917,0.0,-0.034122074991464614,0.0013709882274270057,-0.014179934598505497,-0.02387866996228695,0.0,0.0,-0.001744822170585394,-0.0005273741111159325,0.0,0.0027725709602236747,0.0020920007675886156,0.0,0.0,0.006044164802879095,-0.006132364273071289,0.0,0.0,-0.02381895199418068,0.0,0.007584423758089542,0.0,0.0,0.0,-0.0007094689458608627,0.0020006420090794563,0.0,-0.010444707488641142,-0.010912126991897822,-0.00037525296211242675,-0.031058087926357985,-0.043292894884943964,-0.008434409499168396,0.0024414664506912233,0.0,0.000899248830974102,0.0,0.004513754919171334,0.0,-0.00480015772394836,0.0029020105302333832,0.0,0.0,0.002053874619305134,0.0053444461897015575,0.0,0.0,0.0,-0.0574238901399076,-0.02638652950525284,0.01887453348375857,-0.024632343538105488,0.006839846055954695,0.0,-0.007202572524547577,-0.04095145311206579,0.00013238359242677688,-0.0005596923362463712,0.0,0.0,-0.02139879046007991,-0.006170223369263112,0.0,0.0,0.0,0.05096233244519681,0.043819851335138084,0.0009165174514055252,0.0109219730226323,-0.0074963788315653805,0.023356988369487228,0.0,-0.007346986252814531,-0.04898152423091233,-0.216292618624866,0.0,0.002341694310307503,0.0,-0.016583599895238877,-0.15628664596937597,0.0007617981173098087,0.0,0.0,-0.0017334732506424188,-0.008225384615361691,-0.05878963039256632,-0.0011549481749534606,0.02211243238300085,2.0,2.0
Mphosph9,-0.10088635806925594,-0.0005532631650567055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01494980551302433,0.0006840205192565917,0.0,-0.01810899168252945,0.0013709882274270057,-0.00387777891010046,-0.0051102636568248275,0.0,0.0,0.0009970412403345107,-0.0005273741111159325,0.0,0.0027725709602236747,0.0020920007675886156,0.0,0.0,-8.512908592820168e-05,-0.006132364273071289,0.0,0.0,0.002916606366634369,0.0,0.007446942757815123,0.0,0.0,0.0,-0.0007094689458608627,0.0020006420090794563,0.0,0.0,-0.010912126991897822,-0.002781262006610632,-0.05091656668111682,-0.043292894884943964,-0.008720568567514419,0.0024414664506912233,0.0,0.00831805169582367,0.0,-0.005695928987115621,0.0,-0.0320823157671839,0.0029020105302333832,0.0,0.0,0.07149044573307037,0.0047031126357615,0.0,0.0,0.0,0.003182383477687836,0.027301722187548876,-0.029212338626384737,0.0027873933501541613,-0.0023787999525666237,0.0,-0.007202572524547577,0.0026909279380925,0.00013238359242677688,0.007415923466905952,0.0,0.0,0.22278226358816028,0.026614377051591875,0.0,0.0,0.0,0.05908018240937963,0.020834656506776808,0.001222023293375969,0.034122404656372965,0.04350447720848024,0.050351912193000316,0.0,-0.007346986252814531,0.01561464823782444,-0.15386620547622443,0.0,0.002341694310307503,0.0,-0.004632122777402401,-0.012958717113360763,-0.006861734353005886,0.0,0.0,-0.0018877905141562222,-0.02508777391165495,-0.014597062384709716,-0.0011549481749534606,0.009342370629310608,0.0,0.0
