,DEG,pred,score_0,score_1,score_2
Txndc17,1,0,0.6425066590309143,0.27931952476501465,0.07817385345697403
Atcay,1,1,0.2846790552139282,0.6190893650054932,0.09623158723115921
Nt5c,1,0,0.6175716519355774,0.30412378907203674,0.07830455154180527
Ttc32,1,1,0.4147707223892212,0.49870118498802185,0.08652807027101517
Ppp5c,1,1,0.23181641101837158,0.5181374549865723,0.25004610419273376
Crnde,1,1,0.2392667829990387,0.5633751153945923,0.1973581314086914
Ptpn23,1,1,0.231850266456604,0.6648111343383789,0.10333860665559769
Lsm14b,1,0,0.514149010181427,0.4324548840522766,0.05339609086513519
4932443L11Rik,1,1,0.4175870418548584,0.47858870029449463,0.10382425785064697
Ttpal,1,1,0.17249542474746704,0.7444913983345032,0.08301320672035217
Polq,1,1,0.17492859065532684,0.6082153916358948,0.21685601770877838
Arhgap42,1,2,0.19739097356796265,0.16545523703098297,0.6371538043022156
Mt3,1,0,0.6767611503601074,0.24163393676280975,0.08160491287708282
Wipi1,1,1,0.20073644816875458,0.6763290166854858,0.12293451279401779
Tab3,1,1,0.23048734664916992,0.6754250526428223,0.09408760815858841
Nmd3,1,1,0.19875803589820862,0.7163592576980591,0.0848827064037323
Flcn,1,1,0.16770519316196442,0.7650925517082214,0.06720223277807236
Churc1,1,1,0.1515793651342392,0.763789713382721,0.08463087677955627
Slc15a4,1,1,0.32591789960861206,0.5717580318450928,0.10232409834861755
Nipal2,1,2,0.2844465672969818,0.34634560346603394,0.36920782923698425
Rplp2,1,0,0.665337085723877,0.2646431028842926,0.07001979649066925
Nek7,1,2,0.2053065448999405,0.11083178222179413,0.6838616728782654
Gm26618,1,1,0.15742002427577972,0.6929851174354553,0.14959482848644257
Pstk,1,1,0.32907217741012573,0.567046046257019,0.10388177633285522
Trappc5,1,0,0.5551316142082214,0.3422776460647583,0.10259071737527847
Tmod2,1,1,0.14462849497795105,0.7754135727882385,0.07995791733264923
Usp2,1,1,0.38693875074386597,0.49754607677459717,0.11551521718502045
Ostm1,1,2,0.18617376685142517,0.1345359832048416,0.6792902946472168
Hdac6,1,1,0.26167479157447815,0.6407878994941711,0.09753730148077011
Zfp595,1,1,0.2973725497722626,0.554185688495636,0.14844180643558502
Stard5,1,1,0.328439861536026,0.5806254148483276,0.09093470871448517
Spag1,1,1,0.1508631706237793,0.7717651724815369,0.07737170904874802
Scarb2,1,1,0.23933695256710052,0.52640300989151,0.23425999283790588
Ppwd1,1,1,0.17954634130001068,0.7423767447471619,0.07807687669992447
Ptpn14,1,2,0.18252350389957428,0.11647690087556839,0.7009995579719543
Psmd1,1,2,0.10001152008771896,0.2824539840221405,0.6175345182418823
Iscu,1,0,0.5045445561408997,0.3010028600692749,0.19445255398750305
Pea15a,1,1,0.37005022168159485,0.5513314604759216,0.07861829549074173
Micall1,1,1,0.36867091059684753,0.5148087739944458,0.11652027070522308
Pphln1,1,2,0.2717476189136505,0.22424621880054474,0.5040061473846436
Uqcr11,1,0,0.6125101447105408,0.3021014928817749,0.0853884145617485
Elovl4,1,1,0.3497069776058197,0.5498999357223511,0.10039307922124863
Plxna3,1,1,0.36822590231895447,0.5110313296318054,0.12074282765388489
Timm17a,1,1,0.2731156349182129,0.6319725513458252,0.0949118435382843
Serpine2,1,1,0.1460978388786316,0.43683478236198425,0.41706734895706177
Zcchc3,1,0,0.6119565963745117,0.2869362235069275,0.1011071652173996
Syt1,1,0,0.4595624804496765,0.1349308341741562,0.4055066704750061
Tiprl,1,1,0.2545425295829773,0.6524237394332886,0.09303376823663712
Myo1b,1,0,0.4390793740749359,0.13536161184310913,0.42555901408195496
Nxpe3,1,1,0.3516960144042969,0.5016044974327087,0.14669951796531677
Ddx18,1,1,0.19758667051792145,0.7376238703727722,0.06478951126337051
Socs7,1,1,0.12522079050540924,0.7930071353912354,0.0817721039056778
Pias4,1,1,0.18868525326251984,0.7228859066963196,0.08842888474464417
D430041D05Rik,1,2,0.13127179443836212,0.19829723238945007,0.6704309582710266
Cnot10,1,1,0.2112434059381485,0.707169234752655,0.08158735930919647
Tti1,1,1,0.23973453044891357,0.6632733941078186,0.09699207544326782
Lyplal1,1,1,0.16711729764938354,0.7421030402183533,0.09077966958284378
Zfp568,1,1,0.1167096346616745,0.8018869161605835,0.08140341192483902
Urm1,1,1,0.24044258892536163,0.46783098578453064,0.2917264699935913
Ing3,1,1,0.16967080533504486,0.7469148635864258,0.08341435343027115
Adamts9,1,2,0.35498443245887756,0.22431740164756775,0.42069822549819946
Sntb2,1,2,0.1411803960800171,0.10041886568069458,0.7584006786346436
Rmdn3,1,1,0.23026958107948303,0.6896771788597107,0.08005324006080627
Kcnmb4,1,1,0.1528252512216568,0.6204725503921509,0.2267022281885147
Pramef8,1,0,0.5318574905395508,0.41290733218193054,0.05523517727851868
Pex5,1,1,0.2594265341758728,0.6438741683959961,0.09669927507638931
Esrrg,1,2,0.29565900564193726,0.13561904430389404,0.5687219500541687
Atp6v0a4,1,1,0.1781245470046997,0.5568935871124268,0.26498186588287354
Sae1,1,2,0.15534035861492157,0.351849764585495,0.49280983209609985
Carm1,1,1,0.20325253903865814,0.7196468114852905,0.07710061967372894
Slc4a4,1,2,0.33413219451904297,0.05558488517999649,0.6102829575538635
