gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_DMR,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,count.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.max.loops,18mo.2mo.T.mean.loops,min_distance.log.median.loops,18mo.2mo.Q.std.loops,18mo.9mo.Q.min.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,loop_size.log.median.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,9mo.2mo.T.std.loops,18mo.9mo.T.min.loops,min_distance.log.mean.loops,18mo.9mo.Q.std.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac
Itm2b,23063.0,0.067950087940609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.309123799818034,2.0,0.309123799818034,0.0,0.11622105378649,0.0497727710778426,0.0823749906217052,0.0,0.0,3.0,0.0,0.0,0.1325641922494365,0.309123799818034,0.0,0.1926450779398196,0.0,0.1500671169512748,0.0,0.11622105378649,0.309123799818034,0.0,0.0,0.0,0,0.0,5,6.688974095569547,-1.1240637840433931,-0.6925673099829874,13.147075561860026,-0.4314964740604056,0.3976257396449704,-0.0003689362999999,0.0006241771484988,0.052484997,-0.0953891201428571,14.076063997637691,0.0009054568651438,-0.0004301703,0.4158734090181403,-0.020149966,17.366787572590756,17.934232209313738,-0.014281072,-0.0014315569,2.3760543,0.035621330222441,2.043567447142857,18.04259988171292,-0.0250731399999999,0.0018972037999999,0.0679494442924754,-0.06126785,13.915916518549588,0.0009535632666246,-0.0004579960857142,-0.0285088430196613,0.00809491049779,-0.0204139325218712,0.0133796341900511,0.0874975487003658,0.100877182890417,0.1677412475975406,0.3368509609557595,0.2097924594021916,4,0.1481190887414188,11.801958450927394,0.1814468322961678,0.002231071843685,12.540612408249554,0.6536769699817975,0.0191545781176262,-0.2255373398209279,0.0169235062739411,11.10787091427968,-0.3101422935747848,0.3098061965719639
Cebpz,18060.0,0.0085720626002049,0.0,0.0,0.08517782218571,0.0,0.0,4.0,0.3794541417340673,9,-0.3870231231083769,-0.0316294997818369,1.0,-0.2988769417213239,0.0,0.0310106553729472,1.5152931748754133,-0.1380182170249915,0.0,0.0,1.0,0.0,0.0,-0.0298007026828952,-0.155768322280003,0.0,-0.5849625007131416,0.0,0.1461536216408845,0.0,0.0175391788404468,-0.1462834238084256,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004798859999999,0.000960871144726,0.1289772549999999,0.0137295602166666,14.053756222562145,0.000766937465742,-0.0008490671999999,0.2386015639631308,0.05541896,17.412518598613385,16.823235398276914,0.0463647284666666,-0.0021462092,1.5516938,0.0951617459232203,1.7284913834433333,19.79223108061294,0.22026273,0.002444518,0.0744414896746039,-0.06275203,14.008909853023882,0.0012450648233626,-0.0003408265633333,0.0421550108869721,-0.0090632392734986,0.0330917716134734,0.1009267918835252,0.1698619610437997,0.2707887529273249,0.090632182388862,0.0684343874068802,0.2635276254376626,4,0.1270956499412339,9.99227991656148,0.3665988196571205,-0.1780042270048142,11.42153890684833,2.204120407488038,-0.0730460429059052,-0.7147744678146722,0.104958184098909,6.714245517667496,-0.4512468423770096,0.2523714315718692
Pcdhb21,4704.0,0.0045509436478835,-0.4150374992728327,-1.2223924213227084,0.0,0.0,-0.1583981764145799,0.0,0.0,15,0.0,0.3854273919459254,0.0,-0.2132395275031324,0.0,0.0399882034579071,1.2353986936726975,-0.1601736504952535,0.0,0.0,0.0,0.0,0.0,0.0,-0.0214764289747186,0.0,0.5849625006971113,0.0,0.2515966853684821,0.0,0.022503666987645,-0.0673813280267396,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121462981492692,0.0263472086177154,0.0384935067669846,0.052400380309858,0.1104119930267333,0.1628123733365913,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otud6b,17089.0,0.1960833903641339,0.4360991148044597,0.4360991148044597,0.0,0.4360991148044597,0.0,0.0,0.0,6,0.7548875021597947,-0.1162004830779754,1.0,-0.2463904462174291,0.0,-0.2237542735735753,0.4145044691307337,-0.4346760792056603,0.0,0.0,1.0,0.0,0.0,0.1024923143998943,-0.1979906246086141,0.0,0.5235619560542686,0.0,-0.1044440788859244,0.0,-0.2423655554206476,-0.214685784569526,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013828495999999,0.0006767911120695,0.17041447,0.0614974102,14.09490241275141,0.0010503748781637,-0.0012967584,0.2599644132833038,0.07213405,18.22959486909236,18.194602975157967,0.0813562813333333,-0.0013276934,1.2680423,0.0740798887041837,1.7479387590444444,21.3321064989079,0.207834054,0.0023178085,0.0488995003429142,-0.01689673,13.93683178096903,0.0010892385837497,-6.475900533333335e-05,0.0014541602286612,0.0270853049257355,0.0285394651543968,0.0545196714726272,0.1584964991876226,0.2130161706602499,-0.0058588328826907,0.0588219794101791,0.1367891709338644,3,0.0360684521560498,11.906135746514511,0.2171559723758146,-0.2313296120974261,13.121695390556589,1.0632321891006906,-0.1300088462218832,-0.4390855896250472,0.1013207658755429,11.14911199070695,-0.3022964186911827,0.1811267064259958
Cpeb4,63423.0,0.0,0.0,0.0,0.0400892143791879,0.0,0.0,3.0,0.0407885593637935,4,0.7655347463600073,-0.149659324779436,1.0,-0.3710592965565507,-0.0334107999560877,-0.1627252748628178,0.3477115238116914,-0.3423096409091899,2.0,2.0,1.0,2.0,2.0,-0.015984468510994,-0.2699185670918241,0.0448818332082967,0.2630344058313891,-0.0334107999560877,0.0239957629525351,2.0,-0.1603463842731575,-0.2890370799394857,-0.5470776202708784,-0.4192522073549513,0.279444699879863,2,-0.127825412915927,1,7.357552004618963,-1.5849624997593594,-1.6322682145222034,14.844117269588,0.0473057147628439,0.5637690402384943,-0.0009402096999999,0.000811898213169,0.1538631,0.0463365883428571,14.106072144372488,0.0012294704063648,-0.0011708869999999,0.4810038284922618,0.03541853,17.246928692101932,17.47814550878474,0.0359156881142857,-0.0017426964,0.9279059,0.0867525500084508,1.5126510631057142,17.777846041563908,0.2439822389999999,0.0036091713,0.0620194834136593,-0.09264643,13.95617047740804,0.0011180523474506,0.00016138352,0.0203342160132751,0.0411975498815723,0.0615317658948474,0.0569824471593731,0.0546352559039253,0.1116177030632985,0.4394464507463304,0.4648143390123794,0.6103303889191346,9,0.3000040911517826,11.189488734010071,0.3869057520070801,-0.1516062887123378,14.981165882862854,2.682406708333663,-0.1144627190307734,-0.7249444215064094,0.0371435696815644,8.24792751344406,-1.122776123224716,0.4407209559914135
Tmem234,23391.0,0.0,0.0,0.0,0.1332983870148596,0.0,0.0,3.0,0.1449356482751401,5,-0.1520030934446499,0.1895495456751716,1.0,0.1895495456751716,0.3393241633557333,0.2479252429138125,0.0,0.1850730364763437,2.0,2.0,1.0,2.0,2.0,-0.1392917969589668,0.1895495456751716,0.3583242451372666,0.4150374992728327,0.3393241633557333,0.3107774493512814,2.0,0.2479252429138125,0.1895495456751716,0.3583242451372666,0.1696029769653586,0.7386367785038881,1,0.1887212681719079,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001713125,0.0010837737971945,0.09861994,0.0419597446857142,14.188279751964144,0.0013982376790035,-0.000404315,0.3591533312413792,0.05764693,16.800278934280197,16.711774504965348,0.0587759805428571,-0.0022728773,0.72905135,0.0545678835034327,0.9709328065714288,18.835785201937664,0.11987431,0.0034126149999999,0.0453703000621161,-0.0197988999999999,14.03325956799849,0.0010611351597766,-0.0005828357428571,0.0002559081867239,-0.0005014620369184,-0.0002455538501944,0.1613664899186695,0.0572495790899303,0.2186160690085998,0.432933440867373,0.4681346973520492,0.3018855234628272,10,0.1906172023426806,11.875753894322262,0.1650674580227185,0.1138466350874999,13.37191274122412,1.345982514118209,0.1554872440466419,-0.1037705768630319,0.0416406089591419,10.13314221240073,-0.0568955012605555,0.1767368331957542
Tbpl1,28059.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0746072042357298,8,0.0,0.0,1.0,0.0,0.0,-0.1849673694573756,0.0,-0.4474203479780483,0.0,1.0,0.0,0.0,1.0,-0.1523177292009192,0.0,0.0,0.0,0.0,-0.08780673182686,0.0,-0.2262904546799149,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0144399470273097,0.0531298088328214,0.0386898618055117,0.159972134150466,-0.0270252446387012,0.1329468895117648,0.1851264158552874,-0.0307652044430204,0.129318852305392,8,0.1472716710385333,11.908581301488626,0.2043672368675036,-0.1293745834939274,13.74072943916682,2.469153541974082,-0.2573161167869511,-0.4865529676809035,-0.1279415332930237,6.266786540696775,-0.7149416716226937,0.2105738713272462
Shkbp1,13886.0,0.1402397137275018,0.1926450779417514,0.1926450779417514,0.5563130145820715,0.1926450779417514,0.126389368585737,5.0,0.2593903153921323,18,-0.1186444964982937,0.6721671309054709,1.0,0.3290306921805164,0.4247766247678042,0.5384125138317142,0.3852590769368604,0.4416911388817675,2.0,2.0,1.0,3.0,2.0,0.0396168440074116,0.4329511774210562,0.5644849006639103,-0.1420190048719618,0.403694017409971,0.5411670920534868,3.0,0.5070902482556562,0.3653034432991189,0.0012245352515556,-0.1110153645044853,0.9391143911439116,1,0.1122398997560409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000210026,0.0004133785310862,0.0226862899999999,0.022072204,13.30677374464288,0.0014043345578764,-0.0002905149999999,0.0,0.0055337949999999,16.17536471308796,16.201700004485215,0.0020661124999999,-0.0005025924999999,0.122556025,0.0317817271186178,0.295106785,16.63605812466293,0.0521926059999999,0.0032944059999999,0.0409647394179982,-0.0254894299999999,13.30677374464288,0.0016727343138686,7.432750000005168e-07,0.005984976602322,-0.0165284578057614,-0.0105434812034394,0.0020755040935083,0.0899930165535806,0.0920685206470889,0.5939341961680034,0.25855474067408,0.1122398997560409,5,0.2175638542964019,10.567745820615755,0.3265454034849078,0.1170931109757998,11.445014845868474,0.6653867977306092,0.073233258530234,-0.1110153645044853,-0.0438598524455657,10.08878823871704,0.0012245352515556,0.1127415166153783
Ddx18,14154.0,0.060335412456709,0.4854268271661199,0.2410080995017773,0.1296652429878224,0.4854268271661199,-0.0196969116976051,2.0,0.0941958021900106,6,0.3048545815268042,0.697300617518117,4.0,0.0771654017922371,0.0,0.0807769259931139,0.1280989300079562,-0.1221729971084739,0.0,0.0,3.0,0.0,0.0,-0.0161702359260092,0.2892921610418538,0.0,0.3219280948801484,0.0,0.4891258984208688,0.0,0.1182828314766608,0.0934104638152071,0.0,0.0,0.0,0,0.0,1,3.1699250014583424,-0.461580085151116,-0.2190097819084849,2.584962500745201,-0.2425703032426311,-0.0003305056736807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081270810071726,0.0155092723458389,0.0236363533530116,0.1068196835351491,0.1261385398676349,0.232958223402784,0.5042511023488401,0.210350716666396,0.1501229192735276,3,0.3201969662272125,10.481334552172012,0.295821509402272,0.1874925360909412,11.44656640906612,1.4117224686021166,0.1143819197869524,-0.08160428608092,-0.0731106163039888,8.861086905995704,0.0642764095018537,0.0831384784340351
Mapkbp1,54709.0,0.0,0.0,0.0,0.3143149416170057,0.0,-0.1381233029807801,3.0,0.1365644794024849,11,-0.5849625007198904,0.1744400100267427,1.0,0.0709039181371196,-0.0294855173762722,0.1395033553788351,0.2917892621404094,0.0290753330359452,2.0,2.0,1.0,2.0,2.0,0.1297045480836125,0.1226719640819311,0.0034126476380604,-0.5849625007131416,-0.0294855173762722,0.2499313777217251,2.0,0.1395033553788351,0.1226719640819311,0.6038454497636925,0.533530155442042,0.6929601934967381,1,0.0703152943216505,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019406115,0.0008730816379714,0.07544672,-0.0279204361041666,14.24436383512051,0.0011859691772128,-0.0021551664999999,0.6085796695799282,-0.02990119,16.839806961533707,17.343176500604415,-0.035866039128125,-0.0022812745999999,0.986046585,0.0701893295452726,1.3414327067913543,18.241410641496003,0.13912317,0.0045973055,0.0574433918558917,-0.15126678,14.3981737604376,0.0011614568299824,0.0001153756635416,-0.0037110841803975,0.0162073048532952,0.0124962206728976,0.0180643005676822,-0.0389339995131425,-0.0208696989454602,0.533530155442042,0.6038454497636925,0.1297045480836125,10,0.2044473998881612,12.555830354770055,0.2324890221817656,0.1938574869072679,14.64301061289741,1.84062004415666,0.0807516861403715,-0.1518915006224503,-0.1131058007668965,10.470658874060652,-0.3004792950298451,0.3303644233573974
Nsdhl,39957.0,-0.0757271923612998,0.1032254387333431,0.0,-0.1208958756568375,0.2064508774666862,-0.1566785300316464,2.0,0.4172759136979884,6,-0.1926450779417514,0.0217017679701321,1.0,-0.1181720515991662,-0.1618073132659212,-0.033079650488986,0.0849625007265664,-0.107829893723927,1.0,1.0,1.0,1.0,1.0,-0.0389913575265321,-0.0682098837468516,-0.1618073132659212,0.222392421333013,-0.1618073132659212,0.0960623110386946,1.0,-0.0194817209158011,-0.1081593676115209,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084626297002173,0.0096268718188681,0.0180895015190854,0.1029941652100411,-0.0078276120053559,0.0951665532046851,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mmadhc,16920.0,0.0,0.0,0.0,0.2708790689160031,0.0,0.0,2.0,0.2448730450392178,3,0.0740005814433972,0.4516251689830242,0.0,-0.18193344853825,0.0930065857542004,-0.0371441877198484,0.107383346512861,-0.2268359406075859,1.0,1.0,0.0,1.0,1.0,0.0,-0.0281037637456193,0.0930065857542004,0.5849625006971113,0.0930065857542004,0.058549798476446,1.0,-0.0514470188563989,-0.1032731406674414,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007400364,0.0005411933673512,0.2428586,0.0277783073139534,14.126139801456508,0.00089143263973,-0.0005650025,0.2495006458874845,0.0608124,18.99760446447537,18.9809716670449,0.0636104708372093,-0.0011264044,1.24158465,0.0678130952755219,1.5238855471976744,20.87447562197264,0.1933741,0.0043852549999999,0.0572144007356612,-0.0943491599999999,14.043196072836087,0.0009370837634132,-6.890117116279068e-05,0.0530537566023513,-0.008623211413225,0.0444305451891262,0.0875531118391244,0.0788258045977191,0.1663789164368435,0.0508473162849369,-0.0212331355609745,0.0253678882690486,2,0.0689063821106614,11.322593704527796,0.1956452303611917,-0.0874947528102658,11.464035152189965,0.2000284135655212,-0.1108510345986972,-0.2258368219054687,-0.0233562817884314,11.181152256865628,-0.20046893363642,0.1267388482505302
Adam32,112664.0,-0.0167426915653753,0.0700287442694431,-0.1312445332776555,0.0,0.2713020218165418,0.151306655299568,0.0,0.0,4,0.0,0.282087190571282,0.0,-0.184368449240555,0.0,-0.0392876333197316,0.7506866296885538,-0.1052384799650361,0.0,0.0,0.0,0.0,0.0,0.0,0.0535979561298219,0.0,0.2713020218165418,0.0,0.1706474275453837,0.0,0.0087071047535386,0.0791457659217584,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005298449999999,0.000183007836576,0.04767264,-0.0611788542499999,15.130087867755735,0.0001459601763059,-2.0450700000000004e-05,0.4385135118634871,0.0252328825,20.222262973038216,20.22231118214365,0.0177489145,-0.0006868455999999,1.0144673,0.0175563812779986,1.1663599100000002,20.23990614311454,-0.0406816139999999,-0.0002153481,0.0220095123915275,-0.0271427469999999,15.34934462368748,0.0002094589384369,-0.0004886779,-0.0025963800988003,0.0021152965498123,-0.0004810835489879,0.0261595628236749,-0.0462640851972139,-0.0201045223735389,-0.3881693629892173,-0.0524613541204397,0.3357080088687776,1,0.0,2.321928094916216,0.0,-0.3881693629892173,2.321928094916216,0.0,-0.0524613541204397,-0.3881693629892173,0.3357080088687776,2.321928094916216,-0.0524613541204397,0.0
Tsen34,8161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.4289819207811476,5.0,0.2357905920623944,0.0,0.439534930636587,0.8382830731631264,0.2437900497076741,0.0,0.0,5.0,0.0,0.0,-0.0007258041897196,0.3269818526914135,0.0,0.1520030934434468,0.0,0.4975327561089173,0.0,0.4088251924177338,0.3359846095528112,0.3817650422233699,0.1770268565110394,0.1830786401098901,4,0.2047381857123305,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001692581,0.0007142141252541,0.1742241799999999,-0.1082875657894737,13.473578924860783,0.0009692595899827,-0.0013893021,0.0967377336795791,0.0031678,19.124110687698497,18.792186588397584,0.0123365884210526,-0.0013985114,3.0768285,0.0745943363631293,3.1309089684210525,20.38110564571105,0.0122802199999999,0.0018481706,0.0678607311143068,-0.1813147,13.545492976534089,0.0012370293364936,-0.0004472040742105,0.0552907455004336,0.146268258448452,0.2015590039488857,0.0788574974321171,-0.0202950641193228,0.0585624333127943,0.4451869703929856,0.4358185495768616,0.5955750442346921,7,0.3113511465187333,11.409714447537947,0.2974623730550537,0.1469522160283779,12.3233362892802,0.8009218668880232,0.3165980828170616,-0.2790060748695198,0.1696458667886837,10.04575966138282,0.157838452504216,0.0999552009784893
Stxbp2,12689.0,-0.1133752700967636,0.0687517618749129,-0.1255308820827658,0.2577790983422761,0.2630344058325917,-0.6622740967865306,6.0,0.3191909323050249,16,0.0,0.150644266115913,0.0,-0.3784418569470942,0.3519883359377624,0.1427838079514476,0.6573985948846951,-0.16408859604081,1.0,1.0,1.0,1.0,1.0,0.0,-0.0352044345552244,0.3519883359377624,0.8073549220421463,0.3519883359377624,0.4128460881091813,1.0,0.1164416249117124,-0.0047866094560427,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014931348,0.0006163034495077,0.135409965,-0.0233637080384615,13.933321820732946,0.0009704010726126,-0.0013986924,0.3417182518256078,-0.026380075,17.10354645603624,16.688051693487886,-0.0169509391923076,-0.001905583,1.25637535,0.0757140901459086,1.197584310384615,19.10891490923973,0.0902973099999999,0.0023513319999999,0.0325988848018313,-0.14950975,13.86600435730363,0.0011657543367801,-0.0005198552346153,0.0071644715263543,-0.0092807478631,-0.0021162763367456,0.0502126698196295,0.0347074260864183,0.0849200959060478,0.2683121491626092,0.1851928035713275,-0.0380574918717222,2,0.2422314342144143,11.09539551601084,0.0318635423379367,0.2457812223028294,11.297489501161037,0.2858040546734368,0.0364402406815517,0.2232502954430497,-0.2093409816212776,10.89330153086064,-0.1123123222082239,0.2103678918764776
Xylb,36416.0,0.0,0.0,0.0,0.2066902600686331,0.0,0.0,5.0,0.5720285095282915,6,0.7182290315827959,0.2482271051525009,1.0,-0.0115177827745638,0.0581338840838094,0.2767089717133908,0.2934758301839433,0.0925211931382232,5.0,5.0,1.0,5.0,5.0,-0.1441226319027637,0.1183546611889685,0.2043388444663731,0.415037499274836,0.0769689188425045,0.4608967502885583,5.0,0.2767089717133908,0.1183546611889685,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013800851999999,0.0011309272178037,0.127423425,-0.04372828892,13.908861683118452,0.0011856360333189,-0.000700694,0.2688034264760187,-0.0271785999999999,16.917753165182322,17.747143998186747,-0.01735948208,-0.0016623799999999,0.59495014,0.048811103848926,0.981991785148,18.534059656450363,0.03342217,0.00256561,0.0535594725261558,-0.10760736,13.989659522382212,0.0009603006323109,-7.335898799999995e-05,0.0146034500805615,0.012753649465138,0.0273570995456995,0.031560877049374,-0.0291721477135592,0.0023887293358147,0.3069290684389982,0.3641591996920303,0.1491032566826745,2,0.2073420142382144,11.091113815062172,0.0649641100001024,0.260992505724177,11.295768934420565,0.2894260454057223,0.2634828181141324,0.2150559430093557,0.0024903123899553,10.886458695703782,0.1628064365362345,0.142377904238112
Ccs,13966.0,0.2475294430150171,-0.201737606330786,-0.5208321632995396,0.2243568333226547,0.1173569506379674,0.1892691252198459,2.0,0.1417264407014231,6,0.1173569506379674,0.4620427492658963,0.0,-0.0187451199688002,0.2669524812805564,0.2888800392359893,0.0979325822455148,0.1307699578835546,2.0,3.0,0.0,2.0,3.0,0.0,0.2141994936364951,0.4063140382386017,0.8073549220498757,0.2669524812805564,0.4407928485626362,2.0,0.2816119305997615,0.1940674966735764,0.5348240603304633,0.3894813895854314,0.8782022722209847,1,0.1453426707450318,1,2.000000000036068,0.3768543053414551,0.3768543053414551,9.409390936137914,0.0,0.9621296502561818,-0.0035896489999999,0.0012819463474009,0.152595925,-0.025901947074074,13.70628015884916,0.0012445597206613,-0.0014330672,0.2425150726751731,0.04778349,17.44641625877421,17.760486062237238,0.0394032101851851,-0.0048235093999999,1.2683656,0.0619471888919885,1.529340230137037,18.687033888707468,0.069764074,0.00140251,0.0401782733549744,-0.0831166399999999,13.684496177582243,0.0007493678934994,-0.0007806014925925,0.0186614088281021,0.0094894912151436,0.0281509000432457,0.0489764140506792,0.0102278154617294,0.0592042295124086,0.4023365031171585,0.5348240603304633,0.1453426707450318,3,0.2437069938623048,11.06198810681822,0.0136420661280538,0.3889617051179277,11.39339045744404,0.3489316102615582,0.378305241422652,0.3750672226511932,-0.0106564636952756,10.697836357962464,0.1108472860664034,0.2327438404679769
Atp6v1b2,25065.0,0.0184993524413291,0.0,0.0,0.1116901355953564,0.5474877953007411,-0.2173791106033608,2.0,0.1021329947473773,12,0.0,-0.0537261550156036,1.0,-0.3882261184465303,-0.4072228664652004,-0.1356815303565701,0.310149816266613,-0.3396508390160204,1.0,1.0,1.0,1.0,1.0,0.0582065014145047,-0.1934942725020981,-0.4072228664652004,0.6415460290854522,-0.4072228664652004,0.0273776556604308,1.0,-0.1527575384658699,-0.1131393645798368,-0.3877838312844766,0.0251411320175076,0.0840873903320144,1,-0.4129249633019842,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010761542999999,0.0006432387098019,0.25777627,0.0097235214230769,14.02288792180326,0.0025020198434132,-0.0009091606,0.2547020618540483,0.0749417735,17.969195431197527,17.38548608551074,0.0856179694999999,-0.0009544758,1.9184991,0.0932283468727079,2.284523003846154,20.09506730160705,0.18342158,0.007799744,0.0567338643595139,-0.0426443999999999,14.04867457827382,0.0019704572315635,0.0001562043115384,0.0337853424248799,-0.0259345027584039,0.007850839666476,0.1787629591711472,0.0415418545243597,0.220304813695507,0.0251411320175076,0.0393771077734115,0.0582065014145047,2,0.33314025353138,11.026345047836315,0.0310918568655338,0.0031558691882072,11.255028569818789,0.3234073382788597,-0.1742033617555325,-0.0188293936410932,-0.1773592309437397,10.797661525853842,-0.3877838312844766,0.3020483966658462
