gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.log_ratio.DAR,18mo.9mo.log_ratio.DAR,rel_pos.DMR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,distance.log2.DMR,min_distance.log.mean.loops,Tanova.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,Tanova.mean.loops,loop_size.log.max.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Rnf149,0.06883035160601139,0.0006931260600686073,0.005969323106110096,0.0,0.0,0.04042445782572031,0.0010853314399719238,-0.08724898491054774,0.009324807580560446,0.0,-0.004982690513134003,0.0,0.0,0.0,-0.0811217661201954,0.0,0.004397408962249756,0.002545515298843384,0.0,0.0,-0.06068289212882519,0.0,0.0032899233791977168,0.0,0.020991419553756715,0.0,0.0,0.0,-0.02228619996458292,-0.03576104909181595,-0.07586163869127631,0.02248200111091137,0.3386198698729277,-0.005797343086451292,0.05664596241433174,0.0,-0.010781760830432176,0.1635538859665394,0.0,-0.2163859225064516,0.0,0.0,0.13025332793593405,-0.01530244154855609,0.0,1.0,1.0
Myo9b,-0.11474127621389925,-0.021040152609348297,-0.024419957883656026,0.0,0.0,-0.014960510060191154,0.0007235543429851533,0.10528157331049443,-0.14953974602743983,0.0,-0.004982690513134003,0.0,0.0,0.0,-0.15048122745007275,0.0,0.0016490283608436584,0.002545515298843384,0.0,0.0,-0.16201979607343675,0.0,0.006882865922525525,0.0,0.020991419553756715,0.0,0.0,0.0,-0.053064893931150436,-0.03127277113497257,-0.07417311953380704,-0.057137542702257633,0.16678120559081436,0.01529925910755992,0.08763006493449212,0.0,-0.024627135246992112,-0.1397949430346489,0.0,-0.1860483791306615,0.0,0.0,0.0896048734895885,0.07293166395276784,0.0,1.0,1.0
Nsf,-0.0498530856333673,-0.008001464270055294,0.005969323106110096,0.0,0.0,0.021609587566927074,0.0016279971972107887,0.03204260997474193,-0.07897513467818498,0.0,0.020348097840324045,0.0,0.0,0.0,0.14521823659539224,0.0,0.0016490283608436584,0.0072149006277322765,0.0,0.0,0.010401600375771522,0.0,0.005194615758955479,0.0,0.020991419553756715,0.0,0.0,0.0,0.04458962675184011,-0.036656759679317474,0.12781809207051992,-0.018056828808039427,0.34314726481214164,-0.0013386312406510116,-0.17177443612366916,0.0,0.021653427314013242,-0.08998222477734089,0.0,0.25172464388422666,0.0,0.0,0.15097199723124505,0.026381796523928643,0.0,1.0,0.0
Ggt7,0.060172675182111564,0.0006931260600686073,0.0023515516147017477,0.0,0.0,0.01582348020747304,0.0007235543429851533,0.11199216620996594,-0.07320016369223595,0.0,-0.004982690513134003,0.0,0.0,0.0,-0.07189616419374943,0.0,0.004397408962249756,0.002545515298843384,0.0,0.0,0.028541680015623568,0.0,0.023981809504330157,0.0,0.020991419553756715,0.0,0.0,0.0,0.019191823406144976,-0.04394111886620521,0.0009604549035429954,-0.02426708503626287,0.340018939524889,0.0039757701382040975,-0.15251891750842334,0.0,0.0798345872014761,0.1635538859665394,0.0,-0.11890964599326254,0.0,0.0,0.13772110268473625,0.026381796523928643,0.0,1.0,0.0
Zfp407,-0.0964512419095263,-0.0035741454362869262,0.0023515516147017477,0.0,0.0,0.0029597741086035967,0.0007235543429851533,0.012971210572868586,-0.2452267854101956,0.0,-0.013010358586907387,0.0,0.0,0.0,0.05620249913074076,0.0,0.0016490283608436584,-0.02037976562976837,0.0,0.0,0.008195539666339756,0.0,-0.028916694577783345,0.0,0.020991419553756715,0.0,0.0,0.0,0.04458962675184011,-0.04553886443376541,-0.012084402479231357,-0.027694183178246023,-0.6159060050360858,0.019590020701289176,-0.12181667879223823,0.0,-0.0022402615007013084,0.07026267156004906,0.0,-0.07562231130897999,0.0,0.0,-0.04864800397306681,-0.010100626172497868,0.0,1.0,2.0
9330159M07Rik,0.10378640158101916,-0.03127428986132145,0.005969323106110096,0.0,0.0,0.015661969250068068,0.0010853314399719238,-0.13096436849795282,-0.20668291680514814,0.0,-0.004982690513134003,0.0,0.0,0.0,-0.15048122745007275,0.0,0.0016490283608436584,0.0015850808657705785,0.0,0.0,0.00978895790874958,0.0,0.005757365813478827,0.0,0.00937914490699768,0.0,0.0,0.0,-0.053064893931150436,-0.039506398141384125,-0.01583010146394372,-0.07575549457222223,0.1473399517312646,0.013437855085358023,0.00832604884635657,0.0,-0.024627135246992112,-0.24669896453619003,0.0,-0.2272179947607219,0.0,0.0,-0.18043721225112677,-0.05092700127512217,0.0,1.0,1.0
Tmem259,0.019670415483415127,-0.12338152512907982,-0.09731805294752122,0.0,0.0,-0.04722447553649545,0.0016279971972107887,0.019470674078911544,0.2651568743959069,0.0,-0.004982690513134003,0.0,0.0,0.0,-0.07905197471380233,0.0,0.001099352240562439,0.002545515298843384,0.0,0.0,-0.13200051575899124,0.0,0.005194615758955479,0.0,0.020991419553756715,0.0,0.0,0.0,-0.011155388252809643,-0.029244339317083357,-0.04890582853928208,-0.03190291781909764,0.21264112522825598,-0.012517134873196483,0.10579148368909955,0.0,-0.0065381088107824325,-0.05899255231022835,0.0,0.010539150424301624,0.0,0.0,0.06890878520905971,0.07293166395276784,0.0,1.0,0.0
Far2,-0.06019360159989447,-0.004861281029880047,0.0023515516147017477,0.0,0.0,0.0015585158206522466,0.0007235543429851533,-0.04845817247405648,-0.31183148387819526,0.0,-0.013010358586907387,0.0,0.0,0.0,-0.03343187163118273,0.0,0.0016490283608436584,0.002545515298843384,0.0,0.0,0.005292781572788954,0.0,0.003030192591249943,0.0,0.020991419553756715,0.0,0.0,0.0,-0.053064893931150436,-0.04715992614626884,-0.02632713779807091,-0.038200662527233364,-0.42390573177486657,0.02715776164084673,-0.10534248972311616,0.0,-0.005127516277134418,0.07933548741042613,0.0,-0.1228992260992527,0.0,0.0,-0.10131374131888152,-0.01809647822752595,0.0,1.0,1.0
Lrrc8b,-0.08747876287437975,0.0006931260600686073,0.02441995769739151,0.0,0.0,0.026270102132111787,0.004703103005886078,0.03911750428378582,0.16345106180757285,0.0,0.020348097840324045,0.0,0.0,0.0,-0.037274455465376374,0.0,0.004397408962249756,0.0072149006277322765,0.0,0.0,0.032018439173698426,0.0,0.005194615758955479,0.0,0.020991419553756715,0.0,0.0,0.0,0.015504819974303245,-0.021091761291027068,-0.0567252623476088,-0.022140531213954092,0.24034067440778017,-0.012517134873196483,0.13525114428251983,0.0,-0.0065381088107824325,0.1635538859665394,0.0,0.3022946285456419,0.0,0.0,0.1157879595272243,0.07293166395276784,0.0,1.0,0.0
Plekhg5,0.062175605166703465,-0.006681725680828095,0.003147461391054094,0.0,0.0,0.003909896556288004,0.0009767983620986341,0.02041229699738324,0.2411447249725461,0.0,-0.004982690513134003,0.0,0.0,0.0,0.0539711744338274,0.0,0.004397408962249756,0.0015850808657705785,0.0,0.0,0.032018439173698426,0.0,0.005194615758955479,0.0,0.020991419553756715,0.0,0.0,0.0,-0.011155388252809643,0.3184859262406826,0.058882351089268925,-0.011816488597542047,0.30157007640227673,-0.012517134873196483,-0.0466464863345027,0.0,0.011227455753833056,0.12676867730915548,0.0,0.060829777233302594,0.0,0.0,-0.18645880829542874,0.016527848299592734,0.0,0.0,0.0
Gm15810,0.03138513278681785,-0.03127428986132145,-0.014905219464562833,0.0,0.0,-0.014715386228635908,-0.014905219464562833,0.08641565808095038,-0.09653590377420188,0.0,-0.004982690513134003,0.0,0.0,0.0,-0.15048122745007275,0.0,0.001099352240562439,0.0015850808657705785,0.0,0.0,0.028541680015623568,0.0,0.023981809504330157,0.0,0.00937914490699768,0.0,0.0,0.0,-0.02228619996458292,-0.033464760780334474,-0.021386078726500272,-0.05735645290464163,0.25646877449005845,0.01515427377074957,0.028522762260399757,0.0,-0.024627135246992112,-0.16589657381176948,0.0,-0.032614170238375664,0.0,0.0,-0.13883198646828532,-0.01530244154855609,0.0,2.0,1.0
Sdk2,-0.08949941787868738,-0.004861281029880047,0.005969323106110096,0.0,0.0,0.0031090210471302272,0.0010853314399719238,0.08637370146811009,-0.2871611776202917,0.0,-0.013010358586907387,0.0,0.0,0.0,-0.03343187163118273,0.0,0.0016490283608436584,0.002545515298843384,0.0,0.0,0.01053311675786972,0.0,0.006493269726634026,0.0,0.020991419553756715,0.0,0.0,0.0,0.04458962675184011,-0.03837326355278492,0.004593249429017305,-0.04299707943573594,-0.5822385104931891,0.022793367048725487,0.04727021044585854,0.0,-0.005127516277134418,0.07933548741042613,0.0,-0.14540621478110552,0.0,0.0,-0.047367424704134464,-0.05092700127512217,0.0,0.0,2.0
Ttbk1,0.05137051022145897,0.030328755378723146,0.0023515516147017477,0.0,0.0,0.00990231237374246,0.0007235543429851533,0.04827590314671397,0.2152373379096389,0.0,-0.0033217938244342804,0.0,0.0,0.0,0.04464681093581021,0.0,0.004397408962249756,0.002545515298843384,0.0,0.0,0.036046479558572174,0.0,-0.09532119911164046,0.0,0.020991419553756715,0.0,0.0,0.0,0.015504819974303245,-0.0397982993721962,0.12625201530754565,-0.013904215227812529,0.19289165062829852,-0.012300692545250059,-0.055542305633425715,0.0,0.011227455753833056,0.09511327102780343,0.0,-0.16884896788746118,0.0,0.0,-0.17376012083142997,0.026381796523928643,0.0,0.0,0.0
Dlg1,-0.05101367907598615,0.0006931260600686073,-0.030389281213283537,0.0,0.0,-0.005530604086816311,0.0009044429287314415,-0.03047721104696393,-0.14235666111111642,0.0,-0.004982690513134003,0.0,0.0,0.0,-0.1087037082016468,0.0,0.004397408962249756,0.0072149006277322765,0.0,0.0,0.006565799713134765,0.0,-0.01246707808226347,0.0,0.020991419553756715,0.0,0.0,0.0,0.04458962675184011,-0.04631355181336403,-0.08923309661448002,-0.04804937731474638,0.3150977863371372,-0.004682901902124286,-0.09817823307588697,0.0,-0.024627135246992112,0.1635538859665394,0.0,0.33284529387019574,0.0,0.0,0.10913370734080673,-0.01809647822752595,0.0,2.0,0.0
Nav2,-0.14215077759698033,0.006659991815686226,0.005969323106110096,0.0,0.0,0.00814297423698008,0.0016279971972107887,0.018989376379176973,0.38862775068730115,0.0,0.09109362550079822,0.0,0.0,0.0,0.03269569930620492,0.0,0.0016490283608436584,-0.11518083721399307,0.0,0.0,0.028360745320096612,0.0,-0.01324627046007663,0.0,-0.056721495389938356,0.0,0.0,0.0,0.015504819974303245,-0.04194479569792747,0.010962701551616192,-0.01306990209966898,-0.4542998819053173,0.04652731682639569,-0.18817238725721835,0.0,0.007746625989675522,0.05865039691329002,0.0,0.15892997195012867,0.0,0.0,0.09593958802521228,0.026381796523928643,0.0,0.0,2.0
Speg,-0.014990076250396668,0.0035524115711450576,0.0023515516147017477,0.0,0.0,-0.05491906179115176,0.0007235543429851533,0.11199216620996594,-0.021156302504241466,0.0,-0.004982690513134003,0.0,0.0,0.0,0.09297192744910716,0.0,0.004397408962249756,0.002545515298843384,0.0,0.0,0.02692400509491563,0.0,0.023981809504330157,0.0,0.020991419553756715,0.0,0.0,0.0,-0.053064893931150436,-0.04394111886620521,-0.07495844066143036,-0.005477108899503947,0.3009059340134263,0.0039757701382040975,-0.19336521212011576,0.0,0.014227518821135163,0.12676867730915548,0.0,-0.13029569717124104,0.0,0.0,0.10302257899194955,0.026381796523928643,0.0,0.0,0.0
Eno2,-0.13010124277323484,0.0006931260600686073,-0.09731805294752122,0.0,0.0,-0.22331591574475168,0.0016279971972107887,-0.03923432804644108,-0.06564831385388971,0.0,-0.004982690513134003,0.0,0.0,0.0,-0.0811217661201954,0.0,0.0019238664209842683,0.0072149006277322765,0.0,0.0,0.005756372734904289,0.0,0.002813750263303518,0.0,0.020991419553756715,0.0,0.0,0.0,0.019191823406144976,-0.029244339317083357,-0.11982993608340621,0.05436513684689999,0.24791656114161015,-0.005580900758504867,0.10033183036372066,0.0,-0.010781760830432176,0.09896694138646125,0.0,0.19358264990150928,0.0,0.0,0.12255141284316778,0.07293166395276784,0.0,0.0,1.0
Pou2f2,-0.0331996741052717,0.030565914660692216,0.005969323106110096,0.0,0.0,0.0059376391861587765,0.0016279971972107887,-0.024372017020359637,-0.26554465053603055,0.0,-0.013010358586907387,0.0,0.0,0.0,0.042871307879686356,0.0,0.0016490283608436584,0.0072149006277322765,0.0,0.0,0.0046385016106069085,0.0,0.002077846294268966,0.0,-0.056721495389938356,0.0,0.0,0.0,0.04458962675184011,-0.03903574123978615,0.0648049183189869,-0.028056484814733267,-0.709470059927553,0.02633528074249625,-0.153788312766701,0.0,0.012338835876435042,0.048485631495714186,0.0,0.2505218897201121,0.0,0.0,0.11066624961793423,-0.01809647822752595,0.0,0.0,1.0
Zmym3,0.15766143588349224,0.14628750748932362,0.005969323106110096,0.0,0.0,0.014421192193403841,0.0010853314399719238,-0.13096436849795282,-0.10542565561830998,0.0,-0.004982690513134003,0.0,0.0,0.0,-0.11745194435119628,0.0,0.0016490283608436584,0.0015850808657705785,0.0,0.0,0.00978895790874958,0.0,0.005757365813478827,0.0,0.00937914490699768,0.0,0.0,0.0,-0.02228619996458292,-0.024665110036730765,-0.01583010146394372,-0.058372663147747514,0.2530637819692492,0.013437855085358023,0.13904793605208396,0.0,-0.024627135246992112,-0.1774475461989641,0.0,-0.13170459812507032,0.0,0.0,-0.18043721225112677,-0.01530244154855609,0.0,0.0,0.0
Cdk9,-0.09286372215487063,-0.04063733708113432,-0.014905219464562833,0.0,0.0,-0.005247416310012341,-0.014905219464562833,0.01307076051365584,0.2763547930680215,0.0,-0.0033217938244342804,0.0,0.0,0.0,-0.029525376595556735,0.0,0.0019238664209842683,0.002545515298843384,0.0,0.0,0.036089768009260295,0.0,0.007272462118417025,0.0,0.020991419553756715,0.0,0.0,0.0,0.00947822249494493,-0.032127221003174784,0.09258198598399758,0.08952305221930146,0.08729424839839339,-0.08005359105765819,0.02511121999239549,0.0,-0.0037635935842990874,0.06311235781759024,0.0,-0.15681185851804913,0.0,0.0,-0.13121545609086752,0.04009513271972537,0.0,0.0,1.0
Snrnp70,0.017547286530025304,-0.009541011191904545,0.005969323106110096,0.0,0.0,-0.013821673123165965,0.0010853314399719238,0.0707643624395132,0.17819931594654917,0.0,-0.004982690513134003,0.0,0.0,0.0,-0.037274455465376374,0.0,0.004397408962249756,0.002545515298843384,0.0,0.0,0.034588396456092595,0.0,0.023981809504330157,0.0,0.020991419553756715,0.0,0.0,0.0,0.00947822249494493,-0.03531721599400044,-0.26232939077541234,-0.024163194866850972,0.24847203601151704,0.0039757701382040975,0.08332505010068417,0.0,-0.0065381088107824325,0.1635538859665394,0.0,-0.1887141739204526,0.0,0.0,-0.11770242853090167,0.07293166395276784,0.0,0.0,0.0
Dach1,-0.08395015493035317,-0.010645310357213021,0.0034007054101675748,0.0,0.0,0.006760684722103179,-0.032234344780445096,0.01831693569198251,-0.2576734800823033,0.0,-0.013010358586907387,0.0,0.0,0.0,-0.03544745333492756,0.0,-0.03298056721687317,0.0072149006277322765,0.0,0.0,-0.05740270148962736,0.0,0.0022077116928994655,0.0,-0.023671175241470336,0.0,0.0,0.0,-0.053064893931150436,-0.04406149923801422,-0.052643525637686255,-0.030010869950056075,-0.3929578276723623,0.018248078227043153,-0.16667258195579052,0.0,0.02551507283002138,-0.08178365662693977,0.0,0.20644502979237586,0.0,0.0,-0.035331608559936285,-0.010100626172497868,0.0,2.0,2.0
Ccser1,-0.08286769940052181,-0.010645310357213021,-0.017799436836503445,0.0,0.0,-0.011360845766030253,-0.017799436836503445,-0.017582695335149764,-0.2169552405178547,0.0,-0.013010358586907387,0.0,0.0,0.0,-0.04228864002972841,0.0,0.001099352240562439,-0.02037976562976837,0.0,0.0,-0.03582748575136065,0.0,-0.0064932699222117665,0.0,-0.023671175241470336,0.0,0.0,0.0,-0.053064893931150436,-0.04530751124024391,-0.055745818950235844,-0.03578774779103697,-0.35275089215487243,-0.016363570168614387,-0.17040935155004264,0.0,-0.005127516277134418,-0.09937329262495041,0.0,0.028721056012436748,0.0,0.0,-0.05891900927759707,-0.010100626172497868,0.0,2.0,2.0
Abr,-0.035035889502614735,0.0035524115711450576,0.005969323106110096,0.0,0.0,0.01378047302365303,0.0016279971972107887,0.02637182199396193,-0.2202962956391275,0.0,-0.004982690513134003,0.0,0.0,0.0,0.1405900541320443,0.0,0.004397408962249756,0.0072149006277322765,0.0,0.0,0.008237177152186631,0.0,-0.02471771340817213,0.0,0.020991419553756715,0.0,0.0,0.0,0.04458962675184011,-0.037109288275241854,0.12657030772417785,-0.020238192388787865,0.36768847608938815,-0.002821497838012874,-0.17797362845391035,0.0,-0.005808528270572424,0.12676867730915548,0.0,0.23137004385702312,0.0,0.0,0.15097199723124505,-0.010100626172497868,0.0,0.0,0.0
Akap8l,0.06716421840712428,0.0035524115711450576,0.02441995769739151,0.0,0.0,-0.04722447553649545,0.004703103005886078,0.03911750428378582,0.06626198513433337,0.0,-0.004982690513134003,0.0,0.0,0.0,0.055891909524798396,0.0,0.004397408962249756,0.002545515298843384,0.0,0.0,0.032018439173698426,0.0,0.005194615758955479,0.0,0.020991419553756715,0.0,0.0,0.0,-0.011155388252809643,-0.020932367742061614,-0.047765901181846857,0.007098658867180347,0.30540753319859504,-0.012517134873196483,0.14816202595829964,0.0,-0.0018711131252348422,0.12676867730915548,0.0,0.09126145511865616,0.0,0.0,0.10302257899194955,0.07293166395276784,0.0,0.0,0.0
Ptprn,0.09891120368149131,0.0035524115711450576,0.0023515516147017477,0.0,0.0,-0.05665438150987029,0.0007235543429851533,0.10272863529622554,0.23054724801331758,0.0,-0.004982690513134003,0.0,0.0,0.0,0.06263778787106275,0.0,0.004397408962249756,0.002545515298843384,0.0,0.0,0.05015851881355047,0.0,0.023981809504330157,0.0,0.020991419553756715,0.0,0.0,0.0,-0.011155388252809643,-0.04283367484807968,-0.05749510526657105,-0.016511368807405235,0.28966044787317513,0.0039757701382040975,-0.15776504416018725,0.0,-0.002877554949373007,0.12676867730915548,0.0,-0.11407240051776171,0.0,0.0,0.10302257899194955,0.026381796523928643,0.0,0.0,0.0
