gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,rel_pos.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.mean.atac,DEG,pred
Brsk1,0.24366170414723456,0.05997069160453975,0.09866739167831838,-0.04637989093316719,-0.006742969912011176,0.0005636882781982422,-0.01119066403247416,0.10710757898516021,0.11253147983923555,-0.020962780700065197,0.017976036148611457,0.022792974589392542,-0.1230714772734791,-0.0550830473867245,-0.007179667539894581,0.012881169642787427,-0.0038452679198235275,-0.013084377571940422,0.04002603282220662,-0.0022457280196249486,0.0854241700982675,0.040498690884560345,2.0,1.0
Fmnl2,-0.39420918023213747,0.06635118916165084,-0.032079985979944464,-0.06645717352628708,-0.09680646826978773,0.000755838118493557,0.00028765482362359763,-0.050773448022082446,-0.04023132997564972,-0.004435802921652794,-0.022399884541518988,0.010984953446313738,0.06718555094208568,0.037587359417811966,-0.013714631367474795,0.03530862140702084,0.00827991807833314,-0.0772368287295103,-0.011787407772499137,0.0083380813524127,-0.08927152659744024,-0.057064720205962656,2.0,2.0
Dhdds,0.1858980760257691,-0.07326763024553656,-0.006181165184825659,0.009112181793898343,0.0024999041529372335,0.000755838118493557,-0.004167560636997223,0.10120596466818825,0.10767171019688249,-0.016037522573024033,-0.02106090007349849,0.04796936644241214,-0.09858121427707374,-0.008378517744131387,0.01952456417493522,0.04088237978285179,0.006705256905406714,0.00808013040572405,0.000800567278638482,0.024218271588906645,0.07729413928929717,0.024011691147461534,2.0,1.0
Rgs6,-0.4813817321695387,-0.008293523034080864,-0.0054680201737210155,-0.05014449540525675,0.01177577187307179,0.000755838118493557,-0.011028123183641582,-0.02884707032935694,0.037981161326169965,-0.004110232479870319,0.011564808012917639,-0.03119896164163947,0.058408220033161345,-0.016436425888095983,0.02812721865484491,0.07642543161753565,-0.001332616014406085,-0.13691412039101125,-0.012969059022143483,0.022915517305955292,-0.10019825379073154,0.019222585251554847,2.0,2.0
A230004M16Rik,-0.5131487548910081,0.08974076971877366,-0.05359441824257374,-0.07377291914541274,-0.06389900129288435,0.000755838118493557,-1.699965912848711e-05,-0.02124925108626485,0.036380493910983205,-0.003409189726226032,0.015101782109122724,-0.01546471267938614,-0.06078683572821319,0.08348704474163242,-0.034151939789298924,0.0024653363996185364,-0.00373498878441751,0.01627316913101822,-0.03328523100819439,-0.0695360772497952,-0.06140978764276952,-0.08905955785885453,0.0,0.0
Odf2,0.08595264947973191,-0.047579075149260464,-0.030180153655819594,-0.07144248175434768,-0.000888843759894371,0.00046761334873735906,-0.0008563822973519564,-0.03841695516719483,-0.13019731705076992,-0.02129215463064611,-0.05834225998260081,-0.011475322786718607,0.06575637795031071,-0.07585655243135989,0.10298362776171416,0.005296773239970207,0.03516619382426143,0.015985362976789475,-0.011940650213509797,-0.008363601472228765,-0.12544716981705278,0.021456351932138205,2.0,2.0
Ube3a,0.16200444692745805,-0.054984299326315524,-0.006171794990077615,-0.024183727614581586,0.01200986050069332,0.0008519130572676659,-0.0016951505420729517,0.032989273013081404,0.07058225498534738,0.1287542165024206,0.01788286813534796,0.025356517601758242,-0.1908441300096456,-0.07460782195441425,0.0863293160730973,0.03812089697690681,0.004262948129326105,0.0108746930770576,-0.01357440374791622,0.003242332311347127,-0.0625004835688742,0.03176901806145906,0.0,2.0
Sptbn4,0.08070085355313494,-0.02387035890482366,-0.006008594194427132,-0.06038693643175066,0.001844659447669983,-0.0003970609977841377,-0.0054734246898442505,-0.06972528357408009,-0.15671641444787382,-0.020846648388542235,-0.057304493342526255,0.009422128442674876,-0.14123985909041947,-0.10956121250987053,0.07332422037841752,0.002072537359781563,-0.022890861835330723,0.011387417707592249,0.008107417169958353,-0.0022457280196249486,-0.02138444839802105,0.0242511154897511,2.0,2.0
Sel1l3,-0.00944815533235669,0.09443916137330234,-0.029335648976266383,-0.04756403800565749,-0.0008628314919769764,0.000755838118493557,-0.00026037019211798905,-0.05398679994046688,-0.05829853144474328,-0.004040760421194136,-0.01629579928237945,0.003565075658261776,0.06548026551492513,-0.021084739909274505,-0.03711601615184918,-0.006455048827920109,0.009665902368724347,0.013407579269260167,0.012070387047715484,0.006619786499068141,-0.06974386830348521,0.02476639430038631,2.0,2.0
Plxna4,-0.2915331575972959,0.002985944980755448,-0.019001616314053536,-0.07884051109198481,-0.027774748150259255,0.000755838118493557,0.03785422914195806,-0.03651041506556794,0.037748466739431025,-0.0073387932823970915,0.011088364995084704,0.01356145397759974,-0.07030053974012844,-0.031762732460629196,-0.12407752929255367,-0.14416922037024052,-0.01075730918906629,0.005348242297768593,-0.01764641090296209,0.009646104462444783,-0.04045198718900792,0.024815788241103292,0.0,0.0
Kcnd3,-0.44450720507185904,0.0210213253647089,-0.0201268556015566,-0.07433957185596228,0.004258117256686091,0.0008519130572676659,0.00028765482362359763,-0.04904073690762743,0.018107006642967462,-0.00860034856479615,0.014989059930667282,-0.13705188422929496,-0.04704650144092739,-0.013538134685368276,-0.057431238808203486,0.0421724825236015,-0.02205080781131983,0.010058875451795757,-0.01959341801702976,-0.00582653570920229,-0.0769774351362139,0.01881203418597579,2.0,2.0
Grik4,-0.4433922490430996,-0.03754666358232498,-0.011422518719919027,-0.04741119313053787,-0.15054611303843557,0.0008519130572676659,0.00469292770838365,-0.011118670359719545,0.02556735069490969,-0.004993709553964436,0.012103907568380236,-0.026846493426710367,0.038815542301163075,-0.005110592903220095,-0.00766125304158777,0.04258283328497783,0.0028769638389348983,-0.13625998446717857,0.0025563662173226477,0.022080312529578806,-0.10411096273630392,0.1545328604709357,2.0,2.0
Foxn3,-0.4686629153462127,-0.006165692731738091,-0.0051791813271120195,-0.05209399618208408,0.007577841402962804,0.0008519130572676659,0.00028765482362359763,-0.02884707032935694,0.03979926167987287,-0.00871648087631911,0.012103907568380236,-0.02156832883134484,0.06583621930796653,-0.0012688952899770811,-0.049124221014790234,0.05190098102204502,0.0028769638389348983,-0.04526222848333419,-0.01792936645448208,-0.00582653570920229,-0.10411096273630392,0.026931821927428247,2.0,2.0
Kif13b,-0.3778439271193929,0.01400428168475628,-0.007162093962542713,-0.05533677174709737,0.00751325779594481,0.0005636882781982422,-0.01191838769474998,-0.060374964171787726,-0.06142117672134191,-0.004633519537746906,-0.02337484695017338,0.027622905280441045,0.028554074475541712,-0.02903010178357363,0.14490550190676005,0.03868587917182595,-0.008849718272686005,0.015250505125150084,0.00895360117778182,0.025359571427106858,-0.03746249774005264,0.016619155798107386,2.0,2.0
Pkn1,0.23915100120473654,0.08551789025310427,-0.00676763262366876,-0.01932585982605815,0.012265525008551777,0.0005636882781982422,-0.001106081148609519,0.04830212095519528,-0.10216654585674405,-0.010696567869745195,-0.04185621766839177,0.0031613814644515514,0.12188591577112674,-0.010451628312584943,0.04248233551392332,0.11673310804879293,-0.010328101515769959,0.006974164373241365,0.006151027665473521,-0.012678771484643222,0.039563098987564445,0.030910971015691756,2.0,1.0
Cers4,0.2384449419984594,-0.04247425459325314,0.10247091643512249,0.020410480946302413,0.005404943963512778,0.0005636882781982422,-0.001106081148609519,0.028737791932653637,0.11155732138082385,-0.016947879223152995,0.019404649883508682,0.035698110852390524,0.09272385194897652,-0.12416114129358903,0.11127580053173006,0.0765579497278668,-0.002828879440203309,0.006871209861710668,-0.003367925202473998,-0.008400229709222913,0.08967044506687671,0.020529068005271257,2.0,1.0
Adam15,0.16981986687518658,0.019593308130279184,0.02039391621015966,0.08220185288693756,-0.00028483963571488856,-0.0003970609977841377,0.0008165716659277678,0.08619483047164976,-0.1323588103428483,-0.0025652501732110976,0.032865193232428286,0.01802956606261432,-0.1366218323074281,0.06132643660530448,0.06230584665900096,0.04147798224119469,-0.022890861835330723,0.014963634628802538,0.08192000853829086,0.030609614169225096,0.0020500869490206242,0.029372199308127164,2.0,1.0
Ntng2,0.09403183234855533,-0.059831356732174754,-0.006205895212478936,-0.04165261815302074,0.012569892173632979,0.000755838118493557,-0.004980064462870359,0.03144981411984191,0.0890960325114429,-0.013492946256883442,0.018260237826034427,0.04367891928181052,-0.1219501817971468,-0.012704380222130567,0.06472724789753556,0.04677886941703036,-0.003956746272742748,-0.0569660466350615,0.020845745936967433,0.0061251134378835555,0.0810573613550514,0.04877774479798973,2.0,2.0
Ptpro,-0.37315407616551965,0.03377858187071979,-0.031758939577266575,-0.08128834977746009,-0.006625927956774831,0.0005636882781982422,-0.024531567005906255,-0.04221357805654406,-0.04686920145060867,-0.003635337948799133,0.019571985572110862,0.0065597668848931786,0.05481390779837966,-0.03138864248991013,-0.052982182065024974,-0.019079554486088456,-0.006447345502674579,0.01852954991161823,-0.05672612754162401,-0.03209234008565545,-0.06358427030500025,-0.07087626518681646,0.0,0.0
Dhx29,0.14858929316047578,-0.04607059723231941,-0.018380147381685676,-0.026337538147345185,0.015014103455469012,0.0005636882781982422,-0.00030835728161036967,-0.049443811615929006,0.11895792288705706,-0.005363897117786109,-0.03430077264085412,0.01760801994241774,0.13285479607060552,0.040518336480599826,0.04488758826861158,0.09387406785041094,-0.008095619743689894,0.012055242899805307,-0.03947917491197586,0.01306999271735549,0.08532667186111212,-0.06941988456994296,2.0,1.0
Dhx33,0.1701071155653335,-0.04678365492029116,0.0025291141076013448,0.08101675721234641,-0.0031170974648557603,-0.0003970609977841377,-0.032628536554984745,0.06775786515325308,-0.15369240222498776,0.0730886982101947,0.035427634702064094,0.021553494902327656,-0.13716464104130865,0.1402313275798224,0.04284771541832015,0.00810791808879003,-0.027141213659197094,0.005623725932091475,0.015697931568138302,0.007585264770314098,0.003322925344109535,-0.0178474923921749,0.0,0.0
Rps12,-0.23489867439493536,-0.035791114480234684,0.003084306912496686,-0.015317247845232487,0.005539174368605018,0.0008519130572676659,-0.00013774065766483545,0.011880280787590892,0.013438139352947473,0.06847241272684186,0.015150431545916944,0.007708130488172173,-0.1766314782819245,-0.042443915685871615,-0.007728601307608187,0.0012491654069162906,0.001206267513334751,0.02232803501188755,-0.053859549509361386,0.009396957317367196,0.023798433656338602,-0.042911322107538584,0.0,0.0
Khdrbs2,-0.49066646015737203,0.052638332918286325,-0.005686927121132612,-0.053866870179772375,4.308843985199928e-05,0.0008519130572676659,0.00028765482362359763,-0.031995820347219706,0.015304725943133235,0.018901520958170295,0.014468340133316816,-0.10175684009213,-0.07466639447025955,0.021092082799295895,-0.031247223257087172,0.03335180934285745,-0.02205080781131983,0.00732679002918303,-0.009262997526675462,0.006071949256584048,-0.06333488463133108,-0.07583225368522108,2.0,2.0
Rassf8,0.05551061435136944,0.03218992582289502,-0.027651903592050074,-0.0581230622343719,0.003480939343571663,0.000755838118493557,-0.0014191872347146272,0.07995101139880717,0.06365364955738187,-0.010336377853527666,0.019944923841394485,0.04392933692783117,0.09622209368273615,-0.033307455847971144,-0.1105641118530184,0.0174118987750262,5.336827598512173e-05,0.009432659316807986,-0.010200935141183436,-0.010907165855169296,-0.012331030028872193,0.03375751688145101,0.0,2.0
Arhgap20os,0.02846219959668815,0.013645705725066364,-0.004142470108345151,-0.05090165255591273,-0.0032656519440934064,0.0005636882781982422,-0.0038580088037997486,-0.03565005302429199,-0.12744148889556528,-0.005322244632989168,0.048135618823580445,0.03033411195501685,-0.007128797294571995,-0.021167976735159754,-0.14407668977510185,0.004230752219446004,-0.005061361212283373,-0.05126479348167777,-0.008309899549931287,0.02479948239400983,-0.10624311352614313,0.023740463890135288,0.0,2.0
Gm26879,0.13205183247104288,-0.02264150229166262,-0.014380352422595024,0.11925989405601285,-0.0016488913004286587,0.000755838118493557,-0.0032836595829576253,0.054912965963594615,0.08422480864450335,-0.019729269035160542,0.024726439621299504,0.02727163870818913,-0.07053482624702155,-0.054913841306697575,0.006101349806413054,-0.007801576710771769,0.01686630168929696,0.005648185517638921,-0.016377292613033206,-0.00960678436793387,0.08148304805159569,0.02075749565847218,0.0,1.0
Mgat4c,-0.4484584201266989,-0.004974886942654848,-0.029188864985480904,-0.07978411549702287,-0.004237962821498513,0.000755838118493557,0.0005458052782341837,-0.028101057466119527,0.04026771035976708,0.014783458109013737,0.015101782109122724,-0.01546471267938614,-0.08268329876475036,0.07460007078014314,-0.04314537736121565,-0.017653339789249003,-0.001332616014406085,0.013557690661400557,-0.061179216019809246,-0.07929414784535765,-0.08352630022447556,-0.08975824882276356,2.0,2.0
Chst11,-0.4100003860797733,-0.010931827034801245,-0.015053182039409876,-0.07427245476748795,-0.10757365088909865,0.0005636882781982422,0.0021286017610691486,-0.026909042047336698,-0.0792621946055442,-0.015589296342805028,-0.020273424056358635,0.013978939605876803,-0.008128523449413479,-0.08605956373736262,-0.07443229349795728,0.002716373885050416,-0.008849718272686005,0.011973638646304607,-0.0038922953605651854,0.02567986574023962,-0.03942796207498759,0.014057289203628897,0.0,2.0
Slc24a5,0.2929542755428702,0.11140841742046177,-0.03950442243367434,-0.01707512592896819,0.004739443687722087,0.000755838118493557,0.00463387843221426,0.04273872719146311,0.0877544467523694,-0.004655310166999698,-0.018268498480319976,0.029833260169252755,0.07921400958672166,0.03577832626819145,0.025575509211048484,-0.02285244854865596,-0.005213372027501464,0.023035596632398667,-0.012336352958809584,0.014721514880657196,0.0736271949019283,-0.038929067347198726,0.0,1.0
4921534H16Rik,0.1603320795018226,-0.06453494420275092,-0.013754444085061551,0.07893362963921391,-0.0029663549340330064,-0.0003970609977841377,0.000590323694050312,-0.018902205293998123,-0.18943857552483678,0.016474763341248037,0.03388820900581777,0.04157946953549981,0.05549018589779735,-0.022612261273898183,-0.0787289730226621,0.043302738852798936,-0.027141213659197094,0.006683745421469212,0.038473567049950363,0.004002951560541987,0.06789519649930298,-0.015596155230887233,0.0,1.0
2600014E21Rik,-0.41397776155732574,-0.001504238825291395,-0.004446390243247151,-0.05782947009429336,0.0067770147789269685,0.0008519130572676659,0.0003666551737114787,-0.028494625019375233,0.04290550792589784,-0.005320403627119958,0.011564808012917639,-0.01847924930974841,0.08597876949235797,0.11806581605691463,0.16782260184641928,0.0013281628070399166,0.006833752989768982,0.033001138716936114,-0.013806166164577006,0.005295472778379917,-0.05104554108518641,0.027195096584036946,2.0,2.0
Lrrn1,0.26745887158438564,0.09755461942404509,-0.022112369872629642,-0.007762065110728145,0.008580104382708668,0.000755838118493557,-0.0009375057462602854,0.033610854037106036,0.06927002317272127,0.03336042300797999,0.020437016859650613,-0.10485818660235964,0.04580774100497365,0.03728349171113223,0.0686575680761598,0.03967084672302008,0.004678600849583745,0.007838188093155623,-0.09474317547865212,-0.09983752258121967,0.0642913835728541,-0.024140794211998582,0.0,1.0
Rpl36,-0.29654686456546187,-0.027032268275506796,-0.0016433685272932053,-0.017997475033625962,0.005447328831069171,0.0009095580130815506,0.00463387843221426,0.008662464981898665,0.012276751585304738,-0.0063381883781403305,0.018564604385755957,0.008160337451845407,0.08268345020245761,-0.03107458455488086,0.06047125617042184,-0.04834232939407229,0.003071618899703026,0.011408171630464495,-0.023428398040123283,-0.006715228501707316,0.057019752037595024,-0.02055542011745274,0.0,0.0
Mmp24,0.08265658513177186,-0.013340674717910587,-0.01123310134280473,-0.027932608341798185,0.007743758354336023,0.00046761334873735906,4.489869344979525e-05,-0.04166843730257824,-0.17235149553976953,-0.00865025730803609,-0.05726406087633222,0.03730714170262218,0.007971380213275552,0.011631684626918286,0.04904820964671672,0.05983760175993666,0.03516619382426143,-0.01376300847157836,0.02131759960670024,0.0005123870633542538,0.0906606572214514,0.0242511154897511,2.0,2.0
Kcnh7,-0.3310099163791165,-0.04629445584025234,-0.021721729580312966,-0.07204494340810924,-0.10699109396897256,-0.002094506472349167,-1.699965912848711e-05,-0.06584209707565605,0.026701961387880148,-0.0038604980939999224,0.016936715170741082,0.02830041308887303,0.06883121773134918,0.006580637390725314,-0.1402043522382155,-0.14644478145521134,-0.01075730918906629,0.0114527847757563,-0.07397890482563525,-0.07010534269735218,-0.061045891839894464,-0.0901048153731972,0.0,0.0
St3gal3,-0.4651774124894291,0.025334507552906872,-0.003592434721067548,-0.05869785638526082,0.0067770147789269685,0.0005636882781982422,0.0035017820028588175,-0.03062531672650948,-0.04560241749044508,-0.005526226493529975,0.016035011475905775,0.04315505777485669,0.05127670619636774,0.06469153750920668,0.09290468013845384,0.004327807009685785,-0.008849718272686005,-0.14448157483711838,0.014037916795350611,-0.001075482927262783,-0.08815248064871412,0.02224233331158757,2.0,2.0
Tmem60,-0.2234786382690072,-0.03852097938768566,0.004974072799086571,-0.022026594765484332,0.005745690073817969,0.0008519130572676659,-0.0026270538102835415,0.057113211713731286,0.01162242265418172,-0.019407808184623718,0.015150431545916944,0.023514685779809953,-0.25049542673863473,0.03188027869677171,0.04764377397485078,-0.00521338261431083,-0.0040604727901518345,0.007093599769286811,-0.08786213724175468,0.024486217722296713,0.027999527081847192,-0.042911322107538584,0.0,0.0
Gm20404,0.2555183797888458,-0.0016621112124994397,-0.010012170132249594,-0.008378454553894698,0.00394843855407089,0.000755838118493557,0.00463387843221426,-0.02364327595802024,0.0850251848436892,-0.005067805238068104,0.03311738724820316,0.05470627423375845,0.10059255387634039,-0.018805180124472826,0.12045535292476416,-0.030166143476963045,-0.005213372027501464,0.009113316368311643,0.0016572803538292646,-0.0006246599648147822,0.09852628614753485,0.017083672014996408,0.0,1.0
Evi5l,0.11708905262872576,-0.07897992930375039,0.03978749537374824,-0.017272385121323168,-0.0061215432221069935,-0.0003970609977841377,-0.0011781387776136397,-0.06851366797927767,-0.13263082390651107,-0.01709664118476212,0.046073563117533925,0.022246180521324276,-0.1476631795009598,-0.01290157338604331,0.04242661403026432,0.007640847417060286,-0.021874473355710508,0.004935621749609709,-0.021641852094326168,-0.009945034617558121,0.0015485208434984088,0.012321658139117063,2.0,2.0
Calm2,0.19309256442822517,0.04799212746322155,0.004269420010969043,0.0874005088058766,-0.0025524158426560462,0.0005636882781982422,0.004578723860904574,-0.038130990518257024,0.08121044013183563,-0.004446415025740862,0.029333555307239294,-0.17689616918563844,-0.03184285283088684,0.052611829999368635,-0.0033485212875530124,0.05907829873263836,-0.002828879440203309,0.0007837168127298355,0.008913140990771354,0.005021749092265964,0.0642254036013037,-0.008170215813443064,0.0,1.0
Adamts9,-0.5088460522238165,-0.03666277422569692,-0.013266311003826558,-0.050026207733899354,-0.17456956564448775,0.006443473948165774,-0.0179089061380364,-0.028494625019375233,0.027199364192783834,0.024323708387091757,0.011564808012917639,-0.01403964228928089,0.055375282587483525,0.012336349414545112,0.027374805735889823,0.05475969264516607,-0.002755024414509535,-0.1629688646271825,0.008343442776240408,0.004728110407013446,-0.07157369352411479,0.02484249006025493,2.0,2.0
Ccz1,0.24482760483399033,-0.018761579119600354,0.018130307327955963,-0.033512178217060866,-0.002727985396049917,0.000755838118493557,0.0012418852699920535,0.07673902525333688,0.07162734613753856,0.041183877759613095,0.019404649883508682,0.0015529009699821472,0.04360422725789249,-0.06756525806849822,0.09887566513614729,0.0047346958401612935,0.006705256905406714,0.01734661068767309,0.03029161677695811,0.005579386139288545,-0.1451364828646183,0.040498690884560345,2.0,1.0
Usp4,0.1304953189054504,-0.02404486177954823,0.008248988608829676,0.18978131257463246,0.008049826500937343,0.00046761334873735906,0.0036342291394248607,-0.02535940205096267,-0.10601776053197681,-0.003865593895316124,0.04758072157390416,-0.02711814669892192,0.05657873693853617,0.00303396072704345,0.10825531948357821,-0.008342433939687907,0.03516619382426143,0.01761765478178859,-0.0037443163804709912,0.01954433790408075,-0.10936032332014292,0.014920544037595391,2.0,2.0
Ywhaz,0.2406071807257831,0.003587959473952651,0.004217685265466571,0.04885762087069452,-0.042697363879997285,0.000755838118493557,0.005080935130827129,0.06256922557018697,0.07553453313186764,-0.004116261480376125,0.01817448893096298,-0.14194019161164761,-0.011364538334310054,0.026922539181541652,-0.027011656577233225,0.03945161400362849,-0.017206126265227793,0.007567199193872511,-0.026950019956566394,0.01013667686842382,0.07062601635232568,-0.022306795455515383,0.0,1.0
Slc25a4,-0.021186479199677706,0.05452271311543882,0.00928037886042148,-0.023787935730069876,0.0043143679480999704,0.0008519130572676659,-0.00013774065766483545,0.017930700334254653,0.031183166448026895,0.11187315282411874,0.02938079895451665,-0.08239584187045694,-0.10016491654329002,0.03836125786532648,0.04361440610140562,-0.019862723485566676,-0.0004477003589272499,0.012106700390577317,-0.025152787249535322,0.016285928720608352,0.05034892900846898,-0.022237028758972884,0.0,0.0
Nipbl,-0.41029775930568574,0.003490636688657105,-0.014814384169876576,-0.08595914714969695,-0.0071425962541252375,0.000755838118493557,-0.0008231751294806599,-0.0631194338016212,0.055277768913656475,-0.004858679682947695,-0.019733740552328526,0.02801161054521799,0.0756755939219147,-0.01922459165332839,-0.08581259251106531,-0.00018589850049465894,-0.00373498878441751,0.016954021491110326,0.014842065842822194,0.029822011310607195,-0.06724727381195407,-0.07202652842737735,2.0,0.0
Sez6,-0.014778208560310304,0.04117857065983117,-0.02760245936922729,-0.050859781089238824,-0.025891835996881128,-0.0003970609977841377,3.659052774310112e-05,-0.06359889165032655,-0.07090586148318835,-0.006138553405180574,-0.024222063487395643,-0.09523517275229096,-0.06934732326306403,0.038055456582224,-0.2277479285467416,-0.14093633092707022,-0.018400272731669248,-0.0035761875472962858,0.010524483150802552,0.010167400683276356,0.007391207003965974,0.023236766047775744,2.0,2.0
Ttbk1,0.12745297187007965,0.07515322875231505,0.003815868184901774,0.09011817314196378,0.00318544683046639,0.0005636882781982422,0.0025840134173631666,0.06071256704395637,0.09339168359525502,-0.004776408998295665,-0.016320175784640015,0.04820185121148825,-0.05177824629936367,0.001631131066242233,0.090337082920596,0.01130310453241691,-0.0038452679198235275,-0.05654586778022349,0.03481016643345356,0.01809528955258429,-0.00366098256316036,0.03251517637632787,2.0,2.0
Zfp706,0.08073777248151601,-0.06608199392445385,-0.004805131144821644,0.09238234303425998,0.0022401325358077885,0.0005636882781982422,-0.002985354019328952,0.06039180680410936,0.07734959816094487,-0.020437855985946954,0.015923896736931054,-0.1452229506522417,-0.2594864950468764,-0.010224197541829199,-0.0018263485236093401,0.030283386891242117,-0.002828879440203309,0.06222458712290972,-0.06408166754990816,-0.004600281016901135,0.05692669598385692,-0.021811735825613143,0.0,0.0
Nr6a1os,0.1561756192240864,0.052849787366576494,-0.02413276010192931,-0.037873425073921684,-0.0037908396776765584,0.0005636882781982422,-0.0010291834827512504,-0.050690885689109566,-0.15331028587184847,-0.005340857179835439,-0.07678333090618253,-0.011766865495592355,0.059899252121103926,-0.01451305671595037,-0.10313416470773518,-0.04849358337000012,-0.010328101515769959,0.006467397548258305,-0.010169904311187566,0.02442988658323884,-0.017876626823563127,-0.01857654832303524,0.0,2.0
Xpr1,-0.3686282580858096,-0.008088338547386229,-0.005256813657470047,-0.050944579765200615,0.007577841402962804,0.000755838118493557,0.00028765482362359763,-0.052159718999173495,0.038588897520676256,-0.007587822466157377,-0.015995174846611917,-0.0734026938257739,0.00644932477734983,-0.023923836497706363,-0.05914711038116366,0.04396940202917904,0.006156984092667699,-0.06257809039205313,-0.005666954759508371,0.005471485853195191,-0.09376750068448018,0.011730833165347575,2.0,2.0
Actl6b,0.28579102002317086,-0.05031250193715096,0.04998915756586939,0.027821313861059026,0.0017931074602529407,0.000755838118493557,-0.00018012103158980607,-0.03801702681346796,0.10987363241612912,-0.012970401947386563,-0.03627783861942589,0.018836272098124027,0.08707682045176625,0.035212925729574636,0.016343658149708062,0.12118433670373634,0.006705256905406714,0.007808281434699893,0.029728970723226666,0.02326070351526141,0.08985563929192722,0.03893952518701553,2.0,1.0
Rpl13a,0.1045577407302335,0.02981907783308998,0.012543615913018584,-0.019475355286849662,-0.0023559947963804006,0.00046761334873735906,-0.000328933410346508,0.04756677453755401,0.011691742734983563,-0.010616260701790453,0.026919818243477493,0.036954020615667105,-0.21765380199998619,-0.05054172351025045,0.030999976966995746,0.03230455910554156,-0.0067502741981297736,0.004713721452280879,0.11029696795158088,-0.00908258101902902,0.036253891242668035,0.029890153338201345,0.0,0.0
Rftn1,-0.3546652174554765,-0.021195965744554998,-0.011972425086423755,-0.05199902603868395,-0.05990761722438037,0.0008519130572676659,0.00028765482362359763,-0.03328303196001798,0.026882475931197403,-0.004900332167744636,-0.027173359328880906,-0.10371323196683079,-0.06598698769696057,0.11351261480886024,-0.05884326806059107,0.022118887496180833,-0.02205080781131983,0.011770312655717135,-0.03769854702521116,0.008599735721945763,-0.06333488463133108,0.023912111781537532,2.0,2.0
Sept7,0.09162945352494717,0.0561961869103834,-0.022694583348929882,-0.04570333575829864,-0.0045750544965267185,0.000755838118493557,-0.0038580088037997486,0.03166968489065766,0.08289156842045486,-0.01627802143804729,0.021163769946433604,-0.06792084635817446,-0.01949469315353781,0.016446521218167618,-0.10657034906558692,0.033473006058484314,0.00994534115307033,0.007934736236929894,-0.054763989369384945,0.030887192711234093,0.06648349550087004,-0.06851164716295897,2.0,2.0
Gm26672,0.19593225426971914,-0.0466091774776578,-0.010155263785272838,0.11207641123211942,0.0033041935157962143,0.0005636882781982422,0.000590323694050312,-0.03810446544550359,0.13490847814828158,-0.016831746911630033,-0.0541813711123541,-0.07072005493100733,0.07090636332053692,5.038147559389472e-05,-0.002331593460403383,-0.01260055198566988,0.0017963531333953142,0.00696647385135293,-0.0024953013472259044,-0.009127236651256681,0.07193718182854354,0.006031417502090335,0.0,1.0
Ppp3r1,-0.020608979472890497,0.12595939873252063,-0.007070578262209892,-0.04262196940369904,-0.008048456669785082,0.000755838118493557,-0.007169187143445015,-0.03297285109758377,0.032894348286790775,-0.018943278938531875,-0.01855713431723416,-0.1480751576833427,-0.16594623720739038,0.036883633303223175,-0.2729507952718995,-0.046237568364012986,-0.03302545678801835,0.01589857244864106,0.015362579065840692,0.01732441671192646,0.03538768228609115,-0.05511460575275123,0.0,0.0
A330076H08Rik,0.14410269020590932,-0.023955784989520907,0.0036145100090652703,-0.021614427268505095,0.015225161770358682,0.0008519130572676659,-0.00030835728161036967,0.06470748427323997,0.04819125191308558,-0.009528442760929465,0.030678460814524442,-0.09114352523814886,-0.05784215418156236,0.007338165089022368,-0.019799855349119752,-0.0062333726789802315,-0.02168121200054884,0.014974914616905153,-0.005349875260144472,0.015813097730278967,-0.14176037385128437,0.03569414082914591,2.0,2.0
Suz12,0.10936417680233718,-0.02409554719924927,-0.009697006503120064,0.16082931413315238,0.00045096443500369787,0.00046761334873735906,0.0036342291394248607,0.0940431535593234,-0.15081306983716786,-0.003981726206839085,0.035656895136926325,0.03608567362651229,0.04922685616184026,-0.014230237328447401,-0.06236869570799172,-0.013080697008408606,0.03516619382426143,0.010504306964576245,0.019424506360664964,0.024659265698865056,0.0579621726507321,0.016560108717530966,2.0,1.0
Slc16a4,0.23087127221515402,-0.038057720242068174,-0.02207502128556371,0.05126899573486298,0.006277979146689177,0.0005636882781982422,7.674530148506164e-05,-0.03978510527289472,0.127666217405349,-0.007836513966321946,-0.03273868748918176,0.006500818040221929,0.10564150793827139,-0.021859744439134375,-0.053496033439878375,0.09297623571706935,-0.006838993988931179,0.010504455920308828,0.005456688394770026,0.007604854670353234,0.005438351640477777,0.011356441685929895,0.0,1.0
