,DEG,pred,score_0,score_1,score_2
Nfix,1,0,0.4025922119617462,0.2698254883289337,0.32758232951164246
Cep295,1,1,0.24013108015060425,0.431264191865921,0.32860472798347473
Ermard,1,2,0.04812173545360565,0.4280793070793152,0.523798942565918
Naa20,1,2,0.06855383515357971,0.2932647168636322,0.6381814479827881
Klhdc1,1,1,0.28635984659194946,0.44968053698539734,0.2639596462249756
Vps9d1,1,2,0.01805422082543373,0.16493572294712067,0.8170100450515747
Zfp202,1,1,0.06551025062799454,0.5675175786018372,0.3669721782207489
Poln,1,2,0.034251611679792404,0.25563815236091614,0.7101102471351624
Angptl2,1,2,0.08552607893943787,0.3479709029197693,0.5665029883384705
Eif3a,1,2,0.1212826520204544,0.3647151291370392,0.51400226354599
Dusp4,1,0,0.47227397561073303,0.3410587012767792,0.18666735291481018
Gm20721,1,2,0.0710415318608284,0.4165988564491272,0.512359619140625
Slc23a2,1,0,0.4674822986125946,0.29686206579208374,0.23565566539764404
A930029G22Rik,1,1,0.03042670153081417,0.5090659260749817,0.4605073928833008
Btbd2,1,2,0.03843540698289871,0.20676077902317047,0.7548038363456726
Bptf,1,2,0.040042370557785034,0.29949578642845154,0.6604617834091187
Cmc2,1,1,0.05836017429828644,0.6237939596176147,0.31784588098526
Oaz1,1,1,0.09877167642116547,0.6723940968513489,0.22883421182632446
Tmem109,1,1,0.017852654680609703,0.5000443458557129,0.48210301995277405
4430402I18Rik,1,2,0.20063643157482147,0.3359840512275696,0.46337950229644775
Rit1,1,2,0.06695939600467682,0.29451918601989746,0.6385213732719421
Umps,1,1,0.04357292875647545,0.6181156635284424,0.33831140398979187
Zrsr2,1,1,0.09865396469831467,0.7178001403808594,0.18354590237140656
Klhl26,1,2,0.024059398099780083,0.21798478066921234,0.7579558491706848
Mfap3,1,1,0.08694706857204437,0.5661877989768982,0.346865177154541
Junb,1,2,0.21474023163318634,0.3512808084487915,0.43397897481918335
Popdc3,1,1,0.3701767027378082,0.3841327726840973,0.24569052457809448
Rasl10b,1,2,0.05350542441010475,0.4072880446910858,0.5392065048217773
Clcn1,1,1,0.04774116724729538,0.600917637348175,0.351341187953949
Synrg,1,0,0.5013841986656189,0.19360657036304474,0.30500924587249756
Ssh3,1,2,0.02104799821972847,0.2611892819404602,0.7177627682685852
Zc3h15,1,1,0.1842365264892578,0.43173089623451233,0.38403254747390747
Uri1,1,2,0.2797084152698517,0.2133512943983078,0.5069402456283569
Mroh8,1,2,0.0379415862262249,0.33404603600502014,0.6280123591423035
Ttc1,1,2,0.25821131467819214,0.35023799538612366,0.3915506899356842
Cnnm2,1,0,0.6885812282562256,0.22099332511425018,0.09042547643184662
Ipp,1,2,0.015040366910398006,0.27740415930747986,0.7075554728507996
Ndufb3,1,1,0.036454107612371445,0.7775055766105652,0.18604031205177307
Bcl7c,1,2,0.03955208137631416,0.2855663597583771,0.6748815178871155
Prkar2a,1,2,0.37782445549964905,0.11509174108505249,0.5070838332176208
Hmgn2,1,1,0.042690228670835495,0.5600183010101318,0.3972914516925812
Nipa1,1,2,0.012932796962559223,0.35026878118515015,0.6367983818054199
C1ql3,1,1,0.08917266875505447,0.7359675168991089,0.17485982179641724
Cnrip1,1,1,0.1691531538963318,0.46359777450561523,0.36724910140037537
Diras2,1,1,0.0833853930234909,0.6048442721366882,0.31177031993865967
Tasp1,1,2,0.09444412589073181,0.2564087510108948,0.649147093296051
Tomm6,1,1,0.13696858286857605,0.5029112696647644,0.36012011766433716
Hmgb1,1,1,0.04863070696592331,0.7246077060699463,0.2267615795135498
3010001F23Rik,1,1,0.024892713874578476,0.5789815783500671,0.3961256742477417
Poldip3,1,2,0.04296038672327995,0.4528718888759613,0.5041677355766296
Rhoq,1,1,0.03977658599615097,0.5300887227058411,0.43013468384742737
Rnaseh2b,1,2,0.02989065833389759,0.3201819062232971,0.6499274969100952
Nkain1,1,2,0.03352217748761177,0.4361793100833893,0.5302985310554504
