gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_DMR,9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_DMR,18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_peak,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,min_distance.log.min.loops,9mo.2mo.T.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.Q.mean.loops,Qanova.mean.loops,18mo.2mo.Q.min.loops,9mo.2mo.Q.std.loops,18mo.9mo.T.max.loops,Tanova.max.loops,18mo.2mo.T.mean.loops,min_distance.log.median.loops,9mo.2mo.T.mean.loops,18mo.2mo.Q.std.loops,count.loops,9mo.2mo.T.min.loops,18mo.2mo.Q.median.loops,18mo.9mo.Q.min.loops,loop_size.log.min.loops,Qanova.min.loops,Qanova.std.loops,min_distance.log.std.loops,18mo.9mo.T.median.loops,loop_size.log.mean.loops,min_distance.log.max.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,min_distance.log.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,Qanova.median.loops,9mo.2mo.Q.mean.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.9mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.max.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Iqsec3,-0.030231310054659843,0.0,0.0,0.0,0.0,-0.0017721110628917812,0.0008490704884752631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604088246822357,0.0,-0.017945434823632242,0.0,0.0,0.0,0.0,0.0,-0.02092027509585023,0.0,0.0,-0.023018733225762845,0.0,-0.046043823808431625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038289785431697963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004487203694880009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003170511871576309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022839521057903766,0.013557452633976936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004915615781210363,0.0,0.0,0.0,0.0,0.0,0.016692570047453045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015944188963621854,0.0,-0.015671315807849168,0.007296787612140179,0.0,0.0,0.0,0.0,-0.00923475846182555,0.027127418443560602,-0.006013174415566027,-0.003694937527179718,0.0,-0.0026786261796951294,-0.2000463806092739,-0.14736576184630393,0.015585071505047381,0.030452126832678915,0.00122857965528965,0.0,0.013472012020647526,0.0,0.02242864966392517,-0.07127635912969708,-0.005664627072401345,0.02164967562071979,0.0,-0.023178857117891312,0.028767450600862502,0.0,0.0,1.0,2.0
Nfib,-0.0490376584790647,0.0,0.0,0.0,0.0,0.0013783086044713855,0.0010512301279231905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604088246822357,0.0,0.010698724165558815,0.0,0.0,0.0,0.0,0.0,-0.012013313975185156,0.0,0.0,-0.00868800450116396,0.0,0.0010413789097219706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038289785431697963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017155848070979118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,-0.05812561323866248,0.0,0.0,0.0,0.0022839521057903766,-0.026885601500980558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00560017867013812,0.0,0.0,0.0,0.0,0.0,-0.07409600656479597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034297722717747093,0.0,-0.039004163779318334,-0.06983879305422307,0.0,0.0,0.0,0.0,0.00680785842705518,0.06467436514794826,0.0040608984837308525,0.004310760479420424,0.0,0.027455918341875076,-0.03312020088545978,0.051151423957198856,-0.10397073246072978,0.0056765587185509505,0.0022523961029946803,0.0,0.004803960733115673,0.0,0.014180403919890523,-0.09934304868802428,0.01154118767939508,0.02905241633299738,0.0,-0.014631897900253535,0.028767450600862502,0.0,0.0,1.0,0.0
Ptrhd1,-0.020095111764967442,0.0,0.0,0.0,0.0,0.014045620746910572,0.00048518311232328417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021387843415141107,0.0,-0.009153355853632092,0.0,0.0,0.0,0.0,0.0,-0.006920983344316483,0.0,0.0,-0.023018733225762845,0.0,0.0010413788910955191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036946284165605904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005337198413908482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039631398394703867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022839521057903766,0.013557452633976936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004744719043374062,0.0,0.0,0.0,0.0,0.0,0.016246264800429344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002673480473458767,0.002650278573855758,0.0,0.014510477632284165,0.0024041660130023957,0.0,0.0,0.0,0.0,0.026890169717371463,-0.18253040617331862,-0.0022625141963362695,0.0021895927190780638,0.0,-0.0026786261796951294,0.03691166050266474,0.07013921830803156,0.013791167298331857,-0.01970370713621378,-0.024510164353996514,0.0,0.004536612685769797,0.0,-0.0384681143052876,0.013425286971032619,0.045467664934694764,0.04587285828776658,0.0,-0.023178857117891312,-0.0030743840336799623,0.0,0.0,1.0,1.0
Plag1,-0.016542606987059116,0.0,0.0,0.0,0.0,0.002625349685549736,0.0008490704884752631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002218988751992583,0.0,-0.010198846235871315,0.0,0.0,0.0,0.0,0.0,-0.02092027509585023,0.0,0.0,-0.023018733225762845,0.0,0.0005950736626982689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003425928163342178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016470455937087536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021496019791811703,0.007195715457201004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05582112964242697,0.0,0.0,0.0,0.0,0.0,0.014609812293201685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10124470338225365,0.004180920668877661,0.0,0.004295101370662451,0.00606408640742302,0.0,0.0,0.0,0.0,0.009349686009809375,0.021708200192078947,-0.006013174415566027,0.004173910934478045,0.0,0.0036831109970808028,0.046554222805425524,-0.053181764911860226,-0.11403919716831297,-0.009262547958642245,0.003685739003121853,0.0,0.0052851872146129604,0.0,0.03042431078851223,0.015096129216253758,0.018650546264834703,0.034128737961873414,0.0,-0.04285491481423378,-0.0030743840336799623,0.0,0.0,1.0,1.0
Lingo2,-0.20797610016539692,0.0,0.0,0.0,0.0,0.004594361977651716,0.00234505177475512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010693921893835069,0.0,-0.017497710436582565,0.0,0.0,0.0,0.0,0.0,-0.045147918462753296,0.0,0.0,-0.00868800450116396,0.0,-0.0092236417834647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036946284165605904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014512522891163826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039631398394703867,0.0,0.0,0.0,0.0,0.0,0.0,0.00031116496771574023,0.0,0.0,0.0,0.0022839521057903766,-0.05400669153779745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00484844071790576,0.0,0.0,0.0,0.0,0.0,-0.06705926071153953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005498973648063839,0.0,-0.010215376764535903,-0.055548233166337016,0.0,0.0,0.0,0.0,-0.024749492949340493,-0.22368144147098065,0.009301739176735282,0.00622665410861373,0.0,-0.012388646081089973,-0.028090604632161557,-0.02407998808659613,-0.037952564326114956,0.00989824284799397,0.010135782388970256,0.0,-0.004088264591991901,0.0,0.011680547567084431,-0.018392250500619413,0.023141161622479558,0.025029127881862224,0.0,0.04658250382170081,-0.0030743840336799623,0.0,0.0,1.0,2.0
Pappa,-0.1267444382980466,0.0,0.0,0.0,0.0,-0.0017721110628917812,-0.003052610564045608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008020441234111785,0.0,-0.017497710436582565,0.0,0.0,0.0,0.0,0.0,-0.018555007223039866,0.0,0.0,-0.00868800450116396,0.0,0.0018596051773056388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038289785431697963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019421880692243577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003170511871576309,0.0,0.0,0.0,0.0,0.0,0.0,0.00031116496771574023,0.0,0.0,0.0,0.0022839521057903766,-0.05400669153779745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004915615781210363,0.0,0.0,0.0,0.0,0.0,0.016171880592592062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005498973648063839,0.0,-0.015671315807849168,-0.055548233166337016,0.0,0.0,0.0,0.0,-0.008309278695378453,-0.05224845374003053,-0.0036479069897904994,0.00622665410861373,0.0,-0.012388646081089973,-0.018198728389106692,-0.19936381075531245,-0.1257842456130311,0.02020789444912225,0.010135782388970256,0.0,-0.07272362934425473,0.0,0.011680547567084431,-0.12613411091268062,0.02202732183970511,0.01762745688203722,0.0,-0.04285491481423378,-0.009223152101039887,0.0,0.0,1.0,2.0
Pkd2,-0.02100961111485958,0.0,0.0,0.0,0.0,0.002625349685549736,0.0008086385577917099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604088246822357,0.0,0.03075849149376154,0.0,0.0,0.0,0.0,0.0,0.0055417058989405635,0.0,0.0,0.018271679282188414,0.0,0.0052068944461643694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009404508657753467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006918274089694023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,0.0049786392599344255,0.0,0.0,0.0,0.004836604446172715,0.012211470566689968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013829031009227038,0.0,0.0,0.0,0.0,0.0,0.02537688137963414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02770745737478137,0.0,0.014510477632284165,-0.0006810709740966559,0.0,0.0,0.0,0.0,0.012003210997208953,0.04134225159883499,-0.006676174402236938,0.004310760479420424,0.0,0.0036831109970808028,-0.06003693863749504,0.060272499760612844,0.012996997758746147,0.02416304185986519,0.003685739003121853,0.0,0.004803960733115673,0.0,0.011232285350561142,0.02147776022553444,0.0182426452729851,0.041562803499400613,0.0,0.018540723361074925,-0.0030743840336799623,0.0,0.0,1.0,0.0
Ccar1,-0.023088185973465444,0.0,0.0,0.0,0.0,0.002625349685549736,0.00048518311232328417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021387843415141107,0.0,-0.009153355853632092,0.0,0.0,0.0,0.0,0.0,-0.006920983344316483,0.0,0.0,-0.023018733225762845,0.0,0.0010413788910955191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003425928163342178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005337198413908482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002060832604765892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021496019791811703,0.013557452633976936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047315953876823184,0.0,0.0,0.0,0.0,0.0,0.016246264800429344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002673480473458767,0.002650278573855758,0.0,0.014510477632284165,0.0024041660130023957,0.0,0.0,0.0,0.0,0.026890169717371463,-0.07561609740369021,-0.0022625141963362695,0.0021895927190780638,0.0,-0.0026786261796951294,0.03691166050266474,0.07229886967688799,0.013791167298331857,-0.01970370713621378,-0.024510164353996514,0.0,0.004536612685769797,0.0,-0.0384681143052876,0.015096129216253758,0.04576314423233271,0.034128737961873414,0.0,-0.023178857117891312,-0.0030743840336799623,0.0,0.0,1.0,1.0
Dennd2a,-0.022466294206678866,0.0,0.0,0.0,0.0,0.0013783086044713855,-0.003052610564045608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604088246822357,0.0,-0.04457461565732956,0.0,0.0,0.0,0.0,0.0,-0.018555007223039866,0.0,0.0,0.008240169119089842,0.0,0.0052068944461643694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020394348856061697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006606380119919777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003170511871576309,0.0,0.0,0.0,0.0,0.0,0.0,0.0006223299354314805,0.0,0.0,0.0,-0.020394348856061697,-0.07335317511111498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033055739849805832,0.0,0.0,0.0,0.0,0.0,0.02537688137963414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015944188963621854,0.0,-0.015671315807849168,0.003287260411307216,0.0,0.0,0.0,0.0,0.005466016614809633,0.034881095606833695,-0.0036479069897904994,0.020459005534648897,0.0,-0.012388646081089973,-0.0700393945351243,-0.1494097950682044,0.01953546841163188,0.04200337132439017,0.0016381062567234039,0.0,0.013472012020647526,0.0,0.02242864966392517,0.013309272676706315,-0.012386550176888705,0.02037393590435386,0.0,0.011982037462294102,-0.0030743840336799623,0.0,0.0,1.0,1.0
Wdr90,-0.02780112739652395,0.0,0.0,0.0,0.0,0.004266193262301385,0.00048518311232328417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010693921893835069,0.0,-0.015554214175790549,0.0,0.0,0.0,0.0,0.0,-0.006920983344316483,0.0,0.0,0.008240169119089842,0.0,0.0010413788910955191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009404508657753467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002960412688553333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.926279678940773e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.009334949031472205,0.0,0.0,0.0,0.004836604446172715,0.012584243416786194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010924824718385935,0.0,0.0,0.0,0.0,0.0,0.01927737645804882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033589092083275316,0.0,-0.039004163779318334,0.001922297147102654,0.0,0.0,0.0,0.0,-0.019402019698172807,-0.06566366286948323,-0.0022625141963362695,-0.005131857749074697,0.0,-0.0026786261796951294,-0.01217557922936976,0.04855945745483041,0.010186510207131506,-0.03936262920498848,0.0063476616702973845,0.0,0.004001916609704495,0.0,-0.035123377665877344,0.02147776022553444,-0.03871914771385491,-0.1051659089140594,0.0,0.011982037462294102,-0.0030743840336799623,0.0,0.0,1.0,1.0
Prkar1b,-0.01704129174351692,0.0,0.0,0.0,0.0,0.0009057456301525235,0.0008086385577917099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001604088246822357,0.0,0.006605463866144419,0.0,0.0,0.0,0.0,0.0,0.0055417058989405635,0.0,0.0,0.008240169119089842,0.0,0.0018596051773056388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00237799724098295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019080430641770362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01601108495146036,0.0,0.0,0.0,0.0,0.0,0.0,0.0007260515913367271,0.0,0.0,0.0,-0.021509454906918107,0.006222506631165743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034974226076155903,0.0,0.0,0.0,0.0,0.0,0.016171880592592062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006207604282535612,0.0,-0.015671315807849168,0.001512020668014884,0.0,0.0,0.0,0.0,0.004199572973884642,0.02704276411794126,-0.006676174402236938,0.0015053449943661689,0.0,0.0036831109970808028,-0.22206609678920358,-0.33416476763784886,-0.12795595467090606,0.01801597068551928,0.00122857965528965,0.0,0.013472012020647526,0.0,0.011680547567084431,0.007661364488303662,-0.10488693175371737,-0.05464840592816472,0.0,-0.04285491481423378,-0.0019763897359371184,0.0,0.0,1.0,2.0
Tfcp2,-0.014355649091303348,0.0,0.0,0.0,0.0,0.014045620746910572,0.0010107981972396374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021387843415141107,0.0,0.003777734125033021,0.0,0.0,0.0,0.0,0.0,0.006021925285458565,0.0,0.0,0.018271679282188414,0.0,0.0010413788910955191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009404508657753467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033346852846443654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039631398394703867,0.0,0.0,0.0,0.0,0.0,0.0,0.00031116496771574023,0.0,0.0,0.0,0.004836604446172715,0.012211470566689968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011028546392917633,0.0,0.0,0.0,0.0,0.0,0.01927737645804882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002673480473458767,0.004180920668877661,0.0,0.014510477632284165,0.00606408640742302,0.0,0.0,0.0,0.0,-0.03584601748734713,-0.07939678277820349,0.004107910487800836,0.001026371493935585,0.0,0.0036831109970808028,0.040773071479052306,0.0571684337221086,-0.0018876719940453769,-0.03680509977042675,0.0305097284168005,0.0,0.004536612685769797,0.0,0.03042431078851223,0.02147776022553444,0.061989665096625686,0.05330692382529378,0.0,0.018540723361074925,-0.0030743840336799623,0.0,0.0,1.0,0.0
