gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,18mo.9mo.Q.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.T.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,loop_size.log.mean.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.mean.atac,DEG,pred
Sirt5,-0.14959923203103245,-0.019306112695485354,-0.010567887369543314,-0.11570059193298221,-0.05506780686788261,-0.032648647725582125,0.06271602245018584,-0.13163988138199784,-0.037376106247538704,0.0008510094985831529,0.027794263791292906,0.035741132255643605,0.015136303566396236,-0.07594142498448492,0.0027914845291525125,-0.020981197915971278,-0.0741592904087156,0.08555765455123038,-0.009624520442448556,-0.020610102065838874,0.5034380540321581,-0.049107459653168914,-0.03226880043745041,-0.03107033404521644,0.04158385501941666,-0.015036581046879292,-0.030858211545273663,-0.013410135507583618,-0.06394123591249809,1.0,2.0
Srpk1,-0.1712127133924514,-0.024737449688836934,0.005980154611170292,0.11768021648749709,-0.035672151241451504,-0.04992991242557764,-0.015499992705881595,0.11908406406641006,-0.044300115976948294,-0.005905695932451636,0.11069481987506151,0.05272136801853776,-0.01334797266870737,-0.06041605489328503,-0.009372742427513004,-0.014651050632819533,-0.00730524655431509,-0.06526628426276147,-0.0015484829898923635,0.04327141214162111,-0.03887895695865154,-0.07826396651566028,-0.03221244452521205,-0.08007519061677158,0.004789846427738667,-0.02399854566436261,-0.07380921098403632,0.012296716812998057,-0.266949510127306,1.0,2.0
Polr2e,-0.12255923100747168,0.03790244640782475,-0.05344122307375074,0.10930803034454584,-0.02484556139446795,0.0002849489077925682,0.008121178755536675,0.16819118766114116,-0.042464857704471795,-0.011024573950562626,-0.007877767719328403,-0.01826630502007902,-0.013589417226612568,0.017080014273524284,-0.00963926499709487,-0.017283445317298175,-0.06959481236990542,-0.0851429790793918,-0.0046912302728742365,0.042101155957207086,-0.025762999295257032,-0.04472634030506015,-0.030578973023220896,0.07301211358979344,-0.03976861851289868,-0.04408443238586188,-0.05649701584130526,-0.04055896703153849,-0.1675689224898815,1.0,1.0
Pros1,-0.037545390408486125,-0.0033075584564357997,0.01545658353716135,0.1170245542190969,0.30868836378678677,-0.022477691639214755,0.23550071471370757,0.12210106072016061,-0.01254769904538989,0.011577514093369245,-0.007660086434334516,-0.012343320931540802,-0.01304128983989358,0.02515970729291439,-0.026988581689074635,-0.036250338554382325,0.02187246941961348,-0.2128409764240496,-0.006946392350364476,0.028766999933868647,0.01965494541451335,-0.0761703931633383,0.21131441027857364,0.1140973625332117,-0.05955150988418609,0.031832983130589125,-0.008754708021879196,0.01734399694018066,0.4008389161108062,1.0,1.0
Coa7,-0.29262610140256584,-0.044753368571400644,-0.006232176069170236,-0.20016087997704746,-0.057274574534967544,0.06784681748133153,0.03814665230922401,-0.18722432575188577,-0.05872695510857739,-0.0014251469355076552,-0.004792667999863625,-0.009024944432312623,0.014653414450585843,-0.08702957674860955,0.0028803253918886183,0.032337870486080646,0.013807623847387731,-0.04311634307960048,-0.0014553349558264017,-0.03984207263682037,0.019578631995245815,-0.08493231391534209,-0.03525013072416186,0.0221885596960783,0.0842846125178039,-0.05641829587519169,-0.039897845704108474,-0.009807388912886381,0.024871762152761222,1.0,1.0
Tctex1d2,-0.2069768940564245,-0.025204793829470874,-0.014059789609164,-0.1327669295296073,-0.012269687317311763,-0.021856999173760414,-0.05795588381122798,-0.17137206905521452,-0.04715208963956684,-0.00806044806027785,-0.005613624602556228,-0.013376815436640755,-0.04666793156415224,0.018169637620449066,-0.009550424134358764,-0.02999208975583315,0.005636981721036136,-0.08924645330756903,-0.010123365665785969,-0.10401200952939689,-0.058567167688161136,-0.06690309761092067,-0.0393077164888382,0.03209885724820197,-0.05920931466855109,-0.020583303282037377,-0.048392454693093896,-0.010617712028324604,-0.2008509899210185,1.0,1.0
4932438A13Rik,0.3775804197462276,-0.012430821843445301,0.12812261229380964,-0.08234752953052521,0.2555840652436018,0.3062980629876256,-0.008343696054071188,-0.10177826276514679,-0.0073871717043220994,0.005058732850011438,-0.007660086434334516,0.02293698591645807,-0.04393510499969125,-0.0007495665922760963,-0.005788150494918227,-0.019238422447815536,-0.0477746595768258,-0.1480100913112983,0.024574225635733457,-0.17167438472155483,-0.1996543386997655,-0.13911616270896046,-0.012029512077569962,-0.05449153358582407,-0.02275818198453635,0.09373163222335279,0.01576007643248886,-0.006991347186267376,0.10237797496607527,1.0,1.0
Aqp11,-0.13544847062788903,-0.023030674401670694,-0.018279113569296897,-0.05445638798177242,-0.036035390608012675,0.007045469004660845,0.051085214344784614,-0.1291985239367932,-0.045257286054547874,-0.007956510840449483,-0.007877767719328403,-0.03099796503316611,-0.04908237714320421,0.03405495047569275,-0.011060718772932887,-0.02914491534233093,-0.1158428099937737,0.04888182642869651,-0.004385940236970782,-0.11537682197988033,-0.05072663831990212,-0.07195910643786192,-0.03338042631745339,-0.041378587810322644,-0.08694331630365923,-0.024376170206815005,-0.0466314785904251,-0.013410135507583618,-0.177643465755973,1.0,2.0
Hsp90b1,-0.21481380541343242,-0.01166942432988435,0.0013726379722356797,0.10987648434937,0.08145911920815706,0.023426651735790074,0.053922796729020776,0.14761601576581598,-0.005259386920370162,0.004580193476285786,-0.007877767719328403,-0.0055534658185206354,0.00442503415979445,0.0349452206492424,0.07556397279724479,0.03196045494638383,-0.10650124320294709,0.2462559597240761,0.027489336347207426,-0.13026631521061063,0.12987162211444228,-0.11584015323780478,0.008110056445002557,0.08100321677513421,0.027360221836715937,0.009823940098285674,0.2192534436681308,-0.005553874857723713,0.7532702230662107,1.0,0.0
Kcmf1,0.29445944029837845,-0.034412132501602175,0.026334127075970173,0.08854647470638156,-0.06876014929264784,0.16522312393411995,0.06160192446783185,0.10042150806635618,-0.031334396018646654,0.007449048263952136,-0.004612548463046551,-0.021960270198760554,0.008246719390153884,-0.08647432439029216,0.00587477557361126,0.0309027149528265,0.036192808435298505,0.049810750726610425,0.03137315553613007,-0.11696953123435377,-0.09927139970008284,0.38223111733794213,-0.004475481398403644,0.07762398035265505,-0.03164902069605887,0.05072455074638128,0.026429096033098176,0.04251618932001293,0.1870370528753847,1.0,2.0
St7l,0.3367044100118801,-0.017537776115350425,0.020756035447120666,-0.1159914637543261,-0.030462407767772676,0.00308353565633297,0.06507690055295826,-0.15634113188833,-0.03842146402457729,-0.0044263501930981875,-0.004612548463046551,-0.04194608472287655,-0.04286665007472038,-0.07690392002463341,-0.009372742427513004,-0.06361770428717137,0.03939948905725032,-0.07575893671717494,0.005220461990684271,-0.025625951937399805,-0.10060329872649162,0.43082620441913605,-0.005085213668644428,-0.041573898689821365,-0.08350339196622372,0.03910293597728014,-0.055074310987256465,-0.024269444737583398,0.21307382142171263,1.0,2.0
2310057M21Rik,-0.17324867045041173,-0.011110161105170846,-0.0028317704936489463,0.1129579272866249,0.003843835350126028,0.001662670373916626,-0.07402118741942104,0.1688185057602823,-0.01588741028914228,0.005707863442366943,0.026942371809855103,0.04432781724375673,-0.010856590662151576,-0.05118300134316087,-0.004690431803464889,0.014519470040686428,0.0006895047891885042,-0.08686299150809645,0.01240474021062255,0.6905217939522117,0.3302644946426153,0.3266286670602858,-0.05204588749445975,0.05971159815788269,-0.026644960809499026,-0.08279080684762448,-0.011129952342016622,-0.04749864675104618,-0.22038432328496127,1.0,2.0
Pde9a,0.04289066518424079,-0.02394194534048438,0.002401033658534288,0.04686197904869914,-0.031025587217882275,0.045422524064779285,0.058025002293288705,0.02915701486635953,-0.04388038323726505,-0.0068222750071436165,-0.02800528595224023,-0.059388897552853454,0.0018983884062618017,-0.06826751073822379,0.0016193896438926457,0.005195201598107815,-0.11100243943743408,-0.12066884227097034,-0.003945045799482614,-0.16970408713445068,-0.08401119213085621,-0.13505971318110824,-0.03140365775674581,-0.1081300494261086,0.021810993496328594,-0.02542449563741684,-0.04263748889323324,0.026513009127229453,-0.23070936719421298,1.0,2.0
Gm26901,-0.04725708440411836,-0.013914512377232314,0.08507245454937219,-0.1603098356258124,0.2219893656927161,0.05479681414552033,0.06687336372211576,-0.16149381959810852,-0.002601600713096559,0.005530258533544838,-0.004749131742864847,-0.010526983794989064,0.0065932396985590455,0.04326642755419016,0.07542182743549347,0.1873013556189835,0.05108634210191667,-0.05927176845259965,-0.0028889163956046103,-0.0019170666811987758,-0.023978285286575557,0.23209640646819024,-0.012186260395683348,0.11236840666271747,-0.024245846618432553,0.05677092993631959,0.13236674970015883,0.05073612793348729,0.5422145723551511,1.0,1.0
Gmfb,-0.4273585674678907,-0.023791313716210426,0.03017535723745823,-0.21503988057374954,-0.04249739162623882,0.013881012382917106,0.09677900581620634,-0.34225777769461274,-0.005966338278958574,0.0009915069909766316,-0.004749131742864847,0.0248997115844395,0.006448372965678573,0.05306056596338749,0.01927151672542095,0.06230550610460341,-0.007359505388885737,-0.06341719103511423,0.013823868376202881,0.4344349264772609,0.16097755218856036,0.10662483938038349,0.00027892258018255236,0.2312475360138342,0.005828478117473423,0.11452239939011634,0.21188648824812845,-0.03833892692811787,0.372269443878904,1.0,0.0
Gm15243,0.019865847507026045,-0.003752846410498023,-0.017214139346033334,0.1489277643710375,0.09255754553712904,-0.08846638470888138,-0.10477417413145304,0.15287645049393178,-0.020013465378433466,0.007682454364839941,-0.009718698682263494,-0.05503838097210974,-0.010615146104246378,0.027540688812732698,-0.011060718772932887,-0.045735858101397756,-0.08469456509687007,-0.0510771887912415,-0.0922870759665966,0.43580909065902235,-0.013924634717404842,0.2695308260899037,-0.027662218646146357,0.15118331600446255,0.037106925421394404,-0.13015208174474538,0.0002151527628302574,-0.07033720541745424,0.06791436205618083,1.0,1.0
Acly,-0.007656734415795654,-0.024709664145484568,-0.005430830547120422,0.07341966601088643,-0.010336111858487129,-0.05062050599604845,-0.07172477708663791,0.05017621949315071,-0.04556572382571176,-0.007127068566624075,-0.028288147263228893,0.09118511695880444,-0.01334797266870737,0.07384683527052402,-0.009372742427513004,-0.018259881623089315,-0.023119870065711437,-0.09963465427514166,-0.002003032728098333,-0.17054822675418108,-0.060465450938791035,-0.08636217460036277,-0.04425618410110474,-0.13333503790199758,-0.0033475162740796804,-0.026667230883613228,-0.05673492091242224,-0.010617712028324604,-0.23403470935765655,1.0,2.0
Cpeb2,0.15094519203994422,0.0012478360999375582,0.01973876366391778,0.11279419371858239,-0.06075187546433881,-0.02638477748259902,-0.14241413726471364,0.14288714600959793,0.007123329418245703,0.007935720661189407,-0.009718698682263494,-0.009272136009531095,0.0059643492521718145,0.03085132151842117,0.01909383501857519,0.07795065679587423,0.26442947280127554,0.31946739097125826,0.020226786360144616,0.704448281833902,-0.059182207121048123,0.2080561996717006,0.15740205608075486,0.1607840537512675,-0.016727484008297325,0.10666320560500026,0.05883082555606961,0.012240185551345348,0.1764509247429669,1.0,0.0
Msl2,-0.3261225693835877,-0.018015908100642263,0.0137693185149692,-0.24023463267832995,-0.031803481010720135,-0.04082928568124771,-0.033172917529009284,-0.2932647509872913,-0.02339233485981822,-0.005523491855710745,-0.005504783960059285,-0.006719038791488856,-0.043125143516808746,0.02863031215965748,-0.009372742427513004,-0.057254122011363505,0.016400572466664015,0.4932817559456453,0.11538872819393874,-0.01768774678464979,-0.14506193693261593,0.17005214863456786,-0.007076983423903584,0.08945398386567831,-0.0403612775914371,0.019717720942571758,-0.059134911946021024,-0.02973187240306288,0.19768916508182882,1.0,2.0
Lrba,0.5777916099037975,-0.01900234691333026,0.00853580068796873,0.06419974179938435,-0.056573803925421086,-0.046460282718762756,-0.04596453565871343,0.05143481297418475,-0.05267429965781048,-0.004788543174508959,-0.028070465978235006,-0.06908283850061707,0.0050052634440362455,0.055462003322318196,0.00587477557361126,-0.003276801183819771,0.05001416050363332,-0.06678840580862015,0.00183031348278746,-0.265011844006367,-0.2472873516776599,-0.16273835077416152,-0.004824194442480802,-0.13942824790254235,-0.0017163756303489209,0.01389644434209913,-0.04307548366370611,0.0022428000532090666,0.2702512880647555,1.0,2.0
Gm16278,-0.1736394003778696,-0.025245293164625763,-0.08937673235312105,0.12856345497071742,-0.03659747674129903,-0.027072105035185815,0.03607073687948287,0.13590789338573814,-0.056682694368064404,-0.01271557883825153,-0.007877767719328403,0.08663493291009218,0.0020309923216700553,-0.0965999811142683,-0.009283901555463672,-0.020070736245252192,-0.011491940296255053,-0.05412211448419839,-0.011144063342362643,-0.16751110776793213,-0.06306961890310049,0.0057082031713798645,-0.041405525328591465,0.0702870841883123,-0.03128237490542233,-0.05880653664469719,-0.042041328009217976,-0.018219578322023155,-0.003154996503144503,1.0,2.0
Cct8,-0.3059898175718263,-0.005424967985600233,0.010124263372272253,-0.14767314676195384,-0.04803046626970172,-0.01877618274651468,0.07248355489224195,-0.303416067045182,-0.039208095172652974,0.0022989842016249897,-0.004683827357366681,-0.010125240167835727,-0.0007023957464843988,0.04549326948821544,0.0053702616039663555,0.058956643622368576,0.027683581858873367,-0.06999488577479497,-0.0800615542801097,-0.004813170959241688,-0.08983304270543158,0.2619819184532389,0.031752459220588204,0.029714711364358663,-0.027997227432206274,0.029792041182518006,0.2753058893792331,0.022460175696760416,0.198472182713449,1.0,2.0
Fam192a,-0.11923047311138361,-0.026242740820161998,-0.010429344773292541,0.06079067377373576,-0.06612199604511261,-0.04992991242557764,-0.06621842122636735,0.08825846983119845,-0.04570654808543623,-0.007850534880999476,-0.028288147263228893,-0.04956104829674587,0.0022724368795752526,-0.054735896345227956,-0.0031466957461088896,-0.010476150480099023,-0.06008784024510533,-0.08617299831006676,-0.07178948846645654,-0.18724957268219442,-0.08317576220259071,-0.11871604084968566,-0.023725105598568916,-0.10984720700420439,-0.008247780669480563,0.005846250737085938,-0.047963285648729655,0.01444129813928157,-0.2136668563587591,1.0,2.0
Zcchc14,0.2528460780251771,-0.009365307027474045,0.004854087957646698,0.08571868596598506,0.0013956924248486758,0.03845332292839885,0.06214299384038895,0.12102722390554846,-0.049505264128092676,0.0013505853491369635,-0.020277600446715952,-0.008281091999961063,-0.010167351458221674,-0.061229916978627445,-0.0036634676717221737,-0.011154397511854769,-0.01974843322765082,0.7884388287807815,0.0018138613132759928,0.4272123929671943,0.033324278681539,0.29802252958528697,0.008803466372191905,-0.31717263857834044,0.05757548555033282,0.08096249199938028,-0.04574644895503297,0.013843013858422636,-0.2064690426411107,1.0,0.0
Elmod3,-0.11862940658349544,-0.03502412657253444,0.11003498897887766,0.05514731550589204,-0.020398455681279303,0.037272337470203636,0.07215033110231162,0.1046357134077698,-0.04379043524153531,0.004998209145851433,-0.007877767719328403,-0.02102321870625019,0.0017895477637648583,0.04349016159772873,-0.007228796891868114,0.009000099012628198,0.005723695529159158,-0.07880678452551365,0.045224638325162235,-0.1779780642222613,-0.0776120808115229,-0.1229624380543828,-0.018893575016409158,0.06628313478082419,0.09192000769078731,0.009262216985225677,0.018695621849037707,-0.010060055884532631,0.30375820588320496,1.0,1.0
Ppp1cc,-0.2600816104817204,-0.011166110620833933,-0.018060600301250816,-0.11378858211450278,-0.00491720465477556,-0.006559487376362086,0.046598387528210876,-0.15367132056504487,0.027578829008853063,0.11506423995131626,-0.007877767719328403,-0.011307136085815728,-0.04508291959762573,0.032561381123960016,-0.0046015909314155575,-0.011291758860461415,0.552818779044319,1.1105237231962384,0.06378397572319955,0.10134866153355687,0.039582408908754585,0.12067638924811036,-0.03051237691892311,-0.07748064536601305,-0.04968521318398416,-0.058061922448687256,-0.04615423721377738,-0.08335593085736036,-0.09759034565184266,1.0,2.0
Mknk1,-0.23341275105252862,-0.029167832834646107,-0.004352782312780619,-0.07285912280902267,-0.020739364977926014,0.04452475242316723,0.045744109572842716,-0.17294641004875302,-0.15037303933640941,-0.013547041146084666,-0.00776892707683146,-0.008701293552294374,-0.044176549557596444,0.03295766025781632,-0.006291850982233882,-0.017268606266006827,-0.01718920693732798,-0.11429333308711648,0.005910760071128607,-0.03162880859337747,-0.0313929060427472,0.09385671988595277,-0.026281023253686725,-0.03081121209077537,0.082145179992076,-0.07224145088344812,-0.05677502722479403,-0.020944558903574943,-0.1806248909048736,1.0,2.0
Snapin,0.10497141797561199,-0.009539371849969029,0.03638546425849199,0.08836257319897413,0.15365281091071664,0.021017181556671857,0.05459755250252783,0.12089145342819392,-0.04556373905390501,0.0007208673469722271,-0.007877767719328403,-0.004130177348852158,-0.0015845121536403894,0.0349452206492424,0.005608253004029393,0.0027215327043086292,-0.1119384459592402,-0.005813860388007015,-0.011240839688107372,-0.19196261423639954,-0.051138247856870295,-0.06078551162034273,-0.02289187881164253,0.07518302660435439,0.10076269182376564,-0.00923629179596901,0.014336190596222877,0.029691235367208718,0.1708448075223714,1.0,1.0
Hunk,0.39133246952667833,-0.03754493339918554,-0.0026279886066913603,0.07923182018101216,0.003674882473424077,0.07639586294069886,0.09451991417445242,0.13225195383653043,-0.008261468976270408,0.007503479020670056,-0.017121221832931043,0.03977762203547172,-0.006569577753543854,-0.0752381630241871,-0.004690431803464889,0.03159543413668871,-0.014528281283564865,0.4322365470253862,0.024279913930222392,0.6758336783759296,0.21038378877099603,0.27132787407375875,0.11680784223601222,-0.047966386815533044,0.01979194219224155,0.10131981947924942,-0.05751641775481403,-0.021416649334132672,0.09832207855302841,1.0,0.0
Tdg,-0.1984717789152637,-0.021064151301980017,0.009285040739923716,0.09191477578133345,-0.04642773744417354,0.04955569235607982,0.07376066311262548,0.15849125277251006,-0.029230765337124466,0.0032915528141893445,-0.007877767719328403,-0.015184140658238903,-0.013830861784517765,0.04349016159772873,-0.009550424134358764,-0.04826481927651912,0.053383099921047686,-0.09305215367581696,0.0010265903407707811,-0.2066633864864707,0.036797544662840666,-0.10370419362559914,-0.03414999233558774,0.11325958086177706,0.13971714985556902,0.012022574450820684,0.02379859728505835,0.012296716812998057,0.2658908884599805,1.0,1.0
Mark4,-0.1834317719237879,-0.02288745315745473,-0.0826315670274198,-0.09593289628624917,-0.022034480152651668,0.013191435693297535,0.03541664491407573,-0.0820227932650596,-0.04321164685767144,-0.007522802243474871,-0.007877767719328403,0.03489126610686071,-0.046909376122057436,-0.08791984692215919,-0.0046015909314155575,-0.021699373535811903,-0.017480492307804525,0.0801119883893989,-0.0035562493419274686,-0.10813251085113734,0.008456562068313361,-0.07189631344750523,-0.03606045389547944,-0.03622258664108813,0.08077519156970084,-0.022063196888193488,-0.051283400335814806,-0.010617712028324604,-0.20647530577611178,1.0,2.0
Tssc4,-0.1419569651619531,-0.011530078980140388,-0.03168632104992866,-0.20591705087572337,0.023904446978121996,-0.022148850122466684,-0.07769997172057629,-0.20056330481544138,-0.01817752483300865,0.0024450160237029193,-0.005613624602556228,-0.005029044992988929,0.017433767579495905,0.01905990779399872,-0.009283901555463672,0.04835821851156652,0.1411387397244107,0.6070605624187738,0.1485925373341888,-0.015233753505162895,-0.02070718445815146,-0.05952411292120814,-0.01005635270383209,0.14501095609739423,0.0715207572421059,0.00612219943664968,0.04723352638771758,0.045657628327608106,0.23763123877579345,1.0,1.0
Ndn,-0.07765156727284193,-0.020163709186017512,-0.07542523710057139,-0.16201228298246861,-0.011240537390112876,0.001662670373916626,-0.05709735271288082,-0.15044582976959645,-0.0429786493582651,-0.008127817551139742,0.018229722790420056,0.022814394223969428,0.011520799091085792,0.018169637620449066,0.003058007098734379,-0.00894920996390283,-0.03348798262421042,-0.0911888084653765,-0.007929119965992867,-0.11356884437613189,0.04716039170511067,-0.05958024380728602,-0.03753648234531284,0.026772817857563497,-0.06045799701474607,-0.0011223386693745851,-0.049706250295275825,-0.010617712028324604,-0.1977285183314234,1.0,1.0
BC004004,-0.09416850780136883,-0.024709664145484568,-0.08087180484086275,0.08831078490242363,-0.02031365105882287,-0.05062050599604845,-0.07089432906359434,0.08077956086024642,-0.046488864626735446,-0.007277556213084608,-0.028288147263228893,0.08756485809572041,-0.01334797266870737,-0.05274214064702391,-0.009283901555463672,-0.009795820713043213,-0.03156447230838239,-0.10178295913618057,-0.0035970447352156043,-0.1762481291545555,-0.060242141634225845,-0.08409824792295695,-0.04100892150774598,-0.1104815370310098,0.015299091869965196,-0.03190861507318914,-0.05488354183733463,-0.010617712028324604,-0.23709427357651294,1.0,2.0
Brwd1,0.02428671079687774,0.0017150170356035233,-0.08435097683221102,0.09001844836398959,-0.04615353215485811,-0.03231594244018197,0.1392115722037852,0.09920050882734359,-0.04368057382991537,0.0011369666480459274,-0.02016875980421901,-0.010202807858586311,-0.012912610117346048,0.0440454139560461,-0.004690431803464889,-0.018596034753136335,-0.007995021399110555,-0.09580214160494506,-0.003240481682587415,0.014218971161171793,0.11876631323248148,-0.15494210792705418,-0.009802551697939635,-0.08001716374419629,0.01146542233414948,0.11549354364164173,-0.06090496229939163,-0.018851144406944513,0.011967565026134252,1.0,1.0
Brinp1,0.36578951160423456,0.005921548227779567,0.047013104483485224,0.08752791274338961,0.07142108998261393,0.009535305437166243,0.10945654508192092,0.1096464114356786,0.0353096027392894,0.03785204337444156,-0.003124060705304146,-0.006709814877249301,0.009354181382805108,0.019723500199615954,0.01927151672542095,0.057159953110385686,0.38136880730162376,0.5082617983082309,0.02539610682055354,0.5328747975267469,0.14599826280842534,0.2681927733216435,0.014783562532393262,0.2713035473390482,0.019289511628448962,0.057998040029779076,0.1465028809872456,0.040292935138568284,0.27336948590353133,1.0,0.0
Fam81a,0.03173910165205598,-0.01621096150018275,0.07353520387783646,0.04140604412183166,-0.021263394923880696,0.007153562102466822,0.059640596066601576,0.0370488788606599,-0.09908826214494183,-0.0016156776447314768,-0.020386441089212896,-0.03561273462604731,0.0019140107557177543,-0.05956194860860706,0.0016193896438926457,0.006182683147490025,-0.1181077192677185,-0.10980231519788504,0.0005631043808534741,0.19012413307093085,-0.07177042677532881,0.05025668254122138,-0.01790398847311735,-0.0903092286363244,-0.0650380594143644,-0.02711376391351223,-0.029496985358418895,0.029460618905723095,-0.20167039541061968,1.0,2.0
Csdc2,-0.20041178913787008,-0.02481416441965848,0.004268350638449192,-0.07157795337960124,-0.04322454873472452,0.007045469004660845,0.03136959564872086,-0.12756923323031516,-0.035272126893978566,-0.007905030569527299,-0.007877767719328403,-0.002225763536989689,0.012480413429439069,-0.06882276309654117,-0.007228796891868114,-0.022146893148310483,-0.07877152190543711,-0.10175161737948656,-0.006106906677596271,-0.13243137998506427,-0.043439681832678614,-0.1138197691179812,-0.021475549209862946,-0.03666020025499165,-0.08694331630365923,0.14584398040547966,-0.0541321606002748,0.02372058544307947,-0.17888632415095343,1.0,2.0
Zfp865,-0.20338977109640838,-0.020859978189691902,-0.004352782312780619,-0.19637004351243376,-0.029194292835891245,0.010714030135422945,0.06311307584866882,-0.1944747183099389,-0.041603321987204255,-0.0026804974023252725,-0.004749131742864847,0.045163822816684844,0.0039373495616018776,0.043267594054341316,0.00587477557361126,0.040744848405011,-0.010040494278073311,0.04194174595642835,-0.025893332888372242,-0.001694889166392386,-0.039471704042516646,0.1863389499252662,-0.03168139916844666,0.029318733848631384,-0.08382294109091162,-0.061635940559208395,-0.0608508392656222,-0.02515925804153085,-0.17564407100901008,1.0,2.0
Mok,-0.10803947371430694,-0.026233412148430942,-0.03773208271712065,0.07031357875093817,-0.03321446852758527,-0.04992991242557764,-0.07291232890449464,0.05260863879695535,-0.04755038270493969,-0.00820154238725081,-0.028288147263228893,-0.019128633858636022,0.0022724368795752526,0.017080014273524284,-0.00963926499709487,0.002345894556492567,-0.06618452040478587,-0.07883001421112568,-0.004138313131406903,-0.1896108095301315,-0.06010352423414588,-0.09914241855964065,-0.03221244452521205,-0.11482586444355547,0.0032094658259302377,-0.02567443136125803,-0.050557475928217174,0.012296716812998057,-0.23652629796881228,1.0,2.0
Sdf2,-0.2115026254253462,-0.025204793829470874,-0.04998776881024242,-0.11149421874433756,-0.01210887718014419,-0.021856999173760414,-0.027688011820428075,-0.14469913438893856,-0.04865475953090936,-0.008329616750124842,-0.005613624602556228,-0.0178789722698275,0.011520799091085792,-0.054735896345227956,0.0059636164456605915,-0.02070313406176865,-0.06086817307397723,-0.08462563280947506,-0.032313093869015576,-0.11476385532878339,-0.07634023616090417,-0.06144506528973579,-0.0393077164888382,0.03020685856230557,-0.06045799701474607,-0.029225622778758408,-0.05524326042737812,-0.010617712028324604,-0.1783065819274634,1.0,2.0
Fam13a,0.072370131816715,-0.020017469893209638,0.012685906141996384,0.06846317607909441,-0.01855201315134764,0.00641424847766757,0.05317311357473955,0.10040020474232733,-0.03020744292763993,0.0037289122329093516,-0.007660086434334516,-0.031244394765235484,-0.01375766607001424,0.03550047300755978,-0.09719309134408832,-0.02254043146967888,-0.17323643701151015,-0.14477826355956494,-0.0009210155089385808,-0.207079434460029,0.06096577515825629,-0.15782812088727952,-0.002941797133535147,0.07056200990453362,-0.02931265043094754,0.011529298406094313,0.26383863736875357,0.0022428000532090666,0.737300565764308,1.0,1.0
4930512B01Rik,-0.04510691073490307,-0.023808195842429995,0.0006539363274350763,0.11056888254359365,0.09217368501238525,-0.05642501763999462,-0.02698616972134914,0.07869531685486436,-0.11377625366207213,-0.006879434697329998,0.031028360333293675,0.036166208428330716,-0.0013430675957351924,-0.045336053725332025,0.0035543254483491184,-0.02432052729651332,-0.086044885776937,-0.09640480353031307,-0.01117186593823135,-0.11022287870291621,-0.1327680379152298,-0.09873551260679961,-0.0011063130665570498,0.04984330219216645,-0.03213454113341868,0.024745230516418814,-0.04206443959847093,0.03401817920617759,0.09184266700409353,1.0,2.0
Il17rd,-0.03587867624126375,-0.059989066943526265,0.03601521300151944,0.09417278090491892,0.24142148684710263,-0.014739105552434921,0.1403982152789831,0.07677124196197838,-0.04416399483103305,0.008225163531024008,-0.02016875980421901,0.03589653678354807,5.190929397940636e-05,0.04315514378249645,0.003058007098734379,0.007201380655169487,-0.010425646090880036,-0.1093399004987441,-0.0015204763528890908,0.05200947786681354,0.007571824155747891,-0.1282598364725709,-0.02786995645612478,-0.09168249970301985,-0.06017585106659681,-0.026019476670771837,-0.03235765213030391,-0.018124912423081695,-0.22434894112870096,1.0,2.0
Gm10115,-0.036636582047212866,-0.04078986436128616,-0.019477805332280697,-0.1924809567257762,0.01841517643071711,-0.08846638470888138,-0.057220672769472,-0.12329776812344789,-0.053698293819325046,-0.0038011122797615825,-0.008661162592470645,-0.029780513015575705,-0.046535327658057214,0.017970284447073936,-0.011060718772932887,0.06555304711684584,-0.09499185907654464,0.06037938604829833,0.0189822816522792,-0.04965001813601702,-0.033893018821254374,-0.06665871661156415,-0.03290976978838444,0.17081513453274966,0.040583907715044915,-0.06522741141729056,-0.04357639108086005,-0.05206470347940922,-0.011601839123759419,1.0,1.0
