gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,rel_pos.DAR,count.DAR,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.2mo.T.min.loops,18mo.9mo.Q.median.loops,18mo.9mo.Q.max.loops,Qanova.max.loops,9mo.2mo.Q.mean.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.std.atac,count.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac,DEG,pred
Emc3,-0.9264191042259335,0.0,0.0,0.0,0.0,-0.0406879948079586,-0.16590598184615374,0.0,0.0,-0.0008873599022626876,0.011350188571959734,0.0,0.0,0.0,0.009618144072592259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949167847633362,0.0,-0.10704415835440159,-0.07784644581377506,0.0,0.0,0.016315239556133745,0.0002768323663622141,0.04579176118597388,0.0,-0.09102131590247155,-0.1007858418673277,0.028373580668121578,-0.0007478687167167664,0.0,0.0,-0.034134315811097625,-0.01126131385564804,0.009460523873567581,0.0,0.018787645436823368,0.01136684514582157,0.0,1.0
Rmst,1.0597827947884797,0.0,0.0,0.0,0.0,-0.011700832769274711,0.277676308080554,0.0,0.0,-0.0017747198045253753,0.04614047110080719,0.0,0.0,0.0,-0.0015449269860982895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02824861340224743,0.0,0.30975916408002374,-0.026426389291882516,0.0,0.0,0.054244337268173695,-0.016196600114926695,0.11363288853317499,0.0,-0.05740546554327011,0.011537613943219185,0.08867049880325795,-0.0023557863757014273,0.0,0.0,0.06319596469402314,-0.01126131385564804,0.02970037281513214,0.0,0.10068273693323135,0.034163107872009275,0.0,2.0
Eda,0.9947835885733366,0.0,0.0,0.0,0.0,-0.011700832769274711,0.33859195865690705,0.0,0.0,-0.0017747198045253753,0.039581275135278704,0.0,0.0,0.0,-0.0015449269860982895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949167847633362,0.0,0.23915274415165186,-0.026426389291882516,0.0,0.0,0.054244337268173695,0.03776958350092172,0.09263466712087393,0.0,-0.061874385997653006,-0.10556885480880737,0.08959556676447392,0.08043327648192644,0.0,0.0,0.06319596469402314,0.0920778015255928,0.02970037281513214,0.0,0.1013591443002224,0.034163107872009275,2.0,2.0
Immp2l,0.6168195344507694,0.0,0.0,0.0,0.0,0.332752317301929,0.22173659788444638,0.0,0.0,0.01715562477707863,0.04614047110080719,0.0,0.0,0.0,-0.0009533537924289703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008757070153951645,0.0,0.3473444826155901,0.09042897373437882,0.0,0.0,0.054244337268173695,-0.016196600114926695,0.09256818320602178,0.0,0.1076379482448101,0.14889089807868003,0.06186282820999622,-0.0023557863757014273,0.0,0.0,0.06319596469402314,-0.005299441814422608,0.029965560734272003,0.0,0.07865846488624811,-0.00804375994950533,2.0,2.0
2210408F21Rik,0.9309455237165093,0.0,0.0,0.0,0.0,-0.011700832769274711,0.16082094730809332,0.0,0.0,-0.01833877131342888,0.04614047110080719,0.0,0.0,0.0,-0.013917541801929475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031073475629091263,0.0,0.29985838815569876,0.09042897373437882,0.0,0.0,0.054244337268173695,-0.016196600114926695,-0.21524162169545888,0.0,0.06703756589442492,0.14709000170230865,0.051508717387914654,-0.0023557863757014273,0.0,0.0,0.06319596469402314,-0.005299441814422608,0.02970037281513214,0.0,0.10018601462244987,-0.00804375994950533,2.0,2.0
Mdk,-0.9314234979450703,0.0,0.0,0.0,0.0,-0.0406879948079586,0.22107615523040294,0.0,0.0,-0.006063625998795032,0.016104681193828584,0.0,0.0,0.0,-0.0020150044932961465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011299446225166321,0.0,-0.16064663524739445,-0.026426389291882516,0.0,0.0,0.016315239556133745,0.02964774701744318,-0.057742115380242466,0.0,-0.058132313936948773,-0.06812600918114185,0.031160982400178908,-0.0005609015002846718,0.0,0.0,0.03242455366998911,-0.01126131385564804,0.009460523873567581,0.0,0.016138458813074977,0.01136684514582157,0.0,0.0
Vwa8,0.6334394162148237,0.0,0.0,0.0,0.0,-0.011700832769274711,0.11722988734021783,0.0,0.0,-0.0017747198045253753,-0.2374111231416464,0.0,0.0,0.0,-0.0015449269860982895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008757070153951645,0.0,0.16052471088245512,0.09042897373437882,0.0,0.0,0.021372377313673495,-0.009569876501336694,0.12106084062717855,0.0,0.1076379482448101,-0.04090470723807812,-0.2460076978057623,-0.0012713768146932125,0.0,0.0,-0.06369900465011596,-0.005299441814422608,-0.08418340802192688,0.0,-0.47125043012201784,0.024085289984941482,2.0,0.0
Gm29514,0.7705554470419884,0.0,0.0,0.0,0.0,-0.011700832769274711,-0.11567308453842998,0.0,0.0,-0.0017747198045253753,0.027563994862139226,0.0,0.0,0.0,-0.0015449269860982895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949167847633362,0.0,0.2929034674167633,0.23677836537361144,0.0,0.0,0.03822882179170847,-0.037790446858853105,0.11148422181606293,0.0,-0.061874385997653006,-0.10556885480880737,0.08844055481255055,0.08043327648192644,0.0,0.0,0.06319596469402314,0.0920778015255928,0.02970037281513214,0.0,0.07291225500404835,0.034163107872009275,2.0,2.0
Fgf13,0.7236818064376712,0.0,0.0,0.0,0.0,-0.011700832769274711,0.33859195865690705,0.0,0.0,0.01715562477707863,0.025916766971349717,0.0,0.0,0.0,-0.0009533537924289703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949167847633362,0.0,-0.29719532702118157,-0.026426389291882516,0.0,0.0,0.054244337268173695,-0.16340855460613965,0.11494037219323218,0.0,-0.09102131590247155,-0.018201967030763627,0.0459256237372756,-0.000934835895895958,0.0,0.0,0.06319596469402314,-0.01126131385564804,0.02970037281513214,0.0,0.1276911924779415,0.026223008930683137,2.0,2.0
Gstm5,-0.8496905507147312,0.0,0.0,0.0,0.0,-0.0406879948079586,-0.0849919000454247,0.0,0.0,-0.006063625998795032,0.011648491881787777,0.0,0.0,0.0,-0.0020150044932961465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031073475629091263,0.0,-0.13535722238942982,0.23677836537361144,0.0,0.0,0.016315239556133745,-0.02038341037929058,-0.1082266263384372,0.0,0.06703756589442492,-0.06812600918114185,0.026766908299177886,-0.0005609015002846718,0.0,0.0,0.03242455366998911,-0.005299441814422608,0.009460523873567581,0.0,0.016138458813074977,0.01136684514582157,0.0,1.0
Rgs6,0.9869608074054121,0.0,0.0,0.0,0.0,-0.011700832769274711,0.16082094730809332,0.0,0.0,-0.0017747198045253753,0.04769387267529965,0.0,0.0,0.0,-0.0015449269860982895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008757070153951645,0.0,0.3134803245961666,0.09042897373437882,0.0,0.0,-0.013738442696630954,0.004929662961512804,0.11563954021781683,0.0,0.1076379482448101,0.14709000170230865,0.06186282820999622,-0.0023557863757014273,0.0,0.0,0.06319596469402314,-0.005299441814422608,0.018597657196223735,0.0,0.10018601462244987,-0.00804375994950533,2.0,2.0
Ttyh1,-0.8131075616180897,0.0,0.0,0.0,0.0,-0.0406879948079586,-0.16590598184615374,0.0,0.0,-0.0011831465363502502,0.010364662073552609,0.0,0.0,0.0,-0.0006179708242416382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949167847633362,0.0,-0.14578068364411592,-0.07784644581377506,0.0,0.0,-0.06301057307049632,-0.040818698853254315,0.049747351380065086,0.0,-0.09102131590247155,-0.06812600918114185,0.02728134673088789,-0.0005609015002846718,0.0,0.0,0.03242455366998911,-0.01126131385564804,0.006898358352482319,0.0,0.01162863842677325,0.01136684514582157,0.0,0.0
Btg1,-0.841860549300909,0.0,0.0,0.0,0.0,-0.0406879948079586,-0.16590598184615374,0.0,0.0,-0.0011831465363502502,-0.036882232259958986,0.0,0.0,0.0,-0.0006179708242416382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949167847633362,0.0,-0.10911849051713944,-0.07784644581377506,0.0,0.0,0.014265507496893405,0.02415532059967518,0.027546189026907086,0.0,-0.09102131590247155,-0.09306008785963059,0.0327676547691226,-0.0005609015002846718,0.0,0.0,-0.034134315811097625,-0.01126131385564804,-0.027500171735882758,0.0,0.016138458813074977,0.01136684514582157,0.0,0.0
Grin3a,0.5531221807748079,0.0,0.0,0.0,0.0,-0.011700832769274711,-0.07981964385136962,0.0,0.0,-0.006359412632882595,-0.1754089342802763,0.0,0.0,0.0,0.07861157104372979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011299446225166321,0.0,0.10407658709213137,0.23677836537361144,0.0,0.0,0.021372377313673495,-0.009569876501336694,-0.07222051643766463,0.0,-0.058132313936948773,-0.06574646502733231,-0.29224415820091965,-0.0012713768146932125,0.0,0.0,-0.06369900465011596,-0.01126131385564804,-0.08418340802192688,0.0,-0.4611504105478525,-0.06442854039371014,0.0,0.0
Itm2c,-1.1009816345572472,0.0,0.0,0.0,0.0,-0.0406879948079586,-0.11567308453842998,0.0,0.0,-0.0008873599022626876,0.0158658130466938,0.0,0.0,0.0,0.009618144072592259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949167847633362,0.0,0.06059238785877824,0.23677836537361144,0.0,0.0,0.014265507496893405,-0.007886805878952146,0.041869480330497026,0.0,-0.09102131590247155,-0.06437954299151898,0.04016603078693151,-0.000934835895895958,0.0,0.0,0.03242455366998911,-0.01126131385564804,-0.027500171735882758,0.0,0.02175664996728301,0.01319917567074299,0.0,1.0
Rps27,-1.0184449970722198,0.0,0.0,0.0,0.0,-0.0406879948079586,-0.16590598184615374,0.0,0.0,-0.0011831465363502502,0.013667914047837258,0.0,0.0,0.0,-0.0006179708242416382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949167847633362,0.0,-0.11005659692920744,-0.07784644581377506,0.0,0.0,0.016315239556133745,0.02964774701744318,0.05105771173723042,0.0,-0.09102131590247155,-0.06812600918114185,0.0327676547691226,-0.0005609015002846718,0.0,0.0,0.03242455366998911,-0.01126131385564804,0.009460523873567581,0.0,0.018787645436823368,0.01136684514582157,0.0,0.0
Maml3,0.6036347950249911,0.0,0.0,0.0,0.0,0.2826339181885123,-0.10770709251984954,0.0,0.0,0.01715562477707863,0.0366641540825367,0.0,0.0,0.0,-0.0009533537924289703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008757070153951645,0.0,0.2810215300321579,0.23677836537361144,0.0,0.0,0.054244337268173695,-0.016196600114926695,0.11723872464150191,0.0,0.1076379482448101,0.2626144066825509,0.06186282820999622,-0.0023557863757014273,0.0,0.0,0.06319596469402314,-0.005299441814422608,0.029965560734272003,0.0,0.1020685363560915,-0.00804375994950533,2.0,2.0
Atp1b1,-0.6771290307492017,0.0,0.0,0.0,0.0,-0.0406879948079586,-0.1965871674567461,0.0,0.0,-0.006063625998795032,0.009671447761356831,0.0,0.0,0.0,-0.0020150044932961465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011299446225166321,0.0,-0.09915408132597804,-0.07784644581377506,0.0,0.0,-0.06301057307049632,-0.040818698853254315,-0.0590524757374078,0.0,-0.058132313936948773,-0.1007858418673277,0.0256746743619442,-0.0007478687167167664,0.0,0.0,-0.034134315811097625,-0.01126131385564804,0.006898358352482319,0.0,0.008979451803024858,0.01136684514582157,0.0,1.0
Nkain4,-1.0442100575938822,0.0,0.0,0.0,0.0,-0.0406879948079586,-0.1965871674567461,0.0,0.0,-0.006063625998795032,0.0158658130466938,0.0,0.0,0.0,-0.0020150044932961465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031073475629091263,0.0,0.05848356943577528,-0.07784644581377506,0.0,0.0,0.016315239556133745,-0.007886805878952146,-0.11424539441242815,0.0,0.06703756589442492,-0.06437954299151898,0.03677416689693928,-0.000934835895895958,0.0,0.0,0.03242455366998911,-0.005299441814422608,0.009460523873567581,0.0,0.021591075863689184,0.01319917567074299,0.0,1.0
Rps29,-0.7267307839542627,0.0,0.0,0.0,0.0,-0.0406879948079586,-0.16590598184615374,0.0,0.0,-0.0011831465363502502,0.008046936430037021,0.0,0.0,0.0,-0.0006179708242416382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949167847633362,0.0,-0.13945745991542935,-0.07784644581377506,0.0,0.0,-0.06301057307049632,-0.040818698853254315,0.02623582866974175,0.0,-0.09102131590247155,-0.1007858418673277,0.02728134673088789,-0.0007478687167167664,0.0,0.0,-0.034134315811097625,-0.01126131385564804,0.006898358352482319,0.0,0.008979451803024858,0.01136684514582157,0.0,0.0
Spon1,0.61703851159662,0.0,0.0,0.0,0.0,-0.011700832769274711,0.16082094730809332,0.0,0.0,-0.0017747198045253753,-0.1418356966227293,0.0,0.0,0.0,-0.0015449269860982895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008757070153951645,0.0,0.19390939516946673,0.09042897373437882,0.0,0.0,0.03059617158025503,-0.009569876501336694,0.10698704182170332,0.0,0.1076379482448101,0.06784001260995864,-0.2460076978057623,-0.0012713768146932125,0.0,0.0,-0.06369900465011596,-0.005299441814422608,0.02970037281513214,0.0,-0.4611504105478525,-0.018121577836573123,2.0,0.0
Gpr37l1,-0.817088129222393,0.0,0.0,0.0,0.0,-0.0406879948079586,-0.16590598184615374,0.0,0.0,-0.0011831465363502502,0.008046936430037021,0.0,0.0,0.0,-0.0006179708242416382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016949167847633362,0.0,-0.13945745991542935,-0.07784644581377506,0.0,0.0,0.016315239556133745,-0.040818698853254315,0.027546189026907086,0.0,-0.09102131590247155,-0.1007858418673277,0.02728134673088789,-0.0007478687167167664,0.0,0.0,-0.034134315811097625,-0.01126131385564804,0.009460523873567581,0.0,0.016138458813074977,0.01136684514582157,0.0,0.0
Dlg2,0.8062414484843612,0.0,0.0,0.0,0.0,-0.011700832769274711,-0.18862117543816567,0.0,0.0,-0.0017747198045253753,0.03567659318447113,0.0,0.0,0.0,-0.0015449269860982895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02824861340224743,0.0,0.2177045707963407,-0.07784644581377506,0.0,0.0,0.021372377313673495,-0.03069320843555033,0.09438364750705659,0.0,-0.05740546554327011,0.09662850916385651,-0.2426160251349211,-0.0023557863757014273,0.0,0.0,-0.06369900465011596,-0.01126131385564804,-0.08418340802192688,0.0,-0.3447964166849852,-0.018121577836573123,2.0,0.0
Ankrd28,0.6265639096871018,0.0,0.0,0.0,0.0,0.007378826066851616,-0.08849468976259231,0.002670693397521973,0.0,-0.0040846534073352815,0.0,-0.02455749310553074,0.0,0.0,0.0,0.0,0.0,0.003925387300550937,0.0,0.0,0.0,0.039711691066622735,0.003321205601096153,0.0,-0.37491270469501614,-0.011769347414374352,0.0032203911617398264,0.0,0.0033501246757805347,0.0016539835929870606,-0.22197281196713448,0.0,0.05084567179903388,-0.07443272955715656,0.0380780753865838,-0.041258194521069526,-0.04676175013184548,0.0,-0.003928343802690506,0.015290838815271855,0.0,-0.01293583869934082,0.053788921441882846,0.0020285390317440035,1.0,1.0
Rab43,-0.7071258973702789,0.0,0.0,0.0,0.0,0.007378826066851616,0.06400652475655079,0.0016024160385131837,0.0,-0.011573184728622437,0.0,-0.010444537475705147,0.0,0.0,0.0,0.0,0.0,0.001962693706154823,0.0,0.0,0.0,0.019224661216139794,0.0014760914444923402,0.0,-0.14867007344495506,-0.09986137509346009,0.0022732172906398773,0.0,0.0033501246757805347,0.0027566392719745635,-0.08182013407349586,0.0,-0.015910918917506935,-0.08563559099566191,0.02324168186634779,-0.041190337180159985,-0.020681894831359387,0.0,-0.01427881620824337,-0.009147198218852282,0.0,-0.008623893260955811,0.23944598998874425,0.00047332577873021364,1.0,1.0
Ddx52,-0.7648275582119822,0.0,0.0,0.0,0.0,0.007378826066851616,-0.05392694599926472,0.0016024160385131837,0.0,-0.011573184728622437,0.0,-0.010444537475705147,0.0,0.0,0.0,0.0,0.0,-0.008505006060004235,0.0,0.0,0.0,-0.019187582284212114,-0.01033264011144638,0.0,-0.20369555773213505,-0.11679280407726765,0.0031067303009331224,0.0,-0.0067002495005726815,0.0007351037859916687,-0.02959113988094032,0.0,-0.012770836176350712,-0.09417865305207669,0.024588605416938664,0.017656958540901543,-0.015268680118024349,0.0,-0.01427881620824337,0.01665609233081341,0.0,-0.008623893260955811,-0.001520225889980793,0.000946651566773653,1.0,1.0
Nudt3,-0.7381502787023783,0.0,0.0,0.0,0.0,-0.008720430806279182,-0.04973685435950756,0.0016024160385131837,0.0,-0.011573184728622437,0.0,-0.013540886230766774,0.0,0.0,0.0,0.0,0.0,-0.008505006060004235,0.0,0.0,0.0,0.019224661216139794,0.0014760914444923402,0.0,-0.18997699366882442,-0.11679280407726765,0.0031067303009331224,0.0,0.0033501246757805347,-0.004814929831773043,-0.041870294893160465,0.0,-0.012770836176350712,-0.06865729949437081,0.024368074266240002,-0.005420432211831212,-0.020681894831359387,0.0,-0.01427881620824337,0.01665609233081341,0.0,-0.014822315350174904,-0.059964508982375264,0.000946651566773653,1.0,1.0
Optn,-0.6801594813168049,0.0,0.0,0.0,0.0,0.040918944552540776,0.03168288931250572,0.0016024160385131837,0.0,-0.004765429012477398,0.0,-0.010444537475705147,0.0,0.0,0.0,0.0,0.0,-0.008505006060004235,0.0,0.0,0.0,-0.011162513718008995,0.0014760914444923402,0.0,-0.09394809935707599,0.08725570853799582,0.0031067303009331224,0.0,-0.004138389267027378,0.0027566392719745635,-0.03716094442643225,0.0,0.022793817352503538,0.7667889549676329,0.022888174979016185,-0.03158858573529869,-0.020681894831359387,0.0,0.15448629528284072,-0.005597539413720369,0.0,-0.008623893260955811,0.004823045544326305,-0.026032917578704656,1.0,1.0
Ankrd46,-0.6964737094193697,0.0,0.0,0.0,0.0,0.007378826066851616,-0.05392694599926472,0.0016024160385131837,0.0,-0.011573184728622437,0.0,-0.010444537475705147,0.0,0.0,0.0,0.0,0.0,0.001962693706154823,0.0,0.0,0.0,-0.02411423485726118,0.0014760914444923402,0.0,-0.18381587821058928,-0.11679280407726765,0.0031067303009331224,0.0,0.0017735954560339452,0.0007351037859916687,-0.04783441089093685,0.0,-0.015910918917506935,-0.0936782234115526,0.02195150497369468,-0.041190337180159985,-0.020681894831359387,0.0,-0.01427881620824337,-0.009147198218852282,0.0,-0.008623893260955811,-0.001520225889980793,0.00047332577873021364,1.0,1.0
Atic,-0.7088342317938805,0.0,0.0,0.0,0.0,0.007378826066851616,-0.05392694599926472,0.0016024160385131837,0.0,-0.011573184728622437,0.0,-0.013540886230766774,0.0,0.0,0.0,0.0,0.0,0.001962693706154823,0.0,0.0,0.0,-0.02411423485726118,0.0014760914444923402,0.0,-0.17569819118827582,-0.0865790443867445,-0.01856460789218545,0.0,0.0017735954560339452,0.0007351037859916687,-0.04451878504827619,0.0,-0.012770836176350712,-0.09279918982647359,0.02375509255383804,0.017656958540901543,-0.015268680118024349,0.0,-0.05051480606198311,0.01665609233081341,0.0,-0.014822315350174904,-0.059964508982375264,0.000946651566773653,1.0,1.0
Pmpca,-0.9995671238005162,0.0,0.0,0.0,0.0,0.007378826066851616,0.05775814237073064,0.0008012080192565918,0.0,-0.011573184728622437,0.0,-0.006340612359344959,0.0,0.0,0.0,0.0,0.0,0.003598271682858467,0.0,0.0,0.0,0.015086273215711116,0.0029521827399730683,0.0,-0.13789676275104285,-0.09986137509346009,0.0031067303009331224,0.0,-0.01418876338750124,-0.013231868408620357,0.11395642835646867,0.0,-0.009478818718343973,-0.08850081398151816,0.02599691110663116,0.010106948288157582,-0.00922736719250679,0.0,0.14413582287728788,0.009283723905682564,0.0,-0.008623893260955811,-0.007082453025504947,0.000946651566773653,1.0,1.0
Tiam1,0.8413937110453844,0.0,0.0,0.0,0.0,-0.008720430806279182,-0.0434192618727684,0.013754070997238159,0.0,-0.0040846534073352815,0.0,0.11081107422709464,0.0,0.0,0.0,0.0,0.0,0.003925387300550937,0.0,0.0,0.0,-0.11856933221220971,0.003321205601096153,0.0,0.2417839231342077,-0.020563721656799316,0.01704912967979908,0.0,0.008079712558537722,0.0009188797324895859,-0.12750617437064649,0.0,-0.029519015699625017,-0.07129406414926052,-0.25902936577796937,-0.039364891424775124,-0.032465613186359404,0.0,-0.18334087625145912,-0.05119700495153665,0.0,0.05740278646349907,-0.10595635923556984,0.0008790335804224014,1.0,0.0
Msto1,-0.8278282560035586,0.0,0.0,0.0,0.0,0.007378826066851616,-0.05392694599926472,0.0016024160385131837,0.0,-0.011573184728622437,0.0,-0.010444537475705147,0.0,0.0,0.0,0.0,0.0,0.001962693706154823,0.0,0.0,0.0,0.019224661216139794,0.0014760914444923402,0.0,-0.17313659666106104,-0.0865790443867445,0.0031067303009331224,0.0,0.0033501246757805347,0.0007351037859916687,-0.040729354117065665,0.0,-0.012770836176350712,-0.0847565574105829,0.024588605416938664,0.017656958540901543,-0.015268680118024349,0.0,-0.08107376687228679,0.01665609233081341,0.0,-0.008623893260955811,-0.001520225889980793,0.000946651566773653,1.0,0.0
Snrpd1,-1.0062402587011456,0.0,0.0,0.0,0.0,-0.008720430806279182,-0.044140194430947306,0.0016024160385131837,0.0,-0.011573184728622437,0.0,-0.010444537475705147,0.0,0.0,0.0,0.0,0.0,0.001962693706154823,0.0,0.0,0.0,-0.02411423485726118,0.0014760914444923402,0.0,0.07908640252426266,-0.02479555770754814,0.005114738903939724,0.0,0.0017735954560339452,0.0005513278767466546,-0.030635990146547557,0.0,-0.012770836176350712,-0.07480662882328033,0.03632303776219487,0.019550261627882717,-0.015268680118024349,0.0,-0.14997447654604912,0.01665609233081341,0.0,-0.008623893260955811,0.004823045544326305,0.0023666288703680038,1.0,1.0
3300002I08Rik,-1.1595358534157276,0.0,0.0,0.0,0.0,-0.008720430806279182,0.05091277122497559,0.0008012080192565918,0.0,-0.011573184728622437,0.0,-0.005385683700442314,0.0,0.0,0.0,0.0,0.0,0.003598271682858467,0.0,0.0,0.0,0.019224661216139794,0.0029521827399730683,0.0,0.11734868082217872,-0.09986137509346009,-0.03231757248751819,0.0,0.0033501246757805347,0.0014702075719833375,0.09884711366146803,0.0,-0.009478818718343973,-0.06676399640738964,0.034584502900106597,0.01200025137513876,-0.00922736719250679,0.0,0.01916215293109417,0.009283723905682564,0.0,-0.008623893260955811,0.0016200532857328653,0.0023666288703680038,1.0,0.0
Pspc1,-1.014851481951773,0.0,0.0,0.0,0.0,0.007378826066851616,-0.04973685435950756,0.0008012080192565918,0.0,-0.011573184728622437,0.0,-0.006340612359344959,0.0,0.0,0.0,0.0,0.0,0.003598271682858467,0.0,0.0,0.0,0.019224661216139794,0.0029521827399730683,0.0,-0.18733927059918642,-0.011769347414374352,0.0031067303009331224,0.0,0.0033501246757805347,-0.004814929831773043,0.11395642835646867,0.0,-0.009478818718343973,-0.0847565574105829,0.024368074266240002,0.010106948288157582,-0.00922736719250679,0.0,-0.003928343802690506,0.009283723905682564,0.0,-0.008623893260955811,-0.007082453025504947,0.000946651566773653,1.0,1.0
Riok1,-1.0613292837888002,0.0,0.0,0.0,0.0,-0.008720430806279182,-0.044140194430947306,0.0016024160385131837,0.0,-0.011573184728622437,0.0,-0.007804440651088953,0.0,0.0,0.0,0.0,0.0,0.001962693706154823,0.0,0.0,0.0,0.015086273215711116,0.0014760914444923402,0.0,0.09520784487947821,-0.02479555770754814,0.005114738903939724,0.0,-0.01418876338750124,0.0005513278767466546,-0.02729374023154378,0.0,-0.012770836176350712,-0.07050825297832489,0.03632303776219487,0.019550261627882717,-0.015268680118024349,0.0,-0.14997447654604912,0.01665609233081341,0.0,-0.008623893260955811,0.01027175654657185,0.0023666288703680038,1.0,1.0
Flot1,-0.790271825119853,0.0,0.0,0.0,0.0,0.007378826066851616,-0.05392694599926472,0.0016024160385131837,0.0,-0.011573184728622437,0.0,-0.010444537475705147,0.0,0.0,0.0,0.0,0.0,0.001962693706154823,0.0,0.0,0.0,0.019224661216139794,0.0014760914444923402,0.0,-0.15397372886538505,-0.11679280407726765,-0.01856460789218545,0.0,0.0033501246757805347,0.0007351037859916687,-0.04498173970729113,0.0,-0.012770836176350712,-0.0847565574105829,0.02375509255383804,-0.005420432211831212,-0.020681894831359387,0.0,0.14413582287728788,0.01665609233081341,0.0,-0.008623893260955811,-0.001520225889980793,0.000946651566773653,1.0,1.0
Mrps27,0.8767761464416981,0.0,0.0,0.0,0.0,-0.008720430806279182,-0.0434192618727684,0.002670693397521973,0.0,-0.0040846534073352815,0.0,-0.013884761296212673,0.0,0.0,0.0,0.0,0.0,0.003925387300550937,0.0,0.0,0.0,-0.05255217127501965,0.003321205601096153,0.0,0.4095609699562192,-0.011769347414374352,-0.10570460401475429,0.0,-0.0067002495005726815,0.0009188797324895859,-0.11758027452975511,0.0,-0.017368259225040674,-0.06934500217437745,0.07493030879675644,-0.032467858716845516,-0.04676175013184548,0.0,0.029512625336647034,0.043142009302973745,0.0,-0.01293583869934082,0.09692810697481036,0.010480784997344016,1.0,1.0
Ngly1,-0.7059084359556437,0.0,0.0,0.0,0.0,-0.008720430806279182,-0.0349432235956192,0.0016024160385131837,0.0,-0.011573184728622437,0.0,-0.010444537475705147,0.0,0.0,0.0,0.0,0.0,0.001962693706154823,0.0,0.0,0.0,0.015086273215711116,0.0014760914444923402,0.0,-0.20369555773213505,0.1216316407173872,0.0031067303009331224,0.0,-0.01418876338750124,0.0007351037859916687,-0.040729354117065665,0.0,-0.012770836176350712,-0.056201991653069855,0.024588605416938664,0.017656958540901543,-0.015268680118024349,0.0,-0.003928343802690506,0.01665609233081341,0.0,-0.008623893260955811,-0.001520225889980793,0.000946651566773653,1.0,1.0
Ypel2,-0.8559746205061675,0.0,0.0,0.0,0.0,0.040918944552540776,0.06400652475655079,0.004139574766159057,0.0,-0.011573184728622437,0.0,0.022362417094409465,0.0,0.0,0.0,0.0,0.0,0.001962693706154823,0.0,0.0,0.0,0.008821138814091682,0.0014760914444923402,0.0,-0.1607656766055152,0.005162081569433212,0.0031067303009331224,0.0,-0.006897315662354231,0.0027566392719745635,-0.04466703973710537,0.0,-0.015910918917506935,0.16755449638236314,0.024646242139860986,-0.041190337180159985,-0.020681894831359387,0.0,-0.003928343802690506,-0.009147198218852282,0.0,-0.008623893260955811,-0.006704200217500329,0.00047332577873021364,1.0,1.0
