gene_name,gene_length.meta,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,rel_pos.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,18mo.9mo.Q.mean.loops,9mo.2mo.Q.mean.loops,loop_size.log.mean.loops,18mo.2mo.Q.std.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,9mo.2mo.log_ratio.mean.atac,DEG,pred
Mcm9,-0.2698657511547208,-0.0665816040802747,0.08391062553506344,-0.002285607703961432,-0.0012914290465414523,0.0005719280801713466,-0.037104987632483245,-0.04885095654055476,-0.018736499454826118,-0.0041374599002301695,0.03363805760629475,-0.013757528699934483,-0.04025871276855469,0.010520766861736775,-0.07640267909737304,-0.07232628978788852,-0.0177722735889256,0.11094116630032659,0.2885538783902302,0.09365267948247492,0.01664957098662853,0.30149334134534,1.0,1.0
Atpaf1,-0.3081856624921784,0.006874947650358081,-0.033805684074759486,-0.0012267323909327388,0.041333255625795574,-0.025324974544346332,-0.01266384051181376,0.003676107404753566,0.06997113606659695,0.006035895796958357,-0.01363506720867008,-0.1008189606294036,-0.10024140667170287,0.0079768808465451,-0.1122561743343249,-0.15149531892500817,0.04607922502793372,-0.05946736465208233,0.06266693308949471,-0.055711145605891944,-0.053187359664589165,-0.02636562777683139,1.0,1.0
Mtss1,-0.3534730368014425,0.01779709487222135,-0.024473655754700303,-0.0010513002704828978,-0.011930488608777523,0.0009150848910212517,-0.008378572217188775,0.005703960503451526,0.020743941748514773,0.011999982288107275,-0.016291738972067833,-0.009273675894364715,-0.03033325825817883,-0.017309666657820345,-0.015427830652333796,-0.2642108893627301,-0.04954586249776185,-0.034656869098544124,0.2936392039619386,0.09229391878470779,0.009475252479314805,0.14410005131736398,1.0,2.0
Sil1,-0.17120568676386028,0.015297301162499935,0.05373649128014222,0.0013922445010393857,0.0665186769887805,0.002745254673063755,0.3052943350188434,-0.00943388388492167,-0.0037190250447019933,0.0033596092555671932,-0.016002866881899537,-0.058419568543322385,-0.076338916644454,-0.03337770849466324,0.009911426992621273,0.07927168012363836,-0.09539865066297352,-0.11590746180154383,0.1276934470841661,0.12957364446949213,0.017282537557184695,-0.06727664494886994,1.0,0.0
Pcsk5,-0.3577368524670601,0.010199320837855338,-0.026621740530245006,-0.00745310090482235,-0.010626593008637428,0.0009150848910212517,-0.021017171954736114,0.007835745639167726,0.015192745607346297,0.003758676452562213,-0.04039147423580289,-0.1048042249167338,-0.1109467601031065,-0.042531231651082635,-0.034936856306158004,-0.24666307524312286,-0.0032511706557124855,0.06855517460033297,0.19611406748183072,0.08974117804318667,0.009475252479314805,0.11244582278653979,1.0,2.0
Ppp2r2a,-0.23702616950962693,0.014812581026926636,-0.03180878691375256,0.012313253320753574,0.0038310179859399798,0.0005719280801713466,-0.009654605765827001,0.021402705973014236,0.027770014856942,0.06275720031466335,0.07192115169484169,-0.04531952528748661,-0.03353767588734627,0.004672750988975167,0.3460286655439995,0.24616970540490002,-0.05975677634589374,-0.050514613911509514,0.14832098554819823,-0.08208439430221916,0.02504595011472702,-0.06963074107654393,1.0,2.0
Idh2,-0.15498913734219968,-0.013633641144260765,-0.03023961719125509,-0.006895870352163911,-0.010626593008637428,0.0009150848910212517,-0.01828904800117016,0.006897760252468288,-0.04431034366600215,-0.0004967245738953352,-0.049237221963703635,-0.037573738736100495,-0.04744350114837289,0.02138869380578399,-0.10440182139165699,-0.16174566091736778,-0.050040868911892175,0.06810718568041921,0.09224983600899578,-0.04642910469323397,0.009475252479314805,-0.06500951135531068,1.0,1.0
Rnf40,-0.14074259745888412,0.014642038205638528,-0.02395970618352294,0.009513387400656938,-0.010626593008637428,0.0009150848910212517,-0.02705452959984541,0.007343166321516037,-0.031729303421452644,-0.008800404630601406,-0.038451521983370186,-0.025118652638047932,-0.06772188046947121,0.20855181787163019,-0.17507314044982195,0.004302820512093603,-0.06606961025856435,0.13712067786604165,0.08155684805475176,-0.0647789989411831,0.024830363504588605,-0.05261069541797042,1.0,2.0
Bbs7,-0.19150588565971702,-0.06739168248139321,0.06815390174277126,-0.015546229826286435,-0.0012914290465414523,0.0005719280801713466,-0.008386598047800363,-0.014273400167003274,-0.021673129065893592,-0.09090751215349883,0.03450072624720633,-0.06347510943654924,-0.0804394967108965,0.001332229608669877,0.17911904293112457,0.08892447135876864,-0.009406001484021544,-0.05753815836273134,0.20651565273292363,-0.0680781639367342,0.01664957098662853,0.14165969497524203,1.0,1.0
1700037C18Rik,-0.1727979121915996,0.003726719755213708,-0.04079542536754161,-0.006482142573222518,-0.0032794723473489286,0.0004575424641370773,-0.0074173483159393075,0.0005848696315661073,-0.004514865670353174,0.0051445997785776855,-0.027074384819716215,-0.08543657173402608,-0.035455877338536085,0.1631048064259812,-0.05240484056062997,-0.07404098260914907,-0.0739658522978425,-0.06251178881386295,-0.4262439414020628,-0.06919123832136392,0.04258443407714367,-0.06347269738093018,1.0,1.0
Ell2,-0.15296146275475622,-0.06290986253879964,0.06599685527384282,0.013241702695377172,-0.0012914290465414523,0.0005719280801713466,-0.016881842860020698,0.03504613134078682,0.00026953304652124646,0.06385029337834566,0.035412758919410404,-0.1799660959141329,-0.005688266325742006,0.035940791722387073,0.323771413161885,0.5211091439891606,0.04788667018059641,0.05954999690875411,0.2843317313073203,0.2197667121142149,0.016865157596766947,0.12326619972474873,1.0,0.0
Cwc22,-0.28934667352121324,-0.07331062518060208,0.050712911346927285,-0.00745310090482235,-0.010626593008637428,0.0009150848910212517,-0.03282929442822933,-0.0003795448318123817,0.009307165900245308,0.004113180753774941,-0.040002868990413845,-0.05900174613110721,-0.1157009169086814,-0.03160428180359304,-0.09304274253780022,-0.09785833806730806,-0.0035089475801214575,0.10182717124000192,0.19871800847817211,-0.03684416454285383,0.01664957098662853,-0.03249247930943966,1.0,2.0
Aagab,-0.25649838445708156,0.007739425981417298,0.045497691947966816,-0.0012267323909327388,-0.011930488608777523,0.0009150848910212517,-0.008228693129494787,0.008707350315526129,-0.004176039546728134,0.023336835445370525,-0.028561162259429694,-0.11447178029920906,-0.06007405794225633,-0.031120926877483725,-0.10957137304358185,-0.17105179656762629,0.06988853168673813,-0.022934772791340947,-0.10458727416582406,-0.07141812896355987,-0.011811138819903136,-0.06774207292124629,1.0,1.0
Kdm4d,-0.291141350036487,-0.052276705757249145,-0.034715664517134426,-0.0037002324545755984,-0.0012914290465414523,0.0005719280801713466,-0.025779153322800993,-0.04885095654055476,-0.020897040693089366,-0.007788879880681634,0.03488036214374006,-0.008314440748654306,-0.06884556636214256,0.011473665945231915,-0.10068821053020656,-0.08802741412073374,-0.054736937787383796,0.07870655707083643,0.17660402004607023,-0.04795555291697383,-0.0329443770647049,0.11479788940399885,1.0,1.0
Atat1,-0.20064843255560846,0.004813930240925401,-0.05366132193710655,-0.002488793423399329,-0.0032794723473489286,0.0004575424641370773,0.1117910497635603,0.009684300618246197,-0.12377412304282188,0.0055917880428023635,-0.028478122088126837,-0.10069019051268696,-0.041536617283709346,0.01780930122360587,-0.09326636382378638,-0.14683616130845623,0.03937665211036801,0.10540010222932324,-0.3463493282999843,-0.07389522846788169,0.04258443407714367,-0.07558857290074229,1.0,2.0
D330041H03Rik,0.06412184584885836,0.0007347025931812823,-0.03913200289011001,-0.0013055928004905581,-0.0007220590929500759,0.00034315682947635653,-0.006879762643948197,0.0004710989724844694,-0.005780630647204816,0.011878858851268888,0.0015921010519377888,-0.11878160700667649,-0.03686745186336338,0.007831153851002455,-0.07847409063950181,-0.1282854285184294,0.029775522127747537,-0.09021769098937511,-0.4064070982113481,-0.07303376277443022,-0.01192103325505741,-0.06942707816138864,1.0,1.0
Nrg3,-0.22739883546251805,-0.00905731120146811,0.0805908472952433,0.0009233348025009036,0.04435084275901317,-0.025324974544346332,-0.008146824119612574,0.007087352089583874,-0.010170056289061903,-0.05365322066470981,-0.006144331954419613,-0.06692055127117782,-0.10915486523881554,-0.009767719749361277,-0.10769413213478402,-0.038817331597674636,-0.06435991881880909,-0.07252581510692835,0.06804350778926165,0.09453705109190196,0.014858156703412532,-0.0233320502191782,1.0,2.0
Ndel1,-0.2689351370651275,0.004669302422553301,-0.05502485782839358,-0.0013055928004905581,0.0007308531552553177,0.00034315682947635653,0.0074225893476977944,0.009144746190868318,-0.012608611965551972,0.02067256356123835,0.011320351269096135,-0.1101699440414086,-0.04532378606498241,0.003913114182651043,-0.09761536678299308,-0.09896270573372021,-0.0739658522978425,-0.0778358529927209,-0.458057988807559,-0.05755179598927498,-0.007468316070735455,-0.06566633136942983,1.0,2.0
Akap9,-0.27671244798228145,0.015860504740849136,0.04407291977666319,-0.0014815773721784354,-0.010626593008637428,0.0009150848910212517,0.0027178158797323704,0.007087352089583874,0.012617707075551153,0.0029929112759418787,-0.04643826760817319,-0.0693047943059355,-0.06611240692436696,-0.014839451722800732,-0.09565017272951082,-0.12866605360992253,0.11213897899724543,-0.007838588627055287,0.07368051357567311,0.13426039373502135,0.024830363504588605,0.14694865653291345,1.0,2.0
Pfdn6,1.5055829480453395,0.027680518995039163,0.011004236312583088,-0.0013100426830351354,-0.008017491474747658,0.0009150848910212517,-0.009602793967351317,0.01674066413193941,0.05639250318985432,0.020221052018459886,-0.0206677233800292,-0.06543723594862967,-0.0025718950992450118,0.07429596979171038,0.018800116416532547,-0.16100123228970914,0.011875195705797523,0.09787201510742306,-0.22610986679326742,-0.0365487669990398,-0.0065737244207412,-0.025199050926603378,1.0,0.0
Mars2,0.019545392096042634,-0.04862541169160977,-0.01288649448659271,0.012496690973639488,0.0007839403208345175,0.000411788197234273,-0.022250198321416975,0.03520941515918821,0.029055941831320525,-0.12365435393061489,0.0190566913690418,0.08978487594053149,0.2738006225042045,0.06735864468384534,-0.11764478167053312,0.02349296962842345,-0.03357078641653061,0.14804087780881672,0.19732938665896654,0.018849860318005084,-0.0329443770647049,0.1843352710455656,1.0,1.0
Tbl1x,-0.18643860098905862,0.008854025201871991,-0.025712601467967035,0.012365100965835154,-0.0012914290465414523,0.0005719280801713466,-0.022489785933867096,-0.04885095654055476,-0.026268546017818153,-0.041728339232504366,0.03641885072924197,-0.0009262558724731207,-0.06606080543249845,0.012207142636179924,0.6568366498569957,0.13244024091400206,-0.02059596193023026,0.06187744568102062,0.0908785729110241,-0.09823251566383988,-0.05386351557914168,0.007692616945132613,1.0,2.0
Mest,-0.16977820594329388,0.009424251150339841,0.07675619660876691,-0.0014815773721784354,-0.0012914290465414523,0.0005719280801713466,-0.017089062742888926,-0.008069734931923448,-0.023975745029747485,-0.002407420352101326,0.035126036810688675,-0.006976363058201969,-0.029722716920077802,0.12986093227751552,0.005922891618683934,-0.08901854936033488,0.033962631020694974,-0.05077639278024435,0.06545980676077306,-0.06261406224220992,0.009475252479314805,-0.061070944871753456,1.0,1.0
Tfg,-0.15659019793383777,-0.04826706627383828,-0.041012420309707524,0.0015950512560084463,-0.003382445927709341,0.0005719280801713466,-0.02040849202312529,0.01154914905782789,0.0035976959485560654,-0.05960682213306427,-0.01965456346049905,-0.041801555403508245,0.180672942455858,0.010123827988281845,-0.11209021570160985,-0.23471940031275154,0.10321766785345972,-0.04100967918755487,0.24602784594520927,0.16825565694831313,-0.006902663288637995,0.15764812339097262,1.0,1.0
Hsbp1,0.9969792940816842,0.02211506017949432,0.07795522901462391,-0.0012311822734773158,0.004397372752428055,0.0005719280801713466,-0.01865634328685701,-0.04754866582807153,-0.022482832567766307,-0.05779736626427621,0.06090889625251293,-0.07855703849112615,-0.03331045109778643,0.04705646986141801,-0.03198806937318295,-0.14768910348881037,-0.018157602173741908,0.06652958335354925,0.27484482881613076,-0.02788526570890099,-0.0065737244207412,0.0369043364841491,1.0,0.0
Sprtn,0.5209601664356888,0.01557428766041994,-0.01989679506979883,-0.010394950169138611,-0.011930488608777523,0.0009150848910212517,-0.013184949192218482,0.03484977662563324,0.08227840296924115,0.05142528707161546,-0.023810743577778338,0.10334187010303139,-0.0020741376746445895,0.05521300756372512,-0.05565181176178157,-0.017611767747439444,-0.02274639032315463,0.06968189534731209,-0.10930797122418881,-0.03999146701302379,-0.03128508221358061,-0.08172531379386783,1.0,1.0
Nle1,0.48389207899570463,0.004989428836852312,-0.03898193821310997,1.9845888018608094e-05,-0.0032794723473489286,0.0004575424641370773,-0.006492445627227426,0.0057356234919279814,-0.036521800104528664,-0.021713884938508274,-0.023383721807040275,-0.08417642218992114,-0.03795278258621693,-0.031825265074148776,-0.06156216957140714,-0.05029701109975576,-0.031672311397269365,0.00031792931258678436,-0.388115770816803,-0.04272100186441094,0.03806310134008527,-0.08503014480695129,1.0,1.0
Unkl,-0.2193605705210939,-0.00035524555249139667,0.25544081409927455,-0.0016918717976659536,-0.0032794723473489286,0.0004575424641370773,0.05940343329682946,0.006235706708393991,-0.009422802729532123,0.016204395294189454,0.02887256385758519,-0.053943468970246614,-0.04077861197758466,-0.01631747167557478,-0.051645621294155716,-0.11249934146180748,-0.06676252942532301,-0.06776905545033514,-0.23012881255708634,-0.06025626491755247,0.00013956818263977767,-0.08029968602582813,1.0,2.0
Ints4,-0.3827480805898085,0.007778621586039662,0.049418871374800805,-0.0016130113881081343,-0.011930488608777523,0.0009150848910212517,0.002971752961166203,0.005703960503451526,-0.005183989880606532,0.002742945975624025,-0.019704115549102424,-0.06754560908768326,-0.08766900987364351,-0.013564882455393673,-0.05833688252139837,-0.19585769610013812,0.061655933102592826,-0.05731498323380947,0.08253223912790418,-0.04195117868483066,0.009475252479314805,-0.06080191196873784,1.0,2.0
Prr3,0.49262977282516657,0.01409604179672897,-0.011846669134683907,-0.0042619285359978675,-0.0007248531701043249,0.000411788197234273,-0.03476846189238131,-0.05795655153226107,0.024630553144961594,-0.0021862317249178886,0.01628110483754426,0.001097960714250803,0.04735901491716504,0.03603988030925393,0.05630172923207283,-0.07218198144808412,0.03960279195103794,0.046811795667745175,0.14796695795375853,-0.06765743089374154,0.007706282995641232,-0.13816929900087416,1.0,0.0
Slc35f3,-0.07596438293578103,0.013938890043646098,0.03633591047488153,0.016452235663309694,0.01114462808240205,-0.0028825175436213613,-0.005958975586108864,0.00366295896936208,-0.021101702684536577,0.011205975133925676,-0.024179116617888213,0.22313706354238094,0.007530836467631161,0.00010305245872586966,0.3999970476841554,0.5362694054702297,0.15200846412684768,-0.020598101732321083,-0.4206618922017515,0.07602623828686773,0.003742188196629286,-0.051723031969740985,1.0,0.0
Zfp955b,-0.15255244866013526,0.006906004473567009,-0.042891584290191534,-0.005771506801247597,-0.0012914290465414523,0.0005719280801713466,-0.033362215016968545,0.010777277289889753,0.0646483957907185,0.022787500326521694,0.04468255326151848,-0.06480721666943282,-0.0855213236482814,-0.08950814210809767,-0.11359597869217396,-0.19267839503940196,0.007512791259214282,0.04755809215828776,0.09320552736520767,-0.06432545306161046,-0.012917575752362609,-0.02594992808997631,1.0,1.0
Ankrd45,-0.14748653748072685,-0.0750190576724708,-0.029851081231608987,0.003261276907287538,-0.010626593008637428,0.0009150848910212517,-0.03309974263422191,-0.015872239116579295,0.003963683326728642,0.015334402658045292,-0.07738079009577632,-0.042409675661474466,-0.049821233619004486,-0.07580245970748364,0.3647587043698877,0.13766266765538604,0.002453094022348523,0.09320060551166534,0.30398496592417357,-0.0823334568599239,0.01664957098662853,0.190044050142169,1.0,1.0
Npy1r,0.0890105470479466,-0.046952731790952384,0.011882833964191377,-0.006210587061941624,-0.0012914290465414523,0.0005719280801713466,-0.015849882932379843,0.007918223193846642,-0.014058594116941095,-0.06083206288982183,0.024636235386133194,0.007216867480892688,-0.04378779053455219,0.015278427924495191,-0.07550658328458666,-0.2455551498895511,0.020055837566033005,0.042458484552334995,0.2372655283100903,0.08031654976774007,-0.0016652490850538016,0.2430559939518571,1.0,1.0
Ndufab1,-0.08008523811586202,-0.019437009643297642,-0.017730002072639764,-0.036592401117086414,-0.011930488608777523,0.0009150848910212517,-0.03409637417644262,0.007193941352888942,0.023804580764845013,-0.006386026982218027,-0.02667424057610333,-0.0060572338197380305,-0.04993183095008135,0.0022624314576387403,-0.09735081248916685,0.3391174955177121,0.04286716970615089,0.07008110185153782,0.12395191009156406,-0.1364918584935367,0.02504595011472702,-0.0753131322003901,1.0,1.0
Dnajc12,-0.1898169930325821,-0.014198825247585773,-0.028638439513742925,0.00318346188403666,-0.0012914290465414523,0.0005719280801713466,-0.013096466111019254,-0.009928749175742269,-0.02962546291295439,-0.04740398875903338,0.03721192262135446,-0.06357563700061292,-0.1181037087738514,0.20432163589634,0.27078448897227647,-0.0582620275625959,-0.06208481674082577,-0.10713808378204703,0.11492110872641206,-0.0505069762468338,0.014858156703412532,0.0021602992806583642,1.0,1.0
Rangap1,-0.24657162257470192,0.01497061712667346,-0.030591818550601602,-0.011427169586531817,-0.010626593008637428,0.0009150848910212517,-0.03725817438215017,0.023821865962818264,0.008887276453897357,-0.007078250050544739,-0.045880748154595495,-0.06232021529227495,-0.05584877155721188,0.04986121549271047,-0.1315721030998975,-0.04432798200985417,0.0808946968242526,0.15016376901417972,0.08281550497747958,-0.05929459184408188,0.024830363504588605,-0.06801184954121708,1.0,2.0
Rab5c,-0.22181182752829046,0.008671001419425011,-0.06654121158644558,0.0009233348025009036,-0.0007220590929500759,0.00034315682947635653,-0.009452779735438526,-0.0082415707455948,-0.007505294787697494,0.0005709067243151367,0.005117533740121871,-0.12145455720834435,-0.047149281022138896,-0.0062783386558294295,-0.09343796598725021,-0.08439190096221864,0.06988853168673813,-0.05658835974521935,-0.4425180036760867,-0.07721622390672564,-0.005246962197124958,-0.0878951353393495,1.0,1.0
Rsu1,-0.30662450410891323,0.02459477293305099,-0.03640201377449557,-0.0010123735293745995,-0.011930488608777523,0.0009150848910212517,0.013430617619305849,0.007087352089583874,-0.002603539237752557,0.0008470275998115539,-0.016323005757294597,-0.06636602869722992,-0.10636171456426383,-0.03258547113277018,-0.10083739925408736,-0.05852994752116501,-0.03901263790670782,-0.046870025098323824,0.24409468424506486,0.09453705109190196,0.024830363504588605,-0.028016432356089353,1.0,2.0
Tom1,-0.2990395846217871,0.012747810818254948,-0.040322188986465335,0.013390039009973407,-0.011930488608777523,0.0009150848910212517,-0.0275351751036942,0.02243847437668592,0.004175933646038175,0.0016351698245853185,-0.023126328522339465,-0.05675635092891753,-0.06680145365186035,0.052704618135467174,-0.114906434295699,-0.23726365317124873,0.0808946968242526,0.15736540999263526,0.06265201512724161,-0.037312757205218074,0.009475252479314805,-0.05298056857660413,1.0,1.0
2810455O05Rik,1.171401772222016,-0.1128195350151509,0.02887973144184798,-0.029826333820819853,-0.0023527100309729577,0.0005719280801713466,-0.027040373599156738,0.008982808492146433,0.0022457232791930435,0.017985314293764532,-0.0174076693598181,0.07719020870747045,0.06509524104185402,-0.07083053384441883,-0.028349347650073468,0.02359212174778804,-0.036348160966299475,0.08262168762739748,0.11266421836800873,-0.04281932053854689,0.014767980612814426,-0.06251858538482338,1.0,0.0
Bmpr1b,-0.3577306052530184,0.01779709487222135,-0.030610647953581066,-0.0005019315611571074,0.01252457024063915,0.0010866633150726558,-0.01400165337137878,0.005703960503451526,-0.007168346992693841,-0.03213091002311558,0.00397725538816303,-0.13694892602507025,-0.045672915638424454,-0.01572534326463938,-0.010099518662318587,-0.23735681015532464,-0.019759805407375097,-0.054062952660024165,0.23232173924334348,0.09327100418042392,0.009475252479314805,0.21963392516598104,1.0,2.0
Bcan,-0.07470004637725651,0.007878474956378341,-0.025755340037867426,-0.0645054488722235,-0.0007248531701043249,0.000411788197234273,-0.022387446467764676,-0.04408172994852066,-0.004484518333338201,-0.039536316404119136,0.018366990648210048,0.20628542822552845,0.2756699814274907,0.04597021782770753,0.5398539464361966,0.3844049599720165,0.08167126523330807,0.04029559271875769,0.09119510429445654,0.08594535051612183,-0.03832274585496634,0.18475708191283047,1.0,0.0
Ift74,-0.28143239775672557,-0.052980194895062595,-0.035889170919544994,0.010493033211678266,-0.0012914290465414523,0.0005719280801713466,-0.029195429026149213,-0.01525365749374032,-0.022246291199699043,-0.08313162493519485,0.031948814396746454,-0.12734872069209813,-0.06342844806611538,0.031099111279472708,-0.08478718459839002,-0.055635672099888324,-0.029592598769813776,0.12579072586260737,0.2504743795841932,0.09177055240608752,-0.0329443770647049,0.2224825303815305,1.0,1.0
Hyal1,1.0110745046054945,-0.03128028964623809,-0.02339440369978547,-0.01926396068534814,-0.008017491474747658,0.0009150848910212517,-0.01067181291989982,-0.013227851311676204,0.022339693536050618,-0.006843784982338548,-0.009826524211093783,-0.08410519102821126,-0.049724939980078486,-0.009670203912537544,-0.004074831530451775,0.06587348927627318,0.01224105023778975,-0.02101939940825105,-0.09945984860882164,-0.04522757416823879,0.016657492108643056,-0.04815423919819296,1.0,1.0
Ubtd1,-0.22998742069583386,0.008821779324207454,-0.039542280435562134,-0.0036128946673125027,-0.011930488608777523,0.0009150848910212517,0.013366903066635133,0.0006416166992858053,-0.0033375934511423113,0.014608227538410574,-0.015571133978664876,-0.16292558467015625,-0.11950811877846718,0.00026871894486248495,-0.005438645174726844,0.05357992121484131,0.10374084517359733,-0.08463579239323735,-0.062481821523979304,-0.06793767860159278,0.017282537557184695,-0.05347033925354481,1.0,2.0
C2cd2,-0.2731583767570555,0.014276547955814749,0.05035059968009591,-0.009967111086007207,0.0665186769887805,0.002745254673063755,0.03576589501462877,-0.003300090581178665,-0.0225140914786607,0.012049631709232926,-0.019382893615402283,-0.04933184868190438,-0.052770094748120756,-0.025902047595009206,-0.0937130884011276,0.03202665802789852,-0.01849033140577376,-0.10155221086926758,0.07804786454420537,-0.06295838635414838,0.017282537557184695,-0.10606267826631666,1.0,2.0
