gene_name,gene_length.meta,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_DMR,9mo.2mo.activity.log_ratio.median.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.0-5kb.enhancer_DMR,9mo.2mo.contact.log_ratio.count.0-5kb.enhancer_DMR,18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,count.enhancer_peak,18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,rel_pos.DAR,count.DAR,18mo.9mo.log_ratio.DAR,count.DMR,size.log2.DMR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,distance.log2.DMR,9mo.2mo.log_ratio.DMR,rel_pos.DMR,18mo.2mo.Q.min.loops,9mo.2mo.T.mean.loops,18mo.9mo.Q.min.loops,loop_size.log.median.loops,9mo.2mo.T.max.loops,18mo.2mo.T.min.loops,18mo.9mo.T.mean.loops,9mo.2mo.Q.min.loops,Tanova.median.loops,18mo.2mo.T.std.loops,Tanova.mean.loops,loop_size.log.max.loops,18mo.2mo.T.max.loops,18mo.2mo.Q.max.loops,18mo.9mo.Q.median.loops,9mo.2mo.T.std.loops,18mo.9mo.Q.max.loops,Tanova.std.loops,Qanova.max.loops,loop_size.log.std.loops,Tanova.min.loops,18mo.9mo.T.std.loops,9mo.2mo.Q.max.loops,18mo.9mo.T.min.loops,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,count.atac,18mo.9mo.log_ratio.std.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.min.atac,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.std.atac,DEG,pred
Csnk1e,-0.17161083929240703,0.0,0.0,0.0,0.057156242690980436,0.0,0.0,0.0,0.005762883722782135,-0.03866038646548987,0.0026172405481338502,0.007266284618526697,-0.003616899773478508,0.0,-0.022800009548664093,0.0,0.0,-0.0012113359570503236,0.0,-0.045979238152503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042333313524723054,0.0,0.32863698471337555,-0.01172032255679369,0.0,0.0,0.09271774858236313,-0.011764509081840515,0.025147236846387387,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.032339248657226566,0.0,-0.024822530765086413,0.0,0.0,0.0,0.0,0.0,0.0,0.032895976901054384,0.0020428777113556864,0.0,0.0,0.0,0.009241319820284843,-0.0039724457636475564,0.0014304487407207488,0.07190141472965479,-0.007599407397210598,0.0,-0.07537096917629242,0.0,0.0,0.0,0.0,-0.15780604235827922,0.0,-0.024740189388394354,-0.07781775623559951,0.0,-0.04736496582627296,0.20366955552250146,-0.004543454051017761,-0.04366930164396763,0.0,0.0
Dag1,-0.26891666248440743,0.0,0.0,0.0,0.06891011709347367,0.0,0.0,0.0,0.004648279100656509,0.010539623722434045,-0.004580170959234238,-0.007443511039018631,-0.003616899773478508,0.0,-0.022800009548664093,0.0,0.0,-0.0036340077221393586,0.0,0.06231396749615669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.0019869134202599526,0.0042193161696195604,0.0,0.0,-0.04893019199371338,-0.011764509081840515,-0.03499506209045648,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.03794114828109741,0.0,-0.04281086226925254,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032513976097106934,-0.021960935592651366,0.0,0.0,0.0,0.0027381688356399535,0.0279553198069334,0.002062637507915497,0.06012249562889337,-0.007599407397210598,0.0,-0.038381796702742575,0.0,0.0,0.0,0.0,-0.15780604235827922,0.0,-0.07228939980268478,-0.07799498274922372,0.0,-0.03466017723083496,-0.03829047434031963,-0.004543454051017761,-0.023642711974680423,0.0,0.0
Kifc2,-0.21532072447240352,0.0,0.0,0.0,0.09210346661508083,0.0,0.0,0.0,0.0035723486542701723,-0.030441932491958142,-0.010468962192535401,-0.007443511039018631,-0.003616899773478508,0.0,0.10366959057748318,0.0,0.0,-0.0025231478363275527,0.0,-0.045979238152503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.0019869134202599526,0.001875251680612564,0.0,0.0,0.09271774858236313,-0.011764509081840515,0.061434944421052934,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.03794114828109741,0.0,-0.0012630315124988556,0.0,0.0,0.0,0.0,0.0,0.0,0.016330055939033628,0.0020428777113556864,0.0,0.0,0.0,-0.016223650351166727,-0.0037736517935991285,-0.017331456188112496,0.14652011696249245,0.06270549044013024,0.0,-0.07605171978473663,0.0,0.0,0.0,0.0,-0.15780604235827922,0.0,-0.04640913959592581,-0.024667533971369268,0.0,-0.04736496582627296,-0.029831461049616335,-0.004543454051017761,0.010098059456795453,0.0,1.0
Dexi,-0.2551250096037984,0.0,0.0,0.0,0.04684516848996281,0.0,0.0,0.0,0.02661638006567955,0.07824357360601425,-0.003435128219425678,0.0070890581607818606,0.107840671017766,0.0,0.002048672288656235,0.0,0.0,-0.002322195842862129,0.0,-0.045979238152503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042333313524723054,0.0,0.002309695277363062,-0.005860161501914263,0.0,0.0,-0.04893019199371338,0.019004206880927087,-0.01492223359644413,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.031046502590179444,0.0,-0.014337508510798215,0.0,0.0,0.0,0.0,0.0,0.0,-0.012745447680354119,0.006383993085473776,0.0,0.0,0.0,0.004449524357914925,0.019198780320584773,0.002062637507915497,-0.2131046081148088,-0.0019517603889107704,0.0,0.11906606186181307,0.0,0.0,0.0,0.0,-0.11433024492114782,0.0,0.10090690053999424,-0.08322602942585945,0.0,-0.04736496582627296,0.25157107375562193,-0.009844150394201279,0.038395345099270346,0.0,1.0
Stxbp1,-0.24682714734226466,0.0,0.0,0.0,0.09210346661508083,0.0,0.0,0.0,-0.015386405363678933,-0.038612369494512674,0.0026172405481338502,0.007266284618526697,-0.003616899773478508,0.0,-0.022800009548664093,0.0,0.0,-0.0036340077221393586,0.0,-0.045979238152503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.0019869134202599526,-0.01172032255679369,0.0,0.0,-0.04893019199371338,-0.011764509081840515,0.061434944421052934,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.03794114828109741,0.0,-0.02015604542568326,0.0,0.0,0.0,0.0,0.0,0.0,-0.003011342417448759,0.0020428777113556864,0.0,0.0,0.0,0.002053626626729965,0.02232956502586603,0.0014304487407207488,0.07190141472965479,-0.007599407397210598,0.0,-0.07537096917629242,0.0,0.0,0.0,0.0,-0.15780604235827922,0.0,-0.023000942543148994,-0.07781775623559951,0.0,-0.04736496582627296,-0.029831461049616335,-0.004543454051017761,-0.04366930164396763,0.0,0.0
Acin1,-0.25767504461109636,0.0,0.0,0.0,0.10126013951376081,0.0,0.0,0.0,0.0017672599852085113,-0.04086161781102419,0.005888791233301163,-0.007443511039018631,-0.01919440120458603,0.0,-0.022800009548664093,0.0,0.0,-0.0036340077221393586,0.0,0.06231396749615669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.0019869134202599526,0.0016408452205359935,0.0,0.0,-0.04893019199371338,0.019004206880927087,-0.03499506209045648,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.03794114828109741,0.0,0.008867618702352047,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054121618345379825,0.02272701472043991,0.0,0.0,0.0,0.0027381688356399535,0.03421625196933746,-0.017331456188112496,0.14371087186038495,-0.007599407397210598,0.0,0.1497971836477518,0.0,0.0,0.0,0.0,-0.19308960802853106,0.0,-0.029794369414448737,-0.08145705215632916,0.0,-0.03466017723083496,-0.03829047434031963,-0.004543454051017761,-0.023642711974680423,0.0,0.0
Dhx30,-0.271233321800828,0.0,0.0,0.0,0.10126013951376081,0.0,0.0,0.0,0.02661638006567955,0.07824357360601425,-0.004580170959234238,-0.007443511039018631,-0.01919440120458603,0.0,0.04781602777540684,0.0,0.0,-0.002322195842862129,0.0,0.06231396749615669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.004109889157116413,0.0016408452205359935,0.0,0.0,-0.04893019199371338,0.019004206880927087,-0.03499506209045648,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.031046502590179444,0.0,-0.014477296750992536,0.0,0.0,0.0,0.0,0.0,0.0,-0.012745447680354119,0.02272701472043991,0.0,0.0,0.0,0.004449524357914925,0.021308438926935194,0.002062637507915497,0.1798659848421812,-0.04651003316044808,0.0,0.1497971836477518,0.0,0.0,0.0,0.0,-0.150113862529397,0.0,0.10090690053999424,-0.049100643508136275,0.0,-0.03466017723083496,-0.03829047434031963,-0.004543454051017761,-0.009419543482363225,0.0,1.0
Banp,-0.23195580895990134,0.0,0.0,0.0,0.06461461959406734,0.0,0.0,0.0,0.004648279100656509,0.010539623722434045,0.010468962192535401,-0.0035445291548967363,-0.004643188808113336,0.0,0.0033283117040991783,0.0,0.0,-0.0036340077221393586,0.0,0.06231396749615669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.00018671954050660132,-0.01172032255679369,0.0,0.0,-0.04893019199371338,0.019004206880927087,-0.03499506209045648,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.03794114828109741,0.0,-0.08658658407628536,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032513976097106934,0.0010214389115571975,0.0,0.0,0.0,0.0027381688356399535,-0.05661120984703302,0.002062637507915497,-0.05073636235669255,-0.0008305363357067108,0.0,-0.02737543761730194,0.0,0.0,0.0,0.0,-0.09895506050437688,0.0,-0.07228939980268478,-0.08377967834472656,0.0,-0.03466017723083496,-0.03829047434031963,-0.009844150394201279,-0.008096345961093902,0.0,1.0
Dgkz,-0.24111509155482053,0.0,0.0,0.0,0.042254316732287404,0.0,0.0,0.0,-0.015386405363678933,-0.038612369494512674,0.0026172405481338502,0.002835623323917389,-0.003616899773478508,0.0,-0.0010320039838552476,0.0,0.0,-0.0036340077221393586,0.0,-0.045979238152503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042333313524723054,0.0,0.00018671954050660132,0.0042193161696195604,0.0,0.0,-0.04893019199371338,0.019004206880927087,-0.01492223359644413,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.03794114828109741,0.0,-0.05107605332508683,0.0,0.0,0.0,0.0,0.0,0.0,-0.003011342417448759,-0.010214389115571976,0.0,0.0,0.0,0.002053626626729965,0.03704509913921356,0.0014304487407207488,-0.05215812044218183,0.006021388433873653,0.0,-0.017965114414691924,0.0,0.0,0.0,0.0,-0.1573059904202819,0.0,-0.023000942543148994,-0.08253387376666069,0.0,-0.04736496582627296,0.25157107375562193,-0.009844150394201279,-0.01066352017223835,0.0,0.0
Las1l,-0.17529407165944577,0.0,0.0,0.0,0.11835064405575395,0.0,0.0,0.0,0.02661638006567955,0.07824357360601425,0.005888791233301163,0.0070890581607818606,-0.01919440120458603,0.0,0.00582474771887064,0.0,0.0,-0.0012113359570503236,0.0,0.06231396749615669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075171304494142535,0.0,-0.04763318307697773,-0.017580484058707952,0.0,0.0,0.09271774858236313,-0.0054297736287117005,0.061434944421052934,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.011757021937519312,0.0,0.035821714363992216,0.0,0.0,0.0,0.0,0.0,0.0,-0.012745447680354119,0.006383993085473776,0.0,0.0,0.0,0.004449524357914925,0.1251059173978865,0.002062637507915497,-0.21443647108972072,-0.0006229022145271302,0.0,0.03167987402528524,0.0,0.0,0.0,0.0,0.21918010789901018,0.0,0.10090690053999424,-0.10434002444148063,0.0,-0.025797731690108777,-0.014005923755466937,-0.009844150394201279,0.04639987833797932,0.0,1.0
Ablim2,9.036943316459656e-05,0.0,0.0,0.0,0.07197443367913366,0.0,0.0,0.0,0.004648279100656509,0.010539623722434045,-0.013249780274927616,-0.007443511039018631,-0.004839950911700725,0.0,-0.022800009548664093,0.0,0.0,-0.0036340077221393586,0.0,0.06231396749615669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.0019869134202599526,0.0042193161696195604,0.0,0.0,-0.04893019199371338,-0.06017998814582825,-0.03499506209045648,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.03794114828109741,0.0,-0.07570800760760904,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032513976097106934,0.0020428777113556864,0.0,0.0,0.0,0.0027381688356399535,-0.03244689747691155,0.002062637507915497,0.06676184803247452,-0.007599407397210598,0.0,-0.06906032100319863,0.0,0.0,0.0,0.0,-0.14212567374110222,0.0,-0.07228939980268478,-0.07799498274922372,0.0,-0.03466017723083496,-0.03829047434031963,-0.004543454051017761,-0.023642711974680423,0.0,0.0
Sirpa,-0.17029267981648444,0.0,0.0,0.0,0.17463648036122323,0.0,0.0,0.0,0.004648279100656509,0.009907434955239295,-0.010468962192535401,0.007266284618526697,-0.01919440120458603,0.0,-0.022800009548664093,0.0,0.0,-0.0025231478363275527,0.0,-0.021174649149179457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.014330006837844848,0.014533200412988662,0.0,0.0,0.09271774858236313,-0.0054297736287117005,0.061434944421052934,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.01865166762843728,0.0,0.0425039735250175,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032513976097106934,0.02272701472043991,0.0,0.0,0.0,0.0027381688356399535,0.0016714708134531976,-0.02554991014301777,0.19905968222767115,-0.007599407397210598,0.0,0.07634218595921993,0.0,0.0,0.0,0.0,0.234982440918684,0.0,-0.07228939980268478,-0.08127982564270496,0.0,0.11575368072837591,-0.029831461049616335,-0.004543454051017761,-0.04366930164396763,0.0,2.0
Snrnp70,-0.2354966528713703,0.0,0.0,0.0,0.11672137066721916,0.0,0.0,0.0,-0.024394413083791734,0.004865651428699494,0.0026172405481338502,0.007266284618526697,-0.003616899773478508,0.0,-0.05672741547226906,0.0,0.0,-0.0025231478363275527,0.0,0.026619558930397035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075171304494142535,0.0,0.0019869134202599526,-0.00445372274145484,0.0,0.0,0.09271774858236313,-0.011764509081840515,0.061434944421052934,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.02080708596855402,0.0,-0.011448266450315714,0.0,0.0,0.0,0.0,0.0,0.0,0.0048373394832015035,0.0020428777113556864,0.0,0.0,0.0,-0.007735326997935772,0.008271550945937633,-0.02554991014301777,0.08012372501194477,0.0118351424112916,0.0,-0.0769893454015255,0.0,0.0,0.0,0.0,-0.11703879281878471,0.0,-0.03200895059853792,-0.07437103107571602,0.0,0.21290969517081976,-0.014005923755466937,-0.004543454051017761,-0.04084547817707062,0.0,0.0
Ptms,-0.2429885793104768,0.0,0.0,0.0,0.09210346661508083,0.0,0.0,0.0,0.0035723486542701723,-0.03866038646548987,0.0026172405481338502,0.007266284618526697,-0.003616899773478508,0.0,-0.022800009548664093,0.0,0.0,-0.0036340077221393586,0.0,-0.021174649149179457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.0019869134202599526,0.001875251680612564,0.0,0.0,-0.04893019199371338,-0.011764509081840515,0.061434944421052934,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.03794114828109741,0.0,-0.015433176178485155,0.0,0.0,0.0,0.0,0.0,0.0,0.016330055939033628,0.0020428777113556864,0.0,0.0,0.0,-0.016223650351166727,0.004286641255021095,0.0014304487407207488,0.07190141472965479,-0.007599407397210598,0.0,-0.07605171978473663,0.0,0.0,0.0,0.0,-0.15780604235827922,0.0,-0.04640913959592581,-0.07781775623559951,0.0,0.10689123518764973,-0.029831461049616335,-0.004543454051017761,-0.04366930164396763,0.0,0.0
Efhd2,-0.2590600569918752,0.0,0.0,0.0,0.11672137066721916,0.0,0.0,0.0,0.0017672599852085113,-0.04908007178455591,-0.010468962192535401,-0.004607887901365757,-0.003616899773478508,0.0,-0.038756248597055676,0.0,0.0,-0.0036340077221393586,0.0,-0.021174649149179457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.0019869134202599526,0.0042193161696195604,0.0,0.0,-0.04893019199371338,-0.011764509081840515,0.061434944421052934,0.0,0.0,0.0,0.0,0.0038156770169734955,0.0,-0.02080708596855402,0.0,-0.03223942331969738,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054121618345379825,0.0020428777113556864,0.0,0.0,0.0,0.0027381688356399535,0.01989502675831318,0.0014304487407207488,0.058752406388521194,-0.012790259495377541,0.0,-0.08153128549456597,0.0,0.0,0.0,0.0,-0.11703879281878471,0.0,-0.029794369414448737,0.09606971587985753,0.0,0.2607039012759924,-0.029831461049616335,-0.003028969168663025,-0.006234601661562919,0.0,0.0
Tcf12,0.7470892617106437,0.0,0.0,0.0,0.083037996776402,0.0,0.0,0.0,0.0011134414374828338,-0.1369144707918167,-0.051526923291385175,0.0021267174184322357,-0.01235559169203043,0.0,-0.05067516345530748,0.0,0.0,0.0,0.0,0.06231396749615669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.003017353806644678,-0.0064696183055639265,0.0,0.0,-0.022936027497053146,0.0882338173687458,0.061434944421052934,0.0,0.0,0.0,0.0,0.012294959276914597,0.0,-0.030184671878814698,0.0,0.04026780107989907,0.0,0.0,0.0,0.0,0.0,0.0,-0.007249405197799205,-0.007507575452327728,0.0,0.0,0.0,0.002875077286735177,-0.006087589431554079,0.010907690990716219,-0.039701603595167397,-0.0020348140224814414,0.0,-0.029310818649828433,0.0,0.0,0.0,0.0,-0.05318210929632187,0.0,0.01326115122064948,0.27693346206098796,0.0,-0.03466017723083496,-0.029831461049616335,-0.004543454051017761,-0.0060851510614156725,2.0,2.0
Atcay,-0.22965097587555647,0.0,0.0,0.0,-0.25466224521398545,0.0,0.0,0.0,0.0017672599852085113,-0.04908007178455591,-0.010468962192535401,-0.0035445291548967363,-0.003616899773478508,0.0,0.04119495842605829,0.0,0.0,-0.0025231478363275527,0.0,-0.045979238152503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,-0.0012505078315734864,0.015236419793218374,0.0,0.0,0.09271774858236313,-0.011764509081840515,0.013522175699472427,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.021471783220767975,0.0,0.04140052475035191,0.0,0.0,0.0,0.0,0.0,0.0,-0.002331721857190132,0.0007660791277885437,0.0,0.0,0.0,-0.003080439940094948,-0.06979357093572616,0.0014304487407207488,-0.10739982640370727,0.019309969432651997,0.0,-0.01418191947042942,0.0,0.0,0.0,0.0,-0.0572698574885726,0.0,-0.026713929772377014,-0.07595235772430897,0.0,-0.038305577039718625,-0.04991652578115463,-0.009844150394201279,-0.0034728676080703737,0.0,0.0
Atp1a3,-0.20942966446280478,0.0,0.0,0.0,-0.40684790299274026,0.0,0.0,0.0,0.005762883722782135,-0.030441932491958142,0.0026172405481338502,0.007266284618526697,-0.003616899773478508,0.0,0.12313313625752925,0.0,0.0,-0.0036340077221393586,0.0,-0.021174649149179457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.003305007927119732,-0.01172032255679369,0.0,0.0,-0.04893019199371338,-0.0054297736287117005,-0.004518005251884461,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.01390041470527649,0.0,-0.02015604542568326,0.0,0.0,0.0,0.0,0.0,0.0,0.032895976901054384,0.001276798639446497,0.0,0.0,0.0,0.009241319820284843,0.0004203617200255394,-0.017331456188112496,0.1496823786571622,0.06270549044013024,0.0,-0.03679653018712997,0.0,0.0,0.0,0.0,0.08278846548870206,0.0,-0.09350564576685429,-0.04395385332405567,0.0,0.1478554295748472,-0.05057908311486244,-0.004543454051017761,-0.00992853008210659,0.0,0.0
Kcnb1,0.049644213169813156,0.0,0.0,0.0,0.07197443367913366,0.0,0.0,0.0,-0.026574363224208353,0.006306161247193813,0.010468962192535401,0.007266284618526697,-0.004349218364804983,0.0,-0.022800009548664093,0.0,0.0,-0.0025231478363275527,0.0,-0.045979238152503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075171304494142535,0.0,0.0019869134202599526,-0.01172032255679369,0.0,0.0,0.09271774858236313,-0.06017998814582825,-0.03499506209045648,0.0,0.0,0.0,0.0,-0.008479282259941101,0.0,-0.03794114828109741,0.0,-0.08658658407628536,0.0,0.0,0.0,0.0,0.0,0.0,-0.001954968571662903,0.0020428777113556864,0.0,0.0,0.0,0.002053626626729965,-0.038072652257978915,-0.02554991014301777,0.07190141472965479,-0.007599407397210598,0.0,-0.0723420113325119,0.0,0.0,0.0,0.0,-0.14212567374110222,0.0,-0.03418890111148357,-0.0723062227666378,0.0,-0.04736496582627296,-0.022464936897158623,-0.004543454051017761,-0.04366930164396763,0.0,0.0
Ndrg3,-0.17866594552993775,0.0,0.0,0.0,0.06461461959406734,0.0,0.0,0.0,0.04889694198966026,0.0271054844930768,-0.013249780274927616,-0.0035445291548967363,-0.005133921355009079,0.0,0.0033283117040991783,0.0,0.0,-0.0012113359570503236,0.0,-0.045979238152503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075171304494142535,0.0,0.002309695277363062,-0.01172032255679369,0.0,0.0,0.09271774858236313,-0.011764509081840515,-0.03499506209045648,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.031046502590179444,0.0,-0.04945448504760861,0.0,0.0,0.0,0.0,0.0,0.0,0.11948136001825332,0.0010214389115571975,0.0,0.0,0.0,0.04552205689251423,-0.038072652257978915,0.002062637507915497,-0.05073636235669255,-0.0008305363357067108,0.0,-0.02737543761730194,0.0,0.0,0.0,0.0,-0.11591651763767004,0.0,0.17577009186148643,-0.08377967834472656,0.0,-0.04736496582627296,-0.022464936897158623,-0.009844150394201279,-0.008096345961093902,0.0,0.0
Khdrbs1,-0.29639250714331866,0.0,0.0,0.0,0.09210346661508083,0.0,0.0,0.0,0.0035723486542701723,-0.03866038646548987,0.005888791233301163,0.007266284618526697,-0.003616899773478508,0.0,0.12313313625752925,0.0,0.0,-0.0036340077221393586,0.0,-0.045979238152503966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006330215036869049,0.0,0.0019869134202599526,0.001875251680612564,0.0,0.0,-0.04893019199371338,0.019004206880927087,0.061434944421052934,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.03794114828109741,0.0,0.0042986046150326725,0.0,0.0,0.0,0.0,0.0,0.0,0.016330055939033628,0.0020428777113556864,0.0,0.0,0.0,-0.016223650351166727,-0.0037736517935991285,0.0014304487407207488,0.15165968246757985,0.06270549044013024,0.0,-0.07605171978473663,0.0,0.0,0.0,0.0,-0.150113862529397,0.0,-0.04640913959592581,-0.04395385332405567,0.0,-0.04736496582627296,-0.029831461049616335,-0.004543454051017761,-0.00992853008210659,0.0,0.0
Mical2,-0.08818810276687145,0.0,0.0,0.0,0.12215742500498891,0.0,0.0,0.0,0.004648279100656509,0.010539623722434045,-0.013249780274927616,0.007266284618526697,-0.004839950911700725,0.0,-0.022800009548664093,0.0,0.0,-0.0036340077221393586,0.0,0.026619558930397035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075171304494142535,0.0,0.014330006837844848,-0.01172032255679369,0.0,0.0,-0.04893019199371338,-0.01674180157482624,-0.03499506209045648,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,-0.01865166762843728,0.0,-0.04945448504760861,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032513976097106934,-0.021960935592651366,0.0,0.0,0.0,0.0027381688356399535,-0.014056795127689838,0.002062637507915497,0.11547130599617958,-0.007599407397210598,0.0,-0.038634529039263725,0.0,0.0,0.0,0.0,0.21606537610292434,0.0,-0.07228939980268478,-0.07781775623559951,0.0,0.06795947462320327,-0.022464936897158623,-0.004543454051017761,-0.04366930164396763,0.0,0.0
Thy1,-0.2740749691799283,0.0,0.0,0.0,-0.31987587086856367,0.0,0.0,0.0,0.0017672599852085113,-0.04908007178455591,-0.010468962192535401,-0.014887022264301776,-0.003616899773478508,0.0,0.004080621264874935,0.0,0.0,-0.0025231478363275527,0.0,0.026619558930397035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075171304494142535,0.0,-0.01757247731089592,-0.014064387157559395,0.0,0.0,0.09271774858236313,0.019004206880927087,0.013522175699472427,0.0,0.0,0.0,0.0,0.0025437846779823303,0.0,0.03722819413989782,0.0,0.022413602396845818,0.0,0.0,0.0,0.0,0.0,0.0,-0.002331721857190132,0.0007660791277885437,0.0,0.0,0.0,-0.003080439940094948,-0.012832801677286626,0.0014304487407207488,-0.07406534437090158,0.0038619937747716906,0.0,-0.01887004800140858,0.0,0.0,0.0,0.0,-0.031320262625813486,0.0,-0.026713929772377014,-0.07810214072465897,0.0,0.06973196361213922,-0.03409098889678717,-0.009844150394201279,0.03224989818409085,0.0,0.0
