gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio
0610005C13Rik,-0.060477908137261005,0.013743999856811628,-0.04673390828044938
0610006L08Rik,-0.07756903287984762,0.005504803457274388,-0.07206422942257323
0610009B22Rik,0.055286095094191245,-0.1456574165889185,-0.09037132149472726
0610009E02Rik,0.009699478146382168,-0.020279402638366473,-0.010579924491984305
0610009L18Rik,-0.07954957936269647,0.017339090886727138,-0.06221048847596933
0610010F05Rik,0.13041328612307246,-0.10948539781994127,0.020927888303131192
0610010K14Rik,-0.09290581053048252,0.08790044473279368,-0.005005365797688843
0610012D04Rik,0.05902587833409579,-0.04730327745103565,0.011722600883060139
0610012G03Rik,-0.0629429428817947,0.030017979171100384,-0.03292496371069431
0610025J13Rik,-0.04903182067926848,0.009808650107060002,-0.03922317057220848
0610030E20Rik,-0.06435739862387968,0.020408240696163427,-0.043949157927716254
0610031O16Rik,0.12068207367531736,-0.05506024474479687,0.06562182893052049
0610033M10Rik,-0.0036707829094188293,-0.028291039147965602,-0.03196182205738443
0610038B21Rik,0.09813673689602742,-0.055661981945702155,0.042474754950325266
0610040B10Rik,-0.08932849863105086,0.039325589457256616,-0.05000290917379424
0610040F04Rik,-0.02049470324618663,-0.03281382639429248,-0.05330852964047911
0610040J01Rik,0.005181919699087101,-0.06932713753795344,-0.06414521783886634
0610043K17Rik,-0.08158444244849342,0.029142408595122724,-0.05244203385337069
0710001A04Rik,0.04966845895312688,-0.0802383002666035,-0.03056984131347662
1010001N08Rik,0.0030881631509841467,-0.019842286803169684,-0.016754123652185537
1100001I12Rik,-0.030157291880987404,-0.012036705365365746,-0.04219399724635315
1110002E22Rik,-0.17534366396362533,0.06921048809227792,-0.10613317587134741
1110002J07Rik,0.14367056340021345,-0.018240999625459248,0.1254295637747542
1110002L01Rik,-0.008766251472391406,0.11033077835293603,0.10156452688054463
1110002O04Rik,0.056335505893982396,-0.02351688934047802,0.032818616553504376
1110004F10Rik,0.027408882111319366,-0.032097165003057315,-0.004688282891737949
1110008L16Rik,-0.08824334903732389,0.025647381106362388,-0.0625959679309615
