,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,DEG
Meg3,2.38642047923445e-299,1.10476233876856,0.999,0.999,6.19848855276357e-295,-1
Tsix,3.7093462633564205e-98,-2.57550711373876,0.112,0.401,9.634655984441969e-94,1
Cacna1a,4.17126249747327e-93,0.895395147807151,0.936,0.711,1.0834437210937101e-88,-1
Slc17a7,4.3530283886935204e-91,1.35504285560564,0.698,0.355,1.13065559367925e-86,-1
Grin1,5.05445322309001e-88,1.21314666243578,0.855,0.519,1.3128436801653999e-83,-1
Ube3a,1.49542813607759e-85,-1.1752596265799,0.531,0.733,3.88422504064793e-81,1
Tmem132a,5.84371872702199e-83,2.31009646917409,0.445,0.106,1.51784750215669e-78,-1
Snrnp70,1.34035394576487e-75,1.33584370754433,0.685,0.327,3.4814353387296698e-71,-1
Rnf112,5.18037025711047e-73,1.98515538277674,0.486,0.146,1.34554937058187e-68,-1
Grik5,9.73710183041907e-59,1.36969046601077,0.585,0.259,2.5291148294330502e-54,-1
Matk,3.8601256183741e-58,1.86394179580766,0.384,0.108,1.00262902811649e-53,-1
Mapt,1.3309927355004798e-56,0.895725371731648,0.767,0.492,3.45712053118894e-52,-1
Garnl3,6.46340857180647e-56,0.762160564240984,0.951,0.875,1.67880574244101e-51,-1
Pabpn1,6.615170572678431e-54,1.24855511491056,0.536,0.24,1.7182244045475e-49,-1
Lmo4,4.85536940470047e-51,1.31868476865132,0.532,0.252,1.2611336491769e-46,-1
Srcin1,8.955828902243999e-51,1.22123257445764,0.608,0.301,2.32618699906886e-46,-1
Csmd2,2.50232280508036e-50,0.547556002335563,0.97,0.877,6.49953325391572e-46,-1
Syt7,9.44849775840046e-50,0.92742040354753,0.704,0.429,2.4541528077669302e-45,-1
Nrg3os,1.8924829789439601e-47,-1.2773373308494,0.174,0.471,4.91553528950904e-43,1
Ptprn,5.26453319695811e-47,1.14511406164911,0.552,0.273,1.3674098525779e-42,-1
Rbfox3,7.20331152576905e-46,0.65897991692025,0.804,0.591,1.87098813570325e-41,-1
Igsf21,1.05718750472395e-42,1.00263452861788,0.609,0.347,2.74593882476999e-38,-1
Srrm3,2.8002090194837798e-42,1.07704282352436,0.593,0.308,7.27326290720716e-38,-1
Adcy1,1.16232570046374e-41,0.760711638698999,0.764,0.521,3.01902477438451e-37,-1
Miat,6.78649048666759e-41,1.04688215978534,0.564,0.291,1.76272303900704e-36,-1
Dlg4,1.2527885726581099e-40,1.35835507325904,0.453,0.181,3.25399303862219e-36,-1
Cdk9,3.5491683418663198e-40,2.13246800515494,0.255,0.057,9.21860985116358e-36,-1
Olfm1,4.53549863112211e-40,0.970742948177336,0.529,0.289,1.17805041444766e-35,-1
Kcnq2,5.1458194073141796e-40,0.963412331988493,0.6,0.327,1.3365751328557802e-35,-1
Tmem63b,1.86933043095155e-39,1.45727913223978,0.366,0.135,4.85539886135355e-35,-1
Atp6v0b,2.50270116307301e-39,0.614084351783341,0.53,0.409,6.500516000965841e-35,-1
Pde4a,7.6429133941071e-39,0.920446865666233,0.671,0.414,1.9851703249853797e-34,-1
Lmtk3,1.2883430242888e-38,1.67329297533181,0.304,0.091,3.34634217128774e-34,-1
Dgkz,1.94380565701958e-38,1.46966285669561,0.364,0.139,5.048840813542649e-34,-1
Cpt1c,2.3878681343112e-38,1.46966285669561,0.354,0.137,6.20224869205992e-34,-1
Celf4,2.73011436086113e-38,0.607468050731357,0.914,0.788,7.09119904090069e-34,-1
Sv2a,2.98122342482792e-37,1.32964811378962,0.359,0.139,7.74342972364804e-33,-1
Camkv,4.58940678843847e-37,1.47858217438413,0.379,0.157,1.19205251922901e-32,-1
Sez6,7.35788162296622e-37,1.26511940519047,0.477,0.217,1.91113617274925e-32,-1
Syt11,3.4447655606497496e-36,1.15825263372225,0.47,0.227,8.94743406723167e-32,-1
Lztr1,4.16714752398286e-35,1.63012752888885,0.306,0.101,1.0823748978793099e-30,-1
Rasal1,4.83323516140709e-35,1.12832601562212,0.491,0.244,1.2553845008238799e-30,-1
Pacsin1,6.90546874788222e-35,0.815225880332042,0.642,0.39,1.79362645257493e-30,-1
Celf5,7.21771835331189e-35,1.15294305281101,0.566,0.279,1.8747301650892298e-30,-1
Elavl3,1.5779688803823098e-33,0.864675722023523,0.612,0.367,4.09861636990501e-29,-1
Sdk2,3.37716587129349e-33,0.614915880050478,0.863,0.721,8.77185063409772e-29,-1
Zbtb20,4.15790817088651e-33,-1.6428118725628,0.095,0.268,1.07997506830606e-28,1
Rundc3a,4.3386697105811696e-33,2.10662955847857,0.234,0.057,1.12692607062635e-28,-1
Baiap2,6.62673060496285e-33,0.835129059824938,0.609,0.365,1.7212270073330498e-28,-1
Rph3a,1.24839529668612e-32,0.911244971794312,0.618,0.374,3.24258194361252e-28,-1
Prkcg,1.72020023298119e-32,1.05716755197922,0.536,0.281,4.46804808514534e-28,-1
Nav2,4.09089711238145e-32,0.441465964864957,0.948,0.863,1.06256961596996e-27,-1
Kifc2,1.5685530833787202e-31,1.51595650896954,0.304,0.101,4.07415977876789e-27,-1
Fgfr2,1.8170389399819101e-31,-1.11273333138758,0.249,0.443,4.71957694270902e-27,1
Plekhg5,7.068890519149599e-31,1.12745373075958,0.445,0.214,1.83607362344392e-26,-1
Pde2a,1.62872531639305e-30,0.992317003950432,0.478,0.261,4.2304511367993005e-26,-1
Nptx1,2.92769683940826e-30,1.26276261151208,0.352,0.147,7.604399770679009e-26,-1
Atp2b2,2.99490975832691e-30,0.513183515325747,0.781,0.594,7.778978606278309e-26,-1
Sorbs2os,4.19798810598354e-30,-1.7238168727256,0.083,0.255,1.09038543064817e-25,1
Camk2a,4.434621181930909e-30,0.64889989165361,0.696,0.474,1.15184850579474e-25,-1
Shank1,4.69479723798933e-30,1.02499169709601,0.451,0.223,1.21942663459535e-25,-1
Efhd2,4.7789776275100794e-30,1.37012718314469,0.314,0.13,1.24129164896947e-25,-1
Ephb6,6.47400439818784e-30,1.60716638044554,0.275,0.094,1.68155790238531e-25,-1
Camk2b,7.568511025929849e-30,0.881782872592158,0.53,0.301,1.9658450538750201e-25,-1
Atp1a3,8.015617149433459e-30,1.14195240921424,0.434,0.209,2.08197639839385e-25,-1
Prkcb,8.29883236544152e-30,0.341471226844986,0.939,0.842,2.15553871859978e-25,-1
Unc13a,9.288270025062429e-30,0.966931296510367,0.439,0.218,2.41253525630972e-25,-1
Nrbp2,6.01521012562774e-29,1.46808527858227,0.3,0.106,1.56239067803055e-24,-1
Col23a1,9.53011679289102e-29,1.1639957421826,0.393,0.2,2.47535253578551e-24,-1
Grin2b,1.12701497219695e-28,0.158157649100084,0.995,0.957,2.92730868878436e-24,0
Grik3,2.08780860142226e-28,0.472352598158097,0.88,0.747,5.42287406133418e-24,-1
Sez6l,2.6971700020561398e-28,0.762216349449458,0.597,0.387,7.00562936334063e-24,-1
AY036118,2.7616385790828397e-28,-0.921066092327782,0.379,0.653,7.17308004530977e-24,1
Rab26,2.76402638111753e-28,1.44587660383124,0.267,0.1,7.17928212231468e-24,-1
Scn8a,2.96580736101018e-28,0.570718709870558,0.838,0.654,7.70338803948784e-24,-1
Sptbn4,3.40081402694191e-28,0.963261900431626,0.585,0.337,8.83327435357892e-24,-1
Dlgap4,3.5243372107098e-28,0.663170532595475,0.614,0.403,9.15411347109763e-24,-1
Gabbr2,3.6288610875681896e-28,0.369271745799211,0.854,0.699,9.42560378884961e-24,-1
Gm26917,4.66445076400214e-28,-0.148278055861871,0.595,0.528,1.2115444414419201e-23,0
Gse1,5.79201243639848e-28,0.854375819117655,0.458,0.261,1.50441731023014e-23,-1
Camta2,6.07654092166808e-28,1.62547630571551,0.227,0.068,1.57832073899407e-23,-1
Kcnb1,6.89753571085898e-28,0.719685268655947,0.515,0.316,1.79156592553851e-23,-1
Nsmf,6.92226098327001e-28,1.35340978819976,0.282,0.111,1.7979880677945502e-23,-1
Thra,7.188094089654139e-28,1.06329189762794,0.391,0.194,1.86703555884677e-23,-1
Nisch,8.70800519152365e-28,0.874466298581854,0.462,0.249,2.2618172684463502e-23,-1
Hs3st2,1.66054584624244e-27,0.529112165165928,0.771,0.583,4.3131017810301104e-23,-1
Gdi1,2.19875152711069e-27,1.45151550998535,0.261,0.089,5.7110372165173e-23,-1
Ccnd2,2.2763236372174e-27,1.43203778439569,0.287,0.111,5.91252301530848e-23,-1
Ctnna3,2.56554755618672e-27,-0.987952337350603,0.249,0.506,6.66375322243938e-23,1
Srrm4,2.59194361704633e-27,0.677755726135292,0.692,0.487,6.73231435091614e-23,-1
Crym,3.02674974292708e-27,1.30399045977945,0.368,0.163,7.86167978227879e-23,-1
Phkg2,4.42900967748124e-27,1.72264359786548,0.201,0.055,1.1503909736289798e-22,-1
Dnmt3a,4.72667965280358e-27,0.756063563022772,0.616,0.399,1.2277077730192e-22,-1
Ank3,6.22572661740764e-27,0.243984600801136,0.997,0.979,1.61707023160546e-22,0
Prickle1,4.24871080659147e-26,0.241408932321988,0.945,0.847,1.10356014490407e-21,0
Sptbn2,4.4972811665542396e-26,0.885736030850868,0.513,0.291,1.1681238102008001e-21,-1
Celf3,8.2092703258183e-26,1.34660446029127,0.246,0.087,2.13227587442805e-21,-1
Zfp523,1.18839618051478e-25,1.2662082316881,0.174,0.062,3.0867402392690902e-21,-1
Exoc4,1.39922152493271e-25,-0.438931182694556,0.802,0.802,3.63433798886022e-21,1
Pkd1,1.6752231553585302e-25,0.792880964479323,0.545,0.315,4.3512246237282504e-21,-1
Jph4,2.07328969855679e-25,1.22018655615654,0.31,0.136,5.3851626630314105e-21,-1
Madd,3.7198081214842103e-25,0.971060640777634,0.55,0.31,9.66182961474309e-21,-1
Ndst1,6.6802411369902905e-25,1.09598438717782,0.357,0.171,1.73512583292186e-20,-1
Ptms,1.27503935434922e-24,1.727974852287,0.201,0.061,3.3117872189866504e-20,-1
Kalrn,1.34798040941898e-24,0.250894101191389,0.998,0.989,3.5012443154248705e-20,0
Eif4g1,1.38030074598939e-24,1.22414787732741,0.325,0.136,3.5851931576328404e-20,-1
Nos1ap,1.41124072623583e-24,0.312227060963792,0.915,0.805,3.66555666232494e-20,-1
Tmem178,1.45016250226768e-24,0.584514040241157,0.777,0.607,3.76665208339007e-20,-1
Chrm1,1.93078471958712e-24,1.29496071499142,0.19,0.067,5.01502023065558e-20,-1
Tmem259,2.30784520902351e-24,2.05151944654894,0.166,0.041,5.994397145917661e-20,-1
Galnt9,2.46543724725613e-24,0.712875821616659,0.604,0.403,6.40372670602308e-20,-1
Atp1a1,2.64113735574993e-24,1.2789792950865,0.272,0.11,6.86009016782486e-20,-1
Slc1a2,3.61514184453622e-24,0.470530121549432,0.909,0.801,9.38996942699837e-20,-1
Wnk2,5.81115762609076e-24,0.609376923788438,0.607,0.403,1.50939008180081e-19,-1
Npdc1,7.28020048623945e-24,1.348910697235,0.214,0.079,1.8909592742958301e-19,-1
Syp,1.23600741277871e-23,1.10486295454724,0.284,0.123,3.21040565395141e-19,-1
Ap2a1,1.3714655055368302e-23,1.74289302963529,0.199,0.057,3.5622445040813604e-19,-1
Cacna1d,1.48501373260496e-23,0.285686397082483,0.931,0.833,3.85717466906813e-19,0
Dctn1,1.5018300776133998e-23,1.2703540484722,0.255,0.109,3.90085344359306e-19,-1
Gpatch8,2.14058747835242e-23,0.417945396531296,0.817,0.643,5.55996191627259e-19,-1
Chd3,3.85942831432243e-23,1.21652553547417,0.29,0.129,1.00244791036211e-18,-1
Flna,4.7329910575364305e-23,1.56716403020425,0.224,0.077,1.22934709728451e-18,-1
Mark2,4.7420918802110004e-23,0.678249478507026,0.632,0.41,1.2317109449660099e-18,-1
Cckbr,6.75714011969855e-23,1.60716638044554,0.219,0.073,1.7550995746905e-18,-1
Mast1,6.98194423336686e-23,1.21127041865858,0.283,0.122,1.81349019517471e-18,-1
Lrp1b,9.99524496395501e-23,-0.398960561603467,0.998,1.0,2.59616492693768e-18,1
Twf2,1.97211954292334e-22,1.70167036690878,0.194,0.061,5.12238330078908e-18,-1
Slc9a9,2.38398947925357e-22,-1.2658053890841,0.157,0.311,6.19217427341323e-18,1
Rasal2,2.41783434079089e-22,-0.300696433390439,0.758,0.725,6.2800829167702495e-18,1
Stx1a,3.0456226837138297e-22,1.20819940307214,0.336,0.159,7.9107003586783e-18,-1
Gria3,3.57320588354221e-22,0.291925911751926,0.982,0.934,9.281044961912529e-18,0
Thy1,3.58718514364417e-22,1.49206926974389,0.2,0.071,9.31735469210136e-18,-1
B3gat1,6.27301474312427e-22,0.659011714396385,0.426,0.255,1.6293528493791e-17,-1
Acin1,6.762735353654569e-22,0.759664310129672,0.442,0.254,1.75655288075824e-17,-1
Sptan1,7.01770169363305e-22,0.478909373683133,0.688,0.481,1.82277783790425e-17,-1
Csnk1g2,7.27090265414396e-22,2.12792628072807,0.153,0.036,1.88854425538735e-17,-1
Zmynd8,8.21445440859479e-22,0.656431368301335,0.68,0.485,2.13362238808841e-17,-1
Lrrfip1,1.15055416390868e-21,0.52425935354915,0.65,0.455,2.98844938533642e-17,-1
Ptprs,1.20807263012009e-21,0.780333000193995,0.56,0.329,3.1378478494739304e-17,-1
Gm1043,1.49721347187918e-21,0.882408544466463,0.375,0.201,3.8888622718589804e-17,-1
Psap,1.6365161622269801e-21,1.10888383283689,0.267,0.121,4.25068707976836e-17,-1
Stk25,1.7549286166683e-21,1.42336920442167,0.25,0.093,4.55825158893423e-17,-1
Me3,1.93310361013132e-21,0.373992024403957,0.848,0.724,5.0210433169550805e-17,-1
Akap8l,2.1209753058382402e-21,0.69703741077048,0.535,0.319,5.50902125938423e-17,-1
Supt5,2.32993665274268e-21,1.37707324875756,0.23,0.086,6.05177746183384e-17,-1
Spred2,2.4112074843663803e-21,0.636338020790667,0.622,0.448,6.26287031989325e-17,-1
Rogdi,2.64336870590921e-21,1.7810602840908,0.19,0.056,6.86588587672859e-17,-1
Lrp1,3.26927577711114e-21,0.959073197784348,0.346,0.175,8.491616903468481e-17,-1
Slc8a2,3.5507728075373e-21,1.18250017996892,0.319,0.142,9.222777290297371e-17,-1
Lrrc4b,4.59200419405346e-21,1.28523828555818,0.186,0.071,1.1927271693634399e-16,-1
Nckap1,5.13453928598118e-21,0.182314993518391,0.718,0.559,1.33364523414075e-16,0
Usp7,6.47344774932289e-21,0.884700355974453,0.448,0.243,1.68141331840913e-16,-1
Nrxn2,7.25554635912733e-21,0.95892494099618,0.353,0.181,1.88455561131973e-16,-1
Pabpc4,7.29598392632015e-21,1.51273157858749,0.158,0.063,1.8950588650224002e-16,-1
Ephb2,8.557679809446121e-21,1.0846379264832,0.278,0.126,2.22277175370553e-16,-1
Ankrd13d,8.932607663773051e-21,1.44001739494708,0.199,0.068,2.32015551458841e-16,-1
Setx,9.63903016175699e-21,0.78611632826338,0.404,0.227,2.50364169421476e-16,-1
Bptf,1.66876715331313e-20,0.511471032381578,0.512,0.329,4.33445580401553e-16,-1
Prkce,1.88998410522323e-20,0.1290201139499,0.972,0.909,4.90904471490681e-16,0
Tcf25,1.99687189964619e-20,0.802510047009746,0.414,0.237,5.18667507214101e-16,-1
Stxbp1,3.3263483071576003e-20,0.652526913845419,0.556,0.353,8.639857093011149e-16,-1
Ckb,3.7501189499887704e-20,1.16669291951213,0.242,0.109,9.74055896070082e-16,-1
Ptk7,3.8761882111449204e-20,1.35335147039387,0.258,0.105,1.00680112596278e-15,-1
Dtx3,4.0940993067295105e-20,1.29250628602222,0.262,0.105,1.06340135392992e-15,-1
Zswim8,4.7803243166076306e-20,1.23424375506292,0.251,0.103,1.24164143799567e-15,-1
Celf1,6.55104040956157e-20,0.425870607165143,0.742,0.553,1.7015672359795202e-15,-1
Fus,6.55983004842347e-20,0.566860376718293,0.612,0.405,1.7038502567775101e-15,-1
Bcl11b,8.83437274269145e-20,0.593799156707715,0.509,0.339,2.29463997618668e-15,-1
Stmn3,9.49213406457263e-20,0.955765261045552,0.332,0.177,2.4654869019321e-15,-1
Ngef,1.0387963559549e-19,0.811171320552487,0.444,0.263,2.6981696549572503e-15,-1
Cabp1,1.10536987606674e-19,0.829853499983586,0.411,0.242,2.8710877160957604e-15,-1
Arpp21,1.55834140852073e-19,0.175517029547114,0.997,0.977,4.04763597449173e-15,0
Mmp17,1.89203319902798e-19,0.918709248139352,0.352,0.185,4.91436703115527e-15,-1
Nrgn,2.1498629979750002e-19,0.96217910865217,0.292,0.163,5.584054150940271e-15,-1
Stag1,2.23059859126935e-19,-0.317854888728703,0.808,0.805,5.79375678096301e-15,1
Smarcc2,2.34516301595252e-19,0.94040978856074,0.289,0.134,6.091326417635091e-15,-1
Abca3,3.0677073579559803e-19,0.970578191134858,0.265,0.122,7.96806309155486e-15,-1
Ntrk2,3.1300141845507703e-19,0.262806898489626,0.869,0.758,8.129898842952181e-15,0
Icam5,3.14175961601693e-19,1.00618061759423,0.264,0.122,8.16040642664238e-15,-1
Sema6d,3.46653270254279e-19,0.260329799758157,0.796,0.666,9.00397204158465e-15,0
Clstn3,3.87458162648446e-19,1.08062056594971,0.295,0.139,1.0063838316630701e-14,-1
Col5a1,4.0476150838861804e-19,1.29629877128653,0.281,0.122,1.0513275418886e-14,-1
Sh3glb2,4.28445626665929e-19,1.60411305646799,0.168,0.053,1.11284467070208e-14,-1
Dync1h1,4.40102094915286e-19,0.565711139758473,0.483,0.303,1.14312118133296e-14,-1
Ttc14,4.74589023244362e-19,0.424381977394742,0.746,0.557,1.2326975289749101e-14,-1
Agap2,4.76626497146329e-19,1.51996793854367,0.215,0.075,1.23798966368788e-14,-1
Hnrnpl,5.172314161229041e-19,0.847785036016379,0.306,0.152,1.34345688023763e-14,-1
4930402H24Rik,6.74507191887702e-19,0.482190569149999,0.737,0.557,1.75196498020912e-14,-1
Pou2f2,6.91840479998388e-19,1.22822467966861,0.25,0.106,1.7969864627478102e-14,-1
Cul9,7.206634959915231e-19,1.13708751760874,0.261,0.111,1.87185136448838e-14,-1
Gm15738,7.701858836462631e-19,-1.12430023331617,0.137,0.311,2.0004808141828e-14,1
Fam171a2,7.887961508399251e-19,1.60059372652206,0.157,0.05,2.04881912219162e-14,-1
Gabbr1,7.92617031048508e-19,0.701038107201335,0.391,0.22,2.05874347644539e-14,-1
Cnot1,8.50662788307649e-19,0.199504789587053,0.468,0.347,2.20951152635029e-14,0
Atp6v0c,1.00760204398914e-18,0.829638528511911,0.225,0.14,2.61714554905738e-14,-1
Adam15,1.19276944223069e-18,2.21484895766678,0.125,0.027,3.09809934924999e-14,-1
Tmem132b,1.3027023087762598e-18,0.441010669301204,0.685,0.532,3.3836389768154604e-14,-1
Gtpbp2,1.33435000029707e-18,1.13252166786174,0.199,0.081,3.4658406907716e-14,-1
Cacna2d3,1.5336344159138499e-18,-1.79630883221774,0.028,0.101,3.9834620318946404e-14,1
Atcay,1.56302597376514e-18,1.13592545951861,0.244,0.105,4.05980366425759e-14,-1
Iqsec1,2.07682869339852e-18,0.37429974249935,0.75,0.593,5.39435484823333e-14,-1
Msl1,2.0917664826234898e-18,1.22198931650167,0.203,0.081,5.4331542619662605e-14,-1
Smg5,2.1529989046871e-18,1.08235875295622,0.211,0.093,5.59219935503429e-14,-1
Pi4ka,2.3631111539486098e-18,0.447183513765596,0.778,0.593,6.137944911266131e-14,-1
Ppp1r37,2.48234169430608e-18,1.37169960296345,0.21,0.081,6.44763431679061e-14,-1
Asap2,2.50530424239773e-18,0.721078179262569,0.541,0.366,6.50727723920386e-14,-1
Clstn1,2.74301728866701e-18,0.644873341301984,0.521,0.331,7.12471310558369e-14,-1
Fnip1,2.7774060645812098e-18,-0.38960047078324,0.417,0.445,7.21403451214325e-14,1
Chst1,2.7869101941375697e-18,1.33261010471653,0.2,0.077,7.238720538252941e-14,-1
Atp2b3,2.8543136499805097e-18,1.08953988363823,0.272,0.126,7.41379427445938e-14,-1
Crocc,2.8549764499869298e-18,1.42202828505672,0.197,0.07,7.415515831196051e-14,-1
Mical2,2.9840253824262096e-18,0.540288246935711,0.643,0.467,7.75070752831384e-14,-1
Ptpru,3.17515167920525e-18,1.27701777875321,0.301,0.137,8.24713897156771e-14,-1
Strada,3.2385524237930598e-18,0.670005484412118,0.241,0.133,8.4118160655601e-14,-1
Lmna,3.85009920747705e-18,1.2136980241866,0.248,0.102,1.0000247681500899e-13,-1
Grik4,4.1583559579794096e-18,0.503339347567933,0.706,0.543,1.08009137652557e-13,-1
Rab11fip4,4.2865665904400094e-18,0.97154361592221,0.306,0.166,1.11339280620089e-13,-1
Rapgefl1,4.35288825434834e-18,0.854198267577109,0.443,0.245,1.13061919518444e-13,-1
Bin1,4.37843661299575e-18,0.811230665076092,0.304,0.157,1.13725512585952e-13,-1
Prrt1,4.55767123235703e-18,1.51696857147397,0.189,0.065,1.18380952589241e-13,-1
Ddx17,4.6074780495320195e-18,0.557569945845036,0.555,0.359,1.19674634858545e-13,-1
Ppp1r9a,5.81968776288237e-18,0.140010408748912,0.809,0.679,1.51160569953107e-13,0
Slc24a5,5.9247477484996e-18,-1.81162325369441,0.031,0.106,1.53889398019529e-13,1
Elfn2,6.2637000128297e-18,1.59924381775224,0.158,0.052,1.62693344133239e-13,-1
Gigyf1,6.52886999110059e-18,1.43461590959641,0.167,0.054,1.69580869148847e-13,-1
Fbxl17,7.03178245627142e-18,-0.33997180516883,0.775,0.764,1.82643517519194e-13,1
Nr3c2,7.12306117020714e-18,-1.52006880785056,0.085,0.222,1.8501439083495998e-13,1
R3hdm4,7.73001421937878e-18,1.26321197922818,0.226,0.088,2.00779389334144e-13,-1
Pafah1b1,8.03274150650636e-18,0.386357501602127,0.755,0.577,2.08642427889996e-13,-1
Faf1,8.097863924367301e-18,-0.306323684730199,0.726,0.709,2.1033391757151599e-13,1
Cnot3,8.11125152226407e-18,1.16910841260081,0.19,0.078,2.10681647039287e-13,-1
Xist,8.43798725132724e-18,-0.301628553850068,0.922,0.925,2.1916828086597399e-13,1
Dnm3,8.65842442043436e-18,-0.198715652213185,0.786,0.73,2.24893915896362e-13,0
Rfng,8.764085938562479e-18,2.2050679368742,0.107,0.024,2.27638368168222e-13,-1
Cmip,1.1294349478801999e-17,0.52116348476875,0.574,0.421,2.93359433362402e-13,-1
Rsrp1,1.14261031676372e-17,0.50186846947628,0.636,0.442,2.96781603676209e-13,-1
Ccl27a,1.14486935321309e-17,1.36846413392205,0.201,0.079,2.97368365803569e-13,-1
Tbc1d24,1.23918655924446e-17,0.886218183616706,0.387,0.21,3.21866316898156e-13,-1
Rabgap1l,1.4086952385560002e-17,-0.379579552600036,0.816,0.829,3.65894501262535e-13,1
Neurod2,1.4820634039349502e-17,1.0846379264832,0.287,0.137,3.84951148538064e-13,-1
Sel1l3,1.54846853098088e-17,0.430159519528269,0.692,0.519,4.02199216236975e-13,-1
Immp2l,1.58699144268847e-17,-0.755043430479086,0.417,0.568,4.12205157323903e-13,1
Vps13b,1.7946193492204902e-17,-0.14155288368701,0.852,0.799,4.6613442976653e-13,0
Ndrg4,1.88076059336659e-17,0.914144133866935,0.389,0.205,4.88508756521038e-13,-1
Ube2b,1.8923584286444502e-17,0.324723941820395,0.604,0.445,4.91521178256109e-13,-1
Sept3,1.90298988910814e-17,0.834623483505311,0.446,0.256,4.94282593796948e-13,-1
Ccser1,1.95568441263367e-17,-0.383133340082965,0.996,0.984,5.07969469337469e-13,1
Speg,1.9583811046829102e-17,1.03135557809392,0.246,0.116,5.0866990813034e-13,-1
Chd5,2.19570261811131e-17,1.09354266144465,0.279,0.124,5.70311798028231e-13,-1
Arhgap21,2.30884578182222e-17,-0.172932786873199,0.512,0.478,5.99699603370503e-13,0
Ccnl2,2.3432938889476602e-17,0.848174479949338,0.305,0.155,6.08647154715265e-13,-1
Odf2,2.6417482505042802e-17,0.786512365885285,0.459,0.269,6.86167690585982e-13,-1
Syngr1,2.71013803085096e-17,1.13352090258855,0.21,0.092,7.0393125213323e-13,-1
Cwh43,3.1374367700963e-17,1.36735809392435,0.237,0.098,8.14917826664814e-13,-1
Actr1b,3.39195737058027e-17,1.26241336584444,0.202,0.085,8.81027007434519e-13,-1
Rbm5,3.60667767032033e-17,0.381736349993459,0.524,0.365,9.36798458089003e-13,-1
Banf2,3.61871092224356e-17,3.12348721556157,0.085,0.009,9.39923974943542e-13,-1
Strn4,3.63986339029519e-17,1.21151067224156,0.249,0.109,9.45418116995272e-13,-1
Spock2,3.6552564643740404e-17,1.03105959111771,0.298,0.149,9.494163140565129e-13,-1
Atp2a2,3.79798202643653e-17,0.460728055434681,0.647,0.465,9.86487851546623e-13,-1
Myo9b,4.10567560638907e-17,0.979337230112528,0.281,0.135,1.0664081820035e-12,-1
Ephb1,5.52855218058354e-17,0.58641061144195,0.459,0.322,1.4359861433847699e-12,-1
Clk3,6.277770575278371e-17,1.54851827740685,0.167,0.057,1.6305881292227998e-12,-1
Ppp1r12c,6.94596159568277e-17,1.20072784942213,0.211,0.085,1.8041440648626398e-12,-1
Arf3,7.339289582178571e-17,0.899278820897345,0.282,0.146,1.90630707607506e-12,-1
Celsr2,7.50337861470001e-17,1.35776997662471,0.213,0.082,1.9489275613821798e-12,-1
Sema5b,7.813537384602611e-17,0.89360983756415,0.409,0.243,2.02948820027668e-12,-1
Csnk1e,8.25811339053087e-17,1.61240302881169,0.192,0.065,2.14496237205649e-12,-1
Rpl41,8.91458501212752e-17,0.950288697602029,0.193,0.099,2.31547431105e-12,-1
Zcchc7,8.98159486878006e-17,-0.256433352221934,0.753,0.711,2.33287945121693e-12,0
Atp6v0a1,9.21377842391869e-17,0.491765859287867,0.683,0.493,2.39318680782864e-12,-1
Sbf1,9.35842620859423e-17,1.24543143569538,0.217,0.097,2.43075762342027e-12,-1
Ep400,9.45316193127106e-17,0.166054945015035,0.405,0.305,2.45536428002834e-12,0
Polr1a,1.03715043263294e-16,1.36800088203631,0.154,0.056,2.6938945337207997e-12,-1
Safb2,1.10945766743563e-16,1.32358459720766,0.206,0.08,2.88170534539732e-12,-1
Anks3,1.13850018924016e-16,0.933728691901817,0.281,0.139,2.9571403915323798e-12,-1
Gramd1a,1.16360211034689e-16,1.66830667525945,0.168,0.055,3.0223401214150197e-12,-1
Trmt1,1.2357091352401e-16,1.12281712960392,0.202,0.085,3.20963090787262e-12,-1
Ash1l,1.2453744588472002e-16,0.2834322827675,0.681,0.522,3.23473561940973e-12,0
Chka,1.25288798557597e-16,0.523650503327766,0.568,0.397,3.25425125373503e-12,-1
Calm2,1.27385383446117e-16,0.508602545961954,0.544,0.401,3.30870794962946e-12,-1
R3hdm2,1.30366089906383e-16,0.586952815852671,0.718,0.537,3.38612881922838e-12,-1
Mapk8ip3,1.36073332889719e-16,0.92802144066768,0.301,0.153,3.5343687484775596e-12,-1
Tnrc6c,1.43514705107603e-16,0.288199975425594,0.81,0.666,3.72765095046489e-12,0
Rps6kl1,1.44143306270834e-16,1.30527603879473,0.243,0.107,3.74397823707864e-12,-1
Kif1a,1.47914308819364e-16,0.609034983775738,0.412,0.263,3.84192625727417e-12,-1
Stx1b,1.57885153205164e-16,0.868212233185884,0.205,0.098,4.10090896935094e-12,-1
Hsp90b1,1.90712444251791e-16,0.823845150587598,0.205,0.101,4.95356502699601e-12,-1
Klc2,1.95749192390556e-16,1.66676299234463,0.191,0.061,5.0843895231523096e-12,-1
Kidins220,2.0193802149537299e-16,0.321046509953868,0.708,0.549,5.24513817032081e-12,-1
Dapk1,2.11734249426177e-16,0.349318320680481,0.657,0.499,5.49958539459551e-12,-1
Plekha7,2.17408533858691e-16,0.645234421279063,0.496,0.319,5.64696925844564e-12,-1
Klc1,2.29472910966714e-16,0.639097895477111,0.474,0.298,5.96032938944944e-12,-1
Lix1,2.29706106903696e-16,1.1598413646649,0.227,0.101,5.966386420716589e-12,-1
