start,end,2mo,9mo,18mo,gene_start,gene_end,gene_name,distance
34812990,34812993,0.42,0.28,0.19,34811219,34845065,Fam168b,1771
34812990,34812993,0.42,0.28,0.19,34676188,34815309,Arhgef4,2319
36828785,36828802,0.6,0.44,0.38,36790191,36945666,Tmem131,38594
37065756,37065802,0.66,0.58,0.42,37024596,37189613,Vwa3b,41160
37442701,37442747,0.6,0.51,0.38,37437340,37543016,Mgat4a,5361
37462983,37463044,0.71,0.63,0.51,37437340,37543016,Mgat4a,25643
37662576,37662622,0.51,0.33,0.24,37658722,37664647,RP23-402K6.2,2071
37662576,37662622,0.51,0.33,0.24,37609677,37722085,2010300C02Rik,52899
37760163,37760236,0.56,0.41,0.27,37752776,37868429,Tsga10,7387
37873389,37873485,0.52,0.43,0.29,37869738,37878228,Lipt1,3651
37873389,37873485,0.52,0.43,0.29,37872801,37892411,Mitd1,588
38071424,38071466,0.53,0.38,0.3,38050786,38131801,Rev1,20638
38236262,38236277,0.32,0.53,0.43,38233420,38248666,Gm16150,2842
38236262,38236277,0.32,0.53,0.43,38175326,38666955,Aff3,60936
38334607,38334626,0.48,0.38,0.26,38175326,38666955,Aff3,159281
38389823,38389920,0.77,0.68,0.55,38382949,38395974,Gm16152,6151
38389823,38389920,0.77,0.68,0.55,38175326,38666955,Aff3,214497
38448923,38448957,0.62,0.54,0.4,38175326,38666955,Aff3,218032
38554620,38554756,0.59,0.49,0.38,38175326,38666955,Aff3,112335
39235963,39236337,0.76,0.65,0.51,39191731,39365236,Npas2,44232
39261262,39261359,0.65,0.42,0.3,39191731,39365236,Npas2,69531
39676335,39676384,0.41,0.35,0.16,39663301,39722997,Rfx8,13034
39687729,39687738,0.3,0.51,0.46,39663301,39722997,Rfx8,24428
43109909,43109958,0.75,0.55,0.49,43096710,43117947,AI597479,8038
43168685,43168855,0.62,0.48,0.42,43121074,43198984,Fhl2,30299
43523693,43523780,0.31,0.52,0.4,43442579,43572515,Nck2,48822
43953961,43953966,0.8,0.66,0.55,43931647,44005000,Tpp2,22314
44167232,44167311,0.85,0.7,0.62,44145744,44183260,Ercc5,16028
51091458,51091574,0.72,0.56,0.51,50898647,51189270,Tmeff2,97812
51118031,51118062,0.39,0.25,0.16,50898647,51189270,Tmeff2,71239
51120975,51121087,0.47,0.36,0.26,50898647,51189270,Tmeff2,68295
52156404,52156442,0.54,0.44,0.32,52075261,52158087,Gm28177,1683
52156404,52156442,0.54,0.44,0.32,52117440,52163865,Stat1,7461
52799433,52799707,0.64,0.44,0.39,52783427,52819688,Inpp1,16006
52802625,52802640,0.46,0.25,0.19,52783427,52819688,Inpp1,17063
53409524,53409546,0.79,0.64,0.58,53395006,53708784,Dnah7a,14518
53838719,53838729,0.71,0.57,0.47,53804876,54197168,Hecw2,33843
54853398,54853465,0.43,0.65,0.66,54643340,54928387,Ankrd44,74989
55427403,55427592,0.5,0.48,0.3,55403921,55756285,Plcl1,23482
56891889,56891899,0.32,0.51,0.53,56791981,56980650,Satb2,88761
57820038,57820072,0.8,0.66,0.55,57772162,57950394,Spats2l,47876
58301082,58301090,0.56,0.46,0.35,58252117,58317656,Gm15759,16574
58301082,58301090,0.56,0.46,0.35,58276326,58382259,Aox2,24756
58359514,58359535,0.71,0.58,0.43,58276326,58382259,Aox2,22745
58663471,58663488,0.83,0.7,0.62,58644903,58697989,Als2cr12,18568
58742856,58742925,0.59,0.5,0.38,58709508,58760884,Cflar,18028
58856985,58857002,0.48,0.32,0.27,58848085,58894792,Gm28802,8900
58910019,58910029,0.54,0.43,0.32,58898449,58975430,Trak2,11570
58937279,58937344,0.72,0.55,0.45,58898449,58975430,Trak2,38151
58937530,58937545,0.55,0.35,0.29,58898449,58975430,Trak2,37900
59493266,59493409,0.72,0.61,0.48,59486480,59494605,Gm26813,1339
60021076,60021532,0.26,0.47,0.29,59980490,60045184,Ica1l,24108
61793461,61793546,0.57,0.42,0.37,61765415,61853540,Pard3bos1,28046
61793461,61793546,0.57,0.42,0.37,61636824,62644284,Pard3b,156637
63061157,63061216,0.47,0.63,0.42,62956418,63116667,Ino80d,55510
63165406,63165447,0.75,0.61,0.53,63141596,63178833,Ndufs1,13427
64040365,64040368,0.59,0.34,0.28,64027447,64124282,Klf7,12918
64620136,64620360,0.56,0.38,0.34,64615784,64628033,Gm28982,4352
64621163,64621207,0.43,0.3,0.23,64615784,64628033,Gm28982,5379
64624001,64624134,0.5,0.41,0.29,64615784,64628033,Gm28982,4032
64701208,64701277,0.73,0.5,0.4,64688455,64727644,Ccnyl1,12753
64716986,64717000,0.51,0.4,0.31,64688455,64727644,Ccnyl1,10658
64894365,64894498,0.78,0.59,0.46,64783983,64958824,Plekhm3,64459
66434947,66435086,0.34,0.22,0.12,66434082,66438232,Gm25411,865
66434947,66435086,0.34,0.22,0.12,66173273,66444583,Map2,9636
66586016,66586161,0.7,0.57,0.47,66466367,66701866,Unc80,115850
67033437,67033596,0.62,0.44,0.38,66998517,67040872,Lancl1,7435
69379860,69379935,0.76,0.65,0.54,69375321,69380071,Pced1c-ps,211
70078934,70078991,0.78,0.67,0.55,69824970,70727132,Spag16,253964
70621999,70622138,0.65,0.56,0.43,69824970,70727132,Spag16,105133
71982586,71982703,0.69,0.8,0.54,71981681,72040731,4930556G22Rik,905
71982586,71982703,0.69,0.8,0.54,71956998,72007195,4933417E11Rik,24609
72336919,72337062,0.84,0.72,0.55,72305421,72396952,Xrcc5,31498
72365011,72365041,0.74,0.62,0.49,72305421,72396952,Xrcc5,31941
72440485,72440567,0.55,0.4,0.31,72425112,72538930,March4,15373
72449942,72449974,0.38,0.27,0.18,72425112,72538930,March4,24830
72518213,72518223,0.58,0.47,0.37,72425112,72538930,March4,20717
72612280,72612495,0.78,0.64,0.55,72581251,72635134,Smarcal1,22854
72852084,72852096,0.45,0.66,0.56,72822503,72854474,Igfbp2,2390
73017359,73017562,0.68,0.78,0.57,73013074,73017909,Tnp1,550
73017359,73017562,0.68,0.78,0.57,72982844,73027507,1700027A15Rik,10148
73827681,73827688,0.51,0.4,0.31,73616088,73866466,6030407O03Rik,38785
73827681,73827688,0.51,0.4,0.31,73748321,73843917,Gm29183,16236
74030120,74030164,0.54,0.36,0.26,73908231,74126449,Tns1,96329
74070437,74070515,0.69,0.56,0.45,73908231,74126449,Tns1,56012
74095777,74095985,0.55,0.45,0.34,73908231,74126449,Tns1,30672
74292933,74292943,0.79,0.65,0.58,74286247,74307622,Tmbim1,6686
74292933,74292943,0.79,0.65,0.58,74282930,74355694,Pnkd,10003
74570474,74570520,0.52,0.39,0.29,74563127,74590246,Zfp142,7347
75133426,75133749,0.44,0.33,0.23,75123541,75135890,Slc23a3,2464
75133426,75133749,0.44,0.33,0.23,75132554,75144711,Cnppd1,872
75184496,75184503,0.78,0.66,0.58,75169731,75187146,Gm29253,2650
75184496,75184503,0.78,0.66,0.58,75178860,75194196,Atg9a,5636
75244221,75244383,0.75,0.64,0.5,75234406,75247692,Dnajb2,3471
75384281,75384450,0.42,0.31,0.22,75373297,75434320,Speg,10984
75384869,75384919,0.47,0.34,0.27,75373297,75434320,Speg,11572
75384944,75384965,0.53,0.39,0.25,75373297,75434320,Speg,11647
75385034,75385098,0.58,0.43,0.3,75373297,75434320,Speg,11737
75385124,75385145,0.75,0.58,0.54,75373297,75434320,Speg,11827
75385154,75385179,0.52,0.35,0.21,75373297,75434320,Speg,11857
75401633,75401739,0.74,0.62,0.53,75373297,75434320,Speg,28336
75408416,75408489,0.58,0.48,0.37,75373297,75434320,Speg,25904
75427568,75427718,0.66,0.58,0.43,75373297,75434320,Speg,6752
76509361,76509373,0.22,0.59,0.57,76507560,76511643,Mir6343,1801
76509361,76509373,0.22,0.59,0.57,76418692,76530422,Gm29069,21061
76958166,76958355,0.79,0.68,0.59,76888472,77029792,Gm816,69694
77431741,77431816,0.1,0.32,0.18,77365185,77517088,Epha4,66556
78365499,78365619,0.57,0.7,0.79,78308345,78422289,Sgpp2,56790
78478022,78478149,0.51,0.4,0.29,78415975,78490897,Farsb,12875
78510345,78510357,0.46,0.39,0.68,78495026,78514158,BC035947,3813
78510345,78510357,0.46,0.39,0.68,78508991,78540173,Mogat1,1354
78966392,78966409,0.55,0.66,0.45,78965637,78970079,Gm5830,755
78966392,78966409,0.55,0.66,0.45,78789623,79226511,Gm29536,176769
79144136,79144535,0.79,0.64,0.51,78789623,79226511,Gm29536,82375
79432550,79432782,0.66,0.53,0.41,79432669,79442120,Scg2,119
79804944,79805002,0.77,0.61,0.53,79792197,79863180,Serpine2,12747
80586949,80586964,0.34,0.55,0.44,80499073,80760527,Dock10,87876
80617203,80617229,0.61,0.45,0.28,80499073,80760527,Dock10,118130
80740692,80740835,0.68,0.49,0.43,80499073,80760527,Dock10,19835
84397229,84397260,0.43,0.52,0.64,84390503,84397399,RP23-147I4.1,170
84397229,84397260,0.43,0.52,0.64,84367839,84698221,Dner,29390
84962252,84962257,0.41,0.3,0.11,84961669,84966559,Gm15433,583
87416458,87416575,0.67,0.5,0.39,87413255,87417349,Gm23504,891
87416458,87416575,0.67,0.5,0.39,87324998,87452796,Gigyf2,36338
87587955,87588135,0.84,0.72,0.61,87507889,87599845,Neu2,11890
87589461,87589483,0.52,0.37,0.25,87507889,87599845,Neu2,10384
87590013,87590016,0.68,0.53,0.46,87507889,87599845,Neu2,9832
87786329,87786345,0.36,0.23,0.12,87753870,87794428,Atg16l1,8099
87786329,87786345,0.36,0.23,0.12,87782556,87786820,Scarna6,491
87936321,87936379,0.62,0.52,0.39,87851287,87947180,Dgkd,10859
88423134,88423147,0.57,0.44,0.34,88404961,88428438,Spp2,5304
89338756,89338818,0.66,0.52,0.37,89300719,89360144,Gm28342,21388
89363407,89363436,0.62,0.5,0.34,89358342,89408133,C030007H22Rik,5065
89730911,89731130,0.79,0.63,0.5,89452806,89899617,Agap1,168706
89824020,89824047,0.17,0.38,0.35,89823481,89829525,RP24-78E16.3,539
89824020,89824047,0.17,0.38,0.35,89452806,89899617,Agap1,75597
89845223,89845285,0.3,0.51,0.46,89452806,89899617,Agap1,54394
90522315,90522391,0.58,0.59,0.39,90518496,90525297,RP24-393L8.1,2982
91290056,91290184,0.66,0.54,0.38,91248304,91292337,Ube2f,2281
91356289,91356411,0.52,0.31,0.27,91349016,91364416,Klhl30,7273
91437769,91437774,0.66,0.52,0.41,91413982,91461324,Per2,23555
91437871,91438083,0.77,0.66,0.55,91413982,91461324,Per2,23453
91445500,91445521,0.81,0.69,0.58,91413982,91461324,Per2,15824
91942740,91942773,0.67,0.57,0.46,91926779,92182341,Hdac4,15961
91959118,91959134,0.45,0.34,0.19,91926779,92182341,Hdac4,32339
92052416,92052464,0.6,0.58,0.4,91926779,92182341,Hdac4,125637
92439825,92439871,0.58,0.73,0.79,92437010,92475860,Ndufa10,2815
93051451,93051471,0.66,0.39,0.33,93013464,93103951,Kif1a,37987
93268489,93268503,0.65,0.47,0.44,93233841,93303065,Sned1,34576
93327532,93327566,0.63,0.51,0.38,93306770,93345482,Pask,17950
93392380,93392391,0.55,0.49,0.35,93371930,93406303,Ano7,13923
93691120,93691224,0.61,0.52,0.4,93683660,93697764,Bok,6644
93836065,93836156,0.62,0.48,0.41,93822909,93854348,D2hgdh,13156
98056289,98056337,0.74,0.57,0.47,97793114,98097646,Pam,41357
98056289,98056337,0.74,0.57,0.47,98029116,98059680,B230216N24Rik,3391
105342506,105342566,0.46,0.35,0.25,105274914,105358710,Rnf152,16204
106013272,106013392,0.81,0.61,0.5,105988406,106036074,Zcchc2,22802
106303359,106303437,0.67,0.57,0.45,106169752,106396250,Phlpp1,92891
106743789,106743894,0.41,0.57,0.62,106718459,106761727,Kdsr,17938
107384592,107384774,0.46,0.28,0.25,107383200,107389412,Gm15391,1392
118335139,118335376,0.53,0.34,0.29,118319839,118335822,Nifk,683
118506804,118507291,0.71,0.54,0.46,118387058,118614678,Clasp1,107874
118627213,118627224,0.66,0.51,0.45,118625945,118687168,Tfcp2l1,1268
118867882,118868044,0.8,0.67,0.55,118832132,119055619,Gli2,35750
120038851,120038867,0.79,0.7,0.58,120004894,120065536,Sctr,26685
120074522,120074610,0.6,0.43,0.34,120065377,120076074,Tmem37,1552
120136520,120136603,0.65,0.55,0.41,120119187,120190189,3110009E18Rik,17333
120236447,120236466,0.76,0.64,0.5,120188757,120274705,Steap3,38258
120667513,120667518,0.82,0.66,0.56,120619740,120692403,2610027F03Rik,24890
125730466,125730638,0.59,0.47,0.36,125674995,125875862,Gpr39,55471
125819326,125819452,0.44,0.25,0.24,125674995,125875862,Gpr39,56536
125974754,125974784,0.7,0.53,0.39,125911620,126832799,Nckap5,63134
126658757,126658855,0.55,0.45,0.34,125911620,126832799,Nckap5,174042
126658932,126659011,0.65,0.52,0.34,125911620,126832799,Nckap5,173867
127241512,127241548,0.67,0.57,0.42,127240091,127245484,RP23-323H18.1,1421
127241512,127241548,0.67,0.57,0.42,127203015,127490336,Mgat5,38497
127253198,127253347,0.76,0.6,0.5,127203015,127490336,Mgat5,50183
127306377,127306396,0.68,0.6,0.47,127203015,127490336,Mgat5,103362
127439404,127439410,0.68,0.45,0.33,127203015,127490336,Mgat5,50932
127439614,127439625,0.45,0.26,0.17,127203015,127490336,Mgat5,50722
127622511,127622549,0.81,0.74,0.6,127484546,127681548,Tmem163,59037
127796645,127796737,0.53,0.27,0.25,127772164,127810061,Ccnt2,13416
127802981,127803086,0.74,0.52,0.45,127772164,127810061,Ccnt2,7080
127803161,127803241,0.7,0.54,0.45,127772164,127810061,Ccnt2,6900
127936810,127937050,0.54,0.42,0.29,127866773,127945868,Rab3gap1,9058
128073133,128073263,0.76,0.5,0.37,127952184,128105047,Zranb3,31914
128199094,128199101,0.9,0.9,0.7,128101301,128239736,R3hdm1,40642
128295351,128295411,0.73,0.65,0.51,128282756,128330318,Lct,12595
128316002,128316012,0.67,0.74,0.47,128282756,128330318,Lct,14316
128749987,128750024,0.68,0.52,0.48,128748926,128753347,Gm29599,1061
129484448,129484725,0.56,0.4,0.32,129271302,130221278,Thsd7b,213146
130588904,130588907,0.48,0.61,0.39,130574713,130631621,Zp3r,14191
131022571,131022606,0.22,0.42,0.41,131017845,131026974,Il10,4403
131054880,131055163,0.63,0.46,0.34,131051700,131099826,Mapkapk2,3180
131056823,131056960,0.82,0.55,0.47,131051700,131099826,Mapkapk2,5123
131064352,131064398,0.48,0.25,0.21,131051700,131099826,Mapkapk2,12652
131125800,131125812,0.66,0.53,0.44,131125455,131140340,Dyrk3,345
131239044,131239079,0.48,0.39,0.25,131174410,131247258,Rassf5,8214
131239165,131239251,0.47,0.36,0.27,131174410,131247258,Rassf5,8093
132010856,132010908,0.52,0.39,0.26,132005607,132034612,Elk4,5249
132010856,132010908,0.52,0.39,0.26,131960954,132016486,Gm29103,5630
132218601,132218615,0.76,0.64,0.56,132189431,132261227,Lemd1,29170
132357718,132357727,0.39,0.59,0.48,132354315,132393281,Tmcc2,3403
132893298,132893313,0.55,0.41,0.29,132878273,132942005,Lrrn2,15025
132912959,132912983,0.63,0.5,0.43,132878273,132942005,Lrrn2,29046
133277103,133277122,0.58,0.45,0.36,133179321,133305435,Plekha6,28332
133287139,133287376,0.58,0.5,0.38,133179321,133305435,Plekha6,18296
133687209,133687343,0.45,0.34,0.2,133677091,133692108,Lax1,4899
133802032,133802085,0.69,0.56,0.45,133697457,133803041,Atp2b4,1009
134191385,134191423,0.56,0.45,0.34,134180176,134192181,Chil1,796
134298603,134298616,0.71,0.61,0.5,134294783,134334928,Ppfia4,3820
134327936,134328058,0.59,0.5,0.38,134294783,134334928,Ppfia4,6992
134818866,134818927,0.81,0.65,0.55,134817916,134829549,RP24-541A5.1,950
134818866,134818927,0.81,0.65,0.55,134752658,134957942,Ppp1r12b,66208
134889662,134889871,0.4,0.25,0.18,134752658,134957942,Ppp1r12b,68280
134909561,134909566,0.34,0.18,0.12,134752658,134957942,Ppp1r12b,48381
135129224,135129342,0.44,0.23,0.15,135106497,135134594,Ptprv,5370
135234043,135234176,0.89,0.77,0.68,135229995,135235225,Gm4204,1182
135386218,135386435,0.77,0.62,0.53,135380312,135432499,Ipo9,5906
135387390,135387397,0.56,0.43,0.33,135380312,135432499,Ipo9,7078
135830051,135830246,0.61,0.43,0.33,135816598,135835342,Lad1,5291
135900276,135900307,0.56,0.48,0.33,135894394,135901089,RP23-320P13.1,813
135900276,135900307,0.56,0.48,0.33,135869395,135921207,Pkp1,20931
136048885,136048927,0.52,0.73,0.73,136048804,136053370,Ascl5,81
136143368,136143383,0.63,0.53,0.42,136129389,136179998,Kif21b,13979
136521640,136521755,0.58,0.38,0.26,136464343,136533511,Kif14,11871
136554144,136554350,0.5,0.39,0.28,136539605,136557873,RP24-68C1.3,3729
143605016,143605032,0.59,0.37,0.32,143596800,143704893,Cdc73,8216
143644258,143644261,0.72,0.52,0.51,143596800,143704893,Cdc73,47458
143644258,143644261,0.72,0.52,0.51,143638664,143656614,B3galt2,5594
143773952,143774141,0.58,0.45,0.34,143748790,143779068,Trove2,5116
144161935,144162084,0.5,0.34,0.24,144136654,144179372,Rgs13,17437
149863133,149863136,0.59,0.36,0.26,149827618,149963290,Pla2g4a,35515
150145097,150145262,0.78,0.61,0.52,150143968,150148569,Gm9687,1129
151670292,151670465,0.66,0.58,0.42,151569186,151723939,Fam129a,53647
152032711,152032735,0.78,0.64,0.57,151850403,152092125,1700025G04Rik,59414
152377165,152377225,0.64,0.54,0.44,152368735,152388688,Tsen15,8430
152581156,152581206,0.78,0.68,0.53,152514760,152768351,Rgl1,66396
152702969,152702974,0.74,0.61,0.44,152514760,152768351,Rgl1,65382
152727692,152727716,0.49,0.41,0.28,152727159,152732559,Gm7278,533
152727692,152727716,0.49,0.41,0.28,152514760,152768351,Rgl1,40659
152772506,152772595,0.6,0.41,0.23,152764542,152777597,Arpc5,5091
152980539,152980572,0.6,0.46,0.4,152952993,153121261,Nmnat2,27546
152990436,152990458,0.65,0.46,0.35,152952993,153121261,Nmnat2,37443
153226262,153226308,0.59,0.42,0.39,153216922,153334786,Lamc1,9340
153288874,153288952,0.64,0.47,0.36,153281850,153289190,RP24-571N3.1,316
153288874,153288952,0.64,0.47,0.36,153216922,153334786,Lamc1,45912
153299591,153299621,0.48,0.33,0.26,153216922,153334786,Lamc1,35195
153300435,153300693,0.78,0.66,0.56,153216922,153334786,Lamc1,34351
153764211,153764414,0.54,0.32,0.24,153747426,153766221,Rnasel,2010
153842449,153842453,0.66,0.55,0.44,153777381,153846142,Rgsl1,3693
154202579,154202586,0.44,0.3,0.21,154199187,154207689,Zfp648,3392
154258781,154258955,0.67,0.51,0.45,154239521,154258906,4930452N14Rik,125
154258781,154258955,0.67,0.51,0.45,154253689,154272416,4930532M18Rik,5092
154390896,154391008,0.44,0.35,0.24,154388731,154886501,Cacna1e,2165
155016581,155016763,0.69,0.51,0.41,155009332,155059179,Gm29282,7249
155029252,155029368,0.51,0.37,0.3,155009332,155059179,Gm29282,19920
155137019,155137155,0.76,0.69,0.55,155125277,155148814,Mr1,11742
156843292,156843395,0.44,0.25,0.16,156836562,156863078,Angptl1,6730
156843292,156843395,0.44,0.25,0.16,156802166,156941626,Ralgps2,41126
156843493,156843610,0.33,0.23,0.12,156836562,156863078,Angptl1,6931
156843493,156843610,0.33,0.23,0.12,156802166,156941626,Ralgps2,41327
156847223,156847395,0.64,0.57,0.44,156836562,156863078,Angptl1,10661
156847223,156847395,0.64,0.57,0.44,156802166,156941626,Ralgps2,45057
156971307,156971347,0.7,0.61,0.5,156970760,157056034,Gm28694,547
156995144,156995632,0.68,0.55,0.46,156970760,157056034,Gm28694,24384
157248165,157248184,0.52,0.4,0.26,157133182,157414595,Rasal2,114983
157286174,157286288,0.49,0.4,0.28,157133182,157414595,Rasal2,128421
157472804,157473005,0.4,0.27,0.17,157456577,157494638,BC026585,16227
158513760,158513771,0.6,0.45,0.36,158483032,158556299,RP23-411L6.1,30728
158513760,158513771,0.6,0.45,0.36,158360273,158693781,Astn1,153487
158605680,158605843,0.61,0.46,0.32,158360273,158693781,Astn1,88101
159595934,159596011,0.78,0.59,0.56,159593148,159599384,RP23-430H21.1,2786
159595934,159596011,0.78,0.59,0.56,159521769,159933729,Tnr,74165
159794339,159794476,0.45,0.31,0.23,159521769,159933729,Tnr,139390
160373470,160373575,0.51,0.39,0.29,160217174,160795211,Rabgap1l,156296
160373470,160373575,0.51,0.39,0.29,160262324,160445072,RP24-540L1.1,71602
160877098,160877257,0.84,0.7,0.58,160874202,160878322,Gm24988,1224
162149889,162150020,0.8,0.68,0.55,161980453,162480034,Dnm3,169436
163857018,163857027,0.72,0.62,0.47,163777583,163919109,Kifap3,62091
164333130,164333138,0.6,0.51,0.38,164302121,164439725,Nme7,31009
164334204,164334420,0.67,0.44,0.32,164302121,164439725,Nme7,32083
164363935,164364056,0.7,0.65,0.49,164302121,164439725,Nme7,61814
164502518,164502584,0.44,0.32,0.23,164501309,164516882,Gm26685,1209
164669432,164669787,0.65,0.5,0.35,164638953,164700233,RP23-260J11.2,30479
164962944,164962999,0.6,0.48,0.31,164958921,164964825,1700029M03Rik,1881
165084525,165084544,0.53,0.39,0.26,165062024,165093928,RP23-187M7.3,9403
165536181,165536208,0.53,0.43,0.31,165483183,165578774,Adcy10,42593
166209395,166209641,0.53,0.4,0.28,166199201,166240747,Mael,10194
167231169,167231258,0.58,0.49,0.37,167220883,167287320,Uck2,10286
167254762,167254863,0.4,0.49,0.28,167220883,167287320,Uck2,32558
167378126,167378161,0.58,0.73,0.8,167369966,167395841,Mgst3,8160
168391748,168391789,0.66,0.52,0.45,168117364,168434270,Pbx1,42522
168422897,168423070,0.64,0.45,0.34,168117364,168434270,Pbx1,11373
168423607,168423637,0.69,0.5,0.42,168117364,168434270,Pbx1,10663
169677540,169677549,0.49,0.34,0.22,169653501,169697813,Rgs5,20273
170069303,170069332,0.57,0.46,0.36,169970307,170112762,Ddr2,43459
170361418,170361573,0.8,0.59,0.47,170300668,170591861,Nos1ap,60750
170440741,170440759,0.66,0.53,0.45,170300668,170591861,Nos1ap,140073
170442669,170442687,0.48,0.32,0.26,170300668,170591861,Nos1ap,142001
170548292,170548300,0.62,0.54,0.42,170300668,170591861,Nos1ap,43569
170550110,170550360,0.83,0.66,0.54,170300668,170591861,Nos1ap,41751
170771079,170771102,0.84,0.72,0.63,170702674,170869771,Atf6,68405
170848938,170849154,0.66,0.55,0.43,170702674,170869771,Atf6,20833
170850879,170851037,0.15,0.35,0.25,170702674,170869771,Atf6,18892
171119223,171119387,0.56,0.38,0.34,171111918,171128967,1700009P17Rik,7305
171376026,171376123,0.58,0.38,0.3,171368099,171390598,Pvrl4,7927
171376265,171376319,0.57,0.43,0.36,171368099,171390598,Pvrl4,8166
172174545,172174550,0.4,0.26,0.18,172146084,172199005,Dcaf8,24460
172301243,172301280,0.68,0.53,0.47,172259641,172321841,Igsf8,20598
172301303,172301325,0.5,0.39,0.29,172259641,172321841,Igsf8,20538
172327710,172327741,0.59,0.45,0.31,172318501,172331318,Kcnj9,3608
172493824,172493844,0.5,0.33,0.28,172479788,172500878,Igsf9,7054
172959662,172959701,0.72,0.7,0.52,172954768,172959817,Olfr16,155
173357788,173357866,0.59,0.41,0.23,173331258,173369695,Cadm3,11907
173357788,173357866,0.59,0.41,0.23,173348879,173468040,Aim2,8909
173381405,173381470,0.41,0.33,0.21,173348879,173468040,Aim2,32526
174601573,174601746,0.59,0.41,0.36,174499825,174824729,Fmn2,101748
175404491,175404567,0.51,0.4,0.29,175057087,175494500,Rgs7,90009
175421307,175421394,0.69,0.48,0.34,175057087,175494500,Rgs7,73193
175454154,175454221,0.66,0.55,0.36,175057087,175494500,Rgs7,40346
176847647,176847730,0.76,0.54,0.44,176812660,177022437,Sdccag8,34987
176851585,176851728,0.45,0.33,0.23,176812660,177022437,Sdccag8,38925
178543797,178543800,0.65,0.46,0.39,178527125,178941200,Kif26b,16672
178543828,178543862,0.77,0.71,0.56,178527125,178941200,Kif26b,16703
178928673,178928737,0.77,0.49,0.4,178527125,178941200,Kif26b,12527
179009887,179009920,0.41,0.25,0.19,178949960,179520041,Smyd3,59927
