,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.6177659489949948,0.6525625689982006,0.21570937167168586,0.8136517744971995,0.6591241913146094
1,0.6262116999020153,0.6570273569717606,0.22263541379421561,0.8206201177609159,0.6700522445831576
2,0.6210110961044464,0.6580424134060225,0.21761062150606375,0.816325534526511,0.6616171281181552
3,0.6324064511003417,0.6660581370824669,0.22806809715213877,0.8241109213984348,0.6758259182633151
4,0.6346839331585499,0.662703168208461,0.2239918245389938,0.8259454822301511,0.6825866771286689
5,0.6184142369110988,0.6562529512618961,0.2126631764564725,0.8114238009266614,0.6581368021934277
6,0.6177590635841211,0.6551564424192787,0.21712556697020524,0.8143556046393187,0.6599881746903717
7,0.6291401181112789,0.6615937390051455,0.2164170503162933,0.8189723659105864,0.6720589994389533
8,0.6232949339265379,0.662643872516708,0.22360123939673526,0.8124318812272326,0.6569763712042673
9,0.608335584333042,0.6520575066538953,0.2086307245126277,0.8043556786525798,0.645865077121605
