,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.5906609344245313,0.5832296081268626,0.11672280729633144,0.7991711532276059,0.6369898406057273
1,0.6140733450740702,0.6208322075123427,0.15099694947466588,0.7985055749486998,0.6334877672544834
2,0.6221951724852378,0.5967009309593584,0.13936215080585013,0.8173874962547117,0.6682118242541277
3,0.5589920232052211,0.5627655857250542,0.09213866347126955,0.7642449420349722,0.5824624399758035
4,0.5968196415622087,0.571024169834988,0.10846801473334092,0.7988858616326743,0.6354050677562826
5,0.5732932767015436,0.5897063723366146,0.11235340196837822,0.7834224606832323,0.6090191253940298
6,0.5815290583238372,0.5923236568660775,0.11919569028093842,0.7805488748847411,0.6004558610299409
7,0.5998187092095721,0.6044827603701076,0.1254753827240584,0.7951090272902751,0.6212713613112963
8,0.5814565420076659,0.5865530176576103,0.11616741908761416,0.7880762447206043,0.6193125209267192
9,0.5977882523567803,0.6069063546724014,0.12409740496841493,0.7918443802119393,0.6214359421349991
