,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.6052631578947368,0.5498249993262727,0.1315922915206123,0.804016620498615,0.6329295865192339
1,0.5684210526315789,0.5675420068989678,0.12330166188655947,0.774826869806094,0.5796487278297106
2,0.6236842105263158,0.5937166504972109,0.15692825838667795,0.802146814404432,0.6448283662879231
3,0.6078947368421053,0.5986045422696527,0.15006040321695505,0.7894563711911357,0.6187262403613799
4,0.6,0.5799822135985124,0.12344297096231618,0.7783067867036011,0.597644823879047
5,0.5842105263157895,0.5533071590265988,0.11855492564410182,0.7591066481994458,0.5642210952972713
6,0.5578947368421052,0.5542177015118442,0.10815101008851809,0.7319944598337951,0.5217713238137548
7,0.49210526315789477,0.516996456194249,0.07251178739259873,0.7140754847645429,0.5009384929502344
8,0.5631578947368421,0.556934170102676,0.10070742788225014,0.7179362880886425,0.5041934992190316
9,0.5184210526315789,0.47577377583744307,0.07120705938867591,0.7132963988919668,0.5012686313936626
