,acc,bal_acc,igr,micro_roc_auc,micro_AP
0,0.7,0.6534445946210652,0.2680217772059664,0.85,0.7512997679815621
1,0.6705882352941177,0.6280647457118045,0.25558267944302104,0.8252595155709341,0.6826900311549229
2,0.6794117647058824,0.6338409956057015,0.2472348071886187,0.8423226643598616,0.7308450849633623
3,0.6852941176470588,0.6554383524971759,0.2666313810681065,0.8482915224913496,0.7364241460266818
4,0.7205882352941175,0.6972498090145149,0.312718014442387,0.85625,0.7433861540084219
5,0.6735294117647059,0.6538246067657832,0.2304182371835776,0.8302768166089965,0.7176802155023969
6,0.638235294117647,0.5832755479814303,0.2025958998004825,0.813992214532872,0.6843798153812314
7,0.6647058823529413,0.6212526036055448,0.2247209029575446,0.8076989619377162,0.7069275731436683
8,0.6294117647058823,0.5767520061637709,0.18801502180269009,0.8075043252595157,0.6703513198895745
9,0.6176470588235294,0.577110797699033,0.1736573431754788,0.7933607266435987,0.6313439025531234
