,train_acc,train_loss,test_acc,test_loss
0,0.42554151624548736,1.1363344705448701,0.3303249097472924,1.0468478798866272
1,0.46239470517448855,1.0705699496544325,0.3297232250300842,0.9974657767094098
2,0.4491576413959085,1.0405265726149082,0.5812274368231047,1.0160567061259196
3,0.4667569193742479,1.0487700811085792,0.3267148014440433,1.0169833050324366
4,0.45321901323706376,1.0364528401539876,0.3435619735258724,0.9729310858708161
5,0.4527677496991576,1.0240878379688814,0.5655836341756919,0.9390907390759542
6,0.4619434416365824,1.0155181540892675,0.3483754512635379,0.9932316633371207
7,0.4595367027677497,1.0182348283437581,0.41636582430806257,0.9624795099863639
8,0.4694645006016847,1.010208867347011,0.3471720818291215,1.0008275256707118
9,0.4619434416365824,1.025015596873485,0.549338146811071,0.9284290602573981
10,0.45893501805054154,1.005074374234447,0.3838748495788207,1.0085940200548906
11,0.47743682310469315,0.9998941782575387,0.39951865222623345,0.9467544085704364
12,0.4598375451263538,1.0069240532242334,0.5535499398315282,0.9270047201560094
13,0.4775872442839952,1.009976766573695,0.4657039711191336,0.9985255885582703
14,0.4891696750902527,1.003529675734731,0.5342960288808665,0.9266846306048907
15,0.4648014440433213,1.010803912837918,0.5601684717208183,0.9263785343903762
16,0.4687123947051745,0.9971903237299278,0.4813477737665463,0.9896111029845017
17,0.4628459687123947,1.0046335937312016,0.4380264741275572,0.940848673765476
18,0.47352587244283995,1.008216855331109,0.38567990373044525,0.9499189475407968
19,0.4808965102286402,0.9922737398972878,0.5192539109506619,0.9852882543435464
20,0.4795427196149218,0.9982308792666748,0.43742478941034896,1.00454220863489
21,0.4881167268351384,1.001683784648776,0.5439229843561973,0.9699265727630029
22,0.4842057761732852,0.9948874488472939,0.42358604091456076,0.9568495177305661
23,0.46600481347773764,0.9943623757706239,0.4687123947051745,0.9377445143002731
24,0.4888688327316486,0.9854020287211125,0.46269554753309267,0.934206112073018
25,0.49022262334536704,1.0079412241108143,0.34296028880866425,0.9392203826170701
26,0.48194945848375453,0.997882663200681,0.5120336943441637,0.9606533933144349
27,0.4711191335740072,0.9984204044135717,0.3423586040914561,0.9628548324108124
28,0.47924187725631767,0.9987173885680162,0.5499398315282792,0.9256042471298804
29,0.47924187725631767,0.9943438365768927,0.6028880866425993,0.9310609400272369
30,0.47623345367027675,0.9980911334546713,0.5018050541516246,0.9418994337320328
31,0.4814981949458484,0.9915139816987973,0.5679903730445247,0.9446948846945395
32,0.516245487364621,0.9917285562707827,0.43441636582430804,0.9526839256286621
33,0.47187123947051746,0.9970096013007256,0.5812274368231047,0.929466935304495
34,0.4811973525872443,0.9902608173970993,0.5679903730445247,0.9247341087231269
35,0.49217809867629364,0.9863038313790009,0.49398315282791816,0.9384176341386942
36,0.4717208182912154,0.993784669929972,0.36823104693140796,1.0144893400944197
37,0.4914259927797834,0.989034405694558,0.42057761732851984,0.9418067530943797
38,0.48841756919374246,0.985076647824966,0.4470517448856799,0.9476653177004594
39,0.4974428399518652,0.9839132170264537,0.3267148014440433,1.0706850725870867
40,0.4833032490974729,0.9936663140184604,0.5457280385078219,0.9388920871111063
41,0.4942839951865223,0.9912090841680765,0.549338146811071,0.954168167251807
42,0.5172984356197352,0.9939960173975962,0.5276774969915764,0.9305734668786709
43,0.4962394705174489,0.9858965144421046,0.52647412755716,0.9556922339476072
44,0.5081227436823105,0.990523275704338,0.5950661853188929,0.9229291425301478
45,0.5037605294825511,0.9813039225454514,0.5830324909747292,0.9299012330862192
46,0.493531889290012,0.9878984377361261,0.614921780986763,0.9058747646900324
47,0.5204572803850782,0.9886389277302302,0.4416365824308063,0.9640890875687966
48,0.5006016847172082,0.9871096161122506,0.4927797833935018,0.9379735795351175
49,0.5019554753309265,0.9835368022322655,0.5631768953068592,0.936663514146438
