start,end,2mo,9mo,18mo,gene_start,gene_end,gene_name,distance
59811800,59811840,0.49,0.64,0.75,59761400,59881014,Bmpr2,50400
60738232,60738235,0.86,0.83,0.63,60714800,60775359,Cd28,23432
62570732,62570849,0.55,0.69,0.75,61636824,62644284,Pard3b,73552
62710076,62710109,0.48,0.18,0.11,62701285,62820695,Nrp2,8791
62756182,62756191,0.7,0.54,0.44,62701285,62820695,Nrp2,54897
62796275,62796281,0.5,0.72,0.7,62701285,62820695,Nrp2,24420
63087414,63087512,0.54,0.7,0.79,62956418,63116667,Ino80d,29253
64850058,64850117,0.44,0.28,0.21,64783983,64958824,Plekhm3,66075
64915911,64915939,0.48,0.33,0.25,64783983,64958824,Plekhm3,42913
66182790,66182922,0.52,0.66,0.75,66173273,66444583,Map2,9517
66251884,66251980,0.56,0.65,0.76,66173273,66444583,Map2,78611
69074526,69074537,0.38,0.22,0.17,68030186,69110059,Erbb4,35533
71303477,71303499,0.28,0.39,0.49,71240276,71416910,Abca12,63201
71327319,71327341,0.39,0.51,0.64,71240276,71416910,Abca12,87043
72168464,72168537,0.34,0.45,0.55,72157442,72214307,Mreg,11022
72601026,72601038,0.77,0.67,0.55,72581251,72635134,Smarcal1,19775
72826634,72826736,0.39,0.59,0.56,72822503,72854474,Igfbp2,4131
73830897,73831004,0.4,0.52,0.6,73616088,73866466,6030407O03Rik,35569
73830897,73831004,0.4,0.52,0.6,73748321,73843917,Gm29183,13020
73863377,73863429,0.79,0.62,0.56,73616088,73866466,6030407O03Rik,3089
73863838,73864105,0.83,0.61,0.6,73616088,73866466,6030407O03Rik,2628
73930036,73930108,0.63,0.49,0.4,73908231,74126449,Tns1,21805
73955836,73955913,0.57,0.35,0.3,73908231,74126449,Tns1,47605
73963938,73963955,0.41,0.1,0.09,73908231,74126449,Tns1,55707
74067888,74067913,0.55,0.71,0.76,73908231,74126449,Tns1,58561
74396267,74396457,0.43,0.5,0.64,74389509,74399285,Ctdsp1,3018
74396267,74396457,0.43,0.5,0.64,74392310,74396394,Mir26b,127
74881870,74881880,0.47,0.59,0.7,74879509,74887419,Fev,2361
74881870,74881880,0.47,0.59,0.7,74848895,74881953,Gm16582,83
75249459,75249540,0.42,0.24,0.21,75245027,75266502,Ptprn,4432
76112502,76112667,0.66,0.41,0.39,76108181,76112580,Gm29068,78
77414897,77414992,0.73,0.51,0.49,77365185,77517088,Epha4,49712
79185226,79185229,0.8,0.7,0.9,78789623,79226511,Gm29536,41285
80522263,80522285,0.46,0.69,0.64,80499073,80760527,Dock10,23190
84079615,84079658,0.55,0.68,0.78,84034296,84366180,Pid1,45319
84079910,84080055,0.37,0.51,0.6,84034296,84366180,Pid1,45614
84619652,84619658,0.57,0.46,0.32,84367839,84698221,Dner,78569
85587358,85587391,0.7,0.92,0.9,85574899,85600817,Sp110,12459
85898003,85898020,0.64,0.42,0.47,85892281,85910675,Itm2c,5722
86758443,86758464,0.53,0.4,0.31,86701808,87052095,Dis3l2,56635
87283349,87283405,0.39,0.24,0.17,87262363,87312839,Efhd1,20986
87307183,87307371,0.62,0.45,0.36,87262363,87312839,Efhd1,5656
89075312,89075336,0.57,0.64,0.8,89068415,89157068,Sh3bp4,6897
89308684,89308707,0.47,0.44,0.27,89300719,89360144,Gm28342,7965
89332427,89332531,0.59,0.82,0.75,89300719,89360144,Gm28342,27717
89385309,89385315,0.5,0.42,0.26,89358342,89408133,C030007H22Rik,22824
89510236,89510278,0.39,0.26,0.17,89452806,89899617,Agap1,57430
89515959,89515968,0.82,0.67,0.6,89452806,89899617,Agap1,63153
89571493,89571526,0.58,0.43,0.37,89566765,89578602,Gm28499,4728
89571493,89571526,0.58,0.43,0.37,89452806,89899617,Agap1,118687
89575794,89575800,0.4,0.21,0.19,89566765,89578602,Gm28499,2808
89575794,89575800,0.4,0.21,0.19,89452806,89899617,Agap1,122988
89582685,89582715,0.32,0.13,0.08,89452806,89899617,Agap1,129879
89593276,89593369,0.51,0.37,0.27,89452806,89899617,Agap1,140470
89608073,89608147,0.42,0.28,0.18,89452806,89899617,Agap1,155267
89616669,89616736,0.68,0.43,0.37,89452806,89899617,Agap1,163863
89617981,89617984,0.54,0.39,0.3,89452806,89899617,Agap1,165175
89631243,89631845,0.53,0.31,0.38,89452806,89899617,Agap1,178437
89681638,89681670,0.44,0.25,0.18,89452806,89899617,Agap1,217979
89681638,89681670,0.44,0.25,0.18,89648529,89685908,4933400F21Rik,4270
89728731,89728767,0.35,0.2,0.15,89452806,89899617,Agap1,170886
89751070,89751074,0.35,0.23,0.11,89452806,89899617,Agap1,148547
89751295,89751305,0.36,0.23,0.11,89452806,89899617,Agap1,148322
89754008,89754063,0.63,0.45,0.38,89452806,89899617,Agap1,145609
89926419,89926437,0.48,0.58,0.73,89925956,89933179,Gbx2,463
90132592,90132601,0.37,0.57,0.53,90040132,90155401,Iqca,22809
90213145,90213148,0.74,0.65,0.52,90201980,90218751,Ackr3,5606
91206464,91206610,0.52,0.39,0.28,91177822,91227196,Ramp1,20732
92004932,92004964,0.48,0.34,0.24,91926779,92182341,Hdac4,78153
92128598,92128657,0.84,0.77,0.63,91926779,92182341,Hdac4,53743
92145342,92145348,0.66,0.45,0.35,91926779,92182341,Hdac4,36999
93090808,93090856,0.45,0.27,0.21,93013464,93103951,Kif1a,13143
93181096,93181180,0.49,0.28,0.23,93166725,93233072,E030010N08Rik,14371
93184593,93184784,0.49,0.34,0.28,93166725,93233072,E030010N08Rik,17868
93188248,93188298,0.78,0.65,0.56,93166725,93233072,E030010N08Rik,21523
93214501,93214534,0.48,0.3,0.21,93166725,93233072,E030010N08Rik,18571
93224091,93224109,0.44,0.55,0.65,93166725,93233072,E030010N08Rik,8981
94022313,94022402,0.81,0.75,0.56,94018451,94030334,Neu4,3862
96979212,96979341,0.73,0.79,0.93,96904176,96999577,Slco6b1,20365
97972802,97972877,0.61,0.6,0.4,97793114,98097646,Pam,124844
98005870,98005876,0.52,0.36,0.27,97793114,98097646,Pam,91776
98142810,98142813,0.92,0.62,0.79,98129456,98146655,1810006J02Rik,3845
104767244,104767317,0.67,0.34,0.31,104766529,104997481,Cdh20,715
106184163,106184172,0.55,0.51,0.32,106169752,106396250,Phlpp1,14411
106191613,106191633,0.31,0.33,0.13,106169752,106396250,Phlpp1,21861
106207186,106207194,0.68,0.52,0.43,106169752,106396250,Phlpp1,37434
106211527,106211825,0.47,0.31,0.26,106169752,106396250,Phlpp1,41775
106288924,106288979,0.64,0.51,0.43,106169752,106396250,Phlpp1,107326
106393974,106394006,0.58,0.4,0.38,106169752,106396250,Phlpp1,2276
106651400,106651413,0.44,0.31,0.19,106536178,106716274,Bcl2,64874
106651772,106651816,0.33,0.17,0.11,106536178,106716274,Bcl2,64502
106722293,106722431,0.48,0.6,0.71,106718459,106761727,Kdsr,3834
119050407,119050487,0.74,0.58,0.47,118832132,119055619,Gli2,5212
119305540,119305608,0.61,0.79,0.83,119303346,119328833,Gm29456,2194
119305729,119305899,0.57,0.72,0.81,119303346,119328833,Gm29456,2383
120142690,120142769,0.49,0.28,0.24,120119187,120190189,3110009E18Rik,23503
120169940,120169944,0.61,0.75,0.81,120119187,120190189,3110009E18Rik,20249
120224567,120224587,0.35,0.56,0.52,120188757,120274705,Steap3,35810
121177412,121177449,0.39,0.52,0.63,121085405,121180441,Celrr,3029
121177492,121177511,0.39,0.58,0.65,121085405,121180441,Celrr,2949
126093069,126093084,0.82,0.57,0.71,125911620,126832799,Nckap5,181449
128410742,128410931,0.32,0.2,0.12,128361707,128419368,Dars,8626
130937165,130937170,0.63,0.84,0.82,130930656,130942115,Il19,4950
131632940,131632975,0.45,0.52,0.66,131630509,131634969,Gm8532,2029
131700016,131700035,0.42,0.64,0.6,131686695,131717439,5430435G22Rik,13321
131964056,131964200,0.43,0.59,0.64,131960967,131984969,Slc45a3,3089
131964056,131964200,0.43,0.59,0.64,131960954,132016486,Gm29103,3102
131977947,131978233,0.44,0.65,0.68,131960967,131984969,Slc45a3,7022
131977947,131978233,0.44,0.65,0.68,131960954,132016486,Gm29103,16993
132120849,132121013,0.54,0.63,0.8,132110237,132141684,Cdk18,10612
132357611,132357614,0.69,0.63,0.45,132354315,132393281,Tmcc2,3296
132360576,132360581,0.46,0.25,0.27,132354315,132393281,Tmcc2,6261
132430932,132430942,0.34,0.17,0.13,132415555,132468958,Dstyk,15377
132535550,132535598,0.48,0.34,0.23,132507427,132545256,Cntn2,9706
132544366,132544514,0.53,0.31,0.26,132507427,132545256,Cntn2,890
132650605,132650662,0.57,0.43,0.32,132562690,132743797,Nfasc,87915
132655138,132655156,0.45,0.23,0.22,132562690,132743797,Nfasc,88659
132667871,132667885,0.56,0.41,0.34,132562690,132743797,Nfasc,75926
132709666,132709701,0.27,0.07,0.06,132562690,132743797,Nfasc,34131
132731247,132731708,0.37,0.22,0.16,132727355,132734826,Gm10538,3579
132731247,132731708,0.37,0.22,0.16,132562690,132743797,Nfasc,12550
132734827,132734923,0.4,0.22,0.17,132562690,132743797,Nfasc,8970
133078248,133078323,0.38,0.49,0.59,133043667,133110687,Pik3c2b,32439
133217348,133217369,0.33,0.26,0.47,133179321,133305435,Plekha6,38027
133638444,133638483,0.75,0.6,0.52,133617862,133663380,Zc3h11a,20582
133638444,133638483,0.75,0.6,0.52,133617940,133663318,Zbed6,20504
133763259,133763401,0.46,0.6,0.67,133697457,133803041,Atp2b4,39782
134077510,134077730,0.46,0.29,0.24,134073170,134081120,Btg2,3610
134096020,134096126,0.46,0.68,0.58,134094405,134101159,RP23-393C3.4,1615
134216184,134216207,0.53,0.33,0.24,134197223,134237431,Adora1,18961
134221305,134221621,0.48,0.27,0.25,134197223,134237431,Adora1,16126
134302517,134302591,0.34,0.16,0.12,134294783,134334928,Ppfia4,7734
134322694,134322897,0.71,0.57,0.48,134294783,134334928,Ppfia4,12234
134807106,134807148,0.74,0.43,0.47,134752658,134957942,Ppp1r12b,54448
135042775,135042787,0.42,0.56,0.63,134981301,135107276,Lgr6,61474
135478856,135478861,0.3,0.11,0.09,135478392,135483414,RP23-2M16.4,464
135478856,135478861,0.3,0.11,0.09,135432580,135609295,Nav1,46276
135485330,135485418,0.55,0.37,0.26,135432580,135609295,Nav1,52750
135507715,135507732,0.46,0.25,0.21,135432580,135609295,Nav1,75135
135509491,135509602,0.36,0.25,0.15,135432580,135609295,Nav1,76911
135539040,135539156,0.5,0.29,0.26,135432580,135609295,Nav1,70255
135573475,135573501,0.53,0.26,0.29,135432580,135609295,Nav1,35820
135587998,135588007,0.75,0.58,0.51,135582773,135601948,Gm4793,5225
135587998,135588007,0.75,0.58,0.51,135432580,135609295,Nav1,21297
135645949,135646044,0.58,0.42,0.37,135604447,135690105,Nav1,41502
135667459,135667480,0.46,0.24,0.21,135604447,135690105,Nav1,22646
135727734,135727986,0.41,0.27,0.19,135718061,135754232,Csrp1,9673
135728432,135728495,0.7,0.61,0.47,135718061,135754232,Csrp1,10371
135731576,135731611,0.27,0.13,0.06,135718061,135754232,Csrp1,13515
135736479,135736757,0.48,0.36,0.25,135718061,135754232,Csrp1,17753
135743432,135743737,0.82,0.66,0.57,135718061,135754232,Csrp1,10800
135743971,135744107,0.54,0.38,0.34,135718061,135754232,Csrp1,10261
135744368,135744672,0.63,0.46,0.38,135718061,135754232,Csrp1,9864
135745331,135745365,0.73,0.55,0.48,135718061,135754232,Csrp1,8901
135748238,135748250,0.44,0.27,0.19,135718061,135754232,Csrp1,5994
135750166,135750364,0.65,0.5,0.42,135718061,135754232,Csrp1,4066
135750616,135750863,0.68,0.49,0.34,135718061,135754232,Csrp1,3616
135799621,135799626,0.46,0.3,0.22,135777434,135812989,Tnni1,13368
135917380,135917406,0.34,0.44,0.55,135869395,135921207,Pkp1,3827
136119420,136119457,0.49,0.27,0.22,136114577,136121822,RP23-211F21.1,2402
136119420,136119457,0.49,0.27,0.22,136050750,136121822,Cacna1s,2402
136130071,136130221,0.45,0.28,0.22,136124178,136133183,Gm15850,3112
136130071,136130221,0.45,0.28,0.22,136129389,136179998,Kif21b,682
136132454,136132620,0.44,0.25,0.2,136124178,136133183,Gm15850,729
136132454,136132620,0.44,0.25,0.2,136129389,136179998,Kif21b,3065
136133512,136133643,0.31,0.13,0.1,136129389,136179998,Kif21b,4123
136135228,136135894,0.72,0.5,0.48,136129389,136179998,Kif21b,5839
136136404,136136740,0.46,0.28,0.23,136129389,136179998,Kif21b,7015
136138062,136138253,0.36,0.13,0.08,136129389,136179998,Kif21b,8673
136139586,136139999,0.54,0.35,0.32,136129389,136179998,Kif21b,10197
136144513,136144661,0.8,0.65,0.55,136129389,136179998,Kif21b,15124
136178733,136178927,0.47,0.25,0.17,136129389,136179998,Kif21b,1265
136179599,136179888,0.36,0.17,0.14,136129389,136179998,Kif21b,399
136179599,136179888,0.36,0.17,0.14,136179474,136209097,Mroh3,125
136669774,136669946,0.61,0.45,0.4,136668769,136692804,Gm19705,1005
136949539,136949551,0.19,0.33,0.39,136840571,136962448,Nr5a2,12909
138577113,138577124,0.42,0.27,0.21,138480875,138622141,Nek7,45028
139423704,139423722,0.65,0.51,0.42,139420383,139455007,Zbtb41,3321
140531967,140532012,0.7,0.61,0.47,140244158,140614067,Kcnt2,82100
151710478,151710490,0.62,0.45,0.37,151569186,151723939,Fam129a,13461
152428559,152428600,0.56,0.76,0.69,152397830,152512695,Colgalt2,30729
152687966,152688041,0.61,0.79,0.82,152682026,152689501,Gm15479,1535
152687966,152688041,0.61,0.79,0.82,152514760,152768351,Rgl1,80385
153908014,153908030,0.65,0.46,0.45,153897944,153911723,Glul,3709
154205002,154205030,0.41,0.57,0.61,154199187,154207689,Zfp648,2687
154620144,154620225,0.54,0.69,0.74,154388731,154886501,Cacna1e,231413
155037474,155037714,0.76,0.54,0.53,155009332,155059179,Gm29282,21705
155064762,155064772,0.45,0.23,0.11,155061447,155085266,Gm9530,3315
155222133,155222153,0.32,0.16,0.1,155210471,155246444,BC034090,11662
155230163,155230174,0.5,0.28,0.2,155229304,155235159,RP23-320I7.3,859
155230163,155230174,0.5,0.28,0.2,155210471,155246444,BC034090,16281
155384153,155384164,0.46,0.44,0.25,155273701,155419415,Xpr1,35262
156470438,156470470,0.5,0.34,0.23,156422525,156476331,Soat1,5893
158316804,158316824,0.62,0.84,0.73,158243269,158358326,Brinp2,41522
158351663,158351702,0.6,0.71,0.81,158243269,158358326,Brinp2,6663
160307669,160307676,0.7,0.48,0.46,160217174,160795211,Rabgap1l,90495
160307669,160307676,0.7,0.48,0.46,160262324,160445072,RP24-540L1.1,45345
160508768,160508929,0.58,0.42,0.38,160217174,160795211,Rabgap1l,286443
161983537,161983574,0.39,0.23,0.17,161967200,162029106,RP24-499I2.1,16337
161983537,161983574,0.39,0.23,0.17,161980453,162480034,Dnm3,3084
161998912,161999036,0.59,0.45,0.3,161967200,162029106,RP24-499I2.1,30194
161998912,161999036,0.59,0.45,0.3,161980453,162480034,Dnm3,18459
163308925,163309009,0.3,0.39,0.5,163304798,163311067,RP24-485J8.3,2142
163308925,163309009,0.3,0.39,0.5,163243119,163315710,Prrx1,6785
163314599,163314704,0.3,0.39,0.51,163243119,163315710,Prrx1,1111
163315067,163315101,0.26,0.46,0.39,163243119,163315710,Prrx1,643
164328352,164328356,0.74,0.92,0.94,164302121,164439725,Nme7,26231
165172537,165172590,0.63,0.81,0.84,165172337,165196438,Sft2d2,200
165592510,165592625,0.59,0.52,0.38,165590240,165636538,Mpzl1,2270
165605763,165606009,0.53,0.35,0.3,165590240,165636538,Mpzl1,15523
165866785,165867089,0.63,0.74,0.83,165786681,165879277,Cd247,12492
165866785,165867089,0.63,0.74,0.83,165863154,166004678,Pou2f1,3631
166256744,166257111,0.36,0.53,0.56,166252139,166318823,Ildr2,4605
167618304,167618318,0.57,0.45,0.35,167596384,167641623,Rxrg,21920
167803632,167803659,0.34,0.4,0.55,167687237,167850741,Lmx1a,47109
168088161,168088306,0.29,0.47,0.54,168002139,168124465,Gm20711,36304
169344427,169344485,0.47,0.66,0.68,169326529,169349632,RP23-167H24.1,5205
170395178,170395327,0.48,0.34,0.28,170300668,170591861,Nos1ap,94510
172053201,172053249,0.36,0.58,0.52,172050292,172059573,Nhlh1,2909
172586157,172586195,0.2,0.33,0.43,172579758,172592568,Slamf8,6399
173789475,173789479,0.71,0.76,0.92,173773837,173804720,Gm16340,15245
173991409,173991522,0.65,0.8,0.86,173984926,174003972,RP24-360E22.3,6483
174086596,174086600,0.41,0.53,0.62,174082331,174091980,Olfr429,4265
176195518,176195579,0.53,0.64,0.75,175960306,176277312,Pld5,81794
176996840,176996866,0.28,0.43,0.49,176812660,177022437,Sdccag8,25597
177445564,177445655,0.46,0.27,0.24,177440351,177452764,Zbtb18,5213
178616287,178616655,0.45,0.56,0.66,178527125,178941200,Kif26b,89162
178748372,178748439,0.34,0.56,0.53,178527125,178941200,Kif26b,192828
178914931,178914944,0.41,0.55,0.61,178527125,178941200,Kif26b,26269
178914931,178914944,0.41,0.55,0.61,178896582,178919614,Gm16564,4683
179965879,179967204,0.42,0.2,0.23,179958472,180167603,Cdc42bpa,7407
179969452,179969580,0.48,0.26,0.23,179958472,180167603,Cdc42bpa,10980
179969904,179970206,0.38,0.22,0.17,179958472,180167603,Cdc42bpa,11432
180267409,180267505,0.32,0.54,0.54,180254429,180276963,RP23-226J18.5,9554
180934067,180934147,0.51,0.38,0.31,180933022,180940400,Lefty1,1045
180984007,180984255,0.48,0.59,0.68,180974210,181022904,Ephx1,9797
181447009,181447017,0.5,0.37,0.24,181350628,181462641,Cnih3,15632
181653781,181654017,0.51,0.71,0.7,181651379,181680008,RP24-294P1.1,2402
181997989,181998002,0.8,0.6,0.57,181894384,182021990,Enah,24001
182280635,182280672,0.46,0.28,0.25,182273772,182284804,Degs1,4169
182395096,182395137,0.41,0.28,0.19,182390543,182395535,Gm5706,439
182410416,182411000,0.46,0.3,0.26,182406264,182411021,Gm10517,605
182410416,182411000,0.46,0.3,0.26,182407172,182464432,Trp53bp2,3244
182483824,182483841,0.45,0.16,0.07,182465260,182519608,Capn2,18564
182483824,182483841,0.45,0.16,0.07,182482179,182494473,RP23-67I3.4,1645
182492134,182492156,0.55,0.46,0.35,182465260,182519608,Capn2,26874
182492134,182492156,0.55,0.46,0.35,182482179,182494473,RP23-67I3.4,2339
184036981,184037005,0.52,0.42,0.32,184011302,184077636,Dusp10,25679
184041409,184041454,0.46,0.25,0.24,184011302,184077636,Dusp10,30107
184043228,184043273,0.44,0.22,0.19,184011302,184077636,Dusp10,31926
184046514,184046604,0.67,0.46,0.38,184011302,184077636,Dusp10,31122
184047149,184047266,0.58,0.35,0.34,184011302,184077636,Dusp10,30487
184048819,184048946,0.36,0.15,0.23,184011302,184077636,Dusp10,28817
184076452,184076512,0.59,0.38,0.33,184011302,184077636,Dusp10,1184
184077571,184077588,0.72,0.57,0.51,184011302,184077636,Dusp10,65
184608926,184608962,0.25,0.39,0.5,184608280,184631473,RP24-286C21.1,646
186635172,186635191,0.44,0.54,0.65,186620792,186707989,Tgfb2,14380
187803964,187804107,0.3,0.41,0.5,187606791,188216885,Esrrg,197173
187831160,187831179,0.54,0.74,0.64,187606791,188216885,Esrrg,224369
187862483,187862780,0.42,0.59,0.62,187606791,188216885,Esrrg,255692
187862934,187863171,0.57,0.76,0.78,187606791,188216885,Esrrg,256143
187939463,187939554,0.32,0.49,0.53,187606791,188216885,Esrrg,277422
187965067,187965131,0.47,0.58,0.69,187606791,188216885,Esrrg,251818
188457241,188457264,0.57,0.74,0.78,188260023,188967041,Ush2a,197218
188488038,188488051,0.53,0.75,0.7,188260023,188967041,Ush2a,228015
188976847,188976869,0.32,0.54,0.46,188969095,189009841,Kctd3,7752
190136971,190137141,0.34,0.16,0.14,190116035,190172714,Prox1,20936
190172328,190172365,0.57,0.65,0.8,190116035,190172714,Prox1,386
190172328,190172365,0.57,0.65,0.8,190168296,190219276,Prox1os,4032
190763733,190763761,0.48,0.28,0.25,190698202,190913770,Rps6kc1,65531
190764372,190764568,0.49,0.31,0.27,190698202,190913770,Rps6kc1,66170
190814518,190814542,0.38,0.17,0.14,190698202,190913770,Rps6kc1,99252
191724243,191724344,0.51,0.37,0.31,191715834,191786255,Lpgat1,8409
191767173,191767217,0.54,0.5,0.33,191715834,191786255,Lpgat1,19082
195017368,195018042,0.48,0.15,0.09,195011746,195018448,RP23-445K23.5,1080
195017368,195018042,0.48,0.15,0.09,195015892,195020242,RP23-445K23.6,1476
195017368,195018042,0.48,0.15,0.09,194974375,195039904,A330023F24Rik,22536
195018749,195018851,0.88,0.75,0.68,195015892,195020242,RP23-445K23.6,1493
195018749,195018851,0.88,0.75,0.68,194974375,195039904,A330023F24Rik,21155
4342139,4342328,0.44,0.31,0.23,4264329,4361468,Akap12,19329
5127841,5127846,0.61,0.75,1.0,5018203,5552692,Syne1,109638
5239848,5239932,0.46,0.68,0.64,5018203,5552692,Syne1,221645
8214177,8214231,0.51,0.69,0.77,8202753,8520825,Ust,11424
8233171,8233217,0.49,0.32,0.22,8202753,8520825,Ust,30418
8771950,8772034,0.42,0.32,0.21,8720219,8888070,Sash1,51731
8807760,8807769,0.65,0.51,0.44,8720219,8888070,Sash1,80310
8846288,8846304,0.56,0.35,0.42,8720219,8888070,Sash1,41782
9760662,9760687,0.63,0.77,0.85,9753547,9903079,Stxbp5,7115
