start,end,2mo,9mo,18mo,gene_start,gene_end,gene_name,distance
33892494,33892531,0.84,0.84,0.63,33850052,33909816,Bend6,17322
33928165,33928251,0.47,0.32,0.23,33906225,34310661,Dst,21940
33928165,33928251,0.47,0.32,0.23,33906272,34309592,AC123072.1,21893
33930616,33930691,0.53,0.47,0.3,33906225,34310661,Dst,24391
33930616,33930691,0.53,0.47,0.3,33906272,34309592,AC123072.1,24344
33992817,33992820,0.79,0.64,0.58,33906225,34310661,Dst,86592
33992817,33992820,0.79,0.64,0.58,33906272,34309592,AC123072.1,86545
34121543,34121549,0.43,0.34,0.2,33906225,34310661,Dst,189118
34121543,34121549,0.43,0.34,0.2,33906272,34309592,AC123072.1,188049
34164302,34164321,0.9,0.96,0.76,34158330,34185036,DST,5972
34164302,34164321,0.9,0.96,0.76,34163856,34180446,Gm26788,446
34164302,34164321,0.9,0.96,0.76,33906225,34310661,Dst,146359
34164302,34164321,0.9,0.96,0.76,33906272,34309592,AC123072.1,145290
34192313,34192378,0.74,0.62,0.47,33906225,34310661,Dst,118348
34192313,34192378,0.74,0.62,0.47,33906272,34309592,AC123072.1,117279
34202763,34202779,0.73,0.69,0.51,33906225,34310661,Dst,107898
34202763,34202779,0.73,0.69,0.51,33906272,34309592,AC123072.1,106829
34228172,34228177,0.84,0.65,0.62,33906225,34310661,Dst,82489
34228172,34228177,0.84,0.65,0.62,33906272,34309592,AC123072.1,81420
34237257,34237294,0.44,0.27,0.16,34234596,34240820,RP24-422C24.2,2661
34237257,34237294,0.44,0.27,0.16,33906225,34310661,Dst,73404
34237257,34237294,0.44,0.27,0.16,33906272,34309592,AC123072.1,72335
34237349,34237430,0.56,0.46,0.26,34234596,34240820,RP24-422C24.2,2753
34237349,34237430,0.56,0.46,0.26,33906225,34310661,Dst,73312
34237349,34237430,0.56,0.46,0.26,33906272,34309592,AC123072.1,72243
34259181,34259260,0.54,0.45,0.3,33906225,34310661,Dst,51480
34259181,34259260,0.54,0.45,0.3,33906272,34309592,AC123072.1,50411
34297634,34297748,0.53,0.48,0.29,33906225,34310661,Dst,13027
34297634,34297748,0.53,0.48,0.29,33906272,34309592,AC123072.1,11958
34298646,34298662,0.44,0.26,0.22,33906225,34310661,Dst,12015
34298646,34298662,0.44,0.26,0.22,33906272,34309592,AC123072.1,10946
34581228,34581290,0.45,0.4,0.23,34577202,34581711,1700101I19Rik,483
34581228,34581290,0.45,0.4,0.23,34577657,34592944,Amer3,3571
34582374,34582417,0.44,0.38,0.23,34577657,34592944,Amer3,4717
34811148,34811211,0.68,0.53,0.47,34807361,34813908,RP23-348C6.3,2760
34811148,34811211,0.68,0.53,0.47,34676188,34815309,Arhgef4,4161
34817261,34817287,0.66,0.58,0.38,34811219,34845065,Fam168b,6042
34817761,34817792,0.57,0.45,0.37,34811219,34845065,Fam168b,6542
36072057,36072144,0.75,0.68,0.54,36066400,36108446,Hs6st1,5657
36091460,36091492,0.74,0.59,0.83,36066400,36108446,Hs6st1,16986
36095880,36095970,0.54,0.46,0.31,36066400,36108446,Hs6st1,12566
36369282,36369285,0.06,0.19,0.37,36333730,36371181,Kansl3,1899
36402804,36402818,0.79,0.57,0.66,36370291,36424110,Fer1l5,21306
36551305,36551364,0.34,0.24,0.09,36546639,36560349,Sema4c,4666
36611458,36611591,0.46,0.28,0.2,36560692,36685183,Fam178b,50766
36611641,36611648,0.52,0.43,0.27,36560692,36685183,Fam178b,50949
36612841,36612856,0.6,0.46,0.36,36560692,36685183,Fam178b,52149
36764513,36764543,0.47,0.37,0.17,36759798,36784818,Zap70,4715
36764513,36764543,0.47,0.37,0.17,36762863,36767874,Gm18828,1650
36797486,36797536,0.52,0.34,0.26,36790191,36945666,Tmem131,7295
36875882,36875930,0.63,0.47,0.3,36790191,36945666,Tmem131,69784
36916350,36916371,0.35,0.37,0.09,36911601,36918539,RP23-328J8.2,2189
36916350,36916371,0.35,0.37,0.09,36790191,36945666,Tmem131,29316
37030134,37030379,0.65,0.42,0.47,37024596,37189613,Vwa3b,5538
37310766,37310871,0.34,0.23,0.12,37297865,37412736,Inpp4a,12901
37337377,37337386,0.48,0.29,0.27,37297865,37412736,Inpp4a,39512
37357369,37357380,0.41,0.19,0.28,37297865,37412736,Inpp4a,55367
37369412,37369724,0.41,0.27,0.2,37297865,37412736,Inpp4a,43324
37370998,37371197,0.64,0.47,0.41,37297865,37412736,Inpp4a,41738
37373670,37373810,0.76,0.61,0.42,37297865,37412736,Inpp4a,39066
37376020,37376331,0.44,0.31,0.22,37297865,37412736,Inpp4a,36716
37376412,37376436,0.51,0.39,0.21,37297865,37412736,Inpp4a,36324
37378914,37378924,0.65,0.53,0.4,37297865,37412736,Inpp4a,33822
37380093,37380152,0.76,0.64,0.47,37297865,37412736,Inpp4a,32643
37380192,37380202,0.71,0.48,0.46,37297865,37412736,Inpp4a,32544
37380298,37380399,0.77,0.55,0.57,37297865,37412736,Inpp4a,32438
37390760,37390978,0.81,0.69,0.54,37297865,37412736,Inpp4a,21976
37397648,37397904,0.58,0.34,0.26,37297865,37412736,Inpp4a,15088
37399181,37399591,0.3,0.11,0.06,37297865,37412736,Inpp4a,13555
37399742,37399792,0.58,0.38,0.29,37297865,37412736,Inpp4a,12994
37402335,37402358,0.67,0.56,0.45,37297865,37412736,Inpp4a,10401
37402473,37402556,0.6,0.57,0.39,37297865,37412736,Inpp4a,10263
37478378,37478491,0.47,0.37,0.25,37437340,37543016,Mgat4a,41038
37515421,37515463,0.65,0.5,0.44,37437340,37543016,Mgat4a,27595
37525748,37525842,0.79,0.68,0.53,37437340,37543016,Mgat4a,17268
37537975,37537998,0.65,0.43,0.54,37437340,37543016,Mgat4a,5041
37617219,37617278,0.47,0.35,0.2,37612259,37617372,4930556I23Rik,153
37617219,37617278,0.47,0.35,0.2,37609677,37722085,2010300C02Rik,7542
37639120,37639146,0.32,0.18,0.09,37609677,37722085,2010300C02Rik,29443
37663859,37663957,0.71,0.53,0.4,37658722,37664647,RP23-402K6.2,788
37663859,37663957,0.71,0.53,0.4,37609677,37722085,2010300C02Rik,54182
37671673,37671859,0.46,0.33,0.18,37609677,37722085,2010300C02Rik,50412
37694403,37694490,0.65,0.57,0.36,37692447,37698664,RP23-21P10.1,1956
37694403,37694490,0.65,0.57,0.36,37609677,37722085,2010300C02Rik,27682
37699020,37699046,0.5,0.34,0.28,37609677,37722085,2010300C02Rik,23065
37706970,37707132,0.65,0.53,0.28,37609677,37722085,2010300C02Rik,15115
37707490,37707594,0.77,0.76,0.55,37609677,37722085,2010300C02Rik,14595
37712343,37712460,0.71,0.55,0.5,37609677,37722085,2010300C02Rik,9742
37718420,37718433,0.36,0.19,0.15,37609677,37722085,2010300C02Rik,3665
38280959,38280988,0.74,0.61,0.54,38175326,38666955,Aff3,105633
38294829,38294832,0.35,0.37,0.6,38175326,38666955,Aff3,119503
38394416,38394422,0.35,0.34,0.09,38382949,38395974,Gm16152,1558
38394416,38394422,0.35,0.34,0.09,38175326,38666955,Aff3,219090
38470802,38470811,0.54,0.44,0.27,38175326,38666955,Aff3,196153
38493596,38493641,0.82,0.7,0.56,38175326,38666955,Aff3,173359
38507546,38507563,0.75,0.54,0.59,38175326,38666955,Aff3,159409
38539078,38539092,0.64,0.48,0.38,38175326,38666955,Aff3,127877
38540247,38540305,0.62,0.37,0.39,38175326,38666955,Aff3,126708
38586900,38586914,0.65,0.56,0.44,38175326,38666955,Aff3,80055
38617090,38617191,0.39,0.26,0.12,38175326,38666955,Aff3,49865
38629007,38629438,0.58,0.53,0.35,38175326,38666955,Aff3,37948
38884038,38884077,0.57,0.43,0.37,38882754,38890072,RP23-101P2.3,1284
38884038,38884077,0.57,0.43,0.37,38861867,38900161,Chst10,16123
39227070,39227074,0.68,0.57,0.43,39191731,39365236,Npas2,35339
39280556,39280625,0.49,0.27,0.33,39191731,39365236,Npas2,84680
39288083,39288089,0.75,0.78,0.54,39191731,39365236,Npas2,77153
39311893,39311932,0.14,0.38,0.24,39191731,39365236,Npas2,53343
39327606,39327726,0.78,0.7,0.55,39191731,39365236,Npas2,37630
39349698,39349743,0.5,0.46,0.28,39191731,39365236,Npas2,15538
39383499,39383555,0.7,0.46,0.36,39369492,39480755,Tbc1d8,14007
39390931,39390943,0.64,0.72,0.88,39369492,39480755,Tbc1d8,21439
39424731,39424960,0.65,0.41,0.29,39369492,39480755,Tbc1d8,55239
39424987,39425033,0.57,0.47,0.29,39369492,39480755,Tbc1d8,55495
39932134,39932141,0.43,0.35,0.16,39898913,40028310,Map4k4,33221
39969142,39969155,0.53,0.29,0.42,39898913,40028310,Map4k4,59168
39983250,39983260,0.65,0.39,0.42,39898913,40028310,Map4k4,45060
39996799,39996825,0.65,0.59,0.37,39898913,40028310,Map4k4,31511
39997119,39997144,0.34,0.43,0.16,39898913,40028310,Map4k4,31191
40001082,40001108,0.37,0.3,0.15,39898913,40028310,Map4k4,27228
40002705,40002802,0.56,0.46,0.33,39898913,40028310,Map4k4,25605
40015431,40015451,0.64,0.46,0.4,39898913,40028310,Map4k4,12879
40017221,40017348,0.53,0.64,0.43,39898913,40028310,Map4k4,11089
40085556,40085561,0.41,0.24,0.19,40074228,40087851,Gm16894,2295
40085556,40085561,0.41,0.24,0.19,40072079,40127231,Il1r2,13477
40580852,40580890,0.89,0.85,0.69,40570188,40582662,RP23-346B12.3,1810
40580852,40580890,0.89,0.85,0.69,40578081,40632725,Slc9a4,2771
40693238,40693407,0.79,0.88,0.67,40689442,40699636,RP23-413K6.3,3796
40693238,40693407,0.79,0.88,0.67,40678574,40771273,Slc9a2,14664
42352738,42352804,0.56,0.57,0.3,42322590,42357937,Gm28140,5199
42687428,42687447,0.25,0.48,0.43,42588782,42696842,Pantr1,9414
42707423,42707488,0.76,0.71,0.91,42705061,42715454,Pantr2,2362
42707423,42707488,0.76,0.71,0.91,42692925,42746791,Gm20646,14498
42727383,42727480,0.58,0.6,0.35,42692925,42746791,Gm20646,19408
43114144,43114157,0.81,0.56,0.41,43096710,43117947,AI597479,3803
43134125,43134145,0.42,0.23,0.12,43121074,43198984,Fhl2,13051
43141903,43142001,0.4,0.22,0.19,43121074,43198984,Fhl2,20829
43153400,43153458,0.69,0.6,0.47,43121074,43198984,Fhl2,32326
43174950,43174982,0.71,0.45,0.61,43121074,43198984,Fhl2,24034
43191359,43191376,0.39,0.24,0.18,43187156,43191638,Gm8210,279
43191359,43191376,0.39,0.24,0.18,43121074,43198984,Fhl2,7625
43460333,43460544,0.46,0.23,0.32,43442579,43572515,Nck2,17754
43467044,43467049,0.71,0.49,0.59,43442579,43572515,Nck2,24465
43468200,43468255,0.56,0.27,0.54,43442579,43572515,Nck2,25621
43768855,43768912,0.54,0.49,0.34,43744966,43829800,Uxs1,23889
43899668,43899674,0.48,0.56,0.79,43896294,43901109,Gm8241,1441
46025824,46025992,0.4,0.2,0.25,46018072,46032469,Gm4776,6645
46028939,46029001,0.61,0.79,0.86,46018072,46032469,Gm4776,3530
46076120,46076134,0.78,0.56,0.63,46064315,46375546,Dnah7b,11805
46838832,46839418,0.46,0.23,0.14,46805544,46894852,Slc39a10,33288
46841653,46841723,0.49,0.39,0.2,46805544,46894852,Slc39a10,36109
46848222,46848266,0.51,0.35,0.24,46847529,46852479,Gm28151,693
46848222,46848266,0.51,0.35,0.24,46805544,46894852,Slc39a10,42678
47178637,47178722,0.76,0.96,0.84,47151461,47191071,Gm28826,12434
51262977,51263031,0.49,0.41,0.23,51216386,51335779,9330175M20Rik,46591
51333026,51333267,0.36,0.23,0.16,51216386,51335779,9330175M20Rik,2753
51897277,51897507,0.39,0.5,0.75,51747765,51918071,Myo1b,20794
51994197,51994211,0.35,0.35,0.12,51985148,52109189,Stat4,9049
52126502,52126540,0.54,0.36,0.29,52075261,52158087,Gm28177,31585
52126502,52126540,0.54,0.36,0.29,52117440,52163865,Stat1,9062
52653271,52653325,0.33,0.23,0.12,52651808,52657892,RP24-388H6.6,1463
52653271,52653325,0.33,0.23,0.12,52628703,52653919,Tmem194b,648
52800310,52800317,0.37,0.23,0.15,52783427,52819688,Inpp1,16883
53439378,53439383,0.9,0.96,0.7,53395006,53708784,Dnah7a,44372
53978369,53978439,0.6,0.54,0.36,53804876,54197168,Hecw2,173493
54002851,54002906,0.63,0.55,0.33,53804876,54197168,Hecw2,194317
54015423,54015451,0.49,0.35,0.26,53804876,54197168,Hecw2,181745
54868264,54868315,0.49,0.52,0.27,54643340,54928387,Ankrd44,60123
56934032,56934063,0.48,0.53,0.25,56791981,56980650,Satb2,46618
56952859,56952866,0.45,0.18,0.22,56791981,56980650,Satb2,27791
56962938,56962941,0.61,0.64,0.83,56791981,56980650,Satb2,17712
56978483,56978489,0.56,0.71,0.83,56974803,56980640,RP24-123J3.2,2157
56978483,56978489,0.56,0.71,0.83,56791981,56980650,Satb2,2167
56978483,56978489,0.56,0.71,0.83,56969412,57052084,9130024F11Rik,9071
56994288,56994547,0.69,0.65,0.85,56969412,57052084,9130024F11Rik,24876
57854161,57854218,0.65,0.47,0.35,57772162,57950394,Spats2l,81999
57903788,57903865,0.61,0.79,0.55,57772162,57950394,Spats2l,46606
58215988,58215992,0.73,0.66,0.88,58208397,58270597,Aox4,7591
58285843,58285846,0.12,0.14,0.34,58252117,58317656,Gm15759,31813
58285843,58285846,0.12,0.14,0.34,58276326,58382259,Aox2,9517
58458019,58458055,0.7,0.76,0.54,58443151,58483816,Nif3l1,14868
58856874,58856986,0.35,0.19,0.15,58848085,58894792,Gm28802,8789
59878119,59878140,0.5,0.53,0.29,59761400,59881014,Bmpr2,2895
59961868,59961998,0.53,0.47,0.29,59911006,59987346,Fam117b,25478
62381111,62381187,0.76,0.7,0.51,61636824,62644284,Pard3b,263173
62562354,62562444,0.25,0.18,0.03,61636824,62644284,Pard3b,81930
62641760,62641986,0.72,0.56,0.45,61636824,62644284,Pard3b,2524
62718424,62718446,0.69,0.5,0.41,62712723,62720073,Gm29083,1649
62718424,62718446,0.69,0.5,0.41,62701285,62820695,Nrp2,17139
62720206,62720316,0.79,0.67,0.55,62701285,62820695,Nrp2,18921
62726256,62726278,0.75,0.7,0.44,62701285,62820695,Nrp2,24971
62746276,62746355,0.43,0.35,0.2,62701285,62820695,Nrp2,44991
62784293,62784377,0.48,0.44,0.25,62701285,62820695,Nrp2,36402
62787515,62787549,0.77,0.69,0.54,62701285,62820695,Nrp2,33180
62791999,62792149,0.43,0.22,0.42,62701285,62820695,Nrp2,28696
62811377,62811401,0.78,0.58,0.56,62807302,62813857,RP23-149A5.4,2480
62811377,62811401,0.78,0.58,0.56,62701285,62820695,Nrp2,9318
63046104,63046141,0.98,1.0,0.79,62956418,63116667,Ino80d,70563
63518993,63519014,0.45,0.44,0.25,63443891,63598276,Adam23,75102
63572470,63572484,0.67,0.43,0.46,63443891,63598276,Adam23,25806
63678927,63679098,0.81,0.56,0.75,63620851,63688927,Dytn,10000
64040365,64040368,0.48,0.24,0.33,64027447,64124282,Klf7,12918
64099277,64099655,0.31,0.42,0.21,64027447,64124282,Klf7,25005
64575798,64575997,0.73,0.6,0.44,64530645,64606548,Creb1,30750
64578867,64579142,0.65,0.54,0.41,64530645,64606548,Creb1,27681
64717448,64717451,0.72,0.62,0.47,64688455,64727644,Ccnyl1,10196
64884743,64884945,0.51,0.3,0.44,64783983,64958824,Plekhm3,74081
64912095,64912138,0.83,0.67,0.55,64783983,64958824,Plekhm3,46729
66247477,66247545,0.47,0.39,0.19,66173273,66444583,Map2,74204
66552917,66553021,0.48,0.34,0.21,66466367,66701866,Unc80,86550
66590206,66590236,0.68,0.48,0.46,66466367,66701866,Unc80,111660
66838273,66838315,0.78,0.65,0.57,66828839,66865277,Acadl,9434
67033478,67033656,0.58,0.49,0.36,66998517,67040872,Lancl1,7394
67033981,67033989,0.48,0.22,0.37,66998517,67040872,Lancl1,6891
70316145,70316237,0.77,0.67,0.52,69824970,70727132,Spag16,410987
70700965,70701015,0.72,0.62,0.42,69824970,70727132,Spag16,26167
70744738,70744785,0.51,0.31,0.58,70723715,70887397,Vwc2l,21023
71272743,71272753,0.53,0.76,0.51,71240276,71416910,Abca12,32467
71289604,71289641,0.49,0.44,0.23,71240276,71416910,Abca12,49328
72533153,72533164,0.62,0.49,0.3,72425112,72538930,March4,5777
72599137,72599181,0.77,0.62,0.51,72581251,72635134,Smarcal1,17886
72992637,72993064,0.57,0.46,0.23,72982844,73027507,1700027A15Rik,9793
73532561,73532580,0.84,0.74,0.64,73526937,73538349,Gm29186,5624
73533088,73533166,0.8,0.68,0.57,73526937,73538349,Gm29186,5261
73957989,73958037,0.54,0.56,0.33,73908231,74126449,Tns1,49758
74295643,74295651,0.42,0.24,0.21,74293603,74300867,Gm29358,2040
74295643,74295651,0.42,0.24,0.21,74286247,74307622,Tmbim1,9396
74295643,74295651,0.42,0.24,0.21,74282930,74355694,Pnkd,12713
74296010,74296016,0.56,0.45,0.2,74293603,74300867,Gm29358,2407
74296010,74296016,0.56,0.45,0.2,74286247,74307622,Tmbim1,9763
74296010,74296016,0.56,0.45,0.2,74282930,74355694,Pnkd,13080
74304169,74304205,0.18,0.19,0.39,74286247,74307622,Tmbim1,3453
74304169,74304205,0.18,0.19,0.39,74282930,74355694,Pnkd,21239
74304216,74304227,0.19,0.27,0.4,74286247,74307622,Tmbim1,3406
74304216,74304227,0.19,0.27,0.4,74282930,74355694,Pnkd,21286
74364552,74364560,0.75,0.59,0.54,74360108,74371321,Catip,4444
74390918,74391021,0.34,0.38,0.16,74389509,74399285,Ctdsp1,1409
74439373,74439380,0.77,0.77,0.55,74433511,74546284,Usp37,5862
74570474,74570493,0.79,0.7,0.55,74563127,74590246,Zfp142,7347
74849533,74849539,0.51,0.49,0.25,74848895,74881953,Gm16582,638
74933358,74933371,0.56,0.37,0.3,74900071,74937599,Ccdc108,4241
75238464,75238469,0.64,0.58,0.39,75234406,75247692,Dnajb2,4058
75239708,75239735,0.65,0.58,0.42,75234406,75247692,Dnajb2,5302
75248161,75248274,0.5,0.42,0.27,75245027,75266502,Ptprn,3134
75279951,75280163,0.66,0.89,0.68,75270199,75280415,Resp18,464
75384876,75384965,0.6,0.49,0.36,75373297,75434320,Speg,11579
75426247,75426317,0.79,0.67,0.48,75373297,75434320,Speg,8073
77434413,77434416,0.77,1.0,0.92,77365185,77517088,Epha4,69228
78420493,78420586,0.76,0.57,0.45,78415975,78490897,Farsb,4518
78420493,78420586,0.76,0.57,0.45,78308345,78422289,Sgpp2,1796
78423086,78423209,0.75,0.63,0.42,78415975,78490897,Farsb,7111
78604971,78605006,0.37,0.26,0.15,78593031,78611508,5730419F03Rik,6537
78680108,78680228,0.29,0.18,0.08,78655825,78709743,Acsl3,24283
78705341,78705443,0.57,0.43,0.33,78655825,78709743,Acsl3,4402
79437055,79437070,0.77,0.87,0.63,79432669,79442120,Scg2,4386
79700377,79700413,0.33,0.19,0.1,79700262,79778143,Wdfy1,115
81179344,81179386,0.59,0.52,0.33,81074950,81343764,Nyap2,104394
83339508,83339583,0.19,0.35,0.15,83252139,83410200,Sphkap,70692
83406701,83407001,0.53,0.5,0.33,83252139,83410200,Sphkap,3499
84353795,84354105,0.61,0.55,0.35,84034296,84366180,Pid1,12385
84585380,84585454,0.46,0.37,0.22,84367839,84698221,Dner,112841
84881567,84881593,0.72,0.56,0.51,84837841,84902487,Fbxo36,20920
85313423,85313467,0.82,0.86,0.57,85306659,85329306,Gm2619,6764
85540083,85540127,0.76,0.81,0.55,85524690,85552577,Gm7592,12494
85578339,85578351,0.83,0.75,0.63,85573676,85579295,G530012D18Rik,956
85578339,85578351,0.83,0.75,0.63,85574899,85600817,Sp110,3440
85581320,85581557,0.45,0.33,0.22,85574899,85600817,Sp110,6421
85587358,85587391,0.73,0.96,0.95,85574899,85600817,Sp110,12459
85621847,85622574,0.53,0.77,0.72,85598378,85647037,Sp140,23469
85908437,85908456,0.61,0.41,0.4,85892281,85910675,Itm2c,2238
85909041,85909159,0.66,0.54,0.39,85892281,85910675,Itm2c,1634
85935874,85936201,0.59,0.46,0.38,85926483,85942624,4933407L21Rik,6750
85935874,85936201,0.59,0.46,0.38,85931247,85939332,Gm28884,3458
85956078,85956097,0.66,0.55,0.4,85936318,85963007,Gpr55,6929
85956730,85956742,0.75,0.54,0.55,85936318,85963007,Gpr55,6277
85962204,85962263,0.77,0.59,0.52,85936318,85963007,Gpr55,803
86117468,86117610,0.31,0.31,0.07,86062387,86141151,Psmd1,23683
86198433,86198526,0.83,0.77,0.6,86152780,86280284,Armc9,45653
86240163,86240183,0.63,0.58,0.39,86152780,86280284,Armc9,40121
86277556,86277713,0.66,0.44,0.47,86273509,86303375,Gm16341,4047
86277556,86277713,0.66,0.44,0.47,86152780,86280284,Armc9,2728
86472745,86472868,0.56,0.42,0.35,86471659,86476006,Rpl30-ps6,1086
86819539,86819567,0.67,0.61,0.44,86701808,87052095,Dis3l2,117731
87098898,87098908,0.57,0.55,0.36,87096002,87103606,Alpi,2896
87481296,87481371,0.59,0.38,0.36,87474834,87575870,Ngef,6462
