gene,stats,fdr,log2(old/young),DEG,-log10(fdr)
Arhgef4,74.1888993776599,4.685321834447083e-16,-0.6870558,-1,15.329260572092336
Fam168b,105.68307931179926,1.43915753277541e-22,-0.105376765,0,21.84189166480523
Plekhb2,51.90822871209031,1.8961533938886056e-11,-0.3929638,-1,10.722126532280289
Hs6st1,36.44872993439992,3.0442002426942725e-08,-0.90571046,-1,7.516526783755304
Uggt1,77.01447774811915,1.2157622739964487e-16,-0.37663734,-1,15.915151337221829
Arid5a,4.356969253846449,0.1338855288230813,-0.9529565,0,0.873266361687899
Kansl3,109.22461032568012,2.674128280280536e-23,-0.47888893,-1,22.572817763086867
Lman2l,162.22896010039088,2.335570098711462e-34,-0.75060105,-1,33.631607093468595
Cnnm4,67.46303965258691,1.1547853822769812e-14,-0.71817327,-1,13.93749872222518
Cnnm3,58.13520410945808,9.847241640508738e-13,-0.37556306,-1,12.006685404839544
Ankrd23,4.855405762468912,0.1061109700533606,-0.7730039,0,0.9742397151810136
Ankrd39,39.485720850412726,7.128656148431239e-09,-1.6288778,-1,8.146992333027281
Sema4c,22.204958516889604,2.795539137570281e-05,-1.446777,0,4.553534423236528
Cox5b,64.68575420600064,4.332610412408404e-14,-1.528522,-1,13.363250360895938
Actr1b,256.2771660115113,3.9078021789311724e-54,-1.3480536,-1,53.4080674292862
Zap70,9.947298849810084,0.009699331084950205,-2.614492,0,2.0132582158504713
Tmem131,11.23403560796556,0.005266936334470259,0.027164591,0,2.278441931263815
Vwa3b,9.213807572274098,0.013739741175931942,1.2266347,0,1.8620214482752504
Inpp4a,32.313327488327424,2.2097029075937265e-07,-0.17746845,0,6.65566611286057
Coa5,11.895878360076082,0.0038424504139557493,-0.5414507,0,2.415391728274372
Unc50,42.9932180469942,1.3317552851244234e-09,-0.62655586,-1,8.87557557102459
Mgat4a,35.83755742372968,4.083235385829617e-08,-0.13187075,0,7.388995583628231
2010300C02Rik,30.488673287606304,5.288413566782908e-07,-0.18709758,0,6.2766745893112645
Tsga10,37.284923319044,2.0358327131722518e-08,-0.1552071,0,7.691257911370173
Gm26805,7.413550059305098,0.032235231898597665,-0.2915506,0,1.4916692011495074
Lipt1,1.6652747083202752,0.4644044731204542,-0.07493857,0,0.33310360581077997
Mitd1,47.16807066794068,1.8199503278036304e-10,-0.55857843,-1,9.739940465122164
Mrpl30,23.322034821716386,1.6355660671842902e-05,-0.48925707,0,4.786331908259233
Txndc9,31.18043528117508,3.7922823293712473e-07,-0.19108167,0,6.421099337598822
Eif5b,45.173907635062896,4.713110137173186e-10,-0.2160366,0,9.326692411416326
Rev1,60.651195716972175,2.9677756999509507e-13,-0.2940205,0,12.527568925480152
Aff3,27.238285734434676,2.5030247998268086e-06,-0.043702018,0,5.601534847405529
Gm16150,9.08039576904458,0.014648054000473693,2.1643384,0,1.8342200676642713
Gm16152,37.542478823584815,1.8002427142636826e-08,0.53778136,1,7.744668938030436
Lonrf2,35.531393607121984,4.7300338616116124e-08,-0.21075761,0,7.325135750201209
Chst10,32.5609230699718,1.9606481374029704e-07,-0.24024528,0,6.707600338864322
Pdcl3,21.906991044890894,3.226516882483694e-05,-0.24218112,0,4.491266058140824
Npas2,18.759162254604114,0.0001452899293652927,-0.10290173,0,3.837764487372012
Rpl31,43.85155803021096,8.846111969243536e-10,-0.47446916,-1,9.053247567869777
Tbc1d8,77.21242291981225,1.1052382722419146e-16,-0.44161737,-1,15.95654408472577
Cnot11,13.21639487789506,0.002044943063895186,0.38341215,0,2.6893187792851814
Gm15832,20.758095818679024,5.588888854817211e-05,-0.20969684,0,4.252674527030997
Rnf149,41.35743869702493,2.9112609401588106e-09,-0.087331004,0,8.535918866429208
Creg2,46.39009323375726,2.6418063345496113e-10,-0.4140275,-1,9.578099022799936
D930019O06Rik,1.3614963592974485,0.5344186808125646,0.12599403,0,0.272118369334875
Map4k4,90.364279237444,2.1189114488155152e-19,-0.48350787,-1,18.673887192460683
Il1r2,2.8508373403847025,0.26901684428739414,1.3031534,0,0.5702205261238428
Gm16894,40.35568598565251,4.70236208265343e-09,-0.17020547,0,8.327683933177038
Il1r1,12.318805647394093,0.00313836370927774,-0.10630565,0,2.503296726848807
Il1rl2,4.1079228084320505,0.15033746346308038,-0.12619583,0,0.8229327815695071
Slc9a4,4.133525072741404,0.14860128095219002,0.29543883,0,0.8279774469141381
Slc9a2,1.7249937863520437,0.45147324101382663,0.08649439,0,0.345367985382432
Mfsd9,2.7779148280777344,0.2783377979722777,-0.13030046,0,0.5554278129396306
Gm28175,34.8341700999608,6.610412298538648e-08,-0.46649453,-1,7.179771452254744
Pantr1,53.22656924792799,1.0128121324266223e-11,-0.5832915,-1,10.994471104903363
Gm20646,43.952573764408726,8.429217763565954e-10,-0.6189054,-1,9.074212726292163
Pou3f3,35.3906346753495,5.060637583407558e-08,-0.6626016,-1,7.295794763493828
Pantr2,5.033581304006659,0.09765248686831299,-0.76966375,0,1.010316692269285
Mrps9,35.264359840025854,5.37299725068994e-08,-0.12623046,0,7.269783381655481
Gpr45,45.995826516197816,3.177913876360009e-10,-0.0396032,0,9.49785787664671
Tgfbrap1,23.723063548211382,1.3487385119175926e-05,0.0068660374,0,4.8700722414616155
8430432A02Rik,0.7463045200028663,0.7081479308334213,1.0504937,0,0.14987600949412738
AI597479,37.18038210552193,2.1409540235781382e-08,-0.115825474,0,7.669392658964649
Fhl2,38.00968691779798,1.4396153191204836e-08,-0.16328996,0,7.841753540614503
Nck2,21.178829417991366,4.567509394642857e-05,-0.08878688,0,4.340320550699594
Gm29155,4.127279787041186,0.14901080483421225,0.91474634,0,0.8267822395760123
Uxs1,38.62523158770558,1.0736415048772107e-08,-0.19676094,0,7.969140707876715
Tpp2,55.397956289563716,3.6102123788495737e-12,-0.27772924,0,11.442467248994777
Tex30,14.929706472300625,0.0009034342103159493,-0.24913429,0,3.0441034680472217
Bivm,36.16028145725709,3.493308576313867e-08,0.002046517,0,7.45676304989878
Ercc5,48.714919773944445,8.754741504778494e-11,-0.35098082,-1,10.057756672505223
Gulp1,38.60122387215758,1.0855295584456224e-08,-0.36993778,-1,7.964358346419554
Col5a2,0.26277743873573084,0.8859404648628201,0.6375086,0,0.05259546169115521
Wdr75,50.14499245714034,4.4033741622112784e-11,-0.28548238,0,10.356214410229846
Slc40a1,8.233804297603195,0.021870655014156366,-0.5879282,0,1.660138209885372
Dnah7b,2.6782835531257585,0.29130185060224284,-0.08176229,0,0.5356567563479958
Dnah7c,17.364132866134735,0.0002834128075135584,-0.3426737,0,3.547580527741403
Slc39a10,60.9815791916533,2.5365234823932666e-13,-0.3115073,-1,12.595761112756547
Gm28151,11.06904625304188,0.005698999072840017,-0.15805882,0,2.2442014136807575
Tmeff2,70.91303151358268,2.222358053538928e-15,0.11848394,0,14.653185968730515
Gm28319,3.9155325615603602,0.1642528258083212,1.8457681,0,0.7844871500944886
Gm28320,18.481984991146692,0.0001659317893458983,0.38961205,0,3.7800704035178567
Gm29325,27.93463962644469,1.795759529847831e-06,-1.3944092,-1,5.745751820147708
9330175M20Rik,10.338530889123641,0.008057360702954824,0.897873,0,2.093807193908832
Nabp1,4.690062339725021,0.11473337909832988,0.8945674,0,0.9403102154961497
Myo1b,5.407454343341974,0.08207464185041712,-1.2093225,0,1.0857910037277958
Stat1,9.278999919860839,0.013324578246391168,0.1888932,0,1.875346528505053
Gls,38.63671327721539,1.0678488538985631e-08,0.05627255,0,7.9714902141269
Nab1,31.821910229451216,2.791960930047488e-07,-0.005446036,0,6.554090663406866
Gm553,27.460152083423573,2.2504341554374434e-06,-0.2759873,0,5.647733689390028
Mfsd6,66.02299813830783,2.285490279029382e-14,-0.30514905,-1,13.641020621573459
Inpp1,47.69644291782242,1.416186078252839e-10,-0.2322043,0,9.848879679238747
Hibch,29.040667500831653,1.0546620990443838e-06,-0.18142396,0,5.976886660770239
1700019D03Rik,96.01003949774244,1.432959416266971e-20,-0.38391203,-1,19.84376610935206
1700019A02Rik,25.81357207062263,4.953864958154792e-06,-0.96377355,-1,5.305055836411377
Pms1,26.176540756098476,4.162116320085465e-06,-0.09230878,0,5.380685786578661
Ormdl1,7.857411717717567,0.026122650997990642,-0.89462775,0,1.5829827517699475
Osgepl1,29.504803851448976,8.453474688594625e-07,-0.15030551,0,6.072964743369191
Asnsd1,11.776273215272704,0.004064141911765076,-0.2320323,0,2.3910311357584746
Dnah7a,4.436241771377066,0.12906816664993215,0.0018582791,0,0.8891808588415469
Hecw2,13.103544203672637,0.002158688429118656,-0.0975337,0,2.665810036349952
Ccdc150,4.887769316526891,0.10446325573977712,2.781532,0,0.9810364429085058
Gtf3c3,63.5372755393963,7.457657221995345e-14,-0.32423428,-1,13.127397582092582
Pgap1,46.856848295519285,2.1149100227574845e-10,-0.26437426,0,9.67470810462518
Ankrd44,46.593776350876915,2.398328192873142e-10,-0.36264226,-1,9.620091387291746
4930444A19Rik,4.584907758360534,0.12039924120242533,1.9002756,0,0.9193762501432939
Sf3b1,46.313564259870844,2.7378200972759616e-10,-0.24284594,0,9.562595092844566
Coq10b,72.67565237713322,9.604091824172512e-16,-0.44614962,-1,15.017543696330463
Hspd1,19.11274978375547,0.00012267929804711164,-0.08177385,0,3.911228717651552
Hspe1,45.475569147695836,4.080650773006025e-10,-0.49104214,-1,9.389270571079747
Mob4,77.52614925198777,9.513742050774106e-17,-0.25395453,0,16.02164862792601
Mars2,41.66850822936783,2.5100108414114635e-09,-0.72961754,-1,8.600324402680315
Plcl1,11.777958006346509,0.004061847924999989,-0.23799598,0,2.39127634054955
Satb2,7.027090135958422,0.03860411732565547,-0.057635393,0,1.4133663731403616
9130024F11Rik,52.68484999303937,1.3079342735568613e-11,-0.22960901,0,10.883414079672892
1700066M21Rik,11.596986422830772,0.004427667031677671,0.290074,0,2.353825046271685
Tyw5,25.77986188569925,5.0342619171920775e-06,-0.15978009,0,5.298064193191276
Spats2l,16.76657451446531,0.00037661581565940613,0.0036002602,0,3.424101446110687
Kctd18,40.77275756092664,3.847709585210404e-09,-0.3457571,-1,8.414797714778786
Aox4,31.35696254176516,3.48866420867089e-07,-1.6488892,-1,6.457340830305232
Aox2,1.5933646981552538,0.47991723332608455,1.0756243,0,0.3188336547267902
Bzw1,50.07692364463019,4.550377391562464e-11,-0.26117873,0,10.34195258306238
Clk1,120.3664812654571,1.2756166482724819e-25,-0.49532124,-1,24.89427982134685
Ppil3,28.786029197551237,1.1903237478336313e-06,-0.320661,-1,5.924334901821522
Nif3l1,10.17332512903044,0.008711444164654235,-0.06424963,0,2.059909842610008
Orc2,98.68960123242431,3.992461185366707e-21,-0.590888,-1,20.39875929737182
Gm15834,26.94119942562803,2.8869921314511903e-06,-0.049617644,0,5.539554399795063
Fam126b,41.5422771003579,2.663630627091248e-09,-0.23379757,0,8.574526000124195
Ndufb3,52.27836631884701,1.589312795251362e-11,-0.40242693,-1,10.798790620172865
Cflar,11.254127499328117,0.005215721442241664,-0.5579361,0,2.2826856111656655
Trak2,96.51958817723754,1.1235809816242856e-20,-0.47825137,-1,19.94939562052558
Stradb,63.87305485769874,6.372749987281003e-14,-0.4628815,-1,13.195673119222016
Tmem237,79.49066313844355,3.748770817047698e-17,-0.8359673,-1,16.426111109574173
Mpp4,14.557940248345183,0.0010789628134793513,-0.530155,0,2.9669935230455597
Gm29017,1.094150820987176,0.604047598079611,0.9704045,0,0.21892883825162088
Als2,59.33542823504317,5.550309062648383e-13,-0.22116126,0,12.255682833009644
Gm973,1.9184335133246582,0.41283573270387125,0.0012083598,0,0.3842227197032813
Sumo1,78.654520962803,5.588276823343208e-17,-0.32674378,-1,16.25272208862216
Nop58,44.84564610607788,5.518830605356966e-10,-0.14625624,0,9.258152935937954
Bmpr2,57.11797313240149,1.5913783217630469e-12,-0.32813805,-1,11.798226562325468
Fam117b,31.680358145428666,2.989441616396186e-07,-0.088771425,0,6.524409923904499
Ica1l,41.088978603002545,3.30622608068878e-09,-0.04321496,0,8.480667452567793
Wdr12,82.2154930566353,1.0272923819420226e-17,-0.5731685,-1,16.988305932457074
Carf,31.193786644333056,3.769180354613793e-07,-0.084874116,0,6.423753081138997
Nbeal1,2.21803121547,0.3594870135624039,0.1033075,0,0.44431679384871325
Cyp20a1,33.435534357849214,1.2890402269246656e-07,-0.12069786,0,6.889733529459005
Abi2,19.71337956782556,9.21767354546941e-05,-0.17643188,0,4.035378676978672
Raph1,3.6605824630368837,0.18487253800424955,0.043697014,0,0.7331275965692958
Ctla4,2.717358140352086,0.28603739992624355,1.5706772,0,0.5435771783406392
Pard3b,3.369906007808411,0.2115590078446943,1.695538,0,0.6745684783735335
Nrp2,26.413338832568254,3.7167361957604857e-06,-0.0063337293,0,5.429838262899787
Ino80d,53.270681237342195,9.923238039126955e-12,-0.28413758,0,11.003346590641971
Ino80dos,22.61651366483574,2.295772613054933e-05,0.1517225,0,4.6390711292470055
Gm20342,67.77232023613568,9.945078933983524e-15,-0.6374425,-1,14.002391765535279
Ndufs1,115.3629882181794,1.414503836689419e-24,-0.513731,-1,23.849395870228353
Eef1b2,25.94301311236027,4.655142328830875e-06,-0.37004012,-1,5.332067036126053
Gpr1,8.4018900096151,0.02018984415904453,0.47615212,0,1.6948670332667728
Zdbf2,50.122099805348924,4.453107494770857e-11,-0.336059,-1,10.35133682118983
Adam23,32.57720214627497,1.9464550908803338e-07,-0.21978426,0,6.7107556119858165
Mdh1b,1.24047597238803,0.5648552869128594,0.07159198,0,0.24806280199507488
Fastkd2,39.5889554447365,6.778042701220147e-09,-0.4579781,-1,8.168895699463548
4933402D24Rik,1.2346323735147138,0.5664329554996411,-0.040489703,0,0.24685148700034684
Klf7,46.20650860144083,2.8815479782853613e-10,-0.24323705,0,9.540374144942207
Gm13748,5.439634957367254,0.08085222772656442,1.5934796,0,1.0923080094492887
Gm28981,0.3208098377875744,0.8630260510280973,1.1404508,0,0.06397609461272645
Creb1,23.263053773744197,1.6835098188652075e-05,-0.0733055,0,4.773784346299033
Mettl21a,24.74319010083668,8.272336715984532e-06,-0.26317477,0,5.082371796431241
Gm28982,2.615800760689806,0.29966271369689745,0.70989954,0,0.523367291899496
Ccnyl1,23.971814376102778,1.197650809799971e-05,-0.017065682,0,4.921669787525
Plekhm3,25.624612084020896,5.42284932300901e-06,0.079047374,0,5.265772462519155
D630023F18Rik,25.685517855198345,5.26548705071626e-06,-0.45047078,-1,5.278561450944714
Idh1,6.974585974765462,0.03956621883619174,0.18723336,0,1.4026754513018385
Pikfyve,77.89852706685859,7.969490828766656e-17,-0.3361669,-1,16.098569424817295
Pth2r,34.73166121780307,6.937887024035134e-08,-0.98213834,-1,7.1587727764509514
Map2,21.7204052655443,3.5296845908919424e-05,-0.06774379,0,4.452264101001754
Gm10558,22.79599683919068,2.1071850417669585e-05,2.3951337,0,4.6762973252890525
Unc80,66.34843428239752,1.9631977151469496e-14,-0.20156953,0,13.707035960067177
Rpe,28.03818820678795,1.7074048878765817e-06,-0.014506939,0,5.767663479635214
Kansl1l,6.084054170185815,0.05987102671926224,0.3839604,0,1.2227832941394878
Acadl,1.9155083053616568,0.4132993925233053,-0.42382628,0,0.38373523305356955
Myl1,11.143804950189395,0.005500435967893809,-1.2737949,0,2.2596028866972415
Lancl1,157.687363830458,2.064378857230534e-33,-0.55192834,-1,32.685210597497424
Erbb4,78.14421936421469,7.095242735203741e-17,-1.0509664,-1,16.149032742312738
Gm29114,0.49222659477475134,0.7967266679029728,1.3596733,0,0.09869064595822834
Ikzf2,21.449636819061038,4.0148488084596844e-05,-0.29728356,0,4.3963308047783265
Spag16,7.251921408924404,0.03475255500813009,-0.16210389,0,1.4590132605662052
Vwc2l,23.262224997691472,1.6840060089396842e-05,-0.76208097,0,4.7736563631661255
Bard1,1.6546380254578528,0.46662917539803667,0.65647495,0,0.33102811098106555
Atic,41.56905378156239,2.6297571204655408e-09,-0.71255404,-1,8.58008436029825
Mreg,5.07559206509448,0.09579830842414581,0.73386043,0,1.0186421594866455
Pecr,44.141419592835774,7.711402796999602e-10,-0.46284607,-1,9.112866611367988
Tmem169,44.09382833443866,7.879384685012374e-10,-0.30493507,-1,9.10350769600507
Xrcc5,24.306234696075478,1.020796469438902e-05,-0.027821958,0,4.991060840685858
March4,41.74575468297015,2.4200579980015554e-09,-0.522807,-1,8.616174225792209
Smarcal1,41.22335181935258,3.101136726601182e-09,-0.39689824,-1,8.508479085649354
Rpl37a,109.93679341153276,1.8930140721591895e-23,-1.6147612,-1,22.722846157595438
Igfbp5,32.97562125553611,1.6063567890740417e-07,-0.11537409,0,6.794157986880135
Tns1,8.810243570119702,0.016638149519352823,-0.18533882,0,1.7788949772173566
Arpc2,160.86398853292565,4.481737833541283e-34,-0.7482043,-1,33.34855355181176
Aamp,34.50619283361888,7.730430427345604e-08,-1.282841,-1,7.11179632406139
Pnkd,82.43077513512523,9.263113354939883e-18,-0.6284157,-1,17.033243021350362
Tmbim1,0.1554012670815708,0.9302347374516707,0.77188283,0,0.03140744680483838
Gm29358,6.2045014925777755,0.05662662535333739,-1.4427922,0,1.246979319250988
Catip,11.080275732157224,0.0056686405614996185,-0.53721666,0,2.246521079983148
Ctdsp1,4.771134221311283,0.11036745542505592,-1.2131491,0,0.9571589702026413
Vil1,1.31291919112222,0.5460056740123336,1.4414439,0,0.2628028441460999
Usp37,69.83751302470083,3.698483853885933e-15,-0.3292879,-1,14.431976272915445
Plcd4,0.16380139060849813,0.9268066464680949,1.3903846,0,0.03301086038695246
Zfp142,52.072368828684574,1.7518488566328648e-11,-0.28608483,0,10.756503365954392
Bcs1l,65.76879082454724,2.575079013030317e-14,-1.1822352,-1,13.589209440643526
Rnf25,142.72979709672904,2.7205013495850002e-30,-0.6538657,-1,29.565351054313425
Stk36,7.857825791701796,0.026119433879057807,-1.2059108,0,1.5830362403320986
Ttll4,119.79388402875382,1.6744183961927412e-25,-0.83145154,-1,24.77613601321625
Wnt10a,4.048338411908914,0.15463185169523413,-0.9425889,0,0.8107010434662623
Gm16582,3.245758337151095,0.2238175167310552,-0.06692469,0,0.6501059270930171
Cdk5r2,47.74862043595593,1.3808415565333682e-10,-1.8483984,-1,9.85985615130619
Nhej1,14.779349643059188,0.0009703953697833866,-0.88335,0,3.013051284361519
Cnppd1,21.40319430084441,4.1039650627026835e-05,-0.4548696,0,4.386796345055115
Zfand2b,46.56110680823061,2.4354075732331917e-10,-1.143983,-1,9.613428347798836
Abcb6,32.60564885125393,1.9195255598914898e-07,-0.9758529,-1,6.716806100558337
Atg9a,144.32172060961256,1.2790510155417502e-30,-1.1863089,-1,29.893112133139468
Ankzf1,23.53300952859424,1.4771295146298643e-05,-0.3516127,0,4.83058142410368
Glb1l,20.12315807022357,7.57988026718592e-05,-0.88742435,0,4.120337654488151
Stk16,35.9825192444029,3.805472491021353e-08,-1.1699069,-1,7.419591413136807
Tuba4a,108.34955865530802,4.0490427132532234e-23,-1.3045938,-1,22.392647641845482
Dnajb2,43.20764452190952,1.202938204422306e-09,-1.7057167,-1,8.919756682026502
Ptprn,311.27055525289813,8.629347280182275e-66,-1.0030828,-1,65.06402205287525
Gm28294,37.45517501541048,1.8772338748928903e-08,-1.2111849,-1,7.726481617496876
Resp18,88.35452366531186,5.527550388435971e-19,-0.8051552,-1,18.257467289758754
Dnpep,11.090267827526347,0.0056445078402658794,-0.6203241,0,2.248373919385577
Speg,199.81377867933006,2.95231850404171e-42,-1.0628893,-1,41.529836791467524
Gmppa,62.658123687593736,1.1374102109236035e-13,-1.2922212,-1,12.944082877255056
Chpf,51.41499668067972,2.40334906666689e-11,-2.4686313,-1,10.619183146916635
Obsl1,19.53763216338117,0.00010026445368669089,0.024037862,0,3.998853008194987
Tmem198,16.215047822735052,0.0004899367320930392,-0.8785922,0,3.309859998903958
Inha,78.06064885365524,7.370338799756184e-17,-0.35221422,-1,16.132512548032036
Stk11ip,17.777217249530377,0.00023224127963441973,-0.3301092,0,3.634060584235303
Slc4a3,39.12000855344444,8.478770663540369e-09,-0.66613793,-1,8.071667111510218
Gm29069,6.323491316038556,0.05360830373326909,-1.0860124,0,1.2707679344448277
Epha4,63.620819571959046,7.182222471636418e-14,-0.41828036,-1,13.143741146591223
Sgpp2,0.926801467789796,0.6521201314822754,0.46078596,0,0.18567239255942938
Farsb,33.62696973188072,1.1764361246643127e-07,-0.14099553,0,6.929431648138538
Acsl3,72.90901974405416,8.584120870810791e-16,-0.58901924,-1,15.066304175809513
