gene_name,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,count
0610007P14Rik,-1.540568380502004,0.34792330313926234,-1.1926450773627417,1
0610009L18Rik,0.8624964761320262,-3.836501265800397,-2.9740047896683706,1
0610012D04Rik,-0.10825289063847898,-0.5943611986278874,-0.7026140892663664,1
0610025J13Rik,0.17508670653149772,-0.9198296511321983,-0.7447429446007006,1
0610040J01Rik,-1.4150374977760363,2.584962498717413,1.1699250009413766,1
1110002J07Rik,-0.8339900482856888,-0.27563444248137303,-1.1096244907670618,1
1110004E09Rik,-0.33441903900567027,-0.8797057660188394,-1.2141248050245097,1
1110008L16Rik,-0.11189288005353215,-0.6687940913873978,-0.7806869714409299,1
1110008P14Rik,-0.2563397532271665,-0.3370349872248407,-0.5933747404520072,1
1110037F02Rik,-0.6520766963923299,-0.637429920329043,-1.289506616721373,1
1110051M20Rik,0.2550042315759709,-0.7672382911887423,-0.5122340596127715,3
1300017J02Rik,-0.17605104087630832,-0.06324079362038074,-0.2392918344966891,2
1500017E21Rik,-0.3461335459271011,-0.082240420410258,-0.4283739663373591,4
1600002D24Rik,1.947532578579203,-2.169924999572152,-0.2223924209929491,1
1600002H07Rik,-0.15754127696734602,0.35845397087178493,0.2009126939044389,1
1600010M07Rik,-0.3942789390134773,-1.3219280942690643,-1.7162070332825416,1
1600019K03Rik,0.2469147404402581,0.10922906974293856,0.35614381018319663,1
1700001F09Rik,-0.2963930027332198,-0.4066252593802374,-0.7030182621134572,1
1700001K19Rik,-0.5705807667758614,-0.2386104659827899,-0.8091912327586513,2
1700001O22Rik,-0.9999999997996256,0.7369655940059067,-0.26303440579371895,1
1700003D09Rik,-0.6520766964547846,-0.3923174226714168,-1.0443941191262014,1
1700003L19Rik,-1.3219280943463518,0.39231742256407376,-0.9296106717822781,1
1700003M02Rik,-0.04580368959858161,-2.3692338077266126,-2.4150374973251942,1
1700006J14Rik,0.12285674777244779,-0.4248852851847753,-0.3020285374123275,1
1700007F19Rik,-0.6147098439587935,1.0874628410116582,0.4727529970528648,1
1700007G11Rik,-0.6069558058308635,0.8102546423162653,0.20329883648540187,5
1700007P06Rik,-0.7520724862479438,-1.078002511157592,-1.8300749974055357,1
1700009P17Rik,0.2141248053263151,0.15696934632130377,0.3710941516476189,1
1700010I14Rik,-0.04730571477318579,-0.34210597678209564,-0.38941169155528144,1
1700011H14Rik,0.9999999996863707,-2.7162070322520453,-1.7162070325656744,1
1700011I03Rik,-0.9308444987702984,0.8710378465724542,-0.05980665219784428,3
