gene,stats,fdr,log2(old/young),DEG,-log10(fdr)
Xkr4,26.817104472548504,8.928650266011664e-06,0.05974944,0,5.049214187956602
Gm1992,20.136852928443076,0.0001613383101514,1.5561937,0,3.792262496145549
Mrpl15,7.090371585651618,0.0456845854543053,-0.2258916,0,1.340230311558264
Lypla1,29.559380170264717,2.708447574439467e-06,-0.74352914,-1,5.5672795663355945
Tcea1,9.11758839527266,0.0189427194460662,-0.07124942,0,1.7225576728702137
Rgs20,9.534778365956,0.0158085984489612,-0.20575182,0,1.8011066318302014
Atp6v1h,4.821679397597001,0.1224075602017864,0.08731845,0,0.912191758231947
Oprk1,33.38830353832597,5.05862853024817e-07,-0.5632079,-1,6.295967210922848
Rb1cc1,18.31704569905273,0.0003542879412988,-0.24908248,0,3.450643629254389
4732440D04Rik,5.628234405207212,0.0861717746973639,-0.028351381,0,1.0646349627195597
St18,5.896287381375903,0.0766261383801604,-2.4385,0,1.1156230604206798
Pcmtd1,12.994927244242714,0.0035303453519104,-0.13089693,0,2.452182808183636
Gm26901,22.7569625017993,5.203627367195259e-05,-0.7780945,0,4.283693810912365
Sntg1,21.491982607801805,9.043382708269066e-05,0.101862215,0,4.043669089796593
Rrs1,2.07186178750343,0.4055275471652469,1.3325877,0,0.3919796391704299
Adhfe1,0.8731656734275712,0.6831518705286316,0.9245397,0,0.1654827381915959
2610203C22Rik,5.153971122539916,0.106101564884029,0.47244197,0,0.974278210674656
Mybl1,1.612746691950783,0.4945818301964784,0.3035422,0,0.3057618426660972
Vcpip1,18.13827955822157,0.00038280384611,-0.33893675,0,3.4170237074260577
Sgk3,18.223563508203245,0.0003691542182487,-0.33318505,0,3.4327921646201456
Mcmdc2,14.875615320300946,0.0015678553906704,-0.55059606,0,2.804693996453918
Snhg6,2.200309829682713,0.3831483266387768,0.09963242,0,0.4166330668399907
Ppp1r42,2.5683487668692853,0.326320369100056,-0.6990074,0,0.4863558164614112
Cops5,45.86084801301177,2.1031505430308692e-09,-0.6488196,-1,8.677129639502173
Cspp1,20.10105633551577,0.0001639784628361,-0.31023455,0,3.785213189059976
Arfgef1,11.465475229561902,0.0068286063110359,-0.10761496,0,2.1656679248966566
Cpa6,12.073666852768271,0.0052340218391332,-1.2092823,0,2.281164469583931
Prex2,15.919206625305987,0.0009946128768798,-0.5881008,0,3.002345922419642
A830018L16Rik,0.8524788994530828,0.6892662991458202,0.006454153,0,0.1616129552977864
Sulf1,74.18736410881957,6.147697131766187e-15,-0.6849016,-1,14.211287536299595
Slco5a1,11.618613483699416,0.006381298765537,-0.5901751,0,2.195090921701594
Ncoa2,0.5918071038936982,0.7718857020763409,-0.026380926,0,0.1124470035924135
Tram1,14.534791879182212,0.0018124124046463,-0.30440265,0,2.7417429740524293
Lactb2,5.838350444661349,0.0786265244607372,0.15040381,0,1.1044309210892151
Eya1,1.5069765464515514,0.5171138323952896,-0.056522667,0,0.286413845030871
Gm9947,5.209886660387943,0.1035671038057903,-0.3344108,0,0.9847781683777044
Msc,3.308460637240706,0.2367203766278204,-0.7966454,0,0.6257643568738934
Kcnb2,2.046077902347101,0.4101730918558765,-0.011909808,0,0.3870328335869032
Terf1,16.98618845692692,0.0006258367975285,-0.35255674,0,3.2035389050860363
Sbspon,7.685053071734547,0.0352549297721932,2.7310145,0,1.45278014610052
4930444P10Rik,11.757945906196886,0.0060032687697598,-0.9461111,0,2.2216122125977127
Rpl7,4.219168090440853,0.1592972277180315,0.026644334,0,0.7977917822480697
Rdh10,13.724572294868825,0.0025750041275448,-0.4989978,0,2.5892220704796736
Stau2,7.217949851573359,0.0432162113581664,-0.09630025,0,1.3643533091409603
Gm7568,6.251372915189544,0.0656898073561776,9.377481,0,1.1825020117548892
Ube2w,5.058024685789387,0.1104594794023044,-0.09845939,0,0.95679700794594
Tmem70,7.499508600931125,0.0382410936287418,-0.5047894,0,1.4174696961517874
Ly96,1.6573593339520558,0.4856597133056552,0.23564923,0,0.3136679208520793
Gm28376,21.34626950082947,9.62349610745762e-05,1.1739972,0,4.016667125015653
Jph1,0.3690444416811725,0.8505150221185976,0.19435604,0,0.070318011309968
Gdap1,36.38974535707814,1.358325465367951e-07,-0.5541735,-1,6.866996157244044
Gm16070,5.513133340912639,0.0906483065849352,1.745609,0,1.042640304615219
Crispld1,9.552166784766104,0.015695202066627,1.1718723,0,1.8042330886382807
Gm28153,5.328455257953528,0.0982600098066941,1.9007417,0,1.00762319685708
Gm28756,2.711120851071314,0.3063996162290823,0.16268297,0,0.5137117830005833
Paqr8,27.26787753082576,7.353624233019665e-06,-0.89519686,-1,5.133498566158145
Efhc1,3.266796753803026,0.2408782828893084,0.78329563,0,0.6182023533702397
Tmem14a,1.3241253591298532,0.5597465589044538,0.26194957,0,0.2520085676076209
Gsta3,2.1192847483775163,0.3970192818961363,-0.015342864,0,0.401188400496985
Gm28836,5.934118563735989,0.0753189862344032,-0.59821045,0,1.1230955340585536
Kcnq5,48.71663644490096,5.910382581294488e-10,0.07899544,0,9.22838440616318
Rims1,13.73481010744719,0.0025636999957556,0.042427048,0,2.591132797332178
Ogfrl1,47.08964229029807,1.2158480234094151e-09,-0.6627915,-1,8.915120706905011
B3gat2,3.152299951966579,0.2531767398453897,0.3483475,0,0.5965761968411816
Smap1,8.038946966823772,0.0302720517659685,-0.04239018,0,1.5189581426231984
Fam135a,2.9356077842053736,0.2784773166841789,0.011839757,0,0.5552101744223774
Col9a1,5.196568292195533,0.1041950757605503,-3.6946428,0,0.9821528052260716
