,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,DEG
Nr6a1,5.48868881857641e-155,-1.75219693245117,0.129,0.391,1.42563203373704e-150,1
Ralyl,8.77778855121557e-87,-0.515446880901033,0.923,0.968,2.27994279829273e-82,1
Gpc5,7.88370389508408e-60,-0.368078094509389,0.944,0.977,2.04771324970914e-55,1
Skap2,7.24362504366079e-50,-2.40705147974924,0.017,0.089,1.88145916884045e-45,1
Cdh18,1.16071944407376e-49,-0.69055582954335,0.535,0.599,3.01485268403719e-45,1
Scel,1.45183525826664e-41,-0.981511712766436,0.13,0.248,3.77099689982178e-37,1
Pbx3,1.82276239643263e-39,-1.04193321632633,0.103,0.216,4.73444304849412e-35,1
Pcdh9,1.23634247406622e-37,-0.213490500566254,1.0,1.0,3.21127594213961e-33,0
Ebf1,2.5415744083543298e-36,-0.933803385672439,0.149,0.267,6.60148536825953e-32,1
Mgat4c,2.55503838799004e-30,-0.361321337625508,0.44,0.422,6.63645670896533e-26,1
Dmd,3.7753868447567595e-30,-0.244827357759521,0.988,0.987,9.80618979057121e-26,0
Xist,5.231754197428039e-30,0.312620675966449,0.886,0.807,1.35889583523996e-25,-1
Nfib,1.03862830988053e-29,-0.404746411223897,0.582,0.663,2.6977331720836903e-25,1
Sema3e,2.6484742168998497e-29,-0.776519792375569,0.161,0.264,6.879146930975671e-25,1
Cntn4,2.8298811088026e-29,-0.254317818407233,0.919,0.925,7.35033319200388e-25,0
Oxr1,9.14548958016826e-29,-0.306984125452056,0.762,0.779,2.3754494635529e-24,1
Gria1,3.53940146134321e-28,0.35212235493769,0.593,0.493,9.19324135569285e-24,-1
Hs6st3,1.21827329573659e-27,0.411065880451273,0.561,0.454,3.16434305834623e-23,-1
Ryr2,1.81973885362982e-27,0.367018668883544,0.577,0.465,4.7265896984181e-23,-1
Plce1,2.26187559840117e-27,-0.636027791825594,0.253,0.342,5.8749956792872e-23,1
Dlg2,6.16501758809305e-27,-0.186023238118419,0.997,1.0,1.6013016683312899e-22,0
Lrrc4c,9.47492355607831e-27,-0.164895251993747,1.0,1.0,2.4610166444557797e-22,0
Cdh19,2.67334338327932e-26,-0.740919187948132,0.156,0.252,6.9437421037297e-22,1
Slit3,4.93309652493806e-26,0.391777606894135,0.326,0.236,1.2813224913874101e-21,-1
Caln1,1.3334656148450402e-25,0.749875188760105,0.252,0.159,3.46354358799852e-21,-1
Slc24a2,1.4184269620560501e-25,-0.221485504075886,0.538,0.484,3.68422219124437e-21,0
Cpq,7.45155774065192e-25,-0.477552336332108,0.343,0.44,1.9354676075569302e-20,1
Clstn2,4.92610286402021e-24,0.634724656963072,0.303,0.198,1.27950595790061e-19,-1
Schip1,6.0505010296748205e-24,0.344504011027509,0.625,0.523,1.5715571374477402e-19,-1
Robo2,1.02612801168035e-23,0.358002036603791,0.465,0.369,2.6652648975385303e-19,-1
Grm1,1.0629111731696901e-23,0.795158846570964,0.183,0.103,2.76080548119096e-19,-1
Tenm4,2.2006316874151202e-23,0.342077134264921,0.403,0.313,5.7159207448920205e-19,-1
Rhoj,2.2336978588075202e-23,-1.18254932199905,0.056,0.118,5.80180681846665e-19,1
Cntnap5a,3.38462625628535e-23,0.524020868431507,0.267,0.181,8.79122823807556e-19,-1
Grin2a,4.34542112219197e-23,0.193267110826463,0.517,0.437,1.1286796822781399e-18,0
Celf4,5.02145880141299e-23,0.305183377965835,0.34,0.252,1.30427370907901e-18,-1
Utrn,5.486875897181261e-23,-0.551507123852502,0.262,0.357,1.4251611455338599e-18,1
Ano3,8.44794794456517e-23,1.17045933164609,0.144,0.067,2.19426999912136e-18,-1
Atrnl1,1.21123143720292e-22,-0.28946507520523,0.48,0.484,3.1460525349908698e-18,0
Mctp1,4.36688811442311e-22,0.176242012676221,0.398,0.318,1.1342555188402601e-17,0
Zbtb20,5.964924534144489e-22,-0.213206252753987,0.977,0.98,1.54932949849869e-17,0
Spock3,6.06364755409897e-22,0.129766573010036,0.351,0.284,1.57497181570167e-17,0
A230006K03Rik,7.3921905849424395e-22,0.52695201323694,0.22,0.143,1.92004758253295e-17,-1
Cobl,8.61910891258862e-22,-0.378180982190987,0.398,0.499,2.23872734895577e-17,1
Epha6,1.58854581294926e-21,0.110313691463565,0.556,0.483,4.12608889455441e-17,0
Etl4,3.80993170668101e-21,0.339680336634108,0.399,0.312,9.895916614933261e-17,-1
Zfp385b,4.45641130998663e-21,0.395530072732282,0.224,0.154,1.15750827365593e-16,-1
Pcsk1n,7.84618589303959e-21,0.485164279813749,0.323,0.246,2.0379683238581002e-16,-1
Cd9,1.2650241936211601e-20,0.812997001118905,0.221,0.139,3.2857738405115897e-16,-1
Tcf12,1.69041737458099e-20,-0.199303534924572,0.771,0.761,4.39069008873666e-16,0
Arap2,1.9100996250230903e-20,-0.872046454717794,0.08,0.146,4.96129276603497e-16,1
Kcnd2,1.97805684234767e-20,-0.17875014211501,1.0,0.999,5.13780484231385e-16,0
Grik2,3.1514881877063503e-20,-0.22430244434231,0.984,0.988,8.18567541874847e-16,0
Meg3,3.89658007029235e-20,0.23263713883267,0.835,0.776,1.0120977074577402e-15,0
Pcsk2,5.1356769559080706e-20,0.284846026759786,0.604,0.505,1.33394073252756e-15,0
Kcnb2,8.697633594293851e-20,0.299632937723604,0.652,0.556,2.25912334978188e-15,0
Cdh8,9.281523366142011e-20,0.204198869944181,0.278,0.211,2.41078287912172e-15,0
C1ql1,1.22024902281754e-19,0.586939243081081,0.291,0.197,3.16947481186628e-15,-1
Hcn1,1.33781237509266e-19,0.549717009270238,0.212,0.136,3.47483386306568e-15,-1
Rian,1.78219555010831e-19,0.207289624417404,0.559,0.477,4.62907472185133e-15,0
Mir99ahg,2.2150999821828e-19,-0.21280473403379,0.915,0.916,5.7535006937216004e-15,0
Rbfox3,4.647155574289181e-19,0.742365380151042,0.155,0.089,1.20705218886587e-14,-1
Galntl6,5.89843928992693e-19,0.168901158792978,0.552,0.474,1.5320606211656202e-14,0
Cntn5,5.941778357750781e-19,0.150358914495747,0.553,0.481,1.5433175106421902e-14,0
Rcan2,7.39634351383908e-19,-0.676639738240021,0.135,0.203,1.9211262642845602e-14,1
Kdm6a,1.26830466345097e-18,-0.491979692648015,0.242,0.329,3.29429453284756e-14,1
Eya1,1.28745036791791e-18,-0.467801128490607,0.3,0.387,3.34402358562997e-14,1
Ctnnd2,1.4002053348641e-18,-0.160488138116151,0.995,0.996,3.6368933367760205e-14,0
Syt1,1.5067794242782499e-18,0.21740203141291,0.741,0.683,3.9137088766203405e-14,0
Rpl13,2.4108625534030897e-18,0.520426528001492,0.279,0.219,6.26197439620919e-14,-1
Nckap5,3.4489159237633197e-18,-0.249186849371596,0.661,0.733,8.958214220382851e-14,0
Nova1,3.8443947665458005e-18,-0.32005979048044,0.588,0.665,9.98543096662606e-14,1
Grb14,5.893028830893069e-18,-0.508931093768458,0.223,0.294,1.53065530853617e-13,1
Csmd3,6.37347721430179e-18,-0.148354979434874,1.0,1.0,1.65544697164275e-13,0
Camk2a,7.50631644495639e-18,0.566872956392789,0.106,0.06,1.94969063341297e-13,-1
Csmd1,1.10168360941957e-17,-0.136110042413189,1.0,1.0,2.86151300710638e-13,0
Unc5d,1.38147435670502e-17,0.411749658070296,0.213,0.145,3.58824149410563e-13,-1
Egfem1,1.46501449689604e-17,0.255958995813433,0.735,0.641,3.80522865423778e-13,0
Brinp3,1.51301786137732e-17,-0.179674298510514,0.959,0.962,3.92991259314144e-13,0
Cacna1e,1.5750899160118e-17,0.250060806727747,0.633,0.544,4.09113854784904e-13,0
Klhl4,3.11657530981501e-17,-1.37413685727651,0.021,0.06,8.094992709713509e-13,1
Aff3,3.20921022229578e-17,0.418275845849586,0.292,0.206,8.33560263139107e-13,-1
Agbl4,3.4002014270968104e-17,-0.165122647838882,0.613,0.594,8.83168318674126e-13,0
Cpeb1,7.76862303440677e-17,-0.700731669188618,0.1,0.163,2.01782214695681e-12,1
Camk1d,9.41537298159528e-17,0.240494734655319,0.604,0.516,2.44554897823956e-12,0
Maf,1.0157749501898699e-16,-1.37849096254109,0.031,0.073,2.63837385562316e-12,1
Cntn1,1.05455601597118e-16,-0.176120075683475,0.95,0.946,2.73910379588354e-12,0
Ar,1.22532945131312e-16,-2.08435823234281,0.009,0.037,3.1826707168406995e-12,1
Arhgef28,1.43921597277496e-16,-0.463058045484091,0.229,0.306,3.73821956768568e-12,1
Snap25,1.80464536940562e-16,0.106916239462806,0.561,0.49,4.68738588249416e-12,0
Grid2,1.86957845129135e-16,-0.141444327647823,0.999,0.998,4.8560430693841595e-12,0
Lrp1b,2.17941385112473e-16,-0.132017691408469,1.0,1.0,5.6608095369113694e-12,0
Nell2,2.39015101081839e-16,0.410078350249702,0.333,0.245,6.2081782354996795e-12,-1
Grm3,3.32658833721061e-16,-0.162769048599445,0.15,0.122,8.64048054707085e-12,0
Cacna2d1,3.99085920885047e-16,-0.272951446506501,0.617,0.644,1.0365857709068199e-11,0
Cdk19,4.84405108242845e-16,-0.632582242634094,0.146,0.215,1.25819382814997e-11,1
Slc35f1,5.56845284931316e-16,-0.184884434735635,0.921,0.926,1.4463499430806001e-11,0
Rorb,6.555077789062369e-16,-0.581227254241348,0.162,0.235,1.70261590493106e-11,1
Kcnq5,7.68194648691975e-16,-0.239945757875523,0.769,0.779,1.9953087805125397e-11,0
Epha7,9.07582427384736e-16,-0.253868394986058,0.116,0.102,2.3573545968891098e-11,0
Asic2,9.33855772925191e-16,0.285494793558889,0.835,0.777,2.4255969845958897e-11,0
Nebl,1.25124966870582e-15,-0.239135803201218,0.59,0.599,3.2499958894965e-11,0
Syt14,1.48452217924136e-15,-0.485899074577313,0.157,0.223,3.85589790836151e-11,1
6030407O03Rik,2.44262681095981e-15,-0.524297790022236,0.164,0.227,6.34447887878701e-11,1
A830018L16Rik,2.6247463290891502e-15,0.892248176141854,0.1,0.051,6.81751611517616e-11,-1
Map1b,2.8673012152708704e-15,0.276734558053269,0.288,0.218,7.44752817654456e-11,0
Dab1,3.07887932977415e-15,0.241922544801556,0.837,0.788,7.99708117115538e-11,0
Hs3st4,3.67849286031893e-15,0.736013301617738,0.098,0.052,9.5545173553924e-11,-1
Fign,4.7100624144995705e-15,-0.368057095368247,0.353,0.438,1.22339161154212e-10,1
Gulp1,5.0224805243470206e-15,-1.22679270015285,0.029,0.065,1.3045390913939001e-10,1
Grip1,5.11316211264612e-15,0.234306567899791,0.662,0.577,1.3280927271387002e-10,0
Cd81,5.6943587244999e-15,0.348517829730554,0.307,0.243,1.4790527351016e-10,-1
Tenm3,8.63456026516266e-15,-0.251157024124222,0.367,0.362,2.24274068327335e-10,0
Fchsd2,1.0936073324320101e-14,-0.229330179725681,0.682,0.742,2.8405356852589e-10,0
Plxna4,1.42649613353226e-14,0.379818750261908,0.263,0.19,3.70518105723668e-10,-1
Bcl2,1.6701554177611202e-14,-0.671341597718379,0.115,0.172,4.33806168209274e-10,1
Rgs20,1.69274884457305e-14,-0.513810563045221,0.223,0.299,4.39674584889404e-10,1
Grin2b,2.65607351627059e-14,0.160500751078435,0.588,0.53,6.89888535116122e-10,0
Mitf,2.7628380174527902e-14,-0.404263482796389,0.168,0.23,7.17619546653188e-10,1
Dscam,3.30758596364627e-14,-0.144790689057468,0.991,0.99,8.59112378197483e-10,0
Stxbp5l,3.73256770162153e-14,-0.107895597343829,0.645,0.618,9.69497134819176e-10,0
Nrg1,4.07212200537041e-14,0.207408268670448,0.848,0.796,1.05769296967491e-09,0
Plp1,5.882929103698961e-14,-0.638306184897295,0.102,0.166,1.5280320053947702e-09,1
Sncaip,6.77035990533912e-14,-0.583420320166515,0.101,0.154,1.7585332818127802e-09,1
Fmn1,7.98387630039832e-14,-0.533891397537855,0.114,0.171,2.0737320302654602e-09,1
Klhl29,1.0344046737565999e-13,0.589073056240658,0.142,0.088,2.68676269961541e-09,-1
Nr3c2,1.12969628386643e-13,-0.222994401168665,0.398,0.396,2.93427312771466e-09,0
Ptprn2,1.33285217670005e-13,0.207464223242803,0.675,0.601,3.4619502437607103e-09,0
Kctd8,1.53332304794551e-13,-0.400783175317141,0.218,0.289,3.98265328473366e-09,1
Rasgef1b,1.6347519748305099e-13,-0.454290423183739,0.203,0.276,4.2461047794247706e-09,1
Rps8,2.12772108466042e-13,0.725208213026597,0.109,0.067,5.5265427452969805e-09,-1
Dync1i1,2.15860364294638e-13,0.228340610104157,0.242,0.181,5.6067571021889305e-09,0
Map4k4,2.2661287377195498e-13,-0.270375664020228,0.353,0.425,5.8860427833527504e-09,0
Npas3,2.39859865048226e-13,-0.149641153328715,0.915,0.916,6.230120134762611e-09,0
Cst3,2.62692487988563e-13,0.412177977936995,0.262,0.215,6.823174683014931e-09,-1
Maml3,3.01464686697785e-13,-0.366862732196068,0.17,0.232,7.830243772288261e-09,1
Gpr37l1,3.38145101317259e-13,0.537767429876522,0.199,0.14,8.7829808616145e-09,-1
Fstl4,3.54229919955831e-13,-0.935631510572881,0.041,0.08,9.20076794093277e-09,1
Rora,4.04125718798172e-13,-0.118181427488673,0.983,0.979,1.04967614200637e-08,0
Plcl1,5.00304072204255e-13,-0.112634566420632,0.676,0.626,1.29948979714333e-08,0
Dach2,5.46720566855359e-13,-0.838424135196508,0.047,0.088,1.42005200035011e-08,1
Adk,6.17640270314383e-13,-0.396398743225693,0.18,0.242,1.60425883811458e-08,1
Ppp2r3a,6.49342819439911e-13,-0.379600139588987,0.242,0.312,1.68660303921323e-08,1
Msi2,7.56811420657904e-13,-0.211849425621254,0.309,0.373,1.96574198401684e-08,0
Arhgap5,8.280787123665559e-13,-0.538730510428481,0.116,0.171,2.15085164750089e-08,1
Prickle1,8.37736648667888e-13,0.28146765334675,0.233,0.175,2.17593717124997e-08,0
Hdac9,8.608544166064399e-13,-0.215624777888913,0.505,0.508,2.23598326169357e-08,0
Xkr4,8.89884364128009e-13,-0.149156175068697,0.92,0.93,2.31138564738609e-08,0
Spock1,9.95756386237857e-13,0.260998653212636,0.2,0.146,2.58637763761421e-08,0
Sgcd,1.0026715283283699e-12,-0.144383827369722,0.961,0.956,2.60433902768012e-08,0
Il1rapl1,1.05682602348308e-12,-0.148771780366412,1.0,0.999,2.74499991339495e-08,0
Akt3,1.12567798909454e-12,-0.153403894634902,0.888,0.883,2.92383600887416e-08,0
Kcnh7,1.16663797059544e-12,0.162097868976628,0.595,0.526,3.0302254648246e-08,0
Arl6ip1,1.17561716397938e-12,0.932320508803818,0.108,0.059,3.05354802172005e-08,-1
Pex5l,1.24176868569532e-12,-0.126344969189399,0.435,0.41,3.22536998422503e-08,0
Ndst3,1.32721509075375e-12,-1.29613212382883,0.022,0.051,3.4473084767238e-08,1
Plekha5,1.6690636589932698e-12,0.170971465930162,0.538,0.46,4.33522594786911e-08,0
Pde8a,1.70214274951287e-12,-0.761936726371845,0.062,0.104,4.42114557758472e-08,1
Kank1,1.74676819892708e-12,-0.289740795429614,0.397,0.445,4.53705571989321e-08,0
C1ql3,1.85202189651019e-12,0.937385025078582,0.085,0.042,4.81044167399557e-08,-1
Mllt3,2.0110016433022798e-12,0.176634580189982,0.471,0.389,5.22337566831335e-08,0
Rapgef4,2.4975477464653097e-12,-0.249012438816582,0.289,0.291,6.487130516669e-08,0
Rpl41,2.5165903984673e-12,0.610843713334034,0.109,0.08,6.53659190097898e-08,-1
Atp6v0c,2.58354778469293e-12,0.571393853126209,0.14,0.103,6.71050701596142e-08,-1
Elavl2,2.87524967514371e-12,1.39943843076597,0.056,0.022,7.46817350621828e-08,-1
Pabpn1,2.9223871687091998e-12,0.418300189362247,0.276,0.233,7.59060843200528e-08,-1
Prkcb,3.6524705715379e-12,0.268981077811129,0.706,0.625,9.48692706251254e-08,0
Manf,3.83645635069629e-12,0.985199047842947,0.068,0.039,9.96481172529855e-08,-1
Nrcam,4.38912869568349e-12,0.151205008326498,0.728,0.651,1.14003228741683e-07,0
Dpyd,4.856652190856499e-12,-0.197731207832508,0.678,0.741,1.26146684005307e-07,0
Cntn6,6.36680617792748e-12,-0.164479468682349,0.447,0.511,1.65371423665488e-07,0
Megf10,6.5507688210566496e-12,-0.566909204206578,0.119,0.17,1.70149669358125e-07,1
Gabrb1,6.66743662685153e-12,-0.103249324044597,0.745,0.722,1.73179998945842e-07,0
Zbtb16,7.425899447598509e-12,0.797238644989434,0.163,0.106,1.92880312251924e-07,-1
Usp24,1.00484510478419e-11,-0.187619506916409,0.659,0.721,2.60998467516646e-07,0
Tnc,1.0199460560372e-11,-2.60792018839982,0.003,0.018,2.64920788595102e-07,1
Atp13a4,1.0830293191151598e-11,-1.20192782872399,0.022,0.051,2.81306035346973e-07,1
Atp2b1,1.1848399698757198e-11,0.10206341757006,0.548,0.49,3.0775033377552e-07,0
Cacnb4,1.20834499286294e-11,0.140056938936089,0.549,0.482,3.13855528446219e-07,0
Akap13,1.3499284606339699e-11,-0.248411440566895,0.272,0.333,3.50630418365068e-07,0
Rps16,1.4325281914495099e-11,0.991635654146544,0.059,0.036,3.72084872447096e-07,-1
Unc13c,1.5783577882087498e-11,-0.279937337573523,0.493,0.564,4.0996265190934e-07,0
Dock1,1.7611045713938598e-11,-0.246113455276502,0.438,0.504,4.57429301373841e-07,0
Herc1,1.76692011491596e-11,0.103900281456529,0.599,0.53,4.58939830648271e-07,0
Nedd4l,1.9502216980006002e-11,0.273849294455829,0.267,0.206,5.06550583838677e-07,0
Cdh20,2.1194469938267897e-11,-0.191829372158845,0.555,0.617,5.5050516217657e-07,0
Arhgef12,2.1959222761081696e-11,-0.302958801490654,0.27,0.334,5.70368851996337e-07,1
Cacna1d,2.3373185719420598e-11,0.205429293231731,0.558,0.482,6.07095125876232e-07,0
Tle1,3.18828883007429e-11,-0.804545523922723,0.044,0.078,8.28126140723495e-07,1
Gpcpd1,3.24778318300045e-11,-0.242266362518786,0.335,0.4,8.43579203952537e-07,0
Btaf1,4.0882528554124096e-11,-0.425748835465026,0.164,0.218,1.06188279666482e-06,1
Kif21a,4.27026526338412e-11,-0.157114574778126,0.111,0.098,1.10915869951139e-06,0
Phldb2,4.3633374051788794e-11,-0.616083446537462,0.1,0.145,1.13333325762116e-06,1
Kcnmb2,5.2872526569192297e-11,1.87649994342506,0.031,0.007,1.3733110051082e-06,-1
Scd2,5.85618570531831e-11,0.5478519957336,0.196,0.145,1.52108567509938e-06,-1
Olig1,5.90653452530082e-11,0.355280118782244,0.275,0.228,1.53416327760164e-06,-1
Sh3d19,6.664108865778379e-11,-0.192418707740707,0.517,0.582,1.73093563679728e-06,0
Rabac1,6.8675404391342e-11,0.776369089728093,0.093,0.059,1.78377495366072e-06,-1
Cspg5,6.966093495588409e-11,0.176586212422648,0.577,0.563,1.80937312454413e-06,0
Pde1a,7.58123867791557e-11,-0.126912610125047,0.421,0.402,1.96915093420179e-06,0
Rims2,7.725413440225301e-11,-0.16250911243171,0.923,0.928,2.00659888696412e-06,0
Abca8a,9.280449328769079e-11,-2.73083037032455,0.003,0.017,2.41050390865448e-06,1
Cntn3,1.02068656928054e-10,-0.227421464630447,0.259,0.254,2.65113129504929e-06,0
Lingo2,1.0300076423116001e-10,0.1017007202367,0.667,0.617,2.67534185014014e-06,0
Atp6v0b,1.08572137273504e-10,0.243803626003093,0.309,0.286,2.82005269354199e-06,0
Gab2,1.13951632504336e-10,-0.248532664099904,0.375,0.442,2.95977970266763e-06,0
Prr5l,1.18419825373358e-10,-1.14885702718782,0.02,0.048,3.07583654424759e-06,1
Sema3a,1.3491024861634002e-10,-1.45171535897616,0.011,0.03,3.50415879756082e-06,1
Unc5c,1.38598170361199e-10,-0.140237237640727,0.934,0.927,3.59994887696178e-06,0
Enox1,1.54126217147201e-10,0.109589396150427,0.596,0.536,4.00327436418139e-06,0
2610035D17Rik,1.54796202557109e-10,-0.262799115454672,0.443,0.502,4.02067656521836e-06,0
Rin2,1.65867928149306e-10,-0.302204656173961,0.273,0.332,4.30825356575006e-06,1
Csgalnact1,1.70514227024512e-10,-0.266666446443794,0.277,0.338,4.42893653273467e-06,0
Pde4b,2.01793042002213e-10,-0.183024057745785,0.981,0.984,5.24137247296548e-06,0
Fnip1,2.16323374442555e-10,-0.409683558551299,0.188,0.246,5.61878332777093e-06,1
Tuba1a,2.22171965073647e-10,0.516999667017457,0.147,0.109,5.77069462082292e-06,-1
Fam135b,2.25015233387636e-10,0.415034165512528,0.154,0.106,5.84454567201045e-06,-1
Cmss1,2.694946862381e-10,0.373343426636484,0.327,0.29,6.99985498034842e-06,-1
Nfia,3.02414944104614e-10,-0.194050687048871,0.673,0.716,7.85492575817324e-06,0
Sntg1,3.03977857972648e-10,-0.109267644326235,0.985,0.984,7.89552088298156e-06,0
Pls1,3.31981634947506e-10,-0.886143576870564,0.026,0.053,8.62289098612653e-06,1
Slc8a3,3.44882201787994e-10,-0.404253607260511,0.155,0.205,8.95797030924135e-06,1
Rreb1,4.31346380354914e-10,-1.27485431032347,0.02,0.044,1.12037908833385e-05,1
Tspan3,5.22651908615645e-10,0.395285367541736,0.227,0.184,1.35753606743828e-05,-1
Gabra2,5.24722560768396e-10,0.234463951676729,0.343,0.278,1.36291437933983e-05,0
Prpf4b,5.64138223986858e-10,0.286441242454247,0.296,0.265,1.46529262298346e-05,0
Sptbn1,5.65020653683178e-10,0.117116049098382,0.449,0.385,1.46758464587669e-05,0
Dcaf6,5.81925561354529e-10,-0.352707735984572,0.18,0.234,1.51149345306225e-05,1
Pld5,6.10200878345563e-10,0.917367768677655,0.089,0.046,1.58493576141477e-05,-1
E130307A14Rik,6.288422396094241e-10,-0.19650319810504,0.345,0.403,1.63335483316152e-05,0
Gpm6b,7.07882032308953e-10,-0.109540569095832,0.72,0.703,1.83865279071927e-05,0
Lrba,7.23644085165387e-10,-0.166261715385576,0.576,0.579,1.87959314680858e-05,0
Ubb,7.40249925503861e-10,0.463656279827036,0.138,0.112,1.92272515650373e-05,-1
Specc1,7.51233411593125e-10,-0.177257847241083,0.212,0.257,1.95125366327198e-05,0
Cspg4,8.71338170519321e-10,0.327636675212415,0.42,0.352,2.26321376410688e-05,-1
Scrg1,8.729224715889451e-10,0.451346793031535,0.25,0.186,2.26732882770513e-05,-1
Gsg1l,9.22167614076475e-10,-0.666016709727162,0.052,0.086,2.39523816080224e-05,1
Gmds,9.9474941876663e-10,-0.216455338308669,0.322,0.381,2.58376214030444e-05,0
Gm21860,1.29373146101182e-09,0.962080043763723,0.071,0.036,3.36033809683211e-05,-1
Tbc1d5,1.40356125994144e-09,-0.118700258365835,0.657,0.636,3.6456100165719e-05,0
Tmsb4x,1.4291463288089602e-09,0.75750824182889,0.095,0.062,3.7120646744484e-05,-1
Upp2,1.5069509235637402e-09,-0.210962897825277,0.154,0.192,3.91415432886447e-05,0
St18,1.5568164682598601e-09,-1.10376563958498,0.032,0.062,4.04367509465816e-05,1
Luzp2,1.656411200659e-09,-0.113263962569709,0.88,0.912,4.30236245259169e-05,0
Enah,1.8270965135102402e-09,-0.204076512240037,0.505,0.534,4.7457004841915e-05,0
Tnik,1.9050805080123803e-09,0.159619627438971,0.836,0.78,4.94825611151135e-05,0
Hecw2,1.91151036292461e-09,-0.12798550607496,0.65,0.639,4.96495701666039e-05,0
Mbnl2,1.9944937750411e-09,0.115073799315059,0.546,0.482,5.18049813129175e-05,0
Lrfn5,2.0215844031037803e-09,-0.196097711422422,0.8,0.817,5.25086332862176e-05,0
Dclk1,2.0229376269923e-09,0.147282627291182,0.738,0.681,5.2543781923498e-05,0
Smg6,2.06877358527214e-09,-0.170705469268164,0.228,0.272,5.37343251038585e-05,0
Ptpn4,2.08237665409094e-09,-0.185883114498577,0.483,0.546,5.40876512133582e-05,0
Mcc,2.1783039949617e-09,-0.980423026962248,0.031,0.062,5.65792679651352e-05,1
Sox5,2.37727683087603e-09,-0.155753158460481,0.782,0.822,6.1747388405174e-05,0
Trim2,2.64045361774002e-09,0.155344539306715,0.296,0.244,6.85831422671792e-05,0
Tpk1,2.65581362059552e-09,-0.484368339394368,0.102,0.141,6.89821029813481e-05,1
Ncam2,2.72182579374002e-09,-0.132551728197375,0.988,0.991,7.06967031666032e-05,0
Phyhipl,2.76989005575759e-09,-0.455590338058686,0.105,0.149,7.19451243082476e-05,1
Crebrf,2.83598849731942e-09,-0.326879272723217,0.235,0.293,7.36619652293747e-05,1
Magi2,2.94048976744034e-09,-0.117721363224612,0.998,0.998,7.63762812194953e-05,0
Fryl,3.2180817435492604e-09,-0.189515368864525,0.297,0.351,8.35864552069484e-05,0
Pde10a,3.2825921216762702e-09,0.139512780540027,0.737,0.681,8.52620477684195e-05,0
Ptprg,3.7260864775924606e-09,0.234389088455778,0.864,0.806,9.67813701689867e-05,0
Ccser1,4.0666440788373905e-09,-0.138603831634104,0.974,0.979,0.0001056270133037,0
Plekhg1,4.32084883996293e-09,-0.670058416403557,0.056,0.091,0.0001122297277691,1
Mbd5,4.45166785258069e-09,-0.104376001009891,0.824,0.811,0.0001156276208029,0
Nrg3,4.56166650875919e-09,-0.123675388794256,0.99,0.989,0.0001184847258985,0
Gm15398,4.87630165583087e-09,0.51934742187388,0.085,0.067,0.0001266570592085,-1
4732471J01Rik,5.093341504531491e-09,-0.506286718771435,0.084,0.122,0.0001322944522387,1
2210408F21Rik,5.190368238318e-09,-0.823401355213274,0.036,0.063,0.000134814624622,1
Ahi1,5.27981934380641e-09,0.107013109647357,0.514,0.459,0.000137138027636,0
Nxph1,5.67116856602662e-09,-0.177045884047775,0.922,0.939,0.0001473029323339,0
Cobll1,5.7582336250327404e-09,-0.240736583566104,0.289,0.343,0.0001495643601766,0
Ppfia2,6.0874723574988706e-09,-0.119565622753233,0.843,0.84,0.0001581160070136,0
Kcnh5,6.094089587500561e-09,-0.162984707366298,0.29,0.336,0.0001582878829457,0
Rabgap1l,6.807284544574921e-09,-0.125523432637043,0.785,0.786,0.0001768124087607,0
Fgd4,7.5994461559088e-09,-0.835669067298136,0.044,0.075,0.0001973880144535,1
Mmp16,8.07602107677912e-09,0.118036522062905,0.916,0.871,0.0002097665714482,0
Nmnat2,8.9175220030028e-09,-0.185781632745837,0.416,0.468,0.0002316237165059,0
St6gal1,9.69643038052195e-09,-0.370852676589561,0.186,0.237,0.0002518550827036,1
Zdhhc2,9.987425698337291e-09,-0.295957425971076,0.257,0.312,0.0002594133950886,0
Robo1,1.02955955034193e-08,-0.116827306716878,0.92,0.906,0.0002674177976058,0
Scaper,1.05218976945933e-08,-0.20509287059435,0.306,0.36,0.0002732957707193,0
Arhgap21,1.12545038216064e-08,-0.141142135469604,0.282,0.324,0.0002923244822624,0
Cacna1a,1.21259790126269e-08,0.15277694568788,0.532,0.467,0.0003149601788739,0
Megf11,1.31107028505369e-08,-0.168024283255559,0.549,0.599,0.0003405373958398,0
Fam193a,1.45920217730572e-08,-0.140935877872747,0.267,0.308,0.0003790131735333,0
Pou6f2,1.56330558539979e-08,-0.885291046167139,0.03,0.056,0.0004060529927517,1
Tmeff2,1.6021968351715e-08,-0.115106068994456,0.847,0.832,0.0004161546059674,0
Sash1,1.62652961088966e-08,-0.222168600048672,0.306,0.358,0.0004224748011324,0
Ppfibp2,1.88576416869857e-08,-1.05806148863458,0.021,0.046,0.0004898083851777,1
Sema6d,1.91117625688051e-08,0.220566575128413,0.815,0.746,0.0004964089209621,0
Rab11fip4,2.04357700394668e-08,-1.47897787166683,0.01,0.029,0.0005307986910051,1
Unc13b,2.09068368703411e-08,-0.570537966396744,0.101,0.144,0.0005430341808702,1
Ckb,2.20332737895477e-08,0.237623703489525,0.239,0.216,0.0005722922534097,0
Pias1,2.34255148678811e-08,-0.229050620710345,0.235,0.282,0.0006084543231783,0
Cpeb3,2.39069395679702e-08,-0.224723290314631,0.379,0.391,0.0006209588483384,0
