cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody
L6_CT_CTX_Glut,Rgl2,-1,-1,0.293122,0.40880966,0.29806837
L6_CT_CTX_Glut,Mier3,-1,-1,0.18512195,0.23740783,0.5774702
L6_CT_CTX_Glut,Wdr45,-1,-1,0.2980637,0.36055452,0.34138176
L6_CT_CTX_Glut,Tpr,-1,-1,0.22930123,0.34234747,0.42835125
L6_CT_CTX_Glut,Cplx2,-1,-1,0.450492,0.25846246,0.29104546
L6_CT_CTX_Glut,B4galnt4,-1,-1,0.46599102,0.29479745,0.23921157
L6_CT_CTX_Glut,Arf3,-1,-1,0.5857973,0.214425,0.19977772
L6_CT_CTX_Glut,Maged1,-1,-1,0.26423046,0.37764832,0.35812122
L6_CT_CTX_Glut,Smarcc2,-1,-1,0.44748244,0.23223533,0.32028228
L6_CT_CTX_Glut,Riok3,-1,-1,0.41983038,0.3079493,0.27222037
L6_CT_CTX_Glut,Nrbp2,-1,-1,0.2929196,0.40455478,0.3025256
L6_CT_CTX_Glut,Stk25,-1,-1,0.18571515,0.2296075,0.58467734
L6_CT_CTX_Glut,Pigq,-1,-1,0.26406756,0.39968294,0.3362495
L6_CT_CTX_Glut,Kcna1,-1,-1,0.31827012,0.34692365,0.33480626
L6_CT_CTX_Glut,Slc6a17,-1,-1,0.47569287,0.17782724,0.34647995
L6_CT_CTX_Glut,Sel1l3,-1,-1,0.25689146,0.2947443,0.4483642
L6_CT_CTX_Glut,Ints3,-1,-1,0.24291246,0.30767006,0.4494175
L6_CT_CTX_Glut,Smg9,-1,-1,0.5696327,0.22077206,0.20959526
L6_CT_CTX_Glut,Ube3a,1,-1,0.22924434,0.33968517,0.43107042
L6_CT_CTX_Glut,Ranbp10,-1,-1,0.41909638,0.25854835,0.32235527
L6_CT_CTX_Glut,Thrb,1,1,0.120240234,0.054140788,0.8256189
L6_CT_CTX_Glut,Pcdh11x,-1,0,0.06912955,0.120105326,0.8107651
L6_CT_CTX_Glut,Tmem132b,-1,-1,0.5892896,0.09618791,0.31452248
L6_CT_CTX_Glut,Tubb5,-1,-1,0.36468723,0.34352976,0.29178298
L6_CT_CTX_Glut,Ppard,-1,0,0.23990186,0.19158241,0.5685157
L6_CT_CTX_Glut,Ccdc30,-1,0,0.08125371,0.13411723,0.78462905
L6_CT_CTX_Glut,Usp7,-1,-1,0.494091,0.14902171,0.3568872
L6_CT_CTX_Glut,Pard3,1,0,0.30904007,0.053297307,0.63766265
L6_CT_CTX_Glut,4930480K15Rik,1,-1,0.37756038,0.34584388,0.27659568
L6_CT_CTX_Glut,Stx1a,-1,-1,0.43185532,0.2836321,0.2845126
L6_CT_CTX_Glut,Plekha1,-1,-1,0.4788309,0.19260596,0.32856306
L6_CT_CTX_Glut,Map2k2,-1,-1,0.49370217,0.1931128,0.31318513
L6_CT_CTX_Glut,Zfp740,-1,-1,0.26944304,0.39430207,0.33625486
L6_CT_CTX_Glut,Gng3,-1,-1,0.3330615,0.33894438,0.32799414
L6_CT_CTX_Glut,Setx,-1,-1,0.2199337,0.3349522,0.44511405
L6_CT_CTX_Glut,Cadm4,-1,-1,0.29131728,0.35212559,0.3565571
L6_CT_CTX_Glut,Nono,-1,-1,0.26638263,0.39280927,0.34080803
L6_CT_CTX_Glut,Nbeal1,1,-1,0.12299657,0.20464106,0.6723624
L6_CT_CTX_Glut,1600010M07Rik,1,-1,0.14071226,0.20496896,0.6543187
L6_CT_CTX_Glut,Ndufs3,-1,-1,0.29269826,0.4119476,0.29535407
L6_CT_CTX_Glut,Ctnna3,1,1,0.5433893,0.03571955,0.4208911
L6_CT_CTX_Glut,Mcts1,-1,-1,0.23818612,0.36399055,0.3978233
L6_CT_CTX_Glut,Ppp1r21,-1,-1,0.6041029,0.14579873,0.25009835
L6_CT_CTX_Glut,Map3k12,-1,-1,0.32671708,0.347797,0.32548583
L6_CT_CTX_Glut,Fsd1l,-1,0,0.23507057,0.16739282,0.5975366
L6_CT_CTX_Glut,Lzts3,-1,-1,0.26171887,0.415583,0.32269818
L6_CT_CTX_Glut,Cntrob,-1,0,0.13131467,0.20873068,0.6599546
L6_CT_CTX_Glut,Gtf2ird1,-1,-1,0.46449804,0.298352,0.23714995
L6_CT_CTX_Glut,Unkl,-1,-1,0.68040514,0.16287999,0.15671489
L6_CT_CTX_Glut,Sufu,-1,0,0.3053957,0.1640777,0.53052664
L6_CT_CTX_Glut,Igsf21,-1,-1,0.71852,0.088919945,0.19256009
L6_CT_CTX_Glut,Pitpnm3,-1,0,0.2883501,0.14551334,0.56613654
L6_CT_CTX_Glut,Atp1a3,-1,-1,0.63516176,0.18469681,0.18014143
L6_CT_CTX_Glut,Scyl1,-1,-1,0.23988461,0.34640896,0.41370645
L6_CT_CTX_Glut,Adamts10,-1,-1,0.20106901,0.3432008,0.45573023
L6_CT_CTX_Glut,Efhd2,-1,-1,0.3328495,0.35102382,0.3161267
L6_CT_CTX_Glut,Atp8b1,-1,0,0.17332916,0.14315039,0.6835204
L6_CT_CTX_Glut,Stmn1,-1,-1,0.3620872,0.31999582,0.31791696
L6_CT_CTX_Glut,Tuba1a,-1,-1,0.33896983,0.3351708,0.32585937
L6_CT_CTX_Glut,Tfrc,-1,-1,0.28389665,0.4005111,0.31559226
L6_CT_CTX_Glut,Atraid,-1,-1,0.33153573,0.33998138,0.32848296
L6_CT_CTX_Glut,Chd4,-1,-1,0.24652371,0.36418772,0.3892886
L6_CT_CTX_Glut,Srsf5,-1,-1,0.30711123,0.42410573,0.26878294
L6_CT_CTX_Glut,Ywhah,-1,-1,0.33891746,0.32599908,0.33508345
L6_CT_CTX_Glut,Actl6b,-1,-1,0.22099222,0.3247831,0.4542247
L6_CT_CTX_Glut,Grb2,-1,-1,0.19095984,0.27092656,0.53811353
L6_CT_CTX_Glut,Arpc3,-1,-1,0.6774104,0.15695162,0.16563793
L6_CT_CTX_Glut,Gtf3c1,-1,-1,0.69314957,0.12493605,0.18191434
L6_CT_CTX_Glut,Rps6ka5,1,0,0.22046192,0.07995732,0.6995808
L6_CT_CTX_Glut,Pcgf2,-1,-1,0.2903091,0.40113392,0.30855697
L6_CT_CTX_Glut,Pafah1b1,-1,-1,0.22547129,0.33698308,0.43754563
L6_CT_CTX_Glut,Atpif1,-1,-1,0.3373059,0.3669983,0.2956958
L6_CT_CTX_Glut,Usp32,-1,-1,0.18543506,0.30257973,0.5119852
L6_CT_CTX_Glut,5530401A14Rik,1,0,0.078041114,0.14767997,0.7742789
L6_CT_CTX_Glut,Slc25a3,-1,-1,0.31018826,0.4253241,0.2644876
L6_CT_CTX_Glut,Agpat1,-1,-1,0.49373025,0.28354684,0.22272298
L6_CT_CTX_Glut,Igdcc4,-1,0,0.12013629,0.17292744,0.7069363
L6_CT_CTX_Glut,Sept3,-1,-1,0.27182767,0.38599598,0.3421764
L6_CT_CTX_Glut,Cbx6,-1,-1,0.3957435,0.30178285,0.3024737
L6_CT_CTX_Glut,Pcsk2os2,1,-1,0.5046116,0.18222027,0.31316814
L6_CT_CTX_Glut,Mt3,-1,-1,0.31953004,0.37156364,0.30890635
L6_CT_CTX_Glut,Elfn2,-1,-1,0.8143508,0.06287032,0.1227788
L6_CT_CTX_Glut,9630028H03Rik,1,0,0.07849387,0.12691782,0.7945883
L6_CT_CTX_Glut,Osbpl10,-1,-1,0.72829884,0.07490202,0.19679911
L6_CT_CTX_Glut,Tmem208,-1,-1,0.29403847,0.4240468,0.28191468
L6_CT_CTX_Glut,Ptpn5,-1,-1,0.765301,0.11998508,0.11471397
L6_CT_CTX_Glut,Fam98a,-1,-1,0.45504957,0.29149103,0.2534594
L6_CT_CTX_Glut,Kif5b,-1,-1,0.23449983,0.3387383,0.42676193
L6_CT_CTX_Glut,Pgs1,-1,-1,0.68720037,0.14616205,0.16663763
L6_CT_CTX_Glut,Dpysl4,-1,-1,0.5563167,0.19966361,0.24401975
L6_CT_CTX_Glut,Dtx3,-1,-1,0.66853124,0.19078365,0.14068522
L6_CT_CTX_Glut,Gm28379,1,-1,0.23056297,0.43462053,0.33481655
L6_CT_CTX_Glut,Banp,-1,-1,0.3491428,0.14575945,0.5050978
L6_CT_CTX_Glut,Ddx17,-1,-1,0.28108588,0.3237303,0.39518386
L6_CT_CTX_Glut,Sirt2,-1,-1,0.40394628,0.2432124,0.35284126
L6_CT_CTX_Glut,Rps6kl1,-1,-1,0.2757819,0.4051755,0.31904256
L6_CT_CTX_Glut,Vgf,-1,-1,0.32251146,0.2967059,0.38078263
L6_CT_CTX_Glut,Coro1a,-1,-1,0.47560713,0.27973557,0.24465735
L6_CT_CTX_Glut,Zmym3,-1,-1,0.24839237,0.3794941,0.37211347
L6_CT_CTX_Glut,Ankrd40,-1,-1,0.2710549,0.30520773,0.4237374
L6_CT_CTX_Glut,Pip5k1c,-1,-1,0.820184,0.083450004,0.09636597
L6_CT_CTX_Glut,Farsa,-1,-1,0.2824779,0.40032917,0.3171929
L6_CT_CTX_Glut,Agap3,-1,-1,0.454352,0.20690745,0.3387406
L6_CT_CTX_Glut,Gmip,-1,-1,0.26554063,0.39229363,0.34216577
L6_CT_CTX_Glut,Zeb1,1,0,0.14224602,0.050906826,0.8068472
L6_CT_CTX_Glut,Lrrc45,-1,-1,0.45957482,0.23113352,0.30929175
L6_CT_CTX_Glut,Scaper,1,1,0.086285345,0.07473603,0.8389786
L6_CT_CTX_Glut,Col4a2,-1,0,0.37595436,0.083890386,0.5401553
L6_CT_CTX_Glut,Fxr2,-1,-1,0.26186687,0.38465077,0.35348234
L6_CT_CTX_Glut,Cep295,-1,-1,0.42067143,0.25599808,0.32333055
L6_CT_CTX_Glut,Chn2,-1,0,0.06425892,0.091473006,0.8442681
L6_CT_CTX_Glut,Ipo5,-1,0,0.18560003,0.22432867,0.59007126
L6_CT_CTX_Glut,Zfp641,-1,0,0.19920345,0.29331115,0.50748533
L6_CT_CTX_Glut,Prpf40b,-1,-1,0.5546674,0.20906027,0.23627234
L6_CT_CTX_Glut,Safb2,-1,-1,0.40595725,0.29277048,0.30127233
L6_CT_CTX_Glut,Gm20404,1,0,0.22083248,0.32971057,0.449457
L6_CT_CTX_Glut,Dot1l,-1,-1,0.721262,0.13152009,0.14721794
L6_CT_CTX_Glut,Nr1d1,-1,-1,0.3558852,0.3390059,0.30510888
L6_CT_CTX_Glut,Ube2v1,-1,-1,0.27231485,0.38981438,0.33787078
L6_CT_CTX_Glut,Chd5,-1,-1,0.84351844,0.07264714,0.08383441
L6_CT_CTX_Glut,Mpdu1,-1,-1,0.5131481,0.24622568,0.24062613
L6_CT_CTX_Glut,Cluh,-1,-1,0.4598947,0.2837604,0.25634494
L6_CT_CTX_Glut,Bptf,-1,-1,0.47709712,0.19306067,0.32984224
L6_CT_CTX_Glut,Kcng3,0,0,0.010871989,0.01114898,0.977979
L6_CT_CTX_Glut,Kcnj4,0,-1,0.62264097,0.0062480015,0.37111107
L6_CT_CTX_Glut,Eef1b2,0,-1,0.4536626,0.107696295,0.4386411
L6_CT_CTX_Glut,Fance,0,-1,0.19918926,0.19999136,0.6008194
L6_CT_CTX_Glut,Smim12,0,-1,0.26500687,0.43199125,0.30300197
L6_CT_CTX_Glut,Abhd17a,0,-1,0.4806312,0.2462123,0.27315658
L6_CT_CTX_Glut,Cda,0,0,0.029275633,0.06664136,0.90408295
L6_CT_CTX_Glut,Rad51d,0,0,0.019823765,0.03507588,0.94510037
L6_CT_CTX_Glut,Lin9,0,0,0.0327213,0.06573912,0.9015396
L6_CT_CTX_Glut,Dbpht2,0,-1,0.10798919,0.13346176,0.75854903
L6_CT_CTX_Glut,Rnf126,0,-1,0.5204056,0.28895807,0.19063637
L6_CT_CTX_Glut,Mterf4,0,-1,0.20837808,0.4816392,0.30998272
L6_CT_CTX_Glut,Trappc10,0,0,0.083766036,0.075982526,0.84025145
L6_CT_CTX_Glut,Lrp3,0,-1,0.47810248,0.15124273,0.37065485
L6_CT_CTX_Glut,Usp12,0,-1,0.5037565,0.17659946,0.31964403
L6_CT_CTX_Glut,Timp3,0,0,0.030097704,0.038859215,0.9310431
L6_CT_CTX_Glut,Gm26673,0,-1,0.57055944,0.14984676,0.27959383
L6_CT_CTX_Glut,Usp39,0,-1,0.77751386,0.08648481,0.13600133
L6_CT_CTX_Glut,Rnf114,0,-1,0.6866898,0.11743407,0.19587614
L6_CT_CTX_Glut,Timm44,0,-1,0.50875324,0.18684351,0.30440325
L6_CT_CTX_Glut,Tpm1,0,0,0.03152772,0.015184207,0.9532881
L6_CT_CTX_Glut,Tmem127,0,-1,0.48625895,0.30334058,0.21040048
L6_CT_CTX_Glut,Xrcc4,0,0,0.20807754,0.14050193,0.65142053
L6_CT_CTX_Glut,Plekhh1,0,0,0.027537135,0.1095259,0.8629369
L6_CT_CTX_Glut,Pigg,0,-1,0.48547944,0.3732605,0.14126004
L6_CT_CTX_Glut,Gm27253,0,-1,0.22908469,0.16285662,0.60805863
L6_CT_CTX_Glut,Slc25a5,0,-1,0.16405566,0.24899386,0.5869505
L6_CT_CTX_Glut,4930590J08Rik,0,0,0.012852295,0.12074338,0.8664043
L6_CT_CTX_Glut,Sirt4,0,-1,0.1000784,0.3074937,0.59242797
L6_CT_CTX_Glut,Trim26,0,0,0.11654861,0.026653048,0.8567983
L6_CT_CTX_Glut,Txndc5,0,0,0.042271327,0.040490683,0.91723794
L6_CT_CTX_Glut,Irak2,0,-1,0.19567117,0.38284093,0.42148793
L6_CT_CTX_Glut,Zc3h8,0,0,0.0630618,0.13086557,0.8060726
L6_CT_CTX_Glut,Mettl1,0,-1,0.14183322,0.18242146,0.6757453
L6_CT_CTX_Glut,Gab3,0,0,0.15668333,0.05354007,0.7897767
L6_CT_CTX_Glut,Ptpn4,0,-1,0.0781363,0.035783384,0.88608027
L6_CT_CTX_Glut,AW554918,0,0,0.066189975,0.019344887,0.9144651
L6_CT_CTX_Glut,Bcar1,0,-1,0.22620407,0.19044304,0.5833529
L6_CT_CTX_Glut,Crybg3,0,0,0.011695334,0.06863396,0.9196707
L6_CT_CTX_Glut,Ptger4,0,0,0.07904479,0.04602497,0.87493026
L6_CT_CTX_Glut,Gm14004,0,0,0.027649436,0.0049692956,0.9673813
L6_CT_CTX_Glut,Rasa2,0,0,0.051438157,0.049991284,0.89857054
L6_CT_CTX_Glut,Star,0,-1,0.06709652,0.7015052,0.23139833
L6_CT_CTX_Glut,Gm16168,0,0,0.075569496,0.09765635,0.8267742
L6_CT_CTX_Glut,Zc3h14,0,-1,0.49956813,0.21559286,0.28483906
L6_CT_CTX_Glut,Gm16286,0,-1,0.4297822,0.4033287,0.1668891
L6_CT_CTX_Glut,Ddx50,0,-1,0.33360374,0.59981924,0.06657702
L6_CT_CTX_Glut,Ctsz,0,-1,0.090822905,0.3079614,0.6012157
L6_CT_CTX_Glut,Zfp101,0,-1,0.41679913,0.47586557,0.10733537
L6_CT_CTX_Glut,Rbpj,0,0,0.028960863,0.022013817,0.9490253
L6_CT_CTX_Glut,A430108G06Rik,0,-1,0.23983392,0.39510962,0.36505646
L6_CT_CTX_Glut,Gatm,0,0,0.019095661,0.03918983,0.94171447
L6_CT_CTX_Glut,Rbmxl1,0,-1,0.28568825,0.084171474,0.63014024
L6_CT_CTX_Glut,Ndufs5,0,-1,0.54588264,0.23078059,0.22333674
L6_CT_CTX_Glut,Syne2,0,0,0.09931119,0.009873953,0.8908149
L6_CT_CTX_Glut,Dusp1,0,0,0.034377046,0.024932157,0.94069076
L6_CT_CTX_Glut,Pak6,0,0,0.16577852,0.05118156,0.7830399
L6_CT_CTX_Glut,Tmco6,0,-1,0.4181212,0.31895053,0.26292828
L6_CT_CTX_Glut,Magi3,0,0,0.069764726,0.026854325,0.903381
L6_CT_CTX_Glut,Sco1,0,-1,0.44085807,0.09122686,0.46791512
L6_CT_CTX_Glut,Nrg4,0,0,0.015709847,0.025194649,0.9590955
L6_CT_CTX_Glut,Slc26a7,0,0,0.025337854,0.105608426,0.8690537
L6_CT_CTX_Glut,Klf15,0,0,0.016683137,0.011332361,0.97198445
L6_CT_CTX_Glut,Zrsr2,0,-1,0.22200443,0.19181302,0.5861826
L6_CT_CTX_Glut,A330041J22Rik,0,0,0.09269795,0.09543136,0.81187075
L6_CT_CTX_Glut,Hat1,0,0,0.05541409,0.029260224,0.91532564
L6_CT_CTX_Glut,AA465934,0,-1,0.35376868,0.27989182,0.36633953
L6_CT_CTX_Glut,Map1b,0,-1,0.93320835,0.04028954,0.026502095
L6_CT_CTX_Glut,Ptprq,0,0,0.09950764,0.18140817,0.71908414
L6_CT_CTX_Glut,Arhgap15,0,0,0.22549912,0.052395348,0.72210556
L6_CT_CTX_Glut,Gkap1,0,0,0.011055451,0.027921662,0.96102285
L6_CT_CTX_Glut,E130308A19Rik,0,0,0.035891663,0.0040169936,0.96009135
L6_CT_CTX_Glut,Srp54a,0,-1,0.18377535,0.11740266,0.69882196
L6_CT_CTX_Glut,Fabp3,0,-1,0.67087,0.16203877,0.16709125
L6_CT_CTX_Glut,Ubqln2,0,-1,0.57951427,0.028361253,0.39212447
L6_CT_CTX_Glut,Psmc5,0,-1,0.41704953,0.43732125,0.14562924
L6_CT_CTX_Glut,Fam219b,0,-1,0.4468637,0.33246616,0.22067009
L6_CT_CTX_Glut,Cenpv,0,-1,0.14648668,0.14882979,0.70468354
L6_CT_CTX_Glut,Zfp385a,0,0,0.10454603,0.05343929,0.8420147
L6_CT_CTX_Glut,Ncbp2,0,-1,0.4465762,0.30265942,0.25076437
L6_CT_CTX_Glut,Polr3f,0,-1,0.5297736,0.37719354,0.093032844
L6_CT_CTX_Glut,Dusp26,0,-1,0.25918505,0.05562494,0.68519
L6_CT_CTX_Glut,Tubd1,0,0,0.09509032,0.041612584,0.8632971
L6_CT_CTX_Glut,6820408C15Rik,0,0,0.04845671,0.040213097,0.91133016
L6_CT_CTX_Glut,Frs3,0,-1,0.2805363,0.17999844,0.5394653
L6_CT_CTX_Glut,Mrps30,0,-1,0.269126,0.17017679,0.5606972
L6_CT_CTX_Glut,Kdm3a,0,-1,0.5469078,0.21360992,0.23948231
L6_CT_CTX_Glut,Cdadc1,0,-1,0.28601423,0.41386238,0.30012342
L6_CT_CTX_Glut,Ak2,0,0,0.07826578,0.037211686,0.8845225
L6_CT_CTX_Glut,Arl4d,0,-1,0.2811684,0.10985267,0.6089789
L6_CT_CTX_Glut,Rabep1,0,-1,0.23475957,0.6134472,0.15179323
L6_CT_CTX_Glut,Tmem205,0,-1,0.39527765,0.099881425,0.50484097
L6_CT_CTX_Glut,Ahr,0,0,0.03329397,0.14412312,0.82258296
L6_CT_CTX_Glut,N4bp2l2,0,-1,0.35234106,0.4507301,0.1969289
L6_CT_CTX_Glut,Dgat1,0,-1,0.42149493,0.40723217,0.17127293
L6_CT_CTX_Glut,Nlgn1,0,-1,0.29507065,0.118551485,0.5863778
L6_CT_CTX_Glut,Cycs,0,-1,0.40764275,0.2401431,0.3522141
L6_CT_CTX_Glut,Rp9,0,-1,0.1209668,0.11038277,0.7686504
L6_CT_CTX_Glut,Grin2b,0,-1,0.8904427,0.080585,0.028972307
L6_CT_CTX_Glut,Mtif3,0,-1,0.21105543,0.689981,0.098963596
L6_CT_CTX_Glut,Kcng1,0,0,0.011236376,0.039182685,0.94958097
L6_CT_CTX_Glut,Ppwd1,0,-1,0.32101867,0.47076026,0.20822106
L6_CT_CTX_Glut,Polr3e,0,-1,0.68113935,0.10128718,0.21757342
L6_CT_CTX_Glut,Pomt1,0,-1,0.28868002,0.25151062,0.45980933
L6_CT_CTX_Glut,Cox7b2,0,0,0.011487778,0.10451552,0.8839967
L6_CT_CTX_Glut,Trpm3,0,0,0.16531694,0.09794498,0.73673815
L6_CT_CTX_Glut,Grm4,0,0,0.032188293,0.013719999,0.9540917
L6_CT_CTX_Glut,Wtap,0,-1,0.48044544,0.29117057,0.22838399
L6_CT_CTX_Glut,Slc18b1,0,0,0.04228207,0.116763465,0.8409544
L6_CT_CTX_Glut,2810013P06Rik,0,-1,0.3977553,0.1373235,0.46492118
L6_CT_CTX_Glut,Slc39a14,0,-1,0.3366521,0.037396684,0.62595123
L6_CT_CTX_Glut,Cldn12,0,0,0.024783833,0.04480116,0.93041503
L6_CT_CTX_Glut,Ddr1,0,-1,0.34541664,0.09597495,0.5586085
L6_CT_CTX_Glut,9330136K24Rik,0,-1,0.39030117,0.14179547,0.46790338
L6_CT_CTX_Glut,Twistnb,0,-1,0.2951835,0.3548726,0.34994388
L6_CT_CTX_Glut,Etohd2,0,-1,0.3701748,0.10676799,0.52305716
L6_CT_CTX_Glut,Tmem240,0,-1,0.43626463,0.44975138,0.11398394
L6_CT_CTX_Glut,Tmem218,0,0,0.05104134,0.087594554,0.8613641
L6_CT_CTX_Glut,Snhg5,0,-1,0.1922443,0.0799687,0.72778696
L6_CT_CTX_Glut,Dars,0,0,0.046096534,0.10787738,0.8460261
L6_CT_CTX_Glut,Zscan22,0,-1,0.34267977,0.5150331,0.14228709
L6_CT_CTX_Glut,F8,0,-1,0.12206796,0.50941724,0.36851487
L6_CT_CTX_Glut,Nrg1,0,0,0.018575136,0.10777809,0.8736468
L6_CT_CTX_Glut,Cgrrf1,0,0,0.06893993,0.0119885355,0.91907156
L6_CT_CTX_Glut,Gnl2,0,-1,0.18430533,0.17986998,0.6358247
L6_CT_CTX_Glut,Trmt112,0,-1,0.311636,0.16870293,0.5196611
L6_CT_CTX_Glut,Lta4h,0,0,0.02393346,0.010077777,0.9659888
L6_CT_CTX_Glut,Trim44,0,0,0.05620827,0.04354938,0.9002424
L6_CT_CTX_Glut,3010001F23Rik,0,0,0.06107811,0.23308095,0.7058409
L6_CT_CTX_Glut,Zbtb17,0,-1,0.24936444,0.5346972,0.21593845
L6_CT_CTX_Glut,A730056A06Rik,0,0,0.05798532,0.031771258,0.91024345
L6_CT_CTX_Glut,Cfap46,0,0,0.01406863,0.034641813,0.95128953
L6_CT_CTX_Glut,Cyp4x1,0,0,0.032991804,0.018366853,0.94864136
L6_CT_CTX_Glut,Gfod1,0,-1,0.1652254,0.09464269,0.7401319
L6_CT_CTX_Glut,Rffl,0,0,0.035386495,0.12872885,0.83588463
L6_CT_CTX_Glut,Rnf138,0,-1,0.27601695,0.20767082,0.5163122
L6_CT_CTX_Glut,Rabl2,0,-1,0.21001841,0.23438914,0.5555924
L6_CT_CTX_Glut,Ncor1,0,-1,0.51309365,0.3540263,0.13288005
L6_CT_CTX_Glut,Ado,0,-1,0.18151677,0.08545629,0.733027
L6_CT_CTX_Glut,Mcoln1,0,-1,0.6479514,0.20127906,0.15076946
L6_CT_CTX_Glut,Slitrk4,0,-1,0.09427939,0.034727853,0.8709928
L6_CT_CTX_Glut,Slc39a11,0,0,0.41361842,0.017235441,0.56914616
L6_CT_CTX_Glut,Zfp397,0,-1,0.70124036,0.060172286,0.23858732
L6_CT_CTX_Glut,Riok2,0,-1,0.34689304,0.22263898,0.43046802
L6_CT_CTX_Glut,Bckdha,0,-1,0.30830216,0.034499016,0.65719885
L6_CT_CTX_Glut,Dido1,0,-1,0.56880766,0.13260074,0.29859155
L6_CT_CTX_Glut,Vhl,0,-1,0.6476818,0.17504622,0.17727196
L6_CT_CTX_Glut,Gm14471,0,-1,0.072656475,0.8923735,0.034970067
L6_CT_CTX_Glut,Tbrg1,0,-1,0.115946695,0.06850893,0.81554437
L6_CT_CTX_Glut,Ephb6,-1,-1,0.63794947,0.23197906,0.13007152
L6_CT_CTX_Glut,Fbrs,-1,-1,0.5408508,0.31870514,0.14044395
L6_CT_CTX_Glut,Lpcat4,-1,-1,0.62867117,0.18632054,0.18500827
L6_CT_CTX_Glut,Pcp4,-1,-1,0.12269843,0.045810252,0.8314913
L6_CT_CTX_Glut,Prrt3,-1,-1,0.60126793,0.1059066,0.2928254
L6_CT_CTX_Glut,Dazap1,-1,-1,0.60496026,0.22851305,0.16652666
L6_CT_CTX_Glut,Hdac7,-1,0,0.21743865,0.06690075,0.7156606
L6_CT_CTX_Glut,Tmem30a,-1,-1,0.27432275,0.35525805,0.37041923
L6_CT_CTX_Glut,Lix1,-1,0,0.06348756,0.24770099,0.6888114
L6_CT_CTX_Glut,Polr1a,-1,-1,0.60378057,0.15716437,0.23905516
L6_CT_CTX_Glut,Tomm40,-1,-1,0.40706033,0.46837676,0.124562845
L6_CT_CTX_Glut,Zmynd8,-1,-1,0.799034,0.06804419,0.13292176
L6_CT_CTX_Glut,Abca7,-1,-1,0.062273867,0.4810929,0.45663327
L6_CT_CTX_Glut,Dgkz,-1,-1,0.376706,0.12102453,0.5022695
L6_CT_CTX_Glut,Nav2,-1,-1,0.86631465,0.0010711466,0.13261415
L6_CT_CTX_Glut,Fbxl17,1,0,0.2707857,0.019248728,0.70996565
L6_CT_CTX_Glut,Brinp2,-1,0,0.059243765,0.11348352,0.8272727
L6_CT_CTX_Glut,P2ry12,1,0,0.020266928,0.088112645,0.89162046
L6_CT_CTX_Glut,4930419G24Rik,1,0,0.049149122,0.17373094,0.77711993
L6_CT_CTX_Glut,Tmem259,-1,-1,0.40961134,0.47321284,0.11717581
L6_CT_CTX_Glut,Cox8a,-1,-1,0.40838888,0.3409435,0.25066763
L6_CT_CTX_Glut,Uchl1,-1,-1,0.57263803,0.16449223,0.2628697
L6_CT_CTX_Glut,Ppp2r5b,-1,-1,0.39961708,0.4083606,0.19202235
L6_CT_CTX_Glut,Tef,-1,-1,0.8137367,0.076348625,0.10991466
L6_CT_CTX_Glut,Mink1,-1,-1,0.068253264,0.57757884,0.35416794
L6_CT_CTX_Glut,Ppp1r16a,-1,-1,0.2589714,0.58103186,0.1599967
L6_CT_CTX_Glut,Eif4e,1,-1,0.24876967,0.22887298,0.5223573
L6_CT_CTX_Glut,Pcgf6,-1,-1,0.3092872,0.26693013,0.42378265
L6_CT_CTX_Glut,Tcf25,-1,-1,0.8764954,0.10643896,0.017065667
L6_CT_CTX_Glut,Tfe3,-1,-1,0.5742689,0.046911065,0.37882006
L6_CT_CTX_Glut,Tfdp2,1,0,0.022530893,0.05009056,0.92737854
L6_CT_CTX_Glut,Ap1s1,-1,-1,0.3372064,0.58736026,0.07543336
L6_CT_CTX_Glut,Fnip1,1,0,0.11078114,0.037996564,0.85122234
L6_CT_CTX_Glut,Atp6v0c,-1,-1,0.5796131,0.11110691,0.30928
L6_CT_CTX_Glut,Rai1,-1,-1,0.7403177,0.0054102214,0.25427204
L6_CT_CTX_Glut,Atf6b,-1,-1,0.38736233,0.296082,0.31655565
L6_CT_CTX_Glut,Dag1,-1,-1,0.5068427,0.09677338,0.39638403
L6_CT_CTX_Glut,Sox8,-1,-1,0.5371599,0.031183353,0.43165675
L6_CT_CTX_Glut,Elp2,-1,-1,0.5051255,0.23629257,0.25858197
L6_CT_CTX_Glut,Taf1,-1,-1,0.44977075,0.47988206,0.07034717
L6_CT_CTX_Glut,Nolc1,-1,-1,0.3063257,0.50009274,0.1935815
L6_CT_CTX_Glut,Gdpd5,-1,-1,0.5036343,0.038989265,0.45737648
L6_CT_CTX_Glut,Phkg2,-1,-1,0.26109728,0.6203813,0.11852146
L6_CT_CTX_Glut,Plec,-1,-1,0.8141952,0.0735953,0.1122095
L6_CT_CTX_Glut,Rgs11,-1,-1,0.42693242,0.1449094,0.4281582
L6_CT_CTX_Glut,Tbc1d17,-1,-1,0.24741319,0.19640858,0.5561782
L6_CT_CTX_Glut,Stmn3,-1,-1,0.74640197,0.10361048,0.14998756
L6_CT_CTX_Glut,Rnf112,-1,-1,0.38585913,0.19321215,0.42092866
L6_CT_CTX_Glut,Egr1,-1,-1,0.5510973,0.10326591,0.34563684
L6_CT_CTX_Glut,Kptn,-1,-1,0.24690643,0.099165335,0.6539283
