cell_type,gene,DEG,pred,hic_loop,hic_abc_dmr,hic_abc_peak
Oligo_NN,Tkt,-1,0,0.31160295,0.4953048,0.1930922
Oligo_NN,Tgfbr3,1,1,0.14053309,0.16391473,0.69555223
Oligo_NN,Sdhb,-1,-1,0.2850123,0.38846678,0.32652092
Oligo_NN,Rnf7,-1,-1,0.07944762,0.5351161,0.3854363
Oligo_NN,Osbpl7,1,-1,0.3089608,0.52027893,0.17076029
Oligo_NN,Msmo1,-1,-1,0.17303814,0.43820155,0.38876036
Oligo_NN,Uqcrc1,-1,-1,0.10015833,0.23738003,0.66246164
Oligo_NN,Il33,1,1,0.29519725,0.27757174,0.42723098
Oligo_NN,Syt11,-1,-1,0.061873015,0.014317416,0.92380965
Oligo_NN,Ociad1,-1,0,0.41888452,0.29793748,0.28317803
Oligo_NN,Arl6ip1,-1,-1,0.08845486,0.32151806,0.59002703
Oligo_NN,Tmem132b,1,1,0.28920862,0.14903848,0.5617529
Oligo_NN,Tmed9,-1,0,0.21956412,0.4030146,0.37742126
Oligo_NN,Gm12905,1,-1,0.3269171,0.29279083,0.38029206
Oligo_NN,Hist1h2bc,-1,-1,0.06563053,0.7269257,0.20744379
Oligo_NN,Man1a,-1,1,0.155274,0.090866044,0.75385994
Oligo_NN,Klhl5,-1,0,0.69974494,0.096452326,0.20380273
Oligo_NN,Hist3h2a,-1,-1,0.061873015,0.014317416,0.92380965
Oligo_NN,Pcca,1,1,0.29532066,0.051074002,0.6536054
Oligo_NN,Tmem258,-1,-1,0.11100475,0.01356758,0.87542766
Oligo_NN,Plekhm3,1,1,0.3099952,0.089683756,0.600321
Oligo_NN,Ppp2r5b,-1,-1,0.29688781,0.4473186,0.25579357
Oligo_NN,Ndufc1,-1,-1,0.02955849,0.5107041,0.45973742
Oligo_NN,Prkca,1,0,0.59507424,0.046876736,0.35804904
Oligo_NN,Rnf43,1,0,0.22020034,0.46015176,0.31964794
Oligo_NN,Tuba1b,-1,-1,0.08922842,0.5747439,0.33602762
Oligo_NN,Prcp,1,1,0.24521767,0.112558454,0.64222383
Oligo_NN,Atp6v0b,-1,-1,0.071024045,0.014177754,0.9147982
Oligo_NN,Nav3,1,1,0.104542576,0.05607052,0.83938694
Oligo_NN,Smpd1,-1,-1,0.11694541,0.7216075,0.16144708
Oligo_NN,Edf1,-1,-1,0.084349856,0.5493877,0.36626247
Oligo_NN,Gpd1,-1,-1,0.37802228,0.5162891,0.105688594
Oligo_NN,Esd,-1,0,0.14237995,0.48855883,0.3690612
Oligo_NN,Hspa5,-1,-1,0.07738171,0.5839211,0.33869725
Oligo_NN,Tmem88b,-1,-1,0.050931104,0.6504945,0.2985744
Oligo_NN,Prdx1,-1,-1,0.0847841,0.56022364,0.35499233
Oligo_NN,Arpc1b,-1,-1,0.15682232,0.53763986,0.3055378
Oligo_NN,Edil3,1,1,0.16067721,0.08386554,0.7554573
Oligo_NN,Ergic3,-1,-1,0.093257815,0.5288863,0.3778559
Oligo_NN,Atp5g3,-1,-1,0.037674047,0.47341478,0.48891124
Oligo_NN,Agmo,1,1,0.15028997,0.056720246,0.79298973
Oligo_NN,Slc25a4,-1,-1,0.06775925,0.464723,0.46751767
Oligo_NN,Npdc1,-1,-1,0.09621677,0.4486928,0.45509046
Oligo_NN,Eif3c,-1,-1,0.14767395,0.5339397,0.31838635
Oligo_NN,Jph1,1,1,0.17889434,0.07306658,0.74803907
Oligo_NN,Set,-1,-1,0.052444845,0.39699432,0.5505608
Oligo_NN,Mkln1,1,1,0.23074178,0.1843716,0.5848866
Oligo_NN,Srp14,-1,-1,0.056611236,0.49870536,0.4446834
Oligo_NN,Atp5j,-1,-1,0.08581851,0.3612929,0.5528886
Oligo_NN,Park7,-1,0,0.59409827,0.18903637,0.21686544
Oligo_NN,Psd3,-1,1,0.41962,0.06847869,0.5119013
Oligo_NN,Sh3gl2,1,1,0.41859704,0.05940604,0.521997
Oligo_NN,Plekhh2,1,1,0.2288944,0.11750705,0.65359855
Oligo_NN,Glt1d1,1,1,0.3875259,0.1455896,0.46688455
Oligo_NN,Pdia3,-1,0,0.27582183,0.18941383,0.5347643
Oligo_NN,Trappc5,-1,-1,0.052035555,0.48977318,0.45819125
Oligo_NN,Tma7,-1,-1,0.075698584,0.5044875,0.41981396
Oligo_NN,Plekhj1,-1,-1,0.062090795,0.6871347,0.25077453
Oligo_NN,Maob,1,1,0.16013956,0.066697516,0.7731629
Oligo_NN,1700111E14Rik,1,1,0.30206618,0.16008747,0.5378463
Oligo_NN,Dad1,-1,-1,0.532229,0.278464,0.18930694
Oligo_NN,Gabbr1,-1,0,0.31973743,0.3584118,0.32185078
Oligo_NN,Glmp,-1,-1,0.06263915,0.5177022,0.4196586
Oligo_NN,Pter,1,1,0.13098946,0.14187858,0.72713196
Oligo_NN,Aacs,-1,0,0.1575764,0.5812889,0.26113465
Oligo_NN,Wdr36,1,0,0.2672957,0.10190486,0.6307994
Oligo_NN,B830012L14Rik,1,-1,0.088273406,0.30641457,0.60531205
Oligo_NN,Kiz,1,1,0.22946048,0.14991708,0.6206225
Oligo_NN,Plekha1,-1,0,0.13417573,0.5168018,0.3490224
Oligo_NN,Cox5a,-1,-1,0.19709657,0.44411957,0.35878387
Oligo_NN,Ddost,-1,-1,0.18097362,0.7246519,0.09437452
Oligo_NN,Ccdc85b,-1,-1,0.2291507,0.011764471,0.75908476
Oligo_NN,Slc38a2,-1,-1,0.10918766,0.50102466,0.38978767
Oligo_NN,Med28,-1,-1,0.096164174,0.79768974,0.106146105
Oligo_NN,As3mt,1,-1,0.6560757,0.2441547,0.09976951
Oligo_NN,Rpl38,-1,-1,0.059780538,0.75614035,0.18407914
Oligo_NN,Cd81,-1,-1,0.122300155,0.7707337,0.10696606
Oligo_NN,Sqle,-1,-1,0.20242892,0.4687293,0.32884172
Oligo_NN,Afap1l1,1,1,0.2930766,0.13549036,0.57143307
Oligo_NN,Ptov1,-1,-1,0.13216351,0.347594,0.5202425
Oligo_NN,Slc35f1,1,1,0.0984641,0.06481812,0.8367178
Oligo_NN,Rps9,-1,-1,0.05709766,0.014390295,0.9285121
Oligo_NN,Trf,-1,0,0.38438442,0.4114724,0.20414326
Oligo_NN,Nap1l3,0,-1,0.00034285648,0.00020071601,0.99945647
Oligo_NN,Camta2,0,-1,0.46257362,0.3142719,0.22315453
Oligo_NN,Akt2,0,0,0.30731598,0.4336443,0.25903967
Oligo_NN,Dock9,0,0,0.8172673,0.095392145,0.08734053
Oligo_NN,E2f5,0,0,0.03520232,0.7271729,0.23762473
Oligo_NN,Kat2b,0,1,0.74845195,0.15889631,0.092651784
Oligo_NN,Glrx2,0,0,0.042402707,0.70741075,0.25018662
Oligo_NN,Cnot3,0,-1,0.047669232,0.76492214,0.18740869
Oligo_NN,Scamp5,0,0,0.042475324,0.5086406,0.44888413
Oligo_NN,Ndel1,0,0,0.08316837,0.43623948,0.48059207
Oligo_NN,Nsf,0,0,0.82043856,0.08494588,0.09461545
Oligo_NN,Zfp532,0,0,0.05974318,0.5168212,0.42343566
Oligo_NN,Elmsan1,0,0,0.72273964,0.16501965,0.11224072
Oligo_NN,Rab18,0,0,0.05151412,0.53291035,0.4155756
Oligo_NN,Zmat1,0,0,0.053018093,0.58861655,0.35836536
Oligo_NN,Gpr180,0,0,0.05440459,0.5962129,0.34938246
Oligo_NN,Pprc1,0,0,0.34737733,0.3370924,0.31553027
Oligo_NN,Eno1,0,-1,0.42079523,0.4260158,0.15318896
Oligo_NN,Snrnp27,0,-1,0.26262048,0.53502846,0.20235103
Oligo_NN,Strn3,0,0,0.70069295,0.15022157,0.14908543
Oligo_NN,Apba2,0,1,0.686305,0.16049916,0.15319581
Oligo_NN,Ctbs,0,0,0.039241273,0.62774813,0.33301055
Oligo_NN,Eea1,0,1,0.33578092,0.331203,0.3330161
Oligo_NN,Ahctf1,0,1,0.65840334,0.2196198,0.121976785
Oligo_NN,Wdr7,0,1,0.7968944,0.08866839,0.114437275
Oligo_NN,Prpf19,0,-1,0.009765591,0.7847416,0.20549285
Oligo_NN,Pdha1,0,0,0.07585026,0.43040356,0.49374622
Oligo_NN,Itgb8,0,1,0.7571625,0.16783692,0.0750006
Oligo_NN,Ttc23,0,0,0.7139453,0.14960705,0.13644761
Oligo_NN,Bet1l,0,-1,0.0048005264,0.00019982096,0.99499965
Oligo_NN,Fez1,0,1,0.6882812,0.21576133,0.095957465
Oligo_NN,Sirt1,0,1,0.79251033,0.05294871,0.15454099
Oligo_NN,Tcf3,0,-1,0.33102524,0.379284,0.2896908
Oligo_NN,Slu7,0,-1,0.012921219,0.84036934,0.1467095
Oligo_NN,Pigc,0,-1,0.06011767,0.8587882,0.08109415
Oligo_NN,Dnttip2,0,-1,0.009833932,0.88947177,0.100694254
Oligo_NN,Me1,0,1,0.687047,0.17851645,0.13443664
Oligo_NN,Nkain3,0,1,0.06266868,0.5103073,0.427024
Oligo_NN,Tet1,0,1,0.68856466,0.17403002,0.13740528
Oligo_NN,Lats2,0,1,0.80350995,0.09351048,0.10297953
Oligo_NN,Numb,0,0,0.82776487,0.08407209,0.08816306
Oligo_NN,Gm20457,0,-1,0.031137483,0.7380293,0.23083317
Oligo_NN,C920021L13Rik,0,-1,0.22085015,0.1085598,0.67059004
Oligo_NN,Pls1,0,1,0.05274022,0.52405494,0.42320487
Oligo_NN,Use1,0,-1,0.0036265922,0.4743423,0.5220311
Oligo_NN,Fgfbp3,0,-1,0.051899884,0.7803099,0.16779017
Oligo_NN,Mtx1,0,-1,0.16520108,0.71080476,0.123994164
Oligo_NN,Smndc1,0,-1,0.23644131,0.6519605,0.11159817
Oligo_NN,Cdh18,0,1,0.092674434,0.4422848,0.46504077
Oligo_NN,Gtf2h1,0,0,0.032756366,0.7262568,0.2409869
Oligo_NN,Ino80b,0,-1,0.043816946,0.6149208,0.3412622
Oligo_NN,Sf3b2,0,0,0.38424885,0.37319556,0.24255559
Oligo_NN,Tmem159,0,-1,0.18400253,0.7620606,0.05393695
Oligo_NN,Ppa2,0,0,0.079384334,0.36487666,0.555739
Oligo_NN,Seh1l,0,0,0.35108683,0.417149,0.23176415
Oligo_NN,Cpox,0,0,0.05750762,0.5339114,0.408581
Oligo_NN,Flrt3,0,0,0.02785959,0.7288367,0.24330373
Oligo_NN,Swt1,0,0,0.07108918,0.30468377,0.62422705
Oligo_NN,Rbm41,0,1,0.08344895,0.34223112,0.57431996
Oligo_NN,Gpatch11,0,-1,0.3903981,0.48040736,0.12919456
Oligo_NN,Zfp385b,0,1,0.08863971,0.3784923,0.53286797
Oligo_NN,Rtca,0,0,0.3012268,0.5857692,0.11300407
Oligo_NN,Wdr41,0,-1,0.5826376,0.29099938,0.12636298
Oligo_NN,Nsmce1,0,-1,0.3896519,0.53524065,0.07510748
Oligo_NN,Cog3,0,0,0.08086125,0.3921134,0.52702534
Oligo_NN,Zfp64,0,0,0.59574455,0.16933082,0.23492463
Oligo_NN,Igbp1,0,0,0.031924907,0.7302715,0.23780361
Oligo_NN,Atxn7,0,1,0.7846374,0.08870513,0.12665746
Oligo_NN,Mrpl40,0,-1,0.00034285648,0.00020071601,0.99945647
Oligo_NN,2610037D02Rik,0,1,0.08032653,0.4319395,0.487734
Oligo_NN,Msl3,0,0,0.06938344,0.448075,0.48254153
Oligo_NN,Rwdd1,0,0,0.30396828,0.5521137,0.14391793
Oligo_NN,Ttc21b,0,0,0.6892672,0.16103499,0.14969786
Oligo_NN,Por,0,0,0.40383878,0.36309144,0.23306978
Oligo_NN,Tcp11l1,0,0,0.04369222,0.56034833,0.39595947
Oligo_NN,Usp40,0,0,0.8261093,0.062417813,0.11147281
Oligo_NN,Glmn,0,0,0.093861885,0.3741731,0.531965
Oligo_NN,Slc17a5,0,0,0.07152795,0.4432756,0.48519644
Oligo_NN,Fastkd1,0,0,0.04528337,0.58079505,0.3739215
Oligo_NN,Pin4,0,-1,0.010654809,0.93539935,0.053945865
Oligo_NN,Rpp30,0,0,0.2690071,0.6174691,0.113523856
Oligo_NN,Pfdn6,0,-1,0.03832667,0.34193134,0.61974204
Oligo_NN,Plxnb1,0,0,0.019565525,0.64259213,0.33784232
Oligo_NN,Ythdc2,0,0,0.09459269,0.29460055,0.61080676
Oligo_NN,Gsk3b,0,1,0.8214375,0.079913385,0.09864914
Oligo_NN,Zc3h11a,0,0,0.077523835,0.3348207,0.58765554
Oligo_NN,Hnrnph1,0,-1,0.008383089,0.7953741,0.19624281
Oligo_NN,Cmtr1,0,0,0.43235713,0.35580793,0.21183491
Oligo_NN,Sp1,0,0,0.4617437,0.29817376,0.2400825
Oligo_NN,Pacrg,0,0,0.92105824,0.008014477,0.070927285
Oligo_NN,Inpp5b,0,0,0.37183237,0.40741485,0.22075278
Oligo_NN,Dnajc14,0,-1,0.20091811,0.7079375,0.09114441
Oligo_NN,Zcchc18,0,-1,0.0074937646,0.83095056,0.1615557
Oligo_NN,Atg14,0,0,0.05199966,0.5110966,0.4369038
Oligo_NN,Mrpl57,0,-1,0.06379991,0.833691,0.102509096
Oligo_NN,Kctd13,0,-1,0.111543566,0.6475976,0.24085884
Oligo_NN,Gpam,0,0,0.54597986,0.3009515,0.1530686
Oligo_NN,Hmgn1,0,-1,0.006200024,0.82231027,0.17148975
Oligo_NN,H13,0,-1,0.4035711,0.4754194,0.12100953
Oligo_NN,Pigu,0,0,0.07510076,0.3196951,0.60520416
Oligo_NN,Commd6,0,-1,0.12020674,0.8134423,0.06635094
Oligo_NN,Zfp335os,0,-1,0.1343013,0.7335937,0.13210501
Oligo_NN,Reps1,0,1,0.81211257,0.07754111,0.11034634
Oligo_NN,Nlgn1,0,1,0.90917945,0.04232524,0.048495233
Oligo_NN,Med4,0,-1,0.01883635,0.73360103,0.2475626
Oligo_NN,Pik3r2,0,-1,0.06331399,0.5517257,0.38496032
Oligo_NN,Klhl32,0,-1,0.82449937,0.08208529,0.09341532
Oligo_NN,Arhgap44,0,0,0.15034811,0.45385808,0.39579377
Oligo_NN,Slc4a1ap,0,0,0.50506985,0.265428,0.22950219
Oligo_NN,Rab24,0,-1,0.06491814,0.7874972,0.14758459
Oligo_NN,Tdrkh,0,0,0.18761404,0.682739,0.12964697
Oligo_NN,Fundc2,0,0,0.046815675,0.72048324,0.23270106
Oligo_NN,Sipa1l3,0,1,0.8572553,0.04076619,0.10197847
Oligo_NN,Cops8,0,-1,0.27567992,0.6198094,0.104510695
Oligo_NN,Gipc1,0,-1,0.04810163,0.603175,0.34872338
Oligo_NN,Acox3,0,-1,0.33687374,0.5003422,0.16278408
Oligo_NN,Mrpl36,0,-1,0.005127881,0.86949307,0.12537913
Oligo_NN,Extl3,0,0,0.10543697,0.32006884,0.5744942
Oligo_NN,Ttc33,0,0,0.04063304,0.6815251,0.27784184
Oligo_NN,Soat1,0,0,0.48438865,0.3368732,0.17873815
Oligo_NN,Arl1,0,0,0.034061387,0.65392566,0.31201297
Oligo_NN,Nfya,0,0,0.06603045,0.5200762,0.41389328
Oligo_NN,Clasp1,0,1,0.8363934,0.07568106,0.087925516
Oligo_NN,Ak6,0,0,0.026595328,0.72180724,0.25159743
Oligo_NN,St6galnac5,0,1,0.6370748,0.20760174,0.15532333
Oligo_NN,Gm26590,0,-1,0.19014086,0.68518984,0.12466928
Oligo_NN,Cradd,0,1,0.7635288,0.12452147,0.11194969
Oligo_NN,Sun1,0,0,0.49175417,0.34143883,0.16680698
Oligo_NN,Pogz,0,0,0.4417965,0.37267226,0.18553114
Oligo_NN,Apmap,0,0,0.017259264,0.8050051,0.17773567
Oligo_NN,Asna1,0,-1,0.054965433,0.8001677,0.14486691
Oligo_NN,Poc1b,0,-1,0.7185092,0.14917308,0.13231772
Oligo_NN,Tbc1d24,0,0,0.36610904,0.41134852,0.22254246
Oligo_NN,Ten1,0,-1,0.19821918,0.6539869,0.14779392
Oligo_NN,Gcc2,0,0,0.039294474,0.7197129,0.24099262
Oligo_NN,Bora,0,0,0.04109755,0.72314054,0.2357619
Oligo_NN,Adam19,0,1,0.770307,0.13484392,0.09484907
Oligo_NN,Decr1,0,0,0.039660174,0.6646338,0.29570597
Oligo_NN,Jmjd6,0,-1,0.008291738,0.777807,0.21390122
Oligo_NN,Spen,0,0,0.5890336,0.22097552,0.18999092
Oligo_NN,Sos2,0,0,0.09937174,0.201354,0.69927424
Oligo_NN,Rnf149,0,0,0.3360382,0.4419168,0.22204502
Oligo_NN,Ipp,0,0,0.6247436,0.15856825,0.2166882
Oligo_NN,Slc4a4,0,1,0.062844835,0.49276802,0.44438714
Oligo_NN,Wdpcp,0,1,0.08116613,0.31682912,0.6020047
Oligo_NN,Mtmr14,0,0,0.4944662,0.17827706,0.32725677
Oligo_NN,Slx4ip,0,1,0.61808366,0.18667506,0.19524123
Oligo_NN,Pan3,0,1,0.85085994,0.074681185,0.07445882
Oligo_NN,Krtcap2,-1,-1,0.093810745,0.6265331,0.2796562
Oligo_NN,Hmgn3,-1,0,0.06702651,0.4751063,0.45786715
Oligo_NN,Tyro3,-1,0,0.20399415,0.50346786,0.29253805
Oligo_NN,Arl2,-1,-1,0.10678494,0.6872255,0.20598952
Oligo_NN,Emc6,-1,-1,0.00034285648,0.00020071601,0.99945647
Oligo_NN,Ctsb,-1,-1,0.27570233,0.5856763,0.13862137
Oligo_NN,Tsnax,-1,0,0.35118374,0.51638037,0.13243586
Oligo_NN,Myl12a,-1,-1,0.012819892,0.7811051,0.20607503
Oligo_NN,Ndufs6,-1,-1,0.009752498,0.8792543,0.110993184
Oligo_NN,Gpc5,1,1,0.087507285,0.41457474,0.49791795
Oligo_NN,Atg10,1,1,0.8746904,0.059616353,0.06569325
Oligo_NN,Eef1g,-1,-1,0.2720072,0.59253865,0.13545407
Oligo_NN,Arhgap15,1,1,0.90294975,0.04982001,0.04723033
Oligo_NN,Kpnb1,-1,0,0.5767249,0.2516273,0.17164783
Oligo_NN,Pebp1,-1,-1,0.0034986557,0.00020008237,0.9963013
Oligo_NN,Dbi,-1,-1,0.012172363,0.8113117,0.1765159
Oligo_NN,Mog,-1,-1,0.1312277,0.51530874,0.35346356
Oligo_NN,Emc7,-1,0,0.015951093,0.81017274,0.17387615
Oligo_NN,Rab6b,-1,1,0.7613309,0.14668055,0.09198861
Oligo_NN,Hebp1,-1,1,0.68489206,0.16843942,0.14666855
Oligo_NN,Mien1,-1,-1,0.06279118,0.7075413,0.22966757
Oligo_NN,Hmgb1,-1,0,0.513585,0.23725647,0.2491586
Oligo_NN,5430402O13Rik,1,0,0.0662667,0.5499157,0.38381764
Oligo_NN,Os9,-1,0,0.33257952,0.38240567,0.28501484
Oligo_NN,Tomm20,-1,-1,0.22198482,0.6678005,0.110214695
Oligo_NN,Ppm1l,1,1,0.78384316,0.11891555,0.09724123
Oligo_NN,Micu1,1,1,0.7499966,0.12565383,0.12434953
Oligo_NN,Eif4g2,-1,-1,0.013259224,0.84252715,0.14421363
Oligo_NN,Inpp4b,1,1,0.14930569,0.1829475,0.6677468
Oligo_NN,Gmds,1,1,0.92643064,0.033345923,0.040223453
Oligo_NN,Ndufb8,-1,-1,0.014983431,0.65429866,0.33071792
Oligo_NN,Fut9,1,1,0.79949766,0.091537155,0.10896516
Oligo_NN,Lama2,1,1,0.82807183,0.06422555,0.10770264
Oligo_NN,Surf1,-1,-1,0.00034285648,0.00020071601,0.99945647
Oligo_NN,Gtdc1,1,1,0.89553416,0.034897003,0.06956884
Oligo_NN,Prmt3,1,1,0.52459025,0.35942325,0.11598659
Oligo_NN,Rpl15,-1,-1,0.07148462,0.7612331,0.16728227
Oligo_NN,Cox7a2,-1,-1,0.009832785,0.88666946,0.103497714
Oligo_NN,Cachd1,1,0,0.88500243,0.060216784,0.054780863
Oligo_NN,Ppdpf,-1,-1,0.0035753953,0.89094555,0.105479
Oligo_NN,Adcy2,1,1,0.08823833,0.45253432,0.4592274
Oligo_NN,Sccpdh,-1,-1,0.22683291,0.64322376,0.12994337
Oligo_NN,Cnksr3,-1,0,0.6685672,0.18212682,0.14930598
Oligo_NN,Ola1,1,0,0.10504017,0.24157922,0.6533806
Oligo_NN,Tprgl,-1,-1,0.0797941,0.75912833,0.16107751
Oligo_NN,Ndufa1,-1,-1,0.006442387,0.9134095,0.08014821
Oligo_NN,Nrf1,1,1,0.7991326,0.08307501,0.117792495
Oligo_NN,Basp1,-1,0,0.39444903,0.3327652,0.27278575
Oligo_NN,Imp3,-1,-1,0.0013885988,0.55695736,0.4416541
Oligo_NN,Pag1,1,1,0.58249253,0.18928944,0.2282181
Oligo_NN,Prrg1,1,1,0.10323188,0.32331562,0.57345253
Oligo_NN,Pard3b,1,1,0.9294082,0.03080883,0.03978291
Oligo_NN,Asap1,1,1,0.8780636,0.07274452,0.049191885
Oligo_NN,Cmtm5,-1,-1,0.04727637,0.68078774,0.27193588
Oligo_NN,Jph4,-1,-1,0.15323032,0.72609985,0.120669864
Oligo_NN,Cep85l,1,1,0.7162139,0.15956153,0.12422452
Oligo_NN,Htr2c,1,1,0.07304535,0.48307666,0.443878
Oligo_NN,2610316D01Rik,-1,1,0.04134789,0.6343486,0.3243035
Oligo_NN,Rrbp1,-1,1,0.6843568,0.23742935,0.07821389
Oligo_NN,Psma7,-1,-1,0.00034285648,0.00020071601,0.99945647
Oligo_NN,Cdh19,-1,1,0.08879297,0.3992392,0.51196784
Oligo_NN,Rbms3,1,1,0.12930232,0.3685083,0.50218934
Oligo_NN,Snca,1,1,0.07117589,0.51316506,0.41565907
Oligo_NN,Ogdhl,1,-1,0.3444137,0.58537596,0.070210375
Oligo_NN,Rab3a,-1,-1,0.03671636,0.5003717,0.46291193
Oligo_NN,Bola2,-1,-1,0.13048767,0.72489524,0.14461707
Oligo_NN,Tm2d2,-1,-1,0.08694121,0.8451071,0.06795177
Oligo_NN,Rps13,-1,-1,0.15997578,0.72610897,0.11391518
Oligo_NN,Syf2,-1,-1,0.08626802,0.6781207,0.23561122
Oligo_NN,Cdyl2,-1,0,0.12820996,0.25802356,0.6137665
Oligo_NN,Slc22a5,1,0,0.5970491,0.13032019,0.27263066
Oligo_NN,Ncor2,-1,0,0.7405539,0.1439195,0.11552658
Oligo_NN,Pomp,-1,0,0.025910523,0.7631965,0.21089298
Oligo_NN,S1pr5,-1,-1,0.0030957859,0.57515013,0.42175415
Oligo_NN,Tcp1,-1,0,0.019146917,0.77357113,0.20728196
Oligo_NN,Prmt1,-1,-1,0.122801274,0.6088883,0.26831037
Oligo_NN,Pmp22,-1,0,0.5459307,0.36008248,0.09398688
Oligo_NN,Mbip,-1,0,0.023323867,0.7461903,0.23048583
Oligo_NN,Lrch2,1,1,0.08076023,0.3440322,0.5752076
Oligo_NN,Rpl39,-1,-1,0.00034285648,0.00020071601,0.99945647
Oligo_NN,Psmc3,-1,-1,0.10696173,0.6666419,0.2263964
Oligo_NN,Ddc,1,1,0.75990844,0.14901379,0.09107778
Oligo_NN,Naa38,-1,-1,0.010111651,0.00019875457,0.9896896
Oligo_NN,Acyp2,1,1,0.7320579,0.13844086,0.12950112
Oligo_NN,Zfp521,-1,1,0.109032705,0.22297359,0.6679937
Oligo_NN,Nme1,-1,-1,0.20706946,0.69010174,0.10282877
Oligo_NN,Hspe1,-1,-1,0.082383804,0.6973041,0.22031201
Oligo_NN,Dhrs7,-1,0,0.036139835,0.6118095,0.35205075
Oligo_NN,Acvr2a,1,0,0.4180683,0.2760626,0.30586907
Oligo_NN,Rpl28,-1,-1,0.005320692,0.00019971651,0.99447954
Oligo_NN,1700047M11Rik,-1,-1,0.21423939,0.64273274,0.14302798
Oligo_NN,B230216N24Rik,1,1,0.53295344,0.38361079,0.08343579
Oligo_NN,Eif4h,-1,-1,0.31650475,0.52930737,0.15418793
Oligo_NN,Map3k5,1,1,0.8952385,0.053522054,0.05123945
Oligo_NN,Tubb3,-1,-1,0.1527643,0.6931933,0.15404236
Oligo_NN,Snrpd2,-1,-1,0.02110345,0.24841502,0.7304815
Oligo_NN,Pdxk,-1,0,0.3064585,0.41931164,0.2742298
Oligo_NN,Pde1c,1,1,0.86561275,0.0613314,0.07305586
Oligo_NN,Grina,-1,-1,0.07404946,0.73239964,0.193551
Oligo_NN,Efemp1,1,1,0.79838294,0.11884409,0.08277288
Oligo_NN,Saraf,-1,0,0.20652597,0.59357864,0.19989535
Oligo_NN,Map7d2,-1,1,0.084501565,0.5136231,0.40187535
Oligo_NN,Ptpro,-1,-1,0.8278215,0.09082113,0.081357375
Oligo_NN,Eef1a1,-1,-1,0.0112650115,0.7824451,0.20628989
Oligo_NN,Adprh,-1,-1,0.055127066,0.8571281,0.08774486
Oligo_NN,Dynll1,-1,-1,0.035691082,0.770656,0.19365299
Oligo_NN,Rps28,-1,-1,0.120958365,0.5080231,0.37101856
Oligo_NN,Tmem147,-1,-1,0.057067648,0.803652,0.13928038
Oligo_NN,Hat1,1,0,0.36182335,0.48086944,0.15730724
Oligo_NN,Pop5,-1,-1,0.089268126,0.79633164,0.11440018
Oligo_NN,Fam189a2,1,0,0.08402023,0.44424313,0.47173664
Oligo_NN,Jakmip2,1,1,0.8187346,0.09290529,0.08836014
Oligo_NN,Wnt5b,1,0,0.4569404,0.4251211,0.11793854
Oligo_NN,Akap13,1,1,0.73765415,0.11358531,0.14876054
Oligo_NN,Nxpe4,1,0,0.12517087,0.4457922,0.42903697
Oligo_NN,Kat7,1,-1,0.29890624,0.57619995,0.124893844
Oligo_NN,Nfkbia,-1,-1,0.10338235,0.768622,0.1279957
Oligo_NN,Stat5b,1,0,0.73177874,0.102289505,0.1659318
Oligo_NN,Lrrn3,1,0,0.02728365,0.7717177,0.20099857
Oligo_NN,Sh3bgrl3,-1,-1,0.057189763,0.60671574,0.33609453
Oligo_NN,Dtd1,1,1,0.67585856,0.16413306,0.16000836
Oligo_NN,3110021N24Rik,-1,1,0.64687234,0.19969147,0.15343623
Oligo_NN,Nacad,-1,-1,0.07397093,0.6539057,0.27212334
Oligo_NN,Atp5h,-1,-1,0.086148255,0.7052385,0.20861314
Oligo_NN,Ctsa,-1,-1,0.14103816,0.64957523,0.20938665
Oligo_NN,Ptn,-1,1,0.6760771,0.21951942,0.10440351
Oligo_NN,Oaz1,-1,-1,0.011015547,0.39379984,0.5951846
Oligo_NN,Mapk8ip1,-1,-1,0.028429791,0.13474406,0.83682615
Oligo_NN,Vwa8,1,1,0.6124994,0.18422423,0.20327637
Oligo_NN,1700123M08Rik,1,0,0.45703313,0.42931694,0.11364995
Oligo_NN,Psma2,-1,0,0.09750925,0.17139184,0.7310989
Oligo_NN,Ctdspl,1,1,0.75448686,0.15942396,0.08608914
Oligo_NN,Klf3,1,0,0.5229024,0.3163711,0.16072649
Oligo_NN,Rgmb,1,0,0.42820805,0.2665987,0.30519322
Oligo_NN,AI504432,1,0,0.2925189,0.5625927,0.14488839
Oligo_NN,Pkia,1,1,0.078832135,0.5140587,0.40710914
Oligo_NN,Uba6,1,1,0.07321193,0.42760703,0.49918106
Oligo_NN,Rpl35a,-1,-1,0.12726416,0.53642654,0.33630928
Oligo_NN,Kcnq3,1,1,0.07387947,0.45875183,0.46736875
Oligo_NN,Fam171a1,1,1,0.058212664,0.5922558,0.34953156
Oligo_NN,Kcnq1ot1,1,1,0.55859727,0.3076966,0.13370612
Oligo_NN,Cdk5,-1,-1,0.051850878,0.668264,0.2798851
Oligo_NN,Hps4,-1,0,0.47973338,0.20976536,0.31050128
Oligo_NN,Vkorc1,-1,-1,0.0045597246,0.00019986932,0.99524045
Oligo_NN,Tango6,1,1,0.8539141,0.079483196,0.0666027
Oligo_NN,Capzb,-1,0,0.7136283,0.14216822,0.14420345
Oligo_NN,Mbnl1,1,1,0.07514668,0.5384237,0.38642958
Oligo_NN,Rps24,-1,-1,0.10450892,0.7484264,0.14706473
