cell_type,gene,DEG,pred,dmr,mcg_genebody,mch_genebody
Oligo_NN,Spata1,0,0,0.37110993,0.4460767,0.18281333
Oligo_NN,Pmepa1,0,0,0.41446018,0.38137162,0.20416822
Oligo_NN,Ift57,0,0,0.4256034,0.36473912,0.20965749
Oligo_NN,Prpf40a,0,0,0.31766307,0.52585214,0.15648478
Oligo_NN,Tmem39b,0,0,0.33138797,0.50536627,0.16324581
Oligo_NN,Smyd2,0,1,0.029487528,0.03402073,0.9364917
Oligo_NN,Rars2,0,0,0.41817033,0.37583384,0.20599587
Oligo_NN,March6,0,0,0.38415632,0.4266035,0.18924017
Oligo_NN,Nr2c2,0,0,0.3986118,0.40502706,0.19636112
Oligo_NN,Vps4a,0,-1,0.20825312,0.6891588,0.10258807
Oligo_NN,Klhl20,0,0,0.42922577,0.35933238,0.21144192
Oligo_NN,Kat2a,0,-1,0.18656482,0.721531,0.09190413
Oligo_NN,Pdss1,0,0,0.43355212,0.3528748,0.21357313
Oligo_NN,Nup188,0,0,0.4537968,0.3226573,0.22354591
Oligo_NN,Clptm1l,0,-1,0.24194947,0.63886327,0.1191873
Oligo_NN,Rbms2,0,0,0.3780646,0.43569615,0.18623929
Oligo_NN,Wars,0,0,0.33813772,0.4952914,0.16657081
Oligo_NN,Sorbs3,0,1,0.623199,0.30219772,0.07460328
Oligo_NN,Gm16286,0,-1,0.099166654,0.8519827,0.048850723
Oligo_NN,Tln1,0,0,0.41532087,0.38008687,0.2045922
Oligo_NN,Cdk5rap1,0,1,0.38609526,0.42370945,0.19019529
Oligo_NN,Dbnl,0,0,0.31018293,0.53701705,0.15279995
Oligo_NN,Tssc4,0,-1,0.038319472,0.9428039,0.018876642
Oligo_NN,Zbtb38,0,1,0.41697434,0.39343926,0.18958634
Oligo_NN,Ddx1,0,0,0.35207644,0.47448638,0.17343721
Oligo_NN,Rpp30,0,0,0.33606344,0.4983876,0.16554898
Oligo_NN,Glrx2,0,0,0.33945876,0.49331972,0.16722156
Oligo_NN,B3gat1,0,0,0.305216,0.54443085,0.15035318
Oligo_NN,Aatf,0,0,0.40406358,0.39688975,0.19904669
Oligo_NN,Lsm12,0,0,0.38418037,0.42656764,0.18925199
Oligo_NN,Arhgap39,0,0,0.46413925,0.30721995,0.2286407
Oligo_NN,Rgs7bp,0,1,0.024672575,0.018486816,0.9568406
Oligo_NN,Nipa1,0,0,0.37080118,0.44653758,0.18266122
Oligo_NN,Upf1,0,-1,0.23097084,0.65525013,0.113779075
Oligo_NN,Coq2,0,-1,0.4418765,0.447328,0.11079544
Oligo_NN,Ttc9c,0,-1,0.053389087,0.9203108,0.026300129
Oligo_NN,Anp32b,0,-1,0.14400685,0.7850536,0.07093955
Oligo_NN,Atp13a2,0,0,0.3625601,0.45883837,0.17860156
Oligo_NN,Tut1,0,-1,0.09077309,0.864511,0.044715945
Oligo_NN,Pdk1,0,1,0.021078078,0.032243993,0.9466779
Oligo_NN,Zfand3,0,1,0.61910015,0.24814214,0.13275777
Oligo_NN,Dpy30,0,0,0.33691114,0.49712232,0.16596659
Oligo_NN,Pomt2,0,0,0.33097738,0.50597906,0.16304353
Oligo_NN,Pgm2,0,1,0.32176042,0.5197365,0.15850314
Oligo_NN,Elp2,0,0,0.4027992,0.39877698,0.19842383
Oligo_NN,Gdi2,0,0,0.40239772,0.39937624,0.19822606
Oligo_NN,Nup107,0,1,0.34220716,0.48921734,0.16857545
Oligo_NN,Chchd6,0,0,0.40896988,0.38956648,0.2014636
Oligo_NN,Fbxo11,0,0,0.410276,0.38761702,0.202107
Oligo_NN,Mre11a,0,0,0.41252437,0.384261,0.20321459
Oligo_NN,Tab3,0,1,0.35875383,0.46451965,0.17672655
Oligo_NN,Rabep1,0,1,0.39472583,0.41082734,0.1944468
Oligo_NN,Ttc39c,0,0,0.41352135,0.3827729,0.2037057
Oligo_NN,Alas1,0,0,0.39907357,0.4043379,0.19658855
Oligo_NN,Hid1,0,-1,0.24906579,0.6282413,0.12269287
Oligo_NN,Snf8,0,0,0.26095912,0.61048913,0.12855168
Oligo_NN,Wdsub1,0,0,0.35489094,0.47028542,0.17482364
Oligo_NN,Rmdn1,0,0,0.31125432,0.5354179,0.15332773
Oligo_NN,Pak1ip1,0,-1,0.17651582,0.7365303,0.08695387
Oligo_NN,Usp5,0,-1,0.17286582,0.7419784,0.085155845
Oligo_NN,Prep,0,1,0.027130796,0.027062135,0.9458071
Oligo_NN,Mapk7,0,-1,0.11091513,0.83444667,0.05463817
Oligo_NN,Ywhah,0,-1,0.10309143,0.8461244,0.05078412
Oligo_NN,Efcab2,0,0,0.46155697,0.31107432,0.22736867
Oligo_NN,Klhl15,0,0,0.41516137,0.38032496,0.20451362
Oligo_NN,Ccdc28b,0,-1,0.072668284,0.89153445,0.035797298
Oligo_NN,Asf1a,0,-1,0.15262958,0.77218324,0.075187206
Oligo_NN,D130017N08Rik,0,0,0.3143799,0.5307527,0.15486743
Oligo_NN,Rbm3,0,-1,0.107353985,0.8397621,0.05288389
Oligo_NN,3300002I08Rik,0,1,0.36633852,0.4531987,0.18046287
Oligo_NN,Zbtb40,0,1,0.48715928,0.29319417,0.21964657
Oligo_NN,Mir99ahg,0,0,0.41113627,0.38633296,0.20253082
Oligo_NN,Pqbp1,0,-1,0.09264652,0.86171466,0.045638822
Oligo_NN,Zfp180,0,0,0.36516315,0.45495296,0.1798839
Oligo_NN,Mfsd6,0,0,0.4312775,0.35626984,0.21245264
Oligo_NN,Arsa,0,-1,0.11614046,0.82664734,0.057212234
Oligo_NN,Hmg20b,0,-1,0.046735175,0.93024254,0.023022328
Oligo_NN,Gstcd,0,0,0.45284277,0.32408124,0.22307594
Oligo_NN,Ggt7,0,0,0.3182629,0.5249569,0.15678023
Oligo_NN,Ranbp2,0,0,0.37576526,0.43912816,0.18510662
Oligo_NN,Gm28403,0,1,0.3574397,0.46648103,0.17607923
Oligo_NN,Pgrmc2,0,-1,0.15932131,0.7621951,0.07848364
Oligo_NN,Add3,0,1,0.34842846,0.026046071,0.62552553
Oligo_NN,Slc25a16,0,0,0.3196014,0.52295905,0.15743959
Oligo_NN,Gpr107,0,1,0.43710256,0.37156922,0.1913282
Oligo_NN,Polr2j,0,-1,0.106260486,0.8413943,0.052345224
Oligo_NN,Bcat2,0,0,0.35373414,0.4805636,0.16570221
Oligo_NN,Psma5,0,0,0.34744897,0.4813934,0.17115767
Oligo_NN,Zc3h12c,0,0,0.43589064,0.34938428,0.21472512
Oligo_NN,Ccdc59,0,-1,0.09547399,0.8574943,0.047031663
Oligo_NN,Tmem56,0,0,0.44635022,0.33377218,0.2198776
Oligo_NN,Mocs1,0,0,0.24817516,0.62957066,0.12225415
Oligo_NN,Srfbp1,0,0,0.43725958,0.34734103,0.21539944
Oligo_NN,Gbf1,0,1,0.3685694,0.44986874,0.18156183
Oligo_NN,Arl6ip4,0,-1,0.04737381,0.9292893,0.02333692
Oligo_NN,Tmtc3,0,0,0.35239652,0.47400865,0.17359486
Oligo_NN,Cul5,0,0,0.4212636,0.38619566,0.1925407
Oligo_NN,Gatad2a,0,0,0.44066185,0.34226274,0.21707545
Oligo_NN,Ddx55,0,0,0.3100974,0.5371448,0.1527578
Oligo_NN,Acat2,0,0,0.27458844,0.5901459,0.13526563
Oligo_NN,Sharpin,0,-1,0.037748612,0.94365597,0.018595435
Oligo_NN,Llph,0,-1,0.092395894,0.86208874,0.045515355
Oligo_NN,Akap8,0,0,0.28809896,0.56997997,0.14192107
Oligo_NN,Adcy10,0,1,0.36767465,0.45120424,0.18112107
Oligo_NN,Thoc1,0,0,0.42143965,0.370954,0.20760636
Oligo_NN,March7,0,0,0.3583741,0.4650864,0.17653948
Oligo_NN,Anapc2,0,-1,0.25772777,0.6153123,0.12695989
Oligo_NN,Fam228b,0,0,0.3573998,0.46654063,0.17605954
Oligo_NN,Sec23a,0,0,0.4106318,0.3870859,0.20228228
Oligo_NN,Slco3a1,0,1,0.387256,0.42197695,0.19076706
Oligo_NN,Gm15478,0,0,0.20029746,0.70103353,0.098669
Oligo_NN,Dpm2,0,-1,0.049546074,0.9260469,0.02440701
Oligo_NN,Cnot1,0,0,0.3907448,0.4167695,0.1924857
Oligo_NN,Arv1,0,-1,0.19291735,0.7120492,0.09503346
Oligo_NN,Dars2,0,0,0.33907607,0.49389094,0.16703303
Oligo_NN,Pgm3,0,0,0.30383614,0.54649043,0.14967342
Oligo_NN,Phf20l1,0,0,0.45661274,0.31845415,0.22493306
Oligo_NN,Rnaseh2b,0,0,0.41685492,0.37779725,0.20534787
Oligo_NN,Greb1l,0,1,0.3191643,0.5236115,0.15722425
Oligo_NN,Kdm6b,0,-1,0.231904,0.6538572,0.11423876
Oligo_NN,Irs1,0,0,0.4176224,0.37665167,0.20572592
Oligo_NN,Dnajc3,0,1,0.038372107,0.03633142,0.9252964
Oligo_NN,Arpc3,-1,-1,0.44987518,0.3768847,0.17324015
Oligo_NN,Mal,-1,-1,0.1791543,0.73259205,0.088253625
Oligo_NN,Insr,1,0,0.42237014,0.36956507,0.20806475
Oligo_NN,Hist3h2ba,-1,-1,0.0067830747,0.9898754,0.0033414266
Oligo_NN,Ndufs5,-1,-1,0.08016336,0.88034713,0.039489467
Oligo_NN,Sdf4,-1,-1,0.15883523,0.7629206,0.07824419
Oligo_NN,Cnksr3,-1,1,0.0272193,0.020359064,0.95242167
Oligo_NN,Ceacam2,1,0,0.35907182,0.46404505,0.1768832
Oligo_NN,Smoc1,-1,1,0.46567997,0.4100718,0.12424823
Oligo_NN,Vwa8,1,1,0.41122118,0.4549517,0.13382709
Oligo_NN,Fbxl12,1,-1,0.25495282,0.61945426,0.12559292
Oligo_NN,Srsf2,-1,-1,0.0323265,0.9517491,0.015924431
Oligo_NN,Prkca,1,1,0.8520623,0.11540672,0.032530937
Oligo_NN,Ndufb3,-1,-1,0.0971965,0.85492325,0.047880188
Oligo_NN,Wdr36,1,0,0.35541275,0.46950644,0.17508072
Oligo_NN,Rps8,-1,-1,0.040480822,0.9395778,0.019941356
Oligo_NN,Nav3,1,1,0.49550775,0.3850645,0.119427726
Oligo_NN,Slc25a5,-1,-1,0.05306168,0.92079955,0.02613884
Oligo_NN,Bcar1,-1,-1,0.1541508,0.7865744,0.059274685
Oligo_NN,Gm11149,-1,0,0.3696129,0.44831115,0.1820759
Oligo_NN,Rpl9,-1,-1,0.04026552,0.9398992,0.019835293
Oligo_NN,Nenf,-1,-1,0.24980654,0.6271357,0.12305779
Oligo_NN,Kank1,-1,1,0.06582479,0.020156158,0.91401905
Oligo_NN,Omg,-1,-1,0.06358281,0.9050955,0.031321682
Oligo_NN,B3galt1,1,1,0.34398738,0.49162817,0.16438451
Oligo_NN,Emc4,-1,-1,0.10440174,0.84416866,0.051429592
Oligo_NN,Cdc27,1,0,0.42801806,0.36113498,0.21084699
Oligo_NN,Stat5b,1,1,0.51743,0.31148237,0.17108767
Oligo_NN,Map3k1,1,1,0.02182887,0.025793042,0.9523781
Oligo_NN,Rer1,-1,-1,0.20145205,0.69931024,0.099237785
Oligo_NN,Tuba1b,-1,-1,0.035987362,0.94628483,0.01772782
Oligo_NN,Agrn,-1,0,0.43595043,0.34929496,0.21475454
Oligo_NN,Nova1,1,0,0.40166897,0.400464,0.19786708
Oligo_NN,Rpl10,-1,-1,0.045826845,0.93159837,0.022574866
Oligo_NN,Pdcd5,-1,-1,0.120080456,0.82076645,0.059153117
Oligo_NN,Rpsa,-1,-1,0.08077696,0.87943137,0.039791733
Oligo_NN,Rasgrp3,1,1,0.4463278,0.43278515,0.12088698
Oligo_NN,Ergic3,-1,0,0.3343367,0.50096494,0.16469835
Oligo_NN,Pcbp1,-1,-1,0.028469745,0.9575056,0.01402455
Oligo_NN,Slc38a2,-1,-1,0.11270046,0.83105075,0.05624876
Oligo_NN,Dalrd3,-1,-1,0.05776163,0.91378427,0.028454088
Oligo_NN,Slc16a1,-1,-1,0.23580703,0.6613008,0.10289213
Oligo_NN,Puf60,-1,-1,0.105286285,0.8428483,0.051865328
Oligo_NN,Rab6b,-1,0,0.412679,0.38403025,0.20329075
Oligo_NN,Sys1,-1,0,0.3056209,0.54382646,0.15055263
Oligo_NN,Rps7,-1,-1,0.083786,0.87494,0.041274015
Oligo_NN,Unc5b,-1,0,0.42228255,0.3696959,0.20802158
Oligo_NN,Atpif1,-1,-1,0.04670615,0.9302859,0.023008026
Oligo_NN,Lamtor2,-1,-1,0.057018876,0.914893,0.028088199
Oligo_NN,Ptpn4,1,1,0.35689688,0.46729133,0.1758118
Oligo_NN,Sik2,1,1,0.03542376,0.035560593,0.92901564
Oligo_NN,Timm50,-1,-1,0.12803087,0.80889964,0.063069575
Oligo_NN,Spef2,1,1,0.3442643,0.48614687,0.16958883
Oligo_NN,Ftl1,-1,-1,0.038296454,0.94283825,0.018865308
Oligo_NN,Fdft1,-1,-1,0.49108455,0.39231205,0.11660335
Oligo_NN,Agpat3,-1,1,0.42501926,0.40117338,0.17380728
Oligo_NN,Cnp,-1,-1,0.109827094,0.83776796,0.052404985
Oligo_NN,Nacad,-1,-1,0.10084764,0.8494736,0.049678788
Oligo_NN,Ndufb9,-1,-1,0.08758304,0.8692725,0.043144494
Oligo_NN,Tgfa,1,1,0.5355182,0.265276,0.19920571
Oligo_NN,Gm28322,1,-1,0.0720915,0.8923953,0.035513166
Oligo_NN,Slc25a51,-1,-1,0.19655763,0.7066156,0.0968267
Oligo_NN,Btf3,-1,-1,0.13231681,0.80250233,0.065180875
Oligo_NN,Piezo2,-1,1,0.36668077,0.45268768,0.18063149
Oligo_NN,Prmt1,-1,-1,0.102001235,0.8477517,0.050247073
Oligo_NN,Golga7,-1,-1,0.17822963,0.73397225,0.08779811
Oligo_NN,Adprh,-1,-1,0.15326248,0.77123845,0.07549899
Oligo_NN,Gm4221,-1,0,0.43167052,0.35568333,0.21264623
Oligo_NN,Zcwpw2,1,0,0.4013262,0.40097556,0.19769825
Oligo_NN,Slc15a2,-1,0,0.3733632,0.4427135,0.18392332
Oligo_NN,Ndufv1,-1,-1,0.10220086,0.8474537,0.0503454
Oligo_NN,Art3,1,0,0.4630652,0.3088231,0.22811164
Oligo_NN,Eif3f,-1,-1,0.083752975,0.8749893,0.041257747
Oligo_NN,Gnas,-1,0,0.35361516,0.4721896,0.1741952
Oligo_NN,Pkp4,1,1,0.7881866,0.14218262,0.069630794
Oligo_NN,Tmem108,1,1,0.7588111,0.18747385,0.05371507
Oligo_NN,Ppp3cb,1,0,0.38808164,0.4207445,0.19117382
Oligo_NN,Cyp51,-1,-1,0.1985705,0.72013396,0.0812955
Oligo_NN,Sytl5,-1,1,0.33105606,0.50586164,0.1630823
Oligo_NN,Prdx2,-1,-1,0.047758866,0.92871445,0.023526609
Oligo_NN,Usp13,-1,1,0.36057127,0.4618068,0.17762187
Oligo_NN,Agmo,1,1,0.2967086,0.5571291,0.14616233
Oligo_NN,Rpl10a,-1,-1,0.02744464,0.95903575,0.013519567
Oligo_NN,Tmod1,-1,1,0.56362766,0.31847915,0.11789315
Oligo_NN,Thsd1,1,1,0.032271847,0.028744811,0.9389834
Oligo_NN,Stmn4,-1,-1,0.07706,0.8849793,0.03796071
Oligo_NN,Snrpd2,-1,-1,0.06593411,0.90158594,0.032479957
Oligo_NN,Wasf3,1,1,0.07750575,0.033731237,0.88876295
Oligo_NN,Dclk3,1,0,0.44158253,0.34088847,0.21752901
Oligo_NN,Mt3,-1,-1,0.037670054,0.94377327,0.018556733
Oligo_NN,Ptprn,-1,-1,0.16063847,0.77836996,0.060991682
Oligo_NN,Tango6,1,1,0.02648621,0.049176063,0.92433774
Oligo_NN,Nfkb1,1,0,0.40728223,0.39208552,0.20063226
Oligo_NN,4930445B16Rik,1,1,0.32310417,0.51773065,0.15916511
Oligo_NN,Htt,1,1,0.42516184,0.40106815,0.17377
Oligo_NN,Wars2,1,0,0.46184438,0.31064534,0.22751026
Oligo_NN,3110021N24Rik,-1,0,0.39081874,0.4166591,0.19252214
Oligo_NN,2310015A10Rik,1,-1,0.18160558,0.7289333,0.08946114
Oligo_NN,Aff2,1,1,0.37317628,0.47210684,0.1547168
Oligo_NN,Rhob,-1,-1,0.058605228,0.92717946,0.0142153
Oligo_NN,Uqcr10,-1,-1,0.031949114,0.95231235,0.015738528
Oligo_NN,Sec11c,-1,1,0.7591154,0.21142717,0.029457362
Oligo_NN,Atg10,1,1,0.33640215,0.497882,0.16571584
Oligo_NN,Asph,1,1,0.35610893,0.4684674,0.17542367
Oligo_NN,Guk1,-1,-1,0.23517722,0.64897156,0.1158512
Oligo_NN,Dhrs7,-1,-1,0.18646786,0.7216758,0.09185637
Oligo_NN,Gas5,-1,-1,0.032480545,0.95151913,0.016000317
Oligo_NN,Tex264,-1,0,0.389654,0.41839758,0.19194838
Oligo_NN,Sema3c,1,0,0.4321413,0.35498056,0.21287815
Oligo_NN,Hist1h2bc,-1,-1,0.09799578,0.8537303,0.048273936
Oligo_NN,Sh3gl3,-1,0,0.44595712,0.33435887,0.21968399
Oligo_NN,Ndufc1,-1,-1,0.1101439,0.8355979,0.054258253
Oligo_NN,Pnkd,-1,0,0.36504382,0.45513105,0.1798251
Oligo_NN,Cbfb,1,0,0.45257574,0.32447988,0.22294441
Oligo_NN,Csmd3,1,1,0.32092008,0.5209907,0.15808919
Oligo_NN,Tbc1d23,1,1,0.0381896,0.036708776,0.92510164
Oligo_NN,Wnt5b,1,1,0.73247766,0.15898484,0.10853751
Oligo_NN,Zc2hc1a,1,1,0.39513135,0.41022202,0.19464658
Oligo_NN,Mt1,-1,-1,0.027825007,0.958468,0.013706943
Oligo_NN,Cdh12,1,1,0.373271,0.44285107,0.1838779
Oligo_NN,2210408F21Rik,1,1,0.49409625,0.3248346,0.18106915
Oligo_NN,Dpm3,-1,-1,0.13143842,0.8038134,0.0647482
Oligo_NN,Rhog,-1,-1,0.11982299,0.8211508,0.059026286
Oligo_NN,Tm2d2,-1,-1,0.074593954,0.88866013,0.036745906
Oligo_NN,Foxn2,1,0,0.4252284,0.36529884,0.20947276
Oligo_NN,Kdm6a,1,1,0.45142186,0.3602883,0.18828988
Oligo_NN,Far1os,-1,1,0.32156345,0.5200304,0.15840614
Oligo_NN,Chic2,1,1,0.009454359,0.008917153,0.9816285
Oligo_NN,Bola2,-1,-1,0.06235306,0.90693104,0.03071589
Oligo_NN,Tmem189,-1,0,0.31026304,0.5368976,0.1528394
Oligo_NN,Plat,-1,0,0.3304765,0.50672674,0.16279681
Oligo_NN,Sema5a,-1,1,0.40105507,0.4013802,0.19756469
Oligo_NN,Ppp1ca,-1,-1,0.060643926,0.9094822,0.029873943
Oligo_NN,Cers4,1,0,0.3460984,0.48340923,0.17049235
Oligo_NN,Depdc7,1,1,0.041449867,0.015663296,0.9428869
Oligo_NN,Cfl1,-1,-1,0.06860586,0.8975981,0.033796098
Oligo_NN,Hps4,-1,0,0.40770167,0.3914594,0.20083888
Oligo_NN,Pllp,-1,-1,0.13292089,0.8016006,0.065478474
Oligo_NN,Rpl5,-1,-1,0.12135551,0.81886333,0.05978122
Oligo_NN,Pou3f1,1,-1,0.041660003,0.93781775,0.020522235
Oligo_NN,Gca,1,0,0.4065809,0.39313236,0.20028678
Oligo_NN,Gmds,1,1,0.43452662,0.45538822,0.110085174
Oligo_NN,Bod1,-1,-1,0.127843,0.80918,0.06297704
Oligo_NN,Agap3,-1,-1,0.4193165,0.38005933,0.20062408
Oligo_NN,Emc6,-1,-1,0.026563063,0.96035165,0.013085292
Oligo_NN,Fmnl2,1,1,0.84749526,0.10398025,0.048524443
Oligo_NN,Ddc,1,1,0.4936286,0.30515996,0.2012114
Oligo_NN,Hmgcr,-1,0,0.3041387,0.5460388,0.14982249
Oligo_NN,Chrm3,1,1,0.35524315,0.46975958,0.17499718
Oligo_NN,Adcy2,1,0,0.4300248,0.35813972,0.21183553
Oligo_NN,Tpd52,-1,-1,0.47418678,0.31966516,0.20614809
Oligo_NN,Mog,-1,-1,0.10302784,0.8462194,0.05075278
Oligo_NN,Cox5b,-1,-1,0.043359816,0.93528056,0.021359585
Oligo_NN,Erp29,-1,0,0.31400904,0.5313062,0.15468474
Oligo_NN,Reep5,-1,-1,0.253761,0.6431139,0.10312506
Oligo_NN,Snx25,1,1,0.031044595,0.028530054,0.94042534
Oligo_NN,Ran,-1,-1,0.041547965,0.937985,0.02046704
Oligo_NN,Chpt1,1,0,0.43296507,0.35375103,0.21328394
Oligo_NN,Trf,-1,0,0.25864148,0.6139485,0.12741
Oligo_NN,Nfkbia,-1,-1,0.04847751,0.92764187,0.023880623
Oligo_NN,Pdlim1,1,1,0.48899564,0.3115231,0.19948123
Oligo_NN,Mettl15,1,1,0.3647161,0.4556201,0.17966366
Oligo_NN,Creb3,-1,-1,0.07261662,0.89161146,0.035771843
Oligo_NN,Itgb3bp,1,1,0.35623625,0.46827734,0.17548639
Oligo_NN,Irak3,1,0,0.39072636,0.41679698,0.19247662
Oligo_NN,Tmem59,-1,-1,0.23574412,0.64812547,0.116130464
Oligo_NN,Sclt1,1,1,0.34214982,0.48930296,0.1685472
Oligo_NN,Sc5d,-1,-1,0.18042861,0.73069,0.08888134
Oligo_NN,Abca8a,1,1,0.32630548,0.5215596,0.1521349
Oligo_NN,Gm26843,1,0,0.37441564,0.44114256,0.18444178
Oligo_NN,Rtkn,-1,-1,0.12430978,0.82558167,0.050108634
Oligo_NN,Ptpn12,1,1,0.35311377,0.47293803,0.17394818
Oligo_NN,Slc4a2,-1,-1,0.1571531,0.7654313,0.07741556
Oligo_NN,Tox,1,1,0.36336148,0.45764226,0.17899632
Oligo_NN,B230118H07Rik,1,0,0.4029442,0.3985605,0.19849527
Oligo_NN,Gclm,-1,-1,0.26769775,0.600431,0.13187122
Oligo_NN,Tgoln1,-1,-1,0.10870239,0.8377494,0.05354815
Oligo_NN,Tmem208,-1,-1,0.18272588,0.7272611,0.09001301
Oligo_NN,Add1,-1,1,0.50226444,0.28603384,0.21170177
Oligo_NN,Cycs,-1,-1,0.05030178,0.92491895,0.024779275
Oligo_NN,Klk6,-1,-1,0.13518533,0.7982207,0.06659395
Oligo_NN,Fam122a,-1,-1,0.0067830747,0.9898754,0.0033414266
Oligo_NN,Serf2,-1,-1,0.08808331,0.86852574,0.043390933
Oligo_NN,Pdia3,-1,0,0.28512087,0.57442504,0.14045405
Oligo_NN,Pmm1,-1,-1,0.15974253,0.7615662,0.078691155
Oligo_NN,Olig2,-1,-1,0.0397005,0.94074243,0.019556958
Oligo_NN,Cst3,-1,-1,0.064209715,0.90415984,0.0316305
Oligo_NN,Brk1,-1,-1,0.2136603,0.68108803,0.105251685
Oligo_NN,Polr2c,-1,-1,0.18872793,0.7183024,0.092969686
Oligo_NN,Crem,1,0,0.40883392,0.3897695,0.20139661
Oligo_NN,Sh3bgrl3,-1,-1,0.040974386,0.9388411,0.02018449
Oligo_NN,Hnrnpll,1,0,0.27919462,0.5832707,0.13753471
Oligo_NN,Ago4,1,0,0.40546775,0.39479378,0.19973843
Oligo_NN,Ywhag,-1,0,0.30875486,0.5391486,0.15209647
Oligo_NN,Pcsk6,1,1,0.4216694,0.3953957,0.18293497
Oligo_NN,Tmem144,1,1,0.03128851,0.03508713,0.9336243
Oligo_NN,Gltp,-1,-1,0.1235242,0.8156263,0.060849544
Oligo_NN,Tmem147,-1,-1,0.041721802,0.9377255,0.020552678
Oligo_NN,Acsl3,-1,0,0.32812512,0.5102364,0.16163848
Oligo_NN,Zfp821,1,-1,0.26173916,0.6093249,0.12893596
Oligo_NN,Rps20,-1,-1,0.06529305,0.90254277,0.03216417
Oligo_NN,Zfp521,-1,1,0.29762918,0.555755,0.14661582
Oligo_NN,Gab2,1,1,0.38683268,0.4226087,0.19055857
Oligo_NN,Slc25a4,-1,-1,0.06666034,0.90050197,0.0328377
Oligo_NN,E130307A14Rik,1,1,0.025779093,0.023234125,0.9509868
Oligo_NN,Smim1,-1,-1,0.099199,0.8519343,0.048866656
Oligo_NN,Ndufa8,-1,-1,0.20871212,0.68847376,0.10281416
Oligo_NN,A530053G22Rik,1,0,0.38774794,0.42124268,0.19100945
Oligo_NN,Fth1,-1,-1,0.058890864,0.9132383,0.027870754
Oligo_NN,Phka1,1,1,0.03262588,0.055914808,0.9114594
Oligo_NN,Slc9b2,1,0,0.4049501,0.39556646,0.19948342
Oligo_NN,Mrpl53,-1,-1,0.0067830747,0.9898754,0.0033414266
Oligo_NN,Mgat5,-1,1,0.028077988,0.0419271,0.9299949
Oligo_NN,Pdxk,-1,0,0.2906918,0.56610984,0.14319837
Oligo_NN,Lsm4,-1,-1,0.10482742,0.8435333,0.051639274
Oligo_NN,Kcnab1,1,1,0.8332253,0.12677126,0.04000341
Oligo_NN,Tpi1,-1,-1,0.05542525,0.91727155,0.027303165
Oligo_NN,Spred1,1,-1,0.4052029,0.41560176,0.17919537
